Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,10,0,5,13,40,44,12,0,0,0,5,44,0.2677884,-2.461858,0.09683794
0,11,0,4,14,39,44,9,0,1,0,8,44,0.2677884,-2.438141,0.09848485
0,11,0,3,15,40,44,11,0,1,0,8,44,0.2677884,-2.131005,0.1198123
0,8,0,4,14,40,44,14,0,2,0,5,44,0.2677884,-2.416795,0.09996706
0,4,0,3,17,40,44,26,0,0,0,2,44,0.2677884,-1.906878,0.1353755
0,11,0,4,14,40,44,13,0,1,0,8,44,0.2677884,-2.396636,0.1013669
0,9,0,4,16,40,44,10,0,1,0,6,44,0.2677884,-2.098987,0.1220356
0,9,0,3,15,40,44,10,0,0,0,7,44,0.2677884,-2.170138,0.1170949
0,12,0,5,14,40,44,8,0,1,0,7,44,0.2677884,-2.248404,0.1116601
0,10,0,5,15,40,44,24,0,0,0,5,44,0.2677884,-2.108473,0.1213768
0,5,0,4,19,40,44,25,0,0,0,2,44,0.2677884,-1.78355,0.1439394
1,8,1,3,14,39,28,18,0,1,1,4,43,0.2617023,-2.246045,0.1091074
0,6,0,3,15,40,44,17,0,0,0,4,44,0.2677884,-2.198598,0.1151186
0,7,0,3,15,40,44,11,0,1,0,5,44,0.2677884,-2.161837,0.1176713
0,9,0,3,17,40,44,12,0,2,0,7,44,0.2677884,-2.098987,0.1220356
0,12,0,3,15,40,44,8,0,0,0,10,44,0.2677884,-2.348016,0.1047431
0,9,0,3,15,40,44,13,0,2,0,7,44,0.2677884,-2.273307,0.1099308
0,5,0,3,17,40,44,24,0,2,0,3,44,0.2677884,-2.267378,0.1103426
0,8,0,3,15,40,44,17,0,0,0,6,44,0.2677884,-2.2152,0.1139657
1,5,1,4,14,40,27,26,0,1,1,2,43,0.2617023,-2.132113,0.1168478
0,7,0,3,15,40,44,26,0,1,0,5,44,0.2677884,-2.18674,0.115942
0,7,0,5,15,40,44,25,0,0,0,3,44,0.2677884,-1.903321,0.1356225
0,8,0,3,16,40,44,12,0,1,0,6,44,0.2677884,-2.31244,0.1072134
0,5,0,3,14,40,44,22,0,1,0,3,44,0.2677884,-2.305325,0.1077075
