Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
2,25,1,10,11,26,19,3,0,5,2,7,36,0.4149059,-4.9383,0.09298246
8,31,2,10,6,24,7,2,0,6,7,6,30,0.3457549,-5.016891,0.07192982
4,24,2,5,8,26,10,6,1,5,3,8,34,0.3918556,-4.620011,0.1070175
3,29,1,7,4,26,13,2,0,4,3,8,35,0.4033807,-5.585803,0.04912281
3,24,1,8,9,29,16,2,0,9,3,11,35,0.4033807,-4.783591,0.1
3,24,2,9,11,28,19,6,1,7,2,7,35,0.4033807,-4.506966,0.1175439
6,30,2,11,6,24,15,3,0,6,5,6,32,0.3688052,-5.440301,0.05263158
2,19,1,5,9,27,21,5,2,9,2,8,36,0.4149059,-4.292406,0.1350877
6,28,2,9,7,25,12,2,1,5,4,7,32,0.3688052,-5.047868,0.0754386
8,27,2,9,6,26,10,3,1,6,6,9,30,0.3457549,-4.856176,0.08070175
2,26,1,6,8,28,29,4,2,6,2,7,36,0.4149059,-4.669177,0.1105263
6,33,2,10,4,24,10,1,0,4,4,5,32,0.3688052,-5.711985,0.03684211
3,22,2,4,11,26,27,5,1,10,2,7,35,0.4033807,-4.451641,0.1210526
2,27,2,9,6,29,26,5,0,5,1,6,36,0.4149059,-5.315071,0.06842105
5,24,3,7,9,24,19,3,0,7,3,9,33,0.3803304,-4.739734,0.09649123
2,21,1,4,12,28,27,3,2,9,2,10,36,0.4149059,-4.373143,0.1298246
5,28,1,11,7,24,13,2,0,6,5,9,33,0.3803304,-5.354948,0.05964912
4,26,1,7,6,26,17,2,0,4,4,11,34,0.3918556,-5.075303,0.07894737
6,27,2,7,6,26,19,2,1,5,5,9,32,0.3688052,-4.715809,0.09473684
1,24,1,8,8,28,27,4,1,7,1,8,37,0.426431,-4.351195,0.1350877
3,26,2,7,8,28,18,2,0,8,2,10,35,0.4033807,-4.811253,0.09824561
