Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
1,8,1,6,18,26,32,23,0,0,1,3,33,0.2429515,0.457639,0.2736875
0,7,0,3,18,27,34,16,1,1,0,4,34,0.2503137,0.8056285,0.3059456
2,10,1,5,16,27,25,19,0,0,2,5,32,0.2355894,0.8569797,0.2915244
0,7,0,3,17,27,34,22,0,0,0,4,34,0.2503137,0.5464104,0.2880455
0,7,0,3,17,29,34,22,0,0,0,5,34,0.2503137,0.3503938,0.2745098
1,4,1,2,18,27,32,23,0,0,1,3,33,0.2429515,0.619623,0.2845667
1,5,1,2,17,25,32,22,0,0,1,3,33,0.2429515,0.7637134,0.2942441
0,7,0,4,15,29,34,23,0,0,0,3,34,0.2503137,0.01240258,0.2511701
1,6,1,3,18,28,24,22,0,0,1,3,33,0.2429515,0.9492416,0.3067046
2,9,1,3,16,25,22,20,0,0,2,5,32,0.2355894,0.5866092,0.2738773
1,7,1,4,17,27,32,22,0,0,1,3,33,0.2429515,0.7910247,0.2960784
2,6,1,3,17,27,30,17,0,0,2,4,32,0.2355894,0.9345053,0.2965844
1,8,1,3,17,28,31,13,0,0,1,4,33,0.2429515,0.5744182,0.2815307
1,5,1,2,16,26,33,19,0,1,1,4,33,0.2429515,0.5216792,0.2779886
2,7,1,3,18,26,24,22,0,0,2,3,32,0.2355894,0.6999904,0.2812777
0,6,0,4,18,29,34,22,0,0,0,3,34,0.2503137,0.9109645,0.3132195
0,8,0,3,18,28,34,22,0,0,0,4,34,0.2503137,0.9439393,0.3154965
0,6,0,4,17,28,34,19,0,0,0,3,34,0.2503137,1.041948,0.3222644
0,7,0,2,20,29,34,16,0,0,0,6,34,0.2503137,0.3998559,0.2779254
0,9,0,4,16,27,34,16,1,1,0,5,34,0.2503137,0.8743259,0.3106894
1,7,1,3,19,26,30,24,0,0,1,4,33,0.2429515,1.037768,0.3126502
2,10,1,5,16,26,29,22,0,0,2,3,32,0.2355894,0.4935785,0.2678052
0,4,0,1,19,28,34,23,0,0,0,4,34,0.2503137,0.5134356,0.2857685
0,6,0,3,16,29,34,22,0,0,0,4,34,0.2503137,0.3549736,0.2748261
0,11,0,3,14,25,34,16,0,0,0,6,34,0.2503137,-0.3622272,0.2253004
1,6,1,3,17,28,32,18,0,0,1,4,33,0.2429515,0.8023259,0.2968374
2,10,2,4,16,26,31,16,0,0,1,6,32,0.2355894,0.5168362,0.2693232
1,4,1,1,19,26,31,23,0,0,1,4,33,0.2429515,0.9040368,0.3036686
1,6,1,3,19,27,32,22,0,0,1,3,33,0.2429515,1.271326,0.3283365
0,7,0,4,17,27,34,22,0,0,0,3,34,0.2503137,-0.1075889,0.2428843
0,7,0,4,20,29,34,22,0,0,0,3,34,0.2503137,1.124384,0.327957
2,9,1,6,18,25,30,22,0,0,2,4,32,0.2355894,1.113783,0.3082859
2,12,1,4,14,27,22,7,0,0,2,7,32,0.2355894,0.007105397,0.2360531
1,7,1,3,17,28,31,22,0,0,1,4,33,0.2429515,0.8352878,0.2990512
0,4,0,3,18,27,34,29,0,0,0,2,34,0.2503137,0.5693095,0.2896268
0,6,0,3,17,28,34,22,0,0,0,4,34,0.2503137,0.6709816,0.2966477
0,9,0,5,15,25,34,14,0,0,0,5,34,0.2503137,0.2881081,0.2702087
2,7,1,4,15,28,31,22,0,0,2,4,32,0.2355894,0.07590936,0.240544
0,6,0,3,17,26,34,22,0,0,0,3,34,0.2503137,0.3155871,0.2721063
1,5,1,3,17,28,31,23,0,0,1,3,33,0.2429515,0.5979624,0.283112
0,9,0,4,19,27,34,22,0,0,0,4,34,0.2503137,0.9100486,0.3131562
1,5,1,3,17,29,32,24,0,0,1,3,33,0.2429515,0.5536993,0.2801392
0,6,0,2,16,28,34,18,0,0,0,5,34,0.2503137,0.5097717,0.2855155
1,6,1,3,13,26,30,22,0,0,1,3,33,0.2429515,-0.07257607,0.2380772
1,7,1,3,17,27,32,16,0,0,1,4,33,0.2429515,0.6685949,0.2878558
1,6,1,3,18,29,32,20,0,0,1,4,33,0.2429515,1.045302,0.3131562
1,5,1,3,19,28,31,22,0,0,1,3,33,0.2429515,1.154547,0.3204934
0,8,0,7,18,29,34,24,0,0,0,2,34,0.2503137,0.4099315,0.2786211
3,6,1,3,18,24,19,17,0,0,3,4,31,0.2282272,0.9488341,0.2883618
0,4,0,2,17,26,34,22,0,0,0,3,34,0.2503137,0.7057883,0.2990512
0,6,0,2,16,28,34,22,0,0,0,4,34,0.2503137,0.5198474,0.2862113
0,7,0,2,16,26,34,22,0,0,0,5,34,0.2503137,-0.05446289,0.2465528
1,7,1,3,14,25,24,13,0,0,1,4,33,0.2429515,-0.3080179,0.2222644
2,6,1,2,16,27,29,14,0,0,2,5,32,0.2355894,0.7193718,0.2825427
1,7,1,2,16,26,24,18,0,0,1,6,33,0.2429515,0.06774728,0.2475016
1,6,1,3,18,28,31,22,0,0,1,4,33,0.2429515,0.984087,0.3090449
1,5,1,3,17,26,24,22,0,0,1,3,33,0.2429515,0.5367475,0.2790006
0,6,0,3,18,27,34,23,0,0,0,4,34,0.2503137,0.7103681,0.2993675
0,8,0,3,17,29,34,19,0,0,0,6,34,0.2503137,0.8972251,0.3122707
0,6,0,3,17,29,34,22,0,0,0,4,34,0.2503137,0.4868726,0.2839342
0,6,0,2,16,27,34,22,0,0,0,4,34,0.2503137,0.1736125,0.2623023
3,8,1,4,16,25,25,22,0,0,3,4,31,0.2282272,0.8131051,0.2797596
1,7,1,4,19,29,31,23,1,1,1,4,33,0.2429515,1.051894,0.313599
0,5,0,2,19,26,34,22,0,0,0,3,34,0.2503137,0.8505108,0.3090449
3,9,1,4,16,23,23,16,1,1,3,4,31,0.2282272,0.4458381,0.2564832
1,5,1,4,18,25,31,28,0,0,1,2,33,0.2429515,0.7495869,0.2932954
0,5,0,3,17,27,34,22,0,0,0,3,34,0.2503137,0.6673178,0.2963947
1,6,1,3,16,25,31,16,0,0,1,4,33,0.2429515,0.4934262,0.2760911
0,6,0,3,18,27,34,22,0,0,0,3,34,0.2503137,1.047443,0.3226439
1,6,1,3,16,27,32,13,0,0,1,4,33,0.2429515,0.7269845,0.2917774
0,6,0,3,17,26,34,22,0,0,0,4,34,0.2503137,0.1873519,0.2632511
0,7,0,3,16,27,34,22,0,0,0,4,34,0.2503137,0.5427465,0.2877925
1,6,1,3,17,24,25,22,0,0,1,3,33,0.2429515,0.3323839,0.2652751
1,7,1,3,17,30,25,22,0,0,1,4,33,0.2429515,0.9379404,0.3059456
2,5,1,1,15,27,31,18,1,1,2,5,32,0.2355894,0.5517227,0.2716003
0,6,0,4,15,27,34,22,0,0,0,3,34,0.2503137,-0.04347131,0.2473118
0,6,0,3,19,28,34,23,0,0,0,4,34,0.2503137,0.7607462,0.3028463
0,6,0,3,20,28,34,23,0,0,0,4,34,0.2503137,1.227889,0.3351044
0,5,0,2,18,27,34,22,0,0,0,4,34,0.2503137,0.7021245,0.2987982
0,7,0,2,18,30,34,23,0,0,0,5,34,0.2503137,0.7525025,0.302277
1,6,1,3,18,25,32,22,0,0,1,4,33,0.2429515,0.7175668,0.2911448
0,6,0,2,16,26,34,22,0,0,0,4,34,0.2503137,-0.01232849,0.2494624
2,5,2,3,18,26,31,22,0,0,1,3,32,0.2355894,1.032381,0.3029728
0,7,0,3,18,28,34,23,1,1,0,3,34,0.2503137,0.6517464,0.2953194
0,6,0,2,17,28,34,22,0,0,0,4,34,0.2503137,0.4080996,0.2784946
1,8,1,4,14,27,27,17,0,0,1,4,33,0.2429515,-0.1629857,0.2320051
1,6,1,2,17,27,18,13,0,0,1,4,33,0.2429515,0.1120103,0.2504744
3,8,1,3,16,27,24,22,0,0,3,4,31,0.2282272,0.5715871,0.2644529
0,5,0,2,17,28,34,22,0,0,0,4,34,0.2503137,0.18552,0.2631246
0,6,0,2,16,27,34,15,0,0,0,4,34,0.2503137,0.3934441,0.2774826
1,8,1,3,16,27,19,14,0,0,1,6,33,0.2429515,0.1148357,0.2506641
0,7,0,2,16,29,34,16,0,0,0,6,34,0.2503137,0.3247467,0.2727388
0,7,0,4,19,29,34,22,0,0,0,3,34,0.2503137,0.5500742,0.2882985
4,7,1,4,15,23,22,22,0,0,4,3,30,0.220865,0.495977,0.2513599
4,10,2,9,18,26,23,23,0,0,3,2,30,0.220865,0.8251718,0.2716003
2,7,2,6,17,25,30,26,0,0,1,2,32,0.2355894,0.583702,0.2736875
0,6,0,4,17,25,34,23,0,0,0,3,34,0.2503137,0.3348224,0.2734345
1,7,1,4,16,27,18,16,0,0,1,4,33,0.2429515,-0.6046747,0.2023403
1,7,1,4,16,28,20,11,0,0,1,4,33,0.2429515,0.5706511,0.2812777
1,8,1,5,18,24,28,18,0,0,1,4,33,0.2429515,0.6864885,0.2890576
0,8,0,4,18,29,34,22,0,0,0,4,34,0.2503137,0.7744857,0.3037951
2,7,1,3,17,28,27,17,0,0,2,5,32,0.2355894,0.7474748,0.284377
1,6,1,2,16,27,33,21,0,0,1,4,33,0.2429515,0.8739002,0.3016445
0,7,0,3,20,28,34,22,0,0,0,4,34,0.2503137,0.8770738,0.3108792
1,8,1,5,15,28,30,20,0,0,1,4,33,0.2429515,0.149681,0.2530044
0,10,0,4,18,29,34,19,0,0,0,4,34,0.2503137,1.090494,0.3256167
2,9,1,3,15,27,22,19,0,0,2,6,32,0.2355894,0.6021143,0.2748893
0,7,0,3,18,28,34,22,0,0,0,4,34,0.2503137,0.6224355,0.2932954
2,6,1,3,16,26,29,22,1,1,2,4,32,0.2355894,0.8036809,0.2880455
1,6,1,3,16,25,29,25,0,0,1,4,33,0.2429515,0.6836632,0.2888678
2,8,1,4,16,25,29,22,0,0,2,4,32,0.2355894,0.7048357,0.2815939
0,6,0,3,17,24,34,22,0,0,0,3,34,0.2503137,0.09209156,0.256673
1,10,1,5,16,26,33,17,0,0,1,5,33,0.2429515,0.4199683,0.2711575
0,8,0,3,17,28,34,22,1,1,0,4,34,0.2503137,0.9393595,0.3151803
0,9,0,4,18,28,34,19,1,1,0,5,34,0.2503137,0.9210402,0.3139152
2,6,1,2,18,26,25,18,0,0,2,4,32,0.2355894,0.7329388,0.2834282
1,7,1,3,16,27,27,22,0,0,1,5,33,0.2429515,0.4114924,0.2705882
2,6,1,2,19,26,24,22,0,0,2,4,32,0.2355894,1.356051,0.3240987
1,7,1,3,17,27,33,22,0,0,1,4,33,0.2429515,0.7768982,0.2951297
0,7,0,3,16,29,34,22,0,0,0,3,34,0.2503137,0.6480825,0.2950664
