Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
4,4,2,2,16,16,6,6,0,0,3,3,16,0.384,2.501021,0.515
3,3,1,1,14,14,7,7,1,1,3,3,17,0.408,2.377657,0.54
5,5,2,2,14,14,8,8,0,0,3,3,15,0.36,1.624695,0.44
6,6,2,2,12,12,5,5,0,0,5,5,14,0.336,0.7375113,0.37
4,4,2,2,13,13,11,11,1,1,3,3,16,0.384,2.214645,0.5
5,5,2,2,15,15,11,11,0,0,4,4,15,0.36,2.335499,0.475
5,5,1,1,13,13,5,5,1,1,5,5,15,0.36,1.015434,0.41
7,7,2,2,12,12,3,3,0,0,5,5,13,0.312,2.281114,0.41
3,3,2,2,15,15,7,7,1,1,2,2,17,0.408,3.188221,0.585
4,4,3,3,16,16,7,7,2,2,2,2,16,0.384,2.691939,0.525
4,4,1,1,16,16,7,7,4,4,4,4,16,0.384,2.787398,0.53
4,4,1,1,16,16,6,6,2,2,4,4,16,0.384,2.119186,0.495
3,3,1,1,14,14,11,11,1,1,3,3,17,0.408,1.386966,0.485
4,4,2,2,15,15,7,7,1,1,3,3,16,0.384,2.023727,0.49
7,7,2,2,12,12,4,4,0,0,6,6,13,0.312,1.815581,0.39
7,7,1,1,13,13,3,3,3,3,7,7,13,0.312,2.513881,0.42
3,3,2,2,15,15,16,16,1,1,2,2,17,0.408,3.368347,0.595
3,3,1,1,14,14,7,7,3,3,3,3,17,0.408,1.567092,0.495
6,6,2,2,14,14,4,4,1,1,5,5,14,0.336,1.605172,0.41
1,1,1,1,18,18,17,17,0,0,1,1,19,0.456,3.058624,0.645
4,4,3,3,14,14,9,9,0,0,2,2,16,0.384,1.832809,0.48
3,3,1,1,14,14,9,9,0,0,3,3,17,0.408,1.927343,0.515
5,5,1,1,13,13,7,7,1,1,5,5,15,0.36,2.64013,0.49
5,5,1,1,13,13,8,8,0,0,5,5,15,0.36,1.624695,0.44
3,3,2,2,16,16,12,12,2,2,2,2,17,0.408,2.647845,0.555
8,8,2,2,9,9,3,3,1,1,7,7,12,0.288,0.5524683,0.31
5,5,1,1,15,15,9,9,0,0,5,5,15,0.36,2.132412,0.465
5,5,3,3,14,14,11,11,1,1,3,3,15,0.36,2.94476,0.505
8,8,3,3,11,11,8,8,0,0,5,5,12,0.288,1.933639,0.365
5,5,1,1,13,13,6,6,3,3,5,5,15,0.36,2.233956,0.47
3,3,1,1,15,15,8,8,0,0,3,3,17,0.408,1.747217,0.505
2,2,1,1,15,15,17,17,1,1,2,2,18,0.432,2.267504,0.565
5,5,1,1,14,14,9,9,0,0,5,5,15,0.36,2.94476,0.505
3,3,1,1,15,15,10,10,0,0,3,3,17,0.408,2.017406,0.52
6,6,2,2,14,14,5,5,3,3,5,5,14,0.336,1.171341,0.39
3,3,2,2,16,16,16,16,2,2,2,2,17,0.408,2.287594,0.535
4,4,2,2,16,16,7,7,1,1,3,3,16,0.384,2.501021,0.515
3,3,1,1,15,15,7,7,0,0,3,3,17,0.408,2.467719,0.545
5,5,2,2,13,13,9,9,1,1,4,4,15,0.36,1.827782,0.45
10,10,3,3,8,8,2,2,0,0,6,6,10,0.24,1.341749,0.285
6,6,1,1,12,12,4,4,3,3,6,6,14,0.336,1.279799,0.395
2,2,1,1,14,14,8,8,4,4,2,2,18,0.432,2.097015,0.555
5,5,1,1,14,14,6,6,1,1,5,5,15,0.36,1.929325,0.455
6,6,3,3,12,12,8,8,1,1,3,3,14,0.336,1.930544,0.425
4,4,2,2,15,15,7,7,1,1,3,3,16,0.384,1.641892,0.47
6,6,2,2,13,13,5,5,0,0,5,5,14,0.336,2.364374,0.445
3,3,1,1,13,13,7,7,2,2,3,3,17,0.408,1.477029,0.49
8,8,3,3,12,12,5,5,0,0,5,5,12,0.288,1.808078,0.36
6,6,3,3,14,14,5,5,1,1,3,3,14,0.336,2.472832,0.45
2,2,1,1,17,17,10,10,1,1,2,2,18,0.432,2.523238,0.58
7,7,2,2,13,13,7,7,0,0,5,5,13,0.312,1.699198,0.385
6,6,2,2,13,13,4,4,1,1,5,5,14,0.336,1.496714,0.405
4,4,2,2,14,14,8,8,0,0,3,3,16,0.384,2.023727,0.49
4,4,2,2,14,14,7,7,1,1,3,3,16,0.384,2.119186,0.495
3,3,2,2,14,14,8,8,2,2,2,2,17,0.408,1.83728,0.51
4,4,2,2,14,14,6,6,3,3,3,3,16,0.384,2.59648,0.52
5,5,1,1,13,13,5,5,0,0,5,5,15,0.36,1.827782,0.45
4,4,1,1,11,11,8,8,3,3,4,4,16,0.384,1.450974,0.46
5,5,2,2,14,14,10,10,2,2,4,4,15,0.36,2.538586,0.485
4,4,3,3,14,14,8,8,3,3,2,2,16,0.384,2.978315,0.54
7,7,2,2,12,12,4,4,2,2,6,6,13,0.312,1.815581,0.39
4,4,2,2,16,16,6,6,2,2,3,3,16,0.384,2.501021,0.515
4,4,1,1,14,14,6,6,1,1,4,4,16,0.384,2.119186,0.495
