Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
5,7,1,1,15,28,15,12,0,0,5,7,41,0.2213186,-1.877567,0.1074246
4,8,2,2,18,35,26,14,0,0,3,6,42,0.2267166,-1.839083,0.1125964
1,15,1,5,13,37,27,7,0,0,1,8,45,0.2429107,-2.170132,0.09918478
2,16,1,3,12,34,27,7,0,0,2,10,44,0.2375127,-2.658708,0.06512973
2,12,1,3,12,34,18,10,0,0,2,7,44,0.2375127,-2.576914,0.07043303
2,9,1,3,12,33,18,16,0,0,2,5,44,0.2375127,-2.322068,0.08695652
2,20,1,5,12,33,18,6,0,0,2,9,44,0.2375127,-2.416705,0.08082048
2,11,2,3,15,35,26,18,0,0,1,7,44,0.2375127,-2.263257,0.09076964
4,12,1,4,16,35,18,11,0,0,4,8,42,0.2267166,-2.302427,0.08384467
4,14,1,3,13,33,18,7,0,0,4,9,42,0.2267166,-2.296776,0.0841953
1,11,1,4,15,38,27,16,0,0,1,7,45,0.2429107,-2.097998,0.1039621
3,10,1,2,16,36,16,15,0,0,3,9,43,0.2321146,-1.662747,0.1266217
4,14,2,4,15,35,18,8,0,0,3,8,42,0.2267166,-2.311609,0.08327489
1,5,1,2,16,38,27,18,0,0,1,3,45,0.2429107,-1.986158,0.1113692
1,10,1,3,16,37,27,9,0,0,1,7,45,0.2429107,-2.084101,0.1048825
2,9,1,2,16,37,18,13,0,0,2,6,44,0.2375127,-1.799531,0.1208363
1,8,1,1,15,35,27,9,0,0,1,8,45,0.2429107,-2.110572,0.1031294
2,15,1,3,14,37,18,12,0,0,2,12,44,0.2375127,-2.400482,0.08187237
2,7,1,3,17,35,19,12,0,0,2,5,44,0.2375127,-1.935404,0.1120266
4,16,1,4,14,35,15,7,0,0,4,9,42,0.2267166,-2.210606,0.08954243
1,12,1,3,13,35,27,8,0,0,1,7,45,0.2429107,-2.432195,0.08182854
3,6,2,2,15,32,18,18,0,0,2,4,43,0.2321146,-2.08829,0.09962307
5,9,3,4,17,36,18,15,0,0,3,5,41,0.2213186,-2.157908,0.090419
2,6,1,2,16,34,18,15,0,0,2,5,44,0.2375127,-1.86037,0.1168917
3,8,1,2,16,31,18,15,0,0,3,7,43,0.2321146,-2.154609,0.0954155
4,11,1,2,14,34,15,15,0,0,4,9,42,0.2267166,-2.132911,0.0943636
2,15,1,3,14,34,18,8,0,0,2,9,44,0.2375127,-2.247709,0.0917777
4,13,2,3,14,32,17,8,0,0,3,9,42,0.2267166,-2.337036,0.08169705
2,12,1,2,13,34,18,7,0,0,2,11,44,0.2375127,-2.395074,0.082223
2,7,1,2,18,35,24,18,0,0,2,6,44,0.2375127,-2.034098,0.1056276
2,10,1,3,16,35,26,13,0,0,2,6,44,0.2375127,-2.003679,0.1075999
3,13,2,3,16,37,18,9,0,0,2,8,43,0.2321146,-2.141483,0.09624825
2,6,1,2,17,34,27,18,0,0,2,5,44,0.2375127,-1.875918,0.1158836
4,10,2,3,14,33,18,9,0,0,3,7,42,0.2267166,-1.8857,0.1097037
1,9,1,3,16,36,27,9,0,0,1,6,45,0.2429107,-2.203882,0.09694951
3,13,1,5,13,32,18,13,0,0,3,7,43,0.2321146,-2.252014,0.08923562
1,10,1,4,16,33,27,14,0,0,1,5,45,0.2429107,-2.118513,0.1026034
2,9,1,2,13,36,25,8,0,0,2,8,44,0.2375127,-2.139552,0.09879032
2,12,1,3,15,36,19,13,0,0,2,7,44,0.2375127,-2.132116,0.09927244
3,13,1,3,16,35,20,15,0,0,3,8,43,0.2321146,-1.936311,0.1092654
4,9,2,2,13,31,18,10,0,0,3,8,42,0.2267166,-2.062279,0.09874649
3,12,1,3,14,35,18,8,0,0,3,9,43,0.2321146,-2.325932,0.08454593
3,11,2,4,13,33,19,9,0,0,2,8,43,0.2321146,-2.235435,0.09028752
2,15,1,6,14,34,23,10,0,0,2,7,44,0.2375127,-2.393722,0.08231066
3,15,2,4,12,34,18,8,0,0,2,8,43,0.2321146,-2.506926,0.07306276
