Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-289.0717	-271.7171	-17.35463	0.6202457	2.878528	0.0200175	0.0567158	0.0948021	0.0136464	0.230842	0.0411264	0.010171	0.0514569	0.0350034	0.0778928	0.0733896	0.195663	0.0610881	0.00796411	0.159835	0.25535	0.0152922	0.00672822	0.0976058	0.0317106	0.0157702	0.00910032	0.024573	0.0103374	0.138558	0.0387809	0.038802	0.0503285	0.000167099	0.00398409	0.0792929	0.141129	0.0358722	0.0217358	0.0500066	0.220653	0.0358765	0.135904	0.019391	0.0577502	0.0116219	0.352158	0.287587	0.137186	0.0120644	0.000411097	0.167936	0.0524407	0.06632386	-0.06348126	0.0172039	0.0716463	0.0204183	0.113678	0.0190491	0.0142913	0.0523727	0.059952	0.0959267	0.15065	0.00958763	0.129724	0.136585	0.0423053	0.0666098	0.6010152	8	17.19095	0.08969188	0.379641	0.724573	1.08185	1.81394	0.293385	0.300151	0.0974033	0.0896398	0.169458	0.049963	0.5375339	1.118097
100	-283.7885	-267.1774	-16.61105	1.333354	4.130728	0.0374859	0.0138615	0.174597	0.0226245	0.128557	0.00731136	0.0285692	0.0548752	0.152362	0.0918617	0.152709	0.184464	0.0878706	0.0617882	0.0799861	0.136801	0.0267071	0.0138955	0.0178428	0.069897	0.0158719	0.140611	0.0598254	0.0168792	0.0194579	0.0456783	0.00984846	0.0105706	0.0200179	0.0749058	0.149879	0.0175615	0.0216369	0.0424118	0.00688398	0.0166806	0.00258697	0.116188	0.033499	0.00727253	0.0490852	0.0150358	0.298713	0.191519	0.0208973	0.0256798	0.0834002	0.00209533	0.04499075	-0.03683897	0.059027	0.0836722	0.101295	0.0774563	0.0313705	0.0642239	0.0334135	0.0761996	0.0671713	0.0668372	0.029638	0.143677	0.0145863	0.102746	0.0486859	0.3640355	10	19.39467	0.1226612	0.461403	0.779612	1.08436	1.67463	0.129361	0.272102	0.23243	0.0684795	0.239531	0.0580962	0.3271965	1.11259
200	-267.9545	-264.2336	-3.720888	1.354228	2.139102	0.0669885	0.0741674	0.0101982	0.0344113	0.00717664	0.00769043	0.0205677	0.0446616	0.106801	0.0148253	0.00044774	0.0613483	0.00509154	0.066096	0.0808334	0.0975635	0.00226048	0.0261421	0.0742009	0.0234461	0.00557548	0.00304983	0.013195	0.00104712	0.0170223	0.0213928	0.063914	0.243137	0.00885875	0.0579039	0.0559486	0.0160005	0.171149	0.0302587	0.00104048	0.0904173	0.0270595	0.0165958	0.0377311	0.00687793	0.0106298	0.00585489	0.140492	0.118397	0.0243402	0.0344799	0.00146373	0.0199057	0.0409203	-0.007745951	0.00532258	0.0395183	0.177763	0.0328448	0.00497004	0.0217764	0.0919895	0.0239092	0.1419	0.0471901	0.028114	0.152949	0.0291316	0.188509	0.014113	0.3310396	8	25.07347	0.08576699	0.309333	0.669035	1.07311	1.94852	0.147847	0.360891	0.0859691	0.0928277	0.275575	0.0368908	0.3232936	1.023959
300	-272.0561	-264.328	-7.728051	2.775309	3.02951	0.0264484	0.120067	0.0263962	0.0464555	0.0280448	0.0465834	0.0307181	0.0851391	0.00139328	0.00606083	0.0886806	0.163244	0.00213949	0.0575391	0.000257309	0.205515	0.0277793	0.0168004	0.0124178	0.0223709	0.0597844	0.160141	0.00636318	0.0290175	0.0579119	0.03424	0.178023	0.182431	0.024064	0.0988205	0.109057	0.0661384	0.00136835	0.083533	0.0440654	0.0230221	0.00768994	0.0479218	0.00404569	0.0183504	0.0833193	0.124114	0.309095	0.119101	0.0840749	0.00918611	0.00157027	0.0125437	0.05882584	0.03101492	0.0202265	0.0529017	0.0519259	0.109601	0.0182959	0.0218215	0.0416845	0.0405736	0.114278	0.0365211	0.0632394	0.200153	0.122275	0.0648546	0.0416481	0.6432896	11	17.37466	0.2501284	0.391532	0.733149	1.08266	1.79266	0.217615	0.25453	0.182786	0.0797109	0.217881	0.0474777	0.6743045	0.9540046
400	-291.8832	-270.6088	-21.27439	0.7772291	5.284508	0.231685	0.0246926	0.0186819	0.0957636	0.185431	0.0998143	0.0106498	0.0714237	0.00576582	0.013126	0.0165641	0.12693	0.184495	0.0246169	0.00197205	0.293109	0.11773	0.017665	0.130436	0.00457585	0.0142107	0.0815852	0.0207918	0.237138	0.00125102	0.124988	0.0848022	0.00366815	0.103772	0.00973477	0.0393287	0.00257929	0.00894859	0.050969	0.0596831	0.427934	0.0426828	0.171849	0.0663624	0.00835572	0.010156	0.046137	0.166443	0.174582	0.030585	0.0172728	0.083701	0.0315992	0.07572032	0.07301811	0.0415255	0.0696608	0.017982	0.103266	0.0608895	0.0248187	0.103203	0.0557756	0.0576836	0.0361067	0.0163468	0.232063	0.00358309	0.148258	0.0288383	0.7689154	9	19.81339	0.1298272	0.513481	0.810473	1.08277	1.59327	0.218704	0.213071	0.149461	0.14982	0.227525	0.0414192	0.8419335	0.9132733
500	-303.8424	-271.641	-32.20136	1.688945	3.172885	0.0574792	0.0817879	0.21265	0.0130816	0.232619	0.172633	0.240733	0.0387424	0.0274674	0.0101217	0.042324	0.0511592	0.0120251	0.263717	0.0569233	0.40247	0.0369269	0.106135	0.137138	0.0242115	0.0151124	0.0138029	0.0173088	0.0840148	0.119203	0.0020239	0.0293896	0.00334814	0.256119	0.247907	0.0141282	0.136147	0.00749427	0.000435006	0.00175847	0.123142	0.141752	0.061877	0.042965	0.0968733	0.0494618	0.00546588	0.625706	0.543306	0.167497	0.0615972	0.177796	0.0618374	0.09240934	-0.06837987	0.0240208	0.0239043	0.106616	0.0553671	0.110759	0.0471917	0.0502812	0.0518811	0.123945	0.0466908	0.00853389	0.232682	0.0463295	0.0291546	0.0426438	0.5003564	8	13.54305	0.1621498	0.40221	0.740672	1.08325	1.77387	0.252772	0.268876	0.14525	0.0936995	0.17331	0.0660921	0.4319766	1.158295
600	-271.8774	-251.2458	-20.63167	0.8881999	3.060976	0.0143772	0.00776096	0.0907396	0.0995481	0.118806	0.0698966	0.220059	0.181244	0.00611763	0.0675645	0.280734	0.14982	0.00952667	0.00196012	0.00469167	0.35338	0.0216491	0.0106323	0.147275	0.00739224	0.000728383	0.00686978	0.010542	0.000620661	0.120704	0.0320906	0.00209228	0.024009	0.180366	0.00296896	0.0357351	0.0436738	0.00455203	0.0420426	0.0189719	0.0161456	0.0130188	0.0360312	0.00118129	0.0287742	0.0215952	0.113995	0.547549	0.478466	0.0162954	0.0233352	0.00934022	0.00962564	0.08541823	0.00111737	0.0299915	0.0100695	0.184565	0.0405329	0.022095	0.0260705	0.0589563	0.0404405	0.225382	0.220509	0.00266751	0.105377	0.0141414	0.0117762	0.00742573	0.5354263	9	16.25432	0.1885344	0.393925	0.734849	1.0828	1.78843	0.199193	0.249817	0.170442	0.0608581	0.243899	0.0757918	0.5365437	0.9979175
700	-289.8855	-263.7903	-26.09519	1.093302	3.097866	0.103266	0.0901757	0.0447962	0.0431223	0.110534	0.0429244	0.34757	0.107277	0.0673841	0.00248911	0.112335	0.261306	7.53274e-05	0.0629139	0.029306	0.199598	0.173679	0.024737	0.244943	0.00403685	0.0291856	0.0211822	0.0176826	0.0299689	0.0159843	0.0446555	0.110792	0.00302841	0.0561601	0.000325036	0.0884413	0.334446	0.00936742	0.231973	0.198174	0.0139783	0.00137453	0.0740476	0.0390261	0.0129133	0.0013143	0.137592	0.0619952	0.678806	0.111652	0.398519	0.050247	0.0493265	0.09797472	0.02550694	0.0317889	0.0905992	0.0249316	0.146595	0.0758482	0.0133067	0.0623179	0.0270576	0.112592	0.0858319	0.0105833	0.142084	0.0862652	0.0879964	0.00220254	0.4621411	11	15.08572	0.2317156	0.396694	0.736806	1.08296	1.78354	0.25883	0.282267	0.174898	0.0844899	0.148873	0.0506423	0.487648	0.947694
800	-259.1062	-263.2754	4.169276	1.730353	3.322752	0.0555795	0.0513328	0.00257977	0.0299556	0.0854489	0.0262013	0.00653611	0.0204777	0.14282	0.0140276	0.0240909	0.0598247	0.028962	0.0342063	0.0263899	0.169087	0.0154544	0.011487	0.0434774	0.00675293	0.00239125	0.00238625	0.0259819	0.0493321	0.015574	0.00654432	0.000864095	0.0455267	0.035973	0.00441832	0.0569493	0.00581109	0.0442353	0.0244913	0.0147527	0.0134439	0.041377	0.00294482	0.036491	0.00229007	0.00710845	0.0362109	0.398776	0.330655	0.0445193	0.0135123	0.0413087	0.00646506	0.04713042	-0.06519506	0.0135955	0.0441267	0.0697119	0.176012	0.0765265	0.028503	0.0842895	0.0353544	0.146479	0.0930813	0.0397818	0.0327081	0.00450449	0.0840672	0.0712578	0.4823569	7	17.58078	0.1358553	0.412786	0.747965	1.0837	1.75555	0.269192	0.287942	0.103306	0.097792	0.17296	0.068809	0.4171618	1.156282
900	-294.4857	-261.4654	-33.0203	0.7223532	2.432344	0.0143854	0.0109741	0.0691801	0.00691793	0.181608	0.00718728	0.00289402	0.0420363	0.0132991	0.0184411	0.00851547	0.107457	0.0519094	0.0219476	0.357199	0.291283	0.0222189	0.00818876	0.112328	0.0224606	0.06081	0.0509685	0.0395961	0.0425065	0.00815399	0.146212	0.0464511	0.203125	0.0505575	0.00626658	0.00522253	0.0190333	0.00792169	0.00943443	0.143189	0.0319782	0.014356	0.011231	0.404957	0.186208	0.221174	0.117048	0.672987	0.0559766	0.0415034	0.0668849	0.0241087	0.00235428	0.06351622	0.03851978	0.00681194	0.0550048	0.0516654	0.128203	0.0404103	0.0213137	0.014053	0.0192827	0.281285	0.00054977	0.0541797	0.0783264	0.111327	0.0872981	0.0502901	0.7274026	7	19.85339	0.09779822	0.339947	0.694308	1.07782	1.88793	0.246582	0.232704	0.148835	0.123906	0.174348	0.0736251	0.7659224	0.949708
