Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-254.8845	-246.342	-8.542513	4.283681	0.1335331	0.04129884	0.0525254	0.0940328	0.0621713	0.0213084	0.00924077	0.0033021	0.111327	0.00997077	0.0585746	0.153879	0.0903655	0.0567057	0.0978887	0.0681649	0.110544	0.04830983	16.71199	0.469298	0.784481	1.08426	1.66196	0.182847	0.194594	0.104448	0.0897211	0.274472	0.153917	0.08960867	0.53912
1100	-260.7186	-248.4843	-12.23431	1.529885	0.07055692	0.01137153	0.0694735	0.0856818	0.00237305	0.00681055	0.0216888	0.0502034	0.0250068	0.00181986	0.292255	0.00421681	0.106523	0.110972	0.157738	0.00346782	0.0617692	0.06890844	45.32517	0.229902	0.593456	1.05213	2.12451	0.192616	0.340428	0.0692124	0.0732976	0.244492	0.0799547	0.08027997	0.8583516
1200	-259.8951	-243.2162	-16.67886	2.583511	0.07117067	-0.01309963	0.0217989	0.0663158	0.0713474	0.0309085	0.0131476	0.00429298	0.0204481	0.000462681	0.0691884	0.225937	0.259288	0.0557346	0.0855338	0.0742748	0.00132064	0.06991312	51.56409	0.354234	0.705506	1.07952	1.86074	0.180855	0.314415	0.12079	0.06611	0.184046	0.133785	0.05681349	1.230572
1300	-250.2183	-246.1113	-4.107016	4.444271	0.1525991	0.1904136	0.029594	0.15503	0.0450464	0.0777735	0.0021838	0.0146109	0.00677618	0.00797698	0.120598	0.0397342	0.084812	0.0513063	0.266839	0.0422048	0.0555145	0.001681301	8.048506	0.477219	0.789295	1.08411	1.64938	0.185539	0.297525	0.18129	0.0905218	0.127337	0.117787	0.1920949	0.008752453
1400	-260.6863	-250.2008	-10.48549	4.102258	0.0858281	0.1334054	0.0213773	0.105881	0.0380506	0.0707035	0.0137633	0.00797181	0.0392083	0.00174893	0.353011	0.0337912	0.129692	0.0204995	0.0774785	0.0288715	0.0579508	0.004658602	22.32388	0.459893	0.778673	1.08437	1.67706	0.248889	0.25826	0.12444	0.141825	0.170498	0.0560875	0.138064	0.03374233
1500	-268.1172	-250.7286	-17.38858	1.35696	0.030282	0.006431037	0.0252759	0.0591714	0.00538121	0.00430185	0.0340834	0.0141559	0.0894885	0.0130958	0.042248	0.0466458	0.0657869	0.0795361	0.297908	0.149665	0.0732562	0.02077009	108.5024	0.202356	0.562876	1.04079	2.19398	0.24367	0.196522	0.105357	0.064607	0.256079	0.133765	0.02720113	0.7635746
1600	-257.7005	-250.5937	-7.106829	2.29752	0.1402328	0.08491511	0.0171308	0.0213873	0.143643	0.0240179	0.0157416	0.0182695	0.00773683	0.00917269	0.147375	0.221303	0.00589021	0.173902	0.148435	0.00258063	0.0434147	0.07364848	12.49523	0.326379	0.683331	1.07592	1.91437	0.321861	0.238197	0.107073	0.106449	0.16514	0.0612812	0.1585636	0.4644728
1700	-257.1613	-242.5403	-14.62098	5.83459	0.04388501	0.02593752	0.0145609	0.122488	0.0568595	0.0133186	0.00321911	0.0161087	0.000763061	0.00067821	0.159295	0.0173066	0.355932	0.00787165	0.163751	0.0676313	0.000216596	0.02838519	36.1028	0.533437	0.821559	1.08163	1.56338	0.306235	0.314881	0.0829526	0.0698156	0.131448	0.0946672	0.05432271	0.5225289
1800	-258.3871	-250.5162	-7.870879	3.062712	0.1760012	0.09821698	0.0558481	0.0267493	0.0992711	0.0722565	0.00871832	0.0104209	0.0095418	0.00212128	0.0386445	0.00836559	0.0516283	0.276135	0.281029	0.0344627	0.0248081	0.01639543	20.54033	0.394056	0.734942	1.08281	1.78819	0.229641	0.191053	0.0988258	0.0784521	0.209721	0.192307	0.1146124	0.1430511
1900	-257.5218	-250.8826	-6.639241	1.878314	0.1991027	0.01256549	0.0159353	0.046586	0.0423572	0.10171	0.0489443	0.0233957	0.000879423	0.0079792	0.0593028	0.0101985	0.223073	0.0106348	0.189039	0.0800384	0.139926	0.05989643	13.61818	0.278303	0.641417	1.06662	2.01366	0.241648	0.287678	0.104076	0.108494	0.105445	0.152659	0.07246192	0.8265918
2000	-270.8909	-258.2771	-12.61378	2.507322	0.1058324	0.0934127	0.0503871	0.128881	0.102066	0.027527	0.0733451	0.00636934	0.0604981	0.014902	0.0290912	0.0411362	0.0021901	0.0138325	0.192937	0.165866	0.0909719	0.00778978	32.85755	0.34715	0.699998	1.07871	1.87414	0.295206	0.177978	0.116638	0.0895742	0.165551	0.155052	0.1012025	0.07697223
2100	-261.3278	-252.5597	-8.768087	2.191883	0.08283325	0.06119087	0.0071413	0.107622	0.184434	0.0138258	0.0194602	0.00156513	0.0681912	0.00151287	0.137274	0.0344457	0.0594317	0.0966767	0.177654	0.049998	0.0407666	5.964761e-05	26.27489	0.315152	0.673981	1.07413	1.93674	0.313222	0.255541	0.0409116	0.0970516	0.133816	0.159458	0.06125051	0.0009738303
2200	-257.4863	-246.1773	-11.30898	1.376641	0.1309659	0.01560146	0.0432842	0.052538	0.0898392	0.0832926	0.00984921	0.0277348	0.0355151	0.0167938	0.244139	0.00203776	0.0460123	0.00394802	0.259377	0.067749	0.0178898	0.03562848	52.05635	0.205622	0.566647	1.04227	2.18546	0.322743	0.152487	0.161535	0.0920091	0.136127	0.1351	0.05122994	0.6954621
2300	-263.1769	-246.3489	-16.82805	2.551942	0.04111133	0.01290671	0.019336	0.160203	0.199625	0.106506	0.0783578	0.0144691	0.0580093	0.00295749	0.0731524	0.00115648	0.0578179	0.00699767	0.0109546	0.167522	0.0429346	0.00316739	137.186	0.351326	0.703256	1.07919	1.86622	0.272574	0.251642	0.120083	0.0819169	0.154534	0.11925	0.0160741	0.1970493
2400	-257.731	-243.9466	-13.78438	1.775608	0.1033692	0.01079278	0.00688007	0.0753702	0.00430731	0.00784758	0.0377914	0.0174702	0.0418379	0.000186899	0.298542	0.0326615	0.152439	0.00550556	0.274534	0.0299723	0.0146545	0.02958479	48.30901	0.264934	0.628813	1.06321	2.04304	0.205677	0.265875	0.0957342	0.0672342	0.236932	0.128548	0.04037757	0.7327035
2500	-264.6735	-250.7955	-13.87794	1.77289	0.1421195	-0.02288294	0.0103872	0.0793433	0.163202	0.00181589	0.0416041	0.0207604	0.0587193	0.00236647	0.348205	0.0447504	0.0176644	0.00433392	0.152215	0.0471155	0.00751719	0.08958652	35.022	0.264571	0.628464	1.06311	2.04386	0.286455	0.1749	0.208684	0.0764217	0.143313	0.110226	0.06670359	1.343054
2600	-249.8781	-242.4477	-7.43041	2.935229	0.08806358	0.1270726	0.0182141	0.0923563	0.0868263	0.0548028	0.02132	0.0111333	0.0117614	0.00410074	0.249978	0.0537698	0.11809	0.0550379	0.11869	0.0449208	0.0589984	0.003554905	18.86887	0.384188	0.727878	1.08218	1.80576	0.298554	0.231293	0.102842	0.0846116	0.188328	0.0943721	0.1306275	0.02721405
2700	-271.5576	-252.4759	-19.08172	1.539213	0.03478923	0.004750513	0.065889	0.176791	0.0431972	0.00955664	0.053957	0.0395421	0.0019124	0.00941091	0.155598	0.0465852	0.169477	0.042815	0.116837	0.0215433	0.046889	0.01408943	243.015	0.231317	0.594956	1.05264	2.12108	0.24887	0.165599	0.0977176	0.113925	0.212078	0.161809	0.01883994	0.7478488
2800	-271.5505	-249.9154	-21.63508	1.772325	0.01668006	0.000561077	0.0458602	0.051229	0.103104	0.0283655	0.0177558	0.00593941	0.0908633	0.0329721	0.0789007	0.14633	0.118947	0.0941274	0.168628	0.00927839	0.00769983	0.0195415	170.5105	0.264495	0.628392	1.06309	2.04402	0.211386	0.192635	0.188803	0.0752656	0.140068	0.191842	0.02010258	0.9720893
2900	-266.5801	-250.1566	-16.42354	2.886382	0.03010479	0.02917836	0.0138335	0.244727	0.0492582	0.0683884	0.0367383	0.0298817	0.0127979	0.00265203	0.218988	0.0635767	0.113465	0.0351933	0.0683907	0.00400237	0.0381075	0.008270102	72.63643	0.380277	0.725037	1.08189	1.81279	0.185403	0.282678	0.135883	0.143399	0.131263	0.121375	0.03744846	0.2208395
3000	-253.9596	-243.3755	-10.58409	2.077565	0.07035164	0.03339265	0.00851403	0.0893631	0.158125	0.0741651	0.0436932	0.0141742	0.079325	0.00397515	0.227157	0.0547654	0.108613	0.0331686	0.0594148	0.0377708	0.00777563	0.01482937	38.88403	0.302361	0.663016	1.07181	1.96281	0.243002	0.250132	0.105537	0.0998777	0.172165	0.129286	0.04822201	0.3075228
3100	-264.9524	-250.8488	-14.10357	1.297172	0.04239587	0.009860147	0.0148895	0.15071	0.0191723	0.0119708	0.00441053	0.0179267	0.00279168	0.0105118	0.113065	0.0914781	0.0467696	0.133543	0.236711	0.0295814	0.116469	0.008096365	92.06581	0.192223	0.550902	1.0359	2.22097	0.267286	0.252294	0.075104	0.116727	0.123533	0.165055	0.01795651	0.4508874
3200	-259.9988	-250.0648	-9.934032	5.517471	0.1560065	0.06253432	0.0173555	0.0807063	0.0771345	0.0923872	0.0732334	0.0182505	0.0368027	0.00102953	0.202832	0.00773865	0.119737	0.0335675	0.129598	0.0932181	0.0164097	0.04261621	17.65718	0.522247	0.81539	1.0823	1.58006	0.216237	0.22756	0.10286	0.12868	0.20594	0.118722	0.1051505	0.4052877
3300	-270.2154	-250.0126	-20.20286	3.990334	0.02138058	0.01853056	0.0320199	0.0465395	0.0125016	0.0491027	0.0141962	0.010835	0.108476	0.0157859	0.0890566	0.0611487	0.0633728	0.0103015	0.239281	0.12387	0.123513	0.01060937	148.8926	0.45383	0.774874	1.0844	1.68689	0.372467	0.143261	0.132956	0.0864099	0.136826	0.12808	0.02913993	0.3640836
3400	-256.9973	-249.4547	-7.542605	3.01013	0.2369155	0.1698546	0.0739201	0.074627	0.00155751	0.00789655	0.0364865	0.0262237	0.00782947	0.0130119	0.0633879	0.0227666	0.255861	0.0165451	0.303148	0.010245	0.0864943	0.1256102	8.495202	0.390044	0.732087	1.08257	1.7953	0.243395	0.263415	0.117725	0.117506	0.132073	0.125885	0.2954648	0.4251274
3500	-266.132	-250.0342	-16.09774	1.596606	0.04214314	0.00842288	0.0505896	0.070919	0.0806633	0.108168	0.0424516	0.0087385	0.0666351	0.0141408	0.17467	0.0307976	0.14035	0.0286745	0.135406	0.0264066	0.0213892	0.006091629	93.67061	0.239868	0.603885	1.05562	2.10062	0.327988	0.157621	0.114546	0.0579933	0.198377	0.143473	0.01451451	0.4196924
3600	-252.1755	-245.2741	-6.901407	3.126028	0.1127554	0.08795017	0.0244614	0.027519	0.0581968	0.022979	0.0301401	0.00631068	0.0337304	0.00524751	0.111911	0.139798	0.104093	0.0475732	0.227103	0.019666	0.141271	0.01436845	18.76361	0.398783	0.738275	1.08307	1.77987	0.25977	0.265946	0.149992	0.0843089	0.158708	0.0812764	0.1023186	0.1404285
3700	-259.3696	-246.4177	-12.95197	4.088183	0.08043195	0.09494247	0.0296949	0.0895266	0.0541326	0.0187722	0.000274046	0.02923	0.00109276	0.00129635	0.0629697	0.0229518	0.13273	0.00146228	0.341227	0.100495	0.114144	0.02067295	30.22825	0.459142	0.778204	1.08438	1.67828	0.25741	0.176912	0.116223	0.0815191	0.191565	0.17637	0.1156154	0.1788079
3800	-263.5026	-242.0454	-21.45715	7.472322	0.07172905	0.02580283	0.0154827	0.0782371	0.0458524	0.0120066	0.0419638	0.0213623	0.0154979	0.00503311	0.0721231	0.00621661	0.14478	0.0413668	0.388283	0.108535	0.00325926	0.05196177	63.12059	0.580689	0.846344	1.07786	1.49511	0.221388	0.261003	0.0917604	0.0995139	0.184321	0.142014	0.0777646	0.6681931
3900	-266.8796	-249.2415	-17.63808	1.769017	0.03389903	0.03256563	0.0419827	0.00957828	0.0699463	0.0807885	0.0376874	0.0167136	0.00565727	0.0036838	0.120783	0.129075	0.222478	0.051264	0.182624	0.0107175	0.0170207	0.01366774	71.37467	0.264052	0.627966	1.06297	2.04501	0.312631	0.261894	0.0599076	0.0606034	0.154447	0.150517	0.04623338	0.295625
4000	-264.8576	-248.902	-15.95567	0.8516376	0.04036211	0.01060247	0.0336259	0.0870042	0.101635	0.0178155	0.025033	0.0050525	0.0159829	0.0163505	0.304449	0.115315	0.0269038	0.0410328	0.157862	0.0392153	0.0127232	0.005606489	106.3303	0.10649	0.427122	0.970297	2.49609	0.222191	0.231538	0.132842	0.118536	0.202864	0.0920285	0.01620896	0.3458882
4100	-263.8228	-249.7888	-14.03407	8.018784	0.0733161	0.04049932	0.020192	0.0989967	0.0703526	0.0528146	0.0390783	8.6595e-05	0.0202915	0.0230628	0.140629	0.0184057	0.0891273	0.0971239	0.0875979	0.241429	0.000811709	0.001142968	28.14722	0.593475	0.852718	1.0766	1.47721	0.254115	0.30819	0.109987	0.0718925	0.169733	0.0860829	0.04164229	0.02744728
4200	-261.6534	-251.8353	-9.818039	1.359708	0.1029299	0.02295729	0.0578094	0.0128507	0.0406112	0.0306089	0.0417731	0.0350639	0.0430063	0.0106078	0.259204	0.201961	0.128308	0.00810928	0.0358572	0.0230667	0.0711625	0.04017747	49.1945	0.202814	0.563408	1.041	2.19278	0.245398	0.144097	0.157038	0.104858	0.240453	0.108155	0.06313476	0.6363763
4300	-263.1317	-252.8698	-10.26197	1.25861	0.1370893	0.02442936	0.0375745	0.217041	0.0556314	0.000705416	0.0140825	0.0693026	0.0275444	0.00909121	0.0244697	0.0538872	0.353178	0.00788365	0.0418201	0.0469339	0.0408553	0.00836129	52.11746	0.185514	0.542735	1.03243	2.23932	0.252048	0.175113	0.128792	0.0826148	0.179285	0.182147	0.03279065	0.25499
4400	-254.524	-246.1254	-8.39866	1.562722	0.121069	0.03646863	0.0175156	0.0849571	0.033917	0.0518931	0.0349863	0.00617791	0.0348705	0.00954158	0.116528	0.00231832	0.280884	0.134919	0.114586	0.0730796	0.00382561	0.002019015	25.9726	0.234851	0.598674	1.0539	2.11257	0.219126	0.241013	0.0866645	0.121254	0.212267	0.119676	0.03848764	0.0524588
4500	-253.8241	-248.3404	-5.483775	1.781666	0.195869	0.0586895	0.0696248	0.162262	0.00779177	0.0435734	0.0112316	0.0522577	0.0417332	0.00163467	0.161902	0.0278991	0.168945	0.0136296	0.155493	0.0664425	0.0155799	0.0125077	22.29086	0.265742	0.629588	1.06343	2.04124	0.191837	0.272416	0.158387	0.0824383	0.132561	0.16236	0.0711972	0.1756769
4600	-262.133	-250.4416	-11.6914	1.295599	0.1080559	0.007093068	0.081955	0.0671314	0.00987824	0.0569514	0.052887	0.0432732	0.0104832	0.0167136	0.0731356	0.0479122	0.105976	0.00880839	0.245001	0.0584773	0.121416	0.06184923	44.6733	0.191952	0.550576	1.03577	2.22171	0.185204	0.211899	0.163818	0.0928347	0.22867	0.117573	0.0689423	0.8971159
4700	-267.5012	-250.5959	-16.90529	1.48991	0.1005009	0.02487635	0.0493869	0.0521204	0.104107	0.0650445	0.0490155	0.0382966	0.0776044	0.000220417	0.029622	0.0271431	0.0496452	0.146988	0.186246	0.108042	0.0165177	0.01924829	126.8899	0.22376	0.586868	1.04982	2.13955	0.247882	0.235936	0.0999654	0.0867385	0.183644	0.145835	0.04412465	0.4362255
4800	-263.1992	-253.9477	-9.251458	0.8252686	0.1591033	0.05000358	0.0516164	0.0180457	0.0251875	0.0254831	0.0385095	0.00819703	0.0220571	0.0154378	0.145211	0.170787	0.0590152	0.0356282	0.111603	0.199237	0.0739839	0.01268839	39.47656	0.100923	0.417112	0.963718	2.51825	0.154577	0.267555	0.145893	0.116332	0.220593	0.0950487	0.06269197	0.2023926
4900	-261.7748	-249.2495	-12.5253	5.025276	0.1063453	0.03552939	0.026152	0.175867	0.0112159	0.0445596	0.0171737	0.029129	0.0169018	0.0108936	0.0569361	0.0573975	0.117294	0.132373	0.188606	0.0946569	0.0208433	0.06288007	35.99888	0.503124	0.804563	1.08326	1.60906	0.286923	0.189896	0.0515569	0.113551	0.218597	0.139475	0.09840946	0.6389637
5000	-281.8479	-248.907	-32.94089	5.153527	0.007507409	0.006206832	0.0241277	0.0207322	0.197243	0.0403897	0.0137823	0.0142315	0.0480788	0.0102836	0.0912197	0.0829677	0.139209	0.0280222	0.185215	0.0861109	0.0183862	0.004706952	792.0096	0.508332	0.807548	1.08302	1.6011	0.293024	0.297015	0.128885	0.0592159	0.0973652	0.124494	0.01091378	0.4312851
5100	-266.1012	-254.0164	-12.08478	1.197461	0.08407982	-0.00762343	0.140286	0.0507423	0.126903	0.0691518	0.0293714	0.0236147	0.00522878	0.0126807	0.182093	0.0172975	0.013641	0.0148951	0.285324	0.0161493	0.0126214	0.06858316	45.92701	0.174593	0.529002	1.02632	2.27009	0.202963	0.22308	0.148888	0.11743	0.166521	0.141118	0.06095973	1.125057
5200	-273.1593	-250.3856	-22.77376	4.510867	0.01581487	0.003508454	0.0786934	0.0773682	0.0468825	0.0483153	0.00730883	0.0177823	0.00380878	0.00732453	0.0735118	0.0310766	0.233425	0.00374286	0.136362	0.212573	0.0218245	0.005590549	256.2088	0.4804	0.791209	1.08403	1.64436	0.161756	0.212305	0.0893438	0.0761359	0.219886	0.240574	0.009099004	0.6144133
5300	-259.5398	-245.3528	-14.18702	4.377494	0.0458833	0.02742502	0.0356011	0.192548	0.125941	0.0305063	0.000675322	0.0093722	0.0488979	0.00373011	0.103442	0.049134	0.128796	0.0495931	0.0726156	0.127852	0.0212951	0.0007224245	51.54038	0.47397	0.787329	1.08418	1.65453	0.26152	0.223855	0.124618	0.115173	0.15834	0.116494	0.02814744	0.02566573
5400	-269.3428	-250.9217	-18.42108	1.539295	0.02551273	-0.003628896	0.070857	0.034384	0.0421617	0.0643604	0.0157605	0.0141165	0.0313167	0.00165052	0.157161	0.00656824	0.173444	0.0389852	0.14593	0.0845923	0.118712	0.02322565	136.0749	0.231329	0.594969	1.05265	2.12105	0.309338	0.17133	0.177443	0.0524357	0.182116	0.107336	0.01959675	1.185178
5500	-263.8462	-248.1928	-15.65346	1.796817	0.06408088	-0.0079078	0.059824	0.0906174	0.00449751	0.0167661	0.0581124	0.00843064	0.0195688	0.026253	0.329107	0.0788036	0.0758011	0.00433769	0.100672	0.100703	0.026506	0.05456876	62.20143	0.267752	0.631508	1.06396	2.03678	0.203519	0.245324	0.117789	0.0883618	0.198332	0.146675	0.04666096	1.169474
5600	-268.5096	-255.928	-12.58165	1.355621	0.1092874	0.01344615	0.0502514	0.0430944	0.0474125	0.0280466	0.00745018	0.000376726	0.00433449	0.00931299	0.0650737	0.0216468	0.240367	0.0492562	0.104119	0.24782	0.0814372	0.009269128	54.60121	0.202133	0.562617	1.04068	2.19457	0.22013	0.110818	0.207421	0.0801581	0.252501	0.128972	0.02271527	0.4080571
5700	-280.6592	-257.5329	-23.12622	1.595159	0.007380975	0.005468527	0.03245	0.0605191	0.0459992	0.0618063	0.186792	0.0601184	0.0246407	0.00910025	0.140332	0.110686	0.0456716	0.0398632	0.12665	0.0112525	0.0441187	0.001020158	225.0287	0.239655	0.603666	1.05555	2.10113	0.281633	0.186103	0.117462	0.114294	0.203259	0.0972484	0.006488684	0.157221
5800	-271.9157	-260.0519	-11.86379	0.904101	0.1381652	0.05318071	0.0795469	0.128532	0.0182382	0.0376445	0.0127764	0.0746395	0.0183139	0.0209372	0.107299	0.0208089	0.0752354	0.0928607	0.154479	0.0821542	0.0765341	0.01555586	46.71498	0.117445	0.4459	0.982096	2.45456	0.185958	0.209612	0.151101	0.0669121	0.199964	0.186452	0.06873657	0.2263112
5900	-258.4267	-242.7762	-15.65049	2.664571	0.04531345	0.02099339	0.0162489	0.0976828	0.0684966	0.00577773	0.0308087	0.00875535	0.0214006	0.00039141	0.100724	0.0466387	0.0566486	0.00917965	0.483521	0.0241353	0.0295912	0.004925346	94.39147	0.361524	0.711085	1.08027	1.84712	0.266475	0.219586	0.0874377	0.0735699	0.261986	0.0909453	0.02591874	0.1900303
6000	-256.1508	-251.1926	-4.95822	1.511116	0.2648861	0.0736345	0.054679	0.0828038	0.0130408	0.0567055	0.040399	0.035087	0.0244139	0.00427518	0.198614	0.086962	0.054566	0.0266101	0.226542	0.0024991	0.0928019	0.01127242	12.44274	0.227035	0.590396	1.05107	2.1315	0.233584	0.252427	0.16971	0.0570259	0.180694	0.106559	0.08490692	0.1327621
6100	-264.7087	-250.3897	-14.31898	3.173016	0.06032089	0.01916473	0.0548166	0.0201839	0.0434701	0.00323529	0.0114744	0.000965108	0.0179226	0.00725779	0.129777	0.16638	0.116258	0.00475324	0.233099	0.0743287	0.116079	0.006013696	62.74725	0.402219	0.740679	1.08325	1.77386	0.285096	0.231842	0.136621	0.120926	0.160946	0.064568	0.02517843	0.2388432
6200	-256.6999	-249.5421	-7.15784	1.142496	0.09156984	0.0398889	0.0379019	0.0172922	0.0235714	0.0232959	0.0073095	0.077276	0.0855825	0.0293429	0.179364	0.134007	0.137767	0.0234137	0.193189	0.0189854	0.011702	0.004333099	25.47678	0.164477	0.515758	1.02011	2.29965	0.287308	0.181547	0.0816345	0.122936	0.175042	0.151533	0.04422199	0.09798516
6300	-256.8079	-246.2103	-10.59767	2.543533	0.08617835	0.04878458	0.0405554	0.0488777	0.0282419	0.0617898	0.00516553	0.0175003	0.0418836	0.0081269	0.0696633	0.00269231	0.133957	0.0651654	0.353442	0.0860145	0.0369244	0.01228064	36.77037	0.350545	0.702649	1.07911	1.8677	0.192026	0.194623	0.112855	0.124477	0.188327	0.187691	0.06106522	0.2011069
6400	-277.6143	-255.2749	-22.33946	2.403438	0.03253302	-0.004755025	0.0345073	0.0945	0.0775224	0.0551146	0.013068	0.0137972	0.0140332	0.00251821	0.226995	0.1182	0.0173833	0.166802	0.110722	0.018438	0.0363983	0.08046145	63.50155	0.337106	0.692038	1.07744	1.89341	0.312613	0.135059	0.082088	0.1458	0.225165	0.0992751	0.07570643	1.062809
6500	-275.4404	-258.1232	-17.31725	0.9687326	0.03772776	0.004611308	0.0387201	0.139402	0.0866274	0.0781883	0.0637987	0.0099101	0.0301711	0.0312431	0.117456	0.0381655	0.163526	0.00812607	0.0525369	0.101895	0.0402341	0.01715577	165.0907	0.130674	0.467148	0.99462	2.40756	0.256399	0.0869269	0.148135	0.141188	0.230554	0.136797	0.02176708	0.7881522
6600	-269.6205	-246.0189	-23.60152	2.138336	0.01252653	0.0007110903	0.0440173	0.160256	0.0807674	0.0142408	0.0178267	0.00433717	0.0215183	0.0160337	0.248135	0.0900962	0.071177	0.0226612	0.158792	0.0459909	0.00414991	0.008497077	236.6813	0.309247	0.668961	1.07309	1.9487	0.2863	0.235061	0.0964276	0.0796683	0.219685	0.0828577	0.009208167	0.9227761
6700	-255.2566	-243.6914	-11.56516	3.507943	0.1173602	0.01687625	0.0173046	0.0976446	0.0950221	0.0192153	0.0208367	0.0339581	0.0799025	0.00681905	0.116607	0.00125793	0.0861231	0.0363026	0.164529	0.216038	0.00843988	0.1007383	25.09415	0.425103	0.756267	1.08409	1.73454	0.239555	0.21634	0.121847	0.0909795	0.149647	0.181631	0.1176145	0.8565121
