Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-576.1517	-511.0756	-65.07607	22.35517	3.530179	0.0894554	0.0329372	0.00559132	0.185449	0.171271	0.113596	0.000105684	0.0642527	0.234616	0.0114461	0.000501471	0.00462702	0.14097	0.00826006	0.0840711	0.119677	0.00870523	0.0134933	0.0761843	0.0309466	0.0475162	0.0356459	0.217463	0.00445479	0.0933996	0.0213249	0.0614001	0.0314717	0.191303	0.120567	0.0163527	0.0404003	0.0817252	0.0017641	0.0182869	0.137943	0.0887757	0.102333	0.062311	0.0308389	0.0710838	0.166265	0.42038	0.030227	0.0889154	0.0957235	0.0102495	0.231225	0.0433234	0.00863076	0.158954	0.0601786	0.00464109	0.252862	0.0526492	0.130964	0.0494135	0.0761551	0.0469417	0.0529123	0.07047095	-0.08738396	0.139935	0.0721158	0.062318	9.45567e-05	0.0841539	0.0564799	0.0293682	0.0400306	0.0301329	0.0175555	0.207561	0.0600861	0.13318	0.0611567	0.00583203	0.573218	9	30.79955	0.07098803	0.42653	0.757216	1.08412	1.73213	0.148041	0.0986809	0.100357	0.331362	0.124789	0.19677	0.485834	1.179864
1100	-605.2647	-512.6323	-92.63238	22.95247	7.888416	0.0918874	0.0145903	0.195443	0.104141	0.00860734	0.336257	0.00930408	0.0277151	0.343569	0.000460409	0.0202837	0.000869244	0.0958837	0.00463104	0.00059047	0.157111	0.0623445	0.0485585	0.281127	0.19317	0.0641269	0.163281	0.169231	0.0363386	0.624749	0.103262	0.100566	0.261675	0.0372697	0.0439699	0.225959	0.00595435	0.277762	0.02912	0.0648154	0.0281086	0.197715	0.0483511	0.050311	0.165735	0.0478553	0.477619	0.382878	0.0524355	0.0653191	0.0741919	0.0784506	0.673169	0.127941	0.1782	0.247964	0.0273585	0.108394	0.69418	0.148786	0.0523935	0.0165193	0.0715549	0.0026474	0.114803	0.152777	-0.03359609	0.0186339	0.0676822	0.0236605	0.0189293	0.0409886	0.00599955	0.00175102	0.00849639	0.0496275	0.112579	0.478228	0.108186	0.0441443	0.0168455	0.00424695	0.2649392	8	28.49762	0.09756572	0.590533	0.851264	1.0769	1.48131	0.109108	0.12582	0.0477209	0.387527	0.150571	0.179254	0.2313431	1.145222
1200	-609.1268	-512.5756	-96.55117	24.03707	5.1493	0.0844308	0.00955519	0.152366	0.373924	0.0253603	0.152249	0.303372	0.461082	0.344258	0.0837395	0.0419387	0.00201068	0.0416608	0.0986467	0.102604	0.02684	0.0122324	0.017447	0.137546	0.405594	0.0428963	0.00332845	0.0686438	0.0682413	0.122557	0.0590846	0.0437971	0.0974404	0.174466	0.214913	0.123954	0.0590773	0.312096	0.0110941	0.284041	0.0292076	0.00879824	0.144054	0.0338212	0.0129175	0.0259467	6.20545e-05	0.253193	0.0439976	0.138746	0.26007	0.0342166	0.0398095	0.158364	0.0626289	0.692347	0.883021	0.000283291	0.507436	0.111822	0.117608	0.114638	0.165721	0.0288142	0.00493272	0.1309251	0.0098734	0.12875	0.073151	0.0546763	0.0132442	0.0861069	0.0810144	0.0253249	0.0282035	0.0228146	0.0103711	0.168136	0.0672464	0.154778	0.083427	0.00275516	0.3807243	10	30.53981	0.06790808	0.508163	0.807452	1.08303	1.60135	0.127764	0.138004	0.116767	0.278533	0.137158	0.201773	0.3905977	0.9747223
1300	-592.865	-515.1204	-77.74457	22.37081	5.213107	0.320661	0.0916968	0.10675	0.0389936	0.00731847	0.24953	0.0198115	0.0644676	0.067666	0.0548602	0.0163338	0.259807	0.0470931	0.0986375	0.0189511	0.0393126	0.332708	5.90103e-05	0.0639916	0.147615	0.0208724	0.0788545	0.00626672	0.20477	0.00779326	0.0315369	0.00446736	0.00215221	0.404229	0.00370771	0.0193131	0.206332	0.133791	0.0264407	0.119662	0.327753	0.0899734	0.0253582	0.191703	0.104455	0.0193697	0.207635	0.0273759	0.0486836	0.0596821	0.356268	0.0346792	0.0118728	0.0274469	0.223734	0.0226862	0.104677	0.161593	0.0587297	0.22921	0.153229	0.0549786	0.166972	0.0386402	0.0828332	0.104297	0.04377476	0.0579171	0.0270823	0.098377	0.041459	0.080348	0.0315048	0.00357689	0.00359031	0.055791	0.0328822	0.155153	0.166048	0.16003	0.0540329	0.0322081	0.493071	10	30.74839	0.09766194	0.510695	0.808893	1.08291	1.5975	0.158573	0.0953574	0.116757	0.270983	0.133022	0.225308	0.5368458	0.9184593
1400	-592.0201	-510.2625	-81.75762	26.08603	6.230726	0.0724693	0.325957	0.358423	0.0968247	0.0272946	0.130322	0.00945354	0.0239417	0.043078	0.0798691	0.0832605	0.048636	0.0319577	0.00806391	0.0159379	0.0614683	0.0265042	0.021079	0.0262383	0.119786	0.0709895	0.0488661	0.0078182	0.117952	0.0149815	0.0321575	0.0612648	0.0150893	0.0324588	0.218031	0.154829	0.0193091	0.0124796	0.0183428	0.0326339	0.215365	0.00095119	0.0537899	0.12391	0.0427036	0.10832	0.127322	0.0145893	0.181183	0.519255	0.27387	0.170329	0.0251368	0.0207363	0.0125018	0.120518	0.0703996	0.155685	0.0201897	0.14452	0.173118	0.0844303	0.285037	0.0877994	0.144668	0.08392931	-0.01005263	0.0554399	0.180737	0.0559775	0.08957	0.154212	0.0685721	0.00125467	0.021594	0.00961643	0.0251973	0.132762	0.110644	0.0340754	0.0440949	0.0162536	0.3886044	6	29.5438	0.0889032	0.54635	0.828531	1.08074	1.54438	0.130067	0.157972	0.0746457	0.319493	0.173743	0.144078	0.3785518	1.026555
1500	-576.7432	-503.2567	-73.48658	29.671	4.250742	0.0329139	0.161307	0.443141	0.0257494	0.0171084	0.25215	0.000207606	0.222168	0.198573	0.00759218	0.0197058	0.00557428	0.0175375	0.0484494	0.00907458	0.0429788	0.00302863	0.0333407	0.0135924	0.168182	0.0556673	0.0436046	0.127291	0.170679	0.00915768	0.068642	0.144532	0.00199985	0.0879933	0.292969	0.0929469	0.143515	0.0794036	0.0521144	0.0130416	0.411818	0.0467287	0.0117106	0.253002	0.0288168	0.0718174	0.430623	0.00258025	0.00558969	0.0539323	0.342467	0.0587415	0.0423478	0.131846	0.0812262	0.277356	0.0324225	0.00719159	0.0247886	0.11874	0.0404788	0.376254	0.00271989	0.0102572	0.0503638	0.1366621	-0.002230827	0.0822341	0.20588	0.0522032	0.00237891	0.0393867	0.0333508	0.0119151	0.00477553	0.0316204	0.0378517	0.259215	0.131311	0.0591813	0.0442716	0.00442483	0.4334495	7	30.14005	0.09945832	0.467628	0.783457	1.08429	1.66463	0.143693	0.151485	0.0743646	0.294759	0.158068	0.17763	0.4312187	1.005173
1600	-553.073	-501.7675	-51.30542	27.30267	3.41346	0.0645978	0.00950061	0.16439	0.015839	0.0853581	0.18446	0.0724954	0.00187039	0.109544	0.0466182	0.0184191	0.080482	0.0148165	0.016157	0.00925489	0.00125953	0.043861	0.0227551	0.0248966	0.0893753	0.044426	0.0286899	0.00659239	0.0508557	0.014925	0.0751739	0.205565	0.000709057	0.130575	0.000741264	0.0475856	0.0702713	0.0580925	0.0523494	0.0237946	0.201096	0.0930259	0.0278846	0.0627673	0.132759	0.0229571	0.177313	0.0036144	0.0364986	0.03198	0.114651	0.0281696	0.00931352	0.174297	0.0386653	0.0001328	0.0813398	0.0857973	0.147288	0.205327	0.100107	0.0815664	0.00526812	0.01355	0.166182	0.07585705	0.004795794	0.0450768	0.202287	0.039646	0.0132063	0.0661363	0.110632	0.00745298	0.00435285	0.0384304	0.00848851	0.155841	0.196193	0.0548694	0.0504127	0.0069747	0.3443073	8	36.23058	0.07987241	0.418918	0.752123	1.08391	1.74504	0.0709262	0.128506	0.0634897	0.387359	0.168339	0.18138	0.3491031	0.9862625
1700	-597.7048	-504.605	-93.09984	26.14803	3.950234	0.0319728	0.276862	0.598097	0.00582862	0.116929	0.365343	0.209886	0.0436607	0.468738	0.0053038	0.198637	0.00503025	0.113507	0.0301018	0.0150146	0.0440156	0.0541279	0.0125974	0.457205	0.444908	0.0663024	0.044123	0.042322	0.0693377	0.0136527	0.0149178	0.228127	0.00142548	0.57619	0.283224	0.0899436	0.250713	0.185568	0.0735458	0.0330904	0.623682	0.0598836	0.0222359	0.245803	0.0715558	0.043718	0.0396319	0.0332134	0.134903	0.0639689	0.159695	0.00337877	0.00765864	0.330487	0.121487	0.134035	0.306525	0.110784	0.0428772	0.0146784	0.00921858	0.124897	0.0135214	0.0983081	0.268863	0.1563732	-0.04079996	0.0725667	0.135741	0.0404558	0.00792576	0.191363	0.0322994	0.0124156	0.00565014	0.0257621	0.0455278	0.255183	0.0505892	0.0233976	0.076219	0.0249037	0.58262	8	33.73371	0.05448773	0.451607	0.77347	1.08441	1.69052	0.104235	0.124765	0.0673263	0.33336	0.181982	0.188332	0.5418201	1.075302
1800	-582.6553	-517.1029	-65.55239	28.54016	2.837838	0.0798402	0.00181625	0.0312771	0.168994	0.012789	0.0743665	0.00547958	0.157012	0.384637	0.0612401	0.0209154	0.00271013	0.0157356	0.293408	0.0335377	0.0799323	0.0099187	0.0762223	0.0436393	0.053989	0.0582296	0.0689874	0.0477203	0.0135473	0.0183951	0.01863	0.123941	0.096108	0.0483273	0.140811	0.268117	0.10247	0.0193966	0.113147	0.0816738	0.302647	0.0285054	0.100072	0.216153	0.00098306	0.0717062	0.0143515	0.372697	0.113496	0.0346577	0.0441842	0.0107856	0.408443	0.0409078	0.0239683	0.221278	0.116161	0.0544208	0.245021	0.00627343	0.139201	0.295016	0.0775689	0.0243624	0.171817	0.1117162	0.00900202	0.0984266	0.134245	0.0473463	0.00867343	0.129334	0.0134198	0.0229885	0.0118677	0.0307872	0.0821608	0.063446	0.254431	0.0603389	0.0276397	0.014895	0.334465	8	28.6921	0.09496615	0.376314	0.722135	1.08159	1.81996	0.101544	0.0881019	0.061064	0.429125	0.202475	0.11769	0.343467	0.9737907
1900	-594.3753	-506.9421	-87.43317	31.28362	2.747595	0.0479713	0.10607	0.298943	0.00200619	0.00666254	0.20861	0.00411902	0.0767157	0.220482	0.0447222	0.00333934	0.0992894	0.0113205	0.13915	0.0983546	0.119097	0.0147543	0.0270658	0.0555839	0.0603715	0.0920907	0.115154	0.0174888	0.154238	0.0248932	0.0246652	0.354409	0.00022918	0.00353345	0.00843424	0.0928996	0.212928	0.446154	0.328304	0.278077	0.383218	0.0482188	0.00749999	0.25143	0.033117	0.0830908	0.28647	0.0163275	0.0480464	0.0256388	0.463132	0.0177274	0.0123248	0.317393	0.067798	0.0180607	0.0462185	0.159909	0.210085	0.400753	0.330856	0.0231404	0.0361791	0.0438958	0.0636513	0.1626019	-0.001901111	0.08296	0.203133	0.0872789	0.0159817	0.0633293	0.00447391	0.0151847	8.76176e-05	0.0159742	0.0443	0.231777	0.0998192	0.0624193	0.0602472	0.0130338	0.4878556	13	35.15747	0.07432474	0.368741	0.716521	1.08095	1.83379	0.128182	0.147221	0.0729899	0.325119	0.133154	0.193335	0.4859545	1.003912
2000	-593.3633	-511.3221	-82.04118	21.46101	2.671918	0.221072	0.0332341	0.116564	0.139953	0.027888	0.0695517	0.0175736	0.337296	0.238537	0.242552	0.00226953	0.0336194	0.00818701	0.180103	0.104038	0.146453	0.16848	0.0262468	0.0557215	0.118021	0.15743	0.383186	0.130616	0.00246074	0.147339	0.0721916	0.0746652	0.0940503	0.28591	0.0872154	0.0628855	0.0581279	0.138032	0.535454	0.0594145	0.0770779	0.0227146	0.359481	0.611991	0.0321055	0.0144523	0.193276	0.114788	0.0353638	0.322128	0.0694774	0.0432348	0.522228	0.0461507	0.00769067	0.150885	0.0268578	0.118058	0.0161188	0.00739091	0.0297165	0.270841	0.0102086	0.051622	0.0265758	0.1132496	0.02247614	0.0630737	0.0612123	0.152176	0.0312438	0.0762351	0.0141317	0.0189023	0.0215706	0.0257983	0.0194009	0.267873	0.0753341	0.143592	0.0253449	0.00411094	0.5623017	12	29.34083	0.05789535	0.362173	0.711577	1.08034	1.84591	0.126633	0.116157	0.100208	0.27344	0.107421	0.276141	0.5847778	0.9615647
2100	-588.2188	-510.7227	-77.49606	29.37588	3.650558	0.0596686	0.0540942	0.154002	0.205828	0.00216915	0.0554225	0.00369252	0.0326149	0.242707	0.0181424	0.0120121	0.0120869	0.0850899	0.0129099	0.018686	0.0536003	0.0276834	0.044002	0.00764941	0.0253497	0.0344147	0.00378991	0.34533	0.0185698	0.102762	0.211951	0.137859	0.0771743	0.0903239	0.0159061	0.0296531	0.041406	0.0719027	0.0213353	0.0752515	0.332495	0.0857138	0.0675383	0.666583	0.0135003	0.0177426	0.220807	0.117261	0.0488579	0.0579887	0.045619	0.00847809	0.174272	0.103127	0.0342232	0.337067	0.208296	0.0594599	0.0125521	0.0135568	0.0196946	0.045276	0.12032	0.0171815	0.0108124	0.09656517	-0.04949972	0.059552	0.236367	0.0583575	0.00968423	0.0960689	0.0456466	0.00203176	0.0114039	0.0469453	0.0981559	0.19125	0.0436681	0.0361089	0.0561325	0.00862758	0.5902936	6	36.14621	0.04315786	0.434071	0.762187	1.08427	1.71947	0.109198	0.0648533	0.0575678	0.315583	0.196978	0.25582	0.5407939	1.091532
