Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1300	-45.47421	-84.73864	39.26443	1.309634	0.0175764	0.00709898	0.00946607	0.0160481	0.00418215	0.0150049	0.00627744	0.00562045	0.01938649	0.02043497	0.267523	0.0179886	0.101719	0.150009	0.0302862	0.043089	0.0783362	0.00924028	0.0325758	0.0880089	0.0349838	0.0391355	0.0113978	0.0726646	0.0230433	0.006878765	43.33672	0.194362	0.553465	1.03697	2.21521	0.0333865	0.495426	0.047457	0.0476648	0.307364	0.0687012	0.02731374	0.2518427
1400	-47.02748	-83.29567	36.26819	0.3410785	0.000357434	0.00583906	0.00952427	0.00273441	0.0268296	0.00150752	0.011834	0.00419845	0.01148962	0.002630296	0.0198006	0.00346228	0.102674	0.0988934	0.0334018	0.0781699	0.00342129	0.00163332	0.0119979	0.0306023	0.298658	0.0268106	0.0116192	0.138415	0.14044	0.000906726	390.7563	0.00921055	0.136604	0.65876	3.19543	0.0152546	0.510474	0.0103699	0.130183	0.286623	0.0470961	0.003537023	0.2563529
1500	-50.02274	-85.20607	35.18333	0.0925538	0.000609157	0.00179895	0.00306904	0.00392465	0.00517275	0.00364513	0.0220824	0.02203	0.003714999	0.00236283	0.0848004	0.0077023	0.0804319	0.156902	0.0405559	0.103104	0.160338	0.0095273	0.146848	0.0379275	0.024186	0.0138091	0.0237413	0.0916984	0.0184274	0.008493233	180.202	1.72806e-07	0.00061805	0.0744459	3.92494	0.0831159	0.402993	0.00388301	0.12566	0.284197	0.100151	0.01085606	0.7823493
1600	-49.88956	-79.66731	29.77775	0.8307551	0.0363024	0.00336654	0.231618	0.0179943	0.00930889	0.116338	0.0327014	0.0117614	0.04946792	0.04436255	0.0378464	0.0539328	0.0143974	0.0381676	0.0930538	0.142941	0.0844347	0.00208761	0.0590794	0.0317965	0.199843	0.0723588	0.00606621	0.14986	0.0141349	0.04007951	8.562692	0.102084	0.419228	0.965125	2.51356	0.0176068	0.326203	0.00245853	0.124811	0.452093	0.0768273	0.08444206	0.4746392
1700	-52.09502	-87.98002	35.885	0.6706128	0.00339883	0.0115169	0.0245708	0.0472259	0.00218076	0.00918148	0.0390083	0.0366108	0.02354662	0.04956275	0.0509586	0.0143535	0.171005	0.107425	0.0842588	0.102985	0.139796	0.0025572	0.124969	0.0083216	0.0118308	0.0992113	0.0306024	0.00956348	0.0421623	0.04095453	13.42568	0.0679256	0.349328	0.913472	2.66927	0.0254132	0.422194	0.0419966	0.112486	0.371497	0.026413	0.09051728	0.4524499
1800	-52.85509	-82.68507	29.82998	0.3542764	0.0819928	0.00593902	0.0328263	0.0208863	0.0689504	0.0100118	0.0523436	0.00795199	0.09028377	0.06157775	0.0728184	0.0306734	0.0206704	0.054562	0.17176	0.0551428	0.157132	0.00244726	0.0463555	0.0220226	0.126623	0.05543	0.0868268	0.0817315	0.0158036	0.0664827	8.93883	0.010708	0.146877	0.676654	3.16576	0.0218627	0.393395	0.021329	0.118173	0.363542	0.081699	0.1280604	0.5191509
1900	-53.25509	-79.19068	25.93559	1.854881	0.0597636	0.00371686	0.0137518	0.0275248	0.0324577	0.0614406	0.00091201	0.0246761	0.03718996	0.0104534	0.0327003	0.0355849	0.0525656	0.131979	0.0479598	0.0172525	0.0705612	0.0105955	0.0239543	0.0504171	0.209501	0.00442431	0.0450442	0.190281	0.0771795	0.1947645	27.18069	0.275314	0.638638	1.06589	2.02015	0.0399595	0.420238	0.0107666	0.110259	0.384202	0.0345758	0.2052179	0.949062
2000	-48.93183	-80.789	31.85717	1.983954	0.00577675	0.019267	0.00781007	0.0165869	0.0068496	0.0623107	0.1007	0.0206485	0.05132462	0.07026127	0.0738048	0.0401632	0.0444935	0.055475	0.130895	0.0521406	0.0781881	0.00226785	0.105443	0.0595344	0.101042	0.0438115	0.07737	0.11767	0.0177015	0.01816618	10.96722	0.291352	0.653296	1.06958	1.98577	0.0281887	0.462483	0.0236168	0.0550281	0.374221	0.0564628	0.08842745	0.205436
2100	-42.33079	-78.60505	36.27425	1.436394	0.00443013	0.0114974	0.022688	0.0174163	0.04071	0.0336846	0.0172016	0.0343766	0.02292668	-0.02177158	0.137727	0.094953	0.0141504	0.0824421	0.0494977	0.110659	0.0269239	0.0143638	0.0533556	0.00628426	0.0309537	0.09374	0.00951453	0.250654	0.0247816	0.1053308	5.27746	0.215327	0.577615	1.04646	2.1606	0.00959377	0.406044	3.67937e-06	0.109748	0.409619	0.0649914	0.08355925	1.260553
2200	-53.65287	-79.57342	25.92055	2.391357	0.0124466	0.0100843	0.152191	0.0910081	0.211507	0.0728383	0.18028	0.0241051	0.121271	0.2310026	0.335724	0.00661535	0.114415	0.00739483	0.00117619	0.0870392	0.017282	0.018166	0.01231	0.027948	0.107981	0.00587272	0.00100861	0.24389	0.0131771	0.02447379	3.253421	0.335908	0.691076	1.07728	1.89573	0.0229654	0.394739	0.0113077	0.104703	0.377447	0.0888378	0.2554764	0.09579668
2300	-55.46376	-83.88634	28.42258	1.117792	0.358574	0.0884235	0.0247491	0.0326761	0.0338943	0.0602316	0.00993644	0.0412024	0.06640254	0.2326404	0.249323	0.0208322	0.0335867	0.0463685	0.0652553	0.0625092	0.0241685	0.000154126	0.120151	0.00901448	0.0740839	0.213874	0.0185912	0.0336443	0.0284433	0.03009573	3.002865	0.159839	0.509503	1.01707	2.31359	0.020269	0.613282	0.00475294	0.0661261	0.276465	0.0191045	0.2627361	0.1145474
2400	-53.87802	-81.54286	27.66484	2.837777	0.085974	0.0242964	0.0274917	0.0146847	0.16157	0.0108853	0.0473841	0.112743	0.06505725	0.1322853	0.0583637	0.00825275	0.132117	0.0575905	0.0854608	0.0723278	0.085866	0.011979	0.0496976	0.123997	0.0331172	0.0318972	0.0169098	0.156133	0.0762903	0.0475605	6.823841	0.376309	0.722131	1.08159	1.81997	0.0455188	0.368973	0.0334883	0.0904607	0.434855	0.026704	0.1798458	0.2644516
2500	-60.93465	-84.38985	23.4552	0.1016829	0.0210923	0.034482	0.00991296	0.326063	0.0678367	0.0506109	0.0852049	0.00776338	0.0948516	0.0005898806	0.0161498	0.15054	0.0193072	0.095546	0.0119883	0.104363	0.103839	0.015796	0.00403715	0.0932713	0.0671109	0.0207476	0.0329269	0.209647	0.0547305	0.04108539	26.82145	6.6213e-07	0.00120879	0.0983033	3.90049	0.0436119	0.328187	0.00330228	0.109024	0.440596	0.0752797	0.04167527	0.9858458
2600	-43.05997	-78.22802	35.16805	1.775937	0.0180171	0.0132863	0.0321542	0.0170011	0.0244164	0.00771257	0.0308666	0.0107292	0.03662008	0.02052864	0.218429	0.0645149	0.0437358	0.0113611	0.0931632	0.109895	0.0258925	0.00764625	0.0465154	0.000944781	0.0611545	0.0477588	0.0211223	0.231567	0.016299	0.0003825823	12.90664	0.264978	0.628856	1.06322	2.04295	0.0446576	0.403524	0.00409141	0.130618	0.39379	0.0233187	0.02091122	0.01829555
2700	-46.76571	-84.0469	37.28119	0.3379471	0.0361317	0.0149268	0.00505477	0.00583031	0.0396952	0.000207926	0.0099554	0.0137115	0.02266957	0.08712045	0.0561683	0.0266591	0.117505	0.075247	0.00729031	0.0140131	0.110965	0.00930259	0.0242806	0.106763	0.0720733	0.0337952	0.0484742	0.196643	0.10082	0.009907896	22.33477	0.00887188	0.134159	0.654359	3.20261	0.0271606	0.331482	0.00627074	0.153747	0.413441	0.0678991	0.09702834	0.1021134
2800	-47.07328	-87.43432	40.36103	0.170553	0.0151604	0.0473128	0.0138086	0.00505293	0.0130764	0.00257699	0.0219423	0.00430281	0.01338366	0.04601421	0.0851909	0.0482551	0.0249144	0.0624764	0.159586	0.0494205	0.0319932	0.0142394	0.0540024	0.361893	0.00522433	0.0161228	0.00916661	0.064356	0.0131594	0.007191402	16.91263	0.000161173	0.0186978	0.30261	3.67853	0.0292531	0.29989	0.0220493	0.208922	0.338059	0.101826	0.05320561	0.1351625
2900	-43.23822	-82.24849	39.01027	0.5528588	0.0111968	0.00214568	0.0288035	0.00267233	0.0287458	0.0193059	0.019611	0.0109975	0.02291072	0.0853321	0.175445	0.0389578	0.0219901	0.0466566	0.0155507	0.0759783	0.17445	0.0364458	0.160088	0.11503	0.089081	0.0141241	0.00287102	0.0202738	0.0130587	0.008055763	11.89921	0.0435551	0.28503	0.855222	2.81619	0.0267245	0.437142	0.00710874	0.105745	0.369219	0.0540608	0.09338786	0.08626135
3000	-66.20835	-84.25401	18.04566	0.3019912	0.00235414	0.00265399	0.391432	0.0114082	0.0192704	0.196685	0.096663	0.394077	0.1060339	0.0007023009	0.00674552	0.090015	0.00520852	0.10145	0.0777621	0.0990016	0.0203715	0.00260758	0.127922	0.127534	0.124114	0.0838479	0.00353218	0.0932176	0.0366701	0.02951245	36.66901	0.00545822	0.106045	0.599132	3.28937	0.0670178	0.343116	0.00585059	0.114401	0.393159	0.0764553	0.03021475	0.9767564
3100	-49.43362	-84.56681	35.13319	3.688794	0.0301808	0.0144765	0.0119234	0.0534556	0.0307558	0.00700773	0.0202591	0.0101786	0.01661319	0.06356041	0.0868235	0.13759	0.053631	0.0568723	0.0856776	0.150677	0.0937327	0.0148514	0.016504	0.120816	0.0280597	0.0409072	0.0572297	0.0213101	0.0353183	0.001442332	9.543944	0.436404	0.76371	1.08431	1.71558	0.0421146	0.425561	0.0100129	0.114279	0.342518	0.0655147	0.06500274	0.02218878
3200	-43.64458	-81.43055	37.78597	0.1601522	0.00204592	0.00306984	0.00944366	0.0119142	0.00858984	0.0154297	0.0240745	0.00937355	0.01331656	0.002833491	0.113479	0.12516	0.00556954	0.0883325	0.0153664	0.185855	0.0728516	0.00711304	0.00384874	0.0778434	0.00932124	0.0341246	0.0181594	0.17122	0.0717552	0.007249773	91.70048	9.52138e-05	0.0143941	0.272191	3.71332	0.0353205	0.390254	0.00941442	0.153764	0.362225	0.0490208	0.01008326	0.7189907
3300	-47.12633	-79.55539	32.42906	1.162958	0.000140134	0.0986103	0.137046	0.0229686	0.0169662	0.00025185	0.0353409	0.0127509	0.06527249	0.08122677	0.197894	0.0097974	0.0939683	0.0938294	0.0572181	0.107784	0.0609393	0.00234584	0.00408581	0.0024221	0.00807581	0.00499403	0.0109316	0.284522	0.0611923	0.0330852	4.344413	0.168276	0.520794	1.02251	2.28842	0.0128391	0.424096	0.0224075	0.080115	0.411091	0.0494513	0.114312	0.289429
3400	-46.44167	-81.60273	35.16106	1.316273	0.0380044	0.0262204	0.0715115	0.0026068	0.0448613	0.0189645	0.00852541	0.0455699	0.03427046	0.05354314	0.105665	0.00434704	0.187764	0.0606389	0.00165748	0.0176528	0.0591462	0.023672	0.0458578	0.073595	0.0224003	0.0725811	0.0716374	0.167098	0.0862867	0.003138263	7.963546	0.195495	0.554815	1.03753	2.21216	0.0569017	0.389251	0.0486222	0.110695	0.352031	0.0424993	0.05668141	0.0553667
3500	-60.20956	-84.972	24.76245	3.378324	0.177135	0.0785202	0.110755	0.0758571	0.0695055	0.0197934	0.0605679	0.116972	0.1257409	0.2514876	0.148848	0.0148119	0.101555	0.0804627	0.0288152	0.0334611	0.100338	0.0593832	0.0204337	0.00164855	0.0505534	0.0415843	0.0518113	0.207595	0.0586995	0.006808397	2.91358	0.416566	0.750534	1.08384	1.74906	0.0160431	0.399463	0.00723822	0.0572006	0.404223	0.115833	0.258296	0.0263589
3600	-49.49759	-87.35251	37.85492	4.902551	0.00393428	0.00438791	0.025177	0.00130642	0.00471412	0.0106004	0.0188963	0.00267921	0.01353489	-0.002041694	0.0314962	0.000537518	0.176609	0.0209051	0.0537748	0.0432333	0.0823707	0.0354993	0.095921	0.0689085	0.0375213	0.227885	0.036929	0.0596197	0.0287894	0.03248801	15.20638	0.497979	0.801587	1.08347	1.61697	0.0420037	0.485704	0.0233196	0.169636	0.254019	0.0253185	0.03044631	1.067059
3700	-49.89146	-81.21451	31.32305	0.9859571	0.0310565	0.0101301	0.126632	0.0761583	0.0350605	0.0638149	0.0207366	0.0152905	0.07411252	0.07385155	0.0617715	0.119092	0.0578622	0.0395711	0.00869817	0.0684174	0.155009	0.0127252	0.0323903	0.0648643	0.0737214	0.00368965	0.0112782	0.27533	0.0155801	0.006198107	9.36763	0.134143	0.47249	0.997634	2.39573	0.0225004	0.352515	0.0343388	0.112723	0.437792	0.0401301	0.08004966	0.07742828
3800	-66.55964	-82.55447	15.99483	0.148505	0.0369344	0.154884	0.233451	0.00628927	0.0247048	0.176914	0.677379	0.125463	0.2747897	0.06478902	0.187338	0.0344717	0.0630026	0.0905043	0.0146043	0.0614962	0.139409	0.00381106	0.0315975	0.0224975	0.0992648	0.157675	0.0262498	0.0351599	0.0329186	0.02939035	18.00397	4.83737e-05	0.0102768	0.237312	3.75236	0.02213	0.498856	0.00148491	0.0832342	0.301345	0.0929499	0.09417937	0.3120678
3900	-54.23742	-82.50626	28.26883	2.632425	0.0353436	0.0311083	0.224995	0.0169093	0.0375525	0.00363851	0.0995446	0.0317932	0.05994465	0.06391402	0.173213	0.0170848	0.0397207	0.0158997	0.137952	0.0538912	0.162352	0.0033034	0.097385	0.146486	0.00480028	0.00472033	0.0551885	0.0717489	0.0162536	0.02347888	7.133924	0.358663	0.708906	1.07998	1.85245	0.0610877	0.404749	0.0107894	0.117682	0.343092	0.0626006	0.0873929	0.2686589
4000	-49.1799	-79.69513	30.51522	0.9526095	0.00699492	0.0146797	0.000229131	0.021153	0.00509991	0.0107198	0.0139661	0.0879509	0.02372509	-0.007262071	0.134374	0.320492	0.0163925	0.0294032	0.218947	0.0329918	0.0197572	0.00752602	0.000953609	0.0208074	0.0398278	0.0165063	0.00279363	0.137583	0.00164533	0.03326024	72.77309	0.127404	0.462029	0.991681	2.41889	0.0629823	0.347691	0.000347932	0.140352	0.41571	0.0329155	0.02599816	1.27933
4100	-60.33545	-83.1911	22.85565	1.972937	0.0345422	0.0338734	0.0680249	0.150064	0.0157757	0.0695966	0.30873	0.133845	0.08097359	0.08833489	0.0699135	0.0159425	0.00149995	0.0841177	0.0149119	0.0148172	0.0206725	0.00850374	0.0751379	0.00156177	0.133924	0.368303	0.0632869	0.0851637	0.0422433	0.1522279	4.018812	0.290023	0.652105	1.0693	1.98858	0.0725806	0.367627	0.0149748	0.148059	0.374683	0.0220753	0.2405628	0.6327991
4200	-57.71583	-84.64728	26.93145	0.7277337	0.0143559	0.00582164	0.0751943	0.00655347	0.135507	0.0912626	0.154768	0.0256925	0.08313592	-0.007132793	0.163451	0.00785225	0.0110678	0.0817545	0.101479	0.124194	0.033701	0.106854	0.0976904	0.00689443	0.165851	0.00742029	0.00335913	0.0874787	0.000951638	0.03668083	9.425476	0.0801193	0.376327	0.934728	2.60883	0.0345421	0.469605	0.0276533	0.101433	0.282385	0.0843819	0.02954804	1.241396
4300	-43.0338	-83.26444	40.23064	0.7459959	0.00494719	0.0156902	0.0730329	0.00458876	0.0157778	0.00962552	0.00754837	0.0150083	0.02019916	0.1262792	0.0574281	0.0867794	0.0685973	0.0739275	0.181829	0.0255032	0.059933	0.00429591	0.0024966	0.0382188	0.00281091	0.0852171	0.0256929	0.241021	0.0462491	0.00287342	8.683432	0.0840278	0.384448	0.940789	2.59074	0.0216469	0.470001	0.0167041	0.0802868	0.376408	0.0349533	0.1291526	0.02224825
4400	-51.81313	-86.28015	34.46702	0.6468826	0.00336114	0.00357231	0.0366949	0.0216171	0.0115752	0.0146696	0.0402846	0.0495127	0.02064253	0.1131308	0.0200852	0.126946	0.0370602	0.199226	0.0240429	0.0688362	0.138607	0.0474211	0.0402611	0.0871396	0.0697723	0.0312998	0.0426686	0.0598591	0.00677456	0.04125318	11.63755	0.0628995	0.337352	0.903474	2.69627	0.050689	0.429032	0.00314905	0.102168	0.341949	0.0730137	0.154384	0.2672116
4500	-56.8289	-79.22729	22.39839	0.4907018	0.0283478	0.2368	0.438889	0.142251	0.0894243	0.0591464	0.282447	0.0184234	0.1592414	0.1190338	0.0458249	0.154849	0.0210365	0.0848748	0.00534524	0.00478149	0.0170808	7.5597e-05	0.047794	0.0226589	0.150757	0.00169635	0.000159474	0.383186	0.0598805	0.07041069	3.131838	0.0316776	0.245802	0.813383	2.90914	0.0310039	0.414061	0.00317951	0.177786	0.34029	0.0336793	0.1894445	0.3716692
4600	-54.28201	-84.58433	30.30231	3.459704	0.00286769	0.0206383	0.0210109	0.0154423	0.0791277	0.0460342	0.0279507	0.0433845	0.03958878	0.1629417	0.0816773	0.0151598	0.0759501	0.110611	0.159223	0.0869936	0.0166215	0.0534468	0.0248854	0.0727454	0.0306647	0.00794137	0.00793728	0.142462	0.113681	0.02042667	12.43566	0.42197	0.754175	1.084	1.73985	0.0300024	0.488306	0.00911051	0.130217	0.286698	0.055667	0.1833684	0.1113969
4700	-50.35601	-81.82699	31.47098	0.5032084	0.00558874	0.00528179	0.0115814	0.0106106	0.0352082	0.0159083	0.00992294	0.0873794	0.02074103	0.02155895	0.0500829	0.0122512	0.0384173	0.0039546	0.0609046	0.0466855	0.138534	0.0146164	0.220165	0.0259998	0.00936747	0.0565831	0.0255505	0.265982	0.0309065	0.05825003	29.25527	0.0339839	0.254005	0.822589	2.88942	0.087365	0.383825	0.00642506	0.127328	0.308237	0.0868208	0.07980897	0.7298682
4800	-54.40579	-81.11088	26.70509	1.156062	0.126785	0.117203	0.0828709	0.047699	0.173904	0.0272428	0.0293528	0.0840251	0.114187	0.09880268	0.0898725	4.00592e-06	0.0214914	0.0414117	0.0671061	0.021808	0.0853953	0.0115794	0.0679309	0.0127203	0.222239	0.0502352	0.0110885	0.188635	0.108483	5.394707e-05	10.74747	0.167	0.519111	1.02171	2.29218	0.00820311	0.403378	0.013351	0.0520456	0.458575	0.0644481	0.09885663	0.0005457102
4900	-61.64413	-85.30217	23.65804	0.7744428	0.0674951	0.00692657	0.0712661	0.0146359	0.0727919	0.17133	0.0328592	0.00673273	0.03971076	0.08326609	0.0215232	0.00716872	0.164007	0.00787136	0.0109564	0.0412139	0.0234942	0.00264214	0.260907	0.0497194	0.0166733	0.223368	0.00422271	0.148656	0.0175779	0.0140563	30.95164	0.09011	0.396637	0.949614	2.56364	0.0543892	0.397709	0.0519582	0.0654307	0.385456	0.0450565	0.09732239	0.1444303
5000	-43.59588	-78.40537	34.80949	1.48675	0.0473596	0.0276949	0.0012936	0.0333575	0.0809392	0.0419391	0.0170967	0.00556069	0.02911106	0.05197893	0.279945	0.115505	0.0202264	0.0190225	0.00251367	0.015721	0.149769	0.00859935	0.0321723	0.0019666	0.0181784	0.0267671	0.0959919	0.165575	0.0480465	0.001657325	6.994942	0.223268	0.586336	1.04963	2.14076	0.0372707	0.403888	0.0030135	0.14788	0.337909	0.0700385	0.05363625	0.03089934
5100	-61.4696	-84.37364	22.90404	1.243988	0.123003	0.0162287	0.0615462	0.0153958	0.0333435	0.604732	0.042032	0.011135	0.1067841	0.02067153	0.0486449	0.0503188	0.0926782	0.115162	0.0607603	0.0229824	0.00612467	5.23099e-05	0.0773748	0.0276791	0.0613912	0.0908689	0.0134272	0.211507	0.121028	0.008334027	9.697187	0.182934	0.539541	1.03104	2.24649	0.0144649	0.312093	0.00418158	0.227266	0.434544	0.00744982	0.02900556	0.2873252
5200	-52.54909	-87.17284	34.62376	1.675983	0.0014487	0.00639889	0.0498816	0.0162571	0.0116248	0.0118141	0.0183827	0.00198955	0.01963425	0.006790554	0.145131	0.125035	0.0215528	0.0141968	0.0417843	0.0552916	0.106814	0.0325029	0.00737245	0.157022	0.0119663	0.020538	0.0933197	0.141998	0.0254757	0.009453604	117.1062	0.251273	0.615449	1.05928	2.074	0.0586555	0.349607	0.0158927	0.11666	0.361581	0.097604	0.01624416	0.5819695
5300	-45.1646	-83.67666	38.51206	1.073685	0.00706329	0.0213674	0.0256356	0.0156753	0.0335026	0.0143895	0.000736191	0.00529753	0.02005024	0.04886784	0.108847	0.00137889	0.0391221	0.0720284	0.022694	0.150957	0.075032	0.00723931	0.0559828	0.0901623	0.0160642	0.123002	0.0227426	0.105588	0.10916	0.01408446	17.46586	0.151417	0.497832	1.01121	2.33954	0.0394556	0.454173	0.00655991	0.0718188	0.344372	0.0836205	0.0629523	0.2237322
