Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-575.6053	-578.0913	2.485957	4.814993	3.551157	0.0548839	0.0420211	0.00936062	0.0093683	0.00147697	0.0319967	0.00466155	0.0323767	0.00536419	0.0164339	0.00267249	0.0680402	0.00242798	0.000191389	0.0193093	0.0886436	0.0108858	0.0192457	0.0152794	0.0132575	0.0142595	0.00869279	0.0217631	0.0505288	0.0342301	0.018213	0.00460136	0.0203432	0.0167074	0.0475403	0.00755949	0.00199992	0.071459	0.0118344	0.0513489	0.000819427	0.00384838	0.00285621	0.00226969	0.00161358	0.0304538	0.0300397	0.0248821	0.0178382	0.0273029	0.0160863	0.00149249	0.0227993	0.0282106	0.0191851	0.0115286	0.0269417	0.0239193	0.0107538	0.00970469	0.0214038	0.0452592	0.0151229	0.0136494	0.00512286	0.00261289	0.00618382	0.00361693	0.0300838	3.85476e-05	0.033657	0.0118416	0.0350533	0.0146392	0.151385	0.0141932	0.0186818	0.010463	0.079141	0.00662155	0.0175587	0.0278134	0.0352082	0.0129461	0.0296185	0.00782646	0.00873686	0.00469775	0.0280542	0.0124964	0.00410137	0.0176256	0.0429611	0.00991542	0.0108545	0.138214	0.0430387	0.00189666	0.00611017	0.0152402	0.043865	0.00330287	0.0955726	0.0296736	0.0910773	0.02836444	0.004662289	0.0655498	0.0439606	0.107156	0.0708362	0.109585	0.0161591	0.0225476	0.0342896	0.0999821	0.0574669	0.0087257	0.11955	0.00585137	0.120074	0.118266	0.7580101	18	60.51731	0.03558321	0.427866	0.758102	1.08415	1.72988	0.13139	0.186661	0.204308	0.164547	0.241726	0.0713681	0.7626724	0.9938869
100	-587.9527	-580.5484	-7.404241	11.38873	5.847978	0.0354313	0.0373173	0.0113834	1.70294e-05	0.0011868	0.054995	0.0111286	0.00718789	0.00263746	0.0335541	0.0022574	0.0649483	0.00330376	0.0114045	0.00791856	0.047895	0.00943257	0.00176	0.0278163	0.00542247	0.0756542	0.0756754	0.00993412	0.00780027	0.0126591	0.0302349	0.0556681	0.0194966	0.0194509	0.118015	0.0429242	0.078359	0.00764994	0.0564613	0.016982	0.0334664	0.0303856	0.057465	0.00792369	0.0212441	0.0234647	0.00204912	0.00392136	0.0094014	0.00490292	0.0102973	0.00134684	0.0108462	0.026415	0.000987091	2.74317e-06	0.0295427	0.00924905	0.0321667	0.027384	0.0450106	0.0106423	0.048169	0.0138809	0.00128777	0.0145417	0.0129333	0.00887812	0.000484694	0.0162045	0.00207683	0.0353938	0.0385187	0.0147644	0.119915	0.0155412	0.00213812	0.0196969	0.115434	0.0167707	0.000450761	0.0171011	0.00316052	0.00390912	0.00350137	0.0626412	0.0264217	0.0656344	0.00852403	0.0404536	0.000379638	0.0214012	0.00231685	0.0396808	0.00752153	0.0810881	0.133396	0.0341195	0.0502113	0.0104728	0.0247368	0.0331199	0.0222096	0.00381015	0.0382872	0.02850967	0.0078748	0.0935212	0.0274895	0.110419	0.0469339	0.0387374	0.013761	0.0846427	0.0563988	0.101414	0.0559903	0.0247501	0.100822	0.014581	0.0598575	0.170683	0.4854175	14	63.02867	0.07342873	0.533892	0.821807	1.0816	1.56271	0.112651	0.224335	0.214774	0.148972	0.212424	0.0868432	0.4932923	0.9840362
200	-540.2179	-564.0919	23.87397	3.515905	2.458285	0.0133114	0.035914	0.0189431	0.0119694	0.000595331	0.0105436	0.0324863	0.00607279	0.0151549	0.0200837	0.00328641	0.00839577	0.00695382	0.019179	0.041766	0.0924758	0.000201159	0.0288792	0.00990573	0.00537376	0.0402165	0.0462479	0.0153418	0.100157	0.0297534	0.00910186	0.00264101	0.0154854	0.00172219	0.012763	0.00657307	0.00350584	0.00960107	0.0270454	0.0569178	0.00119446	0.00513401	0.0158987	0.0022436	0.00417586	0.121226	0.00173038	0.00359996	0.00622325	0.00208287	0.0185226	0.00150476	0.0189047	0.0109965	0.00518719	0.0165032	0.00332952	0.0164988	0.024837	0.0115806	0.0013585	0.0227736	0.101314	0.000303144	0.0394079	0.00271863	0.00259813	0.0109164	0.0575152	0.00131924	0.000205362	0.017715	0.0184612	0.0201165	0.0723081	0.00645959	0.0259222	0.0327748	0.0891809	0.00423152	0.00351798	0.0295703	0.00555608	0.0246863	0.0076685	0.00684803	0.0104585	0.0130117	0.00755235	0.0128315	0.00173801	0.000777778	0.0461546	0.000470551	0.00114622	0.0345036	0.0224164	0.0215613	0.0103991	0.0265757	0.0288968	0.00239205	0.0702167	2.90772e-05	0.0104685	0.02242688	-0.05910838	0.129917	0.101035	0.126088	0.035814	0.0404815	0.0131025	0.0647222	0.0224135	0.039529	0.100107	0.00841854	0.130665	0.0278579	0.117253	0.0425958	0.4836394	18	62.90991	0.04884993	0.342466	0.696308	1.07814	1.88309	0.0984756	0.275255	0.158436	0.116961	0.256172	0.0947003	0.424531	1.139232
300	-547.8174	-569.8767	22.05928	5.529844	1.819761	0.121519	0.0124577	0.0345625	0.00265539	0.0163851	0.0187159	0.0081041	0.00533578	0.0127208	0.0415806	0.00375173	0.00356529	0.0232604	0.00540018	0.0492954	0.00831885	0.0118386	0.0634819	0.0120445	0.000766412	0.0109844	0.0184621	0.0282284	0.00801814	0.0181771	0.00345446	0.0112414	0.0158568	0.0492561	0.00499998	0.0299835	0.00318417	0.0345124	0.0279079	0.00277597	0.00263445	0.0421625	0.00499888	0.0165517	0.0347571	0.000759371	0.0410397	0.0889458	0.00491141	0.00354713	0.119528	0.00387355	0.0218428	0.00344266	0.00627214	0.00322262	0.022707	0.0713509	0.00535165	0.0073263	0.00824453	0.00819582	0.0175996	0.0340996	0.00936783	0.00768327	0.0713741	0.0122881	0.00849741	0.00674923	0.016747	0.00153985	0.00415021	0.0280178	0.0276171	0.107138	0.000313067	0.0020553	0.0102761	0.0445149	0.00377677	0.0192632	0.005089	0.00644903	0.0104024	0.00948781	0.00928137	0.00154206	0.00482305	0.0453726	0.0101932	0.00260361	0.028996	0.0179429	0.0328868	0.0174254	0.0595801	0.00851826	0.00149249	0.0262341	0.0406593	0.050889	0.00616511	0.0701907	0.0878429	0.02375875	-0.06004603	0.0668416	0.050054	0.160139	0.0844385	0.0274945	0.0288223	0.045782	0.0203436	0.0603706	0.0473996	0.00284019	0.120924	0.0700724	0.192682	0.0217956	0.4441195	19	59.8211	0.07130038	0.270767	0.634368	1.06475	2.03012	0.146059	0.250748	0.179829	0.116896	0.210901	0.0955668	0.3840735	1.15634
400	-598.1146	-584.8012	-13.3134	10.578	3.773632	0.03767	0.119291	0.00654788	0.0849851	0.0201959	0.0259143	0.02159	0.0357921	0.0104125	0.000690275	0.00828437	0.00479867	0.0183208	0.0395952	0.0714221	0.0187313	0.00561262	0.0349786	0.0606136	0.0465655	0.000764084	0.0104001	0.0739716	0.00170143	0.00414497	0.00598842	0.00540485	0.004247	0.0343078	0.0046619	0.0256784	0.00334645	0.174054	0.10788	0.00863463	0.0191602	0.0280809	0.0267552	0.0254187	0.0830873	0.000105636	0.00215448	0.116024	0.00191651	0.0128773	0.0109403	0.00130615	0.0609295	0.170302	0.0349183	0.0118132	0.0588069	0.0943696	0.0154072	0.017389	0.0402272	0.0348604	0.0825608	0.0154217	0.0465977	0.00815434	0.0506927	0.00480204	0.0582442	0.0180913	0.0233618	0.0715922	0.00134266	0.070559	0.00961683	0.0131102	0.000591729	0.0027585	0.0405741	0.0112466	0.0275944	0.0891662	0.0474059	0.00403428	0.0380136	0.00529146	0.048946	0.00051773	0.0159605	0.0104403	0.0278914	0.0116318	0.0113436	0.0217413	0.0263139	0.0132449	0.0333671	0.0390808	0.0117334	0.00320948	0.0125501	0.0403664	0.0317723	0.0343688	0.0312547	0.03843361	-0.01979231	0.111872	0.0494633	0.095407	0.027793	0.0192076	0.0347468	0.0309681	0.0915117	0.112436	0.0636454	0.0474894	0.0988782	0.0395659	0.168235	0.00878087	0.5180696	16	56.43711	0.04740596	0.441477	0.766998	1.08436	1.70716	0.140803	0.232689	0.150148	0.179608	0.205222	0.0915315	0.4982773	1.039721
500	-562.9324	-580.6626	17.73017	11.99423	6.659579	0.00338366	0.0579534	0.0179278	0.0292568	0.00599851	0.0105089	0.000472353	0.0364938	0.00372618	0.0467624	0.000575713	0.0242188	0.0300399	0.00148115	0.00405027	0.0340485	0.00526915	0.0233872	0.0115557	0.0133471	0.0113844	0.00177028	0.0161123	0.00423849	0.0146327	0.0140791	0.0115195	0.00486943	0.0700421	0.0130028	0.00818212	0.0147236	0.0189337	0.0147312	0.00224774	0.0958336	0.00855687	0.0432565	0.0282618	0.0333871	0.0123867	0.00462673	0.0033387	0.00969379	0.0211991	0.00180224	0.0224865	0.0223434	0.0137896	0.0228108	0.0323352	0.00355604	0.104737	0.0114717	0.006383	0.0144123	3.23861e-05	0.012497	0.0446387	0.0174444	0.0148638	0.000497878	0.00261842	0.0105096	0.021536	0.00248791	0.0268321	0.00389319	0.0098369	0.0291708	0.00738453	0.0306506	0.0171186	0.00853174	0.0576684	0.00684486	0.0416006	0.0111078	0.020187	0.00892971	0.0363613	0.078153	0.000772224	0.00111425	0.0044705	0.00944768	0.00417096	0.000786845	0.0110108	0.0388062	0.0621784	0.0485668	0.0295776	0.0251875	0.045899	0.00417256	0.0794764	0.0244822	0.0101102	0.0283452	0.02158214	0.04058995	0.143079	0.0116916	0.103544	0.0118034	0.0379683	0.013727	0.0514439	0.0407695	0.08046	0.0937833	0.0431596	0.0445451	0.0206583	0.200485	0.102883	0.3301043	15	62.0932	0.0631558	0.559165	0.8353	1.07975	1.52579	0.167094	0.209269	0.200077	0.183081	0.149216	0.0912635	0.3706942	0.8905029
600	-574.7302	-570.4325	-4.29771	10.25073	1.994667	0.00377304	0.00747339	0.0296831	0.00773653	0.020797	0.0191383	0.00468587	0.102416	0.0101203	0.0091717	0.00855083	0.00204618	0.0240532	0.0289872	0.0715811	0.0249912	0.0526653	0.0219332	0.0611077	0.0509713	0.0171172	0.00796575	0.0172451	0.00391931	0.0277797	0.0794867	0.11522	0.0134477	0.00195758	0.0544159	0.00599855	0.0168302	0.0181372	0.00191509	0.0589926	0.0898736	0.00314096	0.0421885	0.0181878	0.117884	0.00158945	0.0163698	0.0376185	0.0157811	0.0732108	0.0716326	0.0354591	0.0334228	0.010297	0.00873414	0.13547	0.0102039	0.0547184	0.0112552	0.00444694	0.00137897	0.0124619	0.00449184	0.0238153	0.00132606	0.00794566	0.00449524	0.0214286	0.00126339	0.0014956	0.0178099	0.0640484	0.0513195	2.39621e-05	0.0327351	0.00206365	0.0844307	0.0606761	0.00136424	0.0113412	0.00630079	0.0502481	0.00156423	0.0319344	0.000733818	0.0190474	0.0505709	0.00126014	0.00597705	0.00697172	0.032842	0.0111971	0.00121803	0.0126265	0.0416973	0.00581815	0.0540143	0.0184209	0.0344012	0.0369007	0.00695954	0.18907	0.0485753	0.0491221	0.00920751	0.02595467	-0.02796887	0.0415704	0.0158383	0.103164	0.0338004	0.0511147	0.0264277	0.0838847	0.00298881	0.0750128	0.17906	0.0141728	0.0910119	0.0705141	0.134532	0.0769084	0.3576591	15	62.26942	0.08674815	0.292637	0.654445	1.06986	1.98306	0.142314	0.256844	0.196528	0.124573	0.210284	0.0694567	0.3296902	1.084834
700	-564.5557	-575.0406	10.48482	7.327859	3.677556	0.0259883	0.0521516	0.0188886	0.020528	0.0216599	0.111372	0.0407995	0.0676536	0.0431948	0.0194106	0.0017217	0.00902929	0.0370335	0.0189368	0.0189192	0.00165544	0.013434	0.0037653	0.00180542	0.0840554	0.00561246	0.00400123	0.0106543	0.0156638	0.0103035	0.0793926	0.0701644	0.00877501	0.0183051	0.0266391	0.0119801	0.00820572	0.00753996	0.0141134	0.0266373	0.0626704	0.00241295	0.0157799	0.00916306	0.0507681	0.0190317	0.019605	0.00354606	0.00796512	0.0208495	0.0252553	0.000894821	0.016739	0.0325242	0.000548039	0.0135501	0.00451559	0.0855117	0.00767976	0.0325457	0.00220033	0.0200201	0.0249296	0.0659325	0.00374545	0.0451444	0.0070201	0.0173792	0.0237304	0.00658551	0.0129463	0.00520262	0.0103336	0.0521355	0.0281638	0.0402043	0.049666	2.60773e-05	0.0251117	0.0197368	0.00976665	0.0842465	0.000853805	0.0410486	0.0128477	0.0280826	0.00641834	0.0222353	0.0431883	0.0166452	0.0608528	0.00277325	0.0265847	0.0209272	0.0179508	0.0181032	0.093224	0.00715141	0.0160779	0.0605291	0.00327922	0.0542538	0.00533577	0.0045283	0.00108	0.02471694	-0.002749753	0.101565	0.00910481	0.0869966	0.000948783	0.0851114	0.00681996	0.0612925	0.0288679	0.0503267	0.0617468	0.00368456	0.122204	0.036461	0.135084	0.209786	0.4602932	22	59.68865	0.06751355	0.435721	0.763265	1.0843	1.71672	0.157804	0.178994	0.2263	0.159207	0.193811	0.0838831	0.4575434	1.00601
800	-593.7934	-584.6081	-9.185292	10.59204	2.165283	0.0162944	0.0396649	0.00118146	0.0110239	0.0078861	0.00329595	0.0215501	0.0235235	0.0113012	1.78275e-05	0.0130557	0.0557017	0.0187018	0.0014087	0.028562	0.106841	0.027462	0.00776749	0.0136598	0.0014477	0.0559231	0.0178682	0.1062	0.013277	0.00218295	0.0254418	0.0874384	0.021892	0.000981359	0.00336593	0.0187297	0.0460618	0.0165565	0.0235826	0.00341095	0.0324372	0.00856923	0.00987341	0.00279148	0.018377	0.058329	0.0245089	0.0622996	0.0103287	0.0233269	0.0279071	0.0111254	0.0257992	0.0156495	0.10144	0.00594489	0.095563	0.0494791	0.0113437	0.014831	0.0346064	0.114305	0.00571743	0.0128222	0.0202624	0.00546044	0.00340088	0.034634	0.0321864	0.000709876	0.019011	0.0132457	0.00698404	0.0408809	0.0667563	0.00395321	0.00429744	0.0226303	0.0557455	0.107836	0.0237782	0.016623	0.0576655	0.00628526	0.0345215	0.00195074	0.000235973	0.00225979	0.00765241	0.0315636	0.00633766	0.0783673	0.161197	0.00506285	0.00916501	0.00752659	0.0278997	0.0116837	0.0222785	0.0568648	0.0187955	0.0489969	0.0178713	0.0204959	0.0615319	0.02699396	-0.02799731	0.0227892	0.0525382	0.128936	0.0147078	0.0982226	0.0458826	0.054907	0.0732126	0.0876606	0.00958667	0.0369563	0.144579	0.000980053	0.16827	0.0607719	0.512087	20	66.81922	0.0606992	0.312237	0.671512	1.07362	1.94263	0.244281	0.233219	0.164385	0.142676	0.14139	0.0740502	0.4840896	1.057835
900	-540.3089	-571.7336	31.42474	10.02353	2.185831	0.0178668	0.00733026	0.0921939	0.00104358	0.000753438	0.00891907	0.00412673	0.0679344	0.0248065	0.00524067	0.00188336	0.00634472	0.00256096	0.0278309	0.0163317	0.00391869	0.0127105	0.0297968	0.00886472	0.00626861	0.0115431	0.0114942	0.0105048	0.00881194	0.0163353	0.0332328	0.0155748	0.020168	0.0059283	0.00967637	0.0126679	0.022625	0.0146906	0.0220703	0.0308316	0.073403	0.00537373	0.0165	0.00400626	0.028151	0.00966976	0.0463264	0.0139381	0.0058566	0.0189303	0.0019029	0.0209933	0.0105293	0.0244278	0.00945939	0.0132547	0.0279823	0.0872867	0.00688065	0.00480459	0.00341836	0.00113624	0.00885451	0.046552	0.0109827	0.0555479	0.0158518	0.0100285	0.000540171	0.0138874	0.0406791	0.0103109	0.0281287	0.0256595	0.00345823	0.0272494	0.00544126	0.0258865	0.00717714	0.00198246	0.0204323	0.0206946	0.00647224	0.00240807	0.0101345	0.00522669	0.00618916	0.000868664	0.00436416	0.0287237	0.0279551	0.0440783	0.00151693	0.00626662	0.00732008	0.0167632	0.0661154	0.00945817	0.0232626	0.0085447	0.0116562	0.0394366	0.0128853	0.0220716	0.00341019	0.02120316	0.02518792	0.0550107	0.0134595	0.0894515	0.0104256	0.0557239	0.0664352	0.158075	0.0235096	0.068223	0.126436	0.00786116	0.0749633	0.0541326	0.0500087	0.146284	0.613147	15	76.60363	0.04497213	0.314492	0.673424	1.07401	1.93807	0.210911	0.159967	0.190705	0.113234	0.225704	0.0994795	0.638335	0.9605412
