Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-588.1083	-558.0304	-30.07798	1.766507	3.004459	0.0388421	0.00308829	0.0199217	0.00390211	0.025118	0.0191057	0.00149139	0.0973214	0.0273377	0.0069003	0.0291951	0.0134061	0.0217676	0.0263121	0.0223657	0.00748019	0.00298121	0.00942651	0.00131073	0.0425288	0.0584424	0.0274031	0.0116187	0.0280482	0.0711186	0.00314602	0.00816001	0.0120928	0.000547549	0.00128996	0.00451929	0.0168803	0.00263325	0.106349	0.00796868	0.0384499	0.0330235	0.0145534	0.0118269	0.0336705	0.036695	0.0325686	0.0313571	0.0105731	0.0244118	0.0584394	0.0296298	0.0117994	0.0844418	0.0483737	0.0268444	0.103736	0.0551936	0.00947087	0.0119907	0.0161159	0.0137556	0.0122784	0.0387501	0.00310029	0.0135746	0.00657079	0.031436	0.0321155	0.0425605	0.0317567	0.0170683	0.132825	0.0450373	0.00207238	0.00296616	0.123469	0.026318	0.00190953	0.13096	0.0253695	0.109168	0.0365156	0.0127751	0.00595596	0.00289127	0.001391	0.00894524	0.152385	0.043993	0.0301616	0.00973716	0.0398882	0.0243425	0.0133884	0.0066112	0.124117	0.00246322	0.0332472	0.00429717	0.00453689	0.0001952	0.00736608	0.145592	0.00328787	0.03064148	0.01550802	0.0156482	0.168497	0.078037	0.0517204	0.0286788	0.00443686	0.113837	0.00170358	0.0541638	0.17026	0.0473724	0.15154	0.0290044	0.0790421	0.00605907	0.4026515	15	64.8142	0.05384336	0.389607	0.731775	1.08254	1.79608	0.132789	0.226011	0.112531	0.119465	0.324739	0.0844638	0.4181595	0.9629136
100	-590.8012	-557.5306	-33.27055	4.417153	3.517148	0.0348859	0.000500849	0.0283722	0.0164528	0.00157845	0.0291706	0.0505012	0.202133	0.029329	0.101968	0.0102924	0.00301354	0.0342885	0.00807174	0.0343539	0.0101408	0.00350893	0.0140704	0.0048021	0.00876914	0.0369798	0.153418	0.0515115	0.000250769	0.0113053	0.0205119	0.0429385	0.0331634	0.0383242	0.0271506	0.00299049	0.000470098	0.00121146	0.0753232	0.0263973	0.000965202	0.0564916	0.0135077	0.0111913	0.0297773	0.066898	0.00301507	0.0233742	0.00894851	0.0036151	0.0449537	0.0130227	0.00151113	0.0188049	0.00659896	0.0193893	0.0018652	0.0481453	0.00256608	0.0175278	0.0122112	0.0208961	0.00329243	0.0814437	0.00270236	0.00327716	0.00348657	0.0406478	0.0462938	0.0130307	0.0286821	0.0321718	0.11112	0.033602	0.0297399	0.02373	0.0238543	0.0785639	0.0217237	0.0595778	0.0278485	0.011868	0.00736707	0.0093349	0.024615	0.0304315	0.0233393	0.0310716	0.0155361	0.00429915	0.0333317	0.00860014	0.0698518	0.169921	0.0081735	0.000988763	0.0586093	0.012656	0.0118365	0.00619422	0.00440031	0.0119855	0.00604847	0.0288525	0.0278067	0.02946336	-0.01075625	0.0171483	0.0445456	0.0820546	0.040961	0.00879207	0.00473465	0.11562	0.00904224	0.110539	0.201335	0.12453	0.174245	0.0235895	0.0260799	0.0167833	0.2742018	20	61.42569	0.04606718	0.425695	0.756661	1.0841	1.73354	0.243592	0.194441	0.174939	0.1141	0.184941	0.0879864	0.2634455	1.040829
200	-598.0839	-552.8812	-45.20278	4.466869	5.244158	0.00987347	0.0247017	0.00150515	0.0186925	0.014056	0.0407157	0.00272033	0.0736605	0.0210681	0.00412706	0.0217256	0.00144201	0.0272826	0.0709623	0.0306725	0.0141162	0.0117812	0.0128948	0.00825961	0.0228324	0.0492262	0.0170202	0.0107297	0.0508253	0.0172332	0.00522098	0.0167395	0.0205759	0.0216312	0.00258019	0.012977	0.000549807	0.00281715	0.0979405	0.0374174	0.0484591	0.0395947	0.0107914	0.0139041	0.00974802	0.0550214	0.0330529	0.00153688	0.00106362	0.04229	0.23284	0.00857162	0.013256	0.0675424	0.0684145	0.0478291	0.0252335	0.0637317	0.00737324	0.0784748	0.0521504	0.0139019	0.0282962	0.051137	0.020023	0.00861203	0.0171157	0.0554007	0.0290662	0.00609735	0.066491	0.055787	0.0517263	0.0210667	0.0222999	0.00576078	0.0352523	0.0617955	0.0048043	0.129513	0.00929012	0.0224467	0.023196	0.00986227	0.000928451	0.0611502	0.0166068	0.0142717	0.0112852	0.0144454	0.0236287	0.0290437	0.0494675	0.115432	0.0192473	0.00311877	0.0162477	0.00510143	0.0071658	0.00957368	0.00534527	0.0151194	0.00243245	0.1085	0.0128578	0.02768555	-0.02044685	0.0181432	0.0761325	0.0925027	0.0611151	0.00210092	0.00782304	0.0839452	0.00207077	0.0421598	0.0757153	0.0535544	0.192419	0.00410905	0.21972	0.068489	0.3580116	16	68.44781	0.03837663	0.511913	0.809584	1.08285	1.59565	0.18901	0.245763	0.112926	0.139052	0.24012	0.0731282	0.3375647	1.060572
300	-582.3659	-562.4018	-19.96413	56.39894	4.298987	0.00983382	0.0115831	0.0128976	0.0070966	0.00496055	0.0223594	0.0660669	0.0188755	0.0312363	0.00619713	0.0445772	0.0267277	0.042643	0.0297691	0.0050383	0.0121578	0.0172933	0.0051264	0.0276711	0.00222785	0.0169563	0.00720836	0.00331393	0.0039788	0.0239173	0.00338516	0.0186787	0.0281433	0.0272872	0.00718894	0.0284426	0.0104353	0.014795	0.156219	0.0583561	0.00197308	0.0455505	0.0267909	0.0180563	0.00463573	0.0155577	0.0035046	0.00741852	0.00167596	0.0157324	0.000463341	0.0265997	0.0746767	0.00837143	0.0522059	0.0490573	0.00909232	0.00469737	0.0172948	0.0620293	0.00446525	0.0541899	0.0167049	0.104689	0.00384139	0.0414646	0.0245237	0.0109692	0.0232344	0.00962406	0.0219724	0.0453484	0.0572327	0.00446331	0.0173792	0.00225675	0.116605	0.0312139	0.0102858	0.14478	0.00340741	0.03321	0.0268935	0.0107638	0.0601395	0.00278779	0.0073908	0.0247742	0.0065203	0.00257045	0.00758924	0.0592743	0.0165114	0.039748	0.0050436	0.00831729	0.00475365	0.0067927	0.006378	0.0569955	0.0104027	0.0408917	0.00667873	0.0446236	0.00765525	0.02273179	-0.02000019	0.0528702	0.0765416	0.110164	0.02951	0.0471793	0.00405343	0.156019	0.00910779	0.0169668	0.0676973	0.12703	0.0879252	0.0211381	0.146573	0.0472251	0.4702444	14	70.05179	0.03657587	0.470069	0.784953	1.08425	1.66073	0.14226	0.238448	0.141226	0.0955179	0.256049	0.126499	0.4502442	1.044421
400	-572.304	-554.0722	-18.23178	10.59507	3.827643	0.0210485	0.0426519	0.0092512	0.0247264	0.0161663	0.0126901	0.00146493	0.0428034	0.0232195	0.0165776	0.00213591	0.00817199	0.0537198	0.00455892	0.0164273	0.0233137	0.0123979	0.00890257	0.0105689	0.0137289	0.0329985	0.0546393	0.0359155	0.00674664	0.0262619	0.00548412	0.000243102	0.0229123	0.00574323	0.00444048	0.0156446	0.00251949	0.0180445	0.074142	0.00457116	0.00394031	0.0208645	0.00606434	0.0125483	0.0116392	0.010453	0.0417998	0.0401274	0.0370771	0.0497132	0.0070156	0.0645149	0.0465496	0.00434225	0.0130809	0.00729989	0.183703	0.00505213	0.0284086	0.00244512	0.008031	0.0530814	0.00828647	0.0407651	0.0240273	0.0219196	0.0710266	0.00285188	0.0613079	0.0225217	0.0557825	0.0811094	0.00948872	0.0029943	0.0152597	0.0100686	0.0203228	0.0247059	0.0112304	0.189784	0.00384207	0.00483986	0.030112	0.00742535	0.032432	0.00102425	0.0050983	0.00428491	0.00538725	0.0325496	0.0126485	0.04882	0.0403953	0.0528105	0.00102486	0.00457732	0.159296	0.0153346	0.033678	0.00838799	0.00651503	0.0380731	0.00183003	0.0509491	0.0848175	0.02441025	-0.008091861	0.0119264	0.0611695	0.0436487	0.0530534	0.0195284	0.0187909	0.0279114	0.00637316	0.0401396	0.204549	0.0969313	0.128034	0.0291424	0.188251	0.07055	0.4263186	16	65.73343	0.05454645	0.444636	0.76903	1.08439	1.70195	0.18489	0.30405	0.130093	0.103146	0.178754	0.0990669	0.4182268	1.019348
500	-612.8761	-548.7795	-64.09662	7.776813	2.848993	0.0699311	0.00475417	0.0447455	0.0136256	0.0467252	0.0225306	0.014953	0.0586797	0.0359659	0.0321654	0.0299363	0.00812642	0.024886	0.00646945	0.00024282	0.0656391	0.00802534	0.00714618	0.0480204	0.00827411	0.0716339	0.0187366	0.0390119	0.0428023	0.0422211	0.0184299	0.0181439	0.0171263	0.0246275	0.00907495	0.0605894	0.000604325	0.0202507	0.0876451	0.00856424	0.0222684	0.0767773	0.0131119	0.0554505	0.01665	0.0398445	0.00049266	0.00847634	0.0131253	0.00602274	0.0265615	0.0217353	0.0183132	0.0202981	0.0193847	0.00523465	0.0247888	0.0391516	0.0302479	0.0209783	0.00736447	0.00647812	0.0337634	0.0181767	0.00232725	0.0130746	0.0286779	0.0308489	0.0289326	0.0316991	0.105245	0.000676175	0.127283	0.0229594	0.00845931	0.0293805	0.103127	0.144886	0.014386	0.086316	0.0476771	0.0232616	0.00490613	0.0260588	0.0491721	0.00206628	0.0161406	0.0267524	0.094354	0.00507442	0.101665	0.0294612	0.164203	0.0474624	0.0136481	0.00400569	0.246991	0.00484155	0.0141891	0.0595481	0.0396346	0.0547553	0.0339819	0.102649	0.0635828	0.04390538	-0.03281892	0.0280414	0.0593943	0.124786	0.0273261	0.0918624	0.00480885	0.101656	0.00373314	0.0426027	0.108103	0.0575443	0.14275	0.0350793	0.153578	0.0187348	0.34793	11	64.58303	0.04317875	0.377232	0.722809	1.08166	1.8183	0.175717	0.187345	0.153372	0.141684	0.229045	0.112838	0.3151111	1.10415
600	-559.1784	-559.8728	0.6943919	5.918972	2.529785	0.00914469	0.0129357	0.00115531	0.009132	0.000857163	0.00347762	0.00328152	0.0460264	0.0254547	0.0921316	0.0144694	0.0284619	0.12775	0.0592926	0.0077558	0.0600833	0.0132799	0.00327967	0.000128298	0.0165252	0.0384359	0.0312545	0.00386368	0.00960002	0.0165824	0.00338729	0.0667213	0.0143925	0.0157516	0.0256513	0.00836397	0.00293431	0.00654151	0.0576398	0.00346516	0.00859609	0.0740549	0.00184297	0.0284125	0.00424296	0.0130945	0.017281	0.00297507	0.00239659	0.00387419	0.00378241	0.00630405	0.0469745	0.00354686	0.00867716	0.0079696	0.032644	0.0681944	0.00404419	0.000682943	0.00813998	0.0548621	0.024838	0.028548	0.00279154	0.00516063	0.00105423	0.0161897	0.0135556	0.0211262	0.0951195	0.0230233	0.0132853	0.0210469	0.00183524	0.00378535	0.0144378	0.0395264	0.0136646	0.051204	0.0148301	0.0193677	0.0239597	0.0142273	0.0120279	0.0508574	0.00366783	0.0285634	0.0465429	0.00492271	0.0181015	0.0215562	0.0521147	0.0232191	0.00608341	0.00472312	0.0331726	0.0347672	0.0461634	0.0191529	0.0131342	0.00962431	0.0194322	0.0319038	0.00418564	0.01907126	0.000918763	0.0138859	0.0399897	0.0901163	0.0112369	0.0252581	0.00576389	0.0752889	0.00710914	0.0937717	0.131766	0.0782514	0.126032	0.0241682	0.223634	0.0537273	0.3567446	16	63.15267	0.0620094	0.349262	0.70165	1.07896	1.87013	0.192299	0.284591	0.147395	0.084274	0.210013	0.0814289	0.3576633	0.9974312
700	-594.0251	-557.147	-36.87809	24.53093	5.935188	0.00749287	0.0213663	0.00495497	0.0137706	0.00344227	0.0548818	0.0683846	0.0414342	0.0236512	0.00970674	0.00489015	0.022213	0.018463	0.0151676	0.0241252	0.0576674	0.000254529	0.0055245	0.05605	0.0197476	0.032074	0.0935758	0.00944227	0.00222414	0.0183688	0.00218122	0.0501896	0.0262899	0.005527	0.0903243	0.00299507	0.0576353	0.00114091	0.0136005	0.00149924	0.0261655	0.00625182	0.0976584	0.0261265	0.0076771	0.0123235	0.022528	0.0480415	0.0197987	0.00822758	0.0550014	0.0260984	0.0400332	0.0188031	0.00478466	0.0199825	0.00997087	0.0231153	0.0292332	0.0799786	0.00141114	0.00231471	0.0387597	0.0467878	0.00780046	0.0293877	0.000152649	0.00445583	0.0978472	0.00574997	0.0385048	0.0531962	0.0220367	0.0798788	0.0205533	0.0199777	0.116488	0.0109114	0.046249	0.0142797	0.0328278	0.00223566	0.019555	0.00911184	0.0730405	0.0563356	0.000589019	0.0136142	0.0238118	0.0170001	0.00206396	0.0266905	0.00794703	0.0037456	0.155414	0.0216587	0.0350876	0.00132841	0.0616233	0.0141241	0.0938176	0.0245838	0.0593199	0.0277888	0.00305906	0.02763188	0.003173776	0.006598	0.0231186	0.130533	0.0393358	0.0259695	0.0145528	0.0592373	0.00338773	0.0657309	0.136012	0.116426	0.0925588	0.0174509	0.24673	0.0223582	0.4378343	17	59.46236	0.03920842	0.536822	0.823402	1.0814	1.55837	0.173424	0.256849	0.156856	0.105923	0.197248	0.1097	0.4410081	0.9928034
800	-592.8905	-563.6332	-29.25727	13.9338	2.421255	0.0294554	0.0211496	0.00214023	0.00118983	0.00299745	0.0310277	0.000644327	0.0118254	0.112662	0.0773115	0.0572809	0.0200611	0.0147964	0.0363843	0.0970352	0.0219001	0.0397227	0.0213181	0.0629374	0.0181595	0.0221002	0.0552982	0.0463893	0.0431331	0.00140785	0.000784147	0.0282958	0.0120477	0.00198721	0.00460862	0.0155677	0.0081081	0.00979069	0.0367836	0.00737065	0.0201544	0.0334379	0.0471739	0.116718	0.0200886	0.00255578	0.00437998	0.0589411	0.0405417	0.00288212	0.0394723	0.0300743	0.0818047	0.0172572	0.0255299	0.0121744	0.0706681	0.00520446	0.0232845	0.0795834	0.00698516	0.00550924	0.00776873	0.0571238	0.0140957	0.105031	0.0231866	0.00415255	0.0273133	0.00251155	0.00908555	0.0392343	0.0132301	0.134426	0.0648887	0.00279897	0.0351156	0.0438899	0.0694207	0.0337477	0.0156599	0.025032	0.204121	0.0379529	0.0183872	0.00688591	0.0156019	0.00151065	0.0734972	0.0183384	0.122489	0.00241285	0.00292376	0.0500071	0.00845072	0.0429862	0.0713289	0.0134478	0.064208	0.0441104	0.00214339	0.0350061	0.0286561	0.0177754	0.00436401	0.03501466	-0.01861522	0.0375505	0.042111	0.050418	0.0289902	0.0519972	0.00096145	0.0737446	0.00358952	0.136276	0.0463643	0.0466662	0.210285	0.0584993	0.204899	0.00764856	0.4812252	18	64.04555	0.05250982	0.338862	0.693442	1.07768	1.89002	0.163827	0.289772	0.128009	0.114756	0.222777	0.0808586	0.46261	1.04024
900	-606.2433	-572.8686	-33.3747	16.53451	2.00723	0.0144356	0.0185469	0.0494965	0.020743	0.0366254	0.0226568	0.031188	0.0225993	0.169505	0.00729747	0.00732544	0.00218255	0.0017038	0.00516263	0.00599018	0.00819188	0.0302205	0.0216693	0.160127	0.00314804	0.00412737	0.0205025	0.0109759	0.0215231	0.0325818	0.00699764	0.0776277	0.0141403	0.0107239	0.00652268	0.0150655	0.0409367	0.00794777	0.051354	0.158325	0.00675028	0.0615703	0.0288354	0.0104957	0.00619493	0.0160621	0.00526859	0.0776517	0.0211099	0.0258471	0.0162246	0.00810305	0.0698293	0.038032	0.00357539	0.00864356	0.0245989	0.0309275	0.0412778	0.0705773	0.0344882	0.0186521	0.00544448	0.067662	0.000943718	0.0449312	0.058421	0.0232377	0.142934	0.0255065	0.000682762	0.0223706	0.00563819	0.127451	0.013747	0.00401415	0.115041	0.0396581	0.0929943	0.0368963	0.0119189	0.163813	0.0467224	0.00841882	0.00341233	0.0315005	0.0229469	0.0103874	0.0564295	0.00411879	0.010947	0.00113647	0.0431953	0.000471045	0.028098	0.014429	0.0196683	0.060193	0.0108751	0.0482122	0.0172788	0.0106715	0.014691	0.0415736	6.11761e-05	0.03713024	0.01013984	0.0334559	0.0717803	0.065038	0.0997846	0.0237154	0.00182514	0.0826028	0.0121724	0.0766191	0.0795334	0.0704574	0.114957	0.0458058	0.183188	0.0390649	0.4476793	17	67.35029	0.06389083	0.294136	0.65578	1.07017	1.97991	0.221209	0.145556	0.203947	0.178857	0.158278	0.0921535	0.4578192	0.9778519
