Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1800	-249.9589	-237.0982	-12.86069	1.748806	0.008741013	0.006439073	0.182303	0.028508	0.115848	0.0246451	0.00788497	0.0229275	0.00464668	0.0185978	0.124823	0.150339	0.00147526	0.0552315	0.0160474	0.0425274	0.204195	0.02333412	75.07045	0.261328	0.625335	1.06222	2.05112	0.183335	0.177096	0.20972	0.0471452	0.26544	0.117264	0.0297732	0.7837292
1900	-233.5848	-232.8653	-0.719482	1.883599	0.07751935	0.0819216	0.129115	0.0496837	0.082626	0.0563177	0.0153705	0.0104718	0.0697004	0.0357447	0.0638903	0.213359	0.0105833	0.0268981	0.0131253	0.141582	0.0815328	0.00191741	21.00792	0.278972	0.642036	1.06678	2.01221	0.165966	0.168702	0.227812	0.0967709	0.244525	0.0962242	0.08383901	0.02287014
2000	-245.7264	-233.3322	-12.39424	1.691489	0.01362035	0.006092405	0.107471	0.0143966	0.103497	0.0764406	0.0865777	0.0114741	0.00412866	0.15105	0.0592428	0.107404	0.0245531	0.00576435	0.0828813	0.0526508	0.112469	0.0232834	109.4982	0.253446	0.617609	1.05993	2.06901	0.137176	0.136474	0.20753	0.0614892	0.307956	0.149374	0.02937581	0.7926047
2100	-230.3451	-231.4561	1.111008	2.248058	0.1879585	0.1826325	0.14916	0.0260997	0.188084	0.0186172	0.0834208	0.00793418	0.0189331	0.0105848	0.116991	0.103876	0.0015318	0.0333342	0.00163239	0.171101	0.0686993	0.02904678	5.371676	0.32119	0.679041	1.07512	1.92465	0.174837	0.219333	0.213185	0.085406	0.212879	0.0943598	0.2116793	0.1372207
2200	-244.3516	-239.2197	-5.131939	0.3495353	0.1057832	0.05603689	0.0902103	0.072436	0.0315528	0.111334	0.0868441	0.0273752	0.0214359	0.0834348	0.0289929	0.0493821	0.00214468	0.00499853	0.0377385	0.130384	0.221737	0.0292482	28.01983	0.0101572	0.143194	0.670345	3.1763	0.146364	0.227497	0.221739	0.079037	0.198973	0.126389	0.08528508	0.3429462
2300	-247.2161	-238.5716	-8.644489	0.5991866	0.02869241	0.02782179	0.104874	0.150817	0.224163	0.00476128	0.0304144	0.0335468	0.0108131	0.0440852	0.0753536	0.0722445	0.0132448	0.0631638	0.0474327	0.0533859	0.0716996	0.02814896	54.79809	0.0529404	0.31182	0.880903	2.75434	0.146279	0.203317	0.216018	0.0865814	0.275622	0.0721824	0.05597075	0.5029227
2400	-234.3279	-236.5237	2.195772	1.425894	0.06229859	0.1732831	0.0140627	0.0160316	0.116592	0.0645245	0.136145	0.00307962	0.0185912	0.0337296	0.104039	0.161983	0.0342002	0.0133072	0.0788109	0.101805	0.103098	0.031486	8.959086	0.213644	0.575738	1.04576	2.16486	0.162951	0.204955	0.234126	0.0525486	0.22397	0.12145	0.2047691	0.1537634
2500	-242.5382	-236.6298	-5.908405	1.217487	0.02347145	0.04098867	0.0723829	0.0421321	0.0201415	0.0719516	0.0965542	0.00600035	0.0467262	0.137851	0.0629801	0.0735243	0.00812747	0.0116297	0.0957113	0.126878	0.12741	0.004834785	41.90097	0.178208	0.533611	1.0284	2.25978	0.203275	0.177384	0.198885	0.107689	0.239405	0.0733616	0.04582345	0.105509
2600	-245.8919	-238.4662	-7.425685	0.4414312	0.02125754	0.0105603	0.156437	0.0163836	0.0375438	0.0404468	0.0367006	0.0226051	0.16593	0.0777459	0.0705669	0.0837476	0.0376224	0.00168561	0.0236649	0.0741334	0.154786	0.002625224	91.33972	0.0231169	0.211973	0.772487	2.99242	0.121719	0.208464	0.196336	0.0443617	0.324569	0.104551	0.01318553	0.1990989
2700	-238.925	-234.8898	-4.035242	0.8908799	0.0317935	0.01682128	0.0842198	0.0123897	0.0492952	0.0219482	0.0691635	0.055145	0.0493874	0.0911784	0.148549	0.118763	0.00229613	0.00423115	0.0457411	0.0697055	0.177988	0.03225315	25.15954	0.114701	0.441304	0.979272	2.46472	0.177605	0.139777	0.249492	0.0774809	0.292744	0.0629019	0.04907443	0.6572293
2800	-231.7577	-230.367	-1.390668	1.147931	0.08901038	0.07630738	0.0997586	0.0487151	0.113493	0.0259146	0.0417154	0.0232141	0.0353651	0.0160526	0.234069	0.0804385	0.0100838	0.00753208	0.00044657	0.200695	0.0625072	0.0283157	18.24312	0.16549	0.517108	1.02076	2.29664	0.182767	0.202418	0.17736	0.0757585	0.266049	0.0956468	0.1046231	0.2706449
2900	-236.0029	-234.8151	-1.187727	1.546959	0.06907001	-0.00676743	0.0388168	0.170889	0.0171168	0.114148	0.0415177	0.00477607	0.140493	0.048918	0.0639727	0.129855	0.00506878	0.0172726	0.0236011	0.0912367	0.0923176	0.06680786	14.5235	0.232486	0.596191	1.05306	2.11826	0.198944	0.202203	0.21462	0.0382171	0.21957	0.126446	0.06004043	1.112715
3000	-238.4006	-235.7453	-2.655264	2.840443	0.06972466	0.066576	0.0481768	0.0318427	0.0761048	0.0117857	0.0636605	0.00799271	0.0503107	0.0869134	0.101681	0.152356	0.00648078	0.0418206	0.0153342	0.243789	0.0617504	0.06225972	11.80255	0.376529	0.722293	1.08161	1.81957	0.173897	0.247087	0.164363	0.0635544	0.256066	0.0950327	0.1288357	0.4832489
3100	-238.112	-239.2407	1.128674	1.599739	0.1021695	0.0817993	0.0514204	0.00429871	0.0467067	0.00616491	0.188685	0.00506991	0.0342022	0.0945588	0.339917	0.0310977	0.00487293	0.0389111	0.0572195	0.0596658	0.037209	0.01036961	13.25192	0.240327	0.604358	1.05578	2.09954	0.0790841	0.104016	0.318718	0.0607757	0.308631	0.128775	0.09216892	0.1125066
3200	-233.1806	-232.8361	-0.3444719	0.9937524	0.2034334	0.08342917	0.0890943	0.00194534	0.10588	0.0509528	0.0816262	0.0151345	0.0199786	0.0843662	0.200394	0.141447	0.000107435	0.00559258	0.0198236	0.107355	0.076302	0.2615079	5.18455	0.135706	0.474866	0.998957	2.39047	0.173664	0.118781	0.308664	0.0357318	0.301962	0.0611976	0.3449371	0.7581322
3300	-240.1143	-234.731	-5.383281	1.53878	0.06274608	0.01731368	0.0662401	0.0546506	0.0553445	0.00670482	0.0390355	0.00875725	0.048257	0.092301	0.134348	0.228508	0.0113848	0.0208838	0.0418282	0.137608	0.0541479	0.07908649	26.1174	0.231251	0.594887	1.05262	2.12124	0.172829	0.179538	0.234038	0.0761781	0.275895	0.0615216	0.09640017	0.8203978
3400	-228.7758	-228.9205	0.1446671	4.719114	0.1003318	0.1361684	0.0274138	0.0386324	0.143621	0.0124848	0.112159	0.00317401	0.0500818	0.104011	0.0718335	0.110505	0.00323969	0.027906	0.0173283	0.15853	0.11908	0.05830099	5.773463	0.489976	0.796903	1.08375	1.62937	0.129265	0.156664	0.283154	0.0751744	0.228984	0.126759	0.1944694	0.2997952
3500	-240.6494	-235.7612	-4.888277	4.331157	0.03758251	0.0403566	0.1137	0.0270735	0.054128	0.0141773	0.0231636	0.0168258	0.062814	0.0799129	0.0371663	0.180555	0.00055341	0.0706788	0.00440932	0.213745	0.101097	0.01449724	17.73928	0.471678	0.785935	1.08422	1.65817	0.11859	0.257608	0.24677	0.0608367	0.251607	0.0645875	0.05485384	0.2642886
3600	-242.9938	-234.3424	-8.651359	0.9441892	0.01380985	0.01415359	0.0298675	0.0315052	0.0508341	0.0200507	0.0211371	0.002723	0.22271	0.0609404	0.0901775	0.166336	0.00339592	0.0479337	0.0289011	0.139468	0.0840196	0.01240957	81.57249	0.125688	0.459309	0.9901	2.4249	0.161446	0.164363	0.187221	0.0916801	0.309169	0.0861216	0.02656316	0.4671722
3700	-238.5387	-234.9487	-3.590017	0.9265666	0.05227508	0.06610584	0.295096	0.0289392	0.0224334	0.0117052	0.00825383	0.0390275	0.00222374	0.171424	0.103483	0.0505933	0.000384025	0.000643939	0.0758981	0.0989633	0.0909308	0.07574443	16.33105	0.122079	0.453509	0.98668	2.43773	0.203143	0.198174	0.215534	0.0424542	0.24423	0.0964644	0.1418503	0.5339745
3800	-247.9567	-235.1968	-12.75991	2.510992	0.01214441	0.006237589	0.0919536	0.0163515	0.177111	0.0099862	0.190919	0.031801	0.055407	0.0957479	0.0659674	0.102861	0.00180006	0.0146435	0.020914	0.116504	0.00803205	0.007617011	120.7281	0.347496	0.70027	1.07875	1.87348	0.138589	0.180258	0.248054	0.0708839	0.276666	0.0855479	0.0138546	0.5497821
3900	-245.5434	-239.1548	-6.388585	0.834118	0.04418928	0.05808579	0.0826966	0.0192008	0.104605	0.0160849	0.0717823	0.000954701	0.0766172	0.134836	0.0710489	0.105483	0.00843364	0.0742352	0.0217099	0.105792	0.106519	0.003777139	46.1663	0.102795	0.420516	0.965978	2.51071	0.241968	0.150702	0.133104	0.100439	0.276032	0.097756	0.06186293	0.06105658
4000	-228.5693	-233.8144	5.245137	1.823697	0.1535851	0.3071814	0.0219183	0.067044	0.0661322	0.0267402	0.0896967	0.0191831	0.0180886	0.110711	0.0474816	0.0781286	0.00745037	0.00384276	0.0558651	0.148769	0.238948	0.01936943	3.335218	0.271281	0.634853	1.06488	2.02899	0.164271	0.167911	0.296193	0.0862739	0.209193	0.0761585	0.3265509	0.05931519
4100	-242.3664	-234.8845	-7.481902	1.126911	0.06055378	0.1471391	0.0490586	0.0197413	0.0272622	0.0240713	0.129943	0.00169777	0.0318058	0.153758	0.0563606	0.0663703	0.00145392	0.0431307	0.0294035	0.0305482	0.335395	0.01180811	21.06342	0.161558	0.511835	1.01821	2.30839	0.135459	0.175793	0.345158	0.0561857	0.217492	0.0699111	0.1589472	0.07428948
4200	-236.5606	-235.1523	-1.408324	0.7416167	0.2186577	0.2146306	0.0617787	0.018089	0.19903	0.0400744	0.0534597	0.00562283	0.0904689	0.070937	0.108076	0.131855	0.00660555	0.0157515	0.0727248	0.0535743	0.0719524	0.01935297	12.73008	0.0830906	0.382522	0.939365	2.59502	0.125044	0.165385	0.239292	0.0424066	0.32627	0.101602	0.2339836	0.08271079
4300	-234.1651	-233.463	-0.7020687	1.434519	0.06633267	-0.0001927836	0.10018	0.0247648	0.0591885	0.00439663	0.066617	0.00229149	0.0505572	0.169049	0.0224498	0.207436	0.0139249	0.00392057	0.0356005	0.0909698	0.148654	0.05939536	9.124923	0.215028	0.577281	1.04633	2.16136	0.187413	0.216077	0.189524	0.0339904	0.258503	0.114493	0.05920258	1.003256
4400	-229.7419	-230.2902	0.5482936	1.050325	0.1014024	0.1042795	0.0938508	0.0447792	0.122331	0.048189	0.0921502	0.00994626	0.0298462	0.0301689	0.0438393	0.0957098	0.014267	0.0280685	0.0640689	0.131345	0.15144	0.08429373	12.12602	0.146884	0.491373	1.00786	2.35388	0.176209	0.201733	0.230521	0.0609377	0.236364	0.0942364	0.1885732	0.447008
4500	-240.5791	-237.6028	-2.976238	0.6838115	0.06816612	0.03823972	0.28858	0.0681864	0.00130514	0.127199	0.0597412	0.0309181	0.0203787	0.0585143	0.0283997	0.214703	0.00815254	0.00230211	0.00162507	0.0460995	0.0438948	0.01472913	26.65253	0.0707343	0.355791	0.918718	2.65476	0.105615	0.117848	0.266977	0.0921225	0.224074	0.193363	0.05296885	0.2780716
4600	-240.4825	-238.1402	-2.342316	2.816028	0.03584353	0.04270025	0.149484	0.0523015	0.0392164	0.148875	0.0191911	0.00809964	0.0244105	0.00716967	0.0668199	0.198022	0.077184	0.025934	0.0519501	0.0747437	0.0565995	0.006918797	20.69395	0.374509	0.720805	1.08144	1.82324	0.141892	0.157176	0.184362	0.101214	0.30645	0.108906	0.04961904	0.1394383
4700	-230.2781	-233.324	3.045903	1.203969	0.2911124	0.1058683	0.0389447	0.00903552	0.177749	0.0348774	0.161528	0.00822569	0.0254684	0.0476214	0.0370379	0.0658695	0.0174161	0.0261252	0.0166337	0.0886789	0.244789	0.03221063	4.946204	0.175772	0.530512	1.02701	2.26671	0.148061	0.147171	0.283992	0.109701	0.195001	0.116074	0.1380789	0.233277
4800	-238.9438	-238.9834	0.03964735	0.5263988	0.09708438	0.05953847	0.0256857	0.0153137	0.0966043	0.0188831	0.0548396	0.0220747	0.136796	0.150797	0.22378	0.0201238	0.0136242	0.000745262	0.038008	0.053248	0.129478	0.03384645	14.7163	0.0383788	0.268801	0.838565	2.85426	0.160467	0.135088	0.307187	0.0382605	0.20151	0.157487	0.09338492	0.3624402
4900	-237.1474	-233.3417	-3.805717	0.8292683	0.09008226	0.1059216	0.0269418	0.0108817	0.027119	0.092349	0.115481	0.0090479	0.00162936	0.0975734	0.132516	0.15803	0.0149786	0.0448118	0.0530569	0.0236334	0.191951	0.1098819	15.57998	0.10177	0.418656	0.964746	2.51483	0.146116	0.124303	0.226628	0.118443	0.302246	0.0822631	0.2158035	0.5091755
5000	-238.3208	-235.4041	-2.916693	0.631402	0.03190976	0.03414989	0.0145796	0.0663446	0.00800597	0.020919	0.0963539	0.0113266	0.0697084	0.0539172	0.0655365	0.217211	0.0212102	0.014635	0.197641	0.0822903	0.0603209	0.00991663	43.21736	0.0596425	0.329283	0.896531	2.71454	0.205112	0.188822	0.197378	0.0523252	0.209607	0.146756	0.04406652	0.2250377
5100	-249.7088	-234.0144	-15.69444	3.232315	0.005469786	0.006618114	0.0534883	0.0425531	0.0075684	0.0774006	0.100588	0.000128531	0.00706031	0.037597	0.130673	0.057092	0.0114377	0.0462847	0.158149	0.0446988	0.22528	0.0009450469	246.5467	0.406472	0.74363	1.08345	1.76645	0.131812	0.20636	0.252619	0.0436048	0.25604	0.109564	0.007563161	0.124954
5200	-242.9398	-234.8461	-8.093687	1.515107	0.02159578	0.01023158	0.306952	0.0508684	0.00847391	0.00502089	0.00575299	0.0209469	0.0168713	0.0301692	0.183652	0.203876	0.00444645	0.00926834	0.0821272	0.0223753	0.0491996	0.009138264	60.96441	0.227647	0.591052	1.0513	2.13	0.17928	0.187058	0.257039	0.0887152	0.203238	0.0846688	0.01936984	0.471778
5300	-247.268	-235.5324	-11.73558	0.4747363	0.03158818	0.003122867	0.0434145	0.0705073	0.213533	0.0166239	0.0561513	0.00594794	0.01722	0.0846105	0.086673	0.279174	0.00453024	0.0168829	0.0148909	0.0650712	0.02477	0.04761969	105.7759	0.0288063	0.235103	0.800978	2.93511	0.148928	0.169758	0.196769	0.103596	0.286778	0.0941714	0.05074256	0.9384567
5400	-239.6092	-237.9863	-1.622859	1.227963	0.2109719	0.04060258	0.0406622	0.0209871	0.0536824	0.032567	0.169252	0.0173454	0.0586392	0.0340662	0.0760745	0.019311	0.0008687	0.188671	0.0129683	0.143463	0.131442	0.06540415	14.53619	0.180084	0.535977	1.02946	2.25448	0.173942	0.177705	0.243684	0.11027	0.20465	0.0897482	0.1060067	0.6169811
5500	-234.4327	-234.0288	-0.403811	4.265903	0.1619718	0.0618021	0.0366863	0.0210771	0.108878	0.134916	0.210135	0.00720755	0.0161091	0.171688	0.02903	0.067285	0.000847919	0.0035371	0.0480948	0.0910388	0.0534697	0.02975971	6.261095	0.468399	0.78393	1.08427	1.6634	0.149554	0.183014	0.244284	0.0783117	0.211174	0.133662	0.09156181	0.3250232
5600	-232.2469	-229.5886	-2.658302	3.386061	0.07252303	0.1503967	0.119534	0.025898	0.202902	0.0489575	0.095324	0.00214465	0.0309206	0.104184	0.156677	0.0741876	0.00629956	0.000220573	0.0117442	0.0858295	0.0351769	0.01067644	13.19842	0.417086	0.750887	1.08386	1.74817	0.155348	0.150634	0.349918	0.0542515	0.211217	0.078632	0.1610732	0.06628318
5700	-241.0953	-230.324	-10.77128	2.452716	0.00968547	0.005755271	0.152296	0.0399136	0.0705504	0.0277845	0.0450634	0.0267334	0.0857792	0.111305	0.094084	0.0742349	0.00192562	0.0035328	0.0585615	0.028049	0.180187	0.01078969	96.62854	0.341927	0.695882	1.07807	1.88412	0.150771	0.145443	0.268265	0.0627034	0.25899	0.113828	0.01654496	0.6521435
5800	-229.1787	-227.3197	-1.858988	3.065085	0.06681751	0.05272913	0.127843	0.0137029	0.055427	0.0105462	0.232305	0.000669572	0.0538226	0.111332	0.155581	0.0982648	0.000963289	0.00324261	0.0462562	0.0663124	0.0237316	0.03459232	12.63527	0.394235	0.735069	1.08282	1.78788	0.151203	0.163393	0.322508	0.0734392	0.22502	0.064436	0.08732145	0.3961492
5900	-232.4008	-234.2976	1.896836	1.742937	0.1571499	0.1787713	0.213551	0.000942669	0.044155	0.00388401	0.161197	0.0224589	0.0676693	0.143304	0.0616473	0.0927302	0.012727	0.0281315	0.00568679	0.141499	0.000416023	0.004846394	8.37528	0.260532	0.624562	1.06199	2.05291	0.172289	0.143877	0.260525	0.0635179	0.219014	0.140777	0.1836176	0.02639395
6000	-241.3474	-232.1762	-9.171198	0.8090359	0.02387875	0.01846083	0.0759288	0.0233748	0.0178313	0.0156323	0.221392	0.00378724	0.00351288	0.0975635	0.214147	0.0671472	0.00423624	0.0174332	0.000527099	0.0641301	0.173356	0.00597412	91.16834	0.09748	0.410747	0.959428	2.53235	0.151402	0.151885	0.216226	0.0434337	0.331259	0.105795	0.02443495	0.2444908
6100	-239.6642	-238.9193	-0.7448248	1.568893	0.03643409	0.04418828	0.0876198	0.108334	0.0480902	0.0432773	0.0538428	0.0345532	0.0415344	0.0660491	0.131175	0.0760219	0.00410672	0.00813409	0.154697	0.0684447	0.0741195	0.005916898	16.7234	0.235771	0.599636	1.05422	2.11037	0.166465	0.142674	0.217994	0.120074	0.269967	0.0828247	0.05010518	0.1180895
6200	-240.5881	-241.4745	0.8864593	1.238253	0.06313765	0.1401327	0.0434364	0.00401635	0.035101	0.0832662	0.0883071	0.00331779	0.118117	0.0364708	0.149993	0.121432	0.000932577	0.00489259	0.00424503	0.164363	0.142109	0.02226587	17.8668	0.181917	0.538274	1.03048	2.24933	0.186136	0.151113	0.312207	0.0351047	0.282848	0.0325914	0.1623986	0.1371063
6300	-237.3296	-233.9889	-3.340731	0.9747822	0.08220608	0.03762199	0.0532731	0.0243067	0.0534416	0.0571487	0.110871	0.00953237	0.18335	0.0155053	0.0582048	0.0545102	0.00320967	0.00660547	0.137834	0.148219	0.0839879	0.03207153	30.50886	0.131895	0.469039	0.995693	2.40337	0.200433	0.170043	0.200839	0.0475507	0.271849	0.109286	0.06969352	0.4601795
6400	-233.4181	-230.7001	-2.718003	2.314595	0.07813079	0.1215781	0.181428	0.0403407	0.0354942	0.0288175	0.0613649	0.0107219	0.0532924	0.0247397	0.175693	0.11427	0.00190887	0.0216447	0.0233279	0.141227	0.0857288	0.06265573	12.42459	0.328143	0.684778	1.07618	1.9109	0.131484	0.152159	0.298114	0.0647192	0.255181	0.0983421	0.1842339	0.340088
6500	-231.1545	-231.8879	0.733398	1.496159	0.11491	0.02792613	0.0321844	0.0698353	0.0653365	0.117546	0.00949252	0.00082085	0.0567372	0.0981687	0.116721	0.109994	0.00929928	0.036264	0.0266685	0.141339	0.109595	0.1098581	7.457398	0.224729	0.587916	1.0502	2.13716	0.158564	0.201912	0.177516	0.0706787	0.280272	0.111057	0.1377843	0.7973199
6600	-233.9813	-236.4851	2.503772	2.335219	0.1953356	0.0806839	0.180764	0.121064	0.060305	0.0067636	0.00820051	0.117206	0.00989339	0.0841953	0.0855096	0.147836	0.0273764	0.00124935	0.0671467	0.0573355	0.0251547	0.05077	5.532336	0.330256	0.686503	1.07649	1.90675	0.145226	0.18134	0.192968	0.0905691	0.273053	0.116844	0.1314539	0.386219
6700	-244.1275	-237.055	-7.072433	0.7862499	0.03006182	0.004956168	0.00658548	0.132731	0.086308	0.0595164	0.0183954	0.0214189	0.0414329	0.0745093	0.0155021	0.179865	0.0187529	0.036784	0.102456	0.171969	0.0337732	0.01170397	56.16773	0.0926296	0.401539	0.953071	2.55276	0.143867	0.185041	0.16876	0.0844413	0.299589	0.118303	0.01666014	0.7025134
