Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-124.3857	-125.9299	1.544201	5.576352	0.9865515	0.0457286	0.178498	0.264853	0.110756	0.00586098	0.0580943	0.0412303	0.0247768	0.0479462	0.144353	0.093673	0.0433268	0.324528	0.0498741	0.0584333	0.0311106	0.130767	0.0245218	0.000850883	0.0254168	0.021402	0.198475	0.09300131	0.03398614	0.0255446	0.114377	0.0517566	0.0898288	0.0561276	0.18821	0.0764109	0.0848282	0.00190667	0.129046	0.017893	0.0918139	0.0339009	0.0013566	0.0369992	0.5021405	4	9.765939	0.2512488	0.134263	0.472672	0.997735	2.39533	0.0524609	0.291006	0.0802114	0.328811	0.0802982	0.167212	0.5361267	0.936608
100	-129.3753	-128.7084	-0.6669151	4.973722	2.423226	0.0110655	0.00882569	0.356299	0.00978421	0.0158193	0.0554096	0.128949	0.0196281	0.121449	0.26808	0.0461948	0.0075913	0.0117175	0.0090385	0.0453792	0.0413829	0.085531	0.0369838	0.0441614	0.162001	0.0411941	0.0341342	0.08012842	-0.005379646	0.071234	0.134964	0.06583	0.0588415	0.0455276	0.150425	0.0540938	0.0633197	0.00796696	0.0310966	0.0130779	0.224585	0.0363002	0.0163982	0.0263402	0.8631013	4	5.183653	0.1814813	0.339055	0.693597	1.0777	1.88965	0.0901671	0.175583	0.0346642	0.659098	0.0214312	0.0190565	0.8577217	1.006272
200	-106.7116	-117.1692	10.45759	5.679692	4.94609	0.00233396	0.00823549	0.0332912	0.00242533	0.0129426	0.0124276	0.0906313	0.0362334	0.000725672	0.0380756	0.00798483	0.0133504	0.0184623	0.0963963	0.0473281	0.0235202	0.157691	0.00219009	0.0147694	0.107776	0.0495895	0.225476	0.05517265	-0.3171696	0.0208206	0.156944	0.0746264	0.0108455	0.0796641	0.273553	0.0213025	0.0164041	0.00223644	0.233995	0.00316965	0.0612292	0.00111657	0.0126084	0.0314853	0.672985	2	6.163445	0.1373226	0.499823	0.802657	1.08339	1.61413	0.0215973	0.225873	0.0395385	0.472754	0.0925778	0.14766	0.3558154	1.891388
300	-116.1725	-120.6075	4.434968	6.803128	1.989162	0.00542869	0.010838	0.0219091	0.0151864	0.021392	0.0425069	0.108522	0.0151219	0.0871605	0.0777704	0.056758	0.129465	0.21101	0.00736502	0.00454821	0.138197	0.000966455	0.086549	0.0108147	0.0916924	0.083287	0.030146	0.05458689	0.1137304	0.0086371	0.0823181	0.266204	0.00212913	0.00686756	0.0683812	0.0607455	0.00276569	0.0120059	0.293509	0.0138964	0.0150462	0.0435256	0.00347661	0.120492	0.4913334	3	12.6425	0.1610752	0.291978	0.653856	1.06972	1.98445	0.114526	0.194943	0.0407917	0.545766	0.0151933	0.0887802	0.6050638	0.8120357
400	-115.2552	-126.3204	11.06522	5.024851	1.016667	0.00173835	0.0193779	0.182302	0.0199376	0.00196818	0.0039756	0.0149934	0.0142125	0.0189033	0.163684	0.0269025	0.235064	0.0293378	0.0176828	0.169177	0.00828106	0.0237393	0.0882248	0.00600349	0.0601697	0.0770546	0.0158104	0.04362796	0.03110699	0.0825316	0.066012	0.0694865	0.0633263	0.0104071	0.0634787	0.0362922	0.0535955	0.0194581	0.051893	0.219004	0.142433	0.014699	0.077992	0.0293909	0.6360266	3	5.124391	0.3598344	0.140267	0.481705	1.00271	2.37532	0.0928376	0.261294	0.069495	0.439166	0.110737	0.0264697	0.6671336	0.9533722
500	-108.7991	-124.1132	15.31402	4.675166	3.966592	0.0168615	0.0146529	0.151664	0.00305077	0.017989	0.0732792	0.0133224	0.0845648	0.00616925	0.00576434	0.0299807	0.000315655	0.062383	0.0454695	0.0277977	0.0802153	0.00250335	0.0737558	0.139968	0.00223448	0.119057	0.0134433	0.03661683	-0.1049023	0.00284687	0.0175915	0.318702	0.0177164	0.00123758	0.0187158	0.0485721	0.162304	0.131623	0.156805	0.0222937	0.060214	0.0148101	0.00160194	0.0249661	0.6122267	4	4.950959	0.1945875	0.452517	0.774046	1.0844	1.68903	0.0412451	0.232185	0.0508519	0.543822	0.0396573	0.0922389	0.5073244	1.206776
600	-101.7952	-119.6375	17.84223	5.626117	0.9471182	0.0211244	0.148366	0.0413844	0.0110732	0.00636061	0.00563209	0.061253	0.00893989	0.0174686	0.0119129	0.0242611	0.0979158	0.00225046	0.00363308	0.0699026	0.0263675	0.0502172	0.134389	0.00115084	0.00584712	0.0732236	0.0379982	0.03897105	0.1089836	0.130516	0.0276637	0.0843266	0.0105628	0.0406085	0.0694609	0.0649734	0.057903	0.0423284	0.257185	0.0734449	0.0809916	0.0458259	0.00459393	0.00961506	0.5123894	2	9.308974	0.1267089	0.126285	0.460259	0.990653	2.4228	0.107037	0.197267	0.032024	0.423081	0.0824264	0.158164	0.621373	0.8246085
700	-115.8156	-122.498	6.682424	8.317335	1.382367	0.0096086	0.105773	0.183751	0.0210257	0.00526872	0.00114077	0.0695578	0.0608052	0.0275371	0.223141	0.0528774	0.0466667	0.128757	0.0356794	0.02988	0.0134774	0.0787554	0.0159651	0.0385878	0.0111815	0.0923677	0.000334756	0.07411989	0.1111525	0.0233894	0.0103647	0.028483	0.0132672	0.0256455	0.0214218	0.137539	0.122197	0.195916	0.127048	0.122782	0.0385257	0.0306396	0.00616101	0.0966206	0.4563535	4	9.638415	0.1865941	0.206565	0.567729	1.0427	2.18301	0.11693	0.155761	0.0752386	0.519902	0.0289824	0.103186	0.5675061	0.8041386
800	-119.3331	-118.911	-0.422094	7.743107	1.208246	0.0175259	0.595342	0.0374048	0.000740558	0.0106493	0.028218	0.112484	0.0531903	0.00259076	0.0300009	0.0484397	0.0243279	0.089454	0.0408269	0.00763309	0.0277349	0.149141	0.160823	0.0299799	0.0153552	0.102326	0.0637219	0.06089669	0.2538963	0.0359605	0.00802071	0.166363	0.167112	0.00379735	0.139845	0.0506224	0.0349766	0.0287663	0.137353	0.12963	0.0267744	0.00570986	0.00477872	0.0602897	0.2372145	3	8.451758	0.2404752	0.176544	0.531498	1.02745	2.26451	0.071751	0.223701	0.0467577	0.385075	0.091449	0.181266	0.4911108	0.4830163
900	-119.2485	-122.3623	3.113787	4.546961	2.569162	0.03373	0.00198652	0.0109468	0.00368028	0.0603072	0.0568051	0.0470213	0.00725755	0.00830633	0.136625	0.0303091	0.226023	0.356131	0.0298963	0.122894	0.0521231	0.0349309	0.00209188	0.00298809	0.0169578	0.00485666	0.142742	0.1085214	-0.206955	0.0709188	0.0477818	0.196484	0.015874	0.0508648	0.0118841	0.0645369	0.0525987	0.106712	0.205578	0.0615232	0.0692596	0.0274523	0.00570318	0.0128281	0.6324353	5	5.342958	0.1338395	0.352917	0.704489	1.07937	1.86322	0.151581	0.185128	0.0882758	0.350634	0.116752	0.107631	0.4254803	1.486403
