Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-752.9758	-493.1337	-259.8421	4.230051	2.334378	0.03514663	-0.09344776	0.15626	0.041527	0.0205949	0.00867184	0.0588288	0.0214952	0.144004	0.0600542	0.0341997	0.0199948	0.0417596	0.0547811	0.0443723	0.287736	0.00572064	0.8783919	22	20.91275	0.1973696	0.33017	0.686433	1.07648	1.90692	0.0242339	0.275981	0.201052	0.154842	0.21426	0.129631	0.7849441	1.11905
100	-749.8836	-486.438	-263.4456	9.606736	2.924645	0.02313107	0.1223148	0.167906	0.0295791	0.017073	0.0108858	0.113073	0.0194327	0.172728	0.0816981	0.0493955	0.00352601	0.0960188	0.00219008	0.0831635	0.1333	0.0200297	1.065541	29	22.70241	0.1526954	0.383347	0.727269	1.08212	1.80727	0.0629105	0.215017	0.213298	0.18318	0.18642	0.139175	1.187856	0.8970289
200	-762.3057	-487.1203	-275.1854	4.879778	3.268346	0.02191081	0.001975612	0.189605	0.0604709	0.102363	0.00210221	0.168066	0.00256985	0.100569	0.0204373	0.0446997	0.0193571	0.0248629	0.0226189	0.022827	0.19534	0.0241117	0.6157396	24	24.76836	0.1248094	0.409012	0.745381	1.08355	1.76205	0.0281801	0.190158	0.254042	0.117195	0.314923	0.0955028	0.6177152	0.9968017
300	-746.1125	-492.2003	-253.9123	7.384565	3.196443	0.03321098	-0.02353042	0.215434	0.099171	0.00894875	0.0275054	0.0210261	0.00337104	0.14657	0.0374281	0.0508244	0.0151483	0.0549813	0.000646046	0.10286	0.209522	0.0065633	0.7781847	23	19.16621	0.1727536	0.40391	0.741856	1.08333	1.77091	0.0330691	0.312216	0.226049	0.177301	0.156692	0.0946725	0.7546543	1.03118
400	-753.4355	-475.8185	-277.617	6.174602	6.793221	0.01813111	-0.00771436	0.291033	0.0689902	0.0418171	0.023588	0.165926	0.0057607	0.0762179	0.0256393	0.0420159	0.00770792	0.0270005	0.00885057	0.00483821	0.209274	0.00134046	0.8286577	21	26.67244	0.08433851	0.562938	0.837265	1.07944	1.52036	0.0228858	0.243614	0.26914	0.155491	0.23266	0.0762092	0.8209434	1.009397
500	-761.4559	-479.943	-281.5129	7.610318	2.288576	0.01888639	0.03446003	0.12152	0.11302	0.194046	0.000683474	0.0434239	0.00378187	0.114117	0.0143183	0.0192692	0.0191851	0.0458853	0.022048	0.059255	0.224861	0.00458543	0.8523015	22	25.47267	0.1021279	0.325449	0.682566	1.07578	1.91621	0.026469	0.245779	0.180646	0.156227	0.300958	0.0899221	0.8867615	0.9611395
600	-758.7417	-487.2998	-271.4419	6.288417	5.477129	0.02226135	-0.09216014	0.117961	0.0450636	0.0495599	0.00204785	0.162346	0.0223391	0.121494	0.0245679	0.0991518	0.0157325	0.0221367	0.000860635	0.039285	0.258138	0.0193157	0.7201152	24	22.20501	0.1395784	0.520763	0.814563	1.08239	1.58229	0.0590294	0.211163	0.198191	0.179942	0.281927	0.0697477	0.6279551	1.146762
700	-751.3669	-481.877	-269.4898	7.09193	2.455823	0.0204173	0.01474609	0.236866	0.0510185	0.00651128	0.0267291	0.0803803	0.0106737	0.171825	0.0499849	0.0311178	0.0220013	0.025963	0.0148767	0.110419	0.149429	0.0122055	0.8636862	24	26.45589	0.1023379	0.342228	0.69612	1.07811	1.88354	0.0334761	0.215267	0.239666	0.148754	0.212648	0.150189	0.8784323	0.9832132
800	-736.4543	-486.676	-249.7783	3.705855	2.528092	0.02447059	-0.04109526	0.23296	0.0174448	0.0152906	0.0698009	0.161382	0.0128653	0.10702	0.0260863	0.0433539	0.0367513	0.0244395	0.00132672	0.0653879	0.183764	0.00212696	0.7032506	25	21.69686	0.2018662	0.349104	0.701526	1.07894	1.87043	0.0101735	0.262105	0.211789	0.218167	0.226058	0.0717072	0.6621553	1.062063
900	-735.8995	-483.3197	-252.5798	4.302688	4.722796	0.02810161	0.02693989	0.167794	0.0635475	0.0139443	0.0125579	0.213162	0.00914663	0.103143	0.021358	0.0281301	0.00567154	0.0235168	0.0219618	0.0384392	0.254725	0.0229016	0.8595162	27	21.78906	0.1683989	0.490141	0.797	1.08375	1.62911	0.0228002	0.267059	0.221337	0.13971	0.277628	0.0714657	0.8864561	0.9696094
