Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-600.2729	-546.7504	-53.52245	26.83225	1.882441	0.0433021	0.111871	0.00982454	0.010542	0.035918	0.0235522	0.209674	0.0135825	0.0293787	0.0386352	0.0315376	0.0766791	0.00863273	0.00834941	0.0386496	0.261971	0.0872828	0.116084	0.062774	0.165938	0.0222964	0.0136252	0.0109987	0.215559	0.151092	0.102449	0.00202281	0.0669491	0.0706873	0.179513	0.0266525	0.0579366	0.130318	0.0302995	0.0957939	0.0137133	0.0594612	0.00556861	0.0588907	0.0465483	0.06352904	0.01212157	0.0642903	0.0433484	0.175377	0.0309373	0.0153409	0.0108427	0.0709577	0.0160733	0.0297033	0.0251684	0.011361	0.227353	0.0188246	0.238388	0.0220348	0.1667891	6	96.45427	0.02082964	0.278826	0.641901	1.06675	2.01252	0.16709	0.24103	0.164465	0.121638	0.245136	0.0606414	0.1789106	0.9322479
1100	-590.371	-552.4651	-37.90591	11.44111	1.61984	0.023198	0.00702237	0.0464254	0.0537565	0.0257923	0.0346812	0.0326057	0.098789	0.0191692	0.0153881	0.0311233	0.000630643	0.00890176	0.0277868	0.00467899	0.149321	0.0441371	0.00377365	0.000586214	0.0346992	0.0340631	0.0474686	0.0455657	0.0512359	0.0338217	0.0278907	0.0353803	0.0526527	0.0474958	0.00663583	0.0050205	0.068578	0.00861617	0.0594961	0.00335833	0.00449164	0.0188338	0.0313082	0.029729	0.00657214	0.03085062	-0.0007904845	0.0520138	0.0483	0.112931	0.00733732	0.129788	0.0437333	0.0848905	0.0516785	0.0399894	0.00219404	0.0208995	0.09695	0.124395	0.057	0.127899	0.0831015	5	74.45988	0.02066372	0.243256	0.60736	1.05675	2.09264	0.160016	0.190899	0.244025	0.138632	0.171148	0.0952807	0.08231102	1.009604
1200	-612.2123	-552.9275	-59.28482	18.77393	1.529265	0.0187935	0.077638	0.162177	0.0101578	0.0118714	0.128876	0.0678502	0.0182481	0.126128	0.0583138	0.034571	0.0266859	0.0177045	0.0284289	0.0464135	0.145817	0.0341793	0.0162341	0.0469857	0.00277232	0.0640414	0.0617438	0.0289174	0.00123619	0.375526	0.0756476	0.0161107	0.0769768	0.224787	0.0239044	0.0335464	0.0331693	0.0110196	0.143132	0.0824606	0.065202	0.00321823	0.0391093	0.178457	0.115202	0.09371734	0.01280087	0.0986934	0.0257327	0.113707	0.0013203	0.0614587	0.0518846	0.10546	0.0747865	0.0484941	0.0627635	0.0288405	0.114388	0.0709301	0.0373506	0.104191	0.09423552	5	61.6066	0.03642861	0.229808	0.593356	1.0521	2.12474	0.196738	0.220488	0.189953	0.102463	0.158343	0.132015	0.1070364	0.8804063
1300	-619.0951	-554.5615	-64.53359	23.93807	4.315002	0.0228212	0.0974894	0.025662	0.0744044	0.0180852	0.0613987	0.226823	0.0292159	0.390564	0.0286362	0.0100123	0.0495527	0.00313329	0.00841781	0.132131	0.194151	0.0763454	0.00766285	0.0434469	0.207411	0.184769	0.0453468	0.231392	0.0154437	0.00499209	0.0651034	0.0599011	0.120206	0.0704616	0.0301416	0.0215279	0.0706945	0.0861211	0.0122426	0.0198533	0.0473785	0.0984208	0.0836776	0.0581325	0.0252306	0.09147136	0.01251618	0.010086	0.0987	0.176992	0.0272142	0.0983	0.0223236	0.0414258	0.0365288	0.0726599	0.0416507	0.0701324	0.0534457	0.0276762	0.20119	0.0216749	0.1267964	5	71.23296	0.02537097	0.470872	0.785443	1.08423	1.65945	0.186473	0.330078	0.126294	0.12745	0.124504	0.105201	0.1393126	0.9101576
1400	-581.8539	-549.4652	-32.38869	5.60706	2.837014	0.0173599	0.0429791	0.0104917	0.0064831	0.0222147	0.110141	0.057705	0.0193782	0.0150361	0.0148931	0.0208779	0.0392203	0.00944839	0.0643335	0.0412971	0.0289493	0.0264167	0.0670092	0.00422592	0.00339221	0.000368356	0.0141257	0.0309716	0.0368649	0.0196293	0.169835	0.0240322	0.00742718	0.00311136	0.00645846	0.00364691	0.00406227	0.0288554	0.0310395	0.0427115	0.000251747	0.0972423	0.00285432	0.0350348	0.136361	0.04689503	-0.003458379	0.0447729	0.0561572	0.133263	0.00116899	0.124189	0.0146501	0.0378152	0.00310953	0.0525015	0.0856432	0.0126008	0.10896	0.0137356	0.234335	0.0770982	0.1303934	4	75.25717	0.03271203	0.376246	0.722085	1.08158	1.82009	0.154912	0.240312	0.157809	0.0790898	0.264298	0.103579	0.126935	1.027245
1500	-589.234	-540.4442	-48.78978	12.50702	3.123421	0.0220412	0.0694666	0.167204	0.127867	0.178546	0.0187809	0.0390255	0.0354348	0.013066	0.0138311	0.0245183	0.0194325	0.00579131	0.0240846	0.0886292	0.184385	0.0393441	0.0548138	0.017385	0.0270864	0.135628	0.116807	0.0133918	0.188309	0.0201434	0.0785715	0.0126543	0.008125	0.0946069	0.0384433	0.0224107	0.0798977	0.0354854	0.00294749	0.0108983	0.0301776	0.00303349	0.0533629	0.0955919	0.0335776	0.05560554	-0.003128256	0.058311	0.119175	0.0630584	0.0318713	0.0105507	0.0067312	0.0176927	0.00745196	0.104312	0.0426886	0.0497448	0.17679	0.0399571	0.20321	0.0684545	0.1942767	5	69.04833	0.03260773	0.39859	0.73814	1.08306	1.78021	0.130463	0.320071	0.111085	0.142773	0.230208	0.0653999	0.1911484	1.016366
1600	-580.2933	-546.5046	-33.78875	23.43592	5.212486	0.12422	0.0235671	0.0101972	0.0204742	0.0154938	0.00463222	0.0339011	0.0134254	0.00122053	0.00584192	0.0462378	0.00610654	0.00237895	0.0277717	0.0191199	0.0863768	0.04942	0.00179733	0.0361107	0.104734	0.012758	0.00861024	0.028455	0.000811869	0.0128307	0.0133614	0.0296257	0.0252635	0.0118493	0.0146342	0.0483633	0.0366599	0.00696002	0.0222367	0.0446095	0.0176826	0.0161657	0.0254637	0.0296934	0.00473301	0.03616383	-0.00413045	0.0655577	0.0365547	0.369647	0.0141088	0.0549467	0.0156558	0.0531041	0.0238985	0.0342376	0.0209191	0.0061013	0.0665091	0.0243283	0.122083	0.0923487	0.1123686	2	69.56036	0.02276643	0.51067	0.808879	1.08291	1.59754	0.146503	0.169256	0.276555	0.120702	0.169426	0.117558	0.1082381	1.038161
1700	-592.0966	-538.8128	-53.28385	18.63374	4.434259	0.0149309	0.109073	0.145218	0.0549876	0.0417402	0.0564948	0.0389568	0.0358024	0.226131	0.00833078	0.0140694	0.00729859	5.70605e-05	0.0106208	0.00137776	0.131082	0.020675	0.00321863	0.00994462	0.0395669	0.0129904	0.0914308	0.0168032	0.0143804	0.00993076	0.0393063	0.0382688	0.110275	0.0655193	0.0154047	0.0502482	0.0957696	0.000315381	0.145093	0.0122995	0.023246	0.0981325	0.0161366	0.0770477	0.0633971	0.03935471	0.002182118	0.149219	0.109296	0.171887	0.045983	0.142713	0.00440476	0.0167736	0.012852	0.0278852	0.0166217	0.00242637	0.0797012	0.0208097	0.103899	0.0955289	0.2806284	5	69.03761	0.01910852	0.476736	0.789003	1.08412	1.65014	0.128293	0.205599	0.18623	0.108198	0.27473	0.0969497	0.2828105	0.9922842
1800	-576.0838	-549.7305	-26.35334	21.65015	7.169012	0.0172074	0.00612874	0.00393069	0.0172701	0.0229911	0.0378323	0.0165495	0.00465143	0.0490929	0.0070337	0.0150136	0.0451028	0.00500279	0.0160336	0.00911256	0.0557288	0.0199734	0.00367414	0.0290337	0.042542	0.00841393	0.00591673	0.000425632	0.0217743	0.0194062	0.00831178	0.0330892	0.00150045	0.0394426	0.00641243	0.0297987	0.09602	0.00333	0.00744	7.30208e-05	0.0438631	0.017425	0.0364549	0.0263557	0.025162	0.02041482	-0.01884312	0.0549867	0.00877204	0.224461	0.0628706	0.077556	0.0205693	0.100788	0.0623222	0.0566236	0.0573353	0.00777057	0.106959	0.00854689	0.0897101	0.0607279	0.2195316	5	92.59284	0.02150007	0.573038	0.842464	1.07856	1.50594	0.134624	0.174674	0.346141	0.105633	0.156583	0.0823454	0.2006884	1.093892
1900	-594.3508	-547.419	-46.93178	8.950882	2.769	0.0438779	0.092694	0.0399142	0.00142114	0.0357098	0.0339984	0.254124	0.00048716	0.0199509	0.0192346	0.0131348	0.116435	0.00174864	0.00788066	0.000355203	0.0112605	0.0018014	0.00319851	0.0183184	0.089019	0.0130375	0.162819	0.0117962	0.0272417	0.0417968	0.013706	0.00104195	0.000296419	0.03436	0.0076317	0.0721118	0.0662942	0.110563	0.0314948	0.0938902	0.0671295	0.0506934	0.121318	0.001891	0.13172	0.05168938	-0.0208987	0.0417964	0.0885711	0.125084	0.01527	0.114423	0.0247833	0.0320085	0.0144858	0.0981723	0.0309429	0.00949988	0.215463	0.0358235	0.128546	0.025131	0.1577337	5	88.35129	0.01940617	0.370562	0.717879	1.08111	1.83045	0.193924	0.202961	0.186844	0.094374	0.265937	0.0559601	0.136835	1.152729
2000	-594.3845	-553.7881	-40.5964	21.23837	2.078549	0.0121678	0.0432482	0.0407995	0.0587326	0.05976	0.00796106	0.0842152	0.016649	0.00547012	0.0504226	0.0391839	0.0991864	0.00776712	0.015244	0.0100721	0.0491891	0.0766616	0.00453147	0.0721525	0.0945667	0.0861255	0.00495263	0.00590683	0.0180489	0.0134399	0.115295	0.0177874	0.0352217	0.00321765	0.0469966	0.0556746	0.00051838	0.0847257	0.0200081	0.0311447	0.0542592	0.0189825	0.0210113	0.084541	0.0826618	0.04865869	-0.03283451	0.103029	0.0924138	0.101505	0.0358018	0.0333133	0.0167243	0.0366481	0.0113261	0.0124213	0.0682049	0.0406246	0.195501	0.0336508	0.146541	0.0722943	0.2077239	4	78.85343	0.03188894	0.302474	0.663115	1.07184	1.96257	0.18767	0.194953	0.186457	0.117988	0.226114	0.0868185	0.1748894	1.187744
2100	-603.3411	-547.2458	-56.0953	11.8623	2.300699	0.119577	0.00171555	0.191683	0.0979439	0.0396956	0.0354248	0.155856	0.0798998	0.0188593	0.00987777	0.00430787	0.0148888	0.00459436	0.0186988	0.182369	0.0727936	0.208288	0.00822999	0.0307096	0.0120181	0.0599986	0.00515727	0.0252449	0.0089873	0.0137687	0.038122	0.0469962	0.0216018	0.0996335	0.233531	0.0626627	0.0179965	0.0374951	0.103444	0.00646598	0.0174508	0.0012628	0.0875719	0.104702	0.0156482	0.04602992	0.003381903	0.0384696	0.0687171	0.197057	0.012526	0.0496549	0.0165313	0.106527	0.0284764	0.0375282	0.0332805	0.062598	0.139556	0.0185098	0.159869	0.0306993	0.1125614	3	97.67147	0.02109499	0.326708	0.683602	1.07597	1.91372	0.14169	0.29481	0.151675	0.114738	0.181092	0.115996	0.1159433	0.9708314
2200	-601.2941	-547.7453	-53.54875	8.876887	2.399161	0.116835	0.0170607	0.134264	0.112514	0.0319374	0.0177743	0.0645128	0.017751	0.00324092	0.0485768	0.0466389	0.0125095	0.0612353	0.0566875	0.00880782	0.0215361	0.0726258	0.00969907	0.0439909	0.0149977	0.0925368	0.0303733	0.0207412	0.0388263	0.0231011	0.0300277	0.0116826	0.0311675	0.0927245	0.0961317	0.0314311	0.0469166	0.221683	0.0241156	0.0266133	0.0502654	0.00495662	0.0158991	0.116386	0.0644375	0.04302916	-0.01129367	0.054005	0.165349	0.265206	0.056874	0.0267569	0.0075495	0.085158	0.00166512	0.00446716	0.0592727	0.0282326	0.0808103	0.0146749	0.113257	0.0367211	0.1636541	4	74.50879	0.01545939	0.336683	0.691698	1.07739	1.89423	0.165498	0.268829	0.126639	0.106388	0.2156	0.117045	0.1523604	1.074125
2300	-610.8607	-555.1199	-55.7408	4.546938	2.620457	0.183832	0.167658	0.03905	0.0439283	0.0391236	0.267031	0.0707348	0.0310845	0.0187437	0.245055	0.113189	0.0146346	0.243651	0.10802	0.0761373	0.00830358	0.110876	0.0233736	0.134125	0.0508698	0.0421122	0.0184965	0.0347474	0.332352	0.139105	0.0839936	0.117451	0.0133105	0.0102192	0.0621651	0.105148	0.112783	6.53256e-05	0.0491959	0.0308808	0.00484018	0.166243	0.0909426	0.00667821	0.00293194	0.1040414	-0.003996743	0.160556	0.055721	0.137461	0.0928759	0.0403448	0.0563468	0.0327797	0.00823942	0.0518518	0.130244	0.0190008	0.0503647	0.036218	0.106401	0.0215957	0.2355181	9	76.28022	0.01620876	0.357587	0.708083	1.07987	1.85446	0.109639	0.163662	0.188373	0.160129	0.263255	0.114942	0.2315214	1.017263
2400	-595.7145	-545.1267	-50.58781	9.312386	4.292224	0.137757	0.0671671	0.00266908	0.0476447	0.00198727	0.0079323	0.0373273	0.0502724	0.00295457	0.103267	0.0531921	0.0309026	0.00881194	0.036255	0.0142084	0.0186937	0.142859	0.068574	0.0339874	0.0294368	0.105333	0.000573497	0.0116328	0.0846392	0.0445262	0.00889686	0.269615	0.00111989	0.00344548	0.0869707	0.0818419	0.0438297	0.0781939	0.059609	0.0384742	0.0212651	0.129808	0.0127293	0.00404827	0.0687448	0.0539711	-0.01397365	0.0448173	0.0916337	0.199383	0.032196	0.0316666	0.0527104	0.00524035	0.0106008	0.0497522	0.0629394	0.00814166	0.110862	0.0353515	0.160898	0.103807	0.1237401	8	64.82756	0.01211871	0.469729	0.784745	1.08425	1.66127	0.147432	0.306295	0.145263	0.156169	0.145173	0.0996678	0.1097665	1.127303
2500	-587.2738	-550.6703	-36.60351	13.46787	2.151695	0.0107917	0.00782155	0.00812222	0.113979	0.0764347	0.0196571	0.0377676	0.0108241	0.0415721	0.0449113	0.0249876	0.00123579	0.00106188	0.078871	0.0140942	0.0394072	0.00560983	0.0248858	0.00573435	0.0522211	0.0240967	0.000553054	0.0125854	0.000648007	0.0110228	0.0126828	0.0248317	0.00584602	0.00107817	0.0178616	0.077641	0.0119543	0.0162501	0.00978975	0.0333932	0.0603287	0.0194103	0.104437	0.0580318	0.0924806	0.03516161	-0.03378516	0.0457185	0.0929571	0.245782	0.106359	0.0132837	0.0351864	0.0983819	0.00806936	0.0558581	0.0925972	0.0126219	0.124786	0.0153965	0.04878	0.00422192	0.3482032	2	69.04838	0.01319556	0.310734	0.670232	1.07336	1.94567	0.152601	0.213909	0.154455	0.112597	0.289116	0.0773218	0.314418	1.107453
2600	-589.9765	-554.8062	-35.17029	4.691469	2.813568	0.0974811	0.0942775	0.0301052	0.0551504	0.0251265	0.047045	0.0749464	0.00562686	0.00853964	0.00585403	0.0387876	0.00446053	0.0390429	0.108923	0.00838563	0.111262	0.0262219	0.0223048	0.0108708	0.00696343	0.0308777	0.0376852	0.0147409	0.0596823	0.00380058	0.0348567	0.0282767	0.018649	0.00194813	0.0881242	0.00330201	0.000815038	0.0306923	0.0698737	0.0249207	0.0676666	0.0223764	0.0341111	0.0350472	0.0352704	0.04348312	-0.01434903	0.0996511	0.0441371	0.314296	0.0332141	0.050428	0.0173437	0.016802	0.044789	0.109403	0.0135569	0.0216261	0.0612848	0.0162404	0.105761	0.051466	0.1722905	5	64.04519	0.03178424	0.374304	0.720654	1.08143	1.82362	0.160839	0.174128	0.239717	0.140624	0.189556	0.0951363	0.1579414	1.09085
2700	-576.6512	-541.1372	-35.51405	2.430027	2.260527	0.028348	0.0365535	0.00362997	0.0694019	0.0226257	0.0203586	0.00138848	0.0359986	0.0215277	0.00380363	0.0274158	0.0262313	0.0651064	0.0229292	0.150457	0.0248508	0.0821145	0.0108092	0.132712	0.0354427	0.0171326	0.029444	0.0477924	0.0527764	0.0232464	0.000804826	0.00701928	0.0347163	0.0262647	0.0227627	0.154206	0.00124106	0.00392436	0.138784	0.0139409	0.0860994	0.0557168	0.0634446	0.00516533	0.054042	0.03678294	0.02839822	0.0656295	0.0410016	0.241663	0.0060957	0.0140479	0.0131131	0.0612551	0.0234198	0.0589262	0.0762845	0.0117892	0.14196	0.0352737	0.162497	0.0470433	0.2393409	6	81.61669	0.02555614	0.322509	0.680136	1.07532	1.92203	0.173062	0.195074	0.171564	0.103783	0.256536	0.0999815	0.2677391	0.8939332
2800	-583.327	-543.1793	-40.14771	9.345828	2.66976	0.158967	0.0515064	0.0104081	0.0502605	0.0171677	0.124707	0.0116938	0.0625347	0.00567527	0.000900631	0.0073759	0.0200912	0.0278319	0.12714	0.00480735	0.0215537	0.0372347	0.0382935	0.0332386	0.0276064	0.0147558	0.0297815	0.05255	0.0214174	0.0454635	0.0695392	0.061779	0.0194286	0.0102385	0.0229184	0.085795	0.0279481	0.0271995	0.0412662	0.00550976	0.0215132	0.0396157	0.0265524	0.0219257	0.00689388	0.03928863	0.01288678	0.0931999	0.0694157	0.110611	0.0189735	0.0456278	0.0125139	0.0275509	0.0232244	0.119903	0.0616264	0.0305673	0.0474238	0.00427847	0.195654	0.13943	0.08689169	6	133.6456	0.02215976	0.361982	0.711432	1.08032	1.84627	0.146229	0.18236	0.184715	0.148464	0.254082	0.08415	0.09977847	0.8708461
