Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-445.5942	-354.0242	-91.57006	9.821779	5.199101	0.0171873	0.37797	0.390267	0.00749131	0.425275	0.0889512	0.0675151	0.12485	1.0166	0.0425717	0.0789964	0.524214	0.0019025	0.00763505	0.0307554	0.403436	0.394262	0.0509977	0.333086	0.0319197	0.625759	0.0178745	0.016589	0.0708322	0.0878274	0.505039	0.00484135	0.139925	0.0355662	0.399837	0.01503	0.15413	0.0145069	0.0139137	0.0597293	0.7087	0.0304184	0.0264702	0.162732	0.379605	0.103101	0.163029	0.149363	0.00545103	0.583521	0.100682	0.00214292	0.415795	0.0666629	0.0072139	0.00552624	0.055189	0.430866	0.414567	1.05851	0.624556	0.266401	0.000210725	0.337722	0.194395	0.0682344	0.148023	0.2339243	0.07139036	0.172714	0.0702036	0.0667707	0.0621591	0.0733049	0.0881334	0.0789068	0.00136589	0.131283	0.0505294	0.0982058	0.0013801	0.0041746	0.061217	0.0396521	0.7037537	14	12.97017	0.1231036	0.510142	0.808579	1.08294	1.59834	0.137812	0.148536	0.216045	0.0725208	0.293843	0.131243	0.775144	0.9079005
100	-422.2778	-361.8368	-60.44093	9.689059	4.948851	0.0181207	0.0302729	0.102639	0.0157726	0.0124825	0.129147	0.00597564	0.0234132	0.168879	0.0226004	0.100153	0.0849136	0.502009	0.0117034	0.00539002	0.269457	0.100517	0.00964745	0.236318	0.00581864	0.100437	0.0268851	0.0718525	0.0190561	0.00249492	0.0529056	0.128809	0.1037	0.0486814	0.0983457	0.0547271	0.0325873	0.356872	0.167734	0.0838832	0.0777243	0.0312943	0.00902021	0.021801	0.0999596	0.517673	0.0129552	0.319392	0.00760322	0.00877483	0.659487	0.0197075	0.0550776	0.33192	0.0332847	0.0163828	0.0294194	0.320632	0.0316273	0.0230515	0.161147	0.045615	0.426417	0.00158757	0.0674431	0.495147	0.0546981	0.1237823	0.1044418	0.0309447	0.12323	0.0209336	0.0558536	0.0211199	0.0593401	0.109561	0.0407412	0.115895	0.0318665	0.186455	0.0535696	0.0550138	0.0691939	0.026282	0.4930463	12	11.16183	0.1915315	0.499939	0.802724	1.08339	1.61395	0.186165	0.119743	0.185615	0.058747	0.27883	0.1709	0.5974881	0.8251986
200	-438.3444	-367.9602	-70.38416	13.23478	4.242578	0.0128595	0.0153468	0.00295309	0.046394	0.0392542	0.181825	0.021895	1.17988	0.00876827	0.0545553	0.178605	0.0826902	0.350933	0.00201304	0.0232496	0.0415563	0.0445583	0.0121461	0.00424447	0.0101392	0.00823806	0.0148821	0.0722766	0.242966	0.0243133	0.0324104	0.0651193	0.101317	0.0552653	0.0140518	0.225429	0.0626137	0.291453	0.402929	0.0120559	0.0633851	0.0300386	0.306638	0.254313	0.0293479	0.729695	0.0465431	0.463114	0.0368204	0.168373	0.334654	0.0049329	0.0716642	0.0623549	0.0677377	0.0883417	0.0632002	0.0701361	0.15084	0.0807755	0.359499	0.0927633	0.472779	0.0494404	0.17667	0.204513	0.00603884	0.1389366	0.07892815	0.0457546	0.111798	0.239634	0.0390126	0.005088	0.0618359	0.0443499	0.0241683	0.0940588	0.0902331	0.0659262	0.0128263	0.0103638	0.131902	0.0230481	0.6450044	10	13.33077	0.1746338	0.467211	0.783201	1.08429	1.6653	0.14202	0.155169	0.207315	0.0571269	0.283576	0.154793	0.7239326	0.8909731
300	-429.0702	-381.0211	-48.04915	8.609923	3.952292	0.0680557	0.0187966	0.314404	0.25507	2.00478e-05	0.100187	0.0150081	0.112494	0.0172494	0.0161032	0.0154	0.161986	0.206858	0.0647312	0.00655329	0.118587	0.0623009	0.045835	0.121229	0.00386015	0.00524874	0.0239635	0.0295915	0.0853676	0.0034698	0.0840908	0.00542864	0.161354	0.229994	0.00555671	0.0644618	0.0124409	0.170031	0.312342	0.0306458	0.00262238	0.0286908	0.353687	0.00428327	0.00677478	0.0996436	0.0119919	0.586358	0.398532	0.00103221	0.215573	0.0213809	0.0154843	0.0478769	0.0835993	0.0890243	0.0406473	0.12672	0.00714639	0.152155	0.17575	0.0167525	0.234363	0.0793509	0.41898	0.249478	0.0438712	0.1035034	0.245748	0.106265	0.039548	0.114844	0.0699887	0.128586	0.00808326	0.0148214	0.0179881	0.0476462	0.0554255	0.0504214	0.00627273	0.0831516	0.131391	0.125567	0.4785122	13	10.21209	0.1560623	0.451722	0.773543	1.08441	1.69033	0.114633	0.213899	0.265878	0.055132	0.263841	0.0866178	0.7242602	0.660691
400	-434.1238	-365.8195	-68.30428	8.892575	3.205235	0.140752	0.0605016	0.224079	0.0167763	0.0784042	0.0213702	0.0527003	0.114131	0.0177684	0.0251763	0.0593395	0.133883	0.314181	0.0276221	0.0160055	0.0531691	0.100852	0.0253944	0.0490878	0.347486	0.0859788	0.00919896	0.0584355	0.0169029	0.0514958	0.316173	0.0305493	0.474764	0.0531878	0.00291118	0.085843	0.208036	0.573974	0.311099	0.152951	0.0526883	0.0317426	0.0452491	0.280803	0.0961809	0.389513	0.0436337	0.825957	0.0780003	0.0736983	0.685827	0.0141698	0.0468363	0.358464	0.148621	0.0462937	0.139155	0.0404753	0.0169383	0.0425263	0.0493315	0.00355028	0.090746	0.0146809	0.325435	0.375852	0.110616	0.1367219	-0.006864514	0.163599	0.047968	0.0774019	0.0373509	0.0239521	0.028217	0.0144562	0.00045247	0.199875	0.0457753	0.110121	0.00478784	0.0235786	0.132271	0.0901935	0.6650019	13	10.213	0.2565943	0.404541	0.742293	1.08336	1.76981	0.154988	0.135686	0.232367	0.0742506	0.268594	0.134115	0.6581373	1.01043
500	-443.4372	-369.6203	-73.81684	8.85402	5.871704	0.0977103	0.119267	0.130039	0.0137043	0.00608544	0.00105881	0.019319	0.0569223	0.368261	0.126643	0.0122641	0.0198725	0.245791	0.00844625	0.0625537	0.0227739	0.0770888	0.28435	0.135671	0.00428869	0.613354	0.0126214	0.00687536	0.0082413	0.0433084	0.033457	0.0207777	0.101874	0.0491208	0.288843	0.000534745	0.0688514	0.202646	0.0374962	0.0300352	0.185089	0.335601	0.200048	0.258814	0.013186	0.147217	0.0130852	0.652472	0.269116	0.0976439	0.192566	0.0498141	0.0679718	1.43253	0.0977303	0.292663	0.00251761	0.190782	0.0378711	0.762463	0.0617983	0.402314	0.0359397	0.150988	0.137141	0.0397823	0.0958146	0.1522764	-0.03452227	0.112684	0.11614	0.134109	0.056312	0.128303	0.103599	0.0149909	0.000147402	0.106735	0.00241681	0.0498874	0.0216049	0.0204724	0.113364	0.0192351	0.5857663	9	11.22568	0.1875756	0.534695	0.822245	1.08154	1.56152	0.124628	0.134126	0.181219	0.109106	0.319624	0.131297	0.551244	1.062626
600	-425.6223	-366.9465	-58.67584	11.43304	4.626869	0.0689161	0.110271	0.0133647	0.033507	0.219671	0.00659334	0.0715823	0.0368626	0.174245	0.0960068	0.00546699	0.30293	0.267211	0.0204638	0.0256876	0.0150521	0.0969916	0.0571134	0.0831394	0.0101528	0.34088	0.0480178	0.00147655	0.0148375	0.00125058	0.157589	0.048005	0.00360549	0.0484297	0.0885939	0.00613153	0.109908	0.229161	0.00326856	0.100767	0.0568811	0.43605	0.0220612	0.0709102	0.044865	0.0949062	0.0907297	0.24407	0.153454	0.00732679	0.0268535	0.133541	0.00530848	0.344185	0.148137	0.163039	0.113255	0.15322	0.0824769	0.320193	0.656506	0.240088	0.162676	0.0352966	0.0107277	0.195425	0.276184	0.1032317	0.009507222	0.0655902	0.0610356	0.0422131	0.0361043	0.0168633	0.04999	0.105538	0.00657239	0.13403	0.0888328	0.0706529	0.0782774	0.0640856	0.0652353	0.114979	0.7149145	13	12.3675	0.2694134	0.485801	0.794433	1.08388	1.63588	0.175576	0.129392	0.199077	0.0681963	0.346826	0.0809321	0.7244217	0.9868761
700	-426.1903	-367.3567	-58.83367	7.180594	3.745944	0.00635737	0.0743403	0.0578605	0.00286244	0.0257164	0.0963673	0.321025	0.0380891	0.0139445	0.0140919	0.545832	0.560952	0.505648	0.0753068	0.00893439	0.099516	0.00640937	0.01776	0.207782	0.0701748	0.188715	0.0162577	0.0999928	0.0256183	0.0105547	0.0834866	0.0570086	0.219819	0.0977969	0.0019021	0.0395941	0.178699	0.55557	0.23759	0.0638192	0.0378522	0.0161792	0.060296	0.821346	0.0599234	0.528679	0.0566924	0.431708	0.0197891	0.0807981	0.603501	0.0426103	0.268625	0.255775	0.48908	0.0707042	0.144715	0.0777202	0.00230466	0.15467	0.243377	0.0576422	0.171377	0.0486713	0.126866	0.14508	0.00682004	0.1620323	0.1230475	0.0799405	0.117001	0.079095	0.00714788	0.115264	0.0499061	0.00203681	0.00446713	0.0656924	0.037449	0.0728617	0.0540219	0.0343873	0.211081	0.0696483	0.6985529	14	7.796017	0.2541787	0.439837	0.765939	1.08435	1.70988	0.143785	0.156933	0.136533	0.0546723	0.40519	0.102887	0.8216004	0.8502344
800	-449.1949	-361.8077	-87.38728	10.3444	3.825774	0.020579	0.0526475	0.0590416	0.00255468	0.186605	0.12254	0.0895285	0.230814	0.0450697	0.114968	0.0848312	0.0109988	0.0842264	0.0113274	0.0201016	0.000126219	0.0153586	0.129067	0.0423239	0.0022093	0.922142	0.00634227	0.0131662	0.049794	0.0923868	0.135201	0.0360098	0.00357169	0.0930549	0.10488	0.00122492	0.272515	0.460039	0.602976	0.816462	0.231966	0.238398	0.0937433	0.474612	0.159172	0.0784373	0.00109841	0.846894	0.0536171	0.404124	0.104199	0.487271	0.0467834	0.0191537	0.85412	0.248645	0.0358057	0.456605	0.0925233	0.97794	0.01979	0.262156	0.140833	0.0102627	0.0618758	0.01186	0.618852	0.170263	-0.004869663	0.168809	0.109154	0.0750401	0.0570916	0.0889188	0.0290639	0.0169308	0.0242682	0.155705	0.0296697	0.122971	0.0186625	0.028089	0.0652168	0.0104092	0.8003303	13	10.86778	0.2158894	0.444527	0.76896	1.08439	1.70213	0.115226	0.159393	0.200349	0.0508776	0.32328	0.150874	0.7954606	1.006122
900	-451.6432	-364.313	-87.33016	7.666963	5.342327	0.00953714	0.00895789	0.551438	0.0864114	0.00674757	0.0577228	0.0966243	0.124632	0.0117764	0.0138343	0.39448	0.0722894	0.379949	0.0413616	0.0360154	0.0912699	0.388185	0.0291503	0.330411	0.0500415	0.00946346	0.023503	0.261896	0.00705092	0.0471821	0.136464	0.0489695	0.624332	0.878279	0.1446	0.0993178	0.0090241	0.49409	0.308633	0.144485	0.0313464	0.195926	0.188859	0.00374569	0.0694895	0.805614	0.0414118	0.674848	0.0102248	0.358928	0.860008	0.0575654	0.476676	0.00726647	0.262825	0.180903	0.0952836	0.422037	0.00146891	0.0249039	0.18011	0.138075	0.0170199	0.00496419	1.56732	0.246274	0.280732	0.2319306	-0.07589559	0.104095	0.061178	0.0339341	0.0649817	0.0370093	0.031966	0.026414	0.0022597	0.143859	0.0272645	0.0856186	0.125142	0.075305	0.114796	0.0661766	0.6405272	14	8.309236	0.2284075	0.515703	0.811726	1.08266	1.58991	0.184743	0.164844	0.253199	0.0670745	0.224038	0.106102	0.5646316	1.134416
