Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-267.3385	-254.9699	-12.36863	2.74593	0.09659563	0.04388817	0.00371026	0.0916543	0.17139	0.0946623	0.0135337	0.00866089	0.0898055	0.0503344	0.060242	0.212339	0.0850502	0.0349666	0.0126641	0.00167094	0.069316	0.02303098	57.23497	0.368599	0.716414	1.08094	1.83405	0.253391	0.192657	0.0949065	0.128563	0.183896	0.146586	0.06691915	0.3441613
1100	-267.3667	-250.1197	-17.24701	1.281138	0.1658857	0.02246721	0.0264821	0.0333744	0.222356	0.0495067	0.0201185	0.00326853	0.0928284	0.022978	0.0316322	0.0259005	0.0248383	0.0147175	0.331625	0.0263608	0.0740132	0.07597029	125.1848	0.18945	0.54755	1.03449	2.22851	0.247081	0.220345	0.139195	0.0873676	0.158591	0.14742	0.0984375	0.7717617
1200	-274.3213	-250.5062	-23.81508	4.624391	0.03425947	0.00365583	0.0540302	0.123765	0.197293	0.0629865	0.0416036	0.0109432	0.0203376	0.0568321	0.0141225	0.0373757	0.000199688	0.0154013	0.12492	0.213293	0.0268968	0.01203673	324.9237	0.485688	0.794365	1.08389	1.63606	0.232685	0.185829	0.100211	0.157882	0.155786	0.167607	0.01569256	0.7670342
1300	-263.9886	-248.3077	-15.68089	3.003748	0.03409696	0.018496	0.031483	0.0101035	0.085034	0.0870676	0.111826	0.0141008	0.0835621	0.00932592	0.0707614	0.0748811	0.0286443	0.254514	0.0770713	0.0104762	0.0511484	0.007069276	104.8231	0.389552	0.731735	1.08253	1.79618	0.243812	0.195114	0.133932	0.0833356	0.201804	0.142002	0.02556527	0.2765187
1400	-258.328	-250.8722	-7.455743	2.00204	0.2006158	0.03610815	0.016027	0.0252313	0.203727	0.12336	0.0916797	0.0487825	0.0737636	0.0576279	0.0770441	0.00927753	0.0433912	0.0418092	0.0553028	0.0586081	0.0743681	0.01843268	21.23712	0.293518	0.65523	1.07004	1.98121	0.250933	0.201456	0.0978521	0.167726	0.161235	0.120799	0.05454082	0.3379611
1500	-261.9349	-248.9024	-13.03254	2.242452	0.1053089	0.06503014	0.0781905	0.105521	0.0241667	0.136476	0.204796	0.000597631	0.0936019	0.0245745	0.00649038	0.0914047	0.0086035	0.0123323	0.148993	0.0586194	0.00563249	0.009575255	51.45301	0.320595	0.678545	1.07502	1.92584	0.251161	0.174286	0.145977	0.117071	0.195926	0.115578	0.07460539	0.1283454
1600	-272.8534	-248.6958	-24.1576	4.890451	0.07428681	0.03656753	0.0677549	0.0836948	0.132955	0.0636256	0.0929235	0.133252	0.0286872	0.0215131	0.10495	0.0583553	0.0263447	0.00987155	0.143634	0.0163871	0.016051	0.03739953	159.8519	0.497463	0.801287	1.08349	1.61776	0.321461	0.194773	0.104155	0.0960228	0.193178	0.0904103	0.07396705	0.5056241
1700	-261.518	-253.0894	-8.428512	2.159194	0.2119387	0.123617	0.0393506	0.17086	0.0701034	0.00379579	0.110758	0.00738104	0.0364834	0.0168136	0.153625	0.185481	0.0651204	0.0237199	0.038861	0.0380249	0.0396216	0.01928435	26.82161	0.311565	0.67094	1.07351	1.94399	0.2556	0.186602	0.146057	0.0455478	0.251328	0.114865	0.1429014	0.1349487
1800	-268.5405	-254.9005	-13.64001	2.132072	0.04041526	0.02659457	0.0306386	0.138087	0.151273	0.0644886	0.0232772	0.0174489	0.0433842	0.0499525	0.0831827	0.0329349	0.0368281	0.076008	0.105738	0.00307033	0.143687	0.004986383	59.96502	0.308546	0.668361	1.07297	1.95012	0.26536	0.198671	0.0956632	0.0620065	0.213839	0.164461	0.03158095	0.1578921
1900	-259.5885	-253.2586	-6.329866	1.812649	0.1907599	0.2163591	0.046815	0.0163008	0.0874995	0.0396982	0.0361562	0.0285917	0.016895	0.0149553	0.0372222	0.0881316	0.0178578	0.00634575	0.491572	0.0415561	0.0304031	0.0509137	10.48133	0.269836	0.633488	1.06451	2.03217	0.191369	0.203165	0.075662	0.111442	0.205033	0.213329	0.2672728	0.1904934
2000	-260.8291	-250.7707	-10.05836	2.337293	0.1598564	0.02597854	0.0469749	0.0424425	0.0656655	0.0148036	0.143571	0.00327892	0.102671	0.0160516	0.0147819	0.212643	0.0412293	0.0435329	0.0823638	0.164731	0.00525964	0.004851571	30.81621	0.330467	0.686675	1.07652	1.90634	0.243202	0.239108	0.109639	0.10274	0.154543	0.150768	0.03083012	0.1573647
2100	-260.1089	-249.7672	-10.3417	1.673973	0.1921571	0.03196817	0.0701192	0.0487126	0.193338	0.0584552	0.0618483	0.00871819	0.00588389	0.0301818	0.129828	0.0174749	0.0195847	0.0266513	0.211888	0.102331	0.014985	0.01525154	54.80824	0.25099	0.615167	1.05919	2.07465	0.318381	0.234066	0.107378	0.0977909	0.156908	0.0854759	0.04721972	0.322991
2200	-274.0678	-253.9797	-20.0881	1.318138	0.03271034	0.01168656	0.0417684	0.0531911	0.248806	0.0533663	0.0595206	0.0139383	0.114441	0.0207915	0.124627	0.160516	0.0172127	0.0270184	0.0145911	0.0128079	0.0374028	0.01256963	163.7606	0.195813	0.555193	1.03768	2.21131	0.338817	0.189912	0.121368	0.0560881	0.163351	0.130464	0.02425619	0.518203
2300	-271.1453	-247.4133	-23.73206	2.02078	0.01730607	0.004798065	0.116146	0.0145913	0.114227	0.0645048	0.180847	0.0114551	0.0707584	0.00537871	0.0239807	0.037753	0.0630391	0.0086644	0.255064	0.029375	0.00421566	0.0001198629	287.4004	0.295743	0.657205	1.0705	1.97655	0.304804	0.17309	0.0753253	0.0787107	0.227996	0.140074	0.004917928	0.02437265
2400	-265.549	-255.0094	-10.53962	4.897658	0.07393813	0.02715476	0.117012	0.0526548	0.0251895	0.0418306	0.0547479	0.00984402	0.126841	0.00690061	0.0545574	0.0192413	0.0296439	0.075714	0.123143	0.243041	0.0196386	0.01332149	24.82823	0.497771	0.801466	1.08348	1.61729	0.229475	0.190824	0.106365	0.140681	0.205094	0.127561	0.04047625	0.3291187
2500	-263.9214	-245.3861	-18.53527	3.031359	0.05256636	0.009134523	0.0234845	0.0267698	0.129898	0.0649053	0.0364093	0.0304039	0.0597822	0.00506654	0.00203542	0.00452777	0.0016363	0.0911471	0.387006	0.0939097	0.0430182	0.001337456	157.4732	0.391673	0.73325	1.08267	1.79241	0.314003	0.178575	0.0812284	0.104767	0.16488	0.156547	0.01047198	0.1277176
2600	-261.5392	-253.4813	-8.057894	2.773013	0.2059419	0.03026813	0.012341	0.0992496	0.0811386	0.00437831	0.148153	0.00397368	0.197264	0.0547903	0.0479889	0.016474	0.0719309	0.0978029	0.0565541	0.0853766	0.022584	0.01769577	19.29288	0.370902	0.718132	1.08114	1.82983	0.234374	0.294997	0.133263	0.102419	0.142366	0.0925818	0.04796391	0.3689394
2700	-259.0974	-246.9404	-12.15696	2.97585	0.1261546	0.05163563	0.0306303	0.00703711	0.134647	0.106092	0.100646	0.0123396	0.0479097	0.000826532	0.0256026	0.110713	0.218886	0.00859216	0.0468848	0.147202	0.00199126	0.00465121	48.82354	0.387385	0.730182	1.08239	1.80004	0.24546	0.19856	0.12515	0.105942	0.218131	0.106758	0.05628684	0.08263405
2800	-261.339	-247.5244	-13.81463	3.144875	0.05281715	0.02080017	0.0769379	0.0827798	0.0704711	0.114416	0.0158117	0.00546842	0.0396424	0.0643122	0.0614272	0.0597729	0.0137235	0.00839925	0.306077	0.0170541	0.0637061	0.0256657	58.28197	0.400168	0.739246	1.08314	1.77744	0.286178	0.126346	0.137599	0.137779	0.186596	0.125502	0.04646587	0.5523559
2900	-256.5164	-249.9321	-6.584334	2.182189	0.1928721	0.07474691	0.0430276	0.0927562	0.0892229	0.0552089	0.0572132	0.0227211	0.0100679	0.0651407	0.0926697	0.151111	0.0055359	0.00159386	0.235717	0.0527087	0.025306	0.02007241	19.52777	0.314094	0.673087	1.07394	1.93887	0.297404	0.153424	0.116999	0.108472	0.169985	0.153716	0.09481933	0.2116912
3000	-261.477	-249.1368	-12.34021	2.032935	0.1390684	0.03484687	0.0360733	0.0997688	0.208942	0.0214444	0.153923	0.0061118	0.000901776	0.00314485	0.0265703	0.00412576	0.172443	0.00276338	0.122379	0.0452893	0.0961195	0.03086798	42.09496	0.297175	0.658471	1.07079	1.97356	0.251271	0.167464	0.128915	0.117379	0.174705	0.160265	0.06571485	0.4697261
3100	-262.727	-248.868	-13.85902	5.345712	0.07012117	0.06013427	0.0629848	0.0393958	0.00555005	0.186596	0.131236	0.0455184	0.0497377	0.0293548	0.0326428	0.00229288	0.0182824	0.0172873	0.305423	0.0627214	0.0109766	0.02915656	34.06218	0.515832	0.811799	1.08265	1.58972	0.287754	0.168239	0.0943365	0.122376	0.145294	0.181999	0.08929083	0.3265348
3200	-258.6205	-247.7217	-10.89881	3.172452	0.0716915	0.04111726	0.0568241	0.0299033	0.0549877	0.0804853	0.193562	0.0097645	0.0241883	0.0508431	0.0664179	0.0207015	0.0535107	0.0204868	0.271009	0.0165319	0.0507843	0.01252622	43.0585	0.402178	0.74065	1.08324	1.77393	0.305808	0.151685	0.133762	0.0601642	0.175719	0.172862	0.05364348	0.2335087
3300	-261.6063	-252.2448	-9.361483	2.992148	0.1251045	0.0305659	0.0302313	0.00489949	0.0888733	0.0471635	0.0276166	0.0303109	0.0273642	0.0105206	0.0861434	0.118411	0.0149814	0.0659645	0.245518	0.0401009	0.161901	0.09923985	18.44003	0.388654	0.731092	1.08248	1.79778	0.292723	0.242938	0.148904	0.117817	0.101375	0.0962426	0.1298057	0.7645258
3400	-265.6156	-245.884	-19.73157	2.983739	0.07513809	0.009045181	0.03789	0.00173075	0.259167	0.139656	0.0757541	0.00807272	0.0309263	0.00843192	0.000905876	0.0336725	0.0423813	0.122265	0.135843	0.0116267	0.0916756	0.01466693	177.1023	0.388	0.730624	1.08243	1.79894	0.282711	0.213457	0.12532	0.108906	0.187585	0.0820213	0.02371211	0.6185417
3500	-254.9784	-249.1773	-5.80111	2.517669	0.2290315	0.07316079	0.142634	0.0438812	0.142333	0.0351617	0.0865846	0.0237625	0.0425088	0.0390146	0.0128227	0.122814	0.000982318	0.00596214	0.232952	0.0525552	0.0160302	0.0150236	15.26388	0.348125	0.700762	1.07883	1.87229	0.308982	0.214835	0.125532	0.0755514	0.146102	0.128997	0.08818439	0.1703658
3600	-258.5734	-252.7251	-5.848327	2.422743	0.218429	0.127112	0.0594153	0.0367649	0.155603	0.0418608	0.00950433	0.00798341	0.0996534	0.00361529	0.203543	0.0280445	0.0668861	0.0518986	0.0746439	0.0466734	0.11391	0.04806545	12.58281	0.339007	0.693559	1.07769	1.88974	0.278947	0.205796	0.16157	0.0858575	0.190953	0.0768764	0.1751775	0.2743815
3700	-269.9691	-256.2886	-13.68046	1.562592	0.05848959	0.01795204	0.0190075	0.207808	0.205694	0.154311	0.0843595	0.0378026	0.0374654	0.0153047	0.000630035	0.0181857	0.0164725	0.113915	0.0154339	0.0382277	0.0353827	0.004643272	70.86847	0.234832	0.598654	1.0539	2.11262	0.250538	0.224836	0.115457	0.131824	0.173499	0.103846	0.02259532	0.2054971
3800	-261.0123	-252.0499	-8.962378	1.841254	0.1053093	0.02997956	0.0915161	0.090301	0.0326717	0.0913754	0.0559864	0.0379537	0.0426337	0.0185503	0.0393945	0.13827	0.00842991	0.0249309	0.246075	0.0477809	0.0341308	0.07818688	25.85739	0.273559	0.636997	1.06546	2.02399	0.267984	0.198244	0.0825614	0.0828005	0.26322	0.105191	0.1081664	0.7228386
3900	-264.9166	-253.14	-11.77656	1.233814	0.1649796	0.02792089	0.0264772	0.00266706	0.0663595	0.0429925	0.127484	0.0183749	0.0601456	0.0185765	0.0272569	0.0964979	0.307021	0.0250872	0.150148	0.00573692	0.0251757	0.003675702	56.63943	0.181127	0.537287	1.03004	2.25154	0.282993	0.279436	0.100662	0.0740446	0.170212	0.0926528	0.03159659	0.1163322
4000	-262.3214	-250.3285	-11.99297	1.789524	0.1139353	0.02553984	0.0858614	0.10652	0.0165625	0.129291	0.0230714	0.00667822	0.015335	0.0284958	0.0142333	0.0259237	0.0202307	0.0119347	0.423843	0.00946981	0.0825498	0.00461162	53.46212	0.266787	0.630587	1.06371	2.03892	0.16306	0.24202	0.0684831	0.161933	0.178389	0.186115	0.03015146	0.1529485
4100	-266.3074	-250.6251	-15.6823	2.006004	0.4339584	0.02402638	0.0240773	0.0387888	0.272619	0.123582	0.0656735	0.0404584	0.0227797	0.0115551	0.0179522	0.0130498	0.032015	0.130352	0.0824935	0.124122	0.000482204	0.03065471	81.5887	0.29399	0.655651	1.07014	1.98022	0.342834	0.14801	0.0753125	0.107492	0.215558	0.110794	0.05468109	0.5606089
4200	-263.9254	-251.4253	-12.50007	1.271755	0.07408197	0.0006572362	0.0344941	0.022131	0.0323772	0.184952	0.0990751	0.00655251	0.0761558	0.013103	0.0173259	0.124709	0.126007	0.00318874	0.146302	0.0249965	0.0886304	0.04706138	47.97922	0.187816	0.54556	1.03364	2.23298	0.246605	0.17514	0.176978	0.0619316	0.168755	0.170591	0.04771861	0.9862268
4300	-262.1992	-250.1794	-12.01976	2.812849	0.1619132	0.0297505	0.163188	0.0411758	0.121841	0.0298903	0.0714492	0.0154431	0.174327	0.053519	0.0298905	0.0299901	0.0659643	0.0216139	0.169695	0.00663549	0.00537749	0.007885156	56.7987	0.374245	0.72061	1.08142	1.82372	0.278034	0.195905	0.0773858	0.123597	0.173047	0.152031	0.03763566	0.2095129
4400	-272.0006	-245.9087	-26.09183	3.709251	0.06254175	0.01080507	0.033607	0.0231542	0.0347276	0.0886131	0.0830821	0.00261795	0.00499099	0.0120964	0.0272086	0.0494253	0.0217215	0.0400901	0.488536	0.054773	0.035356	0.001627171	363.124	0.43764	0.764514	1.08432	1.71352	0.217977	0.224365	0.16859	0.0690182	0.180326	0.139724	0.01243224	0.1308831
4500	-257.651	-247.8205	-9.830565	1.681182	0.2957864	0.05072775	0.0435093	0.0171106	0.318808	0.0683999	0.043887	0.0479477	0.0176681	0.0102878	0.119393	0.000306523	0.0781379	0.00358029	0.0156668	0.121947	0.0933506	0.00451231	33.24326	0.252004	0.616177	1.0595	2.07232	0.259122	0.16621	0.139325	0.120555	0.167375	0.147412	0.05524006	0.08168546
4600	-266.5914	-254.3593	-12.23209	2.789021	0.07341104	0.02013898	0.0192849	0.0580901	0.134611	0.0794406	0.0647587	0.0168682	0.0301516	0.0379306	0.0279529	0.0588424	0.0404867	0.0166138	0.200451	0.160999	0.0535176	0.006271325	44.74168	0.372252	0.719135	1.08126	1.82736	0.343763	0.0874299	0.107282	0.105555	0.206794	0.149176	0.02641031	0.2374575
4700	-275.0539	-255.2185	-19.83543	1.678602	0.06535013	-0.01698109	0.105099	0.0181948	0.0350228	0.0336481	0.103697	0.00693042	0.0542655	0.052122	0.0453203	0.0341143	0.0963592	0.106822	0.0855186	0.0575401	0.165346	0.04259485	98.87635	0.251642	0.615816	1.05939	2.07315	0.226281	0.23164	0.14118	0.159701	0.140933	0.100266	0.02561376	1.662968
4800	-260.054	-251.4588	-8.595168	1.591544	0.121056	-0.006129766	0.0348632	0.0074861	0.0946328	0.0507068	0.0427226	0.00344476	0.010913	0.0187147	0.0915599	0.0125898	0.0845356	0.0286034	0.119796	0.355775	0.0436571	0.1003461	15.45598	0.239124	0.603117	1.05537	2.10238	0.252455	0.210287	0.133929	0.110332	0.183663	0.109334	0.09421636	1.065061
4900	-269.7356	-245.0408	-24.69476	6.295961	0.02038458	0.01175462	0.0171019	0.0567835	0.235556	0.0209244	0.0586342	0.00380381	0.209037	0.0600671	0.014766	0.00782433	0.0155671	0.0502404	0.225547	0.00392641	0.0202211	0.0006146838	260.4465	0.548373	0.82961	1.08059	1.54143	0.276943	0.217581	0.124615	0.0706956	0.174322	0.135844	0.0123693	0.04969429
5000	-266.3299	-253.0401	-13.28974	1.44228	0.05257193	0.02337978	0.0245261	0.0670513	0.197009	0.006143	0.0354758	0.0215196	0.0293499	0.0509055	0.0836403	0.062748	0.169078	0.0483207	0.0820314	0.0855643	0.0366367	0.01665875	66.02652	0.216267	0.578658	1.04684	2.15823	0.377236	0.151584	0.0953238	0.146249	0.120551	0.109056	0.04003853	0.416068
5100	-272.3809	-253.882	-18.49889	0.7699839	0.03238709	0.00842092	0.0223186	0.0646652	0.117824	0.0184481	0.0757856	0.0035816	0.0706588	0.021257	0.0282371	0.191662	0.136808	0.0192746	0.0231197	0.154328	0.0520317	0.03029166	178.7426	0.0891576	0.394763	0.948278	2.5678	0.31674	0.161736	0.0854771	0.150349	0.155108	0.13059	0.03871258	0.7824759
5200	-269.9897	-252.1754	-17.81434	4.584091	0.05993555	0.02640129	0.0378281	0.111223	0.265	0.107709	0.0388884	0.041218	0.0665316	0.0444398	0.0396766	0.0586988	0.000778279	0.0315841	0.0237151	0.00920467	0.123504	0.002049203	121.8018	0.483829	0.793259	1.08394	1.63897	0.217819	0.26116	0.10109	0.0810806	0.204569	0.134281	0.02845049	0.07202697
5300	-256.8232	-245.0441	-11.77901	4.081298	0.1890989	0.06437947	0.0284595	0.0227991	0.245716	0.0457378	0.0499997	0.00498233	0.0389654	0.00834873	0.00221472	0.0320144	0.114403	0.0211195	0.265343	0.066866	0.0530306	0.07557745	26.04556	0.458773	0.777974	1.08438	1.67887	0.334845	0.182309	0.0991573	0.087148	0.151476	0.145065	0.1399569	0.5400051
5400	-272.0318	-249.8287	-22.20313	5.80267	0.03589228	0.002605988	0.013575	0.0412288	0.186998	0.0126719	0.0650697	0.00871787	0.126453	0.0193865	0.134268	0.00773692	0.1415	0.00624799	0.201713	0.00550399	0.0289293	0.01686727	172.686	0.532347	0.820963	1.0817	1.56499	0.278355	0.20729	0.155506	0.102614	0.127026	0.129209	0.01947325	0.866176
5500	-261.8298	-250.574	-11.25576	2.902865	0.1011752	0.04528801	0.0138494	0.0633562	0.0880074	0.0219889	0.0593423	0.045471	0.0188679	0.00133167	0.0361448	0.0285377	0.182877	0.0698995	0.237583	0.117577	0.0151664	0.02043838	46.38145	0.381605	0.726004	1.08199	1.8104	0.254409	0.239084	0.13865	0.0642573	0.207096	0.0965024	0.0657264	0.3109616
5600	-266.9805	-250.2316	-16.74887	4.855438	0.2200455	0.04241045	0.0322313	0.0301433	0.0945105	0.0398509	0.057261	0.0272403	0.0325871	0.0290807	0.0227281	0.0420887	0.0211143	0.0195009	0.167939	0.102079	0.281644	0.04787408	46.70106	0.49596	0.800412	1.08354	1.62008	0.282995	0.199912	0.0831356	0.0718277	0.228982	0.133148	0.09028453	0.5302578
5700	-265.9739	-245.985	-19.98896	2.655508	0.03434192	0.002180602	0.0261069	0.0151444	0.091108	0.0306067	0.00865288	0.00323666	0.055291	0.0377149	0.0767327	0.0471021	0.148951	0.189125	0.214679	0.0533618	0.00218655	0.02022062	207.7556	0.360721	0.710475	1.08019	1.84861	0.252558	0.200915	0.138335	0.116557	0.13432	0.157315	0.02240122	0.902657
5800	-276.5697	-252.4927	-24.07708	1.841474	0.02494508	0.003621748	0.0909462	0.0216124	0.0476943	0.0163401	0.158399	0.0085335	0.135575	0.032166	0.062806	0.00524715	0.0603786	0.00538493	0.229242	0.0252343	0.10044	0.01508592	394.9457	0.273588	0.637023	1.06546	2.02392	0.297662	0.194609	0.148754	0.0944692	0.188815	0.0756907	0.01870767	0.806403
5900	-277.2658	-254.1345	-23.13132	1.546977	0.01013079	0.005952137	0.00226528	0.0796324	0.0897968	0.119451	0.171917	0.00585191	0.0103101	0.03008	0.0431415	0.1141	0.0305563	0.0336665	0.202744	0.0464227	0.0200637	0.003464655	274.0821	0.232489	0.596194	1.05307	2.11825	0.268337	0.249143	0.150054	0.0911507	0.13936	0.101955	0.009416791	0.3679231
6000	-268.546	-258.8006	-9.74536	1.154108	0.4205569	0.05954885	0.015185	0.18445	0.0126099	0.0718966	0.0463941	0.0228853	0.0421548	0.0204629	0.156841	0.0126472	0.0797781	0.0919978	0.208036	0.0125463	0.0221145	0.01815348	25.15111	0.166638	0.518632	1.02148	2.29325	0.316042	0.24897	0.145936	0.0773636	0.106933	0.104755	0.07770233	0.2336286
6100	-260.6288	-248.4078	-12.221	4.524755	0.09337195	0.03407759	0.0157317	0.0424102	0.191563	0.0178255	0.0538508	0.0183921	0.0541023	0.00353476	0.0670821	0.0697332	0.233245	0.0910746	0.128181	0.00124998	0.0120237	0.0143597	44.75669	0.481056	0.791602	1.08402	1.64333	0.231413	0.329171	0.0627531	0.0739203	0.130626	0.172116	0.04843729	0.2964596
6200	-264.1672	-245.598	-18.56916	2.290935	0.0456013	0.01048684	0.0741255	0.0809178	0.221843	0.113925	0.0257537	0.0133157	0.0596783	0.0196662	0.0121867	0.0213677	0.184641	0.0287789	0.0823909	0.0558218	0.00558834	0.005409869	154.4913	0.325695	0.682768	1.07582	1.91572	0.256784	0.164843	0.112296	0.0995493	0.187916	0.178612	0.0158967	0.3403139
6300	-272.397	-256.7228	-15.67414	1.76034	0.09614757	0.01329907	0.0961542	0.0337028	0.0304795	0.0374569	0.028517	0.0527833	0.0173326	0.0229369	0.0917372	0.0507932	0.0465364	0.0241514	0.194834	0.0611947	0.21139	0.02948377	85.87391	0.262886	0.626842	1.06265	2.04762	0.183969	0.292556	0.158528	0.0800162	0.159391	0.12554	0.04278285	0.6891494
6400	-279.0834	-253.1841	-25.89929	1.592093	0.03257106	0.007510088	0.0223893	0.0547662	0.0558931	0.0502632	0.0451778	0.0703794	0.0635345	0.055526	0.0550317	0.00277431	0.0193909	0.0136136	0.322201	0.0787956	0.0902634	0.04657916	219.3413	0.239205	0.603201	1.0554	2.10219	0.321672	0.160008	0.0808416	0.1152	0.214202	0.108077	0.05408925	0.8611538
6500	-259.6022	-247.8393	-11.76289	2.169205	0.1235514	0.03521962	0.014058	0.0657085	0.135838	0.0474229	0.132715	0.0014178	0.0660992	0.0298241	0.0248825	0.0384186	0.0116988	0.090667	0.0625336	0.0289533	0.249763	0.004688287	53.67371	0.312669	0.671879	1.0737	1.94175	0.358631	0.120346	0.119207	0.0752051	0.197601	0.129009	0.0399079	0.1174777
6600	-273.6921	-256.0252	-17.66689	1.888687	0.1368978	0.0006194035	0.00962393	0.046058	0.186835	0.0666963	0.0310624	0.00615012	0.176019	0.00731664	0.106681	0.010787	0.0332203	0.0217404	0.0344153	0.261706	0.00168947	0.0446595	87.45615	0.279615	0.64263	1.06694	2.01082	0.287372	0.234834	0.0822144	0.071454	0.238245	0.0858814	0.04527891	0.9863203
6700	-268.6677	-255.7075	-12.96014	2.355799	0.09945233	0.03784039	0.0274638	0.021231	0.0781133	0.093064	0.074476	0.00236961	0.0429143	0.0261401	0.0434049	0.0618951	0.0454934	0.203727	0.226389	0.0274799	0.0258394	0.008391646	59.6045	0.332344	0.6882	1.07679	1.90267	0.254727	0.187194	0.0478126	0.181488	0.210159	0.118619	0.04623203	0.1815115
