Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-530.3845	-442.6	-87.78446	15.11941	2.240751	0.108431	0.0801693	0.0545899	0.212727	0.271621	0.171421	0.361216	0.144076	0.00613158	0.00695952	0.196834	0.767935	0.0754664	0.133048	0.231557	0.760484	0.119844	0.10003	0.645109	0.166938	0.0768763	0.790863	0.416555	0.0872376	0.140121	1.36649	0.044729	1.03399	0.0222562	0.215541	0.642045	0.27458	0.951657	0.000872164	1.16904	0.0197777	0.156931	0.0380277	0.0574675	0.01869	0.0392141	0.0532532	0.068969	0.0764651	0.0199964	0.246063	0.2611538	0.03332295	0.0585164	0.00483003	0.0144535	0.0196798	0.011863	0.00869848	0.0160251	0.0229663	0.0550507	0.024836	0.227949	0.0189227	0.274065	0.208731	0.0334133	0.4103936	7	21.76583	0.190508	0.320414	0.678394	1.07499	1.9262	0.0423208	0.377214	0.101923	0.254633	0.114306	0.109603	0.4437166	0.9249004
1100	-505.344	-436.4683	-68.87566	18.10797	2.250068	0.0126778	0.316583	0.0993132	0.120765	0.030755	0.338183	0.153043	0.0543113	0.0201735	0.0247222	0.0832543	0.014283	0.00171721	0.0393334	0.0568025	0.0190403	0.0423365	0.00502424	0.0615681	0.118139	0.115422	0.168772	0.16668	0.173731	0.287607	0.452582	0.167612	0.00484296	0.0204967	0.203934	0.150768	0.0138308	1.10014	0.493166	0.0950112	0.20363	0.00982127	0.048153	0.0755014	0.375568	0.0403846	0.0726236	0.0525886	0.0578589	0.00248053	0.105006	0.1283618	-0.01400772	0.235653	0.0859332	0.00299049	0.0509567	0.073038	0.00405164	0.162521	0.00296145	0.0114671	0.0468911	0.0862498	0.005974	0.082562	0.124588	0.0241625	0.5264755	4	23.00616	0.04877606	0.321403	0.679218	1.07515	1.92423	0.0393646	0.252476	0.136559	0.171363	0.200533	0.199704	0.5124678	1.027334
1200	-515.5473	-439.5471	-76.0002	15.31636	3.428046	0.403698	0.0348217	0.0780509	0.054332	0.0339782	0.127383	0.119719	0.0544137	0.06503	0.366357	0.0232936	0.208013	0.663143	0.0226024	0.152249	0.557921	0.475146	0.104176	0.0118034	0.0540782	0.0842286	0.267007	0.235976	0.171749	0.0679335	0.0408539	0.435348	0.0371441	0.100656	0.208638	0.0415264	0.447125	0.204571	0.429239	0.144456	0.0804481	1.27961	0.28949	0.343751	0.000138498	0.161139	0.303725	0.0165398	0.130066	0.00238897	0.088183	0.1737125	0.0935387	0.120767	0.122374	0.0536256	0.012344	0.0868322	0.0298466	0.0431626	0.000925166	0.0339273	0.0203483	0.194026	0.0477557	0.15516	0.0675117	0.0113941	0.2596353	9	18.46508	0.09716869	0.419886	0.752775	1.08394	1.74339	0.0280443	0.279993	0.079623	0.284709	0.201133	0.126498	0.353174	0.7351484
1300	-518.2525	-431.8081	-86.44436	16.82956	5.60542	0.105349	0.885531	0.404692	0.253643	0.304976	0.387264	0.370801	0.439928	0.00453457	0.109439	0.0384799	0.0308775	0.00616773	0.0942357	0.165862	0.00469037	0.125425	0.196209	0.0109378	0.652385	0.136305	0.100704	0.402101	0.0752572	0.103676	0.117305	0.0499256	0.17477	0.0577758	0.0285673	0.00190602	0.160812	0.328637	0.0581307	0.00967469	0.230341	0.00939989	0.254397	1.90009	0.780744	0.05395	0.0512395	0.0162315	0.128409	0.145476	0.713218	0.2730425	0.03742964	0.208028	0.00934098	0.0207743	0.0595385	0.0110646	0.00572061	0.0950397	0.0126877	0.0292738	0.0756922	0.129716	0.0287001	0.137574	0.133252	0.0435974	0.380946	6	18.12031	0.08651465	0.525432	0.817158	1.08212	1.57529	0.0416226	0.304765	0.173008	0.215786	0.138102	0.126716	0.4183756	0.9105358
1400	-517.5303	-440.8696	-76.66071	13.22727	3.63851	0.0782695	0.168931	0.0118029	0.0270331	0.149196	0.221038	0.248788	0.325887	0.168424	0.13264	0.291097	0.196863	0.250929	0.178923	0.00589594	0.0595986	0.306193	0.277362	0.00663647	0.0434467	0.0454137	0.0701537	0.385798	0.0337824	0.200781	0.030893	0.949336	0.0817864	0.438188	0.0525972	0.0910361	0.669225	0.175349	0.0463354	0.0750621	0.140076	1.84329	0.245566	0.061709	0.365293	0.128513	0.00247002	0.0905285	0.0821263	0.576247	0.114433	0.1973908	-0.01006683	0.0628614	0.00891956	0.0259875	0.0247248	0.0313484	0.0180316	0.0998477	0.00984187	0.00507644	0.00129155	0.134646	0.0116759	0.369521	0.158602	0.0376237	0.3680969	5	17.01421	0.161234	0.43333	0.761701	1.08426	1.72071	0.0806961	0.233775	0.0972245	0.183953	0.158682	0.24567	0.3580301	1.028117
1500	-540.2912	-446.5959	-93.69529	16.40201	2.048586	0.0619033	0.0188154	0.358579	0.0223209	0.292551	0.34566	0.246169	0.768197	0.108117	0.579337	0.117245	1.57951	0.189537	0.10224	0.246986	0.567935	0.0106977	0.140713	0.0693634	0.0853489	0.725204	0.7803	0.118321	0.0923762	0.78598	0.696917	0.0851428	0.0664901	0.0568073	0.49887	1.2136	0.134703	0.0544176	0.0254247	0.0455131	0.190755	0.0239387	0.0561926	0.266615	0.0213607	0.267454	0.23398	1.983	0.00366193	0.211118	0.511151	0.365645	0.06833889	0.11824	0.0506165	0.0975471	0.00845754	0.00752885	0.00526218	0.0322725	0.00978612	0.0435404	0.0105573	0.0802972	0.0146913	0.051981	0.396869	0.0723532	0.5935695	8	17.73874	0.0783931	0.299006	0.660083	1.07116	1.96975	0.0236957	0.22505	0.095182	0.342169	0.178801	0.135103	0.6619084	0.8967548
1600	-509.2396	-420.2128	-89.02686	18.37356	2.873076	0.487266	0.094072	0.0554219	0.349289	0.0442572	0.138211	0.57679	0.00930825	0.144725	0.242833	0.0845449	0.473216	0.127483	0.0235366	0.0131946	0.0704225	0.522792	0.0578744	0.0320927	0.0182677	0.0680155	0.572212	0.0940644	0.791505	0.234807	0.154379	0.0355256	0.433701	0.0484769	0.0735673	0.0585654	0.484976	0.323179	0.292614	1.90514	0.655637	0.60945	0.539921	0.00354497	0.0192027	1.04026	0.0245018	0.00722312	0.306918	0.454653	0.00734633	0.2421053	0.1024858	0.0997855	0.0539397	0.182014	0.00105439	0.00809869	0.011327	0.0235617	0.00943673	0.0111057	0.0335713	0.234261	0.00835518	0.0897889	0.22555	0.00815013	0.4841534	9	18.44309	0.1094013	0.379198	0.724249	1.08181	1.81474	0.0358534	0.281098	0.0921122	0.277965	0.192005	0.120966	0.5866392	0.8253001
1700	-514.2619	-457.0648	-57.19707	17.67707	1.478567	0.0934091	0.159873	0.506693	0.214541	0.103493	0.436605	0.165339	0.192244	0.152693	0.0582547	0.100437	0.0171715	0.00983796	0.0627267	0.17848	0.0193992	0.20153	0.018303	0.0076257	0.00407603	0.0361845	0.289335	0.310276	0.0302637	0.292431	0.0654168	0.458144	0.125226	0.330511	0.172121	0.0397787	0.233423	0.0499531	0.183722	0.251943	0.0572647	0.122118	0.594133	0.05057	0.0269928	0.133998	0.0187448	0.0182121	1.269	0.0360159	0.00718243	0.1361673	-0.03334377	0.095489	0.20626	0.117631	0.00423205	0.0716336	0.00762739	0.0192278	0.00193228	0.0407649	0.010762	0.0576194	0.025067	0.118201	0.215576	0.00797672	0.3054209	9	17.8798	0.170061	0.221992	0.584949	1.04914	2.14392	0.0476379	0.484332	0.0890058	0.183885	0.124122	0.071017	0.2720771	1.122553
1800	-509.092	-436.8112	-72.28085	16.12852	3.468686	0.192474	0.00128108	0.17846	0.407303	0.371734	0.287869	0.196936	0.184483	0.248448	0.311598	0.0243476	0.358847	0.0604201	0.0584042	0.0463232	0.280902	0.118193	0.0575565	0.0280872	0.0638144	0.348304	0.345466	0.228432	0.14696	0.124091	0.218566	0.0126286	0.0083938	0.00122262	0.145769	0.561161	0.0702252	0.117477	0.0695701	0.0536909	0.483082	0.0140229	0.0502698	0.00387135	0.0728887	0.1396	0.548925	1.19594	0.00246646	0.0150207	0.0447274	0.1441371	-0.01692933	0.0353544	0.040057	0.0146993	0.0278732	0.0157138	0.00321839	0.0652278	0.0211795	0.0235202	0.245021	0.286848	0.0166904	0.117167	0.0665565	0.0208735	0.4233034	7	20.41103	0.09355092	0.422557	0.754568	1.08402	1.73885	0.0485404	0.233322	0.0856507	0.254972	0.19848	0.179035	0.4063741	1.041659
1900	-531.1678	-442.2228	-88.94509	18.42876	1.318932	0.00307425	0.00127779	0.584387	0.00822494	0.171666	0.0477577	0.200094	0.0708174	0.0970294	1.31696	0.216493	0.171557	0.0594942	0.10959	0.480604	0.035528	0.0013499	0.195419	0.0032886	0.096333	0.762268	0.209936	0.127605	0.0403254	0.515448	0.578332	0.551735	0.012275	0.0215249	0.0496543	0.175718	0.00909	0.127133	0.249585	0.142013	0.74212	0.115197	0.280839	0.505319	0.00217603	0.0488801	0.158073	0.901362	0.306512	0.0523983	0.169344	0.2280619	-0.01507714	0.0739595	0.0264205	0.0135543	0.00187581	0.0165871	0.00548832	0.018869	0.00867398	0.00876761	0.0647259	0.124325	0.0102627	0.156726	0.466764	0.00299999	0.363538	4	20.09184	0.1007006	0.195948	0.555353	1.03775	2.21095	0.0623525	0.339694	0.128651	0.203414	0.166448	0.0994405	0.3484608	1.043268
2000	-495.3661	-440.7671	-54.59904	27.7062	2.909019	0.050134	0.0258073	0.280908	0.0708648	0.0396817	0.0192951	0.144961	0.203874	0.028348	0.133573	0.0107792	0.129545	0.0932091	0.126054	0.0225528	0.0623645	0.0603183	0.0654473	0.0423609	0.00584568	0.0450081	0.346737	0.0172255	0.118482	0.22206	0.0361312	0.0101027	0.0305506	0.12134	0.238477	0.003045	0.0500615	0.0815338	0.0388613	0.0794798	0.00411749	0.0130054	0.0576399	0.00332618	0.104625	0.0213228	0.150001	0.517125	0.0686123	0.212223	0.152356	0.1111684	0.07659161	0.066271	0.00592403	0.0170531	0.0242016	0.017982	0.00765861	0.0466349	0.0255091	0.0379493	0.0284282	0.232097	0.0118537	0.354512	0.112527	0.0113984	0.3232935	8	28.41636	0.06675686	0.382099	0.726363	1.08203	1.80951	0.0256253	0.338339	0.0742969	0.295133	0.097297	0.169309	0.3998851	0.808466
2100	-516.4188	-440.8497	-75.56917	18.05025	4.467887	0.0504463	0.00428902	0.0791028	0.101091	0.128021	0.252018	0.209427	0.205491	0.0590356	0.465463	0.102118	0.0443781	0.39287	0.288737	0.079969	0.0249835	0.0772983	0.15993	0.0242999	0.293623	0.0907194	0.11993	0.300387	0.499316	0.0755038	0.017573	0.299785	0.164479	0.0182057	0.062883	0.0972487	0.512898	1.12578	0.00284288	0.337822	0.319381	0.459263	0.43206	0.144733	0.0226385	0.074995	0.121112	0.289573	0.16793	0.0498169	0.0198074	0.1865996	0.1049252	0.0554555	0.0841369	0.0181051	0.0277016	0.0432253	0.00943026	0.0487168	0.0108054	0.0052425	0.0680539	0.17606	0.00139185	0.224022	0.218219	0.00943414	0.4017353	9	23.81304	0.1041395	0.478354	0.789979	1.08408	1.64759	0.0413564	0.213363	0.138413	0.23482	0.19555	0.176496	0.5066605	0.7929083
2200	-511.7748	-434.8419	-76.93295	21.54694	3.888212	0.0292151	0.0370728	0.00270526	0.0940086	0.155723	0.158794	0.139063	0.0277465	0.101719	0.0560664	0.182836	0.112535	0.117345	0.0294944	0.173571	0.146531	0.0728251	0.0041086	0.0883283	0.00116546	0.49333	0.436074	0.0156482	0.35176	0.42863	0.0377448	0.230882	0.00718443	0.0204126	0.0993538	0.020392	0.676721	0.322149	0.0767102	0.104991	0.201249	0.00660366	0.413722	0.780312	0.0640266	0.510399	0.0579322	0.507732	0.13111	0.105054	0.0535487	0.1580771	-0.00558339	0.241338	0.0423958	0.0251667	0.0728627	0.0855817	0.0283138	0.0288168	0.00937805	0.0696978	0.0324563	0.186393	1.47834e-05	0.000969124	0.16123	0.0153854	0.529243	4	22.80242	0.0765232	0.448114	0.771252	1.0844	1.69623	0.0379546	0.204477	0.110919	0.308729	0.238828	0.0990917	0.5236596	1.010662
2300	-519.3122	-435.592	-83.72024	20.16664	4.463685	0.0228116	0.0424407	0.23029	0.0411145	0.0375065	0.317407	0.627606	0.292455	0.039076	0.00445556	0.112815	0.0186192	0.529714	0.19816	0.0100107	0.040203	0.0351064	0.123483	0.144853	0.024718	0.0352516	0.236195	0.340559	0.271424	0.0448479	0.493093	0.123831	0.192678	0.148432	0.0410546	0.0850942	0.188922	0.470079	0.0529039	0.0618232	0.761033	0.00157543	0.758128	0.073181	0.228049	0.150988	0.273865	0.326602	0.155817	0.0118625	0.0440969	0.1852485	-0.02857594	0.149381	0.00807018	0.0902825	0.0299761	0.0976404	0.00985761	0.00223324	0.00717199	0.0241321	0.037781	0.379313	0.00546675	0.0906511	0.0660672	0.00197569	0.334237	6	22.44938	0.08428481	0.478153	0.789858	1.08409	1.6479	0.0443562	0.364564	0.0720884	0.268497	0.162941	0.0875529	0.3056611	1.093489
2400	-471.8474	-425.245	-46.60242	20.12161	3.966527	0.129018	0.0826113	0.0668789	0.0944064	0.127825	0.149803	0.00863373	0.181915	0.0832887	0.0933932	0.00949193	0.0563578	0.00162601	0.100453	0.102997	0.00567458	0.129439	0.0915023	0.000856634	0.0335378	0.092687	0.0599292	0.221215	0.0549178	0.262411	0.069973	0.0226015	0.00273311	0.138039	0.290118	0.00284377	0.133589	0.448955	0.182164	0.227601	0.0205844	0.0578322	0.186681	0.00352784	0.280686	0.220525	0.096239	0.00125551	0.0952116	0.080481	0.00122318	0.115357	-0.0002731002	0.0659352	0.0750183	0.0204689	7.70799e-05	0.0145137	0.00159468	0.105094	0.0259046	0.024905	0.04033	0.205004	0.0161575	0.160908	0.241875	0.00221359	0.394597	8	23.7104	0.1088866	0.452514	0.774044	1.0844	1.68904	0.0610733	0.269655	0.12233	0.220298	0.185068	0.141576	0.3943239	1.000693
2500	-519.3704	-432.1251	-87.24534	20.36878	4.335039	0.0580627	0.261657	0.320416	0.0210841	0.841722	0.234466	0.411372	0.0893114	0.0584746	0.12831	0.0520967	0.15905	0.0351447	0.0665201	0.0966219	0.0103164	0.290617	0.0422606	0.841437	0.068414	0.214131	0.0780076	0.609751	0.124241	0.00665175	0.271068	0.00686094	0.0469834	0.385083	0.00435617	0.0499469	0.282875	1.04537	0.545253	0.170003	0.0599197	0.0405575	0.268525	0.121306	0.932251	0.00852634	0.114516	0.0386633	0.591109	0.0449082	0.0183144	0.2355297	0.03994047	0.070698	0.0156106	0.042929	0.00663481	0.0225856	0.000594368	0.0278485	0.00502215	0.0222269	0.00999497	0.195659	0.0707796	0.261109	0.23245	0.0158571	0.397695	5	25.21659	0.1086349	0.471871	0.786053	1.08422	1.65786	0.0744203	0.243067	0.10128	0.289263	0.163294	0.128675	0.4376355	0.9087358
2600	-507.2702	-437.7199	-69.55022	21.22366	4.28276	0.792748	0.346365	0.00692819	0.206036	0.00731528	0.187001	0.443212	0.00420641	0.0396666	0.186413	0.0846168	0.11753	0.0103007	0.0707007	0.0490159	0.155953	0.212496	0.11611	0.0110062	0.0571086	0.064986	0.0465532	0.132993	0.0247471	0.276633	0.0904662	0.145402	0.0276653	0.112285	0.305421	0.00545429	0.0142235	0.0379439	0.266513	0.338239	0.00424385	0.373764	0.0948558	0.00710265	0.186788	0.285821	0.028269	0.418061	0.509076	0.186555	0.241206	0.1646485	0.001193394	0.0757317	0.000407618	0.0201369	0.0304857	0.0284202	0.012225	0.0877943	0.0232694	0.0096727	0.178258	0.271825	0.0605037	0.102199	0.0825677	0.0165027	0.3112963	6	22.4455	0.1315385	0.469252	0.784453	1.08426	1.66203	0.0626099	0.311681	0.079592	0.214747	0.180537	0.150833	0.3124897	0.996181
