Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
10	0	-265.7232	-246.7883	-18.93489	1.997623	1.444378	0.922752	0.322292	0.0125021	0.121135	0.0728319	0.198255	0.126693	0.33704	0.169853	0.0411915	0.296894	0.622602	0.0395755	0.270155	0.0670686	1.43928	0.3414013	0.03306948	0.0156224	0.0249699	0.13911	0.125682	0.0213135	0.0584558	0.0931111	0.130229	0.12788	0.0686319	0.0125204	0.103044	0.0298576	0.0346925	0.0148802	0.1611856	3	18.29937	0.08505329	0.216601	0.579028	1.04698	2.15739	0.286599	0.187817	0.188961	0.061863	0.230588	0.0441726	0.1942551	0.8297626
11	0	-264.2796	-243.8255	-20.45412	2.32005	5.809766	0.468524	0.238286	0.0120583	0.00347007	0.286755	0.0787671	0.433845	0.0522889	0.0613531	0.0185573	0.0671504	0.279074	0.0100654	0.0445225	0.195965	0.474862	0.1268542	-0.1023392	0.0397234	0.0285921	0.160915	0.0900931	0.0390213	0.00633782	0.0601561	0.0682426	0.0602021	0.070602	0.0294557	0.252984	0.00982102	0.00575445	0.0780993	0.286791	1	24.02939	0.05551233	0.53259	0.821096	1.08168	1.56463	0.223864	0.315299	0.108363	0.159683	0.152293	0.0404986	0.1844518	1.554829
12	0	-270.3282	-253.9502	-16.378	3.351985	5.433081	0.245352	0.0859547	0.00865808	0.316895	0.0745767	0.123676	0.11456	0.0469931	0.0147032	0.124871	0.132859	0.331169	0.000115262	0.595847	0.421883	0.062994	0.1327789	0.0364015	0.0706556	0.0870061	0.130503	0.0988904	0.0113994	0.0687426	0.0744042	0.0396027	0.107919	0.165277	0.013131	0.0599454	0.0451264	0.0216066	0.00579003	0.3768997	1	14.96184	0.05002002	0.519128	0.813649	1.08248	1.58475	0.201073	0.292217	0.131779	0.116203	0.16305	0.0956792	0.4133012	0.911925
13	0	-267.5778	-250.1742	-17.40362	1.169609	1.810026	0.25953	0.172234	0.0144112	0.200094	0.148247	0.108984	0.0412617	0.0350398	0.0835965	0.193068	0.0416831	0.521449	0.27442	0.938031	0.0429747	0.498376	0.2470897	-0.05657815	0.0366325	0.0683318	0.015176	0.11281	0.0645222	0.00529996	0.0762233	0.0432513	0.109985	0.0834203	0.0354705	0.155287	0.0478856	0.0628808	0.0828241	0.3084136	1	17.43069	0.1058853	0.269492	0.633162	1.06442	2.03293	0.156746	0.315804	0.145424	0.104736	0.178964	0.0983265	0.2518355	1.224663
14	0	-274.1271	-250.2673	-23.85981	3.609117	2.364188	0.176472	0.456967	0.00587887	0.390343	0.091704	0.257482	0.28	0.0899176	0.00759466	0.148155	0.294143	0.0672954	0.223713	0.806352	0.604435	0.0146914	0.1965839	-0.06077221	0.110942	0.0190444	0.175564	0.0132192	0.0269623	0.0918429	0.0430012	0.161254	0.0592235	0.147013	0.00872481	0.0603136	0.0276408	0.0262482	0.0290058	0.2148209	2	23.36116	0.0344448	0.33319	0.688885	1.07691	1.90102	0.293894	0.183819	0.176113	0.0902646	0.199457	0.0564525	0.1540487	1.3945
15	0	-264.2151	-250.8114	-13.40367	3.961403	1.800387	0.297051	0.163232	0.0137358	0.294405	0.0192036	0.0461887	0.076396	0.257792	0.0170378	0.127088	0.462865	0.0466235	0.0896495	0.462093	0.046053	0.311159	0.2387406	0.03653895	0.00526124	0.0576876	0.0428379	0.222018	0.0132137	0.0217207	0.0512167	0.129045	0.1218	0.022854	0.0270119	0.0385412	0.0767292	0.0744617	0.0956015	0.2456255	2	17.7589	0.0430358	0.268224	0.631957	1.06409	2.03573	0.160274	0.312237	0.137769	0.154551	0.158299	0.0768699	0.2821644	0.8705048
16	0	-261.4878	-245.5509	-15.93686	4.259102	5.775949	0.153294	0.11633	0.00701425	0.0174043	0.0653355	0.212979	0.0994926	0.204456	0.00211881	0.397057	0.25695	0.275376	0.140718	0.368157	0.225099	0.132795	0.1526516	0.03994568	0.0320944	0.0222646	0.129285	0.035987	0.086535	0.0147736	0.00395681	0.0621777	0.241471	0.0626226	0.00284709	0.110141	0.0143201	0.125898	0.0556256	0.1368657	1	17.93824	0.0829881	0.531428	0.82046	1.08175	1.56636	0.211116	0.200954	0.142717	0.13376	0.250284	0.0611686	0.1768114	0.7740774
17	0	-274.3234	-247.0424	-27.28096	0.7879232	2.300122	0.805143	0.229026	0.0268998	1.10205	0.0818866	0.412068	0.605889	0.410675	0.00878519	0.510058	0.157468	0.247245	0.0980739	2.23915	0.0630739	0.575904	0.4038136	0.1685129	7.61154e-05	0.0178361	0.0880519	0.148256	0.0552688	0.0253262	0.0649839	0.0392873	0.0600255	0.0822223	0.0176764	0.194527	0.0380987	0.00381143	0.164552	0.1376327	2	17.06568	0.119395	0.326649	0.683553	1.07596	1.91384	0.218908	0.292597	0.178709	0.0976827	0.171516	0.0405875	0.3061456	0.4495661
18	0	-265.4483	-250.1087	-15.33955	1.883933	4.406727	0.0890514	0.376646	0.0458788	0.131064	0.23354	0.0948329	0.17153	0.311248	0.0313639	0.227223	0.211102	0.236952	0.0688833	0.34353	0.15382	0.0577098	0.1980221	0.05825307	0.0201713	0.05435	0.0236499	0.140828	0.0276146	0.0334663	0.0456794	0.159962	0.133476	0.0622322	0.0345282	0.0971913	0.0915582	0.034161	0.0411322	0.1640336	3	20.47593	0.1240722	0.4754	0.788196	1.08415	1.65226	0.221191	0.214057	0.161009	0.149513	0.204561	0.0496693	0.2222867	0.7379372
19	0	-266.7014	-244.9242	-21.77719	0.4456903	3.842862	0.497681	0.405032	0.0296145	0.0545466	0.0115106	0.0361486	0.622879	0.0157056	0.269993	0.423761	0.0495931	0.323956	0.244403	0.503664	0.107545	0.053748	0.327886	0.09583115	0.0133061	0.00220241	0.089588	0.095937	0.0562059	0.0787083	0.113123	0.0371704	0.148804	0.0723463	0.010343	0.1398	0.00167576	0.123125	0.0176648	0.3875082	2	18.1727	0.05218107	0.445516	0.769594	1.08439	1.7005	0.301214	0.17806	0.150384	0.103003	0.203862	0.0634773	0.4833394	0.8017311
20	0	-262.018	-243.1145	-18.90353	4.091614	6.602326	0.422231	0.1598	0.0525436	0.0686019	0.0562523	0.0175251	0.588375	0.0706107	0.0137897	0.132072	0.312365	0.0445679	0.603714	0.109149	0.261382	0.0204102	0.2348651	0.002055941	0.0416215	0.0240081	0.0601285	0.122591	0.00206377	0.0128099	0.125827	0.073088	0.152076	0.0264712	0.0152279	0.091025	0.0669921	0.0879925	0.0980767	0.3114533	2	17.71916	0.0560684	0.557518	0.834438	1.07988	1.52816	0.157923	0.225557	0.203035	0.102283	0.247799	0.063403	0.3135092	0.9934422
21	0	-269.4011	-247.5861	-21.81504	4.075477	1.415476	0.216044	0.285158	0.0116179	0.0231595	0.119328	0.0878481	0.146148	0.066658	0.0211902	0.0080659	0.077937	0.0506132	0.129139	0.10777	0.835056	0.0607217	0.09322174	0.03158081	0.0857499	0.00394818	0.00292504	0.116633	0.0492117	0.0112808	0.181458	0.29549	0.00184109	0.0345064	0.0117687	0.0950845	0.00617423	0.0756097	0.0283185	0.1097227	1	31.71457	0.0613576	0.211965	0.573855	1.04505	2.16913	0.281381	0.222663	0.116467	0.112971	0.191444	0.0750729	0.1413035	0.7765037
22	0	-263.7015	-244.9326	-18.76881	4.369356	4.358997	0.140581	0.155884	0.0384663	0.0592445	0.0502844	0.130101	0.302719	0.219403	0.0329652	0.142523	0.0209898	0.0189186	0.218806	0.702941	0.0223937	0.0493009	0.1216169	-0.07103696	0.0420239	0.00880944	0.0701777	0.065023	0.0268013	0.0357756	0.0127743	0.122127	0.0458312	0.164846	0.0244312	0.239589	0.0501475	0.082567	0.00907585	0.2172937	2	27.20555	0.03006239	0.473059	0.786775	1.08419	1.65597	0.191189	0.228819	0.166142	0.158868	0.197738	0.057244	0.1462567	1.485701
23	0	-269.9319	-248.4497	-21.48221	0.9539143	3.738992	0.476213	0.532415	0.0343273	0.213378	0.122781	0.12865	0.786243	0.0834112	0.125128	0.0421061	0.0382849	0.237408	0.0662083	0.950057	0.284998	0.193877	0.2365612	-0.08060769	0.08199	0.0586859	0.109428	0.0768844	0.0361147	0.026873	0.0893174	0.0856969	0.105694	0.0847362	0.0285547	0.124662	0.0312079	0.00145848	0.0586963	0.3727747	2	17.25493	0.1456469	0.439423	0.76567	1.08434	1.71056	0.116198	0.211747	0.221484	0.0675113	0.272301	0.110759	0.2921671	1.275896
24	0	-271.7763	-253.0079	-18.76836	1.21798	2.0416	0.713893	0.577634	0.104818	0.304795	0.253722	0.253247	0.0125497	0.185674	0.0257773	0.0368925	0.0987186	0.491996	0.162888	0.280241	0.304516	1.10689	0.3413226	0.06300554	0.0139404	0.144036	0.148696	0.0917401	0.14978	0.0259444	0.0274765	0.0386397	0.0525382	0.0390279	0.0989596	0.0365378	0.0176192	0.0927231	0.0223414	0.1364308	2	14.37616	0.07502389	0.298191	0.659366	1.071	1.97145	0.248952	0.331606	0.147706	0.0848796	0.146507	0.0403495	0.1994364	0.684082
25	0	-261.0671	-241.4508	-19.6163	3.05145	6.869592	0.213906	0.249239	0.0406272	0.107592	0.202068	0.132211	0.205959	0.111726	0.0593132	0.00353078	0.0609599	0.141862	0.0152597	1.17693	0.212782	0.227552	0.1575415	0.029312	0.0516212	0.038106	0.126243	0.101837	0.0317414	0.0440225	0.011005	0.0935752	0.0902123	0.0677731	0.000278061	0.210698	0.0627962	0.0620557	0.00803512	0.156607	2	18.55009	0.05451359	0.56505	0.838359	1.07926	1.51733	0.182529	0.254437	0.121617	0.143251	0.250026	0.0481407	0.185919	0.84234
26	0	-271.9497	-254.0077	-17.94205	2.685064	2.07684	0.963617	0.153001	0.0265944	0.00594676	0.12697	0.287565	0.271063	0.29843	0.0350569	0.273852	0.0626819	0.274984	0.194259	0.471942	0.488923	0.1348	0.2484087	0.03531759	0.01859	0.277003	0.0440469	0.0270713	0.0419414	0.0229751	0.0371728	0.0278052	0.0589984	0.232809	0.0550255	0.0146108	0.00197075	0.06242	0.0775608	0.2148423	2	16.53828	0.1134974	0.302278	0.662944	1.0718	1.96298	0.160937	0.272941	0.130079	0.0944794	0.25464	0.0869231	0.2501599	0.8588199
27	0	-268.4994	-247.5025	-20.99698	2.742463	1.782661	0.0168009	0.101414	0.0302539	0.252629	0.130977	0.0251699	1.21495	0.394111	0.00851216	0.0436281	0.0586256	0.17537	0.335942	0.965633	0.130426	0.87253	0.1918117	-0.2088447	0.00827962	0.0215023	0.0415261	0.216546	0.037717	0.0028435	0.029442	0.000559339	0.0733158	0.0904656	0.0436524	0.158345	0.204676	0.0318719	0.0392576	0.3845356	3	13.96368	0.1539116	0.265875	0.629715	1.06346	2.04095	0.196235	0.406547	0.0883288	0.0853409	0.182672	0.0408767	0.1756909	2.188705
28	0	-277.6689	-243.1795	-34.4894	1.390653	1.266974	0.453319	1.32703	0.0519554	0.0825612	0.0777048	1.10029	1.2408	0.498621	0.00584298	0.00384422	0.299481	0.585328	0.236178	2.02969	0.0377428	0.39798	0.5171129	-0.1277041	0.0246097	0.023707	0.0928921	0.190921	0.0111719	0.0546581	0.0677495	0.0971266	0.113154	0.0549028	0.00132719	0.111832	0.0114	0.0331543	0.111394	0.3248537	3	20.35764	0.05674174	0.186981	0.544538	1.0332	2.23528	0.234166	0.252143	0.139665	0.107363	0.207025	0.059638	0.1971496	1.647752
29	0	-264.7144	-243.098	-21.6164	3.514995	3.67212	1.30847	0.173971	0.0211325	0.0665246	0.0504641	0.0211112	0.100434	0.108327	0.0128563	0.0579959	0.178119	0.230786	0.0540584	1.3126	0.216853	0.358244	0.3289212	-0.05206344	0.0501179	0.0324871	0.162447	0.0439809	0.0157798	0.0261349	0.120939	0.031246	0.182986	0.0431309	0.00995239	0.108554	0.0080448	0.137864	0.0263351	0.2880179	2	15.6061	0.05255095	0.43539	0.763049	1.08429	1.71727	0.205486	0.17202	0.264309	0.0952178	0.200976	0.061991	0.2359545	1.22065
30	0	-266.7792	-254.1453	-12.63397	3.77926	1.497576	0.355066	0.0842235	0.0622584	0.0753257	0.0123949	0.0607872	0.300906	0.0315652	0.049773	0.324027	0.104739	0.00149216	0.0174269	0.0346345	0.283639	0.355371	0.09331809	-0.01082505	0.0336535	0.0728794	0.178043	0.136937	0.00703821	0.0046581	0.0669935	0.0260727	0.0297046	0.145777	0.000733329	0.00847125	0.0281483	0.18256	0.0783298	0.1440378	1	20.23691	0.1296577	0.224948	0.588152	1.05028	2.13662	0.120316	0.294452	0.153947	0.146151	0.225055	0.0600798	0.1332127	1.081261
31	0	-280.115	-246.6887	-33.42622	0.2104522	5.557554	1.20801	1.1845	0.0500414	0.11401	0.886359	0.0126636	0.6593	0.210681	0.870941	0.0458752	0.0654792	0.00340945	0.763305	0.0392091	1.23588	1.11951	0.425893	0.04170406	0.0042551	0.000889474	0.143899	0.158775	0.022383	0.0012238	0.0363257	0.0188203	0.275018	0.126177	0.0124091	0.122861	0.00875659	0.0628704	0.00533683	0.4078788	2	16.22838	0.09839811	0.523707	0.816202	1.08222	1.57787	0.17264	0.336256	0.173294	0.0935871	0.187902	0.0363213	0.4495828	0.9072383
32	0	-284.9384	-246.4015	-38.53696	1.363856	4.8728	2.87337	0.323176	0.0750129	0.856793	0.0797623	0.544157	1.95672	0.146935	0.056317	1.57265	0.0609028	0.225424	0.0824162	0.0357584	1.12771	1.16077	0.5316801	0.08460219	0.074959	0.0548905	0.0851138	0.148107	0.0172997	0.0199058	0.108893	0.055914	0.0767249	0.0734033	0.028083	0.0986569	0.0468205	0.106886	0.0043419	0.07792027	2	17.23757	0.1160924	0.496707	0.800847	1.08352	1.61893	0.204376	0.187245	0.224609	0.100827	0.178498	0.104446	0.1625225	0.4794431
33	0	-268.3719	-243.8003	-24.57156	2.008323	3.87813	2.22625	0.233273	0.0462165	0.124423	0.78608	0.0267919	0.0700447	0.336761	0.0111975	0.441125	0.115608	0.456582	0.204267	0.155167	0.0920195	0.552787	0.3559755	-0.07883477	0.0155392	0.0805016	0.0964403	0.0276954	0.0477727	0.0190791	0.0702571	0.0982364	0.231062	0.062871	0.0138908	0.0819829	0.0086501	0.0898988	0.0561226	0.1971514	2	15.04706	0.1667998	0.447539	0.770886	1.0844	1.69717	0.152497	0.331592	0.0928821	0.107167	0.225128	0.0907337	0.1183166	1.666303
34	0	-264.5771	-247.3935	-17.18359	0.6852057	2.741748	0.0660811	0.51303	0.0335319	0.0434066	0.112248	0.305108	0.311878	0.26503	0.0369666	0.150484	0.00862388	0.167421	0.158699	0.0894759	0.891796	0.448199	0.2398874	-0.03337824	0.016861	0.0271983	0.0244172	0.258311	0.120155	0.00432781	0.0242552	0.0283563	0.0650463	0.0463411	0.0481332	0.162889	0.0345141	0.0192336	0.11996	0.340247	2	17.95452	0.0711296	0.368241	0.716147	1.08091	1.83471	0.266938	0.319705	0.119236	0.131983	0.118235	0.0439028	0.3068687	1.10877
35	0	-273.9941	-246.7533	-27.24074	0.693072	2.885292	0.903398	0.400316	0.005897	0.00341913	0.0559265	0.174888	0.576678	0.233004	0.0788704	0.965238	0.0809886	0.0169463	0.114538	0.325569	0.54863	1.07653	0.2167503	-0.02528952	0.0327706	0.0448773	0.053672	0.0452569	0.013983	0.00076962	0.0774636	0.0293066	0.148989	0.0570343	0.0704172	0.160705	0.100512	0.0332704	0.130973	0.2269957	1	21.07473	0.04580725	0.380189	0.724972	1.08189	1.81295	0.272734	0.236765	0.159638	0.101341	0.19182	0.0377015	0.2017062	1.125378
36	0	-264.9535	-251.7129	-13.24058	2.464414	1.652699	0.173805	0.278453	0.0200067	0.010579	0.0474774	0.0148956	0.0688335	0.0711917	0.000197663	0.097826	0.0308975	0.115124	0.18558	0.00656743	0.159178	0.498714	0.07939571	0.017373	0.00219145	0.106581	0.062725	0.244693	0.0543107	0.00817459	0.0465092	0.0849333	0.0754101	0.178261	0.0012351	0.0390909	0.000842738	0.0631179	0.0319236	0.184376	0	26.9985	0.06035944	0.247977	0.612146	1.05826	2.08162	0.194756	0.367021	0.116069	0.122693	0.143801	0.0556599	0.201749	0.913888
37	0	-265.6455	-250.2918	-15.35368	2.517444	4.864324	0.301974	0.2277	0.0656011	0.110847	0.143808	0.394988	0.0539573	0.11285	0.0116854	0.0279578	0.00509087	0.428034	0.377966	0.023764	0.226643	0.0461117	0.1189357	-0.003883631	0.00853037	0.0333001	0.0420565	0.160694	0.0399957	0.060297	0.0634405	0.0315825	0.116183	0.0469493	0.0596896	0.078806	0.0769141	0.0110156	0.170546	0.1685594	1	20.34632	0.06665873	0.496343	0.800635	1.08353	1.61949	0.265066	0.217672	0.130691	0.179893	0.153843	0.0528351	0.1646757	1.023584
38	0	-279.5206	-248.6064	-30.91416	2.527154	6.704976	0.00292645	0.350267	0.0228834	0.292519	0.299995	0.172149	0.298906	0.191707	0.0137351	0.0715704	0.382146	0.671738	0.775353	0.907132	0.875986	0.145798	0.2734475	-0.06586981	0.0144729	0.0592472	0.121881	0.0574075	0.117851	0.0199389	0.0211145	0.0950878	0.0701083	0.0856063	0.00966493	0.109276	0.0279117	0.126208	0.0642243	0.2580672	2	24.93592	0.1084989	0.560458	0.835975	1.07964	1.52393	0.111517	0.326437	0.166068	0.12273	0.196211	0.0770376	0.1921973	1.34272
39	0	-266.8318	-248.7063	-18.12548	5.516537	4.568309	0.386232	0.0538478	0.0495614	0.211132	0.088799	0.0165223	0.039879	0.198468	0.0157707	0.0266643	0.161249	0.119373	0.494723	0.243277	0.865853	0.129597	0.1837015	0.02110688	0.0591493	0.0250362	0.155884	0.0701775	0.0461392	0.0424335	0.00489409	0.0755863	0.111688	0.0829857	0.0114261	0.0604498	0.0163041	0.208058	0.0297885	0.202311	1	19.6561	0.06069346	0.483096	0.792822	1.08396	1.64012	0.212088	0.282843	0.124201	0.101028	0.238616	0.0412232	0.2234179	0.9055274
40	0	-264.8126	-243.0059	-21.80668	0.9579491	4.450589	0.575242	0.502742	0.0408117	0.0636508	0.731297	0.0386292	0.396611	0.305014	0.0774146	0.0499337	0.1029	0.0857768	0.154046	0.490201	0.0599379	0.0518695	0.188277	-0.03233707	0.111113	0.0322505	0.0575365	0.0944634	0.0110835	0.00524998	0.0646016	0.11652	0.0991449	0.0769008	0.000256905	0.111021	0.0110734	0.182677	0.0261076	0.1634654	2	30.25345	0.03760956	0.477524	0.789479	1.0841	1.6489	0.202846	0.227454	0.188442	0.125448	0.205821	0.0499886	0.1311283	1.246606
41	0	-274.504	-244.4144	-30.08962	2.436271	3.853204	1.13789	0.41791	0.040233	0.41067	0.0222096	0.711037	0.0717677	0.225664	0.0345567	1.05918	0.0266346	0.846476	0.173349	0.257662	0.490299	0.0709225	0.2728198	0.04924698	0.0290234	0.0180332	0.200829	0.0624002	0.00875846	0.012213	0.0313493	0.0488757	0.11339	0.0286777	0.0545507	0.155939	0.0084943	0.106739	0.120728	0.1803991	2	23.10797	0.06032523	0.446112	0.769975	1.08439	1.69952	0.19819	0.233897	0.125828	0.137156	0.227752	0.0771767	0.2296461	0.7855527
42	0	-278.8297	-250.862	-27.96775	1.233664	2.12713	0.250648	0.365852	0.0447898	0.462384	0.0514592	0.0422769	0.168158	0.139382	0.0691281	0.194184	0.108241	0.0192879	0.193935	0.390373	0.0572502	0.289919	0.2057524	0.03782068	0.0103016	0.0140974	0.211509	0.206587	0.175605	0.0309344	0.0481243	0.019328	0.0376727	0.0342312	0.00807291	0.110137	0.000382894	0.0822165	0.0108007	0.1367103	1	56.07839	0.02454221	0.307992	0.667886	1.07287	1.95125	0.235663	0.279105	0.0758769	0.132257	0.166929	0.110169	0.174531	0.783301
43	0	-288.9234	-250.3078	-38.61561	0.9604023	3.472006	0.498352	0.888013	0.0465549	0.281401	0.954366	0.120178	0.596806	0.250802	0.0521309	0.182963	0.0256485	0.303863	0.0588135	0.788009	0.584898	0.731889	0.3076309	0.1660663	0.0924385	0.0350581	0.123158	0.114392	0.0341161	0.00962942	0.0655733	0.026928	0.125156	0.0208882	0.00100382	0.0648079	0.23999	0.00697073	0.0398905	0.1558559	2	26.96016	0.1293097	0.422774	0.754713	1.08403	1.73849	0.191124	0.248005	0.142441	0.145564	0.206499	0.0663669	0.3219222	0.4841415
