Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2100	-247.3284	-229.9049	-17.42352	1.82119	0.1780426	0.01507768	0.00758369	0.158517	0.0584597	0.322736	0.125496	0.000687028	0.00619666	0.0118805	0.10219	0.0132223	0.000134531	0.0170417	0.10301	0.0197549	0.0530886	0.03534069	183.1243	0.270954	0.634545	1.0648	2.02971	0.151286	0.124116	0.26334	0.0634489	0.324072	0.0737371	0.05041837	0.7009488
2200	-247.9118	-241.386	-6.52581	2.650789	0.2356456	0.03930412	0.0196359	0.196981	0.036298	0.117711	0.0155209	0.0477482	0.014538	0.00946416	0.12356	0.17143	0.0551179	0.0597287	0.0883458	0.0152157	0.0287059	0.03204792	35.46463	0.360302	0.710156	1.08015	1.84939	0.124345	0.0833843	0.187972	0.0961262	0.370384	0.137788	0.07135204	0.4491521
2300	-242.7835	-232.0232	-10.76035	3.278255	0.177582	0.04185658	0.0204295	0.0759014	0.353348	0.0620039	0.0557429	0.00772796	0.0115237	0.00694001	0.15393	0.0108986	0.0844748	0.0204313	0.104751	0.00538092	0.0265152	0.005376033	89.42176	0.409705	0.745857	1.08358	1.76086	0.194791	0.142732	0.214484	0.0618996	0.307528	0.0785665	0.04723262	0.1138204
2400	-251.0358	-241.8314	-9.204342	0.9140166	0.1479144	0.0185546	0.000842186	0.0587972	0.0299065	0.171373	0.0175204	0.0119941	0.0149689	0.0130701	0.233472	0.159917	0.0237466	0.00626678	0.14606	0.0881878	0.0238772	0.002647649	89.09975	0.119495	0.449289	0.984152	2.44706	0.177862	0.128429	0.190311	0.0481899	0.322854	0.132354	0.02120225	0.1248758
2500	-240.695	-230.6556	-10.03942	1.7668	0.2977174	0.008605718	0.0424477	0.122293	0.0687713	0.0721561	0.0858667	0.000628593	0.0016195	0.000885389	0.154883	0.0650873	0.156711	0.0128418	0.195362	0.0202207	0.00022527	0.039511	87.63468	0.263754	0.627679	1.06289	2.04568	0.180834	0.165008	0.182558	0.0714733	0.299491	0.100636	0.04811672	0.8211491
2600	-241.9882	-232.7302	-9.258056	4.965684	0.2512358	0.03876722	0.00666718	0.030167	0.120449	0.139088	0.0811523	0.00078161	0.0128172	0.00857661	0.22922	0.0184227	0.0173098	0.0168204	0.222931	0.0275969	0.0680004	0.03925607	38.29465	0.500646	0.803133	1.08336	1.61286	0.10767	0.0913479	0.283785	0.0708947	0.317906	0.128396	0.07802329	0.5031328
2700	-257.3199	-236.0385	-21.28136	5.600666	0.05158515	0.005096714	0.012625	0.10736	0.0969279	0.126993	0.0117416	0.00658123	0.0930986	0.0301731	0.13265	0.00236319	0.0551742	0.00297735	0.181194	0.0897459	0.0503955	0.07345649	193.4284	0.525262	0.817064	1.08213	1.57554	0.170225	0.160474	0.199213	0.0490535	0.340668	0.0803655	0.07855321	0.9351177
2800	-248.452	-237.2363	-11.21573	3.586939	0.1092485	0.01125561	0.0037129	0.211855	0.130441	0.0419398	0.0107619	0.0003217	0.00380342	0.00821382	0.230895	0.0175072	0.134365	0.073948	0.078611	0.00805386	0.0455702	0.01524982	130.2197	0.430123	0.759594	1.0842	1.72608	0.11519	0.153959	0.201465	0.0418569	0.35925	0.12828	0.02650543	0.5753471
2900	-240.8411	-230.9052	-9.935925	2.868891	0.09344	0.01372348	0.022059	0.0870973	0.102145	0.172124	0.0772405	0.00346535	0.0350883	0.00135512	0.0895302	0.091794	0.140185	0.0160763	0.0902448	0.0676564	0.0039399	0.05146123	100.7729	0.378858	0.724	1.08179	1.81535	0.128107	0.130922	0.197101	0.0423648	0.326048	0.175458	0.06518471	0.7894679
3000	-248.6703	-231.653	-17.01728	2.940346	0.04763594	-0.004270162	0.00594061	0.14348	0.048085	0.298084	0.102197	0.000717421	0.0487543	0.00690457	0.108456	0.00518674	0.0204745	0.00326382	0.164296	0.0204898	0.0236709	0.01367937	271.2494	0.384594	0.728171	1.08221	1.80503	0.145006	0.220946	0.21128	0.0531542	0.232597	0.137018	0.009409207	1.453828
3100	-252.9836	-244.2911	-8.692465	4.201065	0.1190472	0.02416131	0.0581649	0.0469309	0.0711142	0.122479	0.161335	0.0247511	0.0398106	0.0118031	0.22959	0.114557	0.0216382	0.00211915	0.0723173	0.00863769	0.0147513	0.01742783	53.90426	0.465078	0.781887	1.08432	1.66872	0.253031	0.0949782	0.170894	0.088786	0.26841	0.123901	0.04158914	0.4190476
3200	-244.0331	-237.5284	-6.504719	1.277249	0.2584725	0.02961517	0.0253013	0.178564	0.160936	0.100452	0.0253709	0.0189504	0.0201227	0.000648924	0.164157	0.101713	0.0500632	0.0413528	0.0569676	0.00773149	0.0476694	0.005151565	49.95386	0.188774	0.546728	1.03414	2.23036	0.145376	0.130313	0.21236	0.0558202	0.318517	0.137614	0.03476673	0.1481751
3300	-254.2021	-238.5775	-15.62459	0.7397195	0.05120269	0.001132035	0.0517985	0.0859633	0.0943855	0.195112	0.0760371	0.012477	0.0106181	0.000605096	0.220651	0.0336174	0.048773	0.0372311	0.104108	0.00510877	0.0235142	0.009264768	473.2839	0.0826846	0.381683	0.938743	2.59689	0.150265	0.16939	0.196081	0.109357	0.303594	0.0713137	0.0103968	0.891117
3400	-243.6244	-235.3044	-8.319989	5.253522	0.2146045	0.1100498	0.0166967	0.148784	0.0235745	0.158241	0.143668	0.00413218	0.0804668	0.00682404	0.216567	0.0168969	0.0076252	0.0189916	0.120824	0.0146825	0.0220255	0.01333306	21.58007	0.512278	0.809792	1.08283	1.5951	0.173029	0.114356	0.179744	0.0577406	0.35601	0.119121	0.1233829	0.1080625
3500	-246.5845	-237.2726	-9.311851	1.068184	0.2259765	0.05996012	0.0391213	0.0678177	0.303173	0.130305	0.0325782	0.0171472	0.00163742	0.00157063	0.176781	0.00206264	0.038404	0.0577321	0.055694	0.0377326	0.0382435	0.02588695	56.00044	0.150354	0.496329	1.01044	2.34288	0.248085	0.141465	0.169432	0.0480787	0.273737	0.119203	0.08584707	0.3015473
3600	-245.6218	-238.2995	-7.322357	1.413824	0.250308	0.02815787	0.0581481	0.0379032	0.0976676	0.330955	0.00813047	0.0263394	0.045366	0.00188491	0.143896	0.00917378	0.0607792	0.0475975	0.0768308	0.0257587	0.0295694	0.005459624	52.72478	0.211698	0.573554	1.04493	2.16982	0.126773	0.110994	0.201667	0.0971236	0.309979	0.153463	0.0336175	0.1624042
3700	-251.2691	-234.2981	-16.97106	4.405988	0.05087022	0.008945128	0.00995126	0.0916704	0.167823	0.30465	0.00357352	0.00399509	0.0095898	0.00468103	0.0967563	0.056466	0.0773527	0.00122883	0.121878	0.0353868	0.0149967	0.002026255	286.6211	0.475364	0.788174	1.08415	1.65231	0.142113	0.286742	0.126692	0.0842967	0.191477	0.168679	0.01097138	0.1846855
3800	-241.8026	-232.2546	-9.547941	1.888911	0.2222223	0.004442674	0.0216807	0.176102	0.0553758	0.248592	0.16403	0.00361532	1.40029e-05	0.00614949	0.0772785	0.142646	0.00950862	0.00612423	0.0480595	0.0361598	0.0046644	0.03292976	71.31577	0.279643	0.642656	1.06694	2.01076	0.0917436	0.122372	0.240998	0.0807195	0.352419	0.111747	0.03737243	0.8811243
3900	-236.507	-229.3971	-7.10992	3.102711	0.5840558	0.1548019	0.0641555	0.0653456	0.0298561	0.10409	0.019394	0.00391716	0.0197188	0.00393845	0.272048	0.118393	0.0135947	0.00450135	0.240401	0.0102653	0.0303808	0.1101267	14.07073	0.397055	0.737061	1.08298	1.78291	0.123555	0.148321	0.305526	0.0458016	0.313317	0.0634797	0.2649287	0.4156845
4000	-250.3217	-236.0686	-14.2531	2.545456	0.07200578	0.006644566	0.00407933	0.054394	0.296103	0.196319	0.049208	0.00348038	0.00695889	0.0418576	0.0981502	0.0467373	0.0201628	0.00454811	0.101034	0.075264	0.00170295	0.06563194	126.654	0.350724	0.702788	1.07913	1.86736	0.1129	0.191427	0.316241	0.0523609	0.201587	0.125483	0.07227651	0.9080674
4100	-252.9786	-237.6983	-15.2803	3.41586	0.05161013	0.003136449	0.0396224	0.0167467	0.0219129	0.125349	0.105892	0.0024039	0.00768697	0.00494644	0.0547472	0.0975436	0.40617	0.00809024	0.0703115	0.0148771	0.0237002	0.01189729	362.251	0.419077	0.752231	1.08392	1.74477	0.144529	0.170278	0.182888	0.0444866	0.330258	0.12756	0.01503374	0.7913727
4200	-248.786	-235.6266	-13.15938	1.501675	0.03932202	0.002197447	0.0303528	0.0318167	0.251135	0.0873051	0.13045	0.00148513	0.00681737	0.00691162	0.191199	0.0344028	0.0139199	0.000614165	0.145639	0.0368066	0.0311446	0.01034553	209.9085	0.225581	0.588835	1.05052	2.13506	0.126529	0.139281	0.250818	0.0802998	0.351221	0.0518515	0.01254298	0.8248067
4300	-242.049	-231.8576	-10.19142	2.319075	0.102296	0.02234174	0.0233143	0.0535308	0.197535	0.186675	0.0104383	0.000739564	0.0490376	0.00246448	0.104757	0.0781556	0.067618	0.0339367	0.0193747	0.17115	0.00127345	0.02354398	77.22435	0.328604	0.685155	1.07625	1.90999	0.154	0.136552	0.204231	0.0665846	0.30852	0.130112	0.04588572	0.5131003
4400	-253.1747	-244.1107	-9.063994	2.115504	0.1432465	0.06864869	0.027636	0.0449862	0.0125198	0.190204	0.00578919	0.0460301	0.0677965	0.0580685	0.337735	0.0119137	0.0230458	0.00266273	0.0467691	0.101497	0.0233462	0.01356863	47.98881	0.306683	0.66676	1.07263	1.95393	0.123478	0.113108	0.231916	0.067189	0.339645	0.124664	0.08221732	0.1650337
4500	-240.9292	-230.9723	-9.956911	1.993242	0.1261317	0.02596201	0.0420756	0.0258002	0.272358	0.110486	0.102795	0.00265882	0.0164353	0.00386254	0.169755	0.0541931	0.0289613	0.0174728	0.0494106	0.080027	0.023709	0.002235694	131.0606	0.292467	0.654293	1.06982	1.98342	0.117786	0.129448	0.268611	0.0386563	0.317538	0.12796	0.02819771	0.07928638
4600	-245.0509	-241.3192	-3.73172	3.074048	0.1349296	0.009218818	0.0719465	0.0855581	0.02578	0.136238	0.0738607	0.00928216	0.0610724	0.00296757	0.232747	0.00485035	0.0161708	0.0410838	0.108175	0.0896206	0.0406477	0.07132803	16.15841	0.39491	0.735547	1.08286	1.78668	0.129247	0.0799157	0.274268	0.0851064	0.321633	0.109831	0.08054685	0.8855471
4700	-250.3165	-244.9377	-5.37887	3.570953	0.5134422	0.1020356	0.00620401	0.0271115	0.130043	0.0673649	0.057607	0.00326061	0.113446	0.0020307	0.049355	0.0142245	0.0130011	0.0405272	0.0663353	0.31197	0.0975192	0.07453291	11.75323	0.429118	0.75893	1.08418	1.72777	0.139073	0.124612	0.287484	0.103077	0.265969	0.0797856	0.1765685	0.422119
4800	-247.7576	-233.1185	-14.63904	2.599735	0.1677179	0.004351825	0.00679071	0.0337028	0.141453	0.131418	0.0681527	0.0050133	0.00629222	0.0090183	0.172046	0.0365935	0.104195	0.0242234	0.119757	0.0375346	0.103809	0.01373892	355.2792	0.355713	0.706645	1.07968	1.85797	0.174332	0.147431	0.240773	0.0952878	0.266309	0.0758685	0.01809074	0.7594447
4900	-247.0827	-231.6135	-15.46922	1.2602	0.2045383	0.01215558	0.0199848	0.0748638	0.052389	0.0837335	0.0900052	0.0088207	0.00785734	0.00054088	0.223464	0.109954	0.108329	0.00506787	0.161283	0.051665	0.00204173	0.01969959	235.834	0.185793	0.543079	1.03257	2.23855	0.161517	0.180469	0.223277	0.0737062	0.269139	0.0918919	0.03185516	0.6184111
5000	-241.3507	-228.7493	-12.60134	2.366736	0.1402834	0.002755337	0.00607229	0.0196351	0.0598099	0.260119	0.109196	0.00185611	0.00925874	0.00684342	0.177422	0.0124261	0.0281848	0.00353838	0.226364	0.00776305	0.0715111	0.004272331	85.77031	0.333447	0.689092	1.07694	1.90052	0.116779	0.178045	0.263477	0.0396046	0.315301	0.0867937	0.007027668	0.6079301
5100	-247.2606	-234.0188	-13.24181	3.697403	0.0913781	-0.006407424	0.00898315	0.0727124	0.170462	0.184305	0.023088	0.000705394	0.0223787	0.00147931	0.170308	0.0593665	0.0354198	0.0175087	0.172687	0.0587428	0.0018538	0.06206174	86.3536	0.436925	0.764049	1.08431	1.71471	0.127207	0.20205	0.244176	0.0749673	0.227188	0.124412	0.05565431	1.115129
5200	-239.8102	-231.9192	-7.891043	1.263715	0.1921189	0.02991833	0.00513082	0.0655174	0.137588	0.180357	0.0232129	0.00959578	0.00175241	0.00354159	0.273648	0.0692865	0.0642878	0.0467949	0.0698774	0.0314809	0.017929	0.01491755	61.32638	0.18641	0.543838	1.0329	2.23685	0.15956	0.181077	0.233172	0.0605929	0.278147	0.0874506	0.04483588	0.3327145
5300	-241.0226	-234.7614	-6.2612	2.384153	0.1340809	0.05120478	0.0378131	0.1076	0.195465	0.1129	0.057159	0.0109481	0.0103774	0.00102705	0.147328	0.0631413	0.00841706	0.0114672	0.102529	0.124159	0.00966885	0.03150094	33.89969	0.335191	0.690499	1.07718	1.89713	0.110021	0.077057	0.306167	0.0512515	0.340619	0.114884	0.08270572	0.3808798
5400	-243.1075	-231.5965	-11.51099	1.769124	0.1548371	-0.0009994418	0.0384685	0.19947	0.0425784	0.124869	0.103691	0.00587574	0.0138279	0.000783181	0.18405	0.0962015	0.0113701	0.00532038	0.100586	0.0686612	0.0042477	0.01398707	103.6156	0.264066	0.627979	1.06297	2.04498	0.176835	0.118166	0.201309	0.0647579	0.324875	0.114056	0.01298763	1.076953
5500	-247.2002	-238.6051	-8.595075	0.9335853	0.1338758	0.006206144	0.0320301	0.246072	0.0812219	0.175953	0.0245683	0.00372778	0.00425073	0.000763287	0.170215	0.0443372	0.00341753	0.0128895	0.0550599	0.128618	0.0168753	0.0172484	130.6481	0.123519	0.455837	0.98806	2.43258	0.118066	0.151336	0.158231	0.0605685	0.368098	0.143701	0.02345455	0.735397
5600	-245.237	-229.685	-15.55199	4.767453	0.1323626	0.005702108	0.0156832	0.0227601	0.0954294	0.127356	0.0613475	0.0166933	0.02202	0.00386616	0.133675	0.0295544	0.00558113	0.0202239	0.175644	0.26525	0.00491611	0.03477139	157.6545	0.492123	0.798166	1.08368	1.62603	0.159636	0.131088	0.250902	0.0344104	0.328959	0.0950048	0.0404735	0.859115
5700	-246.2847	-235.538	-10.74669	1.858468	0.08496787	-0.002567252	0.0278072	0.103358	0.199979	0.133676	0.0515218	0.000489988	0.0320848	0.0220329	0.12233	0.0373647	0.0383844	0.0236177	0.0457478	0.158272	0.00333379	0.01865866	129.6473	0.275774	0.639067	1.06601	2.01915	0.161639	0.0820699	0.261483	0.0520874	0.349784	0.092937	0.01609141	1.159542
5800	-248.8839	-233.3779	-15.50598	3.223831	0.03579343	0.005944198	0.0229753	0.0162659	0.194649	0.203491	0.0168312	0.0123717	0.000689014	0.00051993	0.214804	0.0685347	0.0209711	0.0323072	0.0898331	0.0336473	0.0721101	0.0103235	190.6696	0.405869	0.743213	1.08342	1.7675	0.13824	0.0935526	0.344208	0.0856417	0.27072	0.0676365	0.0162677	0.6346012
5900	-242.3712	-233.2156	-9.155623	2.796984	0.1829678	0.01537801	0.0123799	0.105695	0.108437	0.140354	0.00735408	0.0162403	0.00296108	0.00592607	0.186564	0.237088	0.0292166	0.00873245	0.0222947	0.0994691	0.0172874	0.004379374	77.38957	0.37292	0.71963	1.08131	1.82614	0.186178	0.143481	0.230155	0.0675109	0.265653	0.107022	0.01975738	0.2216576
6000	-237.2561	-230.6794	-6.576748	4.224745	0.2608372	0.06211601	0.0111142	0.17298	0.0637442	0.0251857	0.0164393	0.0232093	0.0207601	0.00215748	0.172797	0.185208	0.18798	0.00648142	0.0398619	0.0498158	0.0222657	0.0215266	35.39196	0.466298	0.782639	1.0843	1.66676	0.123176	0.211108	0.157424	0.0638568	0.324667	0.119768	0.08364261	0.2573641
6100	-246.9696	-239.669	-7.300626	1.498304	0.3114636	0.01881937	0.0239186	0.0130898	0.0979228	0.185319	0.0924194	0.0317277	0.0180868	0.000708788	0.261594	0.0353035	0.152505	0.0112715	0.0418045	0.00930037	0.0250282	0.006725227	52.56861	0.22506	0.588274	1.05032	2.13634	0.2103	0.111734	0.170672	0.0740041	0.310667	0.122622	0.0255446	0.2632739
6200	-247.0026	-241.2169	-5.785763	1.02831	0.4457058	0.05297827	0.0466596	0.0602182	0.0389733	0.166427	0.229992	0.0318904	0.0345649	0.0115508	0.276622	0.0132835	0.0194775	0.00554132	0.00392904	0.0352337	0.025637	0.008762019	42.20236	0.142568	0.485099	1.00454	2.3678	0.15082	0.150709	0.194735	0.121712	0.299066	0.0829579	0.06174029	0.1419174
6300	-245.5732	-234.8794	-10.69382	2.603028	0.1055127	0.02059018	0.013433	0.0631986	0.176002	0.226083	0.123793	0.00496676	0.0515493	0.00819311	0.145931	0.122395	0.0294889	0.00105045	0.00773949	0.0164302	0.00974631	0.007094578	143.0166	0.356012	0.706875	1.07971	1.85741	0.106328	0.110828	0.300975	0.0837925	0.278536	0.11954	0.02768476	0.2562629
6400	-252.3405	-231.0889	-21.25162	6.398317	0.054957	0.01021302	0.0283224	0.058012	0.0751118	0.221862	0.0531006	0.00224278	0.0336659	0.019731	0.151006	0.0743063	0.0142558	0.0268073	0.155004	0.0123271	0.0742454	0.004069485	388.8154	0.551492	0.831265	1.08035	1.53689	0.115079	0.159481	0.29632	0.0680655	0.275661	0.0853929	0.01428251	0.2849279
6500	-241.3953	-231.1581	-10.23722	3.550323	0.3231933	0.03041845	0.00102147	0.0321331	0.112688	0.196957	0.0102425	0.000916503	0.0137449	0.00261189	0.142241	0.18078	0.0761021	0.0270827	0.112814	0.0685843	0.0220813	0.04093573	54.74137	0.427813	0.758067	1.08415	1.72997	0.173344	0.120011	0.258655	0.0479658	0.295448	0.104576	0.07135418	0.5736977
6600	-248.8652	-235.4962	-13.36897	4.704813	0.2224461	0.04333992	0.0119449	0.0252654	0.0837401	0.175425	0.015457	0.00719934	0.160391	0.0211502	0.245481	0.082727	0.0314691	0.0026633	0.00675078	0.0938723	0.0364646	0.01594497	71.3372	0.489336	0.796525	1.08378	1.63036	0.141921	0.131741	0.221246	0.0719546	0.349333	0.0838049	0.05928489	0.268955
6700	-248.7325	-234.9433	-13.7893	4.931957	0.09333841	0.02376786	0.0229357	0.095481	0.0769823	0.0668005	0.0759941	0.00497501	0.00313066	0.00141844	0.228763	0.0361945	0.0456625	0.12652	0.185199	0.0141744	0.01577	0.02470838	73.50476	0.499227	0.802312	1.08342	1.61504	0.202472	0.115878	0.251945	0.0608198	0.280365	0.0885203	0.04847624	0.5097008
