Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-603.0222	-533.2397	-69.78252	53.72238	1.898513	0.173813	0.11649	0.0421478	0.0125101	0.037368	0.488046	0.0188681	0.00265866	0.0251406	0.0285001	0.00794408	0.0931587	0.0568759	0.031905	0.11698	0.0290072	0.125863	0.113147	0.124452	0.00282723	0.0121302	0.0401518	0.537473	0.0480566	0.155988	0.109253	0.00936003	0.00397946	0.0961735	0.0446374	0.0361685	0.0699203	0.0168637	0.178293	0.124191	0.0249246	0.182148	0.0107619	0.00257247	0.0700708	0.08184581	0.003706934	0.00498166	0.0412942	0.122814	0.0432719	0.0487136	0.000987206	0.0571015	0.00176989	0.0244122	0.0654834	0.0943565	0.114601	0.0607687	0.311673	0.0077717	0.1326185	5	76.42919	0.02386256	0.280851	0.643769	1.06723	2.00815	0.139693	0.230975	0.186604	0.146055	0.216962	0.0797111	0.1363254	0.9728082
1100	-575.7223	-530.3764	-45.34597	9.013167	3.895608	0.00221597	0.0380006	0.169162	0.0363084	0.0234943	0.0524301	0.00983849	0.0655023	0.00855537	0.00595791	0.00797844	0.0550948	0.0199218	0.0401873	0.118406	0.022505	0.0151013	0.0687101	0.0203861	0.00596186	0.0152997	0.0360214	0.0155663	0.0437218	0.0179754	0.0266287	0.0838075	0.0611519	0.0550641	0.0787162	0.0453571	0.0514047	0.0099786	0.00327375	0.0580651	0.000642953	0.0101686	0.00236221	0.0285989	0.00337782	0.03827784	0.01680381	0.0220525	0.100819	0.100865	0.100723	0.0203707	0.00490045	0.137787	0.00326548	0.0565174	0.0118444	0.0565343	0.0851123	0.0277311	0.0793161	0.192162	0.1367458	1	72.81143	0.02787554	0.448534	0.77152	1.0844	1.69554	0.124277	0.326796	0.160775	0.118138	0.198587	0.071427	0.1535496	0.8905642
1200	-601.1721	-533.8442	-67.32791	12.42513	4.58761	0.208929	0.0436846	0.106579	0.00985015	0.00204218	0.318621	0.296356	0.0303983	0.0200328	0.0164155	0.0116573	0.0943291	0.0350946	0.0164779	0.0292653	0.126693	0.00783971	0.114438	0.0504275	0.0249396	0.113595	0.0284644	0.118755	0.00410507	0.165602	0.0201345	0.0207554	0.0111866	0.00708285	0.00197355	0.0931637	0.107272	0.00942725	0.0397376	0.0182701	0.137204	0.0343765	0.0149274	0.0420501	0.0399668	0.0623211	-0.03620467	0.0399498	0.0126718	0.210296	0.0150057	0.0639715	0.000762725	0.0746083	0.00578001	0.0666108	0.0409682	0.0789128	0.0998353	0.0448024	0.2294	0.0164253	0.1819293	3	75.26669	0.0166242	0.483992	0.793357	1.08394	1.63871	0.162519	0.226326	0.197569	0.153048	0.187827	0.0727122	0.1457247	1.248446
1300	-580.6351	-525.175	-55.46018	4.815401	1.535017	0.0582392	0.0459791	0.116215	0.00926266	0.00182022	0.085526	0.111466	0.0150967	0.106477	0.0172898	0.0955167	0.073677	0.0121095	0.0270276	0.0715282	0.082413	0.0039252	0.0189408	0.0539123	0.016523	0.0145585	0.0375163	0.0341074	0.187943	0.027901	0.0774991	0.0763571	0.00476683	0.0185594	0.134478	0.0257443	0.0865047	0.00687032	0.0493367	0.036368	0.0142289	0.0183495	0.0714929	0.131449	0.0283363	0.05032525	0.01918889	0.00661024	0.0905971	0.101087	0.0756684	0.00605747	0.000603682	0.14806	0.00190396	0.0388058	0.0376163	0.0906838	0.224947	0.0771598	0.0883655	0.011834	0.08445818	4	91.74786	0.03211539	0.230681	0.594283	1.05241	2.12262	0.17077	0.21206	0.188974	0.0924801	0.229693	0.106023	0.1036471	0.8148632
1400	-597.1326	-522.0779	-75.05473	2.143359	1.786501	0.154325	0.00871447	0.126667	0.0028325	0.0151732	0.223665	0.107459	0.162327	0.224302	0.0274299	0.00452766	0.0477962	0.0555978	0.057294	0.241147	0.0531681	0.010146	0.205637	0.153581	0.23754	0.0307261	0.0766913	0.0243222	0.062425	0.0195662	0.00274632	0.0188404	0.199805	0.110821	0.016982	0.0345569	0.0769734	0.00197013	0.141609	0.174962	0.178428	0.0394189	0.0177449	0.089495	0.0705958	0.08859213	0.02249776	0.0152725	0.123631	0.237646	0.0203105	0.09596	0.00459056	0.142495	0.000592834	0.0684305	0.00213623	0.0832141	0.109005	0.0163333	0.0540973	0.026285	0.2025412	2	73.19058	0.02554075	0.266385	0.630204	1.0636	2.03981	0.162568	0.256594	0.16042	0.0950965	0.236066	0.0892548	0.225039	0.9000273
1500	-592.5864	-521.2602	-71.32623	8.682221	1.634474	0.176842	0.0014258	0.0894976	0.0149102	0.00884886	0.0776899	0.0922395	0.0751664	0.075503	0.0173975	0.0135925	0.633745	0.0534943	0.0451344	0.172353	0.0029359	0.0110818	0.264509	0.103651	0.0791778	0.00968164	0.0224329	0.0199529	0.00995017	0.0268994	0.0400591	0.285481	0.0329297	0.272257	0.0422713	0.004051	0.200536	0.00536038	0.176416	0.0748926	0.267676	0.110558	0.00187192	0.127644	0.0379329	0.08327308	0.01260666	0.00834794	0.0271032	0.141752	0.0407681	0.0729241	0.00304535	0.0692947	0.0031829	0.00128676	0.0719537	0.0264249	0.168077	0.0056717	0.315879	0.0442889	0.1104283	5	84.14263	0.02606331	0.245368	0.60951	1.05743	2.08769	0.167449	0.239609	0.120425	0.144681	0.229722	0.0981153	0.123035	0.897536
1600	-595.0543	-531.2798	-63.77451	4.873475	4.621224	0.000187046	0.0224502	0.0190195	0.00434082	0.00563946	0.031022	0.0290847	0.00446408	0.0629482	0.0149758	0.110307	0.0181066	0.0120335	0.0666519	0.102546	0.0123003	0.0196691	0.0218268	0.0730559	0.211726	0.105332	0.16331	0.0438142	0.014582	0.0575104	0.147559	0.0463296	0.00368026	0.00717726	0.108024	0.0213552	0.0727367	0.0033727	0.0299603	0.0356342	0.0189916	0.104562	0.256942	0.0269997	0.016023	0.0488091	0.01127511	0.0110989	0.084446	0.0435991	0.0250942	0.102945	0.00754243	0.151208	0.00303124	0.00444464	0.0641773	0.0644992	0.0609061	0.00453555	0.340076	0.0323954	0.1343856	2	77.1867	0.02008488	0.485542	0.794279	1.08389	1.63629	0.159707	0.284704	0.134152	0.0802506	0.225811	0.115375	0.1456607	0.9225933
1700	-578.3429	-521.9641	-56.37877	2.486653	2.445154	0.092833	0.0233617	0.122082	0.0140078	0.00531159	0.200873	0.0907737	0.102759	0.0876278	0.0892889	0.0580921	0.00741946	0.0278282	0.00183304	0.233636	0.0489398	0.0381834	0.164903	0.0401381	0.14126	0.0110391	0.040762	0.0345634	0.117197	0.0490718	0.0302328	0.0568164	0.128355	0.0595757	0.00907192	0.0685242	0.000107155	0.00373171	0.0066043	0.00637833	0.00435879	0.0105523	0.0909315	0.0481086	0.0446243	0.05609251	0.003127532	0.0113444	0.0797448	0.114265	0.0388019	0.0362894	0.00456501	0.160519	0.00053256	0.0111901	0.0156546	0.0591993	0.217148	0.0346023	0.145852	0.0702916	0.1797007	4	73.69891	0.01896153	0.341194	0.6953	1.07798	1.88553	0.179438	0.229454	0.186288	0.120158	0.184475	0.100187	0.1828282	0.9828936
1800	-586.4489	-526.1818	-60.26709	9.517249	1.959872	0.150167	0.0317096	0.050426	0.0123625	0.00342616	0.069427	0.0736547	0.00810793	0.028123	0.0165011	0.0238937	0.0136577	0.079052	0.0355072	0.0862463	0.0912745	0.0448706	0.0122242	0.167287	0.0484839	0.0644634	0.0389691	0.166526	0.131351	0.0743025	0.0497918	0.0812625	0.173606	0.0445428	0.0259521	0.080834	0.0063299	0.0771924	0.000443491	0.00802736	0.00238293	0.123425	0.00417911	0.0344018	0.0663446	0.06654338	0.01074913	0.0127061	0.0606475	0.183946	0.0629106	0.0346658	0.00633842	0.0945193	0.0122467	0.0431751	0.0945072	0.0410039	0.200101	0.0481786	0.0932969	0.0117574	0.1306076	3	69.33333	0.0347216	0.288437	0.650678	1.06895	1.99193	0.149792	0.274875	0.173401	0.122563	0.20789	0.0714785	0.1413567	0.9239574
1900	-592.2036	-531.7113	-60.49233	1.592993	2.047027	0.198274	0.012243	0.0144501	0.0201289	0.0443152	0.102136	0.0719893	0.052617	0.180601	0.0364343	0.154045	0.0469135	0.01652	0.00710111	0.0786343	0.0224021	0.0742373	0.0591685	0.0729939	0.17486	0.113333	0.0119929	0.101229	0.00360678	0.10312	0.0302586	0.0747137	0.0593508	0.0545265	0.0409938	0.00466212	0.0658699	0.0213427	0.081685	0.00400707	0.0606087	0.00164483	0.0129315	0.00459134	0.0278031	0.06379341	0.004155062	0.0117461	0.138074	0.0257529	0.0543101	0.0823144	0.00090145	0.0751235	0.00705483	0.0592805	0.161719	0.0541374	0.101744	0.00595091	0.163195	0.0586971	0.2229104	3	79.94401	0.01204756	0.298824	0.659923	1.07112	1.97013	0.165245	0.262484	0.139261	0.10708	0.266399	0.0595312	0.2270655	0.981701
2000	-579.8901	-523.4003	-56.4898	3.286387	2.533543	0.136555	0.0097526	0.0251378	0.0041313	0.00719562	0.190638	0.11026	0.00913702	0.065914	0.0848667	0.0415225	0.060088	0.0234353	0.00688569	0.0367072	0.0149303	0.17604	0.183057	0.0457988	0.0460699	0.0684154	0.0448592	0.0134614	0.0158412	0.00460748	0.0358982	0.0714366	0.110059	0.108804	0.0395633	0.00801945	0.0460401	0.0313005	0.068112	0.00214973	0.0243953	0.076736	0.127691	0.014324	0.0338616	0.05767931	-0.01639855	0.00600168	0.0744819	0.160468	0.0247555	0.0021191	0.00097687	0.115805	0.00137156	0.13707	0.0604122	0.0668559	0.112706	0.0437197	0.155417	0.0378386	0.1769195	3	72.71206	0.01765194	0.349614	0.701924	1.079	1.86946	0.181398	0.204609	0.127413	0.102162	0.304354	0.0800656	0.160521	1.102158
2100	-583.4295	-527.4711	-55.95839	4.024938	2.8043	0.0514064	0.0330015	0.0699429	0.00400104	0.0580409	0.158978	0.0796732	0.0665199	0.138517	0.0624483	0.0196088	0.0286982	0.0590637	0.0304117	0.0214365	0.0181694	0.00550707	0.00301967	0.0161715	0.120445	0.0304869	0.0321369	0.0906531	0.0331001	0.032037	0.0336153	0.0350531	0.0806188	0.0341214	0.0281608	0.00892431	0.00614288	0.113566	0.0535672	0.013854	0.140966	0.0153544	0.0945654	0.00600006	0.00161746	0.05380902	-0.01471699	0.0166825	0.179308	0.21386	0.035271	0.00623874	0.00475707	0.0817229	0.00143018	0.0538382	0.0457924	0.0219699	0.0804906	0.00714516	0.196782	0.0547111	0.1463139	3	75.5675	0.01391059	0.373532	0.720083	1.08136	1.82502	0.129235	0.233505	0.139075	0.117293	0.295633	0.0852592	0.131597	1.111834
2200	-580.6809	-526.2914	-54.38945	11.90409	3.493872	0.267539	0.0200123	0.0160682	0.0448306	0.00488706	0.106779	0.0356649	0.0216951	0.0512362	0.189796	0.261816	0.121299	0.0672265	0.146681	0.0402226	0.0457817	0.0692055	0.0249987	0.0856448	0.0467233	0.0819427	0.0933728	0.0300336	0.0586317	0.0347323	0.0680529	0.240487	0.00296782	0.0163289	0.0130463	0.0116613	0.0577433	0.0830123	0.0439167	0.0117039	0.0216652	0.102231	0.0247514	0.0411749	0.0408395	0.06553736	-0.03175502	0.0116861	0.0785289	0.116533	0.0388777	0.000425371	0.00108079	0.0988218	0.0157302	0.0189948	0.0262732	0.0649595	0.108767	0.0320345	0.330014	0.057274	0.1942224	6	69.60888	0.02161723	0.424194	0.755662	1.08406	1.73608	0.150406	0.276672	0.151159	0.109277	0.203249	0.109236	0.1624674	1.195455
2300	-577.7449	-527.0247	-50.72021	4.101242	2.081444	0.0428454	0.0602647	0.0429702	0.00420835	0.000760741	0.0270681	0.0474852	0.0341709	0.0553817	0.032433	0.0595652	0.0182121	0.0850273	0.0876428	0.0701467	0.0029789	0.0615947	0.0298679	0.0979747	0.0581392	0.0867277	0.0872537	0.0133785	0.0362494	0.00415086	0.0173175	0.0162485	0.00935962	0.0693903	0.169094	0.0346648	0.0435516	0.0113829	0.126795	0.00982606	0.0124079	0.0447026	0.0859256	0.020513	0.00236953	0.05518389	0.00977631	0.00581557	0.093764	0.0434107	0.00696492	0.0503049	0.0251901	0.115076	0.000924283	0.0372529	0.119686	0.0504987	0.227008	0.0211149	0.195733	0.00725736	0.1242153	3	86.29868	0.02432864	0.302807	0.663404	1.0719	1.96189	0.162893	0.209124	0.129805	0.124089	0.303871	0.0702178	0.1339916	0.9270379
2400	-614.7814	-530.3339	-84.44751	1.770722	1.235649	0.245769	0.0424845	0.0134006	0.0121387	0.0043641	0.226314	0.0623209	0.094761	0.281193	0.283309	0.0303683	0.0356095	0.183904	0.0435704	0.236757	0.20993	0.262886	0.0245328	0.112295	0.0643042	0.000689723	0.133437	0.0572977	0.0998291	0.230354	0.194451	0.140605	0.246592	0.147416	0.325342	0.0303911	0.0456462	0.0743785	0.488405	0.00738053	0.0813947	0.0794233	0.381728	0.00554926	0.0650237	0.1192147	0.02427638	0.00643323	0.209531	0.0309508	0.00963741	0.0246506	0.000488681	0.0965962	0.00527023	0.0597553	0.0934083	0.052061	0.156408	0.00369789	0.24369	0.00742131	0.1940127	4	70.15682	0.02023567	0.181454	0.537695	1.03022	2.25063	0.175332	0.273962	0.148964	0.107083	0.19734	0.0973193	0.2182891	0.888788
2500	-613.039	-530.5038	-82.53521	8.66659	1.603792	0.272078	6.78623e-05	0.0683398	1.2865e-05	0.00328248	0.0217305	0.352175	0.145118	0.0500057	0.0215408	0.0952808	0.401947	0.119223	0.0532154	0.17411	0.0958947	0.0470386	0.0746837	0.143017	0.336288	0.0235644	0.290778	0.0241667	0.00284287	0.216724	0.13632	0.14987	0.378032	0.13295	0.141346	0.0436957	0.137277	0.0103623	0.0715051	0.00604684	0.164945	0.0828519	0.0611202	0.27879	0.243527	0.135953	0.001312519	0.0222187	0.0718881	0.0837013	0.0090203	0.110826	0.00261294	0.0568818	0.000985341	0.0855194	0.0194794	0.0224574	0.0756217	0.00726972	0.360475	0.0710435	0.1616038	2	68.47002	0.0347428	0.24092	0.604968	1.05598	2.09814	0.0980582	0.280901	0.143894	0.162693	0.228366	0.0860878	0.1629163	0.9919436
2600	-566.3153	-526.8639	-39.4514	7.799171	1.900707	0.0626413	0.00169462	0.0255004	0.00323529	0.0026315	0.112478	0.0151089	0.11047	0.0284539	0.0383038	0.0280026	0.0267342	0.027543	0.00185807	0.0806305	0.0199451	0.0135058	0.000401441	0.021696	0.0293042	0.00397069	0.0198855	0.106386	0.00661555	0.0159304	0.0501172	0.0132992	0.040856	0.0125139	0.0361157	0.0165573	0.0886791	0.0783141	0.0152482	0.00017418	0.0407591	0.010016	0.000641983	0.00932551	0.00294667	0.02269688	0.02171853	0.0135669	0.0822483	0.0569896	0.00927224	0.0210236	0.00163136	0.0603676	0.00291189	0.079895	0.0447468	0.0464724	0.20417	0.0790316	0.271079	0.0265933	0.1070538	5	88.45184	0.01145428	0.281127	0.644022	1.06729	2.00756	0.119501	0.30197	0.167712	0.15122	0.186721	0.0728761	0.1287723	0.8313417
2700	-586.9592	-532.0846	-54.87456	1.016654	3.3845	0.0932994	0.0252008	0.106089	0.0647042	0.01833	0.150997	0.0761777	0.0878773	0.0248073	0.0247891	0.03309	0.08104	0.0158275	0.218114	0.0142568	0.0239612	0.0360834	0.018031	0.00210571	0.00122341	0.075993	0.00872571	0.0556916	0.0516922	0.0215509	0.0235167	0.0450498	0.0243266	0.0372348	0.202937	0.157594	0.0035826	0.0387673	0.0490503	0.00116434	0.0746418	0.0165812	0.00254034	0.0280836	0.140928	0.05844214	0.005248216	0.00567401	0.0924237	0.280739	0.051879	0.0147988	0.0134684	0.0926828	0.0126536	0.0587891	0.0133425	0.0943018	0.0990161	0.014171	0.13916	0.0168996	0.1774391	5	75.23045	0.01346598	0.416981	0.750816	1.08385	1.74835	0.168185	0.22917	0.152254	0.119515	0.232605	0.0982705	0.1826873	0.9712721
2800	-588.0226	-532.8348	-55.1878	6.036431	2.563159	0.0290838	0.0575813	0.0389582	0.078565	0.021459	0.145521	0.0643742	0.0729889	0.0344052	0.0526479	0.015434	0.0907566	0.109486	0.0765418	0.0320726	0.0619186	0.00572758	0.149661	0.00490846	0.0358583	0.0212595	0.0905488	0.122152	0.0476797	0.0153361	0.00155915	0.00932689	0.0724819	0.0615674	0.259127	0.00865828	0.0111335	0.000550595	0.0299509	0.0514431	0.0173572	0.212445	0.00374707	0.0750999	0.0138258	0.06502319	0.02057786	0.0253934	0.0431736	0.0305205	0.0403252	0.0539443	0.0051404	0.109215	0.00628902	0.0597273	0.178934	0.051815	0.0370468	0.0409498	0.287093	0.0304328	0.1711748	5	75.0345	0.01708446	0.352364	0.704061	1.07931	1.86427	0.224102	0.225836	0.142431	0.0994936	0.20296	0.105177	0.1917527	0.8926854
