Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-338.733	-305.1003	-33.63271	9.082092	2.59335	0.0382412	0.0213151	0.690902	0.0132231	0.0987874	0.304689	0.1379	0.0977101	0.295744	0.33456	0.0831562	0.115452	0.421423	0.639558	0.0769402	0.0110586	0.288755	0.0955595	0.239957	0.76397	0.080885	0.636922	0.2296654	-0.01561015	0.0774639	0.0865659	0.00751185	0.00653934	0.0430426	0.00586332	0.163595	0.00381234	0.0696636	0.00472825	0.24006	0.0471867	0.215239	0.00514408	0.0235844	0.2811192	2	10.32793	0.07088876	0.355132	0.706198	1.07961	1.85906	0.254743	0.301233	0.121494	0.077433	0.156199	0.0888982	0.265509	1.058793
100	-350.4718	-304.2755	-46.19628	4.790362	1.969818	0.0125242	0.354872	1.14888	0.203445	0.251279	1.01074	0.322885	0.0813708	0.239207	0.976078	0.725331	0.219785	0.284025	0.0465302	0.00107741	0.280828	1.43461	0.014881	0.456052	0.362064	0.471601	0.232481	0.5612273	0.2557596	0.0886771	0.0511871	0.000918184	0.0104504	0.0125235	0.00557102	0.136108	0.0219514	0.0181156	0.0512801	0.285712	0.033514	0.0766099	0.165838	0.041544	0.2645754	3	13.08504	0.1166766	0.289645	0.651765	1.06922	1.98937	0.20833	0.305922	0.108895	0.105035	0.162723	0.109095	0.520335	0.5084712
200	-334.4114	-292.391	-42.02039	6.857315	2.232649	0.0117428	0.167024	0.588982	0.00753845	0.400936	0.165559	0.0109901	0.0395289	0.172454	0.20386	0.672811	0.208498	0.0832119	1.43768	1.25545	0.0166299	0.225354	0.0352648	1.28067	0.287608	0.00506662	0.226776	0.2660224	-0.150431	0.0861478	0.0323573	0.00242112	0.00564525	0.0173948	0.0289209	0.158435	0.00782764	0.0368851	0.177632	0.399432	0.00400666	0.0128718	0.019595	0.0104276	0.5971707	1	13.85606	0.1093618	0.31955	0.677673	1.07485	1.92792	0.248217	0.209842	0.120716	0.0696949	0.111985	0.239545	0.4467397	1.336731
300	-336.8601	-296.3116	-40.54854	7.323176	1.68917	0.0144537	0.562262	1.61953	0.0333803	0.891636	0.538863	0.164628	0.122924	0.0217565	0.520787	1.65328	0.405547	0.116991	0.483027	0.268123	0.260286	0.296621	0.747267	0.310557	0.34642	0.102886	0.020141	0.2978855	0.03304683	0.200051	0.0830012	0.0318117	0.00948916	0.0559907	0.00819324	0.0735941	0.00125217	0.0235985	0.0969461	0.36175	0.00512389	0.0251083	0.0214049	0.00268462	0.3660816	3	9.956145	0.1508225	0.253122	0.617288	1.05984	2.06975	0.204733	0.235328	0.102372	0.0860438	0.196562	0.174961	0.3991284	0.9172025
400	-350.0326	-298.661	-51.37156	12.74782	2.218632	0.0568214	0.0236318	2.25843	1.2476	1.28984	0.10117	0.117705	0.385415	0.196592	0.361032	1.0129	0.08234	0.587845	0.196014	0.0261542	0.633618	0.359922	0.573495	0.752881	1.03066	0.0792457	0.0480389	0.4562505	0.1131399	0.0688852	0.0542176	0.00591171	0.0151782	9.19164e-05	0.0103912	0.0881438	0.00207178	0.154376	0.134426	0.315166	0.0981922	0.0196217	0.025686	0.00764048	0.3302111	3	12.77567	0.1502558	0.318047	0.676416	1.07461	1.93093	0.198579	0.265236	0.128963	0.099022	0.216451	0.0917491	0.443351	0.7448073
500	-328.378	-291.4402	-36.9378	5.228455	5.894649	0.00695487	0.339925	0.933779	0.0723445	0.107885	0.149089	0.241388	0.0741305	0.158045	0.309766	0.437422	0.102263	0.228157	0.535647	0.684701	0.0112249	0.342937	0.0281571	0.125145	0.381394	0.707779	0.872276	0.3248663	0.09352858	0.0626653	0.0744884	0.0485194	0.0275713	0.00189691	0.00249497	0.0637349	0.0236835	0.0471843	0.0991576	0.451103	0.0104282	0.0330362	0.0503048	0.00373137	0.2271722	1	6.387052	0.1481477	0.535467	0.822666	1.08149	1.56037	0.1955	0.289258	0.136266	0.0725003	0.113727	0.192748	0.3207007	0.7083618
600	-341.3612	-302.1522	-39.20898	4.654405	2.579442	0.0461999	0.757444	2.10095	0.618024	0.0640813	0.0561549	0.076903	0.00850189	0.275098	0.4132	0.738678	0.155509	0.844104	0.597724	0.207714	0.277095	1.06869	0.218672	0.149921	0.28115	0.618801	0.0373234	0.4103101	0.0009002434	0.117686	0.0161481	0.0501393	0.024929	0.028985	0.0153952	0.0929982	0.0146365	0.0327569	0.104595	0.300931	0.0245933	0.0857635	0.0489232	0.0415203	0.3074341	2	6.225271	0.178452	0.353861	0.705218	1.07948	1.86144	0.258655	0.261755	0.0712738	0.0662344	0.166889	0.175193	0.3083343	0.9970803
700	-329.5434	-289.651	-39.89238	9.251303	3.877765	0.0158481	0.0481941	0.650065	0.164591	0.551017	0.0208165	0.0237216	0.058277	0.274743	0.618846	0.203421	0.136629	0.602024	0.739354	0.0279842	0.116763	0.0237831	0.0223251	0.675267	0.0181699	0.258242	0.373835	0.2455273	0.07086482	0.0546763	0.0110742	0.0659737	0.033189	0.000142944	0.00346964	0.119857	0.00914702	0.0291917	0.091209	0.389079	0.0199876	0.0569465	0.107268	0.00878867	0.1753304	1	9.590858	0.03350563	0.447519	0.770873	1.0844	1.69721	0.247057	0.254438	0.0974114	0.0634284	0.164557	0.173109	0.2461952	0.71216
800	-336.3179	-290.7465	-45.57143	4.183393	3.35047	0.00631241	0.161236	0.868536	0.445343	0.621488	0.0227644	0.219905	0.0185711	0.122547	0.588923	0.457193	0.193518	1.05741	0.486769	0.529772	0.174862	0.421732	0.100797	0.865075	0.526623	1.77469	0.955726	0.5594964	-0.1933923	0.152133	0.0166262	0.0077579	0.00997797	0.0601107	2.08108e-05	0.100405	0.0152981	0.0113943	0.0326663	0.326293	0.00816997	0.198848	0.0414242	0.0188758	0.6023962	1	5.018114	0.2238739	0.41468	0.749255	1.08377	1.75229	0.195991	0.236388	0.129287	0.0545957	0.1711	0.212639	0.4090039	1.472837
900	-335.8273	-294.9013	-40.92595	3.877376	2.530652	0.025025	0.385741	0.921331	0.251298	0.0304333	0.778153	0.545684	0.0364118	0.442835	0.43612	0.359393	0.358599	1.0281	0.818108	1.7886	0.038467	0.165164	0.666563	0.157534	0.341341	0.695915	0.179026	0.4898023	0.01965156	0.0993002	0.0156431	0.0387501	0.020085	0.0105271	0.0411213	0.0761768	0.0165955	0.125896	0.0838	0.323848	0.00532804	0.0725143	0.0552126	0.0152021	0.5277662	4	5.683975	0.1115935	0.349344	0.701713	1.07897	1.86998	0.241334	0.234567	0.10772	0.0724392	0.196688	0.147253	0.5474177	0.9641013
