Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-593.4594	-520.268	-73.19146	27.89446	3.078469	0.0731084	0.0348747	0.196758	0.0307401	0.0772671	0.0178738	0.0428029	0.00118866	0.0232765	0.0932963	0.00094401	0.0121595	0.0157395	0.0607872	0.142632	0.260782	0.0347267	0.0573999	0.117447	0.043256	0.0296726	0.00979025	0.0794757	0.122855	0.0491715	0.013798	0.0488533	0.216922	0.133143	0.0214398	0.0136077	0.0780413	0.181508	0.195516	0.0964105	0.0283728	6.82809e-05	0.144479	0.380845	0.0214241	0.0395122	0.0674469	0.212029	0.160092	0.14905	0.144158	0.0116607	0.0784807	0.0220564	0.162946	0.00268553	0.0852672	0.0184599	0.0499583	0.294334	0.173926	0.0923569	0.00685053	0.0317504	0.00223253	0.08846537	0.005650965	0.00236473	0.366354	0.058194	0.0224572	0.015561	0.0301661	0.095479	0.000121565	0.0471149	0.0244958	0.116275	0.084266	0.0112074	0.12039	0.00555282	0.3809874	8	30.30281	0.07551229	0.395243	0.735782	1.08288	1.7861	0.158103	0.114354	0.0652975	0.443126	0.108741	0.11038	0.3866384	0.9853844
100	-592.7545	-511.908	-80.84652	29.44704	3.729852	0.156274	0.0666175	0.228165	0.0262668	0.0627483	0.0133072	0.0478399	0.0195461	0.0141112	0.145167	0.148791	0.0639644	0.00142138	0.00136484	0.0437676	0.30349	0.037356	0.0429372	0.0349875	0.512073	0.0308781	0.0198375	0.0110257	0.359485	0.00209221	0.0485504	0.0425731	0.078192	0.0146489	0.0224781	0.0488679	0.00597381	0.00607323	0.00617193	0.0196216	0.00606054	0.0240971	0.126836	0.211999	0.174019	0.0137522	0.00120792	0.146118	0.0867605	0.0263901	0.184394	0.0316042	0.0990174	0.0559014	0.125578	0.00131706	0.396952	0.0856612	0.0348607	0.838224	0.180324	0.0888649	0.00473306	0.0546598	0.205562	0.08218456	0.001722154	0.0647438	0.455182	0.0272604	0.00441132	0.0328351	0.0121952	0.0382974	0.0031213	0.038196	0.0192749	0.13058	0.0486914	0.0301126	0.0728406	0.0222579	0.6691276	4	30.51145	0.03787833	0.438877	0.765317	1.08434	1.71147	0.113344	0.103998	0.0699143	0.468717	0.114927	0.129099	0.6708498	0.9974329
200	-593.4977	-510.1864	-83.31127	30.83042	3.111253	0.0725352	0.0799426	0.215057	0.127769	0.0131585	0.127366	0.143025	0.0187282	0.0406474	0.164321	0.0354037	0.232586	0.0123768	0.13254	0.0298008	0.17513	0.0116274	0.0835161	0.0118126	0.152938	0.01652	0.0305155	0.0763989	0.110503	0.0257656	0.0530859	0.21971	0.0531273	0.0020218	0.00548532	0.0276099	0.351091	0.00863545	0.0854426	0.000293605	0.121453	0.00579492	0.167696	0.449219	0.184252	0.0869233	0.0492408	0.440238	0.097087	0.131506	0.0847636	0.0627712	0.0533167	0.201218	0.0450079	0.43437	0.00836512	0.0100209	0.00502273	0.2126	0.00644268	0.377216	0.0306888	0.0570393	0.0186626	0.0855416	-0.01329661	0.118715	0.399632	0.0366497	0.0045746	0.00284466	0.0132087	0.0159664	0.0238747	0.0457946	0.0494911	0.11382	0.0942503	0.000620896	0.0669193	0.0136389	0.4616474	8	39.38	0.04586149	0.39769	0.737507	1.08301	1.78179	0.0658795	0.0795542	0.0552857	0.501211	0.129729	0.16834	0.4483508	1.029657
300	-602.1063	-521.7653	-80.34097	28.64371	3.012552	0.0434743	0.0619866	0.0275764	0.0546375	0.123521	0.000760367	0.0410991	0.0300089	0.0223736	0.0169338	0.0117533	0.184733	0.0525849	0.00123186	0.0482752	0.0626684	0.0202697	0.0626485	0.137569	0.226541	0.00110817	0.146583	0.0770679	0.0172185	0.0118041	0.166539	0.00486031	0.376158	0.553201	0.0266668	0.12487	0.0207397	0.0277636	0.4384	0.0104355	0.156354	0.00664386	0.0102103	0.0393741	0.0162777	0.147839	0.0603433	0.0577342	0.13939	0.0951312	0.256238	0.0213311	0.072982	0.0248601	0.0314725	0.0502634	0.244347	0.0164259	0.0973704	0.0229271	0.400509	0.310881	0.015556	0.276331	0.0406271	0.08381709	0.01483656	0.0312547	0.449689	0.035784	0.0105108	0.00603746	0.000306719	0.103077	0.00695555	0.0272638	0.0747096	0.105305	0.0128359	0.0293273	0.0913063	0.015636	0.4908821	9	33.20136	0.08353092	0.390231	0.732221	1.08258	1.79497	0.109088	0.12297	0.057133	0.426051	0.130381	0.154377	0.5057187	0.9706624
400	-581.7402	-511.1017	-70.63853	21.07799	5.16141	0.220184	0.11799	0.09368	0.0560259	0.112576	0.0191342	0.0465773	0.107134	0.0109085	0.141801	0.0508133	0.0133028	0.00483534	0.0114546	0.154781	0.106563	0.0531355	0.0435368	0.321806	0.020166	0.0136384	0.102444	0.00891804	0.042683	0.0117954	0.0693862	0.010202	0.209294	0.0793028	0.00359079	0.0122022	0.159786	0.0160356	0.00591153	0.129898	0.321283	0.0736088	0.0106145	0.00293758	0.0498244	0.318424	0.115026	0.051546	0.262221	0.469152	0.254644	0.0103572	0.0198011	0.0527913	0.18896	0.214747	0.152093	0.139562	0.00946361	0.119548	0.0120788	0.0947776	0.0168478	0.159533	0.0274074	0.08229521	0.00567816	0.0639639	0.428648	0.0268879	0.061038	0.0138369	0.0154631	0.0661219	0.0124163	0.0130037	0.0326437	0.118964	0.0381664	0.0352056	0.0598301	0.0138112	0.6234435	9	30.60273	0.05271592	0.508646	0.807727	1.08301	1.60062	0.0881986	0.138411	0.0669164	0.486062	0.0748264	0.145585	0.6291217	0.9909745
500	-608.2047	-534.2618	-73.9429	33.43904	1.122351	0.197134	0.0223468	0.0523448	0.0500582	0.189491	0.0417398	0.0238773	0.128594	0.135463	0.0450868	0.131189	0.0908378	0.033836	0.0140047	0.176513	0.0829694	0.0632456	0.0487398	0.0770001	0.0892609	0.0227252	0.13015	0.0134021	0.015949	0.00851955	0.130026	0.0103048	0.409784	0.084166	0.0539737	0.0191095	0.0177233	0.0451759	0.00873506	0.143815	0.0669154	0.018246	0.178261	0.019131	0.0499762	0.0787057	0.01015	0.249641	0.0866833	0.367918	0.0310308	0.0116376	0.495538	0.143717	0.0404217	0.193734	0.0467859	0.000737013	0.00239779	0.00900477	0.242876	0.0155461	0.0752753	0.115439	0.0301232	0.08151884	0.02665	0.0298439	0.349315	0.0375555	0.0798722	0.0213808	0.0161142	0.0714929	0.0821262	0.0186912	0.0371013	0.0470687	0.0842813	0.0330959	0.0892349	0.00282632	0.4045168	8	36.67835	0.05149126	0.160699	0.510673	1.01764	2.31098	0.0936691	0.0940998	0.0855808	0.46806	0.107821	0.150769	0.4311667	0.938191
600	-627.6253	-532.9308	-94.69446	25.24096	2.594126	0.00715755	0.176385	0.175444	0.0251787	0.239511	0.136478	0.648538	0.112194	0.0365129	0.0232136	0.298868	0.00797217	0.017157	0.0251302	0.17718	0.212748	0.0677495	0.411744	0.145111	0.232687	0.0943522	0.187497	0.0464287	0.0810712	0.00780533	0.169378	0.00204774	0.184988	0.00445225	0.0146563	0.0775331	0.550491	0.0309544	0.0198155	0.372766	0.00828084	0.00567762	0.124658	0.0646735	0.103912	0.0484635	0.0422904	0.162324	0.0376362	0.266961	0.22165	0.0506588	0.00324284	0.324929	0.0226657	0.0363259	0.244322	0.0732662	0.0161747	0.534588	0.0206971	0.178895	0.624409	0.00895852	0.00319754	0.1217192	-0.05138062	0.0985715	0.377954	0.0606829	0.0764249	0.0171575	0.0283681	0.0265242	0.0101008	0.0796817	0.0271129	0.00329603	0.0436226	0.00922454	0.127066	0.0142125	0.5538547	7	32.55304	0.06411026	0.355203	0.706252	1.07962	1.85892	0.10489	0.153954	0.0745256	0.420221	0.132654	0.113756	0.5024741	1.102255
700	-608.6657	-513.509	-95.15667	25.16427	5.25407	0.0594619	0.0344674	0.401604	0.0123285	0.0662671	0.138192	0.055789	0.00451859	0.0282656	0.0561675	0.0457584	0.0913096	0.00855865	0.381144	0.0696647	0.0947044	0.0532297	0.33458	0.453261	0.205244	0.168206	0.0658959	0.181982	0.00743553	0.0157271	0.280158	0.0740027	0.0968753	0.390635	0.00079935	0.152776	0.365162	0.000279469	0.00495869	0.0801707	0.232067	0.0169117	0.152381	0.613379	0.354002	0.371155	0.0420901	0.0457939	0.0641414	0.053176	0.0214681	0.0926878	0.727488	0.290019	0.0555908	0.0259977	0.0918268	0.916197	0.153368	0.946716	0.36803	0.00242454	0.0106834	0.259668	0.145708	0.1955201	0.05986871	0.00794069	0.273768	0.0590258	0.018429	0.012681	0.0556282	0.181184	0.00514008	0.00534879	0.04042	0.180133	0.0460806	0.00987852	0.0860356	0.0183078	0.4947632	12	27.21413	0.07638724	0.512299	0.809804	1.08283	1.59506	0.0909264	0.104959	0.0744895	0.429868	0.153964	0.145793	0.5546319	0.8920569
800	-610.6019	-533.8653	-76.73661	26.39676	4.715315	0.0112406	0.0538492	0.00485067	0.00076389	0.0116031	0.219556	0.114985	0.11375	0.0401198	0.0366917	0.096536	0.093211	0.0400674	0.141149	0.00253224	0.306747	0.0774219	0.696004	0.0426333	0.103627	0.0114214	0.00458136	0.0391824	0.106245	0.0207993	0.0201794	0.0873073	0.153849	0.019372	0.000653383	0.21111	0.194351	0.148129	0.272532	0.0817012	0.0828492	0.00256622	0.194899	0.315243	0.143814	0.177129	0.0799546	0.00474985	0.0740028	0.0493855	0.0039782	0.0234742	0.206176	0.315953	0.11927	0.164057	0.172819	0.00431238	0.383759	0.0277127	0.158311	0.110572	0.0029214	0.397878	0.329281	0.08787366	0.0005564277	0.124845	0.181078	0.026895	0.011269	0.0201888	0.0301356	0.0165029	0.0373715	0.0758351	0.0112437	0.186586	0.0325182	0.0227744	0.178061	0.044696	0.4581657	9	30.6422	0.1170198	0.489806	0.796803	1.08376	1.62963	0.0838397	0.0928186	0.0745451	0.440826	0.150569	0.157402	0.4587221	0.998787
900	-616.1042	-515.4409	-100.6633	27.91664	4.015959	0.0551165	0.136186	0.135317	0.159108	0.00595662	0.171751	0.306882	0.0883177	0.0251814	0.257162	0.172591	0.00398539	0.0189775	0.0331322	0.0338724	0.152109	0.067199	0.0240395	0.0999868	0.174671	0.258679	0.0390107	0.0380118	0.0877468	0.0403351	0.0540231	0.0221298	0.372904	0.249987	0.0136547	0.00834099	0.0394362	0.570699	0.00930065	0.00387682	0.0545016	0.0663227	0.379534	1.13668	0.0662895	0.0230093	0.213202	0.00318464	0.0641106	0.00410503	0.426106	0.0441958	0.154369	0.296484	0.444647	0.0325145	0.465494	0.0620694	0.0796939	0.0475702	0.474617	0.177081	0.00701683	0.145249	0.0252905	0.1600584	-0.003894251	0.0632573	0.350264	0.00678467	0.0311202	0.0304179	0.0387588	0.0187363	0.0123909	0.0686986	0.024046	0.166033	0.0530392	0.0291979	0.0963768	0.010879	0.4801933	10	28.17547	0.06090938	0.455237	0.775759	1.0844	1.68461	0.0418964	0.136152	0.0739765	0.484645	0.0997822	0.163548	0.476299	1.008176
1000	-609.0124	-515.7634	-93.24903	30.71462	1.890365	0.0312848	0.0996095	0.281565	0.239149	0.229377	0.0276226	0.117319	0.0332936	0.0143465	0.514997	0.0342093	0.00196855	0.0176236	0.11695	0.0485492	0.139526	0.0301548	0.0148449	0.205686	0.341089	0.0214977	0.0951463	0.0540973	0.0753423	0.0507733	0.0203808	0.232727	0.162575	0.058495	0.00947965	0.0392654	0.544064	0.114455	0.0290492	0.120095	0.551879	0.0576839	0.162403	0.0471414	0.00823079	0.22514	0.034887	0.173299	0.0674034	0.0174296	0.105468	0.0165	0.174138	0.300447	0.23474	0.056655	0.16056	0.0142263	0.011391	0.127185	0.323804	0.182076	0.740839	0.333485	0.0347555	0.1176999	0.009605157	0.0395999	0.298079	0.0774915	0.00410106	0.014887	0.0121381	0.0805321	0.0338339	0.0256638	0.0938646	0.14021	0.0421918	0.0005704	0.130298	0.00653881	0.6005391	10	32.29227	0.03603841	0.279827	0.642825	1.06699	2.01036	0.117577	0.120348	0.0552089	0.423676	0.0942179	0.188973	0.6101443	0.9842576
1100	-653.9195	-520.2306	-133.689	23.03305	4.466272	0.234754	0.106616	0.0346986	0.00112463	0.0953852	0.129172	0.242565	0.0300619	0.031845	0.116687	0.0619756	0.405845	0.0184403	0.102275	0.423905	0.119748	1.09251	0.755256	0.779242	0.193742	0.0689378	0.0060984	0.0232032	0.385299	0.167935	0.1283	0.223281	0.00121304	0.0475529	3.49925e-05	0.927282	0.777361	0.420662	0.280348	0.252355	1.37013	0.0885596	0.00120703	0.29159	0.0483288	0.159133	0.630044	0.10533	0.0140687	0.466116	0.316429	0.12142	0.717731	1.18021	0.867559	0.0180881	0.120748	0.351209	0.741901	0.065385	0.323261	0.295077	0.509685	0.289309	1.11461	0.3293031	-0.0176649	0.0132296	0.362098	0.0494682	0.0111199	0.000761897	0.108277	0.062939	0.0064856	0.0194433	0.0292569	0.0975581	0.0864537	0.00608641	0.139706	0.00711628	0.420363	13	27.5353	0.133725	0.478277	0.789932	1.08408	1.64771	0.0696372	0.146717	0.0961785	0.444226	0.128085	0.115157	0.4026981	1.043866
1200	-597.1355	-517.8468	-79.28872	9.220492	2.775157	0.193814	0.118256	0.00411663	0.117996	0.251059	0.156796	0.033479	0.101881	0.120768	0.249129	0.110222	0.00510065	0.00815405	0.0163284	0.208296	0.130648	0.276671	0.0564042	0.337468	0.211217	0.0354774	0.133222	0.0534807	0.104789	0.00741823	0.0715062	0.00118847	0.241704	0.285903	0.00720691	0.0354377	0.0188166	0.0201799	0.131416	0.336365	0.727989	0.0335518	0.0545937	0.00345305	0.280353	0.439335	0.0690086	0.0772218	0.0648424	0.316399	0.284908	0.00310728	0.003458	0.27269	0.0709657	0.286359	0.0396311	0.204505	0.067148	0.121988	0.0656489	0.00651086	0.046829	0.0065166	0.00297975	0.1330607	0.05328028	0.0434442	0.227575	0.0455759	0.0598389	0.00371704	0.0234665	0.146548	0.00696054	0.0523166	0.0512197	0.0803288	0.0547041	0.018172	0.180212	0.00591992	0.5320418	11	32.75724	0.0913382	0.371083	0.718267	1.08116	1.82949	0.0909926	0.084615	0.098241	0.380639	0.152518	0.192994	0.5853221	0.9089727
1300	-604.276	-520.5578	-83.71825	8.651009	7.637364	0.315087	0.00176492	0.107721	0.017654	0.229143	0.0673693	0.0310014	0.5376	0.0085586	0.00912652	0.00448689	0.0183718	0.0441949	0.0167871	0.0831483	0.245922	0.0388089	0.149953	0.223425	0.00813483	0.0856648	0.369075	0.27268	0.0118223	0.0197384	0.218654	0.00119798	0.307339	0.168165	0.120628	0.0361293	0.400591	0.0780676	0.0813855	0.341318	0.0643623	0.00220577	0.0478053	0.0106036	0.252588	0.00367487	0.0647654	0.000189695	0.395085	0.323265	0.215914	0.100903	0.0205228	0.726701	0.191449	0.0615892	0.0574004	0.0916971	0.168704	0.0117506	0.474646	0.11422	0.227573	0.0119322	0.0100248	0.1252414	0.05485624	0.00716489	0.274485	0.100015	0.0244844	0.00823533	0.0147934	0.0413683	0.0186446	0.047082	0.0816404	0.0961816	0.114849	0.00478103	0.15929	0.00698419	0.4442892	7	33.81179	0.1089018	0.58468	0.848348	1.07747	1.4895	0.0727228	0.195776	0.0538651	0.350906	0.166983	0.159747	0.4991455	0.8900997
1400	-602.026	-526.128	-75.89795	28.86267	3.605427	0.0401404	0.128321	0.315872	0.127828	0.174042	0.0168613	0.00758572	0.0048246	0.0483415	0.0689444	0.0181596	0.0553922	0.015863	0.321875	0.0660979	0.0995347	0.00628224	0.0700548	0.262126	0.30085	0.0340965	0.0689599	0.258704	0.090557	0.00670683	0.0485118	0.0333495	0.341608	0.0434415	0.0437632	0.0487306	0.0231539	0.0838191	0.254363	0.452224	0.0249506	0.0023486	4.6713e-05	0.147065	0.168101	0.105154	0.0930384	0.123177	0.010796	0.053035	0.010598	0.0160965	0.0152546	0.0623044	0.198667	0.124473	0.096174	0.0653389	0.158691	0.0105608	0.225285	0.184111	0.434492	0.290725	0.0528351	0.1158391	-0.01066174	0.119235	0.10189	0.0808199	0.0436912	0.0094741	0.0650498	0.229471	0.0536607	0.018384	0.0474185	0.0500462	0.0518519	0.00105969	0.118586	0.00936189	0.4350599	6	36.72549	0.0792131	0.431279	0.760355	1.08422	1.72414	0.100166	0.0748452	0.107262	0.419153	0.187766	0.110808	0.4243982	1.025122
1500	-581.961	-508.2561	-73.70486	8.955374	4.623157	0.0737066	0.0540932	0.241324	0.00739453	0.0107913	0.0507001	0.0498765	0.0503919	0.01977	0.256408	0.0340405	0.018368	0.015297	0.00698577	0.006571	0.182823	0.124287	0.00774572	0.140739	0.101061	0.203531	0.0111221	0.0141643	0.0802916	0.0019372	0.0543576	0.0939883	0.0782208	0.0180051	0.00176666	0.00428909	0.447306	0.0599718	0.0152813	0.171141	0.012108	0.0148992	0.278016	0.0933668	0.00484242	0.0565796	0.0776474	0.0059939	0.0394608	0.147032	0.0954566	0.00755353	0.334368	0.399505	0.0545284	0.110641	0.0996042	0.0319353	0.127582	0.0370776	0.0603082	0.0476021	0.169135	0.0566528	0.276131	0.07714926	0.02947867	0.0859161	0.360993	0.0385009	0.0146664	0.0363695	0.0122943	0.0492382	0.0207268	0.0956823	0.0198301	0.137842	0.0216128	0.00155102	0.0960534	0.00872308	0.3625058	6	33.44605	0.08951854	0.485631	0.794332	1.08389	1.63615	0.0639331	0.136377	0.0463	0.491288	0.124992	0.13711	0.3919845	0.9247963
1600	-647.0857	-526.8455	-120.2402	11.89821	2.472505	0.47003	0.433072	0.336528	0.531759	0.141	0.554337	0.170406	0.782299	0.0053013	0.00476104	0.246912	0.287587	0.487262	0.109718	0.10144	0.015312	0.0143255	0.17752	0.737943	0.0180207	0.233442	0.990529	0.00609433	0.0103836	0.0928763	1.01373	0.0310859	0.670997	0.0888593	0.633878	0.401974	0.416915	1.28713	0.222303	0.00687955	4.29737e-05	0.047219	0.715693	0.416368	0.912784	0.0140218	0.00197873	0.363152	0.0192038	1.41147	0.000524702	0.266088	0.533246	0.0211743	0.0847673	0.51759	0.455341	0.0507265	0.159564	0.859425	0.0059341	0.276348	0.00746695	0.747704	0.0754865	0.2927185	0.01411771	0.0308449	0.131417	0.0546335	0.0165409	0.0164989	0.0100267	0.114331	0.0353921	0.0319367	0.0411954	0.316348	0.0335143	0.0213827	0.116433	0.0295042	0.3895286	10	24.4745	0.2147541	0.343834	0.69739	1.07831	1.88047	0.10261	0.118658	0.102943	0.442958	0.0898412	0.14299	0.4036463	0.9650246
1700	-604.7633	-524.0848	-80.67843	8.492447	3.201915	0.124381	0.130827	0.111216	0.310934	0.11018	0.177088	0.173518	0.042946	0.0335399	0.280654	0.0766944	0.0307563	0.0108519	0.459152	0.182341	0.101716	0.00812583	0.17343	0.271885	0.294726	0.123761	0.00189771	0.0688662	0.204199	0.0158831	0.123774	0.274297	0.140116	0.0358239	0.0056573	0.0612545	0.163252	0.0378729	0.202483	0.0680719	0.00594103	0.0105669	0.0352296	0.481398	0.210357	0.00298808	0.195766	0.0333139	0.018045	0.021504	0.0699619	0.127105	0.214651	0.0839042	0.29067	0.0346398	0.458215	0.271215	0.185168	0.0642425	0.109297	0.0516185	0.0244961	0.0898182	0.0512112	0.1217141	-0.0438169	0.0225695	0.271822	0.0515149	0.184157	0.012958	0.0245228	0.0173693	0.0276784	0.0322518	0.0347219	0.140651	0.0637907	0.017866	0.0793969	0.0187293	0.5849278	6	32.61324	0.08094977	0.404303	0.742128	1.08335	1.77022	0.0800727	0.142141	0.0700168	0.513735	0.0819181	0.112116	0.5411109	1.080976
1800	-586.3023	-525.4173	-60.88493	20.94143	2.08852	0.217646	0.0384304	0.0829852	0.0246937	0.0151331	0.106626	0.00140188	0.0166265	0.131381	0.178607	0.00267618	0.0687533	0.00824487	0.0722348	0.0212315	0.22991	0.0364874	0.00746721	0.056665	0.147856	0.074037	0.0717537	0.0881629	0.145505	0.114348	0.0174424	0.00714466	0.108707	0.0651058	0.00711782	0.483474	0.00188042	0.179288	0.0570342	0.178481	0.00176475	0.0927555	0.0307998	0.272142	0.00714717	0.0647874	0.122312	0.0795739	0.0150992	0.00438139	0.219903	0.0207885	0.0949905	0.0961949	0.294368	0.0591209	0.0364201	0.131483	0.0628661	0.01141	0.275921	0.466223	0.00351083	0.13339	0.138302	0.1111872	-0.02180929	0.00133726	0.244328	0.0532984	0.0337512	0.0305529	0.01041	0.053122	0.0053938	0.00943183	0.00432515	0.227961	0.103725	0.0362315	0.145116	0.0410165	0.4798096	9	27.5679	0.1046775	0.303617	0.664108	1.07205	1.96022	0.127203	0.12563	0.0539816	0.458086	0.11141	0.123689	0.4580003	1.047619
1900	-611.1153	-515.0397	-96.07554	26.11845	4.485007	0.0137429	0.028886	0.00279101	0.0199178	0.120441	0.0158709	0.0359436	0.0185028	0.0117037	0.00950333	0.262261	0.096088	0.0518007	0.278607	0.0218405	0.332122	0.0375883	0.0216433	0.262191	0.150491	0.25851	0.00110573	0.0434895	0.379342	0.0109686	0.0388398	0.393679	0.398187	0.18893	0.380533	0.362518	0.0388414	0.282412	0.0167293	0.377864	0.00425715	0.00466392	0.18434	0.399481	0.0918547	0.207067	0.0512291	0.159606	0.678798	0.62479	0.0816273	0.0351627	0.137102	0.0574839	0.144514	0.00538626	0.309324	0.0177096	0.00300438	0.261927	0.288392	0.374089	0.032232	0.107798	0.119261	0.1782932	-0.04294415	0.0375179	0.230466	0.0360773	0.00362866	0.0352653	0.0155362	0.0519919	0.0256721	0.0230066	0.0889654	0.166902	0.0687221	0.00760582	0.205972	0.00267099	0.4081603	10	29.97887	0.1457518	0.479172	0.790471	1.08406	1.64629	0.0903257	0.157458	0.0528581	0.363398	0.16787	0.16809	0.3652161	1.117586
2000	-592.2385	-521.0363	-71.20219	26.18006	3.49445	0.120606	0.0814814	0.0772364	0.0224771	0.0316818	0.0523653	0.299522	0.203709	0.0556665	0.0463777	0.109098	0.144661	0.0815482	0.108077	0.0337996	0.00660685	0.0259307	0.0930593	0.00164504	0.136394	0.00157573	0.0310198	0.000519416	0.136332	0.0257082	0.0535983	0.00725484	0.0183285	0.0812977	0.0464874	0.0454045	0.0524905	0.0306006	0.0759241	0.0119911	0.0932735	0.204128	0.106495	0.0797014	0.0141848	0.0330453	0.0366184	0.131817	0.00230148	0.0771141	0.00297566	0.0331008	0.331478	0.0843762	0.0458285	0.00339311	0.167614	0.0697981	0.01377	0.14774	0.0206216	0.0233655	0.0140019	0.00435736	0.0210826	0.0711339	-0.09337605	0.00591763	0.338391	0.0364742	0.150384	0.0304291	0.010101	0.0147157	0.0326241	0.0553164	0.0533513	0.0576073	0.0567052	0.0342182	0.105727	0.0180367	0.3846592	7	34.18203	0.07035982	0.424232	0.755686	1.08407	1.73602	0.0812356	0.126446	0.0684775	0.473595	0.107608	0.142638	0.2912831	1.320568
2100	-603.7735	-525.9718	-77.80164	26.41514	2.73053	0.0280132	0.178051	0.296042	0.0611238	0.123326	0.0606582	0.0200322	0.0368442	0.0220894	0.438306	0.0156398	0.030064	0.0139203	0.0172358	0.0738571	0.164301	0.00514942	0.229544	0.180448	0.036363	0.144092	0.0382688	0.172792	0.137619	0.279973	0.0858263	0.0164613	0.0869636	0.131038	0.043471	0.166369	0.00687471	0.0878056	0.0510025	0.0742802	0.0328471	0.136653	0.0150571	0.0473223	0.00692467	0.0343465	0.185287	0.112864	0.00695088	0.0730193	0.0217081	0.00526533	0.31769	0.0810058	0.130266	0.090473	0.320959	0.00724204	0.0519575	0.050493	0.214393	0.107931	0.0200786	0.0839925	0.00313385	0.0938108	0.04168822	0.0373538	0.321729	0.00967528	0.101406	0.00474836	0.000851671	0.0791708	0.0101426	0.0378472	0.1205	0.144772	0.00228336	0.0161893	0.0990868	0.0142449	0.4223266	9	37.5093	0.06781906	0.367278	0.715425	1.08082	1.83648	0.0999006	0.143751	0.0922543	0.411318	0.105735	0.14704	0.4640148	0.9101576
