Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
860	0	-77.43053	-92.12492	14.69439	4.467937	0.00611622	0.0108128	0.190887	0.0557708	0.375507	0.00813053	0.067885	0.0759649	0.2062916	0.00984099	0.0251607	0.0202213	0.0511567	0.0308217	0.0510074	0.00796139	0.050533	0.0914859	0.0611373	0.0888378	0.0743419	0.0150095	0.12145	0.262473	0.0484028	0.03083962	35.10338	0.478356	0.78998	1.08408	1.64758	0.0220412	0.384428	0.015359	0.130396	0.324391	0.123384	0.04068061	0.7580914
861	0	-61.94383	-83.00922	21.06539	3.224663	0.198526	0.121572	0.0182035	0.0319834	0.0816361	0.130176	0.0154107	0.000668778	0.08596368	0.0138211	0.102426	0.010223	0.0306833	0.0900475	0.000349163	0.0168296	0.0302203	0.0127258	0.0917976	0.0455529	0.0503935	0.289679	3.93347e-05	0.16549	0.0635433	0.07835936	37.08215	0.405929	0.743254	1.08342	1.7674	0.0729294	0.369781	0.0085952	0.17323	0.347306	0.0281586	0.09218046	0.8500648
862	0	-62.2584	-83.2516	20.99319	1.393153	0.0248164	0.0253799	0.0182227	0.0576033	0.0645149	0.273359	0.144148	0.213331	0.05725874	-0.007440726	0.0942107	0.0450418	0.202638	0.127282	0.0618212	0.0275258	0.00906326	0.0136335	0.00545916	0.106749	0.0470544	0.0449344	0.0001407	0.174748	0.0396983	0.06288421	11.22514	0.208335	0.569749	1.04348	2.17844	0.0331109	0.53754	0.01565	0.0695123	0.2863	0.0578867	0.05544348	1.134204
863	0	-60.96876	-81.35544	20.38668	2.976967	0.000969053	0.0862786	0.0892308	0.277873	0.00666958	0.214751	0.095465	0.0466045	0.07914859	0.03377082	0.159763	0.0282177	0.209892	0.000896427	0.0061983	0.0598756	0.0872294	0.0400085	0.0219573	0.122354	0.0304488	0.00375731	0.0458325	0.160411	0.0231579	0.01037417	40.09506	0.387472	0.730245	1.0824	1.79988	0.0547481	0.423373	0.00361547	0.133075	0.323345	0.0618437	0.044145	0.2350022
864	0	-58.43606	-83.49363	25.05757	2.596436	0.0226926	0.00137334	0.0117934	0.135539	0.0384424	0.0263627	0.101538	0.0903612	0.02838207	0.1155008	0.0770024	0.221373	0.0451812	0.0545276	0.0233644	0.027135	0.0100183	0.129305	0.0135158	0.0491796	0.137761	0.0379079	0.0128934	0.14144	0.0193959	0.01941208	15.60375	0.355413	0.706414	1.07964	1.85853	0.0402744	0.546851	0.00725068	0.0767612	0.268031	0.0608326	0.1349129	0.143886
865	0	-66.14897	-88.94596	22.79699	1.260939	0.0361249	0.000663321	0.0212902	0.0120084	0.148326	0.0591032	0.170455	0.118758	0.07492688	-0.02935236	0.0161319	0.0548708	0.141612	0.144316	0.0212284	0.104511	0.0199474	0.000764609	0.0862459	0.0837392	0.0426027	0.04422	0.017202	0.0811545	0.141455	0.07502895	37.74939	0.185923	0.543239	1.03264	2.23819	0.00883485	0.388902	0.0493905	0.0823421	0.39109	0.0794413	0.04567658	1.642613
866	0	-67.65185	-81.95269	14.30084	0.8501587	0.0357943	0.00734216	0.108665	0.308505	0.187633	0.603552	0.286901	0.0723117	0.144042	0.2533123	0.101946	0.0967049	0.0158234	0.0742492	0.05043	0.0370294	0.016142	0.0153869	0.193298	0.0811003	0.0279595	0.0291426	0.0136336	0.205383	0.0417714	0.0299602	14.2058	0.106178	0.426571	0.96994	2.49731	0.02192	0.500148	0.000405373	0.162727	0.259942	0.0548568	0.2832725	0.1057646
867	0	-68.73332	-85.89546	17.16214	4.210853	0.0902101	0.124625	0.0147211	0.0100438	0.321507	0.109676	0.0909021	0.0939988	0.0948337	0.01856772	0.0724374	0.0773805	0.171566	0.0101802	0.0162821	0.0410582	0.0397942	0.0208943	0.0252962	0.0128308	0.151539	0.0495256	0.210685	0.0677978	0.0327317	0.004061669	82.00761	0.465583	0.782199	1.08431	1.6679	0.0543823	0.410357	0.0261614	0.106142	0.371438	0.031519	0.02262939	0.1794864
868	0	-49.79766	-83.18514	33.38748	1.168128	0.000502268	0.00245322	0.000438201	0.0113926	0.00742068	0.00147213	0.0672716	0.0046013	0.01322505	0.002752479	0.0916579	0.0441626	0.0182498	0.0109553	0.0182846	0.222202	0.0183852	0.0119268	0.0579735	0.0570734	0.00516346	0.161378	0.0960566	0.152107	0.0344242	0.001252373	411.8918	0.16923	0.522046	1.0231	2.28563	0.0811479	0.368569	0.0119107	0.189058	0.305807	0.043508	0.004004852	0.3127139
869	0	-55.50115	-83.3113	27.81014	0.9144366	0.0510133	0.0179298	0.0308916	0.0747025	0.00519501	0.0656078	0.0305219	0.00828891	0.04077982	0.006372346	0.0314144	0.33615	0.07202	0.0874438	0.000779455	0.0620645	0.0143626	0.0111453	0.0363085	0.0577141	0.14344	0.0514341	0.00939902	0.0781884	0.00813535	0.006069429	143.0304	0.119581	0.449432	0.984237	2.44675	0.0799424	0.408624	0.0144729	0.159175	0.276575	0.0612119	0.01244177	0.4878266
870	0	-54.83896	-83.77488	28.93592	1.112883	0.0258691	0.0250211	0.00527005	0.135118	0.0372758	0.120726	0.000958718	0.0171005	0.04351709	-0.001833051	0.107715	0.0502211	0.0797186	0.055532	0.00610881	0.0132859	0.020955	0.156851	0.0752515	0.0241815	0.0481362	0.0177846	0.0573189	0.232032	0.0549084	0.02034663	23.20809	0.158911	0.508237	1.01645	2.3164	0.0565925	0.446559	0.0195645	0.119133	0.301284	0.0568665	0.01851358	1.099011
871	0	-68.32816	-83.5401	15.21194	5.211922	0.0214551	0.0372965	0.128647	0.0950461	0.0579125	0.419561	0.157203	0.486671	0.1665661	0.0382249	0.141857	0.000743287	0.0995836	0.0326338	0.102728	0.0392623	0.0819718	0.0143159	0.21159	0.0621823	0.0331866	0.0194241	0.0229658	0.0557549	0.0818004	0.0001585689	17.43685	0.510648	0.808867	1.08291	1.59757	0.0111896	0.485667	0.0349552	0.158744	0.274965	0.0344792	0.03838347	0.004131177
872	0	-80.93021	-86.90755	5.977337	1.946132	0.143754	0.17481	0.0335183	0.513932	0.270701	2.14409	0.183582	1.78002	0.3579246	0.2005345	0.0729243	0.0182614	0.00642347	0.355104	0.0252234	0.210619	0.0373164	0.00315135	0.107973	0.00416465	0.000130561	0.0502882	0.0127991	0.0249493	0.0706718	0.003611494	6.5067	0.286758	0.64916	1.06858	1.9955	0.0266717	0.356376	0.0297677	0.205068	0.37361	0.00850648	0.204146	0.01769074
873	0	-62.09316	-84.88103	22.78787	1.675871	0.0264407	0.0467826	0.0771899	0.0376711	0.28651	0.0182369	0.204012	0.114051	0.09434672	0.05924357	0.00710419	0.00446477	0.00472104	0.105293	0.00172006	0.0654951	0.0250691	0.0276566	0.0553571	0.0861982	0.0838798	0.047989	0.00367564	0.472346	0.00903043	0.0330114	17.59923	0.251257	0.615433	1.05927	2.07404	0.016424	0.487237	0.0100346	0.226526	0.232139	0.0276387	0.09225497	0.3578279
874	0	-74.32205	-89.19024	14.86819	3.436499	0.0153321	0.361786	0.109469	0.019578	0.40316	0.268185	0.488063	0.0292323	0.1812222	0.04605989	0.061136	0.0717755	0.0114068	0.185745	0.0987731	0.0605463	0.00945292	0.0273565	0.0809259	0.119876	0.0826434	0.012932	0.0345194	0.115817	0.0270943	0.04642781	14.55203	0.420445	0.753151	1.08396	1.74244	0.0521595	0.595545	0.0507602	0.0859979	0.169225	0.0463115	0.0924877	0.5019891
875	0	-74.74121	-83.67813	8.936928	0.7105901	0.248535	0.571036	0.00498269	0.0368172	0.0646066	0.82324	0.703922	0.462392	0.4167167	0.01454854	0.177928	0.0747633	0.100837	0.105698	0.0296253	0.0698959	0.0054656	0.000474349	0.0396578	0.0839946	0.0713955	0.0471815	0.015321	0.0724905	0.105272	0.02110523	39.78569	0.0764516	0.368484	0.92873	2.62633	0.0178922	0.505017	0.00242484	0.150416	0.256564	0.0676866	0.03565376	0.5919495
876	0	-79.0306	-82.21231	3.181704	4.339872	0.013143	0.568899	0.29145	0.0780013	0.134419	0.562369	0.86056	0.531214	0.2986045	0.2065049	0.0865126	0.128005	0.00231595	0.012327	0.0723422	0.00413301	0.225554	0.00288472	0.276337	0.0186352	0.0306961	0.0422527	0.0434977	0.0499077	0.00459832	0.01252538	20.28866	0.472111	0.786199	1.08421	1.65748	0.0365961	0.503395	0.0038518	0.116507	0.28229	0.0573602	0.2190303	0.0571856
877	0	-58.7823	-84.99218	26.20988	2.131425	0.0146916	0.031219	0.0344721	0.0024985	0.0504702	0.124425	0.0977652	0.00821782	0.0398751	0.04402252	0.133654	0.00715519	0.0166949	0.278002	0.0300556	0.0396747	0.0471616	0.00444036	0.118488	0.00342231	0.0195552	0.0361812	0.135785	0.0467718	0.0829586	0.01956844	45.23967	0.308474	0.668299	1.07296	1.95027	0.0107312	0.372319	0.0154323	0.18355	0.393135	0.024832	0.06359097	0.3077236
878	0	-71.51751	-88.38779	16.87028	2.901491	0.0253284	0.113427	0.177908	0.0476169	0.0158235	0.0463242	0.250794	0.0313841	0.05904156	-0.006253783	0.0364322	0.0384387	0.052849	0.210205	0.0199622	0.0597526	0.134185	0.00122469	0.221835	0.0280316	0.0189273	0.122698	0.0166378	0.0114211	0.0274003	0.01492958	89.49942	0.381495	0.725924	1.08198	1.8106	0.0152488	0.423156	0.0308932	0.0810975	0.437861	0.0117431	0.008675796	1.720831
879	0	-53.28307	-84.51957	31.2365	4.078287	0.0146754	0.0153839	0.00205314	0.0442788	0.00293479	0.0259072	0.0469532	0.00621985	0.02430778	0.02468953	0.0164158	0.219624	0.0534271	0.114661	0.0821535	0.0642575	0.0447984	0.0585965	0.00882417	0.0048836	0.0563457	0.0404692	0.0188107	0.167842	0.0488905	0.001011408	66.94084	0.458612	0.777874	1.08438	1.67913	0.0685284	0.322988	0.0172314	0.101265	0.436781	0.0532066	0.02570093	0.03935295
880	0	-50.22367	-81.72058	31.49691	1.403137	0.00113138	0.0029625	0.0168552	0.0339831	0.0104184	0.0379998	0.0115548	0.0172635	0.02102866	0.002918067	0.0596149	0.0194997	0.0500802	0.13493	0.00599605	0.142363	0.092936	0.00161909	0.126379	0.0283849	0.0622479	0.137032	0.0454025	0.0222531	0.0712625	0.000759708	309.8263	0.209964	0.571597	1.04419	2.17425	0.0203199	0.544012	0.0103408	0.0922213	0.296707	0.0363995	0.003677775	0.2065673
881	0	-58.06246	-83.09746	25.03501	1.441108	0.0428997	0.0981139	0.00630601	0.0240429	0.112394	0.00572167	0.0270988	0.186928	0.0932488	0.06616394	0.321151	0.00940673	0.0137388	0.0300209	0.0260545	0.00297327	0.00846183	0.0245383	0.0923481	0.0963843	0.0100677	0.0344894	0.0157368	0.146599	0.168029	0.01902066	30.58366	0.21608	0.578451	1.04677	2.1587	0.0288211	0.268504	0.00699419	0.239696	0.4244	0.0315845	0.0851846	0.2232875
882	0	-54.09955	-80.34636	26.24681	2.418584	0.00874902	0.000141629	0.00993746	0.0414931	0.076848	0.043569	0.0425092	0.121748	0.04463227	0.01695367	0.210789	0.0431805	0.0168009	0.00110202	0.108939	0.150827	0.0400955	0.0305283	0.0882211	0.0637122	0.0628716	0.0881632	0.00234165	0.0843654	0.00806354	0.09981998	27.60955	0.338599	0.693233	1.07764	1.89053	0.0218234	0.387124	0.0075083	0.181224	0.336198	0.0661216	0.1167737	0.854816
883	0	-76.14253	-86.44504	10.30251	2.165404	0.572315	0.217014	0.016522	0.274747	0.112008	0.918582	0.0565697	0.695577	0.3051847	0.1023581	0.090323	0.081483	0.0236848	0.10397	0.0191549	0.0518421	0.109708	0.0239896	0.124644	0.0527137	0.0825423	0.0260792	0.0155897	0.13119	0.0630859	0.09820834	9.342817	0.312251	0.671524	1.07363	1.9426	0.0284149	0.32416	0.0178385	0.174512	0.416272	0.0388027	0.2005664	0.489655
884	0	-60.49052	-82.36486	21.87434	2.344399	0.00368584	0.0131626	0.00445088	0.0052915	0.0275543	0.136569	0.0150489	0.140678	0.07075458	0.02029629	0.0150039	0.0998946	0.128066	0.0881767	0.00915035	0.00833672	0.0369392	0.00192285	0.0983779	0.0513276	0.0132697	0.0340712	0.0214647	0.30564	0.0883581	0.01767091	96.40059	0.33119	0.687263	1.07663	1.90492	0.0469834	0.448931	0.0577763	0.145935	0.251813	0.0485604	0.03796721	0.4654257
885	0	-69.80335	-90.96582	21.16247	0.8571501	0.0213118	0.198982	0.0135054	0.0922255	0.119638	0.0193406	0.000682452	0.0862859	0.0861456	0.01238035	0.00547411	0.0220679	0.0300112	0.0306693	0.0482836	0.0706317	0.126832	0.0396168	0.0731933	0.109892	0.0104	0.0296565	0.00539271	0.386398	0.0114809	0.005949024	141.654	0.107649	0.429164	0.971614	2.49157	0.0280178	0.302986	0.00977167	0.186231	0.421123	0.0518701	0.01832937	0.3245623
886	0	-67.21333	-87.41259	20.19926	2.098105	0.132519	0.0512855	0.108023	0.0132122	0.0943136	0.463855	0.0715398	0.00728749	0.1201374	0.01381058	0.040296	0.154432	0.131502	0.0104377	0.0153436	0.0635255	0.0351044	0.0202863	0.0690997	0.0371805	0.0148357	0.0245968	0.0358655	0.344249	0.00324527	0.01658014	25.01822	0.304711	0.665056	1.07226	1.95797	0.0147609	0.400073	0.0200799	0.0743074	0.455808	0.0349707	0.03039073	0.5455659
887	0	-58.14322	-86.63183	28.48861	1.530847	0.00352786	0.00443365	0.0634914	0.024549	0.0294566	0.164004	0.00737837	0.0293477	0.08310621	0.05137564	0.105725	0.0148274	0.0939607	0.103106	0.0115126	0.0721546	0.0143986	0.0297149	0.183812	0.129344	0.126757	0.0270105	0.00130422	0.0794962	0.00687641	0.01993467	22.94675	0.230049	0.593612	1.05218	2.12416	0.0917975	0.336091	0.0360073	0.142778	0.361419	0.0319081	0.07131031	0.2795482
888	0	-58.80184	-78.48354	19.6817	1.417893	0.049221	0.0674788	0.0321874	0.0575646	0.0695369	0.0242895	0.00861857	0.399127	0.08601754	0.01233804	0.107838	0.17513	0.045719	0.0321075	0.0171597	0.0193479	0.0491861	0.000625879	0.0546354	0.0686693	0.0180672	0.0955398	0.0280499	0.253431	0.0344942	0.01084615	133.2089	0.212355	0.574294	1.04521	2.16814	0.0378307	0.438786	0.0235034	0.12939	0.31741	0.0530805	0.02318419	0.4678254
889	0	-69.84514	-84.82284	14.9777	1.332292	0.0637641	2.457e-05	0.0343358	0.653399	0.125996	0.273943	0.0739618	0.198177	0.08573865	0.04819397	0.0551798	0.036213	0.0476142	0.00315012	0.0726276	0.169454	0.0927849	0.00394813	0.213227	0.065732	0.0156339	0.0638708	0.0668084	0.0389949	0.0547605	0.002320453	40.52709	0.198214	0.558033	1.03884	2.20491	0.022908	0.51215	0.000350414	0.149236	0.235562	0.0797924	0.05051443	0.04593643
890	0	-62.56931	-83.53062	20.96131	1.339869	0.0569573	0.0601312	0.0160142	0.0120291	0.0179262	0.0583117	0.017549	0.808153	0.1587136	0.03987274	0.0490738	0.0498169	0.0304806	0.0619179	0.0972731	0.00378944	0.0165016	0.0234023	0.0112183	0.00531597	0.0812497	0.109124	0.087	0.185686	0.18815	0.001772703	16.69192	0.199492	0.559535	1.03945	2.20152	0.046087	0.460578	0.00245487	0.199081	0.260565	0.0312331	0.04164544	0.04256655
891	0	-75.45097	-86.43209	10.98113	1.390719	0.0321931	0.414043	0.0223887	0.164393	0.0321395	0.016289	1.0599	0.857353	0.2296422	0.03959396	0.0378496	0.0353333	0.0481258	0.0659625	0.00793963	0.093288	0.050679	0.0464281	0.00790386	0.233884	0.0152518	0.0753354	0.0994259	0.116228	0.0663646	0.0823066	13.59198	0.207936	0.569295	1.0433	2.17947	0.0534019	0.475104	0.000920847	0.120098	0.298235	0.0522416	0.1219006	0.6751946
892	0	-68.28522	-80.50733	12.22211	0.7554765	0.00654313	0.0386748	0.0172828	0.218522	0.0758625	0.434806	0.0758077	0.913378	0.2675629	0.01725449	0.042552	0.203992	0.0220197	0.0752048	0.0605342	0.0866654	0.0392283	0.00946553	0.0440616	0.0832548	0.109394	0.0321067	0.0019937	0.186227	0.00329995	0.02957358	71.48198	0.0860561	0.388571	0.943811	2.58156	0.0123358	0.352196	0.0262708	0.1253	0.464997	0.0189008	0.04682807	0.6315353
893	0	-64.33356	-81.77537	17.44181	4.15543	0.0550098	0.0306842	0.00658114	0.110178	0.00795926	0.133143	0.136534	0.0323504	0.1085085	0.006570959	0.188327	0.0463177	0.00289457	0.0794378	0.0211394	0.056018	0.0871533	0.0109123	0.130022	0.0251288	0.0041238	0.108702	0.0380261	0.201106	0.000690533	0.06981405	62.55959	0.462702	0.780418	1.08435	1.67253	0.0406527	0.562803	0.00748737	0.0614046	0.296054	0.0315983	0.07638501	0.9139758
894	0	-61.18453	-83.69802	22.51348	2.263331	0.0166508	0.00275577	0.0549289	0.134598	0.0500973	0.255775	0.0593111	0.120633	0.07142115	0.04992483	0.0292361	0.0941501	0.00675579	0.0512383	0.136319	0.0437657	0.0882262	0.0138316	0.102389	0.0103541	0.0726948	0.117352	0.108489	0.110568	0.0146291	0.01980062	31.55837	0.322805	0.680381	1.07537	1.92144	0.0324148	0.360752	0.00672418	0.0890385	0.472109	0.0389611	0.06972545	0.2839798
895	0	-61.95955	-83.19122	21.23167	3.83701	0.0245645	0.000866626	0.00313617	0.130081	0.248352	0.000890267	0.00648524	0.129624	0.07561467	0.1767004	0.0804626	0.0460761	0.018589	0.0296976	0.0334198	0.0576538	0.0265222	0.0644196	0.101226	0.196189	0.0321297	0.0551456	0.0156725	0.20621	0.0365864	0.01583457	17.50303	0.445178	0.769377	1.08439	1.70106	0.0722698	0.321881	0.00310165	0.140729	0.358561	0.103457	0.1925349	0.08224257
896	0	-66.36075	-84.43732	18.07657	2.847973	0.101335	0.0323474	0.0327832	0.0733504	0.0391269	0.171362	0.0653833	0.0113817	0.07146429	-0.02104637	0.188103	0.0716349	0.0139201	0.0416864	0.0306262	0.172586	0.00680548	0.0912827	0.0559135	0.0483348	0.0811354	0.100519	0.021889	0.0678137	0.00775019	0.157376	44.88494	0.377148	0.722747	1.08165	1.81845	0.0442521	0.552415	0.00702448	0.101346	0.247792	0.0471704	0.1363296	1.154379
897	0	-67.67053	-85.05244	17.38191	2.727778	0.117072	0.0654438	0.0484868	0.107606	0.210699	0.113813	0.0529459	0.472459	0.3059581	0.175855	0.332131	0.117001	0.0321097	0.0568164	0.00882655	0.00293587	0.00273592	0.025637	0.0393302	0.0158306	0.0248782	0.0830088	0.0198474	0.170519	0.0683921	0.009477362	6.259936	0.367041	0.715247	1.0808	1.83692	0.00819907	0.387759	0.00365402	0.140083	0.404639	0.0556662	0.1853324	0.05113711
898	0	-61.10926	-84.37874	23.26948	1.562547	0.0650513	0.00778676	0.0133242	0.0476433	0.0436713	0.175432	0.00853121	0.202303	0.09446645	0.01450488	0.114892	0.145489	0.00958551	0.0161099	0.0455552	0.0548819	0.0110188	0.0899118	0.101555	0.0745092	0.00313028	0.0266539	0.0309972	0.236801	0.0389096	0.03019862	36.28336	0.234825	0.598647	1.05389	2.11264	0.0304497	0.545935	0.00473409	0.166823	0.214999	0.0370596	0.04470349	0.6755315
899	0	-62.83509	-83.28523	20.45015	2.952732	0.194904	0.00280827	0.0721626	0.108966	0.0512397	0.0399554	0.0280568	0.0602541	0.09010613	0.001356702	0.0436125	0.132358	0.000320492	0.0509208	0.0978586	0.154091	0.0113069	0.0086312	0.0546546	0.182377	0.00633116	0.0291672	0.0285349	0.173752	0.0260843	0.01151096	98.87516	0.385572	0.728877	1.08227	1.80328	0.0220424	0.527755	0.00622406	0.110572	0.27068	0.0627265	0.01286766	0.8945649
900	0	-59.06063	-83.71529	24.65466	1.145116	0.0586647	0.0148369	0.0710637	0.0497095	0.00664942	0.00860183	0.007554	0.0712196	0.04718518	0.002322102	0.0189622	0.00489133	0.0268667	0.012708	0.112109	0.00166006	0.0946171	0.00744761	0.0578118	0.0843511	0.314783	0.00154587	0.0379805	0.160123	0.0641423	0.04516895	153.0499	0.164966	0.51641	1.02042	2.2982	0.0417501	0.326084	0.015321	0.122517	0.403407	0.0909207	0.04749105	0.9511044
901	0	-59.66623	-81.68885	22.02262	2.01818	0.0140755	0.0546564	0.0151731	0.0100511	0.0850443	0.0920332	0.2239	0.0259298	0.0454643	0.08982834	0.208727	0.0751085	0.134479	0.0106987	0.0968132	0.0172305	0.00201914	0.00466116	0.140505	0.0386441	0.0392254	9.85451e-05	0.00477841	0.206538	0.0204744	0.0149337	34.42719	0.295435	0.656933	1.07044	1.97719	0.0207127	0.369011	0.0376524	0.140961	0.391903	0.03976	0.104762	0.1425488
902	0	-57.9765	-85.85558	27.87908	2.075378	0.0174732	0.007483	0.0116234	0.0481685	0.0174519	0.0130317	0.09193	0.0321265	0.03495612	0.007474638	0.153036	0.0110499	0.00105616	0.229631	0.0943954	0.0374695	0.0337846	0.0118607	0.0275148	0.0615605	0.275109	0.0203114	0.0100049	0.0197968	0.0134196	0.0005098746	154.997	0.30211	0.662797	1.07177	1.96333	0.0758499	0.418304	9.04447e-05	0.129153	0.342743	0.033859	0.007984512	0.06385796
903	0	-64.97074	-87.61858	22.64784	1.86624	0.0430541	0.0304146	0.0167692	0.0373993	0.0802422	0.0352782	0.048442	0.223171	0.08687326	-0.008181564	0.0579681	0.0390406	0.170022	0.0405826	0.0176002	0.120538	0.131187	0.00810288	0.0787021	0.133018	0.00790898	0.0191397	0.0485091	0.0993626	0.0283178	0.03029328	54.4117	0.276767	0.639992	1.06625	2.01699	0.0348047	0.311165	0.0424409	0.132917	0.400974	0.0776984	0.02211172	1.37001
904	0	-61.21634	-80.13105	18.91471	1.368789	0.103256	0.0347778	0.0399118	0.133567	0.303564	0.0683596	0.45921	0.208074	0.1482708	0.2850122	0.0339795	0.0172659	0.0645795	0.0517589	0.0133344	0.116822	0.0139586	0.0341206	0.0430823	0.037082	0.0544278	0.0513525	0.000265117	0.433576	0.034395	0.08588602	5.21655	0.204323	0.565152	1.04169	2.18884	0.0596295	0.390456	0.00242062	0.149954	0.352123	0.0454165	0.3708982	0.2315623
905	0	-59.40051	-88.18324	28.78273	1.583703	0.00254259	0.0558608	0.00795705	0.0020935	0.0341507	0.0996933	0.230027	0.00985234	0.05446595	0.100334	0.103318	0.00279725	0.00833169	0.0647679	0.0334526	0.0191794	0.126041	0.0281051	0.125711	0.00926297	0.0171776	0.158788	0.0940622	0.122564	0.0864408	0.008907207	15.27265	0.237968	0.601921	1.05498	2.10513	0.0435252	0.551619	0.0297215	0.114484	0.219116	0.0415339	0.1092413	0.08153703
906	0	-70.29009	-87.06821	16.77812	0.8695231	0.13083	0.0866976	0.0323448	0.0761479	0.0862863	0.0962298	0.190513	0.0775119	0.1207761	0.02076846	0.0828766	0.0910427	0.012906	0.0161909	0.0421652	0.0130393	0.0209135	0.0053188	0.0327835	0.119845	0.172657	0.0489521	0.126037	0.0958729	0.1194	0.008088167	143.3774	0.110244	0.433688	0.974502	2.48157	0.0408679	0.383363	0.000719749	0.104499	0.384306	0.0862436	0.02885663	0.280288
907	0	-65.60789	-80.59872	14.99083	2.802645	0.0865473	0.308037	0.0196491	0.2769	0.00333975	0.128946	0.207822	0.0910857	0.1608134	0.0217235	0.10896	0.00753862	0.0575774	0.0836995	0.059684	0.000791145	0.0649211	0.0303079	0.183007	0.104659	0.00673415	0.01504	0.0104029	0.205096	0.0615814	0.1201901	34.76073	0.373394	0.71998	1.08135	1.82528	0.035862	0.458607	0.014481	0.133363	0.284155	0.0735312	0.1419136	0.8469245
908	0	-57.24602	-83.16644	25.92042	3.863506	0.0076453	0.0095715	0.00515156	0.0504312	0.0292601	0.0847299	0.0144668	0.0785531	0.07076131	0.03826361	0.0247018	0.248012	0.0406998	0.0631048	0.131985	0.00924598	0.00343685	0.0441522	0.00234488	0.0572483	0.0123893	0.165563	0.0139478	0.14726	0.0359088	0.02095292	26.68042	0.446703	0.770353	1.0844	1.69855	0.0215386	0.519783	0.000591475	0.145706	0.264711	0.0476692	0.05921653	0.3538357
909	0	-48.27681	-82.49106	34.21426	2.020025	0.00201299	0.00209903	0.000944615	0.0027088	0.00155708	0.0127687	0.0261589	0.0209265	0.008614364	-0.0005500218	0.0510574	0.00378959	0.126645	0.0373093	0.0227413	0.0561656	0.0535655	0.00515961	0.0687441	0.225713	0.140197	0.0266756	0.0531628	0.0896258	0.0394484	0.004811498	377.591	0.295653	0.657126	1.07048	1.97674	0.0251966	0.336919	0.0177017	0.185708	0.374153	0.060322	0.004261477	1.129068
910	0	-66.8992	-85.07895	18.17974	2.575277	0.0184515	0.0104096	0.0708374	0.0177176	0.00746007	0.00237754	0.450702	0.195538	0.09951312	0.02733303	0.202932	0.0478622	0.0891309	0.0897767	0.0271654	0.144794	0.0815307	0.00266417	0.0495621	0.0404674	0.02486	0.0785188	0.069929	0.0113305	0.039476	0.005305553	62.05098	0.353479	0.704923	1.07943	1.86216	0.00978384	0.494662	0.0153039	0.154621	0.261006	0.0646232	0.03263858	0.1625546
911	0	-58.75791	-83.63241	24.8745	1.522839	0.0331497	0.00132589	0.0068708	0.000189382	0.0246701	0.0686149	0.0199333	0.00246896	0.01429777	0.0156652	0.0287093	0.0086216	0.0305496	0.0237898	0.147982	0.0518828	0.0140693	0.0116675	0.0127488	0.0339413	0.143146	0.0870752	0.0247113	0.335727	0.0453781	0.07164213	101.771	0.228829	0.592314	1.05174	2.12712	0.0803505	0.331142	0.00265516	0.100836	0.38703	0.0979867	0.08730733	0.820574
912	0	-63.43679	-82.44968	19.01289	1.324683	0.0112343	0.0640307	0.0265987	0.107337	0.143698	0.0984509	0.977204	0.00314288	0.1516042	0.04021057	0.141509	0.0330495	0.00590918	0.135996	0.0647249	0.0825844	0.0200718	0.0325728	0.158112	0.12947	0.00613816	0.0573693	0.0022099	0.114205	0.0160786	0.02770575	14.12442	0.196926	0.556512	1.03822	2.20834	0.0510566	0.386082	0.0053648	0.229474	0.308254	0.0197684	0.06791632	0.4079395
913	0	-56.79565	-87.71502	30.91938	2.929193	0.0133189	0.00409243	0.0191408	0.0293507	0.0189603	0.0102683	0.0860205	0.00803412	0.01713627	0.007557494	0.0780493	0.034518	0.0690363	0.00135658	0.00645773	0.0419287	0.0123859	0.0662026	0.0204058	0.0942004	0.052735	0.10686	0.0226062	0.351307	0.0419513	0.002156061	55.58035	0.383709	0.727531	1.08214	1.80662	0.0534115	0.235569	0.0217135	0.273578	0.366381	0.0493467	0.009713555	0.2219641
914	0	-77.36278	-86.0403	8.677522	2.004763	0.581628	0.182072	0.266411	0.0992851	0.0284383	0.0457949	0.331044	1.22788	0.3166177	-0.04440208	0.149657	0.0987744	0.00640099	0.0906993	0.0797652	0.0907696	0.0101155	0.0107949	0.0782521	0.117708	0.124852	0.0277842	0.0234167	0.07908	0.0119303	0.1466304	13.63971	0.293843	0.655519	1.07011	1.98053	0.0179035	0.375644	0.0163568	0.0769138	0.424927	0.0882545	0.1022283	1.434342
