Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
132	0	-257.2387	-246.9468	-10.29195	1.638192	0.129607	0.02004541	0.11476	0.0271155	0.100892	0.037552	0.0679583	0.0106869	0.143095	0.00126017	0.0380833	0.0405314	0.0447744	0.0446334	0.207546	0.0373464	0.083766	0.02503039	36.08877	0.245903	0.610051	1.0576	2.08644	0.240124	0.186841	0.142504	0.0715569	0.21625	0.142724	0.0450758	0.5552954
133	0	-262.4591	-251.3684	-11.09071	3.470627	0.2142646	0.04047086	0.0275343	0.10405	0.0772666	0.0843979	0.020365	0.0228957	0.0367525	0.031435	0.0128313	0.109538	0.0833458	0.0569709	0.218077	0.0184487	0.0960916	0.01868198	34.91603	0.422684	0.754653	1.08402	1.73864	0.36573	0.171589	0.124278	0.0957483	0.163258	0.0793958	0.05915284	0.3158256
134	0	-264.2687	-250.5188	-13.74994	0.917036	0.1018654	0.03494957	0.0276686	0.0831882	0.0729814	0.0936594	0.108527	0.0136758	0.0243453	0.050409	0.00316855	0.046635	0.008317	0.0443457	0.325353	0.0444824	0.0532439	0.003058558	90.33707	0.120117	0.450311	0.984767	2.4448	0.277933	0.222826	0.079949	0.0699866	0.202426	0.146879	0.03800813	0.08047115
135	0	-263.4274	-253.2924	-10.13498	2.772523	0.1880297	0.04197575	0.0467179	0.00445011	0.105008	0.132051	0.0124989	0.0373143	0.108139	0.000852924	0.0498159	0.00625381	0.0963375	0.00525775	0.184863	0.20997	0.000469318	0.01947107	34.31102	0.370861	0.718101	1.08114	1.8299	0.191711	0.304529	0.153619	0.0711885	0.140063	0.13889	0.06144682	0.3168767
136	0	-262.7963	-250.3817	-12.41462	4.318145	0.06963035	0.1014154	0.0297213	0.0758832	0.0476753	0.0109664	0.122144	0.0284492	0.058555	0.0030584	0.0713557	0.022813	0.0411936	0.059899	0.154663	0.129176	0.144447	0.02935674	24.09719	0.471029	0.785539	1.08423	1.6592	0.246784	0.245368	0.119068	0.111622	0.140742	0.136417	0.1307721	0.2244878
137	0	-263.0494	-255.2745	-7.774839	3.075336	0.1486799	0.06133705	0.0279654	0.00909077	0.0120057	0.039795	0.0997107	0.00450846	0.148174	0.0503089	0.00356668	0.0165446	0.0559611	0.249538	0.148345	0.0674507	0.0670348	0.01621088	22.26995	0.395007	0.735616	1.08286	1.78651	0.215534	0.236145	0.122167	0.0559072	0.199288	0.170959	0.07754793	0.2090434
138	0	-261.6113	-251.5343	-10.07699	2.450624	0.08745051	0.02879283	0.0363283	0.0854975	0.246849	0.0851117	0.00217977	0.00506148	0.0270149	0.041805	0.076851	0.0530852	0.187417	0.0550557	0.0749255	0.00919058	0.0136278	0.003832983	39.07024	0.341725	0.695721	1.07804	1.88451	0.220746	0.219539	0.154133	0.0815293	0.185333	0.138721	0.03262581	0.1174832
139	0	-257.9332	-244.4147	-13.51848	5.64205	0.2738364	0.04665098	0.0289078	0.074125	0.125098	0.044225	0.15588	0.00768674	0.0323935	0.00487151	0.00519628	0.0285981	0.00852329	0.0164742	0.30876	0.132941	0.0263203	0.01466716	36.20769	0.52674	0.817881	1.08204	1.57334	0.33	0.194828	0.0998434	0.109193	0.171455	0.0946797	0.06131814	0.2391977
140	0	-265.1585	-248.7096	-16.44883	2.325031	0.09675821	0.00854994	0.0330971	0.0417658	0.127326	0.0226335	0.087771	0.0191247	0.0171291	0.0373343	0.0641021	0.000548956	0.0142844	0.0167871	0.317735	0.0932253	0.107136	0.02128915	91.26397	0.329214	0.685654	1.07634	1.90879	0.272651	0.144872	0.14358	0.12784	0.181314	0.129742	0.02983909	0.7134651
141	0	-268.0176	-251.406	-16.61161	2.242244	0.1944808	0.02609338	0.00457525	0.0741003	0.0295069	0.102096	0.0448352	0.00182284	0.0556154	0.0607832	0.0268656	0.0780999	0.0178093	0.0860031	0.292693	0.0275975	0.0975967	0.01606193	96.24173	0.320573	0.678526	1.07502	1.92588	0.330902	0.173203	0.107638	0.089183	0.203377	0.0956967	0.04215531	0.3810179
142	0	-265.4402	-251.6463	-13.79385	5.068784	0.1071084	0.01401612	0.0025412	0.0535954	0.0585619	0.091662	0.046255	0.0531041	0.157599	0.00819458	0.0202013	0.0234734	0.0233961	0.0155175	0.335956	0.0389434	0.070999	0.04636779	25.3548	0.50491	0.80559	1.08318	1.60632	0.269685	0.172794	0.104924	0.0784984	0.227248	0.146851	0.06038391	0.7678832
143	0	-270.7057	-250.1703	-20.53543	3.754498	0.03211935	0.032403	0.0386621	0.0792025	0.0905896	0.0425712	0.00540495	0.0470133	0.0722274	0.0187631	0.0518812	0.106608	0.0237567	0.116837	0.189753	0.018303	0.098426	0.01747159	88.30083	0.440345	0.766267	1.08435	1.70904	0.237144	0.183238	0.147678	0.0954862	0.177844	0.15861	0.04987459	0.3503105
144	0	-257.8358	-242.3242	-15.51153	4.022867	0.1000272	0.008240427	0.0351913	0.0387176	0.251325	0.102053	0.0786514	0.0560714	0.0546929	0.0362099	0.00993325	0.0287501	0.0207618	0.0544922	0.185376	0.0311822	0.0165921	0.01649774	62.41771	0.455614	0.775996	1.0844	1.68399	0.267796	0.219269	0.109629	0.0801464	0.175105	0.148055	0.02473817	0.6668942
145	0	-270.5363	-248.1714	-22.36493	5.416291	0.06903466	-0.001372786	0.0262636	0.00551628	0.180829	0.208573	0.0710403	0.00852851	0.0746644	0.0172456	0.0548503	0.0820231	0.00256235	0.150178	0.0860889	0.0276192	0.00401883	0.06780451	97.47736	0.5185	0.813297	1.08251	1.58569	0.289732	0.184756	0.172048	0.0916702	0.163737	0.0980563	0.06643172	1.020665
146	0	-260.7626	-251.1874	-9.575212	2.440058	0.1089587	0.04694888	0.0126152	0.000895612	0.159876	0.0206343	0.0650953	0.00624663	0.0457565	0.0454361	0.0010205	0.163817	0.017274	0.0808455	0.0753734	0.11498	0.190134	0.02713855	27.89986	0.340699	0.694906	1.07791	1.88648	0.261436	0.171205	0.174958	0.0793962	0.138433	0.174571	0.07408743	0.3663043
147	0	-255.9338	-248.2098	-7.723971	1.834839	0.2590027	0.1310688	0.0165413	0.00462186	0.229423	0.122614	0.165376	0.0038305	0.0988688	0.00956826	0.0710419	0.0489901	0.0208778	0.0154764	0.12944	0.0287533	0.0345773	0.03825368	16.24311	0.272729	0.636217	1.06525	2.02581	0.251311	0.200858	0.0613272	0.0965541	0.199675	0.190275	0.1693225	0.225922
148	0	-265.8387	-248.3308	-17.50793	2.55941	0.05673135	0.01364602	0.00608965	0.108449	0.230484	0.0171675	0.00557113	0.0193679	0.146704	0.0190924	0.0389623	0.158529	0.0384109	0.0445065	0.119778	0.0278776	0.0190106	0.005714064	125.5982	0.352018	0.703792	1.07927	1.86492	0.273262	0.145757	0.0914878	0.100429	0.195334	0.193731	0.01936009	0.2951466
149	0	-260.9646	-249.3792	-11.58545	1.391018	0.1365675	0.04483756	0.034374	0.0501575	0.103597	0.00956908	0.0193781	0.0399039	0.119515	0.0455782	0.114339	0.0304797	0.0694737	0.0388981	0.200423	0.00806668	0.116247	0.04369938	43.42159	0.207985	0.569351	1.04332	2.17934	0.233142	0.233648	0.108137	0.0988027	0.217852	0.108419	0.08853695	0.4935723
150	0	-266.8228	-252.5454	-14.27738	1.49745	0.08782391	0.002312278	0.0894367	0.024611	0.278542	0.110951	0.0456245	0.0632744	0.00644556	0.00829185	0.0127689	0.0228236	0.114456	0.0788856	0.0618641	0.035075	0.0469495	0.0810548	62.99249	0.224928	0.588131	1.05027	2.13667	0.328906	0.209496	0.0789727	0.0917899	0.18961	0.101226	0.08336708	0.9722639
151	0	-263.6446	-248.6286	-15.01593	3.383769	0.06161484	0.0250496	0.115302	0.0227535	0.227841	0.127654	0.0593	0.030765	0.0540564	0.0188395	0.142523	0.0600397	0.024206	0.00141546	0.0641949	0.0505242	0.000585834	0.04240558	50.57806	0.416932	0.750782	1.08385	1.74843	0.301268	0.161249	0.109733	0.0885361	0.174201	0.165013	0.06745518	0.6286483
152	0	-275.8452	-248.9601	-26.88512	5.160453	0.01460194	0.006879856	0.00860593	0.00369964	0.13084	0.13029	0.109355	0.010634	0.074417	0.0118206	0.0736534	0.271202	0.0243773	0.00900642	0.0432043	0.000400192	0.0984938	0.001463748	308.7209	0.508608	0.807706	1.08301	1.60068	0.2486	0.190754	0.0957808	0.104209	0.226568	0.134088	0.008343604	0.1754336
153	0	-269.981	-244.8876	-25.09338	3.933592	0.01023194	0.004346863	0.0282734	0.0354207	0.112379	0.0491362	0.15278	0.0367716	0.195665	0.0137447	0.0456704	0.0056956	0.0025982	0.0438178	0.195197	0.0127838	0.0700658	0.001401342	349.8974	0.450676	0.772881	1.08441	1.69204	0.28308	0.18193	0.141575	0.0517034	0.191157	0.150556	0.005748205	0.2437878
154	0	-266.0343	-251.7189	-14.3154	3.338054	0.04181808	0.02665974	0.0108997	0.13401	0.104549	0.0731887	0.0138432	0.0014874	0.152897	0.0119801	0.023119	0.0312459	0.0398502	0.00978104	0.333668	0.0480966	0.0113842	0.01953409	71.22888	0.413834	0.74868	1.08374	1.75374	0.24304	0.224654	0.12252	0.0498965	0.152444	0.207446	0.04619383	0.4228723
155	0	-272.5686	-259.7183	-12.85035	2.344286	0.2204823	0.007523187	0.0963223	0.0302303	0.0111807	0.0440534	0.0891042	0.0289805	0.125834	0.0610914	0.028191	0.0321921	0.0741524	0.0464886	0.317511	0.00114541	0.0135226	0.01867876	37.49184	0.331178	0.687253	1.07662	1.90494	0.316245	0.269668	0.0581567	0.0564313	0.167969	0.13153	0.02620195	0.7128768
156	0	-262.8752	-245.3161	-17.55911	2.906004	0.09139657	0.00854102	0.0673898	0.00794205	0.161277	0.0486884	0.0743526	0.00622792	0.0986687	0.00882049	0.0416615	0.0588205	0.0122791	0.0752944	0.293463	0.0134438	0.0316701	0.01125471	99.29882	0.381857	0.726187	1.08201	1.80995	0.250973	0.160666	0.167176	0.0971535	0.193888	0.130144	0.01979573	0.5685423
157	0	-261.341	-248.367	-12.97399	2.759447	0.1620194	0.002481128	0.0678137	0.0647278	0.0483611	0.0194894	0.0173774	0.0508609	0.0446088	0.0116752	0.0210081	0.0854294	0.0578964	0.0338006	0.334536	0.120868	0.0215474	0.08304793	75.14061	0.369752	0.717275	1.08104	1.83193	0.315165	0.168158	0.102065	0.108278	0.13175	0.174584	0.08552906	0.9709908
158	0	-262.7516	-250.575	-12.17658	2.304749	0.1234679	0.03052895	0.0686599	0.0763288	0.0406678	0.0843018	0.038328	0.106454	0.052961	0.0471087	0.0538804	0.0272083	0.0130775	0.0948509	0.277705	0.00120943	0.0172579	0.02275759	49.70506	0.327127	0.683946	1.07603	1.9129	0.294945	0.183204	0.147216	0.0752939	0.153546	0.145795	0.05328654	0.4270796
159	0	-260.452	-245.2131	-15.2389	4.221966	0.1089874	0.009716061	0.0470647	0.0565658	0.22219	0.0970289	0.131948	0.0751321	0.110157	0.00913762	0.036245	0.0455148	0.0295861	0.0008101	0.0945892	0.0226153	0.0214147	0.01891985	81.26313	0.466155	0.782551	1.08431	1.66699	0.29774	0.19729	0.0600784	0.0556602	0.20179	0.187441	0.02863591	0.6607036
160	0	-256.5224	-247.2571	-9.265377	1.776508	0.1096478	0.0412819	0.0802931	0.151468	0.0505938	0.0233179	0.0922331	0.00888622	0.0278179	0.0740458	0.068423	0.012373	0.00122614	0.0404008	0.307264	0.0158258	0.045831	0.03160189	38.88763	0.265054	0.628929	1.06324	2.04278	0.266456	0.188023	0.106003	0.0922422	0.171366	0.17591	0.07288379	0.4335928
161	0	-261.7252	-250.927	-10.79816	0.8059144	0.204337	0.009019133	0.0665042	0.0385687	0.260942	0.104283	0.110811	0.00431621	0.0302001	0.00282895	0.0316962	0.0854003	0.0289105	0.0371201	0.112372	0.0259223	0.060125	0.01653477	40.03827	0.0968166	0.409504	0.95858	2.5351	0.280966	0.194217	0.118706	0.101015	0.167493	0.137604	0.0255539	0.6470546
162	0	-258.7971	-247.5869	-11.21016	2.178552	0.06184108	0.04672544	0.0377854	0.00136238	0.0669041	0.0798133	0.0303891	0.000381516	0.00740007	0.0379602	0.075519	0.134097	0.0969834	0.00991993	0.386954	0.0199101	0.0146203	0.01202131	53.05661	0.313696	0.67275	1.07388	1.93968	0.336094	0.166668	0.121604	0.0768794	0.189726	0.109028	0.05874675	0.2046294
163	0	-267.6584	-254.1185	-13.53995	2.072343	0.0583759	0.03024926	0.0536847	0.107261	0.0121486	0.106606	0.123049	0.0135366	0.0292657	0.00220537	0.0175264	0.0167141	0.0708851	0.0123381	0.332275	0.0200105	0.0824934	0.01096951	55.86678	0.30176	0.662492	1.0717	1.96405	0.240573	0.255381	0.0744248	0.0764414	0.222078	0.131102	0.04121877	0.2661289
164	0	-271.0496	-253.1605	-17.88906	3.280795	0.08519131	-0.00641753	0.0100338	0.0229809	0.136446	0.183725	0.0586283	0.066359	0.0552934	0.0157478	0.0211337	0.046242	0.0399552	0.0583268	0.171247	0.0514667	0.0624144	0.04807099	68.93459	0.409882	0.745978	1.08359	1.76055	0.315854	0.172487	0.0909677	0.104444	0.176055	0.140192	0.04165346	1.15407
165	0	-266.1769	-245.687	-20.48988	3.086221	0.02928732	0.02314022	0.105972	0.0257856	0.0711899	0.0642828	0.0868542	0.018114	0.049611	0.00960045	0.0239223	0.0778522	0.103312	0.0323817	0.229557	0.0947667	0.00679805	0.003332529	148.8245	0.395824	0.736193	1.08291	1.78507	0.224572	0.206407	0.141109	0.0955163	0.198479	0.133916	0.02647275	0.1258853
166	0	-258.8987	-250.5925	-8.306196	1.357802	0.4480894	0.04976881	0.0789792	0.0392438	0.111988	0.0419099	0.146997	0.0644246	0.0283574	0.00355832	0.00144981	0.035949	0.0178522	0.0451674	0.18858	0.0946786	0.100866	0.03920006	23.23923	0.202497	0.563039	1.04085	2.19361	0.214926	0.198062	0.114264	0.100468	0.192844	0.179435	0.08896887	0.4406042
167	0	-270.7326	-253.5144	-17.21823	9.924001	0.04447204	0.0311054	0.0144946	0.0211239	0.0583665	0.104971	0.151547	0.0143943	0.106456	0.0211979	0.0112924	0.0214525	0.0978299	0.0730796	0.088021	0.0935451	0.122228	0.01906327	27.55144	0.63021	0.870302	1.07249	1.427	0.325024	0.206678	0.0911468	0.0809499	0.171933	0.124268	0.05016867	0.3799836
168	0	-258.2136	-242.9859	-15.22771	5.053526	0.1162285	0.01776668	0.0523543	0.0133703	0.154363	0.124641	0.11565	0.00019891	0.066382	0.0194358	0.031589	0.0456649	0.0566222	0.0100645	0.252904	0.000345775	0.0564142	0.05218104	42.98112	0.504286	0.805231	1.08321	1.60728	0.279411	0.240486	0.082074	0.0832939	0.201772	0.112963	0.06994772	0.7460006
169	0	-262.7371	-249.7789	-12.95823	2.372077	0.1077806	-0.0007234247	0.0373302	0.0212777	0.113388	0.0547162	0.281151	0.0356486	0.121023	0.0564588	0.0251073	0.0449543	0.042987	0.00438038	0.0718134	0.0621559	0.0276075	0.08944024	46.5203	0.333983	0.689525	1.07702	1.89947	0.321978	0.205143	0.0989738	0.115676	0.145602	0.112627	0.08871681	1.008154
170	0	-270.7933	-247.258	-23.53527	5.170268	0.04711712	0.002229359	0.0115085	0.0285615	0.156773	0.0242302	0.0262072	0.0536127	0.0422531	0.0144538	0.0194732	0.0715896	0.0306378	0.0193822	0.44465	0.0377414	0.0189263	0.01201576	191.0547	0.508999	0.807929	1.08299	1.60008	0.320308	0.154497	0.121973	0.0637536	0.1527	0.186767	0.01424512	0.8435002
171	0	-257.7625	-248.2208	-9.541771	2.352168	0.09207973	0.08304519	0.0374633	0.0234181	0.0482213	0.0495047	0.0437575	0.0108481	0.148404	0.00379664	0.0405645	0.150541	0.0369356	0.0581159	0.244732	0.0496849	0.054013	0.02668382	36.69737	0.331977	0.687902	1.07674	1.90338	0.287971	0.156677	0.145638	0.0573339	0.209366	0.143014	0.109729	0.2431792
172	0	-254.4572	-248.6808	-5.776389	1.001837	0.2380121	0.08896322	0.0664136	0.0491584	0.0938786	0.0617886	0.0248536	0.0031199	0.194299	0.00948126	0.138159	0.0419759	0.144413	0.0275108	0.126261	0.0017559	0.0169302	0.02352853	24.85767	0.13732	0.477303	1.0003	2.38507	0.330089	0.173738	0.0916251	0.0704742	0.203881	0.130193	0.1124917	0.2091578
173	0	-259.262	-249.2983	-9.963672	1.211796	0.1879263	0.03253826	0.0543331	0.060983	0.062755	0.12843	0.105246	0.0178599	0.0479264	0.0311598	0.0493828	0.0185101	0.0384416	0.0238952	0.282222	0.0272495	0.0516054	0.05507331	34.82764	0.177184	0.532312	1.02782	2.26268	0.253338	0.19843	0.115222	0.0958365	0.199422	0.137751	0.08761157	0.6286077
174	0	-271.2614	-253.9318	-17.32963	4.47222	0.04011986	0.01358955	0.0149819	0.0938548	0.00580406	0.0151475	0.179066	0.0273015	0.0657694	0.00965485	0.18749	0.0919537	0.00542761	0.0145626	0.127936	0.0375822	0.123469	0.01387134	92.52888	0.478561	0.790104	1.08408	1.64726	0.210755	0.203703	0.0891576	0.139401	0.203508	0.153475	0.02746089	0.5051307
175	0	-262.688	-253.061	-9.627043	1.894978	0.0650855	0.02064796	0.0252748	0.0615218	0.159152	0.0298232	0.00709892	0.0525346	0.100946	0.0908192	0.163636	0.0500304	0.164453	0.0129625	0.0254922	0.0164084	0.0398465	0.01793628	30.67846	0.280407	0.64336	1.06712	2.00911	0.328459	0.24054	0.069841	0.069184	0.172317	0.11966	0.03858425	0.4648603
176	0	-266.1933	-250.9155	-15.2778	1.609073	0.1141583	-0.02708238	0.0277273	0.0646919	0.0249257	0.0786804	0.21272	0.00755691	0.010067	0.0170101	0.00389655	0.0417301	0.151804	0.0441432	0.197002	0.096448	0.021596	0.1080874	58.03655	0.241691	0.605759	1.05623	2.09632	0.296967	0.300335	0.0690272	0.101291	0.139685	0.0926954	0.08100501	1.33433
177	0	-267.4513	-249.8558	-17.59547	2.902067	0.06294097	0.007450663	0.0418036	0.0383533	0.103418	0.10317	0.0156437	0.0371356	0.0586184	0.0153993	0.0368733	0.00557803	0.136919	0.13856	0.233615	0.00965438	0.0252583	0.002155728	139.766	0.381541	0.725957	1.08199	1.81051	0.176704	0.255822	0.125608	0.0667967	0.139373	0.235696	0.009606391	0.2244056
178	0	-267.3733	-250.309	-17.06431	1.852343	0.07961071	0.03451203	0.0450735	0.0846929	0.223415	0.10766	0.0247843	0.0317035	0.0771378	0.039586	0.0125707	0.0529872	0.0872799	0.0269133	0.105302	0.0370802	0.0438136	0.03011844	79.70366	0.274988	0.638334	1.06581	2.02086	0.231208	0.250275	0.139466	0.0789341	0.151222	0.148895	0.06463047	0.4660099
179	0	-259.3204	-252.6722	-6.648179	1.952595	0.1676094	0.06689579	0.0269711	0.00228883	0.191146	0.0629629	0.139432	0.0143415	0.0575242	0.0402429	0.0338298	0.00904597	0.0581555	0.0838225	0.167946	0.0818972	0.0303943	0.007408067	19.4078	0.28755	0.649876	1.06876	1.99382	0.285167	0.185695	0.124482	0.0662455	0.180411	0.157999	0.07430386	0.09969962
180	0	-264.0351	-247.482	-16.55311	2.704731	0.04930199	0.01509344	0.00726332	0.00741982	0.196289	0.120571	0.106371	0.0142788	0.11062	0.010831	0.00541166	0.0150852	0.0646929	0.0902143	0.100755	0.112022	0.038174	0.03914178	76.45586	0.365046	0.713748	1.08061	1.84059	0.323331	0.250755	0.0948652	0.072628	0.129844	0.128576	0.05423522	0.721704
181	0	-258.3789	-250.3767	-8.002212	1.549488	0.2207552	0.04323318	0.0180237	0.0365429	0.328052	0.00944161	0.151399	0.0145688	0.0170418	0.0498406	0.0947107	0.0211102	0.0272895	0.0222981	0.0489784	0.0785195	0.0821827	0.04923753	21.20897	0.232867	0.596592	1.0532	2.11734	0.273441	0.133096	0.150423	0.10713	0.206234	0.129675	0.09247071	0.5324662
182	0	-269.5693	-258.6021	-10.96712	1.509942	0.1135437	0.02669532	0.0255506	0.0430176	0.142337	0.102678	0.114328	0.0537317	0.0702589	0.0251797	0.0328697	0.0864776	0.0254874	0.0205236	0.128602	0.0704952	0.0584641	0.00910261	54.85729	0.226854	0.590203	1.051	2.13194	0.253105	0.248162	0.0557922	0.0814542	0.269576	0.0919108	0.03579793	0.2542776
183	0	-273.6941	-251.2751	-22.41892	2.173601	0.006809106	0.004844121	0.0442703	0.0269297	0.0719708	0.0918006	0.0736882	0.0377937	0.0848942	0.00101142	0.0532476	0.0813028	0.0725173	0.0336151	0.150154	0.00324586	0.173558	0.003814279	281.3736	0.313153	0.67229	1.07378	1.94077	0.329777	0.201958	0.0950058	0.106409	0.165335	0.101515	0.0086584	0.4405293
184	0	-257.0956	-246.1152	-10.98043	2.678556	0.2701548	0.0734491	0.0348381	0.0322441	0.144849	0.0926141	0.0113377	0.015083	0.0171964	0.0393854	0.00582786	0.0460697	0.0375463	0.0182265	0.382208	0.0729964	0.0495776	0.007134025	29.74373	0.362757	0.712019	1.08039	1.84483	0.245922	0.152052	0.150285	0.101818	0.16976	0.180163	0.08058313	0.08853001
185	0	-260.6523	-247.7947	-12.8576	5.176733	0.2114825	0.02124369	0.0877693	0.0922378	0.12393	0.0796351	0.0045657	0.00302369	0.0963265	0.0177058	0.0953963	0.0136128	0.0554809	0.0593488	0.231329	0.0219955	0.0176428	0.04463456	32.3205	0.509256	0.808075	1.08298	1.59969	0.222662	0.172989	0.151152	0.0751221	0.253261	0.124814	0.06587824	0.6775311
186	0	-258.3194	-245.6678	-12.65167	5.281802	0.3853086	0.08731792	0.0285584	0.0168551	0.108557	0.0946419	0.0713258	0.0165646	0.113013	0.0238144	0.00352175	0.223781	0.0476569	0.0123421	0.161886	0.0619949	0.0154884	0.02231234	27.69911	0.513377	0.810413	1.08278	1.59343	0.256097	0.227952	0.125919	0.0823105	0.203326	0.104395	0.1096303	0.2035235
187	0	-281.98	-249.9218	-32.0582	4.574029	0.04561265	0.01176774	0.0701403	0.186609	0.206032	0.00705716	0.00796404	0.0234483	0.00468693	0.000273012	0.0175787	0.0372607	0.0299487	0.0543727	0.172976	0.0150514	0.166601	0.001031174	549.3313	0.483362	0.792981	1.08395	1.6397	0.245676	0.156568	0.166873	0.128104	0.163012	0.139766	0.01279891	0.0805673
188	0	-258.9035	-250.8133	-8.090257	2.091445	0.3264431	0.03388465	0.0153185	0.0055599	0.230982	0.0314824	0.187234	0.0148876	0.0516215	0.0319195	0.00749245	0.0108108	0.0426134	0.0698848	0.205975	0.0268758	0.0673423	0.02902939	19.27914	0.303952	0.664398	1.07212	1.95953	0.286444	0.152696	0.174773	0.109004	0.101126	0.175957	0.06291404	0.4614136
189	0	-270.8183	-254.6678	-16.15051	1.648219	0.1365216	0.01386555	0.00548363	0.0887662	0.0122178	0.211225	0.00265413	0.0146564	0.033285	0.0489094	0.0179032	0.00852443	0.0135253	0.000980107	0.161374	0.198443	0.182053	0.03644796	88.76197	0.247338	0.611502	1.05806	2.0831	0.339752	0.155961	0.108277	0.0979366	0.161247	0.136827	0.05031352	0.724417
190	0	-271.9424	-252.4799	-19.46251	2.448803	0.04065771	0.01449607	0.0168658	0.122051	0.0344614	0.0689009	0.287705	0.003333	0.0792421	0.000773365	0.0246105	0.13762	0.0587798	0.00550653	0.0477184	0.0624779	0.0499539	0.001023111	137.3249	0.341548	0.695581	1.07802	1.88485	0.316798	0.174928	0.125308	0.0779646	0.228809	0.0761928	0.01551918	0.06592561
191	0	-256.2727	-251.5994	-4.6733	2.05366	0.4868779	0.1427473	0.043443	0.120851	0.182183	0.058408	0.000129307	0.04728	0.0451446	0.00322385	0.0468655	0.141763	0.0240297	0.0505145	0.0595319	0.175496	0.00113588	0.06398955	8.92304	0.299597	0.660601	1.07128	1.96853	0.315823	0.186435	0.098777	0.0834827	0.156641	0.158841	0.2067369	0.3095217
192	0	-262.9501	-249.5886	-13.36151	1.274802	0.3702814	0.1045234	0.0208505	0.0198473	0.0411911	0.0452435	0.21351	0.0241791	0.0322815	0.0229228	0.012515	0.0480688	0.0718832	0.0330408	0.251649	0.0383523	0.124465	0.02621717	34.97531	0.188348	0.546209	1.03392	2.23152	0.279288	0.222051	0.110337	0.0781428	0.190865	0.119316	0.1307406	0.2005282
193	0	-262.0017	-255.3496	-6.652075	2.808742	0.1137825	0.06564621	0.0448908	0.0526292	0.0653616	0.139485	0.0111996	0.0221374	0.10368	0.0179061	0.112516	0.163138	0.00814766	0.0713797	0.0411922	0.0190205	0.127317	0.02380876	20.20694	0.373902	0.720357	1.08139	1.82435	0.220858	0.185915	0.132748	0.11191	0.164663	0.183906	0.08945497	0.2661536
194	0	-265.1683	-251.3304	-13.83793	1.364002	0.1004099	0.02192329	0.108326	0.00125441	0.0925826	0.126831	0.174739	0.00219726	0.0228836	0.0348599	0.0295311	0.0110256	0.0228556	0.208894	0.103629	0.0444952	0.0158957	0.005203916	71.80375	0.203529	0.564235	1.04133	2.19091	0.339012	0.183787	0.129452	0.0954511	0.138793	0.113505	0.0271272	0.1918339
195	0	-264.9242	-251.4999	-13.42434	3.572215	0.1558535	0.04340256	0.0619852	0.00261337	0.0941031	0.247669	0.00386928	0.0391137	0.0065977	0.0209991	0.0199405	0.0359232	0.00286266	0.195087	0.218197	0.022525	0.0285136	0.0172494	39.43947	0.429198	0.758983	1.08418	1.72764	0.187191	0.266914	0.134841	0.0782507	0.172551	0.160252	0.06065196	0.2843998
196	0	-251.0719	-245.3398	-5.732093	3.213652	0.2110847	0.0799319	0.109625	0.0348647	0.0694699	0.0848038	0.0909259	0.00139951	0.17559	0.000399406	0.030206	0.00705422	0.0276579	0.000505783	0.239559	0.121656	0.00628248	0.01887784	15.752	0.405144	0.742711	1.08339	1.76876	0.259779	0.153671	0.128374	0.102665	0.188611	0.166901	0.09880974	0.1910524
197	0	-270.2955	-254.599	-15.69654	1.29406	0.1802776	0.02124759	0.0357982	0.0681016	0.0316031	0.0266755	0.148186	0.0259504	0.085563	0.00525253	0.0671441	0.0347296	0.0632782	0.0914985	0.20972	0.101797	0.00470333	0.01135917	89.46547	0.191686	0.550256	1.03563	2.22243	0.350893	0.147321	0.0952565	0.0704443	0.152973	0.183111	0.03260675	0.3483686
198	0	-267.6624	-250.4056	-17.25675	1.789923	0.03822148	0.007990649	0.0271119	0.0238281	0.130979	0.0349235	0.248487	0.0886158	0.0726593	0.00286569	0.0894486	0.0271358	0.139946	0.00823173	0.0276041	0.0740946	0.0040689	0.02672943	153.7059	0.26684	0.630638	1.06372	2.0388	0.320825	0.285109	0.0690996	0.076419	0.130486	0.118061	0.03472007	0.7698551
199	0	-260.38	-248.1693	-12.21064	2.207131	0.1496513	0.01052903	0.0586566	0.039628	0.000756302	0.0764588	0.08176	0.00681928	0.0113989	0.0375216	0.0505337	0.0452069	0.139053	0.00971637	0.405535	0.0152963	0.0216595	0.01152616	40.84387	0.316807	0.675375	1.0744	1.93342	0.260399	0.225476	0.110661	0.0820923	0.163842	0.15753	0.02205519	0.5226054
200	0	-274.1855	-253.0222	-21.16329	2.161804	0.03523508	0.008625664	0.0127664	0.0713155	0.0123035	0.026455	0.187808	0.0645754	0.0932821	0.0326219	0.000453828	0.0397386	0.0242377	0.0700615	0.178491	0.170063	0.0158269	0.001675383	276.2649	0.311853	0.671186	1.07356	1.9434	0.353351	0.136915	0.127755	0.0970558	0.1496	0.135323	0.01030105	0.162642
