Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-636.7852	-522.6962	-114.089	33.65594	4.176998	0.1150702	-0.01814551	0.0698849	0.364218	0.00906589	0.0164281	0.0480547	0.0231191	0.00611513	0.0254145	0.00011334	0.0677392	0.159715	0.143358	0.0437101	0.0217754	0.00128875	0.2097203	4	43.69263	0.05453973	0.463829	0.781116	1.08433	1.67072	0.151448	0.115324	0.0836594	0.359546	0.104026	0.185997	0.1915748	1.094718
100	-634.5898	-514.372	-120.2177	32.70231	3.395848	0.07658475	0.03671547	0.0481117	0.084271	0.0624756	0.0304654	0.0418548	0.100503	0.0410225	0.0176915	0.0271739	0.0436435	0.284241	0.0301209	0.101739	0.0664263	0.0202591	0.2783013	5	70.09409	0.02445	0.417742	0.75133	1.08388	1.74705	0.15108	0.0837471	0.10565	0.293266	0.112753	0.253503	0.3150168	0.8834492
200	-636.7367	-515.1595	-121.5772	44.19426	3.259026	0.09368827	-0.0492913	0.0565448	0.0434029	0.138197	0.0169241	0.0731498	0.0207959	0.0203903	0.0164216	0.0188997	0.059627	0.278737	0.0399906	0.176812	0.0245571	0.0155503	0.3232363	4	48.41438	0.03484926	0.408358	0.744931	1.08353	1.76318	0.127954	0.0853018	0.120361	0.275931	0.127935	0.262516	0.273945	1.179931
300	-640.1661	-518.516	-121.6501	35.74857	3.126959	0.09477471	-0.01706089	0.00209098	0.214057	0.045396	0.0215495	0.0560881	0.146769	0.0193042	0.00886781	0.0914668	0.143285	0.0343881	0.0488243	0.121688	0.0357434	0.0104818	0.1963523	4	50.87518	0.03809915	0.398851	0.738324	1.08308	1.77975	0.140628	0.0746239	0.147626	0.292704	0.147864	0.196555	0.1792914	1.095157
400	-647.8807	-522.2955	-125.5852	41.87101	7.692624	0.05731374	-0.03632471	0.0969154	0.0823339	0.123964	0.0422992	0.0799979	0.0336642	0.0107554	0.0106178	0.0504128	0.152477	0.138046	0.0105538	0.110681	0.0460677	0.0112129	0.2349538	4	44.70593	0.05584897	0.58599	0.849003	1.07735	1.48766	0.107779	0.0998822	0.084758	0.358822	0.156302	0.192457	0.198629	1.182877
500	-661.9341	-517.1944	-144.7397	46.61688	6.33089	0.03372413	-0.06502647	0.0659602	0.058282	0.0413211	0.0175641	0.0873251	0.146992	0.00134738	0.0484993	0.0101066	0.0498196	0.19207	0.153318	0.0613221	0.0486317	0.0174403	0.2547483	3	62.50504	0.02250453	0.549445	0.83018	1.08051	1.53987	0.102376	0.0913341	0.0778763	0.44184	0.127256	0.159317	0.1897218	1.342746
600	-635.2578	-506.2984	-128.9595	44.8425	4.817877	0.06242784	0.04622147	0.0818715	0.0627551	0.0614336	0.0188141	0.0494591	0.00916433	0.00784832	0.0153907	0.0447889	0.0151589	0.303555	0.106538	0.158453	0.0117896	0.0529791	0.2218093	3	51.42932	0.02775913	0.494333	0.799462	1.0836	1.6226	0.128769	0.132459	0.104545	0.299064	0.107198	0.227965	0.2680308	0.8275517
700	-635.19	-517.1233	-118.0666	25.41677	4.617299	0.0553297	-0.01772474	0.077039	0.0943211	0.119547	0.0210893	0.0333156	0.0220929	0.00561993	0.0251474	0.085755	0.0225742	0.248171	0.0521639	0.135621	0.0539492	0.00359406	0.2550982	4	43.0309	0.072413	0.485362	0.794172	1.0839	1.63657	0.14962	0.0911475	0.126602	0.300134	0.0953942	0.237103	0.2373735	1.07467
800	-644.836	-513.2094	-131.6266	40.65171	2.52832	0.05464153	0.02834003	0.0309366	0.14613	0.0857529	0.00151109	0.0266461	0.0911013	0.0104091	0.00165654	0.0728527	0.0261946	0.149449	0.104998	0.176894	0.0477848	0.027682	0.2302802	2	57.47589	0.03705232	0.349125	0.701543	1.07894	1.87039	0.114871	0.131705	0.0916338	0.331952	0.113004	0.216833	0.2586202	0.8904183
900	-642.7481	-516.8133	-125.9348	34.97867	7.982137	0.06677531	0.005541967	0.0523904	0.0314809	0.0915239	0.0213123	0.127105	0.0760971	0.0118294	0.050568	0.0497072	0.0736627	0.211118	0.0803584	0.0897054	0.0212833	0.0118588	0.2038851	3	47.88883	0.04551492	0.592655	0.852313	1.07668	1.47835	0.156636	0.109257	0.0827582	0.389307	0.0908951	0.171146	0.209427	0.9735375
