Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-396.3246	-288.737	-107.5876	0.5695062	2.870203	0.04804634	-0.09017747	0.00765833	0.020846	0.0980645	0.0659235	0.00971357	0.00479	0.143714	0.0342175	0.1525	0.0866795	0.0741275	0.12419	0.0693025	0.100988	0.00728371	0.8229838	8	23.74414	0.1366168	0.378965	0.724078	1.0818	1.81516	0.22814	0.383864	0.134213	0.0407865	0.181974	0.0310217	0.7328063	1.123058
1	0	-395.7467	-285.6466	-110.1001	1.15438	2.608786	0.04744571	-0.02434961	0.00276199	0.0769633	0.0415344	0.195862	0.0474865	0.0248959	0.0393044	0.026174	0.101398	0.0254044	0.0032985	0.187157	0.0441874	0.105921	0.0776503	0.3719322	8	27.50507	0.1022735	0.356534	0.707275	1.07976	1.85643	0.287194	0.294431	0.094111	0.0978077	0.199457	0.0269994	0.3475826	1.070054
2	0	-390.5552	-292.2644	-98.29079	1.045672	3.494072	0.04701531	-0.03907877	0.0168813	0.0629005	0.134452	0.0819535	0.0251864	0.0411871	0.0739883	0.0036918	0.0741178	0.0691373	0.120578	0.0767842	0.08934	0.063602	0.0661999	0.4888668	8	19.20728	0.1892135	0.424207	0.75567	1.08407	1.73606	0.145873	0.436177	0.114889	0.0434645	0.193281	0.0663162	0.449788	1.086883
3	0	-383.8704	-285.7351	-98.13535	1.006489	2.513024	0.06147252	-0.1978849	0.000831415	0.0303722	0.0703584	0.0716209	0.0108794	0.00861631	0.0258299	0.0390482	0.168325	0.0629678	0.178997	0.0532438	0.0816958	0.169219	0.0279955	0.7748582	9	19.95902	0.1140013	0.347688	0.70042	1.07877	1.87312	0.162978	0.361798	0.166032	0.108148	0.149125	0.0519194	0.5769733	1.342971
4	0	-388.2388	-282.929	-105.3097	1.717688	4.032973	0.06026711	-0.001777784	1.53755e-05	0.061964	0.0243593	0.168218	0.0352448	0.0418419	0.0462912	0.110044	0.151282	0.031714	0.0590464	0.0854227	0.0611411	0.0480109	0.0754035	0.4472855	12	22.45629	0.1018404	0.456164	0.776342	1.08439	1.6831	0.238198	0.234508	0.216221	0.0940698	0.159253	0.0577503	0.4455077	1.00399
5	0	-381.0971	-277.9166	-103.1805	2.262886	3.269202	0.05043663	-0.03092684	0.00100049	0.0171087	0.0529659	0.0714858	0.0188045	0.0088298	0.0525343	0.0160568	0.122184	0.10241	0.249542	0.103588	0.0853188	0.0318795	0.0662919	0.4226712	9	21.1029	0.1110604	0.409072	0.745422	1.08356	1.76195	0.215631	0.371922	0.15334	0.0787483	0.133141	0.0472189	0.3917443	1.078946
6	0	-386.9397	-276.1749	-110.7648	2.445524	2.991605	0.05122676	-0.05160643	0.00375974	0.0468962	0.15399	0.13052	0.0473377	0.0158946	0.0297676	0.020514	0.120208	0.138329	0.0843105	0.156829	0.0350717	0.00302922	0.0135436	0.3673889	9	24.26608	0.06955167	0.388611	0.731062	1.08247	1.79785	0.174478	0.382144	0.125071	0.0815168	0.18129	0.0555002	0.3157824	1.163424
7	0	-388.5814	-292.1499	-96.43154	1.752824	4.98559	0.0914142	-0.03987946	0.00886062	0.017875	0.0601868	0.129925	0.000826746	0.0952702	0.0467859	0.0373327	0.0191784	0.0346656	0.230173	0.223771	0.0218704	0.0483935	0.0248844	0.4820028	11	22.37927	0.09380575	0.501478	0.803614	1.08333	1.61158	0.217677	0.280868	0.145324	0.141173	0.152917	0.0620422	0.4421234	1.0902
8	0	-396.6758	-286.0337	-110.6421	2.631634	3.690281	0.0538842	-0.08221295	0.0132114	0.0217499	0.0281494	0.156304	0.0112368	0.00658404	0.0458218	0.0235361	0.0578429	0.122126	0.278501	0.120287	0.0429432	0.00597143	0.065735	0.4239897	8	25.69053	0.06482032	0.436494	0.763768	1.08431	1.71543	0.234411	0.378675	0.0942619	0.111516	0.10941	0.0717253	0.3417768	1.240546
9	0	-377.3994	-289.5378	-87.86161	1.618888	2.646467	0.05817043	-0.02938671	0.00581825	0.0284686	0.0209891	0.120168	0.0844461	0.02954	0.0532746	0.0150037	0.0837592	0.025184	0.0683716	0.159311	0.14377	0.120537	0.041359	0.6518523	11	16.46016	0.1560166	0.359917	0.709863	1.08011	1.85011	0.268244	0.343974	0.098453	0.091065	0.149466	0.0487985	0.6224656	1.04721
