Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-264.7706	-244.2169	-20.5537	0.5585145	3.321027	0.0477329	0.295202	0.50099	0.335896	0.757261	0.406784	0.00981905	0.228675	0.233241	0.0637439	0.111817	0.159971	0.57138	0.379486	0.520471	0.121497	0.3267182	-0.06023376	0.0238236	0.0143687	0.0368037	0.00417977	0.052237	0.00385006	0.289337	0.0371596	0.109441	0.0353515	0.0111	0.251793	0.0188871	0.021014	0.0906538	0.2059631	2	18.85203	0.08824591	0.412667	0.747884	1.0837	1.75575	0.263042	0.221464	0.145884	0.103434	0.197811	0.068365	0.1457293	1.413326
1100	-260.0006	-238.0934	-21.90724	0.4938799	2.807397	0.104492	0.0648956	0.136655	0.364203	1.23479	0.400176	0.00786427	0.100141	0.142551	0.0682379	0.179822	0.0144561	0.018077	0.0256468	0.725822	0.0438598	0.2194329	0.05389977	0.0414448	0.000165406	0.190139	0.00353263	0.0689061	0.0237305	0.049049	0.0121802	0.0891701	0.153866	0.00507398	0.148265	0.043606	0.102175	0.0686961	0.1352805	2	26.24017	0.0265545	0.37379	0.720274	1.08138	1.82455	0.252585	0.211862	0.0993083	0.111676	0.267845	0.0567226	0.1891803	0.7150878
1200	-253.4929	-237.4155	-16.07745	1.068885	4.276962	0.0244229	0.0284785	0.247951	0.180071	1.0164	0.545197	0.00948934	0.0525371	0.114835	0.00904618	0.432034	0.258781	0.202298	0.0912534	0.0419843	0.236261	0.2448784	-0.01054957	0.07218	0.0273028	0.209721	0.00581336	0.0340281	0.0136604	0.15183	0.0159939	0.0785089	0.0962948	0.014718	0.0561116	0.000654289	0.103204	0.119979	0.1942825	3	18.8739	0.09039556	0.468959	0.784273	1.08427	1.6625	0.219862	0.197259	0.105357	0.0962983	0.318293	0.0629315	0.1837329	1.057418
1300	-262.2126	-240.6382	-21.57441	0.5727956	1.460135	0.131771	0.00519679	0.129142	0.0197858	0.379351	1.02928	0.0331996	0.103002	0.0824364	0.0182116	0.256834	0.212052	0.0109387	0.107343	0.269489	0.58323	0.1972724	0.07507002	0.0365816	0.0104863	0.101478	0.024189	0.116523	0.022552	0.0375548	0.0875104	0.0778627	0.10513	0.0674156	0.227263	0.01073	0.0644369	0.0102872	0.3043093	2	33.34557	0.02676945	0.219098	0.581783	1.04799	2.15113	0.192245	0.250374	0.151559	0.0915169	0.254844	0.0594619	0.3793793	0.8021241
1400	-262.4631	-239.9035	-22.55963	2.05788	8.398044	0.0484822	0.0601342	0.0921752	0.213724	0.0764622	0.352868	0.0170295	0.0215563	0.0483175	0.2604	0.703434	0.428144	0.528794	0.102331	0.0907665	0.0288251	0.2366847	-0.01268821	0.151355	0.00198351	0.0886811	0.00372815	0.0431741	0.0322444	0.142537	0.0863197	0.109059	0.0957184	0.022592	0.0214249	0.0188267	0.0436953	0.138662	0.2551083	3	19.91279	0.1622953	0.601678	0.856737	1.07575	1.46584	0.139587	0.207983	0.186425	0.0694998	0.309135	0.0873699	0.2424201	1.05234
1500	-274.3479	-249.9433	-24.4046	0.4394429	5.044904	0.0155154	0.422974	0.493787	0.864237	1.03367	0.0129725	0.0826569	0.0613851	0.0677726	1.25963	0.0912362	0.306659	0.0177208	0.428992	0.267366	0.145079	0.2531432	-0.05080723	0.0359987	0.0479235	0.182129	0.0203512	0.0428816	0.124404	0.0595752	0.024115	0.0764523	0.119437	0.0243003	0.119943	0.013724	0.0695908	0.0391745	0.286258	2	16.66315	0.1296623	0.503932	0.805028	1.08322	1.60782	0.243157	0.144788	0.123353	0.104274	0.323946	0.0604818	0.2354507	1.215787
1600	-259.7789	-239.787	-19.99193	1.834116	2.83661	0.0222255	0.0142931	0.0702136	0.0794836	0.121263	0.476444	0.0247647	0.276541	0.081737	0.355182	0.366593	0.0859652	0.100527	0.0702575	0.103514	0.839576	0.2115811	-0.09919095	0.0822126	0.0016051	0.101984	0.00736211	0.248324	0.00795058	0.0424554	0.0415803	0.0397223	0.121025	0.0383559	0.0715085	0.120729	0.036894	0.0382918	0.3354825	2	30.58408	0.06054183	0.376213	0.722061	1.08158	1.82015	0.156991	0.272297	0.161433	0.0886109	0.241107	0.0795612	0.2362915	1.419782
1700	-275.1976	-246.6911	-28.50653	0.4626553	2.85233	0.627569	0.277522	0.672928	0.879319	0.3895	0.228376	0.0371438	0.918113	0.400623	0.593554	1.18025	0.225776	0.252212	0.264249	0.378032	0.0461517	0.5338677	0.09266468	0.0397319	0.0427016	0.144784	0.00264115	0.159865	0.0259174	0.0782763	0.0158986	0.106467	0.0719284	0.0205424	0.108166	0.080987	0.0607461	0.0413473	0.2826776	2	16.88739	0.1206121	0.377505	0.72301	1.08168	1.8178	0.0789839	0.202701	0.197677	0.135993	0.299934	0.0847109	0.3753422	0.7531195
1800	-257.7987	-239.8813	-17.91734	1.244229	1.802667	0.741051	0.155164	0.145703	0.724489	0.150869	0.00725841	0.0218849	0.560175	0.274083	0.438776	0.039897	0.0748493	0.0229733	0.323207	0.368053	0.0792313	0.153659	0.04714767	0.0859574	0.00797366	0.0617006	0.0232497	0.0631315	0.0128072	0.232416	0.0655583	0.044901	0.0734319	0.0245398	0.0903201	0.000552164	0.137822	0.0756392	0.2240799	2	16.43808	0.09624511	0.268524	0.632243	1.06417	2.03507	0.199537	0.251486	0.149985	0.0942273	0.244825	0.0599401	0.2712275	0.8261693
1900	-270.7473	-241.2219	-29.52537	0.8899048	2.931042	0.836298	0.17525	0.415534	0.148091	0.307674	0.62598	0.0208122	0.0780819	0.946992	1.04668	0.607387	0.369351	0.44035	0.243841	0.490612	0.19545	0.403056	0.1071157	0.048946	0.00171884	0.0217878	0.114605	0.0656141	0.00838685	0.0995153	0.172953	0.0514535	0.0526698	0.00763021	0.0961817	0.0199253	0.0987393	0.139873	0.2295193	2	25.22848	0.04345221	0.383856	0.727637	1.08215	1.80635	0.274748	0.20043	0.209389	0.124776	0.120807	0.0698488	0.336635	0.6818047
2000	-257.367	-242.9317	-14.43529	1.772886	2.926667	0.241254	0.267044	0.0243664	0.0108307	0.258051	0.0589513	0.153738	0.0588621	0.0447037	0.0313317	0.174302	0.331038	0.014824	0.432626	0.0966873	0.0215374	0.1321452	-0.04452462	0.106264	0.0153059	0.210189	0.00859828	0.0479689	0.0110609	0.0605772	0.0444956	0.00902402	0.141843	0.0128391	0.0865944	0.0597194	0.109743	0.0757778	0.1700073	3	30.47986	0.08656233	0.383508	0.727385	1.08213	1.80698	0.170772	0.18422	0.120176	0.140368	0.284337	0.100127	0.1254827	1.354827
2100	-264.6858	-238.9225	-25.76329	5.859184	3.046504	0.469412	0.645087	0.0924814	0.0909337	1.03847	0.0187595	0.225524	0.0340857	0.190953	0.287238	0.121347	0.124412	0.398007	0.00649711	0.184957	0.281213	0.2998114	0.05083662	0.0573895	2.98938e-05	0.167624	0.00102421	0.00749997	0.020499	0.0272871	0.131361	0.165236	0.181349	0.0298179	0.0607453	0.0178114	0.0980438	0.0342815	0.1507914	3	28.75083	0.05341583	0.392828	0.734071	1.08274	1.79037	0.172067	0.24359	0.201057	0.0831086	0.212833	0.0873451	0.201628	0.7478692
2200	-281.4706	-247.2208	-34.2498	0.6966665	4.786635	0.885317	0.266032	2.28715	0.382871	0.69631	0.0578197	0.0113025	1.26338	0.134512	0.134041	0.588115	0.19621	0.0168309	0.626057	1.14005	0.037613	0.4646306	0.02104375	0.0291285	0.0194521	0.0958391	0.0184662	0.203773	0.0630348	0.125428	0.0185064	0.0483638	0.146173	0.00229361	0.0585986	0.00831234	0.0601723	0.102459	0.1427261	3	19.99541	0.1073683	0.492967	0.798662	1.08365	1.62472	0.204193	0.331111	0.0698478	0.0612457	0.23773	0.0958719	0.1637698	0.8715041
2300	-277.8724	-249.3693	-28.50314	2.081248	4.857831	0.743588	0.28522	0.360941	0.594579	0.648025	0.0939867	0.0381906	0.181387	0.2342	1.38037	0.157475	0.572793	0.104981	0.136347	0.00299186	0.023613	0.3434001	0.09562911	0.0464318	0.0121048	0.167161	0.0255025	0.11312	0.0150963	0.0842021	0.054127	0.0354053	0.0997302	0.0166362	0.036697	0.0885555	0.165239	0.0399909	0.1565376	2	20.96042	0.04729976	0.496064	0.800472	1.08354	1.61992	0.286225	0.201538	0.125231	0.115214	0.193093	0.0786988	0.2521667	0.6207703
2400	-263.5234	-243.862	-19.66141	1.059127	1.164506	0.726836	0.00262369	0.173231	0.337474	1.1881	0.286614	0.045666	0.0277861	0.0935988	0.00245059	0.119726	0.146947	0.131583	0.552691	0.237137	0.270039	0.3643515	0.103622	0.089421	0.00249882	0.0559714	0.00606329	0.124267	0.0362284	0.0331356	0.0121942	0.047441	0.139827	0.00612794	0.285636	0.0908503	0.000972788	0.0693657	0.2066546	3	20.76159	0.06386498	0.168562	0.52117	1.02268	2.28758	0.185153	0.250604	0.158755	0.102273	0.228281	0.0749345	0.3102766	0.6660335
2500	-278.2462	-248.9335	-29.31268	2.025837	1.453416	0.283506	0.0769749	0.0579358	0.0729534	0.900199	0.222003	0.0593893	0.45997	0.214898	0.167846	0.13311	1.03996	0.0114719	0.691946	1.40335	0.145732	0.2580511	-0.02421516	0.10509	0.00320093	0.10825	0.0229662	0.166425	0.0456774	0.0486226	0.0461767	0.0307812	0.0673982	0.0711751	0.209004	0.0209658	0.0485293	0.00573759	0.5226075	1	17.96665	0.1637332	0.218036	0.580614	1.04756	2.15379	0.108365	0.192674	0.185595	0.233174	0.20911	0.0710823	0.4983923	1.048587
2600	-259.939	-241.9072	-18.03179	1.090273	2.966365	0.0113696	0.183005	0.159738	0.193537	1.17213	0.0939443	0.0189821	0.128276	0.269912	0.198955	0.023524	0.175359	0.0123181	0.141043	0.282719	0.070407	0.1518148	0.008486238	0.100517	0.00758564	0.12681	0.0408541	0.138135	0.0300737	0.0816396	0.0280603	0.04436	0.0995314	0.012794	0.141409	0.0160225	0.0814589	0.0507488	0.1046791	2	24.8932	0.03960898	0.386643	0.729648	1.08234	1.80136	0.246087	0.263215	0.138415	0.100726	0.218989	0.0325681	0.1131654	0.9250103
2700	-271.9018	-242.946	-28.9558	0.194921	2.802264	0.121342	0.314578	0.809965	0.13281	0.36598	0.994706	0.0551822	0.0926769	0.331468	0.282213	0.123494	0.411345	0.539981	0.153033	2.33561	0.122954	0.4421792	0.0258438	0.13005	0.0158863	0.15857	0.01523	0.0522805	0.0176132	0.0082677	0.153775	0.133465	0.0549578	0.00957517	0.0934657	0.00421106	0.0726278	0.0800244	0.1591409	2	20.28982	0.05798537	0.373362	0.719957	1.08135	1.82533	0.11708	0.230983	0.185177	0.143915	0.271127	0.0517176	0.1849847	0.8602923
2800	-263.8146	-242.651	-21.16361	1.610533	3.309124	0.198792	0.0827981	0.03279	0.36149	1.02599	0.34032	0.0094807	0.443826	0.625098	0.0399358	0.0526102	0.199677	0.1987	0.0326598	0.774068	0.25891	0.2997314	-0.1406685	0.039179	0.0221241	0.0591948	0.0134675	0.0299024	0.0262058	0.173864	0.0557481	0.0492074	0.132662	0.00391811	0.0570517	0.103932	0.203743	0.0298008	0.5158891	2	15.69532	0.09214431	0.411847	0.747324	1.08367	1.75716	0.223601	0.208242	0.111901	0.0770317	0.327658	0.0515668	0.3752205	1.374896
2900	-263.7635	-234.322	-29.44143	3.436591	4.417737	0.233324	0.00889215	0.113528	0.258102	1.32403	0.147634	0.0161751	0.0479503	0.3604	0.0931746	1.48768	0.0520969	0.679108	0.0875323	0.068487	0.0185695	0.3119407	-0.04849126	0.0982042	0.000497739	0.141723	0.0175985	0.0820885	0.0164185	0.155978	0.0612782	0.0707084	0.133807	0.00252008	0.0956493	0.0610428	0.04178	0.0207056	0.4198708	2	17.3254	0.1393628	0.475935	0.78852	1.08414	1.65141	0.165172	0.244284	0.198087	0.0783245	0.251212	0.0629199	0.3713796	1.130571
3000	-257.0255	-241.0817	-15.94382	2.816748	3.60716	0.337447	0.130966	0.0641165	0.213544	0.0760492	0.0430522	0.287683	0.0158409	0.312874	0.931281	0.232997	0.465784	0.0815511	0.067941	0.339327	0.196452	0.3067679	-0.05676047	0.0865854	0.00983216	0.274981	0.0097859	0.0534365	0.0608194	0.0639722	0.0977702	0.0552556	0.0388808	0.0271993	0.0857866	0.00684319	0.120921	0.00793099	0.2564826	3	19.33021	0.09965977	0.431387	0.760426	1.08422	1.72396	0.143263	0.232177	0.201281	0.0897276	0.209348	0.124204	0.1997221	1.284197
3100	-261.4433	-239.0206	-22.4227	2.404541	5.197397	0.0343295	0.0585126	0.266831	0.0448367	0.521511	0.205868	0.020614	0.168748	0.0175854	0.00869376	0.0298393	0.32521	0.304256	0.250009	0.188781	0.39945	0.1301199	0.02963755	0.152151	0.00314173	0.103695	0.0178029	0.0433346	0.0601271	0.10592	0.0208764	0.0088801	0.0480027	0.00538511	0.0823369	0.0144115	0.245474	0.088461	0.1133231	0	25.56367	0.05250459	0.510075	0.808541	1.08294	1.59844	0.252571	0.175698	0.160676	0.12102	0.243377	0.0466581	0.1429606	0.7926873
3200	-265.3935	-238.4915	-26.90209	5.435589	3.999934	0.0316233	0.212168	0.443593	0.835778	0.10914	0.0163561	0.103984	0.0103774	0.146736	0.00176709	0.495315	0.264785	0.205487	0.164641	1.01837	0.457338	0.3300597	-0.09916597	0.0958941	0.035675	0.142028	0.0402531	0.0317182	0.00494757	0.0681128	0.032102	0.0248374	0.102181	0.0143823	0.0990076	0.0871459	0.133798	0.0879176	0.2628899	2	23.64726	0.06821028	0.454359	0.775207	1.0844	1.68603	0.241213	0.270992	0.0982797	0.0889148	0.228436	0.0721643	0.163724	1.60569
3300	-273.2155	-240.7563	-32.45916	1.288811	1.789159	0.230245	0.0290249	0.31138	0.113161	1.6844	0.288577	0.0254789	0.770721	0.210377	0.0134957	0.177184	0.276373	0.0591899	0.069573	0.0655088	1.61479	0.5727985	0.0159182	0.0616114	0.0139408	0.0740869	0.0136553	0.0276556	0.101001	0.0535083	0.0097589	0.143666	0.143208	0.0182143	0.159376	0.00500095	0.0723124	0.103004	0.236734	2	35.58502	0.04164685	0.266738	0.630541	1.06369	2.03903	0.299582	0.155642	0.116245	0.116767	0.21801	0.0937542	0.2526522	0.9369956
3400	-265.0495	-243.0586	-21.99095	0.1844416	3.150045	0.336633	0.342356	0.148014	0.331138	0.75583	0.81888	0.014118	0.234039	0.0478136	0.37428	0.050805	0.096838	0.373203	0.6136	0.0448402	0.0229119	0.3403202	0.02984264	0.0759205	0.00663228	0.104308	0.00764634	0.0479587	0.0757014	0.0263921	0.0274104	0.0200069	0.10594	0.0271204	0.0334097	0.0261758	0.227374	0.188004	0.2441857	3	20.30583	0.1152888	0.400547	0.739511	1.08316	1.77678	0.163671	0.177118	0.151111	0.161935	0.260588	0.0855773	0.2740284	0.8910965
3500	-262.4729	-243.6784	-18.79446	2.000681	2.205994	0.311742	0.165072	0.0534311	0.910681	0.408084	0.0756319	0.0344558	0.166209	0.0423548	0.245972	0.297403	0.103821	0.0390878	0.357917	0.0114668	0.573758	0.1822061	-0.04797391	0.128829	0.0152826	0.0680397	0.0037567	0.0824984	0.0617782	0.0848607	0.156404	0.0161319	0.167038	0.0595104	0.0181974	0.0120794	0.0924469	0.0331461	0.1783054	3	21.31017	0.02507193	0.316684	0.675271	1.07438	1.93366	0.166465	0.174264	0.198819	0.122418	0.219437	0.118596	0.1303314	1.368092
3600	-260.4131	-238.6264	-21.78673	2.119634	3.878799	0.169562	0.0230916	0.0350476	0.13447	0.136171	0.0503368	0.0129683	0.362185	0.160185	0.184994	0.0305126	0.198705	0.133355	0.059652	0.308806	0.272999	0.1607092	-0.03911171	0.0877688	0.00426108	0.169977	0.00148531	0.0524229	0.00641934	0.0166956	0.119823	0.0167386	0.0862406	0.0280379	0.131063	0.0607106	0.197859	0.0204971	0.1626382	2	32.55092	0.01918375	0.447578	0.770911	1.0844	1.69711	0.304074	0.189725	0.109151	0.102068	0.233025	0.0619571	0.1235265	1.316626
3700	-257.1308	-234.9077	-22.22313	1.496111	4.245469	0.205348	0.0239735	0.0986461	0.0982026	0.572007	0.259703	0.0246524	0.00933032	0.0404952	0.16452	0.0527795	0.585041	0.247355	0.146795	0.373306	0.344433	0.2721971	-0.03382856	0.195044	0.00694684	0.14291	0.0217317	0.101342	0.00721003	0.0404636	0.0935595	0.150819	0.0798493	0.0169526	0.0220188	0.00254731	0.0852378	0.0333666	0.2354814	2	25.34301	0.05561993	0.467359	0.783292	1.08429	1.66506	0.223252	0.214314	0.178647	0.105287	0.222613	0.0558875	0.2016529	1.167756
3800	-257.914	-242.9037	-15.01026	2.499308	3.302368	0.0196433	0.0132281	0.05904	0.355876	0.380979	0.114409	0.0394558	0.215153	0.518589	0.534791	0.0970682	0.0187698	0.489924	0.434347	0.368826	0.231368	0.2693111	0.04202006	0.0611475	0.00289915	0.0890598	0.039902	0.0691841	0.0478111	0.0484145	0.024859	0.10054	0.0881587	0.0280364	0.0861891	0.000449429	0.269709	0.04364	0.2800196	2	16.02906	0.09390244	0.41138	0.747005	1.08365	1.75796	0.258368	0.187121	0.144143	0.133367	0.21775	0.0592509	0.3220396	0.869519
3900	-263.5394	-238.0499	-25.48954	0.9879095	4.330724	0.286306	0.0580105	0.114957	0.195521	1.21784	0.3192	0.0161348	0.96472	0.489365	0.148948	0.331491	0.667233	0.0310198	0.16855	0.122063	0.0369429	0.3713212	-0.002229773	0.0546608	0.0134803	0.257716	0.00459995	0.085111	0.00665058	0.0523789	0.104952	0.0465948	0.0381898	0.0020562	0.115059	0.0351908	0.173191	0.0101691	0.2179928	1	16.46486	0.06622765	0.471657	0.785922	1.08422	1.6582	0.236636	0.187827	0.145926	0.0953701	0.275535	0.0587052	0.215763	1.010334
4000	-269.0445	-238.383	-30.66143	1.223066	4.083673	0.253491	1.31177	0.16492	0.247984	0.124883	0.00257067	0.508546	0.0230711	0.310992	0.304092	0.0243035	0.836088	0.0640293	0.138074	1.51092	0.303453	0.5635198	0.1672119	0.125096	0.00917472	0.290186	0.00444562	0.0190185	0.0122806	0.0591652	0.000801804	0.0713922	0.0514495	0.0141055	0.0676457	0.0200631	0.165773	0.0894024	0.1753262	2	20.34179	0.07900344	0.4589	0.778054	1.08438	1.67867	0.130924	0.160921	0.128453	0.094836	0.393447	0.0914188	0.3425381	0.5118443
4100	-265.2463	-245.5359	-19.71043	2.33382	4.229501	0.186505	0.00985585	0.0750073	0.179929	0.162859	0.129902	0.0415628	0.0261671	0.0618373	0.028665	0.0813728	0.194923	0.0924788	0.10979	0.973189	0.156013	0.1185983	0.01518529	0.133157	0.00214346	0.182418	0.0200616	0.0154863	0.00489014	0.0523136	0.0862233	0.0483247	0.0902353	0.0031835	0.0239796	0.0121671	0.125384	0.200033	0.3831686	2	31.20815	0.05530923	0.466542	0.782789	1.0843	1.66637	0.109	0.260499	0.244372	0.0647796	0.261137	0.060213	0.3983539	0.9618799
4200	-270.7967	-244.6647	-26.13207	2.131707	3.637921	0.151912	0.124405	0.2637	0.351241	0.610081	0.251199	0.0230305	1.04299	0.181485	0.510988	0.149578	0.0295725	0.0765752	0.146522	0.176482	0.449344	0.3036742	-0.0187936	0.0960864	0.0207966	0.070737	0.0312188	0.0437741	0.033244	0.0202373	0.145396	0.00943941	0.0887091	0.0161827	0.0286918	0.0051377	0.379875	0.0104742	0.1842886	3	44.01069	0.04694745	0.433293	0.761677	1.08426	1.72077	0.199701	0.260387	0.109122	0.124673	0.244016	0.0621003	0.165495	1.11356
4300	-257.8552	-239.6262	-18.22904	1.102622	2.000092	0.251316	0.300355	0.326487	0.836194	0.0911865	0.0537805	0.0579527	0.145616	0.0844283	0.238488	0.0775508	0.000538169	0.00960079	0.486336	0.0107364	0.4469	0.3055433	0.05369485	0.0483965	0.00158029	0.193885	0.00396806	0.0293504	0.0115732	0.0253885	0.0215281	0.0634385	0.116616	0.00812408	0.151393	0.0356801	0.151002	0.138075	0.2505799	2	18.15368	0.02928815	0.293286	0.655023	1.06999	1.9817	0.22257	0.214452	0.164707	0.111729	0.241738	0.0448039	0.3042747	0.8235317
