Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-562.6682	-491.8657	-70.80255	25.27261	9.682557	0.493408	0.0356865	0.0514244	0.221949	0.00554358	0.211464	0.0165529	0.117709	0.0112552	0.0524635	0.0796059	0.082464	0.00882525	0.0350433	0.0739896	0.041768	0.244768	0.165624	0.181417	0.0361216	0.16356	0.300555	0.0142962	0.182135	0.00206266	0.221537	0.12143	0.0125315	0.534966	0.128994	0.270804	0.0151515	0.200014	0.0644605	0.0325685	0.139346	0.00410987	0.0027447	0.1484778	0.02715282	0.106237	0.0687265	0.0753215	0.00165058	0.120301	0.202226	0.00514124	0.0108388	0.0258566	0.00566968	0.205813	0.0584916	0.0788649	0.0318325	0.00302929	0.4030352	4	30.57187	0.06629027	0.626109	0.868391	1.07298	1.43251	0.0949275	0.143099	0.0798515	0.375734	0.092021	0.214367	0.430188	0.9368815
1100	-582.8384	-498.8653	-83.97311	24.55849	6.729676	0.809757	0.617854	0.330585	1.00745	0.346709	0.0879367	0.0684271	0.0581421	0.00613984	0.0063056	0.00646033	1.39722	0.0606102	0.0295475	0.305376	0.0726566	0.105862	0.252178	0.619218	0.231133	0.0183565	0.186881	0.501179	0.0303504	0.0516878	0.82228	0.0699327	0.436622	0.0925271	0.061014	0.548877	0.619718	0.188262	0.375298	0.045896	0.108195	0.155896	0.0210469	0.2887767	-0.01863282	0.0903455	0.144772	0.0543056	0.0569705	0.0829455	0.0493901	0.000503716	0.0450015	0.012852	0.0929373	0.164706	0.0877091	0.0836143	0.028053	0.0058937	0.420955	4	24.99864	0.07407627	0.561156	0.836339	1.07958	1.52292	0.0830894	0.187987	0.0740394	0.333625	0.143552	0.177707	0.4023222	1.046313
1200	-580.6976	-495.3691	-85.32851	21.67221	6.393472	0.269597	0.792867	0.0225753	0.52637	0.195186	0.0171424	0.0410018	0.341632	0.0105446	0.0477115	0.100928	0.411331	0.0884158	0.0212112	0.0343317	0.455552	0.0526097	0.337339	0.0490879	0.0124309	0.120165	0.158655	0.313507	0.249532	0.0491575	0.249648	0.174422	0.239892	1.79823	0.0145951	0.0563008	0.130093	0.0771754	0.382028	0.0211375	0.0353017	0.302623	0.171349	0.2078994	-0.01116959	0.0351356	0.115683	0.0810396	0.0300904	0.0968673	0.0359125	0.0192864	0.00374796	0.0646319	0.00396845	0.202786	0.117017	0.113015	0.0752954	0.00552348	0.2482488	4	30.42024	0.06867239	0.551346	0.831188	1.08036	1.5371	0.162587	0.11852	0.119252	0.272874	0.153168	0.1736	0.2370792	1.047113
1300	-577.7003	-504.3405	-73.35975	25.49306	4.791007	0.318097	0.137796	0.0829541	0.00398393	0.0705786	0.207606	0.0181155	0.173496	0.0145424	0.0763271	0.0258809	0.159757	0.107156	0.283943	0.055073	0.0341171	0.0693597	0.173438	0.502951	0.260445	0.380046	0.132846	0.0848781	0.052527	0.01719	0.0936847	0.00107023	0.0806981	0.0468132	0.0688451	0.325641	0.144889	0.321906	0.589989	0.404222	0.0648003	0.172883	0.333893	0.1640403	0.0820306	0.191171	0.087678	0.0987857	0.0188783	0.107533	0.0426518	0.0126463	0.0450263	0.00729892	0.0336333	0.0814868	0.178747	0.0627697	0.0215306	0.0101639	0.2727929	3	31.4099	0.05102818	0.493159	0.798774	1.08365	1.62442	0.100182	0.0935335	0.146094	0.280689	0.151904	0.227598	0.3548235	0.7688129
1400	-567.352	-495.5315	-71.82042	27.32051	2.178905	0.130387	0.351808	0.140925	0.382353	0.0856465	0.21164	0.0656707	0.0181381	0.00986071	0.0219339	0.263216	0.215063	0.264413	0.0131125	0.0632422	0.100649	0.172658	0.13935	0.160884	0.150963	0.126481	0.00894066	0.553006	0.0227758	0.0201015	0.215934	0.0280005	0.0744291	1.05719	0.126014	0.0314017	0.163358	0.0700584	0.58783	0.0161797	0.0682923	0.0108008	0.145397	0.1452979	0.03160778	0.143426	0.103602	0.0298412	0.00254155	0.0696957	0.013782	0.00406603	0.00326588	0.114329	0.0597944	0.30432	0.0512089	0.0498311	0.045823	0.00447242	0.4903687	4	40.96257	0.05010462	0.313735	0.672783	1.07388	1.9396	0.141725	0.0883599	0.0906558	0.354524	0.189662	0.135074	0.5219765	0.939446
1500	-563.4278	-499.1909	-64.23691	20.30214	4.390905	0.0832058	0.210051	0.128544	0.000552582	0.154686	0.0120246	0.00371634	0.0458021	0.0177125	0.0173671	0.0589755	0.0322493	0.0450372	0.288054	0.083743	0.0656862	0.161866	0.12759	0.273522	0.723778	0.00275059	0.187858	0.341198	0.0107852	0.106524	0.117023	0.1392	0.0708143	0.0414236	0.122896	0.0160047	0.174998	0.48692	0.148873	0.603515	0.01582	0.136196	0.154751	0.1658072	-0.05343301	0.102827	0.0840671	0.112616	0.0252304	0.0566056	0.0360631	0.018662	0.0497439	0.0210941	0.00856231	0.294216	0.0526183	0.0949962	0.0289006	0.0137971	0.3477793	2	28.92881	0.0780264	0.474627	0.787728	1.08416	1.65348	0.123512	0.162762	0.0991406	0.223126	0.119052	0.272407	0.2943463	1.181531
1600	-586.8917	-497.0335	-89.85813	34.78422	5.359	0.310804	0.63303	0.296848	0.0110425	0.306418	0.127371	0.248292	0.580634	0.000868763	0.226966	0.233829	0.12461	0.043957	0.147424	0.218114	0.08778	0.199758	0.661509	0.450335	0.129385	0.0101361	0.159191	0.375732	0.143382	0.134909	0.14701	0.198597	0.0633055	0.027025	0.60669	0.596105	0.359409	0.110206	0.146074	0.523019	0.647773	0.16094	0.971927	0.2959546	-0.02623114	0.215073	0.102131	0.0781794	0.00409137	0.0210367	0.0139723	0.00650186	0.00326999	0.0510847	0.0836335	0.26685	0.0305363	0.0862069	0.0370627	0.000370312	0.3198317	4	35.6896	0.1018834	0.516338	0.812083	1.08263	1.58895	0.135277	0.120155	0.0906166	0.283092	0.130721	0.240139	0.2936006	1.089343
1700	-565.2902	-491.6379	-73.65225	31.06181	3.117685	0.0412853	0.190428	0.341106	0.00254825	0.191375	0.0654919	0.112496	0.0274016	0.0329677	0.0234648	0.0488283	0.072757	0.114777	0.255773	0.156933	0.0675643	0.0732849	0.338268	0.614499	0.100774	0.00959175	0.304467	0.107646	0.015155	0.0215494	0.0458139	0.105516	0.543223	0.00502524	0.307003	0.143	0.0779747	0.0334976	0.284757	0.273325	0.104749	0.0943228	0.481049	0.1436361	-0.01083432	0.119033	0.0606931	0.0984699	0.0144671	0.118779	0.0225154	0.0233587	0.0948418	0.0440259	0.00304879	0.227906	0.0274546	0.112625	0.0299068	0.00287523	0.3655948	4	43.11402	0.03879324	0.398166	0.737843	1.08304	1.78095	0.0880145	0.12451	0.111606	0.379571	0.136306	0.159992	0.3547605	1.03054
1800	-577.5695	-507.2673	-70.30217	30.18262	4.190095	0.0429877	0.0319376	0.284947	0.0176753	0.0340091	0.0111007	0.127021	0.213291	0.0228164	0.0239049	0.0291239	0.29021	0.11429	0.147153	0.0975739	0.0337302	0.175341	0.400326	0.0803714	0.00507226	0.0718483	0.0149809	0.0306291	0.0309851	0.0220882	0.265995	0.0364979	0.429556	0.114473	0.239294	0.000591001	0.699716	0.398817	0.105315	0.860733	0.0494331	0.208004	0.394759	0.1344478	0.0005237941	0.0466339	0.0714835	0.0459868	0.00148992	0.157226	0.02087	0.023491	0.00617272	0.030435	0.0035961	0.217741	0.0525821	0.164881	0.0651128	0.0922987	0.3444674	4	31.44767	0.0575448	0.46451	0.781536	1.08433	1.66963	0.14235	0.176313	0.116871	0.311402	0.11714	0.135924	0.3449912	0.9984817
1900	-580.9138	-497.4423	-83.47142	23.58133	3.540863	0.259309	0.125908	0.156628	0.249504	0.352093	0.134949	0.0127378	0.253181	0.000726785	0.220724	0.146325	0.152789	0.171209	0.0407463	0.333976	0.0185415	0.509148	0.10945	0.816471	0.135884	0.335124	0.386372	0.0680203	0.139112	0.301211	0.271254	0.541341	0.622135	0.230846	0.0807064	0.0538525	0.406719	0.019115	0.241028	0.0036428	0.174122	0.153964	0.0271915	0.2138097	-0.002240241	0.110918	0.0266257	0.187811	0.00513032	0.0791271	0.122081	0.00902813	0.00978889	0.0339739	0.128448	0.167429	0.0288834	0.0191885	0.043341	0.028226	0.2330714	2	28.57159	0.09658733	0.427211	0.757668	1.08414	1.73098	0.0931745	0.106642	0.0656942	0.282209	0.211364	0.240917	0.2308311	1.009705
2000	-558.0405	-496.4375	-61.60297	29.03485	5.115808	0.0408621	0.135604	0.256075	0.00146837	0.0316695	0.219535	0.0199337	0.0574071	0.0111403	0.0306043	0.0383739	0.550679	0.632588	0.187077	0.118233	0.0465446	0.105386	0.044776	0.167929	0.149801	0.032965	0.0190573	0.137026	0.200995	0.115253	0.222633	0.0259389	0.0989798	0.0327517	0.18282	0.0294644	0.0630961	0.316032	0.0845128	0.1287	0.125811	0.151536	0.103087	0.1043069	-0.04726169	0.0838522	0.304549	0.0461233	0.0113821	0.14817	0.0333233	0.000648266	0.0231638	0.0584654	0.00736595	0.132657	0.0380734	0.0475439	0.0522565	0.0124254	0.3971107	4	30.21357	0.06211972	0.506817	0.806683	1.08309	1.60341	0.0819309	0.0869625	0.0839503	0.428557	0.189818	0.128782	0.349849	1.135092
2100	-565.0387	-485.9525	-79.08615	32.81235	6.422748	0.373093	0.0890422	0.0244347	0.257976	0.0442251	0.184874	0.0716623	0.0246764	0.000660319	0.0481487	0.0381972	0.0119068	0.169586	0.0205282	0.0627964	0.0370561	0.0120568	0.0562751	0.131248	0.497893	0.462914	0.0242578	0.522698	0.0626846	0.111366	0.305533	0.268264	0.107655	0.175188	0.19666	0.0604743	0.0863223	0.0236876	0.466866	0.0263105	0.1549	0.123608	0.101681	0.1380303	-0.01955587	0.117774	0.147133	0.0596808	0.0502797	0.0386548	0.0880382	0.00877096	0.00654074	0.0237301	0.00136878	0.247382	0.0939581	0.0585658	0.0382223	0.0199008	0.2899297	3	33.82722	0.05547837	0.552227	0.831654	1.0803	1.53582	0.130251	0.0735543	0.0749498	0.414517	0.139491	0.167236	0.2703738	1.072329
2200	-564.7597	-506.8544	-57.90531	27.05021	4.536214	0.189298	0.0343509	0.0982678	0.00621239	0.133562	0.0373614	0.0435888	0.0996695	0.0086132	0.145258	0.0808187	0.0518464	0.0481186	0.153718	0.0132486	0.0187045	0.136627	0.0245443	0.185301	0.108543	0.036349	0.0214774	0.2519	0.0590756	0.0329735	0.0751817	0.0615572	0.131473	0.13834	0.12381	0.264178	0.158095	0.0992237	0.080997	0.0726692	0.0359525	0.0971004	0.0733906	0.07161986	0.07068127	0.0677085	0.0576063	0.0575441	0.0127443	0.15757	0.0660797	0.00213683	0.0231234	0.048585	0.0334671	0.172502	0.153521	0.0263196	0.0774118	0.0436803	0.2366659	3	30.24652	0.04987571	0.481595	0.791925	1.084	1.64248	0.133657	0.133138	0.109141	0.330271	0.140203	0.153589	0.3073471	0.7700279
2300	-559.576	-491.2623	-68.31375	24.25124	4.09472	0.0305641	0.329029	0.156774	0.00119625	0.0048847	0.522728	0.121788	0.0104274	0.0103207	0.0105505	0.0135536	0.069511	0.00557456	0.197596	0.174722	0.0552271	0.130782	0.00954627	0.130165	0.176138	0.022938	0.177749	0.100753	0.36194	0.152586	0.18499	0.086684	0.305719	0.231126	0.0251856	0.183989	0.210036	0.225314	0.177266	0.613304	0.264399	0.011209	0.249426	0.1438821	-0.03483258	0.0258409	0.140216	0.0143689	0.0196409	0.144807	0.0245124	0.0111197	0.0529544	0.0427897	0.0286145	0.255812	0.0362333	0.130519	0.0443452	0.0282262	0.3049096	4	30.51872	0.07627856	0.459491	0.778422	1.08437	1.67771	0.115734	0.128272	0.107361	0.411772	0.111314	0.125547	0.270077	1.128973
2400	-579.0507	-484.4772	-94.5735	29.58898	8.170422	1.10404	0.102945	0.0476134	0.42576	0.0228284	0.134362	0.0417912	0.0880759	0.00325923	0.139198	0.122941	0.317348	0.244771	0.00817335	0.0693009	0.017362	0.00475952	0.0331641	0.227823	0.0664845	0.0628285	0.68821	0.0114796	0.0417742	0.38569	0.713425	0.456062	0.0361128	0.21761	1.09676	0.0454784	0.441076	0.0140294	0.175015	0.184139	0.0110887	0.195043	0.00795098	0.1840527	0.006748857	0.0318222	0.0323636	0.0131091	0.0141034	0.113035	0.0370417	0.0119539	0.000900789	0.00686248	0.0531291	0.548816	0.0387287	0.0467178	0.0373049	0.0141119	0.3895101	3	38.76297	0.07296453	0.596817	0.854362	1.07626	1.47256	0.139066	0.159305	0.0769041	0.37822	0.0910023	0.155503	0.3962589	0.9829686
2500	-555.0333	-495.4903	-59.54298	28.45148	5.527875	0.0378424	0.249974	0.191643	0.00695773	0.065572	0.152611	0.124567	0.0464138	0.019858	0.0395968	0.0867263	0.168525	0.075938	0.301312	0.105514	0.0407521	0.153869	0.0714138	0.206681	0.022188	0.225752	0.0237446	0.0932957	0.152953	0.202578	0.0246828	0.091717	0.06136	0.0117294	0.221689	0.0107282	0.0217775	0.0459801	0.00195469	0.330004	0.056054	0.00628322	0.535737	0.108756	-0.05767505	0.0481166	0.0563891	0.0880551	0.0291327	0.100453	0.0680192	0.0183376	0.00110758	0.0131494	0.00446471	0.367974	0.0334133	0.109307	0.0482822	0.0137994	0.3670626	4	31.17998	0.06242488	0.522627	0.815601	1.08228	1.57949	0.146148	0.193947	0.0618515	0.302401	0.130161	0.165491	0.3093876	1.186417
2600	-567.0482	-490.1207	-76.92751	26.75467	5.560352	0.0637091	0.117042	0.18004	0.000291777	0.000798745	0.243391	0.0491317	0.0951539	0.0103873	0.147878	0.343541	0.154798	0.0254628	0.0547972	0.112082	0.0660939	0.0712341	0.0500907	1.30302	0.212114	0.0767651	0.381648	0.0353275	0.129142	0.0535252	0.172691	0.1698	0.108287	0.266546	0.00695252	0.158495	0.404626	0.0907537	0.100816	0.81036	0.34782	0.0308127	0.246241	0.1896507	-0.01777548	0.037205	0.140432	0.0250457	0.0414663	0.118679	0.0464246	0.00114415	0.00513579	0.00662181	0.0600182	0.390932	0.00538006	0.0571358	0.0430803	0.0213002	0.4325129	6	30.4324	0.06399521	0.523808	0.816258	1.08221	1.57772	0.127933	0.0938169	0.088997	0.402798	0.105915	0.180541	0.4147374	1.04286
2700	-587.966	-500.5951	-87.37091	20.78218	4.773534	0.469467	0.505573	0.201504	0.37699	0.099027	0.354718	0.0516646	0.410969	0.0208013	0.232703	0.0582279	1.49904	1.15567	0.0420986	0.100545	0.115799	0.0840897	0.143905	0.472573	0.27989	0.231307	0.233749	0.427238	0.32692	0.994497	0.546733	0.223043	0.128073	0.26941	0.17918	0.0474543	0.0224736	0.0273702	1.02019	0.300696	0.0585529	0.000197752	0.0861345	0.2757959	0.05338167	0.0142988	0.116729	0.0787781	0.0211778	0.114435	0.0228804	0.017392	0.0263264	0.0291278	0.0318482	0.241306	0.0712714	0.148892	0.0187259	0.046812	0.2763113	5	26.91927	0.09271364	0.492391	0.798324	1.08367	1.62561	0.103636	0.179986	0.10214	0.317918	0.11056	0.185761	0.329693	0.8380867
2800	-572.0779	-500.3443	-71.73363	26.48035	3.131584	0.198133	0.182988	0.149505	2.34327e-05	0.00975262	0.181336	0.0648339	0.0856829	0.0286825	0.386314	0.133743	0.0578642	0.229822	0.443631	0.134823	0.0704092	0.0495585	0.0187664	0.256857	0.356653	0.0257084	0.238692	0.196802	0.150865	0.0905783	0.122562	0.0328648	0.0391375	0.0883294	0.129158	0.00184634	0.333717	0.0500808	0.251692	0.207031	0.0878742	0.0165128	0.327571	0.1480675	0.01888892	0.120996	0.109402	0.0570884	0.0281589	0.120832	0.0753824	0.0180864	0.0189685	0.076674	0.0106908	0.189309	0.0667203	0.0669043	0.0332425	0.00754353	0.4304711	4	44.19048	0.03201019	0.399192	0.738563	1.08309	1.77915	0.125301	0.0651679	0.0949577	0.324842	0.153406	0.236326	0.44936	0.9579648
2900	-566.5294	-498.1865	-68.34293	29.50678	4.495635	0.0801536	0.157145	0.0791121	0.00217144	0.253596	0.13286	0.0199778	0.0900683	0.0292611	0.346058	0.0303124	0.220721	0.0071063	0.498091	0.0715262	0.0461019	0.0709279	0.0120537	0.190111	0.0701403	0.257595	0.0350544	0.026861	0.0221471	0.374261	0.029238	0.0874528	0.0574267	0.0664504	0.00545481	0.174431	0.0653106	0.102167	0.211907	0.229718	0.32007	0.0123335	0.46521	0.1166162	-0.04674574	0.0597549	0.0486305	0.0861072	0.0632702	0.127213	0.0622073	0.00983137	0.00818662	0.0424676	0.0045158	0.183116	0.157019	0.0756771	0.0584362	0.0135676	0.3752523	5	33.48438	0.1069727	0.479677	0.790775	1.08405	1.6455	0.0804862	0.145989	0.114154	0.289497	0.187748	0.182126	0.3285065	1.142298
