Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-523.6418	-427.1694	-96.47243	7.458082	2.304084	0.1247121	-0.1061821	0.104468	0.0110381	0.096248	0.00260962	0.00473229	0.00174388	0.0622444	0.00734495	0.0354826	0.00856459	0.0654404	0.00827578	0.00760546	0.548552	0.03565	0.5965051	5	18.60197	0.08840692	0.327059	0.683889	1.07602	1.91303	0.0565874	0.296729	0.146285	0.219602	0.207843	0.0729541	0.490323	1.216555
100	-527.7084	-427.7739	-99.93452	7	2.719043	0.08062479	0.02802168	0.214525	0.0749813	0.0249807	0.0173964	0.0486489	0.0077105	0.113895	0.00579804	0.0147766	0.00903253	0.143132	0.00292096	0.028125	0.293617	0.000460287	0.5716262	4	19.61379	0.1174049	0.366287	0.714682	1.08073	1.8383	0.0367373	0.252692	0.138342	0.174589	0.299261	0.0983796	0.5996479	0.9532698
200	-524.7742	-423.1443	-101.6299	7.248213	4.597501	0.09084413	0.02602415	0.0386036	0.0017804	0.112682	0.00778632	0.0561549	0.00185653	0.0448632	0.0513539	0.073879	0.00314737	0.220216	0.00388984	0.0195516	0.356013	0.00822301	0.4322073	6	23.66122	0.09662188	0.48445	0.793629	1.08392	1.638	0.0595923	0.245679	0.12452	0.289475	0.183755	0.0969777	0.4582315	0.9432074
300	-534.6295	-433.1377	-101.4918	7.388684	4.649464	0.08452443	-0.0173894	0.115823	0.0317371	0.124527	0.023351	0.00155329	0.00521352	0.0605077	0.00728172	0.0535125	0.0129659	0.0679082	0.00574978	0.0213969	0.457747	0.0107255	0.4133691	8	20.293	0.1186847	0.486834	0.795045	1.08385	1.63427	0.0299086	0.301055	0.14514	0.208831	0.243597	0.071469	0.3959797	1.043915
400	-529.323	-434.3578	-94.96526	13.41254	5.232961	0.07597358	-0.07834621	0.0578909	0.00846614	0.246414	0.00143277	0.039119	0.00190859	0.0494587	0.0057581	0.0974103	0.000111219	0.0706839	0.0171547	0.0341494	0.361026	0.00901563	0.5617641	5	17.84615	0.1425537	0.511475	0.809336	1.08287	1.59632	0.0347	0.297623	0.181283	0.149298	0.291465	0.0456318	0.4834179	1.162067
500	-526.6006	-430.692	-95.90862	7	3.607703	0.1443009	0.1358453	0.0693315	0.0362147	0.151816	0.00982686	0.201256	0.0024809	0.0694236	0.00806072	0.0189726	4.06211e-05	0.0416134	0.00523909	0.0123836	0.35279	0.0205509	0.5745733	5	22.22985	0.09065985	0.431421	0.760448	1.08422	1.72391	0.0283226	0.254322	0.198794	0.207835	0.242845	0.0678814	0.7104187	0.8087813
600	-531.2036	-429.3097	-101.8939	8.683094	7.730895	0.1029241	-0.05314519	0.235538	0.0410419	0.0786689	0.0388468	0.0032281	0.00836033	0.0758613	0.0120077	0.0114982	0.00742441	0.0730542	0.00727164	0.00981801	0.384497	0.0128839	0.3587235	8	23.35606	0.1267446	0.586891	0.849452	1.07726	1.4864	0.0146743	0.236647	0.161699	0.22374	0.258266	0.104974	0.3055784	1.173917
700	-536.2626	-440.3564	-95.9062	16.84625	3.201087	0.08876797	0.06035157	0.0475724	0.0170526	0.027121	0.00134033	0.048955	0.0152148	0.0894601	0.00472576	0.069382	0.0124389	0.156736	0.000826955	0.0579563	0.449846	0.00137158	0.4568865	8	17.11628	0.1081925	0.404244	0.742087	1.08334	1.77033	0.0681023	0.194674	0.187883	0.186233	0.289103	0.0740058	0.5172381	0.8833196
800	-532.9203	-416.386	-116.5343	13.59832	6.159287	0.05300659	0.09074695	0.108548	0.0224009	0.228232	0.00232204	0.0408536	0.00437414	0.0324909	0.0197484	0.0903141	0.0115443	0.136965	0.0031546	0.014621	0.280067	0.00436483	0.6487322	7	22.22021	0.08491999	0.544102	0.827328	1.0809	1.54767	0.0264145	0.245069	0.147145	0.254301	0.24289	0.0841797	0.7394792	0.8772826
900	-528.8911	-424.5824	-104.3087	13.87858	7.157653	0.09693264	-0.01096339	0.146794	0.160521	0.165551	0.043069	0.0455343	0.00737103	0.0436498	0.00809399	0.0148559	0.000952491	0.0834637	5.13824e-05	0.00254558	0.273935	0.0036116	0.4301293	8	23.87526	0.06638002	0.572744	0.842313	1.07859	1.50636	0.0321571	0.265038	0.162028	0.200213	0.235618	0.104947	0.4191659	1.026155
1000	-532.3869	-434.4034	-97.98344	7	2.669624	0.09495582	0.06929431	0.06333	0.00155305	0.209264	0.0169694	0.106244	0.000577337	0.0444974	0.0140697	0.0673308	0.00108782	0.122711	3.59095e-05	0.0103592	0.340614	0.00135669	0.5911611	9	22.59641	0.1020774	0.36197	0.711423	1.08032	1.84629	0.0448721	0.315464	0.184887	0.204897	0.172476	0.0774037	0.6604554	0.895081
1100	-523.2485	-422.1485	-101.1001	8.596255	2.677169	0.1119281	-0.04971714	0.104065	7.99116e-05	0.27741	0.0406962	0.00604062	0.00437556	0.0728053	0.00924179	0.0121381	0.00090475	0.121629	0.0122917	0.0101252	0.324166	0.00403074	0.3612742	5	19.74854	0.07781593	0.362635	0.711927	1.08038	1.84506	0.0317674	0.255786	0.236986	0.193763	0.202306	0.0793917	0.3115571	1.159576
1200	-533.6876	-436.2043	-97.4833	7	3.76678	0.09088673	0.03543662	0.107987	0.0156955	0.1821	0.00928308	0.00534723	0.0133569	0.049733	0.00747733	0.0590107	0.0185375	0.0905171	0.00795341	0.00537533	0.411919	0.015707	0.4305399	7	19.18603	0.1807301	0.441073	0.766737	1.08436	1.70783	0.0422061	0.233795	0.191033	0.190153	0.278102	0.064711	0.4659765	0.9239519
1300	-541.1018	-433.1372	-107.9646	7	8.429418	0.09518739	-0.06084388	0.149308	0.00659853	0.116965	0.028263	0.11458	0.00714152	0.0432329	0.00583127	0.0706773	0.000152424	0.0659411	0.0131062	0.00982191	0.35653	0.01185	0.9686218	7	22.13317	0.09942996	0.602334	0.857056	1.07568	1.46493	0.0401525	0.353311	0.131552	0.210268	0.22319	0.0415261	0.907778	1.067025
1400	-525.9032	-426.6981	-99.20515	7	2.415045	0.1104979	-0.1132947	0.0673742	0.0402495	0.0309961	0.0153803	0.188995	0.00371426	0.0663038	0.0022785	0.01953	0.00601435	0.100402	0.00192291	0.0126443	0.441159	0.00303623	0.4418472	8	25.21412	0.142681	0.338251	0.692955	1.0776	1.8912	0.0410535	0.241653	0.198356	0.173932	0.242704	0.102301	0.3285525	1.34483
1500	-533.4076	-431.1539	-102.2537	7.490222	3.641498	0.1022366	-0.02649354	0.0866949	0.0252437	0.0585645	0.0202812	0.0438946	0.00407124	0.186319	0.0141248	0.000662596	0.000279219	0.0796238	0.00307311	0.0148044	0.450147	0.0122167	0.5080213	6	25.01761	0.1082636	0.433514	0.761822	1.08426	1.7204	0.045542	0.211396	0.263289	0.188715	0.217144	0.0739149	0.4815277	1.05502
1600	-527.9251	-427.9901	-99.93494	7.277144	2.769169	0.07677553	-0.05283047	0.0790701	0.012584	0.28453	0.111027	0.0341436	0.0010743	0.0403175	0.00746972	0.0148351	0.00167585	0.081812	0.00545248	0.0219405	0.302809	0.00125858	0.5552851	7	20.65096	0.1204494	0.370577	0.71789	1.08111	1.83042	0.0347126	0.314346	0.137319	0.216281	0.217254	0.0800868	0.5024547	1.105145
1700	-543.0174	-436.9105	-106.1069	7.157874	3.045896	0.1166151	-0.1326169	0.143709	0.00995805	0.0294982	0.117144	0.113949	0.00191428	0.0479956	0.0175659	0.000574269	0.00308182	0.131885	0.00320352	0.00654453	0.343093	0.029884	0.4289952	8	31.6012	0.1092587	0.392782	0.734038	1.08273	1.79045	0.0325368	0.241172	0.216677	0.219762	0.191993	0.0978598	0.2963783	1.447458
1800	-534.0678	-427.0322	-107.0356	10.89936	4.810857	0.09645852	0.008234006	0.0723542	0.0138927	0.124246	0.00145911	0.271233	0.00649612	0.0362436	0.00984205	0.073454	0.000644804	0.0475714	0.00290559	0.0122072	0.319375	0.00807649	0.2586356	5	23.57906	0.1397691	0.494027	0.799283	1.08362	1.62307	0.0413453	0.264058	0.200153	0.224268	0.199261	0.0709149	0.2668696	0.969146
1900	-533.2699	-430.6058	-102.6641	14.71401	3.831779	0.09210671	0.03842411	0.13408	0.0115602	0.158975	0.00840411	0.0112646	0.00992639	0.0666438	0.0195864	0.124002	0.00690117	0.113472	0.0233521	0.0117306	0.285325	0.0147769	0.3747694	7	19.76548	0.09713357	0.444875	0.769183	1.08439	1.70155	0.0226742	0.241388	0.179718	0.228204	0.244338	0.0836772	0.4131935	0.907007
2000	-524.5301	-429.5256	-95.00453	7	5.551428	0.114638	-0.01912796	0.0932261	0.0144692	0.057744	0.0309424	0.197428	0.0108813	0.0308048	0.00885783	0.14774	0.00384346	0.0439793	0.00559936	0.00668881	0.334403	0.0133925	0.6010048	6	19.78008	0.1316682	0.523484	0.816078	1.08223	1.5782	0.0285636	0.183792	0.196741	0.262942	0.244378	0.0835834	0.5818769	1.032873
2100	-531.1532	-436.8164	-94.33678	7	2.690204	0.1118128	-0.02490865	0.257401	0.0110788	0.053147	0.00508838	0.0487988	0.00263969	0.100506	0.019272	0.0383297	0.00815036	0.0730136	0.0022684	0.0256796	0.347231	0.00739595	0.3869548	8	20.89885	0.155141	0.363779	0.712792	1.08049	1.84294	0.0202022	0.238879	0.193803	0.21588	0.20379	0.127446	0.3620462	1.0688
2200	-541.3638	-440.3341	-101.0297	8.786799	2.407509	0.09956747	0.009879832	0.0562411	0.0614474	0.146149	0.0137739	0.0167356	0.00591612	0.0229304	0.0369893	0.133269	0.00211883	0.196437	0.000211616	0.0410415	0.252454	0.0142858	0.5882493	6	26.93078	0.110924	0.337509	0.69236	1.0775	1.89263	0.0613599	0.228515	0.139333	0.318891	0.181915	0.0699867	0.5981292	0.9834821
2300	-525.2994	-428.936	-96.36346	7.259354	3.680206	0.09016925	-0.003821935	0.0691624	0.00135411	0.131738	0.00446898	0.157303	0.00558035	0.0511894	0.00511495	0.0861323	0.000600472	0.0611614	0.00459568	0.0347783	0.366029	0.0207918	0.3523588	7	19.21958	0.1408938	0.435882	0.76337	1.0843	1.71645	0.0534846	0.288154	0.188514	0.161567	0.250816	0.0574644	0.3485369	1.010966
2400	-531.0498	-430.9803	-100.0695	8.583511	2.753281	0.07981141	0.00792677	0.20664	0.0289124	0.0273069	0.0105504	0.0348212	0.00908508	0.0409421	0.00837969	0.0350651	0.00767453	0.160826	0.031901	0.006409	0.390583	0.000903609	0.3941707	4	24.21374	0.1513296	0.369227	0.716883	1.08099	1.8329	0.0347165	0.209212	0.0905919	0.295306	0.241135	0.129039	0.4020975	0.9802864
2500	-533.42	-433.5148	-99.90529	7	6.647933	0.1141361	0.03683777	0.129641	0.0194542	0.0400461	0.0713928	0.00790056	0.00180629	0.0414031	0.0244323	0.10597	0.00194087	0.0744817	0.00247226	0.0242938	0.442821	0.0119436	0.6132341	8	19.22939	0.1028165	0.558832	0.835126	1.07977	1.52627	0.0246018	0.302348	0.164697	0.215377	0.19523	0.0977457	0.6500719	0.9433328
2600	-531.9441	-435.3574	-96.58665	8.996933	3.873596	0.1227619	0.07547419	0.265532	0.00786002	0.10835	0.0414645	0.0845094	0.01033	0.054422	0.00295751	0.0195445	0.0119131	0.0676471	0.00219951	0.00696125	0.314695	0.00161429	0.3638241	4	21.07351	0.12687	0.447281	0.770721	1.0844	1.6976	0.042356	0.267491	0.151133	0.204289	0.255908	0.0788236	0.4392983	0.8281937
2700	-531.5672	-422.9052	-108.662	7	4.110929	0.08153988	-0.1139614	0.130214	0.047029	0.180636	0.0215164	0.121475	0.0011919	0.0534055	0.00848062	0.0216707	0.0079302	0.0938443	0.00758969	0.0180257	0.286936	5.47023e-05	0.3750811	4	25.27913	0.1148364	0.460354	0.77896	1.08437	1.67632	0.0358618	0.256386	0.11349	0.247393	0.255035	0.0918344	0.2611198	1.436433
2800	-530.5052	-434.603	-95.90213	7.077797	1.960439	0.08403346	-0.08846048	0.129679	0.00454008	0.114035	0.00279077	0.0608924	0.0119959	0.038716	0.0189894	0.10924	0.00216299	0.0852445	0.0110375	0.0117193	0.385644	0.0133134	0.4554463	8	18.87378	0.115862	0.288506	0.65074	1.06897	1.99179	0.0423989	0.176487	0.208731	0.283609	0.203943	0.0848321	0.3669858	1.241046
2900	-535.7699	-442.4385	-93.33137	7	3.450278	0.1071781	-0.09380962	0.0947544	0.0194399	0.0981209	0.0155997	0.141956	0.0116147	0.14715	0.00692803	0.0911831	0.0143971	0.08047	0.00364128	0.0289871	0.219841	0.0259171	0.4529264	8	16.18702	0.2126397	0.421352	0.75376	1.08399	1.7409	0.0479723	0.195565	0.171488	0.169438	0.293491	0.122045	0.3591168	1.261223
3000	-527.2636	-433.4515	-93.81212	17.38617	2.107168	0.134144	0.06197226	0.215012	0.0180113	0.249277	0.0334319	0.0154346	0.0124466	0.0727879	0.0151866	0.0260869	0.00269782	0.0599517	0.00050677	0.0089575	0.266396	0.00381464	0.3405812	6	23.2299	0.1367115	0.30574	0.665946	1.07245	1.95586	0.0396561	0.257323	0.118888	0.252841	0.230922	0.10037	0.4025535	0.8460521
3100	-541.8853	-431.5276	-110.3576	11.53853	5.261388	0.1034972	0.05491598	0.195152	0.0486624	0.114358	0.0214457	0.0464769	0.00219034	0.0746193	0.00607291	0.0178992	0.00376539	0.0598659	0.000107394	0.0279476	0.359492	0.0219453	0.5669545	7	22.33538	0.0907732	0.512584	0.809965	1.08282	1.59463	0.0420889	0.248237	0.181467	0.169711	0.244646	0.11385	0.6218705	0.9116923
3200	-555.5593	-439.7137	-115.8456	27.99052	4.975931	0.07541226	-0.004393457	0.0285737	0.0472204	0.0136539	0.0238702	0.121223	0.00202677	0.04196	0.0078363	0.140665	0.00190617	0.131067	0.00932915	0.00352571	0.383898	0.0432443	0.2677652	8	28.71083	0.1027844	0.501075	0.803381	1.08334	1.6122	0.029297	0.288548	0.176825	0.183677	0.256392	0.0652608	0.2633718	1.016682
3300	-523.312	-426.5311	-96.78096	17.51149	3.775072	0.1224505	-0.01445615	0.0930971	0.0326528	0.118443	0.000376775	0.0987923	0.0018016	0.0417627	0.00233223	0.0259232	0.00332706	0.055936	0.013946	0.0238272	0.47038	0.0174023	0.4031581	8	18.52666	0.1046937	0.441562	0.767053	1.08436	1.70702	0.0393412	0.304731	0.155162	0.216774	0.207491	0.0765009	0.388702	1.037191
3400	-529.1625	-427.0515	-102.111	18.84748	4.221248	0.09501556	0.06214156	0.0555478	0.0831034	0.126877	0.0219628	0.0402094	0.00145149	0.078217	0.00731936	0.0158768	0.00270516	0.089617	0.0144814	0.0123172	0.445459	0.00485528	0.354143	7	18.97025	0.1313284	0.466118	0.782529	1.08431	1.66705	0.0254803	0.274232	0.163598	0.222979	0.249457	0.0642542	0.4162846	0.8507234
3500	-526.3045	-428.9839	-97.32055	7	3.215382	0.1069078	0.05055567	0.0495934	0.00175108	0.218617	0.103091	0.0547848	0.00381845	0.0632332	0.0108086	0.070686	0.00566423	0.0691607	0.0357242	0.0249928	0.286377	0.00169772	0.3995436	8	18.16726	0.1521989	0.405267	0.742797	1.08339	1.76855	0.0446581	0.18549	0.130714	0.266238	0.279145	0.0937548	0.4500993	0.8876788
