Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-699.7687	-551.7969	-147.9717	11.95153	1.388663	0.08443968	0.05789339	0.0382208	0.242887	0.0616463	0.02251	0.0782339	0.170729	0.0584115	0.00293476	0.00504609	0.0598401	0.0503616	0.0808321	0.0317879	0.0785968	0.0179619	0.3315328	9	31.02369	0.07883971	0.2076	0.568911	1.04315	2.18034	0.133633	0.135054	0.0842214	0.303839	0.154031	0.189222	0.3894262	0.8513367
1	0	-703.896	-545.4123	-158.4837	14.23952	1.788536	0.05653217	-0.03200027	0.0285285	0.249884	0.0264569	0.0124839	0.020956	0.212977	0.0823069	0.0199433	0.0286026	0.032084	0.0886807	0.11645	0.0272637	0.0510968	0.00228531	0.4675779	7	38.33384	0.06181675	0.266656	0.630462	1.06367	2.03921	0.168114	0.112033	0.113886	0.275268	0.182829	0.14787	0.4355776	1.073466
2	0	-686.1716	-544.7589	-141.4127	8.482353	2.755865	0.08931786	0.0005560516	0.004842	0.415019	0.029199	0.00652148	0.0604842	0.170615	0.0259751	0.00712288	0.000869184	0.0370314	0.109488	0.0610845	0.0217125	0.0340207	0.0160152	0.4820739	9	30.94406	0.07204355	0.369447	0.717048	1.08101	1.83249	0.132872	0.102119	0.0872645	0.309906	0.142344	0.225495	0.4826299	0.9988479
3	0	-699.081	-553.054	-146.0271	10.74327	1.821153	0.06935765	0.009423403	0.0557653	0.247497	0.0761347	0.0201082	0.0499296	0.0651519	0.0420799	0.0107613	0.00977191	0.0918724	0.0800801	0.119582	0.0249758	0.0561629	0.050126	0.677396	7	30.67172	0.05543529	0.270949	0.63454	1.06479	2.02972	0.159768	0.126297	0.111799	0.301566	0.134704	0.165867	0.6868194	0.9862796
4	0	-710.9111	-556.2838	-154.6273	13.43867	2.535337	0.04783445	0.04471643	0.146093	0.0496895	0.11364	0.0201554	0.0857218	0.0614645	0.0560969	0.0357686	0.00607952	0.137151	0.0608719	0.0809903	0.0336532	0.10251	0.010114	0.427812	9	37.89526	0.06806738	0.349782	0.702055	1.07902	1.86915	0.206576	0.115985	0.0879974	0.315107	0.141392	0.132942	0.4725285	0.9053677
5	0	-709.695	-555.9489	-153.7461	30.36747	1.21929	0.0555851	0.0191666	0.0369401	0.224703	0.0203429	0.132518	0.0191236	0.188009	0.0104441	0.00309857	0.00993911	0.0346439	0.0742668	0.079547	0.0424148	0.065601	0.0584077	0.3300863	10	34.04844	0.076215	0.178531	0.53402	1.02859	2.25886	0.118058	0.163679	0.0617784	0.362006	0.133536	0.160942	0.3492529	0.9451211
6	0	-696.1322	-541.9615	-154.1706	10.30745	1.851508	0.05361137	0.1095414	0.023654	0.137063	0.067602	0.00361688	0.028368	0.245531	0.13131	0.00410341	0.00895488	0.0986422	0.111521	0.0409911	0.0341097	0.0564041	0.00812865	0.386951	7	35.14916	0.08866136	0.274881	0.638233	1.06579	2.0211	0.179625	0.0976928	0.105262	0.185374	0.20179	0.230256	0.4964924	0.7793695
7	0	-690.1168	-551.8277	-138.2891	8.43986	4.460016	0.07924217	-0.004989943	0.0547628	0.281596	0.0432812	0.00766982	0.0421123	0.235659	0.054288	0.0578296	0.00710345	0.0260821	0.0489375	0.0287539	0.0353831	0.0387597	0.0377811	0.4248384	12	34.02835	0.09769245	0.477977	0.789752	1.08409	1.64818	0.162727	0.124967	0.0935546	0.279212	0.140712	0.198828	0.4198485	1.011885
8	0	-695.7647	-550.0261	-145.7386	14.01845	2.541021	0.07172671	0.03914511	0.0321907	0.16235	0.023613	0.0352127	0.0700383	0.404498	0.0429088	0.000256761	0.00740443	0.0477269	0.0908527	0.0130363	0.014299	0.0362806	0.0193317	0.506954	10	34.64427	0.08106607	0.350312	0.702467	1.07908	1.86814	0.155526	0.0985792	0.0715469	0.363909	0.140674	0.169765	0.5460991	0.9283187
9	0	-691.4313	-549.4647	-141.9666	8.792334	2.921362	0.07579396	0.05736493	0.163526	0.131643	0.024912	0.00452856	0.0388799	0.187799	0.0786814	0.0077798	0.042112	0.101237	0.10032	0.0166074	0.0271666	0.0670938	0.00771311	0.3619408	11	32.96716	0.08036185	0.383085	0.727079	1.0821	1.80774	0.147436	0.0846842	0.111058	0.307108	0.14968	0.200034	0.4193057	0.8631907
