Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-690.6091	-552.8859	-137.7232	19.00466	1.867927	0.03178882	-0.01006176	0.0768351	0.098199	0.130436	0.0104122	0.0222167	0.0199278	0.0226012	0.0352624	0.0552353	0.0154134	0.0410075	0.0594469	0.0166499	0.202349	0.194007	0.1003719	4	95.79806	0.01924191	0.276982	0.640192	1.0663	2.01652	0.162011	0.239442	0.1959	0.173572	0.138977	0.0900981	0.09031009	1.111413
1	0	-705.9212	-568.9484	-136.9728	19.20727	2.094136	0.02282509	-0.0001282834	0.0305443	0.0465853	0.207413	0.00875445	0.00592972	0.0275186	0.0440908	0.0260773	0.0243976	0.0269984	0.0369268	0.0656877	0.221553	0.178177	0.0493466	0.1479755	5	89.08377	0.0256516	0.304259	0.664665	1.07218	1.9589	0.180848	0.315554	0.146654	0.109186	0.144001	0.103757	0.1478472	1.000868
2	0	-686.6232	-564.4937	-122.1296	13.91075	1.400117	0.02967197	-0.01426442	0.153231	0.0521746	0.113225	0.141236	0.0326196	0.0131784	0.0218984	0.0302924	0.0354878	0.0756448	0.00458932	0.157036	0.0614372	0.0364928	0.0714558	0.2288397	6	75.04994	0.02398433	0.209472	0.57104	1.04397	2.17551	0.107404	0.213871	0.247748	0.133953	0.18767	0.109355	0.2145752	1.066477
3	0	-694.3688	-565.3506	-129.0182	62.09226	2.405269	0.03674399	-0.01634385	0.0540952	0.0471817	0.273135	0.000214452	0.035984	0.00682421	0.0198198	0.0433228	0.0370648	0.000259169	0.0174409	0.202705	0.049953	0.210749	0.00125154	0.1353014	5	76.20071	0.0179247	0.337287	0.692183	1.07747	1.89306	0.164361	0.271226	0.221376	0.122382	0.11888	0.101774	0.1189576	1.137392
4	0	-689.2113	-558.5755	-130.6358	12.77062	2.871565	0.03213202	0.04453519	0.0594297	0.0153295	0.32286	0.0413358	0.0202377	0.0503331	0.0268188	0.0194067	0.0124873	0.130174	0.0385849	0.120214	0.0580626	0.0361252	0.0485998	0.1853761	6	90.618	0.01093185	0.379075	0.724159	1.0818	1.81496	0.140424	0.2827	0.117181	0.156673	0.203383	0.0996383	0.2299113	0.8062941
5	0	-702.4216	-564.6225	-137.7991	31.03006	1.205428	0.03298878	0.01664973	0.0588879	0.0410958	0.106842	0.00261944	0.0754238	0.0264194	0.0182741	0.00474553	0.0620304	0.00633382	0.0298918	0.225241	0.0738745	0.159719	0.108602	0.1303238	4	85.16108	0.03047633	0.176035	0.530849	1.02716	2.26596	0.135417	0.223169	0.203457	0.113769	0.251736	0.0724514	0.1469736	0.8867162
6	0	-688.1007	-551.9117	-136.189	11.88936	6.444483	0.02430607	-0.01889094	0.0858853	0.11696	0.311246	0.073749	0.013597	0.0343748	0.0347367	0.0304471	0.0128457	0.0558982	0.0256553	0.0904954	0.00313849	0.0488861	0.0620852	0.2049803	5	74.89324	0.01637508	0.552878	0.831998	1.08025	1.53488	0.162318	0.21311	0.199599	0.132331	0.190914	0.101728	0.1860894	1.101515
7	0	-684.3929	-557.609	-126.7839	24.87322	3.848668	0.03325962	-0.02816824	0.10137	0.0441037	0.191505	0.00936225	0.0220608	0.0154236	0.077533	0.0552799	0.0605753	0.16981	0.0188947	0.0678092	0.0209943	0.0905512	0.0547276	0.1834395	4	72.74769	0.02456445	0.445851	0.769808	1.08439	1.69995	0.146825	0.199488	0.199641	0.137053	0.190055	0.126938	0.1552713	1.181413
8	0	-693.4644	-562.6427	-130.8217	19.84337	2.855692	0.02326097	-0.04346564	0.0778536	0.0291782	0.271309	0.0308733	0.209871	0.0538858	0.00891755	0.0199952	0.0304233	0.0471384	0.0072362	0.117859	0.0119841	0.0114356	0.0720393	0.1947572	6	78.42049	0.0194322	0.37778	0.723212	1.0817	1.8173	0.129124	0.240454	0.18859	0.158735	0.183548	0.0995503	0.1512915	1.287297
9	0	-684.0441	-556.4115	-127.6326	5.217523	5.832228	0.03063743	0.01998427	0.104295	0.10257	0.127829	0.0599872	0.0510469	0.0147414	0.0400153	0.0445305	0.0797534	0.0528316	0.059625	0.115401	0.0198424	0.0647982	0.0627339	0.1919708	5	79.33551	0.03908515	0.533357	0.821515	1.08163	1.5635	0.158348	0.227065	0.163268	0.18639	0.181917	0.0830131	0.2119551	0.9057146
10	0	-693.8963	-554.6984	-139.1979	18.64534	2.760985	0.02945576	0.001339094	0.0243052	0.0758045	0.135336	0.0342057	0.111479	0.00866782	0.0721749	0.0148806	0.00588281	0.0631462	0.056348	0.028381	0.0837897	0.233705	0.0518939	0.1330765	4	104.3078	0.0197337	0.369882	0.717372	1.08105	1.83169	0.173419	0.264917	0.200006	0.147907	0.132188	0.0815624	0.1344156	0.9900377
11	0	-702.3542	-550.4736	-151.8806	20.22526	7.162366	0.01808501	0.002326972	0.0334642	0.117906	0.257591	0.00607454	0.00218949	0.00826961	0.0467431	0.0591885	0.0261791	0.0173227	0.0927874	0.151883	0.00724269	0.0507485	0.12241	0.1334242	4	113.7936	0.01783795	0.572866	0.842376	1.07858	1.50618	0.193446	0.232142	0.165329	0.153876	0.181427	0.0737799	0.1357512	0.9828585
12	0	-700.5705	-559.4515	-141.119	16.738	2.581043	0.02672793	0.02352445	0.0498632	0.0773671	0.129247	0.051229	0.100618	0.0273991	0.0388353	0.0669468	0.0238943	0.0301117	0.0240591	0.059936	0.00533351	0.144351	0.170809	0.1949772	4	95.14249	0.01938536	0.354008	0.705332	1.07949	1.86117	0.16431	0.210951	0.202089	0.22051	0.117777	0.0843636	0.2185016	0.8923374
13	0	-681.1822	-550.4277	-130.7546	12.06749	3.011248	0.0272818	-0.02955168	0.0814085	0.0295507	0.123109	0.016331	0.00110295	0.00263572	0.0830038	0.0332256	0.133704	0.0459857	0.0193397	0.107221	0.0473823	0.165775	0.110225	0.2322012	5	80.08291	0.02129512	0.39013	0.732149	1.08257	1.79515	0.148176	0.192928	0.261105	0.104563	0.206598	0.0866307	0.2026495	1.145827
14	0	-703.8988	-564.1398	-139.759	60.89405	2.078274	0.02967661	0.01037415	0.0559007	0.0164239	0.351185	0.0248236	0.0711769	0.00359898	0.0398745	0.022019	0.0217911	0.0789522	0.0242373	0.000420557	0.0108686	0.0872422	0.191485	0.1034589	4	85.20129	0.02098268	0.302443	0.663087	1.07183	1.96264	0.120646	0.235895	0.269692	0.0803293	0.187989	0.10545	0.113833	0.9088652
15	0	-691.9431	-559.6743	-132.2688	8.473673	3.893188	0.03245795	0.01686768	0.0209224	0.0485802	0.203487	0.0333741	0.0528301	0.0244075	0.051531	0.0233335	0.0792291	0.113578	0.0634249	0.0147069	0.0332667	0.11432	0.123008	0.1703953	5	93.2372	0.01959499	0.448397	0.771433	1.0844	1.69577	0.184045	0.228534	0.188881	0.155852	0.143591	0.0990987	0.187263	0.9099252
16	0	-702.0856	-570.1846	-131.901	5.728077	1.23411	0.02658945	0.01027092	0.0464711	0.0417181	0.142591	0.00643004	0.0369558	0.00867315	0.0538691	0.0223522	0.138087	0.118539	0.0645027	0.118723	0.0639284	0.0817524	0.0554075	0.1998005	4	68.53562	0.01358067	0.18118	0.537353	1.03007	2.2514	0.185886	0.229621	0.206362	0.0999775	0.18381	0.0943429	0.2100714	0.9511075
17	0	-677.5321	-563.5999	-113.9322	37.17432	2.17956	0.0320401	0.0009509172	0.118881	0.0669567	0.16808	0.0280306	0.00576395	0.0460664	0.0462549	0.0368194	0.0400431	0.0393099	0.099526	0.138642	0.0339477	0.0809467	0.0507322	0.1221904	9	74.01071	0.02061213	0.313806	0.672843	1.0739	1.93945	0.154488	0.239432	0.151549	0.149087	0.189378	0.116065	0.1231413	0.9922778
18	0	-690.2303	-552.8805	-137.3498	18.57837	5.045339	0.02409536	-0.00868951	0.0899635	0.060355	0.0876241	0.00659396	0.136258	0.0322828	0.0583291	0.0478787	0.0378787	0.100219	0.0272164	0.0212954	0.00419665	0.215293	0.0746163	0.1479923	6	99.54492	0.02347997	0.50395	0.805038	1.08322	1.60779	0.170934	0.207638	0.173453	0.135315	0.237355	0.0753048	0.1393028	1.062379
19	0	-682.6694	-555.1668	-127.5026	12.21041	1.583222	0.03934849	-0.001524492	0.0269745	0.0248494	0.187229	0.0204546	0.419577	0.014553	0.0359149	0.0119931	0.0390303	0.0277025	0.0142154	0.0804217	0.0252762	0.00335196	0.0684566	0.09365094	8	96.70497	0.02222679	0.237897	0.601847	1.05496	2.1053	0.139896	0.202337	0.171864	0.156138	0.233035	0.0967293	0.09212644	1.016548
20	0	-689.9761	-554.3567	-135.6194	15.61715	1.586097	0.02826021	-0.007505709	0.0866362	0.119566	0.253724	0.0368671	0.0075828	0.0146972	0.0164124	0.0228214	0.0408542	0.0285077	0.0143379	0.0411452	0.0491332	0.181501	0.0862136	0.2009035	4	87.33953	0.0127616	0.238321	0.602287	1.0551	2.10429	0.129728	0.307248	0.202966	0.136382	0.154852	0.0688249	0.1933978	1.03881
21	0	-687.2083	-553.0501	-134.1582	12.02437	1.456719	0.01726917	0.02029993	0.0406764	0.0500731	0.26364	0.00402087	0.0586667	0.00918616	0.064986	0.0672177	0.0759978	0.0764817	0.0445083	0.0646927	0.0452133	0.0404516	0.0941878	0.08816657	7	95.41695	0.01795154	0.218559	0.58119	1.04778	2.15248	0.175583	0.201563	0.215399	0.122773	0.159791	0.124891	0.1084665	0.8128461
22	0	-684.1407	-544.6738	-139.4669	18.88863	5.999385	0.02232749	-0.01988161	0.0901528	0.0489021	0.349175	0.0347021	0.0601669	0.0170389	0.00107599	0.0164182	0.0681972	0.0130733	0.0213192	0.0398472	0.0518933	0.145648	0.0423897	0.1580964	4	82.15591	0.02045369	0.538944	0.824552	1.08126	1.55524	0.130586	0.235645	0.220339	0.125068	0.177616	0.110745	0.1382148	1.143846
23	0	-706.4837	-565.2923	-141.1915	22.70026	2.562168	0.02026118	0.02925484	0.101958	0.028788	0.196702	0.020703	0.0304737	0.0322749	0.00402081	0.0352186	0.0677339	0.17019	0.0330109	0.0636555	0.018266	0.0678357	0.12917	0.2216995	2	81.47303	0.02093798	0.352273	0.70399	1.0793	1.86444	0.192014	0.24102	0.105444	0.145631	0.208401	0.107491	0.2509544	0.8834257
24	0	-684.5685	-557.8948	-126.6738	10.33971	1.603339	0.03966544	-0.04748995	0.13614	0.00741633	0.141584	0.0195732	0.00249037	0.0043509	0.0566874	0.00862561	0.125574	0.0991759	0.00639657	0.0663927	0.0336806	0.245164	0.0467491	0.2205779	5	77.56645	0.02402971	0.240854	0.6049	1.05595	2.09829	0.121996	0.153356	0.222996	0.12621	0.307497	0.067946	0.1730879	1.274369
