Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-265.5828	-241.4888	-24.09397	1.49399	3.130917	0.733539	0.09449	0.244867	0.242768	0.0086363	0.294003	0.294981	0.5076	0.0474704	0.115633	1.0002	0.0454901	0.0479293	0.0948116	0.107613	0.252232	0.196786	0.104344	0.0458109	0.0180387	0.0920226	0.146721	0.13356	0.00803915	0.049829	0.0869783	0.218627	0.112437	0.00558497	0.0765255	0.00192729	0.00142424	0.0024741	0.2827286	1	17.90519	0.1107945	0.399143	0.738528	1.08309	1.77924	0.263377	0.256411	0.137973	0.114005	0.165973	0.0622606	0.3870726	0.7304279
1100	-268.4838	-246.1947	-22.2891	4.762629	4.972167	0.00820537	0.378964	0.131215	0.247473	0.0879198	0.056619	0.178959	0.0568518	0.0302511	0.0980496	0.118417	0.0542386	0.176674	0.517405	0.0164371	0.20088	0.1111504	0.007372005	0.0107902	0.0966821	0.161099	0.100664	0.0359908	0.0276934	0.140932	0.0386066	0.110073	0.0853574	0.00209907	0.110179	0.0500856	0.00220039	0.0275481	0.08435612	1	27.14139	0.05785318	0.500918	0.80329	1.08335	1.61244	0.198094	0.216863	0.203565	0.0818063	0.25937	0.0403015	0.09172812	0.919632
1200	-270.7328	-244.9907	-25.74218	2.441028	5.195182	0.0631871	0.326394	0.0240823	0.34169	1.23886	0.184239	0.118401	0.0445059	0.0178723	1.08787	0.00652183	0.948319	0.226557	0.0687302	0.177265	0.029667	0.4176104	-0.03382381	0.0258561	0.0568509	0.101181	0.236627	0.00300642	0.0306022	0.0614607	0.129028	0.0871763	0.0177452	0.0101279	0.0940383	0.00180044	0.073406	0.0710937	0.2696581	2	17.36925	0.08611366	0.509987	0.808491	1.08295	1.59858	0.22521	0.257857	0.117527	0.157511	0.158882	0.0830139	0.2358343	1.143422
1300	-270.302	-248.1702	-22.13186	3.237763	1.983917	0.02581	0.431653	0.177327	0.0156518	0.156094	0.310039	0.0777458	0.560808	0.0229355	0.842389	0.404986	0.42244	0.217067	0.0541198	0.107391	0.16524	0.2547168	0.01090315	0.0593782	0.0242554	0.134682	0.152527	0.0379026	0.0273641	0.000654481	0.147688	0.160143	0.0130395	0.00539637	0.108572	0.0223741	0.0774802	0.0285422	0.07700943	2	19.27401	0.06049244	0.291347	0.653292	1.06958	1.98578	0.161365	0.203789	0.15237	0.188214	0.232015	0.0622459	0.08791258	0.8759774
1400	-260.5822	-246.7965	-13.78568	3.531492	3.207518	0.189167	0.257865	0.0473895	0.39632	0.0623112	0.285641	0.129838	0.130533	0.00921278	0.29885	0.110265	0.125528	0.0859371	0.193368	0.150031	0.145196	0.1522561	0.002861348	0.0343936	0.0796275	0.0524919	0.057054	0.0770576	0.00428377	0.0400826	0.0762	0.148845	0.0406066	0.0449434	0.138605	0.0285089	0.0953622	0.0819383	0.167139	2	30.48155	0.08277955	0.404705	0.742407	1.08337	1.76952	0.174355	0.294587	0.152154	0.111661	0.182215	0.0850287	0.1700003	0.9831686
1500	-279.9034	-246.4794	-33.42397	1.296851	2.089706	0.0334174	1.44266	0.417882	0.0894171	2.07583	0.233736	0.346542	0.330689	0.0322822	0.0424033	1.7218	0.257967	0.343852	0.767993	1.1066	0.200122	0.5510425	0.02111298	0.0122309	0.0127771	0.0504175	0.0711641	0.0744426	0.0152501	0.0331485	0.068706	0.197553	0.0658781	0.00171234	0.274432	0.0243848	0.0420031	0.0559	0.2503553	3	31.40466	0.05879249	0.303753	0.664226	1.07208	1.95994	0.295159	0.271872	0.103892	0.0925127	0.198071	0.0384934	0.2714683	0.9222267
1600	-262.2398	-247.4006	-14.83918	1.414681	2.172134	0.0104574	0.102488	0.0234574	0.0400956	0.214978	0.263612	0.291048	0.643973	0.0314509	0.218264	0.082535	0.0773076	0.0592077	0.356811	0.312035	0.516551	0.2307596	0.03326697	0.00202098	0.0549913	0.179826	0.170938	0.0160535	0.0297233	0.050855	0.0711725	0.0470286	0.16122	0.0421167	0.0230356	0.0201779	0.115227	0.0156147	0.2700843	2	21.25072	0.06089626	0.312991	0.672153	1.07376	1.9411	0.218031	0.308484	0.116613	0.0930259	0.159769	0.104077	0.3033512	0.8903351
1700	-263.8257	-244.1925	-19.63324	1.911471	5.219218	0.0331012	0.18024	0.205069	0.128486	0.214428	0.197239	0.0765407	0.0222193	0.0390746	0.200929	0.387437	0.22512	0.0421585	0.346243	0.0131327	0.359816	0.1861295	0.05181709	0.0194632	0.0453636	0.170121	0.0618048	0.0412342	0.00888854	0.0241279	0.0165303	0.160862	0.0136913	0.0403131	0.152694	0.0285277	0.0733865	0.142991	0.1366596	2	25.40316	0.0308115	0.510935	0.80903	1.0829	1.59713	0.186628	0.251832	0.174073	0.101513	0.202205	0.0837504	0.1884767	0.7250742
1800	-267.3863	-245.068	-22.31834	2.941021	2.822878	0.0973601	0.623247	0.164172	0.0814001	0.0586428	0.236525	0.293613	0.365781	0.0283608	0.112811	1.45565	0.223152	0.149896	0.0613619	0.270438	0.0604347	0.3058335	0.02050358	0.059713	0.013933	0.0729763	0.0765408	0.0473962	0.0444222	0.0282726	0.0512494	0.237568	0.154112	0.00719883	0.125815	0.00393937	0.0712916	0.00557149	0.1272136	3	21.11651	0.0755188	0.375078	0.721224	1.08149	1.82221	0.180107	0.25027	0.132378	0.163654	0.236506	0.0370854	0.1477172	0.8611971
1900	-269.311	-247.9057	-21.40531	1.376755	1.120722	0.0632925	0.374985	0.03548	0.288382	0.276938	0.292319	0.189773	0.309608	0.0229686	0.122715	0.865603	0.235548	0.0981582	0.46281	0.412753	0.414587	0.2678637	0.1277306	0.0688442	0.0299982	0.17506	0.119809	0.0316159	0.0722719	0.0123588	0.0820871	0.0827922	0.0905677	0.0140678	0.10962	0.0016493	0.0807181	0.0285399	0.1524715	2	23.97813	0.06585635	0.160392	0.510256	1.01744	2.31191	0.257678	0.241265	0.181617	0.0973944	0.147784	0.0742619	0.2802021	0.5441485
2000	-286.9335	-257.4629	-29.4706	1.404452	2.902453	0.0458834	0.0954426	0.880797	0.000675575	0.225451	0.376514	0.170037	0.20283	0.105863	0.074349	1.06087	0.127951	0.391248	1.45816	0.0583605	0.351795	0.2081205	0.02230751	0.0135203	0.0901607	0.0248026	0.0874348	0.180254	0.0451927	0.124305	0.100619	0.056644	0.0398562	0.0243928	0.135834	0.0080623	0.029453	0.0394684	0.1924671	3	16.47764	0.2521021	0.381572	0.72598	1.08199	1.81046	0.280862	0.247202	0.0903257	0.0883756	0.224984	0.0682517	0.2147746	0.8961353
2100	-258.5341	-242.6948	-15.83929	2.023359	3.657758	0.0175098	0.00415987	0.117604	0.131695	0.00350537	0.131934	0.0520812	0.296521	0.0349489	0.135346	0.0856132	0.636752	0.00558561	0.354163	0.103926	0.224179	0.1578661	-0.04991601	0.0171147	0.109046	0.0793961	0.0789047	0.0225224	0.0067656	0.0766243	0.0876955	0.122037	0.0287746	0.00355726	0.0931739	0.00711205	0.201239	0.0660367	0.17553	1	21.90139	0.04783921	0.434512	0.762475	1.08428	1.71873	0.209204	0.20082	0.197558	0.0934892	0.243431	0.0554972	0.125614	1.397376
2200	-271.0174	-252.6953	-18.32211	1.041499	1.819975	0.000847577	0.698571	0.306905	0.531642	0.325479	0.22943	0.0177496	0.390986	0.0192487	0.137767	0.474116	0.136172	0.112286	0.0439818	0.12455	0.170227	0.1663033	0.004827282	0.0965812	0.132071	0.0484488	0.0559681	0.0148543	0.0627106	0.115607	0.0345292	0.119886	0.0823927	0.00420376	0.123794	0.00540089	0.0889487	0.0146028	0.2933947	2	20.16951	0.04666213	0.270795	0.634395	1.06476	2.03005	0.272747	0.176826	0.100222	0.0707477	0.339074	0.0403834	0.2982219	0.9838131
2300	-277.0031	-243.5706	-33.43246	0.5375809	3.717543	0.158899	0.916867	0.155882	0.334869	0.0375871	0.559291	0.194504	0.0255374	0.0287672	0.0701731	0.233117	0.184793	0.339008	0.417041	2.87184	0.927031	0.3838789	-0.08187274	0.0283001	0.0340285	0.130857	0.0664196	0.00166937	0.00368868	0.0752693	0.0857329	0.139655	0.0418541	0.0320518	0.195433	0.0572477	0.0584181	0.0493759	0.2734424	2	20.44607	0.153382	0.438139	0.764838	1.08433	1.7127	0.241538	0.165769	0.186162	0.115565	0.240422	0.0505439	0.1915696	1.427378
2400	-275.6347	-243.0935	-32.54128	0.4031383	1.628732	0.407953	0.38517	0.618668	0.358079	0.0271094	0.122712	0.220963	0.86239	0.036458	0.220894	0.279125	1.49653	0.369378	0.148779	0.939942	0.0077525	0.3016408	0.07840128	0.00796357	0.0586916	0.0696178	0.0268756	0.111114	0.0148298	0.212035	0.0436078	0.253691	0.0900638	0.0045516	0.0519567	0.022189	0.0295925	0.00321969	0.1183281	1	28.35124	0.09384612	0.244541	0.60867	1.05717	2.08962	0.202454	0.224578	0.110903	0.10462	0.279305	0.0781399	0.1967294	0.6014765
2500	-266.5213	-245.2875	-21.23378	1.74324	2.880891	0.0131829	0.310246	0.202779	0.166363	0.224715	0.393889	0.0568887	0.0802246	0.0153395	0.0901387	0.959238	0.382471	1.26988	0.279861	0.969831	0.252556	0.280393	-0.0658049	0.092511	0.0631892	0.0402707	0.125429	0.0442154	0.00209612	0.0586843	0.0197559	0.169086	0.0826263	0.0123589	0.0489598	0.140117	0.0947182	0.00598167	0.3447336	3	15.57376	0.1050581	0.379832	0.724712	1.08186	1.81359	0.188678	0.249521	0.162246	0.126645	0.215374	0.0575371	0.2789287	1.23592
2600	-273.6188	-248.9993	-24.61947	1.058337	3.027094	0.315299	0.278301	1.28359	0.397367	0.0539172	0.252784	0.102485	0.208172	0.0595859	1.16149	0.163473	0.297101	0.574104	0.189779	0.0389148	0.0326579	0.4224478	0.149067	0.015252	0.0736811	0.0703242	0.148608	0.0034808	0.0418406	0.0226492	0.0505402	0.103529	0.1023	0.00570919	0.233717	0.0639076	0.0431082	0.0213526	0.1491572	2	16.27091	0.0820124	0.391347	0.733017	1.08265	1.79299	0.208765	0.29688	0.071842	0.0869252	0.256098	0.0794898	0.2982242	0.5001513
2700	-285.4936	-258.1316	-27.36199	0.490159	1.498276	0.233653	0.362182	0.43193	0.502658	1.47841	0.980835	0.141907	0.306881	0.0295828	0.227733	0.83697	0.207299	0.23775	0.205003	0.591487	0.383635	0.3865264	0.05450244	0.0646757	0.0430307	0.105526	0.105835	0.0232648	0.0107762	0.120073	0.0535226	0.151402	0.0250283	0.0141522	0.0558278	0.142147	0.00821668	0.0765219	0.3092773	1	17.12764	0.1102262	0.225056	0.588269	1.05032	2.13635	0.196053	0.381972	0.112029	0.0871866	0.180123	0.0426363	0.3637797	0.8501774
2800	-272.8544	-251.9124	-20.94207	0.779605	2.035216	0.0768542	0.103984	0.169756	0.0848672	0.687776	1.16042	0.119066	0.221475	0.0804905	0.121864	0.208606	0.426202	0.0323348	0.0937988	0.0434114	0.71699	0.3107602	-0.1106837	0.0140552	0.0841325	0.167757	0.15172	0.00937595	0.0150191	0.0907021	0.0777099	0.0317347	0.0190755	0.030724	0.0920743	0.00994646	0.0055729	0.2004	0.2759985	1	18.74934	0.08311831	0.297443	0.658707	1.07085	1.973	0.200438	0.224822	0.103379	0.0895659	0.293538	0.0882573	0.1653148	1.669533
2900	-276.5121	-245.2735	-31.23855	5.201589	6.211186	0.492356	0.15134	0.168418	0.51885	0.0159872	0.00229707	0.570744	0.0704502	0.078069	0.202497	0.853541	0.485729	0.540104	0.246799	0.407554	0.132298	0.2024091	0.05368646	0.0199399	0.00117336	0.06221	0.172681	0.0673635	0.0136195	0.0236708	0.146868	0.196158	0.0249561	0.00527402	0.101436	0.00421771	0.0317306	0.128701	0.2554667	1	20.52959	0.03375517	0.545738	0.828204	1.08078	1.54528	0.33391	0.19448	0.178959	0.100374	0.136363	0.0559135	0.3091532	0.8263435
3000	-275.5816	-251.3298	-24.25186	2.283742	1.84478	0.0316464	0.214058	0.324574	0.48062	0.69758	0.127432	0.506332	0.0926114	0.040121	0.136264	0.0272773	0.214633	0.0924825	0.227201	0.620436	0.921657	0.2753607	0.1340102	0.0417098	0.0552663	0.061193	0.221807	0.0655912	0.00419209	0.0148871	0.0484103	0.0943861	0.169187	0.000433558	0.191272	0.0200909	0.0020381	0.00953648	0.2478014	1	21.31271	0.06443643	0.274015	0.637423	1.06557	2.02299	0.187818	0.34848	0.11401	0.0584143	0.21788	0.0733985	0.3818117	0.6490149
3100	-273.7736	-249.7596	-24.014	1.009573	2.343242	0.193166	0.452106	0.114617	0.00529108	0.0830209	0.403959	1.12062	0.236416	0.0212309	0.161404	0.160696	0.341765	0.119459	0.443151	0.322603	0.0924314	0.2778012	-0.00706353	0.0424853	0.0432881	0.137363	0.11572	0.00651654	0.0430126	0.0693377	0.192756	0.0853161	0.0515885	0.076252	0.0436915	0.037315	0.0310055	0.0243518	0.2003555	2	26.70625	0.0388114	0.331072	0.687167	1.07661	1.90515	0.3209	0.163558	0.14983	0.0991147	0.209859	0.0567389	0.193292	1.036543
3200	-282.7266	-257.4398	-25.28683	2.891094	0.9826606	0.0196301	0.873272	0.318048	0.155175	0.725597	0.135446	0.705577	0.21088	0.0746364	0.184663	0.351889	0.22936	0.0144221	0.0308547	1.11928	0.0188568	0.2982733	0.07381661	0.0262437	0.0517719	0.0737234	0.323892	0.0445363	0.0317229	0.00421194	0.0260224	0.154485	0.00145746	0.0233312	0.0921376	0.0152185	0.0700274	0.061219	0.1451834	1	21.38945	0.08456068	0.133481	0.471477	0.997066	2.39797	0.197438	0.313234	0.0861094	0.116491	0.244014	0.0427132	0.219	0.6629379
3300	-265.8697	-244.294	-21.57564	2.515713	3.162837	0.127432	0.0164639	1.43058	0.281137	0.00580087	0.223212	0.463453	0.253653	0.00885098	0.101795	0.0935239	0.0118362	0.212044	0.385915	0.240261	0.00637329	0.2471923	-0.01428254	0.0182416	0.0557205	0.0678471	0.0657947	0.0320828	0.00746799	0.0807212	0.0117228	0.0944433	0.197641	0.0122969	0.116378	0.00465986	0.110894	0.124088	0.20942	1	20.78906	0.1258674	0.40148	0.740163	1.08321	1.77515	0.169136	0.264624	0.13232	0.101945	0.269793	0.0621811	0.1951375	1.073192
3400	-266.5601	-248.7841	-17.77599	0.7192584	1.640486	0.171033	0.213047	0.0260567	0.408821	0.0919871	0.3887	0.307687	0.308953	0.0257353	0.0130581	0.0539657	0.721178	0.22982	0.733926	0.0199561	0.00968453	0.3298791	-0.04017716	0.0101816	0.0716576	0.0468612	0.0168376	0.0218547	0.0589985	0.143826	0.0118842	0.11208	0.153248	0.00692629	0.161856	0.07416	0.0545545	0.0550742	0.2813432	1	20.90679	0.05944477	0.246232	0.610384	1.05771	2.08568	0.251257	0.241921	0.0912945	0.0850986	0.238893	0.0915362	0.2411661	1.166595
3500	-269.8712	-250.9709	-18.90037	1.068601	5.033361	0.170731	0.0719412	0.0285056	0.0130539	0.0143811	0.148197	0.0603027	0.330777	0.0153875	0.172568	0.338919	0.379904	0.262192	0.111206	0.0524507	0.282567	0.0951411	-0.03702995	0.0759876	0.0351884	0.0950451	0.107578	0.00461645	0.0376723	0.0672788	0.0495624	0.230926	0.00244482	0.0239635	0.00323109	0.0485299	0.168607	0.0493687	0.179273	2	22.52287	0.09696569	0.503457	0.804755	1.08324	1.60854	0.275922	0.270476	0.152478	0.105683	0.153076	0.0423655	0.1422431	1.260329
3600	-272.9784	-245.8198	-27.15858	1.692574	2.482365	0.166245	0.31171	0.767788	0.155617	0.0286282	0.791974	0.483899	0.32355	0.0852033	0.121133	0.171628	1.05382	0.191128	0.0931526	0.123137	0.445859	0.2863266	0.0103924	0.0186721	0.0498968	0.204433	0.0348298	0.0681026	0.0135671	0.0555227	0.0560231	0.104621	0.114231	0.000730976	0.0520608	0.0710867	0.0196318	0.136591	0.07748417	3	22.85954	0.07379799	0.344778	0.698135	1.07842	1.87866	0.186506	0.286264	0.169857	0.1265	0.169446	0.0614282	0.08787657	0.8817387
3700	-264.3632	-249.1404	-15.22285	1.615431	4.1116	0.0393694	0.221893	0.110056	0.082612	0.0958248	0.0608266	0.0880708	0.170292	0.0663215	0.105143	0.326367	0.155199	0.000859277	0.0152345	0.0364153	0.15662	0.1411538	-0.04182803	0.00744608	0.00688668	0.137112	0.0166426	0.150677	0.0275934	0.0503388	0.0104054	0.0599601	0.08179	0.0333408	0.179435	0.0598002	0.095726	0.0828455	0.1900082	1	35.1852	0.05474266	0.46039	0.778982	1.08437	1.67626	0.21179	0.269498	0.111807	0.0914315	0.254416	0.0610578	0.1481802	1.282278
3800	-264.4004	-242.4599	-21.94055	3.903683	3.083672	0.00848698	0.53531	0.158154	0.0964443	0.488682	0.108861	0.716003	0.00829533	0.0187296	0.464396	0.159303	0.022598	0.0604502	0.147438	0.0474718	0.0664804	0.2079013	-0.03065342	0.0220257	0.00385722	0.133495	0.0959616	0.0618744	0.0145108	0.0422565	0.0466408	0.168512	0.131734	0.00900452	0.2111	0.020222	0.0189028	0.0199032	0.1138187	2	21.91363	0.1475564	0.395633	0.736058	1.0829	1.78541	0.180648	0.294447	0.194807	0.10971	0.149446	0.0709414	0.08316531	1.368584
3900	-264.8142	-240.0042	-24.81003	3.317388	2.695661	0.021498	1.28785	0.195008	0.0278749	0.244585	0.124705	0.133028	0.0383493	0.0186298	0.078781	0.196277	0.19234	1.4105	0.247132	0.41306	0.103577	0.4066557	-0.04395234	0.0216628	0.0474044	0.122458	0.11971	0.0139772	0.0102403	0.0612136	0.117521	0.0790537	0.0468298	0.00164248	0.114621	0.0315181	0.166273	0.0458749	0.280293	1	16.07392	0.08178917	0.364256	0.713152	1.08054	1.84206	0.20554	0.286514	0.154744	0.107943	0.190551	0.0547091	0.2363406	1.18597
4000	-266.6754	-245.3249	-21.35054	3.86689	2.330463	0.00383475	0.234753	0.0837209	0.126988	0.157779	0.13503	0.205626	0.56622	0.0883405	0.898719	0.285104	0.166691	0.0806463	0.12477	0.191199	0.00979202	0.1853412	-0.06248329	0.0275987	0.0666296	0.136289	0.15346	0.0998432	0.0128169	0.0182742	0.0743245	0.10381	0.0102199	0.00157601	0.0813586	0.115823	0.0153086	0.082668	0.2131626	1	22.54293	0.1351163	0.32977	0.686107	1.07642	1.9077	0.205002	0.288413	0.129166	0.119706	0.182481	0.0752333	0.1506793	1.414677
4100	-277.4174	-248.0888	-29.32865	0.8797116	4.085743	0.161655	0.137808	0.262772	0.0168706	0.354312	0.637266	0.00182978	0.214381	0.00761681	0.0183441	0.0785356	1.2485	1.40565	0.0735592	0.504923	0.141597	0.3538212	0.1039347	0.157527	0.0195921	0.130458	0.196094	0.0967363	0.021461	0.0471724	0.0188919	0.0348637	0.0253871	0.00487368	0.112063	0.0225409	0.0374302	0.0749079	0.1772483	2	22.01185	0.1182012	0.459011	0.778123	1.08438	1.67849	0.137322	0.317848	0.132149	0.0909019	0.26632	0.0554585	0.281183	0.6303664
4200	-271.0808	-251.9093	-19.17152	1.494646	2.103039	0.274339	0.451758	0.00464562	0.0999326	0.0987125	0.262299	0.288189	0.209516	0.127215	0.186925	0.321611	0.174872	0.236395	0.0526566	1.32118	0.0971456	0.2504005	-0.006303325	0.029305	0.0516973	0.145805	0.173572	0.00905409	0.00263895	0.0775693	0.13232	0.125611	0.0449714	0.00499385	0.0441256	0.0713857	0.0258714	0.0610797	0.3422521	1	17.52266	0.08847453	0.305272	0.665542	1.07237	1.95682	0.190498	0.352726	0.110763	0.0910729	0.19684	0.0581001	0.3359488	1.018763
4300	-275.8229	-251.0005	-24.82241	1.901168	2.489079	0.10457	0.450928	0.177361	0.026275	0.691186	0.178953	0.0573113	0.063496	0.0289331	0.219993	0.0224955	1.04214	0.623297	0.282634	0.790427	0.337367	0.2202454	-0.02082374	0.0385773	0.0536133	0.0907549	0.00379977	0.0301374	0.0121724	0.175707	0.082887	0.0422976	0.121736	0.0583173	0.124313	0.00220374	0.144898	0.0185864	0.1731435	2	24.89513	0.06391088	0.345419	0.698639	1.0785	1.87744	0.269429	0.167413	0.121754	0.11079	0.224485	0.106129	0.1523197	1.136711
