Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-682.4047	-547.5485	-134.8562	4.236718	2.00105	0.03765957	0.005953625	0.00320558	0.0626368	0.149604	0.00576578	0.00201385	0.00235338	0.10802	0.00245135	0.0334106	0.191013	0.0493985	0.045884	0.0273769	0.215193	0.101673	0.1268359	5	110.1932	0.01606594	0.2934	0.655125	1.07002	1.98146	0.149392	0.214099	0.145202	0.11967	0.274558	0.0970787	0.1327896	0.955165
1	0	-682.0319	-539.7954	-142.2365	59.42173	4.00053	0.03442136	0.005488389	0.0142172	0.0506581	0.195747	0.00944585	0.0269794	0.00260786	0.0766709	0.0074726	0.00952022	0.100736	0.0481837	0.0219417	0.0955054	0.339144	0.00117035	0.1242974	4	104.4857	0.01059384	0.454391	0.775227	1.0844	1.68598	0.175742	0.259191	0.164623	0.104472	0.178949	0.117023	0.1297858	0.9577119
2	0	-686.7453	-546.1397	-140.6056	13.88853	2.799346	0.03327775	-0.007472996	0.0340664	0.0377801	0.0767577	0.0240126	0.0778767	0.0284599	0.114654	0.0278794	0.0263228	0.0552275	0.0750208	0.0709752	0.033332	0.190855	0.12678	0.1210448	4	95.04829	0.02184457	0.373118	0.719776	1.08133	1.82578	0.184083	0.242368	0.128204	0.133001	0.197074	0.11527	0.1135718	1.0658
3	0	-692.0498	-550.3759	-141.6739	2.316271	6.44316	0.03449709	-0.02577978	0.0107745	0.0984765	0.0504381	0.145231	0.00356414	0.000598481	0.156039	0.0133846	0.00462293	0.0671657	0.0234129	0.0441096	0.0173501	0.33512	0.0297129	0.1906266	2	75.54218	0.02100174	0.552839	0.831977	1.08025	1.53494	0.134602	0.244157	0.169823	0.112388	0.241612	0.0974192	0.1648469	1.156386
4	0	-693.4341	-554.725	-138.7091	4.204447	0.8770625	0.06505997	0.0112579	0.00612867	0.0595093	0.0621644	0.0560419	0.00998896	0.00133072	0.114049	0.0105423	0.10615	0.0272643	0.0897982	0.184543	0.0105065	0.237214	0.0247699	0.135782	3	85.01549	0.01816104	0.11182	0.436404	0.976216	2.47556	0.152011	0.226715	0.209335	0.0980651	0.240024	0.0738497	0.1470399	0.9234364
5	0	-691.3218	-540.6099	-150.7119	7.96997	1.25784	0.03019768	-0.001962908	0.00822517	0.144307	0.132748	0.0471127	0.040674	0.00092349	0.147049	0.00142144	0.0625495	0.00677192	0.0575632	0.0382495	0.0307898	0.232752	0.048863	0.1148946	3	106.5835	0.009866377	0.185378	0.542569	1.03235	2.2397	0.116723	0.318594	0.168103	0.107072	0.176115	0.113392	0.1129317	1.017381
6	0	-678.2271	-549.0958	-129.1313	4.572845	2.381852	0.03347508	-0.004256631	0.0238827	0.0458996	0.121244	0.03164	0.0129685	0.019702	0.115085	0.00465226	0.0676568	0.00171181	0.108298	0.0622261	0.157617	0.135775	0.0916421	0.2042299	5	72.93016	0.01030392	0.334961	0.690314	1.07715	1.89757	0.147582	0.283339	0.173968	0.134913	0.18503	0.075167	0.1999733	1.021286
7	0	-683.0618	-548.1537	-134.9081	7.268319	1.837951	0.03846025	0.003853623	0.00199882	0.12306	0.107904	0.0333179	0.0166923	0.000196034	0.163293	0.00186549	0.0429951	0.121769	0.0803249	0.104254	0.00164844	0.192222	0.00846033	0.1364524	4	96.27805	0.02661486	0.273132	0.636596	1.06535	2.02492	0.123551	0.342757	0.16133	0.0993905	0.161872	0.1111	0.140306	0.9725342
8	0	-691.0351	-551.3693	-139.6658	6.185659	4.390434	0.0339112	0.01428626	0.00201538	0.0474315	0.176577	0.044391	0.0298019	0.0323832	0.163788	0.00304316	0.0512921	0.0208137	0.0762975	0.0185781	0.0398817	0.285577	0.00812891	0.06529529	5	91.23121	0.02469473	0.474604	0.787714	1.08416	1.65352	0.138528	0.260516	0.125323	0.132855	0.225174	0.117604	0.07958155	0.8204827
9	0	-690.2319	-540.0742	-150.1577	6.457492	1.698421	0.04080402	0.006487595	0.0124484	0.0346779	0.0406621	0.042331	0.0148693	0.00158348	0.110085	0.00138746	0.0947274	0.0899293	0.200277	0.0594194	0.0668127	0.211847	0.0189427	0.1594329	3	115.5972	0.009599427	0.254412	0.618565	1.06022	2.0668	0.138695	0.239803	0.224284	0.144951	0.169022	0.0832454	0.1659205	0.9608994
10	0	-679.8902	-548.6933	-131.1969	64.1989	2.946838	0.03926414	0.01181836	0.0190379	0.0512931	0.0811596	0.0215556	0.0573588	0.00534406	0.0983729	0.00479602	0.0723669	0.107237	0.0427978	0.233239	0.0853371	0.0973156	0.0227881	0.2072387	6	81.31165	0.008816685	0.385107	0.728541	1.08224	1.80411	0.111239	0.257925	0.163494	0.132194	0.249612	0.0855367	0.2190571	0.946049
11	0	-689.146	-552.0759	-137.0702	21.04576	2.692917	0.04110255	0.007812785	0.0405053	0.0934222	0.165015	0.0244542	0.0996198	0.0116393	0.0725056	0.0025443	0.0698377	0.0184705	0.0568091	0.0942455	0.0361997	0.157692	0.05704	0.1009217	3	126.4381	0.02163504	0.364016	0.712971	1.08051	1.8425	0.154468	0.273624	0.200802	0.134245	0.163952	0.0729081	0.1087345	0.9281481
12	0	-688.3244	-542.2072	-146.1172	3.425146	2.903074	0.02809465	-0.01883111	0.0378823	0.0571503	0.189311	0.0542143	0.00911744	0.00228673	0.124618	0.0030648	0.0277794	0.0870357	0.103007	0.0914039	0.018885	0.16141	0.0328344	0.08440757	3	128.1889	0.02621588	0.381622	0.726016	1.08199	1.81037	0.116121	0.257062	0.231012	0.0953418	0.221474	0.0789892	0.06557646	1.287163
13	0	-689.8716	-543.2256	-146.646	11.61473	2.60717	0.03319855	-0.001630224	0.0287082	0.108458	0.264869	0.0399052	0.0163659	0.0118512	0.0779767	4.72374e-05	0.0862837	0.0161805	0.0332415	0.0333346	0.109093	0.154462	0.0192233	0.1245701	2	88.51241	0.01607882	0.356387	0.707163	1.07975	1.8567	0.157722	0.179972	0.169905	0.136629	0.266071	0.0897017	0.1229399	1.01326
14	0	-690.6802	-549.1951	-141.4851	73.48166	1.494842	0.0277875	-0.001155813	0.0169477	0.0408303	0.169652	0.0721693	0.0893703	0.0029854	0.133501	0.00781685	0.0109224	0.0603745	0.131199	0.114542	0.0169788	0.0543567	0.0783536	0.08183104	5	124.7832	0.01407678	0.224525	0.587696	1.05012	2.13766	0.149327	0.278302	0.188097	0.102126	0.198099	0.0840487	0.08067523	1.014327
15	0	-676.1985	-544.4089	-131.7895	77.40351	1.103917	0.05018856	-0.01873701	0.0240829	0.0305339	0.143793	0.0157623	0.0332295	0.00208897	0.0879151	0.0181435	0.0142678	0.0838529	0.134666	0.11887	0.021439	0.260552	0.0108023	0.1650219	6	96.29711	0.01594056	0.157209	0.505903	1.01529	2.3216	0.203002	0.261992	0.167612	0.133545	0.139998	0.0938504	0.1462849	1.128086
16	0	-687.2551	-552.3344	-134.9207	2.615946	1.287643	0.05282997	0.02346763	0.00801333	0.0322017	0.0116263	0.0147867	0.0168991	0.00647934	0.171958	0.00202734	0.0364212	0.0444189	0.0791027	0.0535167	0.00650828	0.468185	0.0478555	0.1329116	5	79.93611	0.01312598	0.190578	0.548917	1.03507	2.22544	0.208393	0.308044	0.093547	0.0828915	0.248453	0.0586711	0.1563792	0.8499313
17	0	-685.6649	-550.0084	-135.6566	2.451608	1.896291	0.02824995	0.002009006	0.0199415	0.0474852	0.0548231	0.0353096	0.00717159	0.00892257	0.102639	0.0198878	0.025298	0.100409	0.0384621	0.036298	0.0363298	0.346738	0.120285	0.09374164	5	88.81026	0.03058019	0.280572	0.643512	1.06716	2.00875	0.162968	0.240817	0.177359	0.125226	0.218363	0.0752672	0.09575064	0.9790184
18	0	-685.6352	-548.5306	-137.1046	2.682457	1.384874	0.05361651	0.02714545	0.0137144	0.0441239	0.100374	0.0360728	0.000586029	0.00684342	0.095885	0.000176125	0.0555839	0.052817	0.0569224	0.0960326	0.0300463	0.352241	0.0585806	0.09731894	4	82.56279	0.02436414	0.206978	0.5682	1.04288	2.18194	0.162983	0.23596	0.182164	0.132205	0.227101	0.0595866	0.1244644	0.7819019
19	0	-680.3918	-555.3116	-125.0802	95.24477	2.012808	0.05388838	-0.004109142	0.00850611	0.0651743	0.13709	0.015962	0.0048559	0.010529	0.0462066	0.00303605	0.0160961	0.0310323	0.270984	0.0994568	0.0299173	0.210911	0.0502433	0.133093	7	105.2457	0.03094809	0.294799	0.656369	1.07031	1.97853	0.189441	0.193834	0.202648	0.111686	0.197542	0.104849	0.1289839	1.031858
20	0	-686.314	-542.4266	-143.8873	13.98615	3.086295	0.02424991	1.532723e-05	0.0192796	0.114266	0.0980216	0.0286324	0.000747648	0.00589006	0.136302	0.013693	0.0177432	0.0576641	0.124037	0.119684	0.104859	0.10519	0.0539905	0.1740435	5	107.2439	0.0124364	0.39583	0.736197	1.08291	1.78506	0.115571	0.277086	0.175734	0.119276	0.169482	0.142852	0.1740589	0.9999119
21	0	-684.1717	-548.9678	-135.2039	10.15843	1.747691	0.02856889	-0.001360048	0.0406135	0.0130909	0.106915	0.149999	0.0255783	0.0212074	0.0436877	0.0041694	0.131517	0.041995	0.0871005	0.127759	0.0951755	0.0892801	0.0219106	0.138545	6	93.71967	0.02104632	0.261177	0.625188	1.06217	2.05146	0.149611	0.260894	0.168702	0.125855	0.221894	0.0730441	0.1371849	1.009914
22	0	-672.5241	-548.0593	-124.4648	61.21447	1.04309	0.05282993	0.01906525	0.0241904	0.0793875	0.0520425	0.00580822	0.0501003	0.000240985	0.0945659	0.0048967	0.0392778	0.0699689	0.164461	0.0359526	0.0265626	0.208278	0.144267	0.2337235	7	72.28516	0.01293284	0.145471	0.489331	1.00679	2.35841	0.146922	0.239841	0.196197	0.145747	0.176723	0.0945703	0.2527887	0.9245803
23	0	-673.5772	-548.6582	-124.919	3.418529	1.798405	0.0407318	-0.003390102	0.0156201	0.0834422	0.0560047	0.0538892	0.0729616	0.00648211	0.110511	0.00465127	0.0561956	0.127631	0.0749497	0.118962	0.00752944	0.193125	0.0180452	0.2048814	4	74.13092	0.02709834	0.267962	0.631708	1.06402	2.03631	0.175732	0.247427	0.154435	0.0656145	0.275567	0.0812239	0.2014913	1.016825
24	0	-681.427	-547.2381	-134.1889	62.54096	1.700607	0.03031202	-0.01133772	0.013207	0.0260475	0.208451	0.0247788	0.166886	0.00662264	0.0979267	0.00742898	0.0439557	0.0869937	0.0675375	0.0786541	0.0295074	0.099614	0.042389	0.1048735	6	121.0035	0.01937768	0.254716	0.618865	1.06031	2.06611	0.13893	0.187585	0.199097	0.130633	0.2558	0.0879537	0.09353581	1.121213
