Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-1298.083	-768.5073	-529.5755	67.22503	8.102038	0.01503373	-0.02580394	0.0854248	0.0625249	0.0205639	0.0740142	0.0193833	0.020387	0.145456	0.0280635	0.1222	0.0424465	0.0777961	0.00173441	0.0614757	0.237282	0.00124774	0.6076873	34	70.00031	0.05282053	0.59532	0.853627	1.07641	1.47464	0.0379627	0.229414	0.0931641	0.253854	0.231415	0.154191	0.5818834	1.044346
1	0	-1277.277	-748.5508	-528.726	60.39701	6.125309	0.01638452	-0.005854769	0.150252	0.0053513	0.0262164	0.0440295	0.0982941	0.0216934	0.140076	0.0347287	0.118785	0.0196854	0.0651636	0.00428288	0.0486326	0.213018	0.00979024	0.5556007	27	74.88114	0.06235456	0.543021	0.826748	1.08098	1.54925	0.0409275	0.218484	0.101878	0.277339	0.23355	0.127822	0.5497459	1.01065
2	0	-1276.273	-758.8501	-517.4228	62.12132	5.747096	0.01809351	0.08820048	0.183698	0.0125479	0.0630551	0.0774309	0.104031	0.0103776	0.140948	0.0149685	0.06971	0.0131428	0.0502913	0.00170144	0.065276	0.181524	0.011298	0.6491948	39	65.04936	0.0641669	0.53043	0.819913	1.08182	1.56784	0.0609571	0.204553	0.138602	0.199299	0.262671	0.133918	0.7373953	0.8803891
3	0	-1266.83	-757.418	-509.4123	59.42384	3.619063	0.02062048	-0.000761561	0.173954	0.031914	0.0677437	0.116731	0.0634047	0.033194	0.127184	0.0204278	0.0544997	0.00460555	0.0778413	0.000937053	0.0200754	0.195046	0.0124427	0.6157175	34	64.50994	0.08038008	0.432127	0.760912	1.08424	1.72272	0.0443004	0.183588	0.124754	0.230031	0.303399	0.113928	0.6149559	1.001238
4	0	-1275.329	-769.7718	-505.5568	59.09137	5.053047	0.02042791	-0.01657957	0.0762442	0.0185439	0.0727909	0.104673	0.110406	0.00735336	0.116144	0.0106147	0.113298	0.0356509	0.0760824	0.0180078	0.0527454	0.184047	0.00339787	0.6807729	30	67.0563	0.0635407	0.504266	0.80522	1.08321	1.60731	0.0556008	0.26584	0.0701779	0.213839	0.287964	0.106577	0.6641933	1.024962
5	0	-1256.351	-758.5726	-497.7784	57.47534	4.180408	0.01846223	0.004376293	0.11317	0.0241566	0.0161872	0.0959421	0.165006	0.0188041	0.12129	0.0169057	0.0488839	0.018006	0.112979	0.0207169	0.0362671	0.18846	0.00322442	0.7638528	34	63.72046	0.07007306	0.464006	0.781225	1.08433	1.67044	0.0498272	0.152794	0.123414	0.284222	0.233155	0.156588	0.7682291	0.9943034
6	0	-1268.983	-753.9117	-515.0711	57.96582	5.041027	0.01912828	0.001498654	0.0973468	0.103335	0.0618837	0.0350525	0.208573	0.0314404	0.118643	0.0148169	0.0304991	0.00688868	0.0793665	0.0126914	0.0368487	0.156533	0.00608227	0.6742335	33	66.02886	0.06801027	0.503773	0.804937	1.08323	1.60806	0.0638284	0.237491	0.112645	0.185113	0.241054	0.159868	0.6757322	0.9977822
7	0	-1268.607	-779.9404	-488.667	55.82351	3.175064	0.0269456	0.03241195	0.0810732	0.0798008	0.00108615	0.0476879	0.0617881	0.0133813	0.123532	0.0434975	0.0758133	0.0116149	0.196736	0.00822597	0.0376415	0.21555	0.00257197	0.5721576	30	59.39131	0.0918519	0.402368	0.740782	1.08325	1.7736	0.0679711	0.244928	0.066295	0.253824	0.200636	0.166346	0.6045696	0.9463884
8	0	-1261.338	-767.4174	-493.9205	55.74661	2.975575	0.02492257	0.004596697	0.135741	0.0129167	0.040677	0.0309898	0.105318	0.00525462	0.17302	0.044487	0.0486549	0.0122657	0.0977306	0.0299541	0.0602569	0.18405	0.0186838	0.7307176	35	66.55215	0.0800651	0.387364	0.730167	1.08239	1.80008	0.0714727	0.236552	0.0967362	0.232054	0.205473	0.157711	0.7353143	0.9937487
9	0	-1263.168	-765.4116	-497.7565	64.33672	4.363468	0.01929725	-0.002952089	0.0918821	0.0250112	0.0266943	0.0550741	0.164833	0.0205673	0.157323	0.0135538	0.0935589	0.0155609	0.0807576	0.0516111	0.0516301	0.139382	0.0125604	0.8551331	38	64.60668	0.05580285	0.473279	0.786909	1.08419	1.65562	0.0916809	0.236518	0.110995	0.196938	0.233914	0.129954	0.852181	1.003464
