Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-165.2025	-128.2617	-36.94079	6.60651	4.705309	0.06894661	0.1830217	0.00467402	0.0251621	0.155249	0.135081	0.0463532	0.0421874	0.131605	0.0445631	0.027384	0.144642	0.0250835	0.0465062	0.0179359	0.068322	0.0852508	0.5254602	5	7.031514	0.2233972	0.489358	0.796539	1.08377	1.63033	0.100701	0.189942	0.06663	0.471374	0.101924	0.0694293	0.708482	0.7416706
100	-165.1683	-127.2242	-37.94411	7.955172	2.552637	0.03585952	-0.1088874	0.0236102	0.00325701	0.0661399	0.0337124	0.0312554	0.0881467	0.0816351	0.00330371	0.0398721	0.213985	0.0986108	0.150338	0.0029602	0.0116505	0.151523	0.340893	4	8.381847	0.1733538	0.351391	0.703306	1.0792	1.8661	0.0492903	0.189959	0.0386871	0.539974	0.0377501	0.14434	0.2320056	1.469331
200	-172.4055	-129.927	-42.47851	13.7696	0.4582866	0.02268357	0.0476409	0.0968556	0.134538	0.0207134	0.00176104	0.0638819	0.0318704	0.134094	0.135219	0.0050224	0.092717	0.00583968	0.0978386	0.0187718	0.136792	0.0240848	0.4467371	3	14.62925	0.1600227	0.0259421	0.223814	0.787372	2.96287	0.0566631	0.193077	0.0590856	0.574765	0.0378774	0.078532	0.494378	0.9036347
300	-174.7771	-133.4857	-41.29138	9.067223	2.342994	0.04214828	0.06739895	0.0252336	0.219719	0.0316888	0.115271	0.0918549	0.00852168	0.0968305	0.019349	0.0613497	0.0525421	0.153235	0.0245049	0.0189561	0.00827632	0.0726673	0.2817783	2	12.21188	0.1383569	0.331047	0.687147	1.0766	1.9052	0.198334	0.101562	0.0745055	0.486341	0.0610886	0.0781688	0.3491772	0.8069778
400	-170.3036	-132.8087	-37.49485	7.118287	1.909976	0.03833091	0.003206292	0.05676	0.041376	0.163055	0.0171072	0.00762307	0.0422212	0.211802	0.0335151	0.0290888	0.188384	0.0230931	0.0686204	0.0188944	0.0415243	0.0569354	0.3105762	3	8.03574	0.182305	0.282286	0.645086	1.06756	2.00506	0.0923963	0.179752	0.0608336	0.526417	0.108528	0.032073	0.3137825	0.9897818
500	-165.0931	-129.254	-35.83909	8.220234	1.369658	0.08141232	0.00899454	0.0531434	0.101198	0.0587722	0.00229081	0.0461413	0.239448	0.133238	0.0117252	0.00608057	0.183736	0.0373037	0.00763644	0.049038	0.0344347	0.0358144	0.5010838	4	12.49181	0.1725354	0.204467	0.565318	1.04175	2.18846	0.15079	0.123467	0.055801	0.514442	0.052836	0.102664	0.5100783	0.9823664
600	-166.8398	-132.1972	-34.64258	7.110558	1.225454	0.08475683	0.1716205	0.0296342	0.0183694	0.0937419	0.119415	0.0471862	0.0551652	0.0959586	0.00851705	0.0301256	0.17198	0.0811811	0.0144414	0.000544055	0.0227283	0.211011	0.5695923	2	7.360918	0.2070336	0.179635	0.535413	1.02921	2.25574	0.0968559	0.231373	0.0491551	0.431589	0.115998	0.0750284	0.7412129	0.7684599
700	-168.9004	-132.6431	-36.25733	5.487313	2.300742	0.08333458	0.3627029	0.0529663	0.0236155	0.0798924	0.0148305	0.00310532	0.0463485	0.0901016	0.16768	0.0635057	0.218762	0.048972	0.0878755	0.0172842	0.0752205	0.00983992	0.4310329	3	8.310679	0.1276258	0.326713	0.683605	1.07597	1.91371	0.0971132	0.135425	0.0557438	0.555913	0.0991809	0.056624	0.7937358	0.5430433
800	-184.9105	-140.1262	-44.78432	11.01074	0.4092707	0.03174469	0.1493244	0.0341887	0.125923	0.058879	0.0122116	0.0390102	0.0244913	0.114777	0.21545	0.0528276	0.049188	0.108199	0.0391294	0.00663515	0.0460781	0.0730123	0.2979245	2	16.23486	0.1454405	0.0180743	0.188647	0.741121	3.05216	0.0848687	0.199347	0.0145551	0.558155	0.0445147	0.0985589	0.4472488	0.6661269
900	-166.1955	-129.25	-36.94553	7.937813	1.080735	0.04599127	-0.09782231	0.0148642	0.189742	0.0765587	0.0653527	0.00352515	0.0844519	0.0772005	0.0267586	0.0428759	0.121062	0.0097704	0.185828	0.0434997	0.0322431	0.0262675	0.5471687	5	9.953438	0.198932	0.152775	0.499743	1.01219	2.33529	0.0846918	0.238607	0.0186329	0.513379	0.0495086	0.0951811	0.4493463	1.217699
