Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-1339.502	-778.3257	-561.1759	71.00156	6.563743	0.01131959	-0.01495501	0.107678	0.0208866	0.169039	0.0198315	0.0524594	0.00759991	0.198258	0.0486335	0.0867445	0.00788226	0.0122015	0.000902845	0.0736522	0.185201	0.00902946	0.6015866	27	72.7046	0.05015067	0.556398	0.833851	1.07997	1.52978	0.0468349	0.107787	0.227365	0.243263	0.246572	0.128177	0.5866316	1.025493
100	-1302.861	-788.8992	-513.9614	56.04197	6.356858	0.01690333	0.0517271	0.0909617	0.0249143	0.315168	0.050701	0.00722369	0.0045264	0.119757	0.0408245	0.0503161	0.0388507	0.0179098	0.0114806	0.0735661	0.153658	0.000142393	0.7851219	26	62.40676	0.05802015	0.550237	0.8306	1.08045	1.53872	0.0402213	0.168343	0.130066	0.207029	0.307386	0.146956	0.836849	0.9381883
200	-1318.293	-783.3678	-534.9252	59.7807	6.220449	0.01290798	-0.02663728	0.0722243	0.0468122	0.162748	0.00412736	0.0524825	0.0104922	0.150408	0.0389791	0.14086	0.0020887	0.0649202	0.00162555	0.0646327	0.183424	0.00417597	0.597961	28	64.1098	0.069393	0.546028	0.828359	1.08076	1.54485	0.0742924	0.200241	0.160204	0.233875	0.214116	0.117272	0.5713237	1.046624
300	-1290.739	-760.1929	-530.5459	64.18358	7.261912	0.01305207	-0.02034896	0.147554	0.0544821	0.103788	0.0154158	0.0829825	0.00942529	0.159987	0.0553528	0.0666399	0.0225378	0.0127568	0.000629689	0.0331928	0.212277	0.0229778	0.6785646	33	68.43885	0.0671993	0.575427	0.84368	1.07834	1.50255	0.0679633	0.149633	0.211787	0.210128	0.255364	0.105124	0.6582156	1.030915
400	-1293.299	-756.4255	-536.8733	63.09028	5.385355	0.01565654	0.05331884	0.227663	0.00577179	0.166527	0.00882893	0.115374	0.0146908	0.106172	0.0295706	0.0595731	0.00541088	0.0537074	0.00042511	0.102833	0.101891	0.00156234	0.5466603	26	67.97032	0.05403937	0.517336	0.812644	1.08257	1.58745	0.0324437	0.244086	0.167073	0.224785	0.178816	0.152797	0.5999791	0.9111322
500	-1266.321	-757.0604	-509.2606	57.57931	5.092253	0.01867399	0.03291047	0.218174	0.0279235	0.174078	0.0246147	0.0846301	0.0049452	0.134155	0.0291289	0.0520748	0.00715967	0.0281924	0.00515909	0.0867911	0.109401	0.0135727	0.6564742	37	64.30148	0.06163479	0.505865	0.806137	1.08314	1.60486	0.0289664	0.2194	0.184552	0.208005	0.228122	0.130955	0.6893846	0.9522611
600	-1294.695	-762.896	-531.799	64.07363	5.336099	0.0113476	-0.04028917	0.0751131	0.0081615	0.199924	0.0549002	0.174866	0.00490928	0.122856	0.0591236	0.07727	0.00196267	0.0358634	0.00664517	0.0529009	0.117094	0.00840951	0.5520149	37	68.01256	0.04417541	0.515465	0.811592	1.08267	1.59027	0.0511728	0.20716	0.254488	0.202035	0.155619	0.129526	0.5117258	1.078732
700	-1280.17	-757.1757	-522.994	61.77119	5.286709	0.0133197	0.006630512	0.183377	0.0402522	0.182675	0.0406089	0.0219089	0.0134589	0.122937	0.0498441	0.0803772	0.00621089	0.0182804	0.0241232	0.0404122	0.150749	0.0247846	0.5402924	31	64.9366	0.06638548	0.513567	0.810521	1.08277	1.59314	0.0441518	0.131049	0.190477	0.234667	0.188834	0.210822	0.5469229	0.9878767
800	-1282.195	-758.3271	-523.8684	60.73385	2.564546	0.01112763	0.009288224	0.113441	0.00618094	0.0581664	0.0216973	0.198722	0.00684975	0.165348	0.0326321	0.100021	0.0181416	0.0118926	0.0195892	0.0344205	0.204938	0.00796023	0.7093001	35	67.8567	0.06291201	0.352492	0.70416	1.07932	1.86402	0.039646	0.162683	0.155893	0.2219	0.30547	0.114408	0.7185883	0.9870743
900	-1290.084	-755.7188	-534.365	67.44903	5.102284	0.01401394	-0.003969692	0.0776684	0.00098792	0.124511	0.0332272	0.310901	0.00635719	0.14281	0.0538147	0.038681	0.000599715	0.0231712	0.0117591	0.0442261	0.124767	0.00651855	0.5357834	36	67.72886	0.07308798	0.506271	0.80637	1.08312	1.60424	0.0491358	0.173216	0.274446	0.204827	0.183507	0.114868	0.5318137	1.007464
1000	-1304.332	-768.3399	-535.9925	63.95283	6.413287	0.0137627	0.01691365	0.104416	0.00441423	0.27279	0.0463948	0.0532062	0.00788525	0.121792	0.0222735	0.0992921	0.00215685	0.0160841	0.0138713	0.024622	0.209552	0.00124996	0.5541575	23	86.66689	0.06052575	0.551943	0.831504	1.08032	1.53624	0.037077	0.182063	0.189275	0.239405	0.243997	0.108182	0.5710711	0.9703826
1100	-1294.044	-767.0405	-527.0039	63.01458	7.24826	0.01505455	0.0329725	0.0801997	0.00870912	0.175469	0.0404105	0.105231	0.0270859	0.13462	0.0907553	0.111282	0.0296334	0.0368677	0.00641586	0.0332657	0.119381	0.000673302	0.7865407	29	72.31156	0.04910876	0.575079	0.843503	1.07838	1.50304	0.0632014	0.190394	0.11208	0.319763	0.206822	0.107739	0.8195132	0.9597657
1200	-1299.465	-778.8342	-520.6306	59.42827	3.106277	0.01179318	-0.01374389	0.089244	0.0451325	0.172489	0.0329669	0.0985796	0.00396535	0.130378	0.0699363	0.0658525	0.0230579	0.0237165	0.00347513	0.0314586	0.193449	0.0162983	0.628518	27	66.87011	0.06041892	0.39732	0.737247	1.08299	1.78244	0.0254711	0.19801	0.206591	0.21294	0.254255	0.102733	0.6147742	1.022356
1300	-1301.847	-770.4835	-531.3635	64.07971	2.613935	0.01000324	-0.02036837	0.0435601	0.00195926	0.171463	0.0779756	0.101375	0.0062965	0.108698	0.0250934	0.136846	0.0342827	0.0186015	0.00479042	0.0394597	0.188867	0.0407331	0.5910795	31	71.46862	0.06748481	0.356999	0.707633	1.07981	1.85556	0.0664318	0.207297	0.179916	0.2203	0.211133	0.114922	0.5707111	1.035689
1400	-1301.34	-769.8392	-531.5007	63.21861	7.215534	0.01207051	0.02333903	0.191163	0.000701026	0.121451	0.0929493	0.0763242	0.0148384	0.226946	0.0496069	0.0367968	0.00616513	0.0391682	0.00324452	0.0621852	0.0724877	0.005972	0.6554692	29	69.67422	0.05506087	0.57424	0.843076	1.07845	1.50423	0.0498633	0.119841	0.209475	0.244763	0.185917	0.19014	0.6788083	0.9656176
1500	-1310.536	-764.2214	-546.3146	62.32174	12.39983	0.0131441	-0.001310027	0.123743	0.00809264	0.144196	0.00358389	0.0338352	0.00671451	0.144477	0.0319045	0.073405	0.0033355	0.0352328	0.00228797	0.0943455	0.293941	0.000904744	0.7200271	22	66.41043	0.04924824	0.665609	0.886283	1.06787	1.38024	0.0478854	0.171688	0.219061	0.236606	0.222467	0.102292	0.7187171	1.001823
1600	-1310.157	-771.9536	-538.2035	59.10476	4.840355	0.0136088	0.001383038	0.10196	0.000243829	0.0915183	0.0187434	0.148125	0.0117717	0.188914	0.0229709	0.113285	0.0199045	0.017135	0.00688598	0.0823029	0.175738	0.000502617	0.7311382	31	65.48681	0.0451604	0.495309	0.800032	1.08357	1.62109	0.0737213	0.198891	0.217799	0.206356	0.212125	0.0911078	0.7325212	0.9981119
1700	-1280.307	-750.5336	-529.7732	60.84395	5.644156	0.01106972	0.008229269	0.174125	0.0105732	0.191156	0.0170415	0.0488932	0.01775	0.101287	0.0710987	0.127836	0.00309233	0.0439097	0.0276683	0.0334774	0.123075	0.00901738	0.7499553	27	68.52593	0.05315772	0.526815	0.817923	1.08204	1.57323	0.0395708	0.163529	0.192016	0.27082	0.238591	0.0954731	0.7581846	0.9891461
1800	-1299.402	-751.0157	-548.3864	70.10208	5.275006	0.01199185	0.01764682	0.119783	0.000753851	0.202993	0.0712539	0.0729588	0.00500995	0.157554	0.0171765	0.108433	0.0112268	0.0224442	0.00161249	0.0499503	0.149112	0.00973782	0.4980093	31	72.45883	0.05633691	0.513113	0.810264	1.08279	1.59383	0.0497823	0.195729	0.173407	0.220547	0.258522	0.102014	0.5156561	0.9657779
1900	-1294.597	-756.8595	-537.7372	67.75455	4.998011	0.01173309	0.01941068	0.070779	0.0665373	0.16618	0.0235682	0.224375	0.00699749	0.0882281	0.0448691	0.0653385	0.0152565	0.0151505	0.0125606	0.057273	0.124292	0.018595	0.7312558	33	68.83312	0.05704393	0.501995	0.803913	1.08331	1.61079	0.0481497	0.212131	0.152232	0.233538	0.237639	0.11631	0.7506665	0.9741421
2000	-1281.429	-761.5639	-519.8652	61.31059	7.687345	0.0158643	0.05072458	0.200912	0.0139457	0.220617	0.0232488	0.0579987	0.0158208	0.0875442	0.058126	0.0910137	0.00756393	0.0365878	0.00735195	0.0431735	0.108702	0.0273943	0.6884879	34	63.54834	0.05862793	0.585866	0.848941	1.07736	1.48783	0.0328162	0.185498	0.137664	0.268673	0.223817	0.151532	0.7392124	0.9313802
2100	-1296.793	-765.9591	-530.8335	60.12142	7.400812	0.01199309	-0.01153163	0.15092	0.0153259	0.140232	0.0218213	0.118111	0.00015428	0.0777682	0.0316142	0.126543	0.00807921	0.0091314	0.0190565	0.0592784	0.214191	0.00777408	0.5195701	30	63.60332	0.08700047	0.578923	0.845453	1.07802	1.4976	0.0411625	0.206614	0.272015	0.18677	0.226564	0.0668751	0.5080385	1.022698
2200	-1296.771	-760.639	-536.1322	69.31583	3.883565	0.009391486	-0.002340995	0.0389184	0.0128152	0.231923	0.0564054	0.0573719	0.00378593	0.194001	0.055716	0.0610226	0.00692023	0.0294725	0.0140019	0.0823011	0.152523	0.00282246	0.5877291	26	75.06779	0.05833043	0.447849	0.771084	1.0844	1.69667	0.0519167	0.156401	0.22238	0.196137	0.197699	0.175466	0.5853881	1.003999
2300	-1283.339	-756.6926	-526.6468	67.00884	8.009627	0.0108671	-0.01004576	0.134435	0.00309256	0.243921	0.0175419	0.0732201	0.00302262	0.176738	0.0363108	0.112051	0.017861	0.0155902	0.0123902	0.0462233	0.0998666	0.00773574	0.6946735	30	68.59888	0.0591619	0.593271	0.852617	1.07662	1.47749	0.0627152	0.131304	0.220484	0.200891	0.221769	0.162837	0.6846278	1.014673
2400	-1308.156	-757.3401	-550.8156	63.78257	8.390001	0.01163442	-0.01338067	0.261237	0.0105226	0.0984317	0.00516994	0.093326	0.00871332	0.109198	0.0578925	0.0965532	0.00773166	0.0276546	0.0269997	0.0370576	0.127997	0.0315146	0.7866688	30	76.66502	0.04816875	0.60151	0.856655	1.07576	1.46607	0.0308135	0.174545	0.197148	0.249288	0.195088	0.153117	0.7732881	1.017304
2500	-1288.84	-781.4833	-507.3568	58.09696	3.052209	0.01267205	0.01180747	0.0328768	0.00858613	0.150579	0.00644806	0.259294	0.00258323	0.146662	0.0707456	0.078994	0.00936493	0.0187118	0.017057	0.0422165	0.123719	0.0321618	0.6226401	35	62.14135	0.07745258	0.393261	0.734378	1.08276	1.7896	0.0709429	0.172915	0.206795	0.207083	0.220213	0.122051	0.6344476	0.9813894
2600	-1302.672	-752.2721	-550.3997	64.07898	3.673683	0.01247506	-0.03397652	0.163274	0.00444593	0.177039	0.00422018	0.0570236	0.00222969	0.113668	0.0382491	0.123792	0.00293945	0.0325181	0.00969362	0.0418089	0.22405	0.00504811	0.6859767	29	77.71364	0.05198831	0.435485	0.763111	1.08429	1.71711	0.0454294	0.157973	0.228054	0.255347	0.223444	0.0897514	0.6520002	1.052111
2700	-1283.973	-747.0311	-536.9415	66.57772	4.515259	0.01600224	-0.003650485	0.114439	0.0119793	0.258773	0.0162022	0.0990323	0.00968719	0.0928145	0.0382556	0.0673629	0.0010851	0.0285869	0.00788981	0.0501562	0.199914	0.00382125	0.6665657	36	73.70805	0.04723775	0.480607	0.791333	1.08403	1.64403	0.0394452	0.199206	0.183581	0.243863	0.244587	0.0893182	0.6629152	1.005507
2800	-1286.636	-757.136	-529.5001	63.32851	6.569987	0.01386211	0.03042086	0.235066	0.00751562	0.153147	0.0216332	0.133453	0.0158319	0.0744269	0.0346388	0.0786576	0.00499972	0.0347093	0.00478493	0.0113911	0.158059	0.031685	0.6859928	31	67.57674	0.05485607	0.55658	0.833946	1.07996	1.52952	0.0393547	0.195571	0.203756	0.226684	0.229721	0.104913	0.7164136	0.9575373
