Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
10	0	-77.1086	-87.33046	10.22185	1.959267	0.1299293	-0.02369899	0.182475	0.0482917	0.182541	0.0511963	0.0725844	0.0328822	0.00463591	0.0496368	0.00690658	0.00605631	0.0526588	0.0863976	0.0391675	0.0800092	0.104561	0.04411928	17.97837	0.288363	0.650611	1.06894	1.99209	0.0279566	0.445204	0.0446009	0.0971059	0.326624	0.0585092	0.02042029	2.160561
11	0	-79.55284	-90.49452	10.94169	1.161861	0.140197	0.008597875	0.07213	0.115786	0.0850566	0.0111845	0.149697	0.129098	0.0244898	0.0376587	0.0629255	0.0130962	0.0229568	0.0520412	0.0605004	0.0909128	0.0724663	0.03103427	34.52056	0.168073	0.520527	1.02238	2.28902	0.020538	0.645597	0.0112775	0.0418532	0.258443	0.0222916	0.03963215	0.7830581
12	0	-72.14492	-83.00613	10.86121	2.240616	0.04647676	0.03167809	0.0293347	0.118171	0.0881367	0.00632611	0.0407567	0.141027	0.019799	0.0340359	0.0118795	0.161482	0.0114616	0.0388443	0.0134593	0.267008	0.0182786	0.008732776	41.30549	0.320399	0.678382	1.07499	1.92623	0.0572365	0.433737	0.00237772	0.0979865	0.332718	0.075944	0.04041087	0.2160997
13	0	-75.60053	-88.22362	12.62309	2.184936	0.3177249	-0.0167002	0.0369928	0.0307362	0.00408747	0.101508	0.0304299	0.0236219	0.0585	0.127496	0.114186	0.00274838	0.0119628	0.252571	0.00421949	0.193053	0.00788616	0.1104294	1.971543	0.314394	0.673341	1.074	1.93827	0.0434179	0.538291	0.00721633	0.0823004	0.30919	0.0195843	0.09372919	1.178175
14	0	-70.55455	-81.21192	10.65738	2.03579	0.07208234	0.01280945	0.0870403	0.0325951	0.0372012	0.0515315	0.124438	0.0183683	0.0283143	0.0227203	0.111617	0.074855	0.0563441	0.107569	0.0041469	0.164839	0.0784194	0.04317689	37.76682	0.29751	0.658766	1.07086	1.97286	0.0084305	0.493776	0.0112592	0.130982	0.315422	0.0401295	0.05598634	0.771204
15	0	-72.09957	-85.52544	13.42587	1.226675	0.09915142	0.03069785	0.0950261	0.0524809	0.0371675	0.0810315	0.124216	0.0790401	0.0243867	0.0529931	0.012366	0.143585	0.150076	0.0586188	0.00513294	0.0439638	0.0399155	0.0211247	20.98549	0.179854	0.535688	1.02933	2.25513	0.0293659	0.389973	0.00354075	0.239718	0.315986	0.0214167	0.05182255	0.4076353
16	0	-84.65358	-90.57258	5.918998	3.905386	0.02537778	0.04052005	0.0167785	0.030336	0.0473398	0.00806368	0.0987659	0.0739139	0.137548	0.106567	0.0298338	0.0742104	0.126337	0.0258478	0.0585101	0.143505	0.0224431	0.01472625	63.32084	0.449088	0.771872	1.0844	1.69464	0.11622	0.479741	0.0236986	0.0910439	0.255754	0.0335424	0.0552463	0.2665563
17	0	-76.89144	-87.55293	10.66149	0.7410003	0.1214209	0.0002677092	0.130169	0.100426	0.209692	0.0449291	0.107546	0.0682329	0.0257789	0.00449948	0.0244032	0.0177394	0.0937278	0.0394963	0.0126121	0.0478169	0.0729312	0.05439067	42.51324	0.0829587	0.38225	0.939163	2.59563	0.0275922	0.461036	0.00417742	0.141101	0.298041	0.068052	0.05465838	0.9951021
18	0	-69.2067	-79.90022	10.69352	2.455761	0.1009956	0.02024108	0.206773	0.0228238	0.00182892	0.0690433	0.00743676	0.283464	0.0691765	0.0211221	0.0542794	0.0361428	0.0950796	0.0257593	0.0137379	0.073917	0.019416	0.008039062	44.53873	0.342222	0.696115	1.07811	1.88356	0.0191366	0.39077	0.00355831	0.101491	0.400136	0.084908	0.02828014	0.2842653
19	0	-69.35114	-81.67793	12.32678	1.161103	0.1288686	0.02512925	0.0285857	0.0653812	0.0911096	0.00843814	0.0178859	0.125074	0.0423407	0.0169396	0.046481	0.0941281	0.00762763	0.13447	0.0161977	0.220923	0.0844174	0.0003966072	35.51166	0.167933	0.520343	1.02229	2.28943	0.0574653	0.41194	0.00268356	0.100302	0.385883	0.0417256	0.02552585	0.01553747
20	0	-71.30489	-83.43614	12.13125	2.279101	0.171342	0.0578417	0.224533	0.0964717	0.0188173	0.276233	0.00999382	0.0342781	0.0171503	0.0091988	0.0326203	0.00222447	0.0130099	0.00682391	0.0043704	0.200944	0.0533308	0.002938119	18.83088	0.32446	0.681751	1.07563	1.91816	0.0646554	0.507792	0.0147772	0.166819	0.213754	0.0322027	0.06077982	0.04834037
21	0	-76.52252	-84.86418	8.34166	2.800998	0.09420185	0.05767717	0.169048	0.0775615	0.0274856	0.0203793	0.12546	0.0615412	0.0187162	0.0405536	0.0150473	0.00324079	0.0265139	0.148102	0.0562756	0.187175	0.0229003	0.09427855	25.34002	0.373256	0.719879	1.08134	1.82553	0.0190925	0.520931	0.0273745	0.131517	0.268577	0.0325085	0.1519557	0.6204344
22	0	-83.944	-86.57772	2.633718	4.01543	0.01891555	0.004039899	0.0236968	0.0407522	0.110807	0.038003	0.0551177	0.0915629	0.054375	0.00323077	0.0583178	0.0750059	0.0147456	0.138892	0.141386	0.0874863	0.0666208	0.007119358	417.2899	0.455208	0.775741	1.0844	1.68465	0.0600093	0.425368	0.0366674	0.128919	0.281138	0.0678981	0.01115926	0.6379778
23	0	-72.33357	-84.8218	12.48824	1.288803	0.07784995	0.001993627	0.072385	0.0370301	0.00312145	0.0354618	0.174483	0.0166048	0.0341674	0.0295861	0.0690117	0.0445677	0.0690343	0.0473146	0.0342917	0.288119	0.0448208	0.05562931	20.3054	0.190778	0.54916	1.03517	2.22489	0.0229518	0.461855	0.00830851	0.0658369	0.40395	0.0370973	0.05762293	0.9654022
24	0	-72.37556	-84.71386	12.3383	3.638018	0.1030571	0.05351282	0.107672	0.0272718	0.068517	0.0980735	0.0260815	0.16025	0.0128341	0.0967579	0.0087347	0.0522336	0.015794	0.0183044	0.0339777	0.243997	0.0295009	0.005660834	12.65118	0.433299	0.761681	1.08426	1.72076	0.0317298	0.438181	0.0330838	0.16763	0.24754	0.0818353	0.05917366	0.09566476
25	0	-70.20291	-80.68249	10.47958	2.074828	0.03626973	0.02034952	0.0373174	0.0215768	0.0942535	0.0093495	0.169947	0.00973895	0.0063287	0.0116207	0.0207414	0.0311302	0.110534	0.235135	0.00508298	0.218217	0.0190276	0.009037586	60.03223	0.302046	0.662742	1.07175	1.96346	0.0517143	0.455866	0.00353642	0.118549	0.311655	0.0586792	0.02938711	0.3075358
26	0	-76.30263	-90.86522	14.56259	1.765383	0.2004564	0.2359791	0.266412	0.00454171	0.0398581	0.0179945	0.0676309	0.0371172	0.102871	0.0805689	0.00356963	0.0343911	0.137192	0.101221	0.0116168	0.0375948	0.05742	0.005142575	4.939627	0.263564	0.627496	1.06283	2.04611	0.0810859	0.312354	0.00599071	0.152221	0.371176	0.0771722	0.2411217	0.02132772
27	0	-71.52691	-84.44515	12.91824	1.062608	0.09124449	0.08998048	0.115251	0.00163481	0.0208887	0.115727	0.0405446	0.0251416	0.050338	0.0539204	0.075741	0.024639	0.0324684	0.0158094	0.0291516	0.388539	0.0102065	0.03696529	17.96468	0.149274	0.494794	1.00965	2.34629	0.0141248	0.410632	0.0473437	0.106074	0.373043	0.0487828	0.1269458	0.2911896
28	0	-77.1151	-84.24886	7.133759	3.350504	0.2204431	-0.02343567	0.0681246	0.115284	0.153635	0.000876352	0.0591174	0.120057	0.0423146	0.0102672	0.0795114	0.0131279	0.00795924	0.105748	0.0593282	0.0566477	0.108001	0.09912262	31.70721	0.414683	0.749257	1.08377	1.75229	0.0477272	0.327176	0.00611987	0.0952418	0.472104	0.0516314	0.07568695	1.30964
29	0	-72.76682	-81.60777	8.840952	2.368107	0.06305349	0.01190006	0.0711502	0.0135972	0.00317057	0.00130926	0.0870627	0.0449927	0.0840209	0.00229421	0.0386996	0.123499	0.0565821	0.0552483	0.116568	0.286531	0.0152752	0.02640932	79.63031	0.333584	0.689203	1.07696	1.90025	0.0524847	0.4896	0.0169167	0.123103	0.276947	0.0409483	0.03830939	0.6893695
30	0	-76.65236	-84.16092	7.508557	2.459668	0.1709128	0.02025585	0.0211355	0.0512194	0.0369855	0.0896345	0.00629997	0.0977312	0.0662509	0.0448601	0.0529315	0.139005	0.0294855	0.0351987	0.0426479	0.249435	0.037179	0.08307807	47.98238	0.342599	0.696414	1.07815	1.88283	0.0623021	0.441475	0.0250427	0.121169	0.328891	0.0211198	0.1033339	0.8039768
31	0	-80.06079	-84.43051	4.36972	1.970008	0.2181934	0.04903551	0.0491617	0.0169709	0.24131	0.163858	0.0238236	0.0391042	0.0401838	0.00203033	0.15911	0.0465112	0.0703315	0.0081708	0.011215	0.0182279	0.109991	0.2958425	19.95599	0.289668	0.651786	1.06922	1.98933	0.0145532	0.350806	0.00779028	0.114041	0.455449	0.0573604	0.3448781	0.8578178
32	0	-80.04165	-88.21936	8.177705	1.941564	0.03267607	0.01015101	0.0833701	0.173605	0.000428041	0.0105448	0.117049	0.0237998	0.0659703	0.0693271	0.0488456	0.0832241	0.068176	0.0611666	0.0159223	0.140415	0.0381553	0.03150698	71.97427	0.286198	0.648652	1.06846	1.99669	0.0599696	0.539008	0.0195473	0.16102	0.173172	0.0472829	0.04165799	0.7563251
33	0	-77.95151	-86.60779	8.656283	2.291917	0.02801849	-0.0003168788	0.113517	0.103627	0.157446	0.0986494	0.142741	0.06861	0.0229345	0.00162711	0.0361888	0.0233847	0.0330198	0.0285874	0.014325	0.150343	0.00500113	0.02962193	72.69258	0.325797	0.682852	1.07583	1.91552	0.0832325	0.381218	0.00861523	0.059968	0.400455	0.0665109	0.02930505	1.010813
34	0	-76.67595	-89.03142	12.35547	1.239797	0.07617303	0.05082433	0.050042	0.0875566	0.053495	0.0847891	0.0427215	0.0392578	0.0535329	0.202043	0.245438	0.0032868	0.00191931	0.0343868	0.000309174	0.0787303	0.0224917	0.006691637	27.94768	0.182191	0.538616	1.03063	2.24856	0.0255134	0.555262	0.0263628	0.0816806	0.239474	0.0717067	0.05751597	0.116344
35	0	-72.88561	-82.41511	9.529508	1.492354	0.1444672	0.01710771	0.0534469	0.129143	0.0907582	0.0207127	0.018414	0.0312421	0.0122626	0.00430792	0.0936926	0.0889642	0.0172073	0.216111	0.0661398	0.125953	0.031645	0.0007779703	86.16143	0.224139	0.587279	1.04997	2.13861	0.0495866	0.386496	0.00658045	0.144049	0.355398	0.0578896	0.01788568	0.04349682
36	0	-73.91066	-85.05671	11.14604	1.101187	0.06582913	0.04467516	0.059934	0.00640635	0.0164015	0.104437	0.224452	0.0797372	0.0363275	0.0119145	0.0507433	0.0651178	0.0369434	0.0685481	0.055987	0.178509	0.00454187	0.06319727	30.33189	0.15669	0.505187	1.01493	2.32319	0.040425	0.390473	0.00677674	0.135914	0.397149	0.0292619	0.1078724	0.5858519
37	0	-71.3323	-81.87064	10.53834	2.545288	0.2320028	0.03529551	0.100053	0.218317	0.00699263	0.0481776	0.0289773	0.00045827	0.0114169	0.00933447	0.102473	0.0591925	0.191483	0.0141052	0.0243337	0.173363	0.0113224	0.03074024	23.06001	0.350709	0.702776	1.07912	1.86739	0.0380814	0.403684	0.0120282	0.13985	0.29561	0.110747	0.06603576	0.4655091
38	0	-82.33007	-93.49325	11.16318	0.8750123	0.06952311	0.03526306	0.0199431	0.033529	0.0993149	0.0337441	0.00268676	0.0598913	0.046141	0.0937566	0.305653	0.1176	0.10571	0.00351959	0.0112552	0.0567355	0.0105203	0.004099357	52.73032	0.111392	0.435669	0.975754	2.47719	0.0759135	0.391587	0.0420999	0.181319	0.273823	0.0352578	0.03936242	0.1041439
39	0	-83.02001	-86.53946	3.519446	4.00157	0.02220942	-0.004195874	0.0668933	0.0617884	0.0174743	0.173052	0.0972752	0.00930973	0.128657	0.0202702	0.130387	0.0435363	0.0899469	0.00395683	0.0184455	0.112475	0.0265329	0.0791699	88.02926	0.454448	0.775263	1.0844	1.68589	0.0264008	0.438318	0.026114	0.155949	0.316147	0.0370713	0.07497402	1.055964
40	0	-76.54835	-84.26196	7.713616	2.865761	0.009283722	0.02395106	0.0761034	0.0600498	0.00397864	6.29826e-05	0.0133076	0.0395615	0.0177268	0.0361646	0.0958913	0.0446078	0.291359	0.0255633	0.00915723	0.176517	0.109948	0.001687326	99.78643	0.378603	0.723814	1.08177	1.81582	0.0475378	0.374794	0.017354	0.0897049	0.426697	0.0439122	0.02563838	0.06581249
41	0	-71.64203	-83.36317	11.72114	1.202461	0.1033848	-0.00950124	0.0570142	0.0482746	0.0379419	0.0584236	0.03674	0.19646	0.0373335	0.0337822	0.0656731	0.0365662	0.00351838	0.123158	0.0253806	0.173034	0.0667004	0.04728661	25.65341	0.175499	0.530163	1.02685	2.26749	0.0611295	0.47075	0.00446478	0.14964	0.288245	0.0257703	0.03778537	1.251453
42	0	-73.73254	-83.23488	9.502345	3.056734	0.03804875	0.02403754	0.213989	0.148254	0.0389229	0.0976539	0.00874855	0.0311415	0.0395666	0.0268002	0.0829072	0.0205226	0.0815343	0.0651585	0.0364971	0.101267	0.00703665	0.000533808	65.65401	0.393604	0.734622	1.08278	1.78899	0.046358	0.46113	0.00473489	0.148412	0.268288	0.0710766	0.02457135	0.02172481
43	0	-81.91728	-92.24537	10.32809	1.123678	0.02799649	0.03420304	0.0263299	0.0426833	0.0531064	0.00999183	0.0222845	0.0655324	0.0217829	0.151045	0.150551	0.0899604	0.00237948	0.00335062	0.114804	0.185358	0.0608406	0.03397145	53.20479	0.160949	0.511011	1.01781	2.31023	0.2418	0.306566	0.00103686	0.145414	0.229402	0.0757814	0.06817449	0.4983015
44	0	-73.58346	-82.95945	9.375989	3.150623	0.2213322	0.1131772	0.0624612	0.0288396	0.0484311	0.10321	0.01028	0.00390404	0.0371657	0.0301102	0.0314184	0.0719755	0.0604781	0.200881	0.0913206	0.182211	0.0373129	0.0881076	13.40728	0.400589	0.739541	1.08317	1.77671	0.0376418	0.530984	0.0191032	0.152204	0.218599	0.0414688	0.2012848	0.437726
45	0	-75.06986	-80.41999	5.350131	1.511586	0.02095608	0.00222688	0.0754292	0.229692	0.00915968	0.0298591	0.012621	0.181059	0.0766714	0.00447788	0.0358606	0.0533477	0.00314894	0.0228756	0.0166335	0.230243	0.0189214	0.01535514	330.0812	0.227107	0.590474	1.05109	2.13132	0.0325409	0.41217	0.0124543	0.108811	0.384449	0.0495754	0.01758202	0.8733433
46	0	-78.15619	-87.62167	9.465478	1.394814	0.04935769	-0.001179007	0.0293775	0.130175	0.135315	0.124977	0.0547043	0.0716724	0.0088432	0.0316035	0.0267373	0.0719134	0.109342	0.0411952	0.00680086	0.0570842	0.100258	0.01754889	74.97298	0.208607	0.570057	1.0436	2.17774	0.0657794	0.500662	0.00651525	0.101492	0.26025	0.0653008	0.01636989	1.072023
47	0	-79.02081	-88.91146	9.890649	0.8695166	0.032883	0.02779563	0.023938	0.0201919	0.136156	0.014068	0.0110085	0.0181178	0.0339254	0.199756	0.00936113	0.111088	0.136483	0.194081	0.000219776	0.0773186	0.0142863	0.0003573395	86.92272	0.110242	0.433686	0.974501	2.48157	0.0476905	0.408688	0.00694469	0.158144	0.3375	0.0410329	0.02815297	0.01269278
48	0	-79.78277	-88.79738	9.014608	2.756014	0.09145807	0.005176492	0.137436	0.0610432	0.061075	0.0483939	0.0448645	0.121343	0.0862827	0.0240393	0.075495	0.0243953	0.0280586	0.0926565	0.0603074	0.0757612	0.0588479	0.05810053	39.41725	0.369459	0.717057	1.08101	1.83247	0.0262939	0.404589	0.00358711	0.243537	0.210071	0.111922	0.06327702	0.9181932
49	0	-74.92094	-86.82494	11.904	2.023405	0.1130668	0.0409344	0.00217086	0.101058	0.15708	0.0349601	0.15138	0.0720066	0.069122	0.0295674	0.0385781	0.0238221	0.122342	0.0174828	0.0595235	0.067285	0.053622	0.01334289	26.66723	0.296053	0.65748	1.07056	1.9759	0.0195866	0.452155	0.0103442	0.163431	0.295901	0.0585821	0.05427729	0.2458282
50	0	-78.89302	-85.99546	7.102437	3.232668	0.06058037	0.02376588	0.00518565	0.0346234	0.103929	0.0906155	0.206217	0.00681378	0.0600409	0.0426161	0.137362	0.0569046	0.0225905	0.0709589	0.0351346	0.0833101	0.0436974	0.02158585	88.89238	0.406497	0.743648	1.08345	1.76641	0.0189832	0.407783	0.0341722	0.110319	0.406274	0.0224689	0.04535174	0.4759653
51	0	-74.50769	-86.63404	12.12635	1.569677	0.01607589	0.02796005	0.00311449	0.0675901	0.00674657	0.326297	0.0314507	0.0591983	0.0271773	0.0634514	0.0238206	0.0214592	0.0700927	0.0379109	0.0074731	0.168106	0.0861116	0.003594422	44.04399	0.235888	0.599758	1.05426	2.11009	0.0200442	0.447321	0.00375933	0.0852374	0.409543	0.0340947	0.03155447	0.1139116
52	0	-72.98183	-82.81648	9.834656	1.825357	0.2439273	0.06655279	0.161462	0.00210916	0.0139313	0.0264157	0.133713	0.0260195	0.132438	0.00141954	0.103511	0.0353509	0.0121722	0.0620795	0.0219579	0.168716	0.0987035	0.07266595	22.98065	0.271497	0.635057	1.06494	2.02851	0.0275326	0.373108	0.00780842	0.151227	0.381689	0.0586341	0.1392187	0.5219553
53	0	-78.17578	-85.18515	7.009373	2.452723	0.04665272	0.0548724	0.0812501	0.0815083	0.0449997	0.0539526	0.0476071	0.0459536	0.0437627	0.0448548	0.0223707	0.149152	0.0180087	0.0830647	0.118867	0.150982	0.0136657	0.1146142	36.0952	0.341928	0.695882	1.07807	1.88412	0.0373822	0.373472	0.00153559	0.0863861	0.405441	0.0957831	0.1694866	0.6762434
54	0	-87.42298	-94.4731	7.050116	4.211056	0.01096538	0.01453844	0.0162059	0.0626978	0.000476986	0.054869	0.0164137	0.090192	0.0125735	0.0771871	0.0871874	0.196576	0.156773	0.122329	0.00117915	0.0183889	0.0869511	0.003963342	74.14871	0.465594	0.782205	1.08431	1.66789	0.127455	0.396096	0.00114333	0.181996	0.267628	0.0256815	0.01850178	0.214214
55	0	-79.78037	-88.37518	8.594809	1.450337	0.1010646	0.0221741	0.0121211	0.17061	0.118271	0.0328659	0.0657812	0.0255243	0.0521742	0.0335966	0.00185633	0.0381436	0.0261127	0.0185036	0.0427276	0.356736	0.00497575	0.002238382	78.17435	0.217548	0.580076	1.04737	2.15501	0.00615629	0.566312	0.019346	0.100086	0.231069	0.077031	0.02441248	0.09169008
56	0	-78.33094	-87.59515	9.264207	3.748408	0.09704664	0.02712745	0.153776	0.0168716	0.0213753	0.111195	0.0369237	0.048817	0.0867453	0.0159932	0.072046	0.0417375	0.0134083	0.121646	0.0385021	0.137812	0.0831511	0.01175477	44.60208	0.439983	0.766033	1.08435	1.70963	0.0161365	0.261839	0.0107886	0.0623622	0.56047	0.0884041	0.03888223	0.3023174
57	0	-75.88944	-84.27721	8.387771	4.108707	0.2025311	0.04707041	0.28939	0.0115298	0.00178778	0.106026	0.0796584	0.0347401	0.00319776	0.00410603	0.052637	0.00367186	0.11745	0.0165653	0.0125909	0.229819	0.03683	0.05458421	18.98314	0.460236	0.778886	1.08437	1.67651	0.0527403	0.488575	0.021597	0.119208	0.304952	0.0129283	0.1016546	0.5369575
58	0	-74.43624	-84.64412	10.20789	1.86217	0.03402324	0.02707041	0.12056	0.0390024	0.0173705	0.20977	0.0335174	0.189074	0.0427551	0.0399673	0.0391929	0.114783	0.0203227	0.0213447	0.00270218	0.0805575	0.0290796	0.0008980521	71.93513	0.276247	0.639508	1.06612	2.01812	0.0525297	0.458638	0.00361476	0.200811	0.268976	0.0154304	0.02796847	0.03210945
59	0	-73.79938	-87.51791	13.71853	1.759089	0.171623	0.1241007	0.140645	0.047978	0.0377688	0.220916	0.0273592	0.0191452	0.00144974	0.0513548	0.0390008	0.0118303	0.00561762	0.0982007	0.0951073	0.12838	0.0752457	0.002619304	10.63609	0.262717	0.626679	1.0626	2.048	0.0601623	0.599786	0.00350209	0.0825071	0.206881	0.0471615	0.12672	0.02067001
60	0	-78.54004	-90.32513	11.78509	0.9480421	0.07028518	-0.001449442	0.0717211	0.176975	0.097054	0.0118759	0.0840476	0.207525	0.0212505	0.0185672	0.0553517	0.0202722	0.0171028	0.0529132	0.0119985	0.14393	0.00941596	0.02583132	34.81151	0.126474	0.460557	0.990827	2.42214	0.0136975	0.475544	0.0216895	0.0667095	0.292546	0.129814	0.02438188	1.059447
61	0	-72.30025	-83.16289	10.86263	0.9486727	0.1336302	0.04203549	0.178262	0.0257534	0.0462233	0.156126	0.00728123	0.0246735	0.173815	0.0394717	0.0127379	0.000613778	0.0447281	0.0416306	0.0123039	0.164232	0.0721482	0.05130065	37.71771	0.126602	0.460761	0.990946	2.42169	0.0312089	0.443318	0.0048192	0.150312	0.27093	0.0994119	0.09333615	0.5496333
62	0	-73.63629	-81.72325	8.086956	5.323465	0.03708771	0.04758563	0.156697	0.0967056	0.0509491	0.102641	0.056604	0.0103797	0.0111825	0.0237802	0.0593475	0.0997072	0.0445333	0.0304075	0.0485303	0.201501	0.00703374	0.001269435	37.76669	0.514982	0.81132	1.0827	1.591	0.0269096	0.483504	0.000200902	0.133321	0.30247	0.0535936	0.04885507	0.02598369
63	0	-68.78709	-80.58524	11.79815	3.242359	0.1103294	0.07211441	0.271141	0.0670868	0.0114837	0.0124288	0.0352281	0.0737466	0.025641	0.0576915	0.0191801	0.0488464	0.0237956	0.138429	0.00183894	0.197054	0.0164084	0.02905747	14.05631	0.407184	0.744121	1.08348	1.76522	0.0275328	0.537252	0.00674896	0.0913701	0.302729	0.0343677	0.1011719	0.2872089
64	0	-70.11926	-79.28916	9.169902	3.376167	0.1413592	0.01289524	0.162706	0.0018891	0.0109137	0.106805	0.0129351	0.053397	0.0564862	0.0104811	0.239138	0.0323518	0.017611	0.0093425	0.0164885	0.214376	0.0550789	0.009600451	43.78704	0.41642	0.750436	1.08383	1.74931	0.0398113	0.313957	0.0147347	0.13242	0.448012	0.0510648	0.02249569	0.4267685
65	0	-76.81085	-89.66607	12.85522	1.276127	0.06780528	0.02870646	0.0532896	0.159041	0.0793493	0.102173	0.0841317	0.0298731	0.0433693	0.0749646	0.000586986	0.100191	0.0424139	0.0415172	0.0557184	0.116293	0.0170883	0.05382544	17.31225	0.188578	0.54649	1.03404	2.23089	0.120971	0.451795	0.0277425	0.0890802	0.244933	0.0654787	0.08253189	0.6521774
66	0	-72.81045	-81.20158	8.391132	3.612538	0.06827849	0.02861833	0.0384121	0.101439	0.0743867	0.0372913	0.153929	0.11714	0.00311234	0.00543802	0.0112657	0.0524265	0.0294032	0.131302	0.0033869	0.236189	0.00487799	0.02926641	46.77919	0.431722	0.760646	1.08423	1.7234	0.0417556	0.507648	0.0247087	0.0964426	0.286948	0.0424974	0.05788475	0.505598
67	0	-76.67303	-85.23872	8.565688	2.182398	0.04804122	-0.001374432	0.0491869	0.0213155	0.0612574	0.14761	0.0287141	0.00940167	0.00889582	0.0212071	0.0307117	0.0899172	0.13735	0.133331	0.0570575	0.189362	0.014682	0.02031672	94.24011	0.314117	0.673106	1.07395	1.93883	0.0886276	0.476433	0.00264483	0.103195	0.271549	0.0575505	0.01894229	1.072559
