Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
10	0	-124.1227	-120.042	-4.080692	4.890789	0.6091939	0.0615257	0.283344	0.0866637	0.192513	0.0291161	0.0239118	0.350131	0.117221	0.282233	0.304077	0.1784434	0.1814049	0.00170996	0.10617	0.203905	0.0421516	0.00259264	0.0189759	0.133025	0.0185859	0.0264847	0.169105	0.00551736	0.0994681	0.0105369	0.154662	0.00710999	0.1308221	0	7.111046	0.2480312	0.0550097	0.317344	0.885938	2.74171	0.0527164	0.160413	0.158224	0.499443	0.0596588	0.0695445	0.312227	0.4189969
11	0	-119.5663	-124.5486	4.982325	5.33774	2.664801	0.0690434	0.0417846	0.12057	0.0133475	0.0558099	0.140781	0.000285576	0.0458487	0.0412593	0.0144639	0.04368037	0.08833864	0.0440786	0.0999896	0.0897914	0.00143242	0.118739	0.0160715	0.081736	0.0862381	0.0616932	0.125096	0.0182017	0.204199	0.00959109	0.0388111	0.00433115	0.3487705	0	9.434939	0.1988607	0.361544	0.7111	1.08027	1.84708	0.0776073	0.123729	0.103762	0.520666	0.0944216	0.0798143	0.4371092	0.7979026
12	0	-125.5643	-124.2205	-1.343763	5.689592	1.037067	0.0348403	0.00617366	0.0494801	0.150612	0.127968	0.359793	0.219946	0.176265	0.182194	0.111488	0.1332437	0.01053968	0.0624803	0.0875514	0.0292438	0.148895	0.0361353	0.00842697	0.161825	0.153304	0.013622	0.106452	0.00407861	0.0508156	0.0586766	0.0377672	0.0407266	0.1730734	0	8.33116	0.1007842	0.14429	0.487617	1.00588	2.36221	0.0805305	0.11911	0.0303083	0.668027	0.014837	0.0871877	0.183613	0.9425984
13	0	-128.5715	-125.2879	-3.283585	6.749798	1.697683	0.117127	0.0499605	0.0376597	0.104896	0.0977072	0.0920227	0.0705284	0.64279	0.199837	0.0044782	0.1616818	0.1210849	0.000483342	0.00321533	0.111109	0.0830165	0.0384333	0.0520364	0.071205	0.0456227	0.166891	0.150287	0.0483748	0.0328073	0.011245	0.00396173	0.181312	0.1609845	0	11.44761	0.1388802	0.254309	0.618464	1.06019	2.06703	0.0926606	0.255756	0.0886572	0.439004	0.0164237	0.107498	0.2820694	0.5707266
14	0	-131.553	-127.5446	-4.008406	5.377841	1.519591	0.0208928	0.0828203	0.161462	0.198683	0.0521842	0.707165	0.00767294	0.193412	0.157953	0.0114097	0.1691839	0.1523776	0.130079	0.00323352	0.0882168	0.0458157	0.125522	0.0706181	0.0481833	0.111615	0.0144943	0.0770585	0.0238897	0.0300594	0.0359101	0.113799	0.0815053	0.3569123	0	6.56804	0.2755594	0.228333	0.591785	1.05155	2.12833	0.0842875	0.219772	0.0420788	0.569229	0.0247109	0.0599218	0.5092899	0.7008037
15	0	-125.3201	-120.7276	-4.592433	7.159693	2.379516	0.0347794	0.0738802	0.027692	0.106103	0.0362623	0.226282	0.0323569	0.032162	0.554822	0.311733	0.1308358	-0.1053913	0.00605393	0.150417	0.0879801	0.015574	0.0033628	0.0619276	0.0900319	0.0432559	0.00681091	0.108494	0.135759	0.0557401	0.0575493	0.0487041	0.128339	0.2168971	0	7.753784	0.2551255	0.334728	0.690126	1.07712	1.89803	0.081415	0.16562	0.0317455	0.584283	0.0491765	0.0877595	0.1115058	1.945164
16	0	-133.2425	-121.2417	-12.00077	7.545275	0.1940581	0.728448	0.00176245	0.458131	0.514482	0.12338	0.172731	1.00696	0.259226	0.652591	0.0480086	0.3004316	-0.1842473	0.0466226	0.00826111	0.0649594	0.100723	0.009306	0.0571148	0.107718	0.173807	0.107481	0.144165	0.0632685	0.00328936	0.0512055	0.0466624	0.0154165	0.4274084	0	9.313761	0.1255894	0.000429966	0.0304195	0.367973	3.60118	0.0711712	0.218312	0.042316	0.463996	0.05144	0.152765	0.2431611	1.757717
17	0	-125.8986	-122.7632	-3.13542	3.615274	2.356918	0.0175861	0.346527	0.0146852	0.14622	0.109755	0.186798	0.0042524	0.669743	0.535855	0.178815	0.2668648	-0.1507387	0.155374	0.0715959	0.02107	0.00723448	0.0525042	0.0280674	0.0484221	0.000915485	0.108643	0.0440363	0.119657	0.0896517	0.0166227	0.0715956	0.164611	0.4030683	0	4.85919	0.3178614	0.332458	0.688291	1.07681	1.90245	0.0880173	0.19113	0.0274371	0.49804	0.0534503	0.141925	0.2523296	1.597388
18	0	-128.8598	-126.9433	-1.916421	5.832465	0.344168	0.0377843	0.187115	0.0308087	0.0913621	0.00998987	0.164301	0.361051	0.339522	0.11761	0.0982687	0.08943714	0.2602846	0.00212209	0.105801	0.0390873	0.0229491	0.0706728	0.0496354	0.154339	0.0407563	0.0485028	0.15397	0.0143962	0.00914715	0.00315888	0.133969	0.151493	0.1361771	0	6.103139	0.1794657	0.009551	0.139014	0.663043	3.18839	0.187355	0.288188	0.0359007	0.365827	0.0974758	0.0252535	0.3964617	0.3434811
19	0	-126.5707	-121.9307	-4.639991	6.813424	1.065555	0.103405	0.0445116	0.0251605	0.146651	0.191269	0.280706	0.0667421	0.430321	0.0276785	0.0636606	0.1123832	-0.1231892	0.0736031	0.268217	0.0393752	0.0465421	0.0410939	0.0814471	0.0715695	0.0469747	0.0591352	0.144856	0.0261601	0.0604857	0.000408531	0.0187744	0.0213578	0.4213518	0	13.88093	0.1395313	0.149845	0.495606	1.01007	2.34448	0.111703	0.217561	0.0995452	0.441116	0.0251713	0.104902	0.2981626	1.413161
20	0	-129.9281	-123.7093	-6.218787	4.779925	0.5116171	0.110566	0.16336	0.160697	0.353371	0.985912	0.32225	0.173221	0.406193	0.359287	0.0562538	0.2929594	0.2189677	0.038684	0.170444	0.160011	0.00799042	0.0132615	0.153181	0.0187828	0.147874	0.0748369	0.000817101	0.00615848	0.0170948	0.0333009	0.0505831	0.106981	0.2125875	0	5.320814	0.2444795	0.0355606	0.259432	0.828541	2.87647	0.0398536	0.287857	0.0387337	0.493936	0.0556048	0.0840151	0.4315552	0.4926079
21	0	-131.1718	-123.9498	-7.222074	2.928142	0.614075	0.173231	0.126295	0.20313	0.362244	0.570379	1.11048	0.532288	0.542228	0.0296936	0.238972	0.3262424	-0.1355936	0.00913371	0.0440861	0.0707248	0.092499	0.0520457	0.0513869	0.192507	0.019998	0.0481588	0.0982969	0.0818333	0.0711907	0.0510104	0.0154351	0.101693	0.3907861	0	5.032438	0.1972825	0.0560234	0.320006	0.888333	2.73564	0.0994921	0.186332	0.120371	0.436083	0.0585273	0.0991944	0.2551925	1.531338
22	0	-116.1221	-119.6609	3.538829	4.826364	0.6183129	0.176119	0.085364	0.00447351	0.0225137	0.190054	0.160431	0.372167	0.00694936	0.0229343	0.254943	0.1644129	-0.06829232	0.122249	0.0804869	0.120361	0.00613378	0.0632243	0.000575645	0.168569	0.00923413	0.0264831	0.242089	0.0514995	0.0387252	0.0430059	0.0088212	0.0185421	0.1977375	0	6.088375	0.2774518	0.0569057	0.322299	0.890382	2.73041	0.146916	0.138935	0.0295905	0.484882	0.0528284	0.146849	0.1294451	1.527577
23	0	-134.146	-122.2502	-11.89584	5.547128	0.6683159	0.144534	0.386714	1.167	0.0487284	0.00306651	0.239037	0.0876045	0.434559	0.680949	0.136214	0.3252444	0.001797891	0.0130457	0.0160363	0.34033	0.0281984	0.122324	0.0307515	0.0578854	0.0141226	0.146025	0.0567775	0.00171767	0.0232215	0.0171573	0.0420375	0.0903693	0.1856192	0	11.36933	0.2079144	0.0674376	0.348189	0.912537	2.67184	0.123777	0.207845	0.0783498	0.501827	0.0443164	0.0438848	0.1874171	0.990407
24	0	-128.9843	-121.8403	-7.143968	4.259111	4.830499	0.117571	0.0860167	0.623519	0.19093	0.347884	0.217097	0.00846602	0.05796	0.025408	0.178901	0.136759	0.1563964	0.0542151	0.0468114	0.106435	0.0431813	0.0452434	0.0348634	0.15093	0.0376876	0.0544802	0.167055	0.0811072	0.0667908	0.016531	0.0278768	0.0667912	0.2736281	0	4.450557	0.5496205	0.494882	0.799782	1.08358	1.62175	0.0611627	0.203575	0.0998446	0.491718	0.0662243	0.0774759	0.4300245	0.6363082
25	0	-133.7461	-122.3447	-11.40142	5.395158	0.3205783	0.653756	0.955397	0.298538	0.0971732	0.20319	0.0634449	0.992667	0.392852	0.830178	0.0987769	0.397768	0.008943332	0.0470044	0.0673358	0.137341	0.0129931	0.154045	0.0372927	0.00499248	0.0583953	0.074276	0.112947	0.0907065	0.00563302	0.0308241	0.0724607	0.0937524	0.2353101	0	6.093171	0.2071765	0.0071123	0.120569	0.628796	3.24352	0.0754657	0.284693	0.0578179	0.502202	0.0224404	0.0573818	0.2442534	0.963385
26	0	-114.7995	-120.8114	6.011915	4.766465	1.779914	0.0309155	0.122988	0.0660367	0.0856484	0.0175003	0.114535	0.039421	0.101753	0.265722	0.0378839	0.08250036	-0.02471824	0.05515	0.0897516	0.0817848	0.0641089	0.203458	0.0222434	0.0895137	0.0230915	0.00997114	0.0554219	0.122631	0.0738615	0.000141602	0.0716409	0.03723	0.2311722	0	5.24939	0.3040164	0.265509	0.629365	1.06336	2.04176	0.118292	0.125162	0.0698149	0.481329	0.0946477	0.110754	0.206454	1.119728
27	0	-130.3675	-123.0495	-7.317962	7.042471	0.7371765	0.306639	0.225257	0.0155833	0.00810699	0.0626284	0.262442	0.52218	0.0379391	0.0931287	0.0847916	0.1211264	-0.06423391	0.0412063	0.0278559	0.114109	0.171617	0.101902	0.0191066	0.0261203	0.0846234	0.0969727	0.062568	0.0577852	0.028465	0.0351007	0.0743428	0.0582258	0.2675483	0	15.34744	0.1799805	0.0821403	0.380555	0.937903	2.5994	0.0718325	0.337156	0.0754082	0.364559	0.0625721	0.0884715	0.2033144	1.315934
28	0	-123.4867	-121.1831	-2.303581	5.160684	1.708784	0.140083	0.107418	0.0268061	0.135328	0.121469	0.160136	0.453283	0.143227	0.0744468	0.319873	0.1599576	-0.002249043	0.160744	0.154587	0.05921	0.0591229	0.107764	0.0163078	0.126391	0.0116209	0.00639717	0.0909153	0.0708437	0.0171638	0.0237099	0.026507	0.0687152	0.3489313	0	9.7113	0.2392281	0.255849	0.619983	1.06065	2.06352	0.183249	0.163364	0.033988	0.481981	0.0534823	0.0839361	0.3466823	1.006487
29	0	-121.4184	-122.0487	0.6302455	5.220701	2.758812	0.145019	0.141112	0.192606	0.0641941	0.102618	0.326261	0.00349902	0.0148239	0.186218	0.0463688	0.1195755	-0.2052754	0.227965	0.0478018	0.0906216	0.116368	0.00737649	0.0433392	0.0433574	0.0073093	0.00327021	0.067837	0.0245909	0.0979126	0.0341921	0.0674151	0.120643	0.401002	0	6.197011	0.2319596	0.369698	0.717235	1.08103	1.83203	0.0953745	0.178538	0.0299065	0.564138	0.0699587	0.0620846	0.1957266	2.048786
30	0	-129.4969	-121.1728	-8.324122	7.059676	0.7681542	0.301598	0.0857278	0.104118	0.042729	0.659968	0.145753	0.0191403	0.496968	0.0573095	0.339176	0.290719	-0.3321921	0.101176	0.214394	0.0666847	0.0294561	0.0248956	0.136096	0.133473	0.0778017	0.00840996	0.0720861	0.0202593	0.0414567	0.0163211	0.015709	0.0417815	0.5990193	0	8.181419	0.2409311	0.0887666	0.393989	0.947725	2.56952	0.0662499	0.130188	0.0416751	0.619492	0.030027	0.112368	0.2668272	2.244971
31	0	-119.7898	-119.2076	-0.5821798	5.445183	2.091675	0.153762	0.0128041	0.135216	0.0677354	0.137022	0.0191371	0.0780724	0.0751201	0.210513	0.0238982	0.06084607	-0.3371717	0.0423189	0.0114816	0.142162	0.00626641	0.0310802	0.0351646	0.0637392	0.0667272	0.0185753	0.274294	0.0451374	0.129032	0.00894279	0.0618853	0.0631939	0.4647762	0	9.125528	0.2399261	0.303978	0.664421	1.07212	1.95948	0.0350805	0.166825	0.0574958	0.582247	0.0334693	0.124882	0.1276045	3.642318
32	0	-115.7247	-122.6369	6.912105	8.471375	1.577374	0.056554	0.0248834	0.0340612	0.0574987	0.117926	0.03088	0.0307977	0.0724925	0.0195751	0.0360373	0.0681718	-0.09808695	0.00278909	0.0766213	0.102091	0.0517094	0.063988	0.0186187	0.259124	0.0401885	0.0510576	0.0426189	0.00987947	0.0741692	0.012557	0.0647037	0.129884	0.2264824	0	10.72362	0.2122529	0.237031	0.600948	1.05466	2.10736	0.15573	0.176629	0.0811087	0.472772	0.0712743	0.0424866	0.1283955	1.763944
33	0	-126.3595	-118.6784	-7.681146	4.018214	3.67846	0.286282	0.305074	0.028896	0.0858762	0.139203	0.652139	0.0774582	0.0396382	1.0301	0.119757	0.2415538	0.3841193	0.0722457	0.237412	0.224274	0.0227729	0.0580461	0.0185009	0.12965	0.0682486	0.000405086	0.0811862	0.00471376	0.0233551	0.0249345	0.0269877	0.00726674	0.3162151	0	5.444079	0.163002	0.435776	0.763301	1.0843	1.71663	0.118033	0.153024	0.0821217	0.50277	0.0551783	0.0888728	0.7003343	0.4515202
34	0	-124.6424	-118.2052	-6.437255	2.842496	1.514646	0.50676	0.0326727	0.495968	0.0683456	0.363429	0.370376	0.916614	0.0170482	0.414044	0.225005	0.228272	-0.4964257	0.068204	0.00442767	0.127722	0.11274	0.00114064	0.0261755	0.208102	0.0463078	0.0337467	0.185324	0.00139134	0.0173913	0.0112129	0.114278	0.0418355	0.7092102	0	3.613563	0.3340234	0.227576	0.590976	1.05127	2.13018	0.0819067	0.100745	0.0420351	0.576716	0.115838	0.0827589	0.2127845	3.332998
35	0	-128.4896	-121.956	-6.533544	4.247825	0.9167037	0.191534	0.434732	0.205301	0.643896	0.406732	0.0783874	0.0413625	0.139069	0.2611	0.404132	0.277995	-0.03864407	0.0510569	0.0290818	0.0872508	0.0917337	0.0444404	0.0526704	0.0713775	0.000939784	0.0145768	0.175433	0.0507306	0.145948	0.0319518	0.0197515	0.133057	0.2538105	0	7.336476	0.374393	0.120049	0.450199	0.9847	2.44505	0.0620853	0.302285	0.0826017	0.398662	0.0810032	0.0733634	0.2151664	1.179601
36	0	-123.3629	-117.9513	-5.411564	5.144882	0.6150371	0.125654	0.37189	0.135911	0.328619	0.0730631	0.443387	0.120188	0.177943	0.204957	0.522192	0.2580425	-0.1771947	0.0204343	0.0479965	0.0614581	0.0549392	0.0454088	0.0224433	0.0444669	0.362334	0.0392714	0.156939	0.00284227	0.0928278	0.0204964	0.0113885	0.0167533	0.5834115	0	6.199679	0.1251683	0.0562235	0.320528	0.888801	2.73445	0.0997007	0.181737	0.0842003	0.492662	0.0280379	0.113663	0.4062167	1.436207
37	0	-124.4096	-122.1187	-2.29092	5.298465	0.4377775	0.11001	0.240071	0.0458567	0.0336955	0.120563	0.431562	0.540138	0.133428	0.028788	0.129412	0.1948948	-0.01549627	0.0276168	0.122406	0.16512	0.115467	0.0998587	0.0533424	0.035881	0.0369213	0.00352443	0.120684	0.0175994	0.0303867	0.142818	0.00133088	0.0270424	0.2234036	0	5.574076	0.3693777	0.0225202	0.209371	0.769126	2.99898	0.0262996	0.234362	0.0353115	0.523405	0.0537705	0.126852	0.2079074	1.074534
38	0	-128.8274	-116.5891	-12.23831	4.012708	0.7860873	0.0406608	0.318359	0.00795542	0.129614	1.27942	0.586466	1.2431	1.25995	0.321094	0.209442	0.327947	-0.09514876	0.122654	0.337655	0.033811	0.0190919	0.04748	0.0905136	0.0724373	0.00117396	0.00328058	0.0870686	0.00878532	0.0888473	0.0116111	0.0195151	0.0560746	0.3490884	0	4.756341	0.1883843	0.092595	0.401472	0.953024	2.55291	0.0758533	0.205812	0.0925076	0.514783	0.0432071	0.0678365	0.2539397	1.37469
39	0	-117.5043	-119.3555	1.851129	4.928969	1.544357	0.0686869	0.0214288	0.0560079	0.283003	0.166308	0.116022	0.0770831	0.0123312	0.0092744	0.420201	0.1366977	-0.2370595	0.00576237	0.209901	0.0642047	0.00101414	0.023186	0.071702	0.0785365	0.00488655	0.0962269	0.0996358	0.12878	0.116909	0.0403446	0.0534889	0.00542052	0.6076167	0	6.092515	0.153169	0.232094	0.595777	1.05292	2.11921	0.0699559	0.111669	0.095232	0.582875	0.0637062	0.076562	0.3705572	1.639738
40	0	-118.2724	-121.0711	2.798732	7.976601	0.3306131	0.0222051	0.280706	0.0682258	0.0279833	0.136607	0.192503	0.0289007	0.000218681	0.0342147	0.109566	0.09533516	-0.01820005	0.136546	0.0395663	0.0793424	0.122825	0.0217258	0.0257321	0.107549	0.0864631	0.0740931	0.0951148	0.0860303	0.0151865	0.0101659	0.0484124	0.0512479	0.4369573	0	12.09401	0.1070714	0.00810411	0.128424	0.643807	3.21966	0.13306	0.124924	0.0891586	0.541015	0.0277291	0.0841129	0.4187572	1.043462
41	0	-126.234	-121.2202	-5.013845	4.707319	0.831916	0.0253993	0.29207	0.0289494	0.498237	0.926981	0.314657	0.170995	0.0340641	0.0252774	0.265881	0.2460279	0.1132002	0.00093524	0.0385578	0.149687	0.0120589	0.0130258	0.0070665	0.185682	0.0511846	0.0253589	0.278361	0.065538	0.000112971	0.0741403	0.0310708	0.0672198	0.2917283	0	6.449475	0.09601284	0.10233	0.419673	0.965421	2.51258	0.114197	0.0975475	0.0741177	0.488629	0.102326	0.123183	0.4049285	0.720444
42	0	-123.228	-117.892	-5.336026	6.854404	0.4441755	0.0199533	0.0466837	0.0540434	0.323891	0.388228	0.218352	0.0134779	0.0899894	0.430815	0.153119	0.07393905	0.1757306	0.0773066	0.0941639	0.0509821	0.0413637	0.00460994	0.0425376	0.099317	0.0254233	0.00841372	0.347875	0.0131718	0.138917	0.0138921	0.0265407	0.0154855	0.2585441	0	7.011578	0.2207205	0.0235689	0.21392	0.774979	2.98753	0.0765444	0.208716	0.0905178	0.472014	0.0364028	0.115805	0.4342748	0.5953469
43	0	-125.9021	-120.2158	-5.686312	3.555128	1.769995	0.621981	0.0753554	0.508725	0.0705059	0.228752	0.00151973	0.560909	0.13783	0.0532424	0.323062	0.2595536	0.2583025	0.163209	0.005338	0.353798	0.00500174	0.146043	0.00743042	0.133295	0.0219741	0.0232052	0.0641942	0.000898847	0.00628322	0.0379671	0.0103536	0.021008	0.1922821	0	5.511264	0.2264629	0.264183	0.628092	1.063	2.04472	0.0824169	0.174373	0.0551176	0.538782	0.0908372	0.0584731	0.4505846	0.4267392
44	0	-123.5551	-123.4773	-0.07785646	3.738339	0.4570882	0.149036	0.293345	0.00982552	0.0427923	0.036195	0.279004	0.0182498	0.351012	0.029234	0.216807	0.1687667	-0.1862887	0.0900733	0.133585	0.147005	0.0483645	0.03424	0.0153456	0.0350354	0.00243748	0.0097401	0.197375	0.0612048	0.00803146	0.00416952	0.0340367	0.179356	0.5059574	0	8.408014	0.397879	0.0257375	0.222982	0.786346	2.96493	0.111286	0.138417	0.0805216	0.565549	0.0331516	0.0710744	0.3196687	1.582755
45	0	-135.0336	-128.0007	-7.03285	4.495303	0.2758298	0.391096	0.543813	0.136403	0.27353	0.610899	0.0408969	0.0158696	0.527121	0.218283	0.356005	0.3660905	-0.06463485	0.220044	0.00114014	0.0695967	0.0360148	0.281539	0.0292384	0.0342132	0.0568183	0.055566	0.0247895	0.0283314	0.045187	0.014915	0.0844814	0.0181248	0.4637641	0	5.429874	0.3982186	0.00353989	0.0858788	0.552889	3.35769	0.0536513	0.0974912	0.181257	0.598967	0.0241154	0.0445184	0.3991293	1.16194
46	0	-124.2679	-119.7646	-4.503283	6.46166	2.045668	0.0698201	0.0316481	0.338819	0.0230331	0.247312	0.613107	0.00941712	0.260636	0.245237	0.265993	0.1892281	0.06165035	0.0379458	0.290457	0.037339	0.018384	0.0796818	0.00339944	0.0739988	0.00257388	0.00795038	0.285228	0.0709671	0.00399871	0.00667546	0.0649477	0.0164526	0.3193327	0	6.817442	0.2051013	0.298666	0.659784	1.07109	1.97046	0.0519591	0.237289	0.054322	0.454859	0.109245	0.0923256	0.3809831	0.8381809
47	0	-123.7483	-121.3267	-2.421629	5.454482	0.4311816	0.368953	0.176206	0.276146	0.448978	0.205145	0.0308313	0.0511659	0.247029	0.198634	0.150263	0.3055248	-0.05167011	0.0896263	0.152247	0.259909	0.0716932	0.00327451	0.0162796	0.0299908	0.022641	0.00548724	0.0724985	0.18159	0.0599935	0.000447026	0.0125541	0.0217675	0.3306067	0	6.485642	0.3240356	0.0214578	0.204641	0.762932	3.01097	0.0887743	0.159492	0.0324455	0.488944	0.0862145	0.144129	0.2789366	1.18524
48	0	-129.1659	-118.6699	-10.496	3.400776	0.7857483	0.350245	0.111516	0.174546	0.422505	0.207313	0.689476	0.358744	0.369855	0.651928	0.491971	0.4052282	-0.3580584	0.0418926	0.125417	0.334169	0.00352346	0.128038	0.0447633	0.043099	0.0138915	0.00156319	0.139105	0.0731529	0.0419368	0.00158073	0.00379814	0.00406868	0.7646443	0	6.706486	0.2068785	0.0925227	0.401332	0.952926	2.55322	0.0594569	0.0904141	0.0423853	0.584043	0.104325	0.119376	0.4065859	1.880646
