Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-352.5384	-305.7804	-46.75807	8.46867	1.132108	0.710316	0.0295294	0.240003	0.066986	0.550605	0.302322	0.833887	0.163121	0.029583	0.899318	1.06487	0.185266	0.505881	0.129918	0.142357	0.972319	0.270238	0.161941	0.352706	0.0592377	0.960596	0.279844	0.4189554	0.151635	0.139537	0.0211583	0.0978077	0.015956	0.00132914	0.0477998	0.146056	0.0711175	0.0142856	0.147646	0.128444	0.0409	0.0248556	0.0423703	0.0607373	0.1590898	3	10.97921	0.3209695	0.162534	0.513152	1.01885	2.30546	0.192916	0.240706	0.176946	0.0703194	0.16256	0.156553	0.3107249	0.5119958
100	-331.762	-310.899	-20.86303	6.370496	0.968723	0.103134	0.332096	0.00560657	0.0490121	0.285165	0.199064	0.469742	0.357333	0.0130794	0.167586	0.257396	0.29875	0.395171	0.0683053	0.00640404	0.106901	0.31313	0.147509	0.185784	0.266132	0.373151	0.00102076	0.1523542	0.2153421	0.0514599	0.0278453	0.0463124	0.0327504	0.00995942	0.0261877	0.102938	0.0446323	0.00135053	0.0312508	0.253148	0.00647149	0.297604	0.0268752	0.0412141	0.1519446	2	7.800761	0.1332045	0.130672	0.467145	0.994618	2.40757	0.161553	0.359558	0.132861	0.0808241	0.112332	0.152872	0.3672867	0.4136949
200	-341.0215	-314.6481	-26.37348	5.234468	2.399607	0.185106	0.178108	0.233344	0.0933026	0.468947	0.0780109	0.0858456	0.0113746	0.0336592	0.230859	0.0155591	0.139101	0.327261	0.124818	0.900463	0.16199	0.473783	0.0457922	0.0908169	0.357113	0.758277	0.161424	0.1894176	0.2530309	0.136292	0.0540797	0.0194059	0.0726637	0.0396119	0.07906	0.109443	0.065935	0.00325835	0.19456	0.0316631	0.00631887	0.0843496	0.0334829	0.069877	0.4548902	3	5.893472	0.2323523	0.336727	0.691734	1.07739	1.89415	0.210893	0.243825	0.16089	0.109191	0.142216	0.132986	0.7079211	0.6425718
300	-350.768	-309.2197	-41.54832	3.956067	3.617702	0.0533345	0.228964	0.545544	0.024076	0.414423	0.187888	1.1195	2.26403	0.00629683	0.234235	0.101933	0.229624	0.171014	0.000818317	1.12119	0.198118	0.161852	0.337599	0.338398	0.135805	0.725341	0.322872	0.3799725	0.1749618	0.048847	0.00303259	0.089962	0.0402897	0.0256845	0.0106268	0.105404	0.0330128	0.0570667	0.0667967	0.128776	0.0137979	0.289706	0.0152266	0.0717709	0.2056213	1	10.27977	0.1524822	0.432043	0.760857	1.08424	1.72286	0.22733	0.262801	0.161277	0.0636119	0.115143	0.169836	0.3805831	0.5402797
400	-345.3115	-314.7162	-30.59526	5.358255	1.918107	0.135651	0.042045	0.192197	0.0460672	0.0647899	0.080305	0.214484	0.452004	0.165336	0.305391	0.0256001	0.164269	0.543863	0.546505	0.104247	0.128272	0.618407	0.591604	0.320031	1.07178	0.852547	0.177091	0.2220222	0.05308482	0.0305742	0.0423284	0.0354515	0.086523	0.0598413	0.0742891	0.113534	0.0691953	0.0178871	0.00810141	0.142136	0.0174306	0.00756108	0.179115	0.116032	0.2219993	2	7.544535	0.1411115	0.283299	0.646013	1.0678	2.00289	0.184012	0.26618	0.118856	0.102119	0.170951	0.157883	0.2750841	0.8070233
500	-339.5671	-307.9328	-31.63434	8.533562	1.866666	0.14059	0.195526	0.710443	0.127861	0.121396	0.596581	0.362189	0.278571	0.0758263	0.169755	0.00783193	0.383338	0.889532	0.532951	0.610236	0.0113085	0.534427	0.00276175	0.130863	0.245827	1.06374	0.39271	0.3051901	0.025778	0.0855452	0.00685155	0.057703	0.0123204	0.034111	0.0106144	0.163284	0.0554753	0.00731892	0.193138	0.0964621	0.0309451	0.0613137	0.139677	0.0452405	0.3945251	3	8.821167	0.1146942	0.276822	0.640042	1.06626	2.01687	0.26203	0.23297	0.102996	0.0990708	0.175586	0.127348	0.4203031	0.9386681
600	-330.0846	-311.0264	-19.05819	7.328629	3.538609	0.440548	0.314958	0.146657	0.0798388	0.147448	0.186719	0.145685	0.391028	0.00472184	0.126129	0.153784	0.2055	0.0596213	0.0119784	0.197252	0.102171	0.0103978	0.0113807	0.0676866	0.126864	0.0622437	0.0416719	0.1272448	0.02033147	0.0455667	0.0792584	0.0855805	0.0116998	0.0136252	0.0170608	0.0280581	0.0976325	0.000455592	0.0015688	0.00776708	0.0406799	0.294915	0.124267	0.151864	0.3034359	0	8.134772	0.07968274	0.427068	0.757573	1.08413	1.73122	0.142996	0.291368	0.205881	0.139156	0.119126	0.101473	0.3237674	0.9372035
700	-336.8376	-316.9157	-19.9219	8.960571	0.8018228	0.230681	0.0131865	0.0941894	0.207501	0.168259	0.207655	0.00130643	0.11781	0.0221697	0.160334	0.333875	0.0460081	0.0125192	0.59482	0.180146	0.147905	0.0275686	0.268599	0.161344	0.196007	0.211153	0.166767	0.1951379	0.04037003	0.126556	0.0191543	0.0382761	0.00268736	0.0729445	0.0645244	0.157186	0.0426053	0.0265855	0.152238	0.082318	0.042192	0.0500679	0.0830019	0.039663	0.238703	4	11.3119	0.2248951	0.0959466	0.407867	0.957459	2.53873	0.217561	0.227833	0.12094	0.0709118	0.204609	0.158146	0.2790731	0.8553424
800	-344.9834	-304.3858	-40.59757	5.69667	2.434546	0.544737	0.638243	0.81633	0.0482178	0.313331	0.376052	0.739358	0.0968288	0.206088	0.129535	0.0275864	0.332665	0.0964878	0.428395	0.384216	0.032175	0.410708	0.292795	0.355096	0.521474	1.45839	0.675583	0.3956689	0.09772101	0.0274667	0.0581918	0.0616976	0.00683681	0.0175937	0.0468792	0.0221314	0.0127024	0.0198583	0.179689	0.224809	0.0105947	0.0234346	0.260508	0.0276076	0.3017564	3	8.964867	0.1500462	0.340162	0.694479	1.07784	1.88751	0.254275	0.264283	0.103222	0.114779	0.136895	0.126545	0.3994774	0.7553779
900	-358.3645	-311.2892	-47.07527	6.409582	4.735634	0.125064	0.030972	0.540136	0.922158	0.443228	0.00705059	1.01811	0.0663862	0.00137199	0.00530198	0.126016	0.52721	0.242075	0.164381	1.77292	0.586382	1.64204	0.467395	0.157925	0.284624	0.132966	0.0856708	0.2569572	-0.1099283	0.0563708	0.0250944	0.0867539	0.00794607	0.202395	0.0714198	0.0220978	0.0656566	0.0253659	0.196512	0.0835001	0.0186288	0.00939073	0.0718167	0.0570513	0.557157	4	9.81508	0.1024801	0.490713	0.797337	1.08373	1.62822	0.260655	0.245012	0.0914797	0.132276	0.143766	0.126812	0.4472287	1.245799
1000	-367.9447	-316.0786	-51.86616	8.032113	0.4262755	0.0737157	1.21948	0.455277	0.0870329	0.384282	0.00974235	0.635643	0.786036	0.0618227	0.217278	0.362294	0.115262	0.405739	0.0960651	0.851584	0.498902	1.98544	0.413925	0.0602961	0.0843328	0.420834	0.192124	0.3253902	0.04136671	0.0647326	0.0707569	0.0208348	0.19425	0.000103289	0.0283962	0.175355	0.00707195	0.0234139	0.0532305	0.090014	0.0090106	0.185276	0.0650114	0.0125421	0.1650401	2	24.12762	0.177574	0.0206804	0.201097	0.758217	3.02001	0.166124	0.316071	0.0991719	0.0968073	0.149561	0.172264	0.2064068	0.7995865
1100	-357.051	-308.7189	-48.3321	10.61602	1.157512	0.0423902	0.309014	0.896717	0.144433	0.157452	0.0177126	0.485701	0.120443	0.856019	0.785009	0.47255	0.0162619	0.283064	0.340641	0.0722327	0.0706074	0.848557	1.60568	1.08425	0.398293	0.427655	0.398287	0.3210549	0.02634742	0.167967	0.0736928	0.0263812	0.0224514	0.0222575	0.0450462	0.0510862	0.00441479	0.0457563	0.299865	0.0311718	0.0787576	0.0859529	0.0286837	0.0165156	0.3739214	1	13.6587	0.0400684	0.167269	0.519466	1.02188	2.29138	0.291632	0.274057	0.0742224	0.108045	0.150089	0.101954	0.4002689	0.9341757
1200	-340.2633	-311.0862	-29.1771	5.639383	2.04568	0.0212443	0.555243	0.00244996	0.00485634	0.0355853	0.525343	0.374781	0.206972	0.00767203	0.240533	0.097323	0.19228	0.177568	0.175629	0.492196	0.00268267	0.289941	0.437913	0.337091	0.60405	0.147868	0.251973	0.26659	0.06613414	0.0834049	0.057862	0.0356363	0.0879511	0.0140017	0.0284071	0.0194014	0.0376087	0.00368663	0.0124026	0.123476	0.125637	0.192718	0.086744	0.0910616	0.4637873	2	7.36181	0.1951685	0.298667	0.659785	1.07109	1.97046	0.20133	0.337983	0.1382	0.101328	0.116784	0.104375	0.5299214	0.8752001
1300	-336.775	-308.5193	-28.25572	7.328162	2.326908	0.00620031	0.153834	0.209609	0.0122802	0.764518	0.448175	0.0298545	0.133944	0.112275	0.258647	0.0265951	0.661865	0.12835	0.131136	0.412536	0.469213	0.196631	0.0115237	0.034689	0.387991	0.195471	0.0240655	0.1498756	0.2021951	0.0635565	0.0146539	0.056312	0.0095689	0.031753	0.0177213	0.0527621	0.157143	0.0432853	0.0859752	0.0214814	0.01425	0.297877	0.121675	0.0119863	0.2317862	1	8.465909	0.1166497	0.329407	0.685811	1.07637	1.90841	0.276033	0.3023	0.110438	0.0937091	0.105719	0.111801	0.4339813	0.5340926
1400	-348.2141	-307.1827	-41.03143	9.434873	2.123065	0.0539134	0.811999	0.390279	0.00360314	1.19506	0.156485	0.119535	0.0955946	0.0898588	0.418643	0.236627	0.541368	0.416337	0.025108	0.441156	0.243406	0.0822068	0.463986	0.145704	0.527593	0.063178	0.0871516	0.4478185	0.2467925	0.0271924	0.0034114	0.045814	0.0479422	0.0290768	0.00714884	0.075404	0.0379884	0.0137789	0.0230459	0.174837	0.0205674	0.319998	0.0292736	0.144521	0.1694094	1	10.59796	0.1387797	0.307535	0.667493	1.07278	1.95219	0.238453	0.275556	0.160295	0.0868285	0.138099	0.100768	0.4162019	0.4070366
1500	-348.9355	-317.2837	-31.65182	6.816639	1.645772	0.0671667	0.217768	0.0340999	0.058761	0.241056	0.0266055	0.195442	0.546348	0.869428	0.129711	0.308283	0.285357	0.455619	0.037352	0.470212	0.240628	0.239569	0.823382	0.423949	0.0485478	0.297351	0.337664	0.2477505	0.187264	0.102758	0.165987	0.0262167	0.217856	0.0188179	0.0249016	0.010239	0.0130382	0.0665777	0.148491	0.0319367	0.0641665	0.02857	0.0596381	0.0208052	0.1586099	3	6.862091	0.09546682	0.246988	0.611149	1.05795	2.08391	0.160695	0.297569	0.0788261	0.161757	0.110902	0.190251	0.3458739	0.4585773
1600	-342.0188	-314.7173	-27.30154	8.127219	1.177584	0.0792396	0.305118	0.105314	0.529645	0.21766	0.010024	0.12965	0.139402	0.139783	0.00637605	0.0353621	0.223607	0.353005	0.258505	0.145323	0.0513424	0.088688	0.285062	0.698094	0.012615	0.0227812	0.409427	0.1654439	-0.1986887	0.0658958	0.0556766	0.0160394	0.00298757	0.00553571	0.0429745	0.0831134	0.062455	0.02428	0.184633	0.22037	0.140871	0.0549051	0.0260902	0.014173	0.5260432	3	8.783351	0.1169177	0.170967	0.524316	1.02416	2.28056	0.245878	0.235066	0.072092	0.15366	0.139657	0.153646	0.3273545	1.606953
1700	-351.7801	-309.9797	-41.80041	5.547362	1.968286	0.0424141	0.688093	0.101686	0.00315613	0.242355	0.245401	1.44783	0.389786	0.0782541	0.31664	0.222989	0.415454	0.100751	1.55474	0.255907	0.860016	0.275787	1.07337	0.171413	0.184784	0.192493	1.47216	0.3417767	0.02019498	0.079862	0.0968153	0.0254456	0.00647697	0.029176	0.0422859	0.0334375	0.0139811	0.0157687	0.132182	0.192215	0.224992	0.0731001	0.0246943	0.00956653	0.2419334	3	6.443616	0.1343661	0.289459	0.651598	1.06918	1.98977	0.218032	0.265457	0.065161	0.165681	0.157475	0.128193	0.2621284	0.9229577
1800	-343.7411	-317.7795	-25.96165	6.22538	2.388374	0.158695	0.0631517	0.00604795	0.436296	0.0661935	0.0461379	0.0990077	0.295363	0.108007	0.0496083	0.313627	0.182203	0.0561041	0.115144	0.197357	0.681738	0.0180961	0.456684	0.308014	0.792926	0.261207	0.157053	0.1382097	0.07479981	0.0370896	0.0356343	0.0480772	0.16201	0.0324805	0.0387736	0.110888	0.044836	0.0018067	0.0230418	0.156981	0.0324395	0.0449048	0.22693	0.00410708	0.2889379	3	7.040885	0.1602214	0.335611	0.690838	1.07724	1.89631	0.172136	0.380511	0.106928	0.050577	0.160835	0.129014	0.3637378	0.7943579
1900	-354.7999	-311.8844	-42.91554	4.521607	2.43623	0.159593	0.315572	0.105831	0.277977	0.180307	0.02567	0.23885	1.04195	0.003829	0.0136342	0.834834	0.0872834	1.53921	0.402888	0.436522	0.725725	0.216878	0.237133	0.285616	0.526223	0.718635	1.25573	0.5404079	0.09029392	0.0717097	0.0116585	0.166801	0.124993	0.121497	0.0361303	0.0769052	0.0575262	0.018807	0.0268137	0.112283	0.026773	0.0965308	0.0466042	0.00496665	0.2904308	3	6.934076	0.1759538	0.340326	0.69461	1.07787	1.8872	0.244069	0.329334	0.100917	0.102638	0.0880624	0.134979	0.3807247	0.7628367
2000	-348.1838	-310.8232	-37.36057	5.939326	3.245776	0.23451	0.156268	0.284998	0.0197965	0.423226	0.357864	0.769328	0.571886	0.175154	0.41835	0.126253	0.0721397	0.780417	0.516534	0.281216	0.287562	1.15923	0.0436364	0.164922	0.29722	0.0465394	0.544	0.3483606	0.3204616	0.0987889	0.0487389	0.130637	0.112594	0.00282275	0.0906379	0.0309433	0.0018074	0.00761858	0.0440581	0.144297	0.0195276	0.101107	0.0731877	0.0932334	0.3591855	3	6.228014	0.2007435	0.407425	0.744288	1.08349	1.7648	0.163071	0.351004	0.0858525	0.102575	0.121051	0.176446	0.679647	0.5284882
2100	-344.6446	-305.945	-38.69954	8.227798	3.3901	0.0436123	0.39546	0.447293	0.0273293	0.388483	0.241067	0.0823975	0.0955106	0.289357	0.00811785	0.1626	0.477565	0.0529787	0.392943	0.126511	0.0375751	0.357829	0.172824	0.227349	0.519956	0.384682	0.23647	0.3320981	-0.03723399	0.0489092	0.0194615	0.0625429	0.00190406	0.0204143	0.00815295	0.0880163	0.0163017	0.0174862	0.363191	0.0535297	0.0247562	0.0164912	0.149467	0.109375	0.3005738	2	18.02903	0.1338596	0.417357	0.75107	1.08386	1.74771	0.228877	0.268284	0.115302	0.0790688	0.167002	0.141466	0.2633398	1.141391
2200	-327.0934	-302.7241	-24.36935	8.080307	1.941504	0.0551808	0.172603	0.38428	0.0728508	0.0270944	0.0282016	0.297731	0.394658	0.150316	0.0303555	0.0159618	0.0319937	0.0415198	0.368539	0.368914	0.328124	0.25355	0.0736645	0.116422	0.127674	0.0646617	0.325111	0.1821301	0.01868087	0.0763775	0.0902176	0.0400523	0.0114804	0.00892915	0.0479706	0.107395	0.0336382	0.00692288	0.145005	0.175559	0.107698	0.0769189	0.0687568	0.0030775	0.1478983	2	11.5611	0.1159858	0.286191	0.648646	1.06845	1.99671	0.241015	0.255687	0.13874	0.0679915	0.175022	0.121544	0.1665792	0.8878559
2300	-333.4927	-302.096	-31.39666	5.778307	3.979764	0.0159862	0.175453	0.0595463	0.00830097	0.487136	0.140523	1.00337	0.0505016	0.145323	0.0837749	0.330133	0.0330185	0.413365	0.0194392	0.577109	0.0373583	1.10405	0.060047	0.0599295	0.529962	0.217408	0.0422186	0.1974762	0.1108489	0.0410519	0.0321319	0.0727898	0.0281238	0.00158641	0.0347585	0.153288	0.0984272	0.00234897	0.269189	0.0302835	0.0278628	0.028066	0.0642318	0.115861	0.2845206	1	6.419111	0.1207295	0.453247	0.774506	1.0844	1.68784	0.241223	0.243275	0.130569	0.0849661	0.135231	0.164735	0.3953695	0.7196321
2400	-333.6079	-310.7205	-22.88734	9.400705	2.207533	0.437361	0.0458133	0.0729984	0.168435	0.176046	0.143053	0.0472323	0.0603189	0.00244476	0.509776	0.0115866	0.218818	0.1734	0.0105486	0.34545	0.254586	0.000916861	0.0345486	0.155503	0.196951	0.0542031	0.169238	0.175438	0.01736101	0.0803776	0.024032	0.0870391	0.0415883	0.00537618	0.0285422	0.010976	0.0465348	0.0246648	0.00277416	0.15748	0.145669	0.119439	0.181936	0.0435713	0.297184	2	9.867458	0.08387168	0.31685	0.675411	1.07441	1.93333	0.205808	0.292138	0.12359	0.0982021	0.127511	0.152751	0.314545	0.9448059
2500	-333.2605	-308.1888	-25.07164	9.328362	1.992835	0.229708	0.553699	0.0170077	0.0105478	0.194463	0.19212	0.236033	0.159118	0.0178912	0.487143	0.00675376	0.17535	0.166902	0.153187	0.556915	0.274852	0.251723	0.10779	0.156523	0.231513	0.0161055	0.0508228	0.1701042	0.1013078	0.11715	0.0561079	0.152944	0.0229675	0.053238	0.0138031	0.0795225	0.0848228	0.0191716	0.142787	0.0938838	0.0124843	0.034225	0.11136	0.00553248	0.1524423	1	19.23731	0.1230651	0.292418	0.65425	1.06981	1.98352	0.238927	0.222321	0.133797	0.126099	0.0861343	0.192721	0.2537501	0.6007577
2600	-335.7035	-306.4712	-29.2323	7.09021	4.998841	0.0486051	0.359527	0.0435628	0.171058	0.0790149	0.039982	0.0248726	0.293105	0.0130726	0.0849821	0.0202253	0.233348	0.648617	0.29384	0.247862	0.00952197	0.0711893	0.120785	0.217914	0.0353116	0.169089	0.294015	0.1222065	0.06190489	0.0770171	0.0191359	0.116136	0.0280827	0.0183926	0.0554984	0.0971518	0.0255164	0.0218455	0.201265	0.0190138	0.127536	0.0174089	0.133988	0.042012	0.3447863	2	10.71081	0.1092437	0.502029	0.803933	1.0833	1.61073	0.157776	0.301637	0.112353	0.123435	0.187838	0.116961	0.4066911	0.847784
