Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-448.5856	-412.3937	-36.19192	11.7165	4.43282	0.117451	0.0440556	0.208427	0.146785	0.0149441	0.0206548	0.215134	0.135536	0.1062	0.010173	0.232905	0.0207616	0.0265989	0.0298482	0.00102886	0.121507	0.189676	0.149478	0.117171	0.027078	0.0358631	0.397239	0.162595	0.044803	0.00151981	0.0249755	0.355169	0.0529178	0.0186296	0.0559431	0.01485	0.0741227	0.0791834	0.0308068	0.0821666	0.0377309	0.0142215	0.105955	0.161149	0.129148	0.0542974	0.11578	0.00487716	0.0991262	0.00824634	0.153336	0.1203129	-0.09356605	0.15048	0.00540874	0.165097	0.0213823	0.0151571	0.00772184	0.0188529	0.00857126	0.128014	0.0027919	0.0827311	0.0114468	0.00616221	0.368591	0.00759235	0.5004412	5	20.58428	0.07940687	0.476666	0.788961	1.08412	1.65025	0.0234075	0.171353	0.121168	0.287995	0.331957	0.0641193	0.4068751	1.229963
1100	-477.2238	-416.0801	-61.1437	14.71257	2.743308	0.0336513	0.141978	0.630145	0.0397037	0.00717	0.132425	0.23451	0.344908	0.00435175	0.0122502	0.621544	0.135731	0.051132	0.0245423	0.0383217	0.334962	0.224514	0.47929	0.0817716	0.326932	0.0125772	0.00763372	0.0502825	0.460066	0.183196	0.180064	0.359483	0.0118762	0.0428128	0.119908	0.0799172	0.150406	0.368738	0.209441	0.141995	0.0470774	0.0556432	0.0415261	0.186817	0.0268134	0.381616	0.0181167	0.568445	0.110836	0.0172305	0.00582307	0.1645136	0.03793574	0.0678393	0.0146727	0.09891	0.00156536	0.0276043	0.000354694	0.01165	0.0102884	0.208361	0.000666339	0.0827255	0.00546797	0.00239171	0.416095	0.0514083	0.6644195	4	16.73686	0.1190911	0.368374	0.716246	1.08092	1.83446	0.0333073	0.157035	0.273312	0.31681	0.166426	0.0531108	0.7023553	0.9459878
1200	-478.4815	-411.0428	-67.43875	12.48439	4.256129	0.0648218	0.392427	0.286752	0.077797	0.0969316	0.105252	0.172387	0.0321405	0.838184	0.128969	0.267505	0.566114	0.160418	0.0641315	0.0219451	0.0550734	0.0842397	1.14861	0.438853	1.04108	0.12319	0.403075	0.112774	0.155581	0.0712042	8.36997e-05	0.601361	0.0440881	0.125678	0.565419	0.337857	0.244617	0.0071637	0.350977	0.0203213	0.0121457	0.189264	0.00550597	0.16544	0.321891	0.67447	0.167309	0.325232	0.171845	0.254461	0.00373243	0.1888645	0.000970702	0.184696	0.0045533	0.125579	0.0243425	0.0576623	0.0011477	0.0424419	0.00138165	0.0742027	0.00111408	0.0623526	0.00517362	0.0378433	0.375017	0.00249227	0.5594768	9	15.14413	0.1856538	0.467902	0.783625	1.08428	1.66419	0.0251571	0.235857	0.222499	0.251803	0.195398	0.069285	0.5604475	0.998268
1300	-476.9547	-416.9941	-59.96059	13.44178	8.594495	0.014255	0.161291	0.081101	0.0188766	0.118142	0.0706019	0.0968766	0.12883	0.00974887	0.00206199	0.556143	0.103939	0.164052	0.198167	0.0358459	0.387468	0.0162511	0.362989	0.938051	0.143834	0.0424121	0.213816	0.19183	0.344832	0.393052	0.0819462	0.0896217	0.0356668	0.090454	0.245591	0.174671	0.215758	0.13397	0.0374333	0.124402	0.00940373	0.0285399	0.271248	0.0670022	0.213012	0.746004	0.00957038	0.414822	0.0205891	0.0426592	0.0744838	0.1870028	0.04233649	0.08646	0.0142953	0.0262131	0.0589882	0.150161	0.00158856	0.0244271	0.00915297	0.246373	0.000801191	0.0717107	0.000764718	0.00970223	0.287321	0.012041	0.3187176	5	13.98742	0.2447034	0.605733	0.858704	1.07531	1.46025	0.0362701	0.188923	0.211308	0.285986	0.21488	0.0626329	0.3610541	0.882742
1400	-476.3995	-411.3139	-65.08561	15.6982	3.731684	0.258962	0.14004	0.317996	0.201073	0.0578051	0.0664798	0.0853564	0.544697	0.117941	0.00774226	0.0172204	0.162163	0.130966	0.135569	0.0291851	0.130693	0.0219253	0.408382	0.233443	0.201046	0.177374	0.0651173	0.0263563	0.107526	0.125339	0.416171	0.0584029	0.041776	0.199911	0.0545608	0.559801	0.25416	0.091416	0.0593927	0.171859	0.221664	0.034334	0.000704913	0.568619	0.0550153	0.618653	0.0058609	0.4602	0.145481	0.159104	0.0563786	0.1839089	-0.05251653	0.0589904	0.0114117	0.13848	0.00475738	0.106388	0.00349133	0.0421538	0.00704304	0.0396541	0.00838254	0.0707801	0.0026007	0.0252932	0.475987	0.00458687	0.5087584	7	19.31621	0.09374261	0.438986	0.765388	1.08434	1.71129	0.0332381	0.21376	0.157446	0.232733	0.239465	0.123358	0.4562419	1.115107
1500	-461.3136	-416.4516	-44.86199	12.99396	3.704595	0.280831	0.232446	0.242482	0.041805	0.127707	0.0193318	0.0705037	0.305872	0.147331	0.0362097	0.261359	0.101125	0.00946357	0.250307	0.110773	0.0548845	0.117362	0.185082	0.118406	0.00415112	0.0149656	0.13753	0.00976451	0.0903946	0.192361	0.0336694	0.433018	0.169693	0.21505	0.00616835	0.0730941	0.346077	0.243269	0.0311447	0.17244	0.094716	0.0210652	0.0350877	0.15506	0.132699	0.190215	0.0181635	0.0297312	0.00940059	0.00268683	0.0299079	0.1216686	-0.03324321	0.178909	0.0403914	0.0167679	0.0340863	0.0172087	0.00817517	0.0959503	0.0113693	0.0398986	0.0158349	0.130889	0.00166935	0.0139317	0.351789	0.0431293	0.687362	8	15.65827	0.1135515	0.437359	0.764332	1.08432	1.71399	0.0292554	0.213404	0.126535	0.270719	0.269624	0.090463	0.6541188	1.050821
1600	-453.5711	-413.8028	-39.76832	15.40651	3.416054	0.00459285	0.143835	0.0400627	0.368892	0.0567567	0.0724764	0.0281823	0.278887	0.119198	0.0598428	0.170214	0.0119903	0.0218266	0.0141408	0.0119756	0.0516865	0.0357437	0.145344	0.227453	0.0563796	0.187321	0.00109535	0.629728	0.18242	0.0480123	0.0292114	0.0612751	0.223963	0.264205	0.0045716	0.174908	0.067145	0.0125423	0.0115176	0.116912	0.0799953	0.00703838	0.153416	0.0867379	0.101631	0.00750878	0.143804	0.201873	0.0303658	0.0771643	0.0535694	0.0903822	-0.09637163	0.193331	0.0629707	0.0732311	0.0402098	0.0100503	0.0105946	0.103042	0.00937696	0.113987	0.000391417	0.149544	0.012313	0.0241718	0.183399	0.0133865	0.4691988	6	15.49956	0.1596676	0.41909	0.75224	1.08392	1.74475	0.0355863	0.197049	0.164885	0.234096	0.319809	0.0485748	0.3728271	1.258489
1700	-441.1711	-407.0277	-34.14345	14.69941	3.245612	0.0361277	0.0707161	0.0143454	0.345433	0.00533089	0.0226803	0.119887	0.0882056	0.0621761	0.13703	0.405055	0.0102616	0.163106	0.223258	0.0238582	0.0695809	0.258482	0.14664	0.0199013	0.0898995	0.0106644	0.0102468	0.0032275	0.0409691	0.0250002	0.248785	0.252159	0.012137	0.0810118	0.0242683	0.159819	0.172594	0.352631	0.152917	0.0658345	0.00607412	0.0200328	0.00284011	0.0450162	0.0157518	0.0159491	0.0348674	0.047773	0.0151691	0.114129	0.0743086	0.0852427	-0.02811609	0.107806	0.0192004	0.0719858	0.0314781	0.0249274	0.00708689	0.020172	0.0149305	0.191649	0.00376297	0.114716	0.0193002	0.0328666	0.333879	0.00623831	0.4995218	8	15.23198	0.1408795	0.407413	0.74428	1.08349	1.76482	0.0427069	0.188847	0.207855	0.245133	0.241202	0.0742553	0.4714057	1.059643
1800	-450.4448	-417.8529	-32.59193	9.338348	6.040424	0.0537419	0.370377	0.0238755	0.174008	0.0178717	0.0366793	0.197846	0.159162	0.186544	0.00196837	0.0921156	0.0954773	0.178103	0.00450721	0.00639813	0.0488574	0.00054258	0.0193316	0.0614143	0.000617267	0.0398608	0.0474112	0.0157369	0.0185166	0.124226	0.242156	0.0223728	0.0206592	0.0411214	0.188984	0.0998766	0.384449	0.0526143	0.0560235	0.0517732	0.0549094	0.0588875	0.118511	0.00609949	0.0627676	0.130858	0.0215651	0.344294	0.00333923	0.0524849	0.0833553	0.07551031	-0.006082834	0.207152	0.0549555	0.0298715	0.0710433	0.0749113	0.0063328	0.0933388	0.00652833	0.091147	0.0120067	0.125067	0.0153721	0.0291524	0.173999	0.00912276	0.418716	5	15.99732	0.08757412	0.540285	0.825276	1.08117	1.55327	0.0318328	0.258798	0.187576	0.147257	0.288998	0.0855382	0.4126332	1.014742
1900	-457.985	-402.685	-55.30006	15.09639	5.054861	0.108791	0.326465	0.0170116	0.176774	0.0925546	0.00235654	0.329357	0.0878051	0.194495	0.0580997	0.207384	0.158724	0.263156	0.00887915	0.229869	0.0854457	0.192477	0.178601	0.0874824	0.146479	0.00962636	0.094475	0.00545004	0.139949	0.143712	0.00308512	0.597641	0.167239	0.222299	0.516167	0.0176665	0.230768	0.122153	0.0647419	0.109882	0.153388	0.0159918	0.060829	0.00101539	0.215236	0.302765	0.226167	0.021804	0.0167151	0.101652	0.0715065	0.1087686	-0.05710902	0.0464297	0.0104272	0.0836179	0.0989736	0.156987	0.0021799	0.0370442	0.0070096	0.0716988	0.00284079	0.0618162	0.00567872	0.0099974	0.403315	0.00198345	0.507895	9	17.06795	0.1639393	0.50434	0.805263	1.0832	1.60719	0.0546067	0.18166	0.25068	0.184888	0.255089	0.073077	0.4507859	1.126688
2000	-475.1504	-413.3999	-61.75054	7.123398	3.363517	0.120659	0.213552	0.325696	0.0885811	0.105303	0.285426	0.463929	0.119171	0.107199	0.101434	0.369433	0.288623	0.00512915	0.0236451	0.0036679	0.131749	0.0758321	0.0284944	0.149671	0.0194444	0.00875237	0.0504743	0.025138	0.236114	0.886429	0.262951	0.182714	0.0454393	0.60467	0.0304576	0.0358401	0.925775	0.204416	0.00186667	0.326391	0.0669022	0.534752	0.129717	0.245806	0.00813135	0.0592071	0.0885149	0.139706	0.114221	0.0180256	0.0935955	0.1439941	-0.006192318	0.0537679	0.0486152	0.0767255	0.0119855	0.0379703	0.0105886	0.0472563	0.0229143	0.0433426	0.00239713	0.173402	0.0278423	0.00861875	0.431642	0.00293176	0.3751174	6	16.05473	0.1192011	0.415566	0.749857	1.0838	1.75077	0.0438196	0.268472	0.136462	0.303573	0.156814	0.0908594	0.3689251	1.016785
2100	-462.0469	-401.2725	-60.77437	14.01226	5.662007	0.067888	0.195236	0.562292	0.0960687	0.196937	0.0422529	0.109561	0.0500712	0.0607842	0.00511636	0.216165	0.622523	0.093856	0.875157	0.0441838	0.320533	0.089861	0.174398	0.122939	0.231163	0.277885	0.433848	0.115407	0.206446	0.0465222	0.096109	0.111623	0.23802	0.00976305	0.022321	0.000445568	0.165592	0.118253	0.0518967	0.00998709	0.0174496	3.7343e-05	0.140524	0.550467	0.108554	0.0144559	0.156633	0.161384	0.0109473	0.258071	0.0639154	0.1197805	0.06262315	0.11568	0.00284403	0.146176	0.0156452	0.00743943	0.00166143	0.0543435	0.0200747	0.0651073	0.000781796	0.16921	0.0120048	0.0378414	0.346929	0.00426238	0.5912125	6	15.74165	0.1616362	0.527448	0.818272	1.082	1.57228	0.0457649	0.24659	0.129446	0.315038	0.188113	0.0750487	0.6538356	0.9042219
2200	-456.231	-423.6452	-32.58582	11.90716	3.414311	0.0759136	0.0310991	0.140327	0.00647467	0.0122608	0.190995	0.0592776	0.197158	0.142923	0.0475056	0.14239	0.311106	0.0502908	0.0371806	0.107197	0.142634	0.0222688	0.17046	0.0836855	0.113565	0.187811	0.105274	0.0500949	0.0592394	0.0398269	0.00373123	0.115901	0.11886	0.16551	0.114378	0.27415	0.0735855	0.0176706	0.171201	0.165224	0.0633556	0.00653822	0.0347856	0.1578	0.0283701	0.176246	0.142419	0.156284	0.202446	0.21794	0.0688217	0.1001271	0.05956343	0.169372	0.0108069	0.0735336	0.000647067	0.00800788	0.0052654	0.0585457	0.0179396	0.146276	0.0148092	0.0957668	0.0384076	0.0211119	0.334942	0.00456799	0.5345648	6	16.45527	0.1333583	0.418974	0.752162	1.08392	1.74495	0.0178989	0.181737	0.142911	0.258047	0.312953	0.086453	0.5941283	0.8997465
2300	-455.1883	-418.874	-36.31439	11.17748	1.986719	0.222041	0.0495982	0.0838953	0.123639	0.0775299	0.0271215	0.112578	0.0494598	0.0433551	0.0967171	0.20533	0.018216	0.131278	0.0233259	0.0297873	0.0578359	0.467109	0.0727197	0.116236	0.00381466	0.0850939	0.201232	0.0229339	0.234031	0.109319	0.111306	0.193883	0.15473	0.639448	0.143577	0.0412116	0.137751	0.00299569	0.13459	0.108971	0.171984	0.0100628	0.00624572	0.284952	0.0494912	0.0221488	0.315441	0.0517626	0.010138	0.0679142	0.0942625	0.1130875	-0.006679705	0.087532	0.0111957	0.127884	0.0385819	0.0551304	0.00817961	0.0276878	0.0165449	0.144372	0.00128907	0.131723	0.00153561	0.0147372	0.329911	0.00369493	0.5447029	7	16.15197	0.1109022	0.291684	0.653594	1.06965	1.98507	0.0352701	0.201795	0.161873	0.351868	0.158636	0.090558	0.5380232	1.012415
2400	-450.517	-411.1991	-39.31789	12.86659	5.351887	0.108516	0.217534	0.0518858	0.14366	0.0987606	0.00235206	0.251866	0.0138241	0.113418	0.0461411	0.27892	0.0048464	0.0877549	0.146597	0.053833	0.0265069	0.162916	0.136897	0.0453953	0.176528	0.0019232	0.0501939	0.000332274	0.0202668	0.0531537	0.0058761	0.473715	0.158337	0.00580257	0.166905	0.338024	0.00816456	0.0164467	0.285381	0.0449729	0.325527	0.0266314	0.450367	0.0615652	0.0186863	0.171518	0.119614	0.0427112	0.0503134	0.0602401	0.0415509	0.09232523	0.02994769	0.12789	0.00139076	0.23429	0.0442816	0.012969	0.0031424	0.0320552	0.015339	0.182481	0.0020834	0.0519921	0.00423763	0.0182373	0.261639	0.00797143	0.3881699	8	14.27185	0.1522731	0.516067	0.811931	1.08264	1.58936	0.0241934	0.227612	0.169851	0.272343	0.223476	0.0825244	0.4181176	0.928375
2500	-467.9904	-419.5046	-48.48573	14.77112	2.879398	0.463499	0.0482707	0.0910776	0.0888642	0.198199	0.0372126	0.10888	0.0768801	0.0434958	0.138268	0.00625092	0.0390841	0.189969	0.175686	0.00949301	0.0138901	0.399015	0.282867	0.180799	0.153878	0.0365063	0.00987357	0.0116758	0.0352935	0.0192041	0.166363	0.50212	0.164925	0.00613506	0.295464	0.118903	0.156115	0.321205	0.25984	0.0132926	0.0531677	0.055209	0.411091	0.0212932	0.0943708	0.173503	0.0101113	0.00562394	0.0817652	0.0872223	0.0880535	0.1285482	0.01129156	0.124378	0.0540726	0.0108837	0.103372	0.0177906	0.00671653	0.0842461	0.0280861	0.163658	0.00126164	0.088841	0.010602	0.0178639	0.262721	0.0255074	0.4562877	7	15.25753	0.1436661	0.379711	0.724624	1.08185	1.81381	0.0453293	0.225769	0.122614	0.300002	0.229917	0.0763682	0.4675793	0.975851
2600	-469.5704	-406.0735	-63.49685	10.87458	5.468176	0.252399	0.0641938	1.78674	0.110089	0.812345	0.0147022	0.284154	0.448188	0.0367267	0.192605	0.0204675	0.000747486	0.384272	0.0474837	0.127526	0.0128935	0.426485	0.235436	0.00765649	0.00947177	0.0140659	0.0918442	0.0197994	0.109052	0.0459449	0.59709	0.0293125	0.354547	0.061434	0.13865	0.0690638	0.00642801	0.437172	0.349837	0.131039	0.317599	0.535055	0.721131	0.288724	0.0276293	0.0165138	0.153379	0.0517291	0.0762505	0.0531003	0.450253	0.2091548	-0.00594276	0.200314	0.00899312	0.0566315	0.0114009	0.0554664	0.000811988	0.0268943	0.0352038	0.156008	0.000494399	0.0620526	0.00419547	0.0171052	0.363153	0.00127635	0.5261595	8	14.04837	0.1719059	0.520432	0.814378	1.08241	1.58278	0.0295611	0.181747	0.199153	0.292548	0.207702	0.0892881	0.5202167	1.011424
