Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
30600	-233.0494	-245.3278	12.27836	2.52633	0.0078262	0.0124049	0.0842954	0.0100001	0.0718167	0.172368	0.109484	0.00685072	0.0238651	0.0138506	0.0224685	0.155691	0.0640406	0.0525492	0.0554175	0.0794996	0.05120179	0.008099005	0.0428518	0.0243974	0.180659	0.186842	0.0626987	0.0311599	0.0222415	0.0147708	0.0130987	0.0518286	0.0783885	0.14728	0.0898669	0.0461387	0.00777798	0.01479978	84.36906	0.348939	0.701397	1.07892	1.87074	0.321906	0.123599	0.0896203	0.106565	0.187514	0.170795	0.02289879	0.6463129
30700	-241.6105	-246.2262	4.615735	2.277616	0.00729056	0.16095	0.0448025	0.00155981	0.0105778	0.0358415	0.0553979	0.0805347	0.105524	0.0304189	0.0370504	0.199184	0.0202608	0.00439681	0.0749439	0.0531751	0.09622331	0.007413182	0.0298636	0.000538462	0.0905455	0.131079	0.00761747	0.024082	0.0301489	0.0110295	0.0065348	0.140494	0.217965	0.0869237	0.0875306	0.0853308	0.0503159	0.008824151	293.1704	0.324305	0.681622	1.0756	1.91847	0.238644	0.190278	0.0971674	0.0856591	0.219771	0.16848	0.01623733	0.5434483
30800	-240.5203	-248.2161	7.695754	5.175221	0.026598	0.0249609	0.0617536	0.243681	0.0737084	0.0371925	0.0608823	0.0354921	0.295811	0.017875	0.0695684	0.00415077	0.0195042	0.0169006	0.0557939	0.27454	0.1035286	0.04623542	0.0340558	0.113555	0.160294	0.0206583	0.0809504	0.00495593	0.0667643	0.0191185	0.0128565	0.0244676	0.0198579	0.0376818	0.291289	0.0196776	0.0938163	0.06712143	28.58029	0.509196	0.808041	1.08298	1.59978	0.282418	0.23909	0.0982728	0.0829092	0.175442	0.121868	0.1133568	0.5921251
30900	-244.2373	-243.5464	-0.6909244	4.492244	0.0598618	0.281979	0.177452	0.121907	0.0204463	0.24904	0.348502	0.026022	0.0769117	0.115043	0.29805	0.0233531	0.0710556	0.013616	0.01203	0.184679	0.1899274	0.0005396021	0.0585618	0.00971094	0.11592	0.0582727	0.0114754	0.012592	0.0367141	0.00770155	0.06478	0.0448971	0.0612271	0.0145685	0.365175	0.133673	0.00473069	0.03950191	61.33977	0.479516	0.790678	1.08405	1.64575	0.250663	0.225234	0.221321	0.0680999	0.112409	0.122274	0.04004151	0.9865239
31000	-243.7208	-245.5777	1.856894	1.480425	0.00212543	0.181313	0.0593891	0.0135739	0.0421914	0.116918	0.184395	0.062898	0.206491	0.265155	0.220592	0.23992	0.137106	0.09946	0.0446717	0.217987	0.1165589	0.0289058	0.0275627	0.0307483	0.365563	0.0270814	0.0860203	0.0214727	0.0252693	0.0112062	0.00600517	0.0293607	0.0571012	0.169067	0.108551	0.0232567	0.0117347	0.02833264	51.8815	0.222283	0.585265	1.04925	2.1432	0.221494	0.168491	0.128403	0.10458	0.18604	0.190992	0.05723844	0.4949933
31100	-226.8739	-239.9502	13.0763	3.560389	0.00319076	0.0590297	0.0253327	0.0134626	0.0237396	0.0144263	0.0701061	0.0156937	0.0136882	0.022991	0.0883149	0.0499796	0.167909	0.0670341	0.126031	0.00445571	0.04806358	0.00688762	0.0764052	0.0783715	0.0348387	0.149042	0.0750032	0.00214192	0.0285697	0.00462611	0.0018353	0.00129725	0.0299783	0.00281827	0.450587	0.0145143	0.0499717	0.003914095	164.83	0.428451	0.758489	1.08417	1.72889	0.253119	0.147634	0.122865	0.116479	0.172214	0.187689	0.01080171	0.3623587
31200	-246.8433	-246.8362	-0.007053107	2.885052	0.00115164	0.223811	0.0774056	0.0163632	0.0884976	0.0534975	0.152524	0.0359591	0.0164945	0.049971	0.0987725	0.437292	0.00109385	0.0607294	0.231245	0.293203	0.08881767	0.02957447	0.0208205	0.0168481	0.161617	0.139749	0.118336	0.0592926	0.21695	0.026836	0.000125665	0.0489277	0.00107957	0.0265817	0.0699272	0.00303914	0.0898686	0.08836962	79.21226	0.380169	0.724958	1.08189	1.81299	0.269774	0.206177	0.0928091	0.13302	0.142873	0.155347	0.1179441	0.7492501
31300	-236.3965	-247.0709	10.67439	1.907234	0.00844152	0.256426	0.0730285	0.036466	0.0044179	0.0265638	0.0053747	0.0494892	0.047625	0.147057	0.0542322	0.0204919	0.135892	0.115416	0.0511117	0.265839	0.06389708	0.04175376	0.0292257	0.00591333	0.263519	0.0158931	0.0411698	0.00551571	0.0207327	0.027804	0.0762947	0.104254	0.0623128	0.159737	0.0920957	0.0928732	0.00265956	0.0154872	56.22753	0.281944	0.644772	1.06748	2.0058	0.248588	0.221093	0.11933	0.0961767	0.196326	0.118486	0.05724096	0.2705615
31400	-239.3078	-247.7655	8.457664	2.943973	0.0856991	0.119053	0.0882402	0.0140436	0.0619887	0.147453	0.0225409	0.12673	0.00324057	0.142965	0.0271821	0.0274673	0.0230141	0.274775	0.0819439	0.110102	0.08888639	0.02621675	0.0801149	0.118581	0.0659971	0.0659871	0.236832	0.0188175	0.142885	0.0152085	0.0233497	0.0164338	0.00725336	0.0305859	0.137402	0.029018	0.0115346	0.04058424	53.96268	0.384881	0.728378	1.08222	1.80452	0.296052	0.246209	0.106078	0.0582014	0.206621	0.0868382	0.06680099	0.6075396
31500	-240.138	-244.0807	3.942749	3.180455	0.0682559	0.313122	0.22805	0.0231378	0.0318487	0.162808	0.0146094	0.00185038	0.021805	0.0712344	0.203297	0.74653	0.213907	0.0289691	0.0808696	0.0371991	0.1047439	0.08103125	0.0408864	0.0418063	0.240462	0.0629823	0.00630879	0.00207647	0.0949039	0.0246927	0.00449408	0.0900521	0.0246522	0.00569679	0.0886802	0.108342	0.163964	0.006124942	33.50929	0.402758	0.741054	1.08327	1.77292	0.278963	0.22689	0.0653096	0.0687803	0.24012	0.119937	0.08715619	0.07027547
31600	-243.9989	-249.2868	5.287957	2.559774	0.0412998	0.0381445	0.246161	0.0124564	0.116126	0.0543763	0.0464967	0.0164817	0.26131	0.368389	0.14219	0.0965305	0.0248418	0.34609	0.0330915	0.0450551	0.1175076	-0.008411898	0.0212927	0.00955695	0.167585	0.0746366	0.0308255	0.00012977	0.0982984	0.0115659	0.0433821	0.0395779	0.0211756	0.127612	0.178635	0.0134514	0.162275	0.05665426	37.09247	0.352051	0.703818	1.07928	1.86485	0.256298	0.314717	0.0521172	0.0766243	0.160695	0.139549	0.04824236	1.174367
31700	-245.9657	-251.1083	5.142626	2.663222	0.0619215	0.245097	0.0421306	0.0613306	0.146806	0.158531	0.0138215	0.0615088	0.112611	0.17932	0.321969	0.199786	0.0716427	0.212037	0.321253	0.422324	0.2401978	0.1089897	0.0216123	0.215393	0.0347749	0.0244225	0.114771	0.000588708	0.0438878	0.0469846	0.0752857	0.0924109	0.00666921	0.0281624	0.146699	0.0699162	0.0784217	0.04006674	14.25611	0.361405	0.710994	1.08026	1.84734	0.250943	0.273151	0.0977351	0.0827536	0.17866	0.116758	0.1490565	0.2688024
31800	-229.1951	-255.1782	25.98307	3.368364	0.00168276	0.0138618	0.0159809	0.00327879	0.00276862	0.0128267	0.0138711	0.00113666	0.0207918	0.0666133	0.0207984	0.0122825	0.0095331	0.0187354	0.0271377	0.0129647	0.01675657	0.004302325	0.111986	0.103329	0.0401	0.00339368	0.126479	0.0555751	0.0496892	0.000912931	0.0489139	0.0321242	0.0339676	0.05544	0.046992	0.0997175	0.19138	0.001891258	393.2623	0.415894	0.750079	1.08382	1.75021	0.279638	0.11183	0.104998	0.157422	0.171304	0.174808	0.006193583	0.3053576
31900	-242.5577	-245.7796	3.221891	7.357944	0.0423924	0.365513	0.0858891	0.0411676	0.047308	0.175876	0.272872	0.0252291	0.602249	0.0332479	0.107706	0.000442536	0.267562	0.124357	0.179206	0.239759	0.13138	0.1104653	0.120442	0.0936905	0.311478	0.062259	0.0258156	0.0234669	0.0203588	0.00404886	0.00432242	0.0283771	0.0439434	0.0757887	0.147445	0.0277755	0.0107887	0.005345266	11.89351	0.577854	0.844912	1.07812	1.49911	0.244448	0.201398	0.0856886	0.132293	0.184454	0.151719	0.1158106	0.04615525
32000	-239.963	-244.0001	4.037052	2.706894	0.0149663	0.296302	0.411473	0.0481162	0.0194529	0.118715	0.224069	0.0274286	0.0656136	0.405876	0.00453341	0.0472636	0.0933905	0.024939	0.126335	0.318758	0.09352438	0.03591419	0.0245868	0.0784252	0.0846607	0.0118828	0.0229614	0.0162815	0.150454	0.00428307	0.0267526	0.0274996	0.00934761	0.250374	0.171938	0.0717111	0.0488424	0.002239676	44.61396	0.365234	0.71389	1.08063	1.84025	0.239366	0.185234	0.162998	0.0720507	0.191477	0.148874	0.03815387	0.05870117
32100	-211.2041	-238.7238	27.51978	4.795969	0.0134199	0.0297948	0.0211373	0.000456999	0.00898515	0.000783822	0.0321925	0.0128306	0.00402073	0.0186072	0.0171045	0.0161068	0.0213208	0.0129557	0.00837314	0.0194286	0.0152286	0.01020804	0.0439463	0.08864	0.121466	0.0679035	0.119154	0.0119643	0.0787473	0.0159896	0.0107576	0.0268188	0.0550164	0.0129067	0.334036	0.0104133	0.0022399	0.002857742	192.9956	0.493376	0.798902	1.08364	1.62408	0.266529	0.220171	0.0866225	0.0691046	0.20001	0.157563	0.01306578	0.2187196
32200	-257.9238	-250.3606	-7.563128	2.891692	0.154974	0.209008	0.0447866	0.0432684	0.0091416	0.0812817	0.524974	0.049471	0.0203782	0.317893	0.035502	0.324704	0.118346	0.49492	0.00459636	0.66777	0.2480825	0.03549748	0.0166066	0.104587	0.238614	0.0578506	0.0083758	0.0110176	0.0865138	0.00127532	0.0356804	0.151568	0.0552986	0.0607238	0.0806653	0.0281246	0.0630985	0.006155918	81.97536	0.380706	0.725349	1.08193	1.81202	0.272817	0.20224	0.108127	0.0762591	0.253249	0.0873075	0.0416534	0.1477891
32300	-237.4501	-243.7892	6.339097	5.991445	0.0464354	0.889973	0.0214913	0.0349654	0.0314013	0.208356	0.0339947	0.0981209	0.0966381	0.0757245	0.0392598	0.246471	0.0208532	0.0514996	0.0814366	0.134294	0.1059193	0.04906545	0.0269265	0.0609779	0.0559296	0.0702784	0.0517888	0.0305072	0.0496891	0.0113897	0.0296081	0.0298015	0.214452	0.0314104	0.304184	0.02009	0.0129666	0.0181929	19.2611	0.538683	0.82441	1.08128	1.55563	0.294668	0.215308	0.0721187	0.0820376	0.10908	0.226788	0.06725835	0.2704928
32400	-243.8151	-250.2415	6.426303	5.089218	0.0258609	0.0360395	0.122397	0.0121371	0.0182849	0.0721159	0.113892	0.00835866	0.298662	0.0493382	0.220304	0.305121	0.0239289	0.0748718	0.00649133	0.00490484	0.1002758	0.02649792	0.00673829	0.170631	0.155248	0.0605309	0.0275408	0.00322027	0.183686	0.01134	0.0406631	0.0292949	0.0858418	0.0807065	0.0767265	0.0646461	0.00318608	0.01302404	62.0682	0.505741	0.806067	1.08314	1.60505	0.252428	0.246256	0.0821165	0.137256	0.133058	0.148885	0.03952196	0.3295394
32500	-247.0079	-245.3904	-1.617494	4.826147	0.210567	0.100763	0.014266	0.0949041	0.0814153	0.143666	0.228275	0.0473065	0.162452	0.0968857	0.2235	0.00992571	0.453138	0.157611	0.160338	0.0633605	0.2457807	-0.02580717	0.0628951	0.0589411	0.151698	0.01176	0.110662	0.0157221	0.0913569	0.0230721	0.00902599	0.0742005	0.0083602	0.0524362	0.271878	0.0182071	0.0397852	0.1003557	21.64673	0.494693	0.799672	1.08359	1.62204	0.244886	0.19278	0.101152	0.0747649	0.217605	0.168812	0.07454851	1.34618
32600	-229.1115	-245.1859	16.07437	4.13891	0.00322553	0.0320821	0.00822915	0.00168898	0.0226201	0.114062	0.0579748	0.00906996	0.143917	0.11647	0.0944274	0.0611857	0.022268	0.0254968	0.0203646	0.0856213	0.05646397	0.02482236	0.0258334	0.0697659	0.16959	0.0547887	0.0620478	0.00420639	0.0438369	0.0202104	0.0958271	0.0424815	0.0291034	0.0971728	0.247645	0.00449683	0.0329943	0.002518679	72.26944	0.461834	0.77988	1.08435	1.67393	0.270974	0.139393	0.199708	0.107822	0.189646	0.0924563	0.02734104	0.09212082
32700	-248.4063	-247.734	-0.6723515	4.011447	0.035236	0.093275	0.181058	0.119768	0.244393	0.135548	0.0522921	0.0284998	0.192896	0.212701	0.163927	9.6699e-05	0.0684744	0.0711708	0.258257	0.573148	0.1354562	0.006539287	0.0490177	0.0282616	0.0735922	0.082443	0.0398779	0.0182426	0.00700571	0.138132	0.0454832	0.00393905	0.042763	0.00435894	0.309701	0.10354	0.0536424	0.02660162	43.08512	0.45499	0.775604	1.0844	1.68501	0.253266	0.233131	0.0690495	0.0772342	0.193078	0.174242	0.03314091	0.8026823
32800	-224.348	-243.4786	19.13054	3.705343	0.00307102	0.0229466	0.0108197	0.00759903	0.00200378	0.00882755	0.0803053	0.00964679	0.0579142	0.0714348	0.0225696	0.0412495	0.0317442	0.0153066	0.0939004	0.0223602	0.03115314	0.004140017	0.0496326	0.0444311	0.158993	0.0727102	0.0700662	0.00972325	0.0305132	0.00292546	0.0268809	0.0747386	0.0470122	0.0669185	0.183365	0.0402046	0.121885	0.01438507	114.3612	0.437405	0.764361	1.08432	1.71392	0.283139	0.187146	0.104476	0.103636	0.2002	0.121403	0.01852509	0.7765183
32900	-252.2478	-248.3238	-3.924014	2.848331	0.142837	0.0769921	0.0748187	0.132896	0.0442568	0.246169	0.27969	0.158159	0.378771	0.29462	0.144807	1.11547	0.115294	0.110248	0.714848	0.419335	0.3419513	0.08877699	0.0498171	0.0236471	0.120328	0.0162286	0.0163415	0.0135575	0.0749359	0.00460552	0.0631054	0.0121729	0.0396762	0.0720021	0.320645	0.0172035	0.155733	0.107958	12.29007	0.377177	0.722769	1.08166	1.8184	0.272558	0.27814	0.0991214	0.122873	0.110943	0.116364	0.196735	0.5487483
33000	-234.365	-250.5902	16.22516	0.7310279	0.000796682	0.174081	0.068404	0.040402	0.0137015	0.0598851	0.00615821	0.0353849	0.0571464	0.0146039	0.0330141	0.0427033	0.158609	0.00344226	0.0198386	0.183495	0.06008474	0.01675718	0.11055	0.0138155	0.161958	0.0672107	0.0624378	0.0162633	0.114076	0.00465442	0.0337375	0.141476	0.0307929	0.00829139	0.180321	0.0504747	0.00393965	0.005210575	86.1624	0.0808243	0.377809	0.935845	2.60552	0.171427	0.202789	0.120236	0.0765395	0.252635	0.176374	0.02196776	0.2371919
33100	-248.5992	-241.7685	-6.830681	3.878927	0.0149862	0.504058	0.0511178	0.0296397	0.156588	0.0263097	0.000705234	0.006649	0.205462	0.516005	0.121521	0.451913	0.382786	0.0112295	0.0576135	0.258553	0.1575146	0.01225525	0.0396214	0.25374	0.100064	0.0678916	0.00222802	0.00981495	0.0890936	0.00126231	0.00988642	0.0486585	0.00963754	0.0804341	0.255123	0.0225113	0.0100333	0.02163593	88.91804	0.447585	0.770915	1.0844	1.6971	0.334743	0.187167	0.11034	0.0617925	0.146002	0.159956	0.03389118	0.6383942
33200	-248.1467	-249.1595	1.01275	1.820733	0.00352303	0.0310089	0.0911078	0.00663934	0.069263	0.132087	0.243547	0.00200877	0.022682	0.058368	0.15707	0.272774	0.122028	0.352655	0.0729394	0.0371059	0.2254195	0.03768615	0.0819503	0.0196487	0.178677	0.0204596	0.0316012	0.0588145	0.163202	0.00959638	0.112955	0.0336972	0.0489714	0.0145918	0.114087	0.0406241	0.0711226	0.01930753	53.89706	0.270894	0.634488	1.06478	2.02984	0.243052	0.247613	0.171779	0.0918565	0.11607	0.129629	0.05699368	0.3387661
33300	-238.9067	-249.4172	10.51045	1.903295	0.0498691	0.0975833	0.0833025	0.00130337	0.164801	0.0680456	0.537706	0.00320846	0.0442049	0.0453332	0.118931	0.0799984	0.236901	0.0545677	0.0629694	0.0683657	0.096052	0.05009651	0.0302222	0.0414011	0.185805	0.0848931	0.101935	0.0404988	0.0472518	0.0869115	0.0689998	0.0820785	0.00225108	0.0715534	0.121374	0.00468313	0.0301414	0.0559601	31.92772	0.281451	0.64432	1.06737	2.00686	0.263258	0.262924	0.111796	0.0568456	0.133589	0.171588	0.1060566	0.5276437
33400	-212.8602	-240.7313	27.87111	2.249849	0.00104329	0.0217681	0.0096651	7.18195e-05	9.15241e-05	0.00438779	0.0280583	0.00148637	0.0216948	0.00241804	0.00672102	0.000551659	0.000687077	0.0320298	0.00297366	0.0183333	0.01158402	0.001450666	0.239781	0.00861539	0.210099	0.0575139	0.0171681	0.0089806	0.00329751	0.0283455	0.0101412	0.0772949	0.000916812	0.0154117	0.27582	0.00117792	0.045437	0.0005004362	822.5291	0.32138	0.679199	1.07515	1.92427	0.258212	0.167628	0.0995392	0.081738	0.198844	0.194039	0.001951102	0.256489
33500	-232.0019	-248.425	16.42301	3.986023	0.00822876	0.0240882	0.00637205	0.0427662	0.00546588	0.084727	0.105337	0.00173925	0.0371344	0.0721131	0.0635818	0.0549679	0.0123635	0.00357496	0.0198381	0.00937945	0.02733373	0.004117659	0.0398881	0.0400471	0.0610875	0.0352537	0.0875676	0.011487	0.0927201	0.0574053	0.052506	0.0150852	0.0147101	0.0523969	0.221278	0.0893612	0.129206	0.003728312	164.8725	0.453593	0.774724	1.0844	1.68728	0.213071	0.231402	0.148492	0.0981928	0.167227	0.141616	0.007845971	0.475188
33600	-250.8647	-247.2577	-3.607013	2.941098	0.0216258	0.213826	0.0433535	0.30769	0.725893	0.234543	0.139328	0.0150642	0.0642553	0.11459	0.733687	0.264886	0.0503161	0.11016	0.0222449	0.0609029	0.2560565	0.04546412	0.131031	0.00615681	0.0929136	0.0669231	0.256495	0.0454902	0.0289998	0.0039514	0.0160894	0.0205102	0.0216966	0.00991257	0.21381	0.0790114	0.00700861	0.01910389	39.22492	0.384653	0.728214	1.08221	1.80492	0.3124	0.160242	0.178736	0.0776662	0.176009	0.0949477	0.064568	0.2958723
33700	-250.649	-245.1349	-5.514144	2.336211	0.113427	0.0438601	0.285607	0.0790541	0.057143	0.15781	0.303792	0.00164885	0.0705351	0.0287744	0.217145	0.0428171	0.319363	0.585503	0.0170038	0.00854985	0.1478345	0.02360253	0.0932806	0.0331873	0.306636	0.175421	0.0340529	0.0568575	0.0451081	0.00219735	0.0169846	0.0697935	0.00438745	0.0108421	0.0771515	0.0337703	0.04033	0.005009814	136.6363	0.330357	0.686585	1.07651	1.90655	0.296707	0.212538	0.0816453	0.0949886	0.158521	0.1556	0.02861235	0.1750927
33800	-214.5667	-254.5978	40.03117	2.40183	0.00199669	0.0109605	0.00188489	4.40601e-05	0.0155648	0.00110475	0.00262386	0.0104946	0.000149403	0.0121516	0.00370315	0.00140315	0.0125925	0.00382311	0.00613284	0.000849512	0.007233765	0.00206691	0.0545102	0.0184915	0.193048	0.197036	0.0811646	0.0486576	0.0672275	0.00140347	0.0945029	0.00268132	0.00522398	0.0479968	0.12849	0.0122417	0.0473245	0.0007309591	376.3292	0.336947	0.69191	1.07742	1.89372	0.266181	0.174628	0.169212	0.149001	0.14796	0.0930186	0.002797869	0.2612556
33900	-238.3098	-246.7142	8.404415	3.05309	0.00019065	0.120818	0.229475	0.00723615	0.157589	0.0189496	0.0789996	0.00446698	0.0526343	0.144642	0.000857427	0.0245082	0.285119	0.1109	0.00714407	0.000778547	0.05722389	0.0287536	0.0200144	0.19022	0.235165	0.133832	0.00817457	0.0379429	0.0490369	0.00877544	0.0352016	0.00575625	0.0533024	0.0635865	0.0728233	0.0153017	0.0708667	0.008134579	67.87169	0.393328	0.734426	1.08277	1.78948	0.28786	0.207983	0.128158	0.0825409	0.193444	0.100014	0.03688818	0.2205199
34000	-250.0392	-257.8679	7.828649	4.740099	0.00405765	0.0692566	0.126601	0.142315	0.0240796	0.104721	0.0296666	0.0119679	0.0436429	0.0468	0.0112967	0.0772944	0.13306	0.0241906	0.0235523	0.0335639	0.05419784	0.007807227	0.01241	0.0242045	0.0209143	0.0122529	0.118082	0.0440337	0.254938	0.0149554	0.12716	7.87055e-05	0.0569514	0.0689276	0.153217	0.00877228	0.0831017	0.0441612	90.75371	0.490912	0.797454	1.08372	1.62791	0.280087	0.130341	0.0820245	0.0854585	0.234927	0.187162	0.05196843	0.8497698
34100	-224.3123	-249.5193	25.20701	3.169275	0.0012835	0.0323042	0.0399536	0.00301309	0.0656711	0.010293	0.0249245	0.0270446	0.0285224	0.0285328	0.0412402	0.0301613	0.016022	0.00430519	0.0194318	0.0197609	0.02162333	0.01044936	0.047652	0.0691764	0.0721372	0.00308239	0.038613	0.00689785	0.00892795	0.0380883	0.018385	0.0715707	0.0305245	0.218087	0.25207	0.110743	0.0140448	0.00230623	102.0443	0.401948	0.74049	1.08323	1.77433	0.279753	0.198214	0.0653615	0.107971	0.202406	0.146295	0.01275559	0.1808015
34200	-236.5296	-246.0258	9.496235	1.226975	0.117144	0.303869	0.225985	0.00542019	0.304903	0.0254969	0.291402	0.0264064	0.152126	0.0457553	0.179476	0.147787	0.134436	0.0114728	0.226203	0.0193717	0.1082517	0.07483782	0.0408468	0.0129091	0.0837684	0.15992	0.0632916	0.0515263	0.0361665	0.0101672	0.0711114	0.0836492	0.0296347	0.0557651	0.193392	0.0552275	0.0526236	0.007689993	25.05846	0.179907	0.535755	1.02936	2.25497	0.286341	0.209455	0.0833436	0.1047	0.18414	0.132021	0.08252781	0.09318063
34300	-229.0999	-245.6964	16.59653	2.272327	0.00522872	0.0810864	0.218709	0.00537017	0.00643214	0.104301	0.0496578	0.0403793	0.0116853	0.0492694	0.0264609	0.0354224	0.116584	0.0331694	0.0257224	0.00472781	0.06145683	0.01299217	0.0776704	0.0046054	0.0397376	0.0349237	0.0980152	0.00867971	0.167213	0.027796	0.0689303	0.00569394	0.0888012	0.122614	0.155077	0.0909215	0.00932108	0.01145129	86.82857	0.323751	0.681164	1.07552	1.91957	0.237705	0.202336	0.134835	0.0699598	0.180104	0.17506	0.02444345	0.4684808
34400	-245.6683	-248.298	2.629665	1.984518	0.0579479	0.366706	0.0848638	0.0541309	0.026633	0.0953544	0.448985	0.257606	0.0125351	0.12977	0.0157517	0.0728944	0.161053	0.297819	0.149516	0.161138	0.2650555	0.04316032	0.0397192	0.0110357	0.2144	0.00109406	0.0499348	0.0245433	0.0351298	0.0470315	0.105582	0.0180882	0.0843422	0.0418162	0.236257	0.0139648	0.0770615	0.03249853	28.91791	0.29142	0.653357	1.0696	1.98563	0.304825	0.257429	0.0957984	0.12074	0.135004	0.0862043	0.07565884	0.4295404
34500	-229.6189	-246.2337	16.61487	2.002005	0.0139985	0.0194393	0.0206381	0.00156887	0.00121685	0.0254153	0.109242	0.0304347	0.0226936	0.0960202	0.0113164	0.0888867	0.0378004	0.0144448	0.00309911	0.022198	0.02782883	0.005135139	0.0686464	0.0251197	0.0226356	0.0391582	0.0423324	0.029433	0.0680492	0.00720197	0.0162191	0.00771267	0.0474717	0.0448388	0.267836	0.271114	0.042231	0.008938145	181.2031	0.293514	0.655227	1.07004	1.98122	0.198751	0.179202	0.177303	0.0993877	0.228081	0.117275	0.01407328	0.6351144
34600	-254.0254	-247.623	-6.402476	3.147659	0.0268738	0.330911	0.50176	0.215058	0.365349	0.0862045	0.664811	0.081696	0.940183	0.568186	1.12806	0.0580335	0.168579	0.198109	0.328164	0.288585	0.2625571	0.09394279	0.0787987	0.0542447	0.238861	0.0504798	0.0862041	0.000134583	0.0461921	0.107048	0.0202729	0.0230814	0.0669342	0.00610889	0.0859286	0.1044	0.031311	0.0326776	11.26129	0.400372	0.739389	1.08315	1.77708	0.283628	0.138908	0.184848	0.0918725	0.167036	0.133707	0.1266204	0.2580753
34700	-241.135	-247.1595	6.02452	2.62855	0.0936644	0.0240115	0.0595536	0.0095613	0.0305918	0.161661	0.0446716	0.0637689	0.0188613	0.0767154	0.192382	0.211423	0.496281	0.351124	0.137935	0.0141712	0.1146143	0.03758082	0.0249986	0.130211	0.0678645	0.152749	0.0243541	0.0235641	0.0324024	0.00265398	0.118631	0.0213017	0.0687228	0.0129627	0.143658	0.00753127	0.168394	0.01590057	54.02587	0.358315	0.70864	1.07995	1.8531	0.322064	0.165505	0.111276	0.103458	0.130449	0.167248	0.0534814	0.2973103
34800	-250.5093	-245.378	-5.131252	6.177823	0.111467	0.56246	0.0288718	0.108287	0.00791406	0.355973	0.276891	0.225269	0.00428179	0.210383	0.0282811	0.0167386	0.153222	0.18366	0.374414	0.00661445	0.2432157	0.01472626	0.0463989	0.153875	0.0930716	0.0440624	0.00341757	0.0214063	0.0768687	0.00215259	0.108261	0.0483094	0.0694959	0.0574189	0.0475831	0.212835	0.0148435	0.02472097	46.89625	0.544688	0.827643	1.08086	1.54681	0.242658	0.226514	0.147682	0.0792922	0.0975553	0.206299	0.03944723	0.6266846
34900	-230.0331	-247.5769	17.54383	1.704114	0.00131096	0.0647361	0.0335227	0.00681956	0.0120311	0.0727215	0.00164728	0.0555291	0.0440257	0.0816824	0.0548867	0.0248069	0.0433263	0.0486503	0.0508232	0.0820142	0.05901643	0.00423852	0.0121503	0.180051	0.0411806	0.131701	0.0191532	0.0162169	0.0115855	0.026691	0.0553245	0.187753	0.0990428	0.0605685	0.122575	0.0105116	0.0254963	0.007029098	79.77313	0.255203	0.619346	1.06046	2.065	0.257249	0.210924	0.0929692	0.109644	0.17397	0.155244	0.01126762	0.6238318
35000	-219.0054	-244.6492	25.6438	1.68844	0.000190044	0.00756212	0.00490071	0.0125235	0.00048866	0.0148713	0.0110093	0.0103864	0.0166745	0.042981	0.026704	0.00449454	0.00109443	0.0261016	0.0260483	0.0237764	0.01251279	0.002244351	0.0747248	0.0319295	0.0756274	0.0183977	0.0698758	0.0100963	0.0542409	0.023737	0.0140981	0.103238	0.000972898	0.000511502	0.458683	0.0281691	0.0356974	0.001458818	469.6344	0.25302	0.617187	1.05981	2.06999	0.250219	0.196372	0.0757467	0.121912	0.203383	0.152367	0.003703169	0.3939377
35100	-241.2736	-249.6286	8.355073	5.082668	0.0443079	0.113976	0.0848063	0.00260122	0.155971	0.0476258	0.187879	0.0106005	0.213385	0.0118833	0.0950451	0.0759878	0.1918	0.0440888	0.00188881	0.0869189	0.08077513	0.01395655	0.0501669	0.00896607	0.122431	0.129267	0.0897146	0.00380878	0.156044	0.0119429	0.00781386	0.0203018	0.222335	0.07059	0.036713	0.00683331	0.0630714	0.0271738	44.67326	0.505475	0.805914	1.08315	1.60546	0.265922	0.153987	0.14715	0.081788	0.191667	0.159485	0.04113034	0.6606752
35200	-239.3693	-245.7801	6.410845	2.043886	0.130182	0.133081	0.0168057	0.0167664	0.118789	0.107553	0.0371953	0.098498	0.0677492	0.0656993	0.0375834	0.305213	0.128453	0.00867049	0.235956	0.520419	0.1141717	0.01724916	0.0700403	0.0665456	0.0145135	0.0601296	0.160817	0.0257812	0.0267122	0.021275	0.0488914	0.0219871	0.0115022	0.0060357	0.230271	0.0714747	0.164024	0.0529899	31.06505	0.298458	0.659601	1.07105	1.97089	0.285214	0.203591	0.128935	0.0554125	0.216014	0.110832	0.07023907	0.7544221
