Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
18300	-242.2793	-242.4134	0.13406	1.064604	0.0417035	0.0948912	0.0922901	0.0744503	0.203689	0.0418322	0.101156	0.0955267	0.431341	1.31395e-05	0.418144	0.206947	0.115664	0.174948	0.15446	0.01281558	0.0544472	0.0821025	0.143341	0.244523	0.0330932	0.027763	0.0274446	0.036348	0.0898192	0.0785402	0.0366711	0.0127905	0.0332085	0.0861186	0.0137902	0.006588262	185.9957	0.149661	0.495344	1.00993	2.34506	0.159466	0.154558	0.235601	0.0752363	0.234092	0.141047	0.01940384	0.3395339
18400	-227.2509	-235.513	8.262147	5.753553	0.125492	0.0473615	0.0206717	0.201531	0.0363222	0.0713425	0.0657151	0.0155659	0.023462	0.085794	0.044613	0.00174675	0.0336917	0.117413	0.05947429	0.002999752	0.0415395	0.00842328	0.209611	0.146797	0.0865631	0.00713118	0.0169428	0.00789605	0.146308	0.0601359	0.0219388	0.0731878	0.0925251	0.0446963	0.0363041	0.009867834	156.1311	0.530654	0.820036	1.0818	1.56751	0.151272	0.118074	0.207375	0.0976057	0.350304	0.0753682	0.01286759	0.7668753
18500	-221.8301	-228.8797	7.049513	2.012191	0.107408	0.0142488	0.0426379	0.0426758	0.00836734	0.0936755	0.0616634	0.086548	0.0862169	0.0356403	0.0932702	0.204674	0.14215	0.0524293	0.1044679	0.004761923	0.0117754	0.0370694	0.0813945	0.360398	0.0253741	0.00431646	0.0128479	0.00643043	0.171894	0.12612	0.0737469	0.0131969	0.0414366	0.0326597	0.0013399	0.0005602681	232.6585	0.294726	0.656304	1.07029	1.97868	0.124939	0.189252	0.217972	0.0719044	0.281322	0.114611	0.005322191	0.1052702
18600	-253.2226	-241.1117	-12.11091	1.038436	0.172705	0.0714465	0.43802	0.0143168	0.103766	0.0493433	0.0511055	0.873413	1.70124	0.0176059	0.208776	0.348539	0.56136	0.0762713	0.2915581	0.007621238	0.0190899	0.118228	0.0776627	0.110436	0.143045	0.0471782	0.0178197	0.0497113	0.133725	0.0118429	0.0193164	0.0579301	0.122758	0.0684776	0.00277957	0.02453574	160.7585	0.144559	0.488007	1.00609	2.36135	0.174141	0.190778	0.149061	0.0817437	0.304345	0.099931	0.03215698	0.7629989
18700	-219.2827	-236.9056	17.62297	2.369144	0.0106799	0.0303565	0.024614	0.000367139	0.000640579	0.047217	0.00233323	0.0768041	0.00138839	0.000631191	0.030763	0.0379278	0.00648514	0.0629231	0.02320641	0.003968762	0.0317509	0.0847016	0.0565861	0.132714	0.0165574	0.000199963	0.0442399	0.00499217	0.202002	0.0352913	0.0499789	0.0545131	0.171581	0.0764455	0.0384457	0.00415559	491.644	0.333689	0.689287	1.07698	1.90005	0.149698	0.207018	0.155802	0.0524157	0.358044	0.077022	0.008124352	0.511498
18800	-232.0547	-235.8743	3.81957	2.63746	0.348426	0.0381656	0.311765	0.0274101	0.0916119	0.0195394	0.0507959	0.436007	0.062035	0.154324	0.409189	0.0729499	0.0136217	0.277709	0.2189016	0.03820306	0.0298741	0.112166	0.23507	0.123212	0.00607329	0.00169312	0.0691325	0.0287196	0.105557	0.0661811	0.0162556	0.0138537	0.153992	0.0240219	0.0141975	0.0001579344	39.0277	0.359113	0.70925	1.08003	1.85161	0.103355	0.152853	0.231668	0.0709688	0.338907	0.102247	0.03836099	0.004117057
18900	-228.4983	-230.1801	1.681752	2.931793	0.11926	0.0898365	0.0665017	0.0319797	0.030943	0.0357405	0.0199928	0.113192	0.0801363	0.0251733	0.1546	0.076612	0.0659956	0.192736	0.04610694	0.003454979	0.0167504	0.153237	0.0873661	0.249033	0.0216093	0.0100103	0.000243562	0.00678909	0.122712	0.0455604	0.0033598	0.0276195	0.164003	0.0321275	0.0595793	0.01175209	276.8158	0.383916	0.72768	1.08216	1.80625	0.16406	0.133734	0.196395	0.056861	0.331468	0.117482	0.01520707	0.7728044
19000	-231.4198	-228.0395	-3.380294	1.86024	0.364107	0.198129	0.0326623	0.0880526	0.0267435	0.179505	0.128128	0.289922	0.0424364	0.404314	0.570831	0.238862	0.0337256	0.538115	0.1799727	0.02795682	0.00611045	0.0147706	0.0333474	0.316932	0.0623247	0.0117689	0.000933967	0.00599415	0.256853	0.00494663	0.0233481	0.00372195	0.20821	0.0184037	0.0323336	0.0102985	85.05548	0.276001	0.639278	1.06606	2.01866	0.161654	0.120391	0.293019	0.108798	0.225202	0.090935	0.03825532	0.2692043
19100	-224.0649	-231.1913	7.126438	3.961714	0.0704937	0.202077	0.0485334	0.209549	0.0110425	0.00493537	0.0587497	0.04384	0.00522636	0.125978	0.0446175	0.0131209	0.385649	0.168474	0.1434506	0.03087795	0.000113569	0.135994	0.112997	0.142865	0.0562835	0.00322349	0.0038374	0.00866393	0.0602023	0.0735427	0.0305171	0.0213075	0.272344	0.0603807	0.0177271	0.01072642	67.96518	0.452247	0.773875	1.08441	1.68947	0.188354	0.196749	0.185206	0.0432908	0.205412	0.180989	0.04160437	0.2578195
19200	-233.736	-244.344	10.608	0.7987139	0.0494504	0.0398647	0.102657	0.0241758	0.00324732	0.023489	0.101829	0.00643401	0.0447894	0.1205	0.12162	0.110104	0.127198	0.0652358	0.0646005	0.01839988	0.0114912	0.188035	0.0326691	0.0554767	0.00625568	0.00909462	0.101539	0.00734725	0.126143	0.154168	0.154277	0.0128095	0.122438	0.0133448	0.00491181	0.01070395	126.9301	0.0952851	0.406616	0.956598	2.5415	0.128644	0.255491	0.141423	0.0484025	0.306942	0.119097	0.02910383	0.3677849
19300	-226.1354	-233.985	7.849551	2.774317	0.069476	0.00794156	0.293266	0.179604	0.0146743	0.0854243	0.0140555	0.135598	0.253565	0.131447	0.0751891	0.00464183	0.090696	0.223108	0.1666207	0.03709323	0.0402014	0.0439983	0.267082	0.0819396	0.0354387	0.00737084	0.013652	0.0180381	0.085528	0.0423922	0.241312	0.0119877	0.0803757	0.0211719	0.00951139	0.0009651422	64.55891	0.371012	0.718214	1.08115	1.82962	0.151942	0.212464	0.199034	0.0792644	0.232811	0.124484	0.03805838	0.02535952
19400	-236.7275	-238.5974	1.869895	2.366407	0.0337688	0.0443943	0.135494	0.0334566	0.0193128	0.393506	0.0620761	0.485683	0.675644	0.133408	0.221208	0.0919079	0.194323	0.404734	0.2450894	0.03790615	0.0150869	0.0405523	0.189831	0.157323	0.137539	0.000154842	0.0271668	0.00180975	0.127967	0.0239718	0.107322	0.0198457	0.0135092	0.00372552	0.134195	0.002782518	29.85253	0.333414	0.689065	1.07694	1.90058	0.136181	0.137592	0.31447	0.0518178	0.276961	0.0829779	0.04068867	0.06838556
19500	-241.6228	-244.001	2.378232	2.529164	0.570242	0.0632813	0.098148	0.12341	0.0536732	0.405661	0.0461039	0.0673983	0.112055	0.17967	0.173443	0.116351	0.113587	0.0238684	0.2269304	0.03114661	0.00666709	0.230825	0.189035	0.0224659	0.0373096	0.0280358	0.0485757	0.00159612	0.0796841	0.0544076	0.0708142	0.00910867	0.067869	0.138622	0.0149836	0.009448971	52.50162	0.349204	0.701605	1.07895	1.87024	0.163745	0.234425	0.169141	0.0788982	0.23512	0.118671	0.04059558	0.2327586
19600	-234.1526	-236.774	2.621369	1.187176	0.0123311	0.0968212	0.0049743	0.0770368	0.433625	0.0472217	0.0203328	0.0255648	0.000376355	0.124174	0.0942582	0.372464	0.0837945	0.480742	0.1148659	0.01194549	0.0159657	0.0185359	0.00377682	0.132121	0.0588206	0.0036075	0.00681695	0.0276359	0.256089	0.0576299	0.0244099	0.0390038	0.1814	0.037928	0.136259	0.0003725796	151.6005	0.172721	0.526592	1.02521	2.27548	0.167618	0.119598	0.2344	0.0485493	0.333091	0.0967428	0.01231807	0.03024659
19700	-253.7506	-231.84	-21.91066	3.667568	0.457949	0.205063	0.541447	0.140873	0.123553	1.65195	1.00832	1.25546	1.96754	0.213952	2.2954	1.00617	0.461045	0.354211	0.939099	0.1485067	0.0363867	0.0518461	0.105284	0.24325	0.0534052	0.00790038	0.0124605	0.00570502	0.199264	0.0300275	0.0145701	0.00377823	0.0295755	0.107418	0.0991289	0.03120221	13.93494	0.435112	0.762867	1.08429	1.71773	0.102908	0.127499	0.265653	0.0710592	0.283135	0.149746	0.1797089	0.1736264
19800	-218.8038	-231.6347	12.83086	1.725194	0.0991282	0.0125086	0.0452089	0.00143328	0.00531687	0.0506509	0.137179	0.0804817	0.0125156	0.0156003	0.0282566	0.04626	0.206339	0.007354	0.07794207	-0.002312347	0.00662586	0.0211286	0.0711875	0.122784	0.103513	0.00503312	0.0214805	0.00871181	0.262299	0.25894	0.0253834	0.000852727	0.0892396	0.000892785	0.00192866	0.01537419	112.1698	0.258109	0.622201	1.0613	2.05839	0.112919	0.201228	0.148404	0.071991	0.371888	0.0935695	0.01306184	1.177031
19900	-238.4551	-235.0696	-3.385488	3.032479	0.0167567	0.132556	0.214095	0.257189	0.187398	0.113646	0.0393855	0.387917	0.547142	0.304895	0.895449	0.0952382	0.0665514	0.256255	0.1778071	0.0258282	0.0204067	0.217001	0.0839423	0.0967785	0.0661431	0.0160464	0.0100997	0.000530541	0.0376172	0.068475	0.152709	0.013238	0.149174	0.00641484	0.0614237	0.07456665	38.76968	0.391759	0.733311	1.08267	1.79226	0.204044	0.146558	0.179556	0.0753865	0.26301	0.131446	0.1003948	0.7427338
20000	-227.4999	-241.1265	13.62664	2.274187	0.0139609	0.0371479	0.0104488	0.0946093	0.00532243	0.0348631	0.00657816	0.0203563	0.0441587	0.145017	0.00210515	0.00105707	0.0408183	0.101841	0.05956696	0.002925885	0.0364128	0.0529075	0.0485024	0.109198	0.00963606	0.0144084	0.000260032	0.000189745	0.188628	0.0653599	0.101705	0.0882344	0.12109	0.145655	0.0178123	0.01159904	199.9273	0.323946	0.681326	1.07555	1.91918	0.172061	0.207294	0.240026	0.0385696	0.229541	0.112508	0.01452493	0.7985612
20100	-240.9576	-227.2241	-13.73349	5.150614	0.341855	0.202422	0.193258	0.472821	0.00910248	0.148535	0.0416435	0.025081	0.21348	0.355985	0.834914	0.0735654	0.842327	0.74812	0.3610808	0.01734823	0.011175	0.0123366	0.126831	0.284484	0.00512614	0.00115462	0.0966021	0.00207527	0.252095	0.0256985	0.0343409	0.00445659	0.119438	0.00501193	0.0191742	0.01247537	138.149	0.508215	0.807482	1.08303	1.60127	0.157996	0.132451	0.218037	0.0515933	0.352606	0.0873165	0.0298236	0.4183052
20200	-227.5393	-232.8529	5.313604	2.891742	0.0830114	0.113517	0.164459	0.219816	0.00768091	0.0647997	0.0393628	0.0160924	0.0140998	0.0422849	0.157213	0.0605385	0.0594031	0.239759	0.1114025	0.009325961	0.0331905	0.0986022	0.226325	0.0938187	0.0102678	0.000424966	0.0178319	0.00305981	0.0768731	0.258319	0.0118597	0.000595152	0.156042	0.0126649	0.000125428	0.002414765	247.2448	0.38071	0.725352	1.08193	1.81201	0.128547	0.180649	0.176196	0.0259595	0.30162	0.187029	0.01174073	0.2056742
20300	-241.5811	-241.8461	0.2650303	3.3947	0.278258	0.299615	0.184622	0.332968	0.307629	0.150612	0.145699	0.231584	0.170766	0.375243	0.15923	0.00838135	0.48394	0.300293	0.2236405	0.05755921	0.0186659	0.160813	0.0268552	0.280913	0.0606738	0.00922349	0.00535548	0.00848427	0.106282	0.0197079	0.0233646	0.0209116	0.0493028	0.107741	0.101706	0.002276871	31.61132	0.417666	0.751278	1.08387	1.74718	0.167455	0.161828	0.107008	0.0724819	0.354224	0.137004	0.05983608	0.03805181
20400	-230.1514	-240.7534	10.60207	2.759863	0.260521	0.0284834	0.129271	0.04793	0.00434225	0.0333911	0.248427	0.00453732	0.00241408	0.0448067	0.121003	0.0343369	0.0731848	0.0144324	0.06074981	0.01063939	0.0519011	0.0850754	0.122177	0.085628	0.0415286	0.00255646	0.00384267	0.0031182	0.301741	0.0477378	0.069539	0.0124087	0.139139	0.00700123	0.0266057	0.005983866	134.2454	0.369787	0.717301	1.08104	1.83187	0.0916729	0.112711	0.338057	0.0348764	0.314434	0.108249	0.01662326	0.3599695
20500	-230.9073	-235.4705	4.563254	1.873799	0.223589	0.182185	0.0855876	0.0671443	0.0943564	0.0274336	0.0163862	0.0295729	0.201967	0.0571464	0.106653	0.0618998	0.0915499	0.0215732	0.114842	0.002635819	0.0415829	0.0655175	0.0533137	0.186912	0.0183996	0.00549214	0.0356814	0.00360223	0.139576	0.0477482	0.0153005	4.1673e-05	0.366567	0.0150782	0.00518833	0.005677841	222.5216	0.27773	0.640886	1.06649	2.0149	0.170549	0.0703219	0.223784	0.090972	0.297616	0.146756	0.008313659	0.6829533
20600	-219.9718	-238.7061	18.73425	3.341691	0.0311139	0.0366083	0.0124029	0.0404872	0.0179346	0.0200556	0.00577604	0.000991554	0.0068106	0.00816687	0.066058	0.00732382	0.00074414	0.050312	0.02500298	0.0004703762	0.0422218	0.117362	0.0292999	0.141725	0.0506772	0.0035042	0.0474666	0.00518503	0.180175	0.0822085	0.0327632	0.0907683	0.0850075	0.0574017	0.0342343	0.007618922	722.5357	0.414082	0.748849	1.08375	1.75332	0.116405	0.108747	0.25852	0.0957362	0.3355	0.0850923	0.008089299	0.941852
20700	-225.7333	-237.484	11.75075	1.780652	0.0750933	0.0990011	0.0426379	0.00201061	0.105585	0.0289203	0.0555016	0.101165	0.132317	0.33003	0.0252225	0.0510217	0.0384026	0.267651	0.09979189	0.007617211	0.0252246	0.0425486	0.12145	0.0802416	0.131115	0.00671831	0.0079538	0.00118255	0.186567	0.0583727	0.125307	0.0299239	0.0555983	0.125722	0.00207395	0.01731469	49.17673	0.265607	0.629459	1.06339	2.04154	0.235887	0.146446	0.177547	0.0817079	0.236122	0.12229	0.0249319	0.6944793
20800	-237.7186	-244.4079	6.689325	0.6628129	0.0237258	0.0587955	0.0349028	0.104297	0.0375813	0.0964819	0.108398	0.0824704	0.103014	0.00183919	0.232094	0.0659345	0.2735	0.063592	0.1022453	0.0109336	0.139811	0.0503038	0.0224601	0.0859866	0.256661	0.00834537	0.0144931	0.00777901	0.0750081	0.0846874	0.0493274	0.00566766	0.0368851	0.0831362	0.0794478	0.0001075248	192.1102	0.0662698	0.345443	0.910268	2.67802	0.109832	0.189932	0.225352	0.0938499	0.259269	0.121766	0.01104113	0.009738574
20900	-220.2124	-233.2618	13.04942	1.425893	0.0535903	0.0110614	0.016911	0.0404716	0.0259027	0.0111502	0.0198754	0.155111	0.0288195	0.110937	0.0256771	0.048133	0.0147239	0.00883225	0.03366196	0.001066305	0.0122215	0.162452	0.0529204	0.2622	0.00751264	0.00969358	0.0248464	0.0147431	0.10335	0.166308	0.0572412	0.0634711	0.0222461	0.0401968	0.000596692	0.003988504	400.7778	0.213644	0.575738	1.04576	2.16486	0.172721	0.0962322	0.203273	0.0735326	0.295784	0.158457	0.005054809	0.7890514
21000	-218.7242	-229.3511	10.62688	3.250152	0.139729	0.0359753	0.0402283	0.0421855	0.134808	0.100623	0.0775322	0.0467795	0.240671	0.0645346	0.00723808	0.0358479	0.0425794	0.178724	0.08179217	0.02181711	0.00768297	0.115967	0.0937144	0.243919	0.0669587	0.000542045	0.00126989	5.08845e-05	0.0516912	0.105285	0.00173697	0.00736392	0.260344	0.0276052	0.0158697	0.001851959	86.03188	0.407734	0.744501	1.0835	1.76427	0.0985154	0.220802	0.239415	0.0968942	0.231013	0.113359	0.02366907	0.07824384
21100	-223.5179	-232.0422	8.524273	2.653483	0.126053	0.130617	0.0581846	0.189009	0.022303	0.103847	0.0264609	0.00455363	0.0953546	0.0367542	0.0040974	0.0718986	0.193385	0.0183262	0.05580401	0.02316969	0.00935318	0.105477	0.0383522	0.387723	0.0287579	0.0048709	0.0126233	0.00758481	0.154951	0.0619433	0.0319894	0.0282345	0.0652968	0.0296326	0.0332097	0.01599252	99.39045	0.360541	0.710338	1.08017	1.84895	0.117687	0.14323	0.228995	0.0368363	0.377831	0.0954213	0.03916221	0.4083661
21200	-239.9789	-234.4517	-5.527211	2.734222	0.17448	0.105995	0.242339	0.375929	0.147449	0.0183486	0.290267	0.102886	0.476464	0.238492	0.296783	0.754967	0.0412958	0.76603	0.495041	0.04726746	0.0113055	0.0897446	0.0658544	0.322036	0.00223331	0.00230652	0.0486701	0.022357	0.142952	0.000185595	0.0052816	0.000342163	0.159001	0.0853847	0.0423453	0.03377596	29.2514	0.367595	0.715663	1.08085	1.83589	0.0975013	0.158323	0.255796	0.0387393	0.33221	0.117431	0.08104342	0.4167638
21300	-243.7855	-234.2572	-9.528254	2.38581	0.0234349	0.0152179	0.0953885	0.057831	0.0515924	0.0422452	0.230733	0.420451	0.796111	0.0610778	0.373974	0.20032	0.498729	0.138966	0.1843527	0.006606426	0.0040509	0.0499663	0.00473122	0.102477	0.0801445	0.00105944	0.0195819	0.0151083	0.345103	0.18769	0.00517093	0.0234901	0.108734	0.0450806	0.00761315	0.01220207	258.3478	0.335356	0.690632	1.07721	1.8968	0.122907	0.185481	0.229003	0.0729479	0.268587	0.121074	0.01880849	0.6487531
21400	-235.5836	-238.5149	2.931232	1.325883	0.0847241	0.0945302	0.140937	0.477905	0.116459	0.000774391	0.116442	0.212631	0.1317	0.0325746	0.0368643	0.584532	0.0237847	0.144021	0.1687691	0.01838826	0.00908294	0.00548791	0.110881	0.081464	0.0343156	0.000537538	0.0884095	0.00145057	0.272905	0.155312	0.0648686	0.0376602	0.058958	0.0775727	0.00109508	0.00446269	73.26381	0.197129	0.556752	1.03832	2.2078	0.117072	0.135013	0.195902	0.0753565	0.326074	0.150581	0.02285095	0.1952956
21500	-232.3443	-231.1781	-1.166241	1.469715	0.586929	0.0152534	0.0324141	0.153191	0.0053568	0.0486453	0.105852	0.0667875	0.0899465	0.108564	0.26152	0.319811	0.171817	0.665106	0.1467469	-0.001541648	0.00745866	0.141736	0.249395	0.182375	0.000210096	0.00338334	0.021019	0.00435033	0.12204	0.0355024	0.134171	0.01407	0.037094	0.000779006	0.046417	0.03364422	129.4544	0.220606	0.583437	1.04859	2.14736	0.175529	0.13381	0.174649	0.0784721	0.272032	0.165508	0.03210257	1.048023
21600	-236.6297	-233.9578	-2.671982	2.633715	0.572682	0.446452	0.604974	0.310858	0.085427	0.0726039	0.0757539	0.0866988	0.26246	0.180199	0.322308	0.0225558	0.128126	0.545684	0.2717718	0.02657118	0.0386416	0.273343	0.120313	0.0736403	0.0634878	0.000924449	0.0100317	0.00399809	0.144343	0.0458454	0.0968764	0.0205976	0.0702687	0.0260718	0.011617	0.01583194	54.03238	0.358778	0.708994	1.08	1.85223	0.12134	0.160933	0.193884	0.0849095	0.284889	0.154044	0.04240312	0.3733674
21700	-247.0065	-240.9546	-6.051976	1.17892	0.050827	0.0266118	0.0411655	0.182247	0.258468	0.101142	0.100608	0.122244	0.749871	0.042321	0.227347	0.055715	0.104146	0.179379	0.1519243	0.003589872	0.0723302	0.156713	0.0723885	0.0822883	0.0902642	0.00812992	0.0250809	0.0211404	0.253429	0.128988	0.00701438	0.0141812	0.0483804	0.00201019	0.0176613	0.01365737	369.7609	0.171212	0.524635	1.02431	2.27985	0.130323	0.0905269	0.170778	0.0824805	0.47277	0.0531207	0.01724724	0.7918581
21800	-231.6899	-233.8491	2.159131	1.466127	0.0445826	0.216514	0.150713	0.181024	0.0740087	0.224881	0.434561	0.0568704	0.27367	0.318066	0.120549	0.0549631	0.284303	0.0934076	0.2525174	0.04336683	0.00774327	0.141076	0.0264579	0.158215	0.060487	0.00164149	0.019397	0.0147817	0.181224	0.0519728	0.0289693	0.033394	0.166365	0.0683493	0.0399253	0.004224258	62.65999	0.220042	0.582819	1.04837	2.14877	0.173389	0.214993	0.223817	0.0289608	0.26194	0.0968996	0.04759108	0.08876153
21900	-219.5781	-235.1546	15.57648	2.092117	0.0322631	0.0151117	0.015048	0.0127968	0.0460191	0.00458211	0.0325695	0.0324024	0.0110396	0.0886056	0.175871	0.0173725	0.054586	0.0755519	0.0656353	0.006324904	0.0339794	0.0362988	0.114359	0.170874	0.0821592	0.00835885	0.0270332	0.0207569	0.187628	0.0666909	0.0632329	0.0545638	0.0868478	0.0424772	0.00474037	0.003943345	153.8208	0.304028	0.664465	1.07213	1.95937	0.159185	0.183009	0.19828	0.0602445	0.259685	0.139597	0.01026825	0.3840328
22000	-231.9701	-233.2538	1.283713	2.29373	0.0668095	0.726382	0.0666088	0.61225	0.0390325	0.00448357	0.125112	0.327488	0.0751689	0.393182	0.0189869	0.236497	0.0487663	0.0868356	0.2311885	0.0243257	0.0478196	0.0355003	0.074475	0.143544	0.131882	0.010755	0.0123772	0.00125367	0.27135	0.0224481	0.0061535	0.0298601	0.185933	0.0131558	0.0134922	0.03896568	25.27425	0.325985	0.683007	1.07586	1.91515	0.11379	0.153293	0.284964	0.104032	0.264729	0.0791913	0.06329138	0.6156554
22100	-238.2882	-238.8343	0.546049	4.089178	0.0670724	0.0447887	0.210172	0.358082	0.0778872	0.0977957	0.0342276	0.0486603	0.0393534	0.540985	0.318653	0.238421	0.154438	0.156342	0.1465167	0.03651899	0.021367	0.0325274	0.139309	0.0945006	0.13048	0.00667503	0.0168826	0.00310755	0.293473	0.0361009	0.032666	0.0346604	0.128873	0.0182847	0.0110921	0.02353941	62.98905	0.459195	0.778238	1.08438	1.67819	0.161598	0.0588713	0.306673	0.0967941	0.299211	0.0768517	0.0600584	0.391942
22200	-228.9321	-235.0727	6.140585	1.659479	0.136829	0.0248452	0.109108	0.0261889	0.00175923	0.133871	0.117106	0.0146233	0.10604	0.0234947	0.00197219	0.116658	0.011111	0.078658	0.04369513	0.004492447	0.0216405	0.188321	0.086792	0.0370971	0.0246975	0.00804444	0.0527511	0.0132824	0.371563	0.0637276	0.0361926	0.00190513	0.0624757	0.0186074	0.0129017	0.01635817	278.6933	0.248941	0.613115	1.05856	2.07938	0.119153	0.201514	0.217715	0.0473637	0.29763	0.116624	0.02085062	0.7845413
22300	-244.99	-239.2005	-5.789422	1.114267	0.0487152	0.0967652	0.306496	0.413494	0.108866	0.0458175	0.192452	0.059704	0.193114	0.438245	0.31474	0.0508858	0.109458	0.131087	0.1411004	0.01597608	0.0156036	0.0369658	0.254511	0.189247	0.229612	0.00174134	0.00683375	0.00376187	0.073837	0.0566271	0.00426138	0.0678786	0.0508718	0.00133331	0.00691463	0.01312143	155.8759	0.159173	0.508595	1.01662	2.31561	0.133302	0.121222	0.195564	0.0758363	0.38953	0.0845458	0.02909751	0.4509469
22400	-230.3106	-233.1809	2.870251	3.131681	0.183389	0.214028	0.13446	0.16178	0.114735	0.0320025	0.0873275	0.0411433	0.107926	0.168328	0.192989	0.0207813	0.114782	0.506016	0.1710803	0.02366256	0.0191147	0.00809509	0.17831	0.12904	0.181803	0.000625804	0.0196819	0.0171507	0.0713848	0.0109112	0.0149112	0.00600176	0.106114	0.186539	0.0503168	0.01548015	68.47745	0.399199	0.738568	1.08309	1.77914	0.118904	0.133052	0.250098	0.0732518	0.30093	0.123764	0.03914271	0.3954797
22500	-230.9094	-243.3919	12.48249	2.703421	0.170561	0.00198877	0.0174155	0.081253	0.202415	0.169644	0.0174684	0.0234787	0.0093782	0.0100851	0.0773816	0.103492	0.239129	0.150101	0.1296801	0.01972934	0.00406289	0.0464111	0.050496	0.207393	0.00576617	0.0544462	0.0409515	0.0203737	0.0929723	0.113468	0.112124	0.00868163	0.171699	0.0271721	0.0439826	0.01454275	36.54378	0.364932	0.713662	1.0806	1.84081	0.158716	0.182322	0.163847	0.0552365	0.285507	0.154371	0.03427209	0.4243321
22600	-231.6075	-232.7908	1.183283	2.282232	0.016391	0.195162	0.234534	0.323093	0.00357628	0.0747596	0.00605975	0.0194611	0.248536	0.362989	0.199511	0.028354	0.0431349	0.649157	0.1687786	0.02099018	0.00174181	0.077449	0.0992669	0.146878	0.0307391	0.0236051	0.0495301	0.000173316	0.068159	0.0527557	0.0507765	0.0129748	0.239315	0.108831	0.0378046	0.01049855	62.23769	0.324788	0.682021	1.07568	1.91751	0.178504	0.140495	0.222686	0.0362165	0.341331	0.080768	0.03148872	0.3334066
22700	-222.8396	-237.9028	15.06315	2.26557	0.0206469	0.143433	0.0520548	0.0106048	0.0767277	0.00244826	0.0139078	0.0572774	0.0231877	0.0094203	0.122722	0.157744	0.136542	0.0327534	0.06560447	0.02185676	0.0594484	0.02009	0.133907	0.108345	0.0551574	0.0581037	0.00856103	0.00176488	0.235347	0.107131	0.0695006	0.00752969	0.0936644	0.00460084	0.0368497	0.002956426	106.1577	0.323041	0.680577	1.07541	1.92097	0.18998	0.0880836	0.289453	0.0469094	0.315747	0.0698268	0.02481319	0.1191473
22800	-227.4529	-232.2595	4.806684	1.233402	0.0476242	0.110494	0.113921	0.0317757	0.0347236	0.118064	0.113504	0.128706	0.374546	0.105298	0.0204724	0.00690308	0.395378	0.276356	0.1721596	0.03008646	0.0331272	0.068725	0.10875	0.206211	0.0337757	0.0191244	0.0526119	0.00153334	0.117708	0.0492188	0.0548976	0.000871008	0.197997	0.0259539	0.0294959	0.01778334	69.31412	0.181054	0.537195	1.03	2.25175	0.119404	0.153638	0.222607	0.046573	0.308388	0.14939	0.04786981	0.371494
22900	-238.6641	-236.9536	-1.710498	2.142791	0.179224	0.0061103	0.0427038	0.196288	0.0774119	0.0959955	0.20589	0.0508918	0.258251	0.0852852	0.0401133	0.535101	0.205732	1.05645	0.1529699	0.06065518	0.0256327	0.0741682	0.191463	0.154519	0.0357561	0.00859598	1.17914e-05	0.0128048	0.138316	0.0705208	0.035747	0.00657473	0.0601927	0.155103	0.0305945	0.01080453	38.0075	0.309744	0.669387	1.07318	1.94769	0.187376	0.129403	0.193538	0.0467043	0.309009	0.13397	0.07145971	0.1511975
23000	-223.7834	-237.4996	13.7162	3.160786	0.0966959	0.0323091	0.102723	0.0149137	0.0127299	0.00998581	0.00248084	0.00785875	0.0770172	0.0862288	0.146033	0.079684	0.0129087	0.0923789	0.05516775	0.006525326	0.117777	0.0107529	0.0190473	0.128408	0.0335642	0.00941457	0.064375	0.0170209	0.178036	0.0878717	0.0378129	0.00228835	0.206228	0.0102996	0.077103	0.02286993	72.58116	0.40133	0.740059	1.0832	1.77541	0.20203	0.101009	0.239707	0.0425161	0.307222	0.107516	0.02939526	0.7780143
23100	-238.6633	-240.1897	1.526408	1.469177	0.00194927	0.0341061	0.033447	0.0448747	0.0158077	0.0193259	0.158461	0.213412	0.120955	0.00568915	0.246411	0.282159	0.159824	0.0603275	0.07675425	0.007202556	0.0406973	0.318542	0.0681156	0.117812	0.0120826	0.00213844	0.0203466	0.0069635	0.0718709	0.109997	0.0226102	0.0248482	0.105852	0.0776167	0.000508366	0.0001772004	323.7889	0.220522	0.583344	1.04856	2.14758	0.195998	0.0985218	0.216604	0.0712332	0.303665	0.113978	0.007379756	0.02401168
