Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-380.1023	-320.5282	-59.57405	16.22952	4.395272	0.04832994	0.08934987	0.0328827	0.0100072	0.219534	0.0534786	0.0154055	0.00826617	0.163689	0.10937	0.00603861	0.0104089	0.0984857	0.0375517	0.0822978	0.0492124	0.103371	0.2542214	0	39.22106	0.03764367	0.474841	0.787857	1.08416	1.65314	0.199791	0.265067	0.156544	0.0607593	0.128382	0.189457	0.3435712	0.7399379
100	-358.4598	-313.0756	-45.38421	10.97517	3.925091	0.09845775	0.08345235	0.08627	0.0124129	0.0966681	0.0667637	0.00702665	0.0673302	0.0145698	0.0400042	0.0145035	0.298549	0.0648321	0.118276	0.0192743	0.0578079	0.035712	0.1774009	2	15.33278	0.0647909	0.450199	0.772578	1.08441	1.69282	0.192232	0.290846	0.150698	0.136967	0.131127	0.0981302	0.2608533	0.6800794
200	-370.4702	-320.0722	-50.39799	16.92715	2.64667	0.08516581	0.05269362	0.136524	0.0466645	0.0533697	0.0597758	0.0626412	0.026429	0.0530958	0.011667	0.00621034	0.251708	0.180444	0.0288288	0.0428103	0.0209275	0.018904	0.1734984	2	27.02386	0.03311649	0.359935	0.709876	1.08011	1.85007	0.243157	0.320108	0.107983	0.077949	0.161602	0.0892013	0.226192	0.7670403
300	-361.3649	-319.7188	-41.64605	9.922912	2.23713	0.1366728	0.01189572	0.0578999	0.0165532	0.0539512	0.0211753	0.00831624	0.0211409	0.0935071	0.0202937	0.0794707	0.298915	0.0796689	0.0718627	0.103395	0.0151024	0.0587482	0.323304	1	11.76514	0.07463066	0.320028	0.678072	1.07493	1.92697	0.124055	0.216268	0.140158	0.123439	0.241339	0.154741	0.3351998	0.9645116
400	-359.6005	-316.7519	-42.8486	6.791508	5.535386	0.1269669	0.2223317	0.0448373	0.0249283	0.0134766	0.0460546	0.0336758	0.00180942	0.13866	0.0717233	0.000333546	0.242985	0.212616	0.136497	0.0269429	0.00289685	0.00256234	0.2466272	1	6.987405	0.08736094	0.522901	0.815754	1.08227	1.57908	0.1944	0.269121	0.142889	0.111923	0.112599	0.169069	0.4689588	0.5259037
500	-372.0584	-326.6829	-45.3755	13.31259	1.008754	0.1090443	0.01376086	0.0301766	0.07543	0.158997	0.0511863	0.0287941	0.0109087	0.0921337	0.0204104	0.0113133	0.0303742	0.089402	0.00991425	0.0266696	0.106026	0.258264	0.2482905	2	15.05574	0.05690313	0.138697	0.479367	1.00144	2.3805	0.137085	0.342995	0.157258	0.0961164	0.15932	0.107225	0.2620513	0.9474879
600	-355.2913	-314.128	-41.16326	7.33744	4.192736	0.1298151	0.1070279	0.0956998	0.0300484	0.13058	0.0323717	0.0215795	0.0400052	0.113916	0.0195718	0.00921087	0.191214	0.123564	0.0132189	0.0541729	0.0740777	0.05077	0.2844522	3	10.2997	0.09829972	0.464647	0.781621	1.08432	1.66941	0.198805	0.293064	0.0974631	0.0832029	0.188639	0.138826	0.39148	0.7266071
700	-357.3546	-317.7453	-39.60928	8.771787	4.002438	0.1436222	0.07622979	0.0659849	0.0324009	0.00578793	0.00616155	0.0329927	0.0626228	0.0466641	0.018509	0.0299716	0.1153	0.136427	0.147454	0.0543503	0.189465	0.0559072	0.289212	3	11.84946	0.1185366	0.454496	0.775293	1.0844	1.68581	0.26639	0.23073	0.116594	0.112653	0.19139	0.0822429	0.3654418	0.7914037
800	-366.4004	-318.5812	-47.81915	12.09217	2.143662	0.1488596	0.105511	0.0686434	0.0653947	0.00784852	0.00311265	0.0481865	0.0730932	0.0779065	0.0200697	0.0316775	0.145258	0.2158	0.0212436	0.00403545	0.0656288	0.152102	0.1608463	1	17.5995	0.09281892	0.309841	0.66947	1.0732	1.94749	0.203386	0.269826	0.104682	0.115633	0.19832	0.108153	0.2663573	0.6038743
900	-364.6925	-315.8903	-48.80218	9.199778	4.40975	0.1014474	-0.09226553	0.0507306	0.0331919	0.00523468	0.0510989	0.0178007	0.0108567	0.0966435	0.0256725	0.036818	0.311578	0.033068	0.0886561	0.0417565	0.157561	0.0393334	0.3906115	2	15.77865	0.1134843	0.475547	0.788285	1.08414	1.65202	0.190243	0.291004	0.118192	0.0815819	0.139164	0.179815	0.2983459	1.309257
1000	-369.805	-321.2443	-48.56063	9.738238	3.980257	0.1057955	-0.01814957	0.0582331	0.0862884	0.0508939	0.117313	0.0216462	0.0203446	0.0398216	0.0652022	0.00934929	0.0783954	0.118221	0.00800978	0.0955085	0.04966	0.181112	0.1866384	1	11.25074	0.1399557	0.453274	0.774524	1.0844	1.6878	0.174132	0.315214	0.138974	0.0918602	0.183901	0.0959179	0.1684888	1.10772
1100	-362.3277	-317.7126	-44.61513	10.64893	3.566636	0.1196405	0.0400146	0.0949071	0.0442036	0.00560183	0.126785	0.0322234	0.0209873	0.112479	0.045976	0.00740357	0.165453	0.0466709	0.035571	0.0551073	0.151688	0.054942	0.3665382	2	17.23673	0.03920839	0.428846	0.75875	1.08417	1.72823	0.216256	0.210889	0.129501	0.0994689	0.146654	0.197231	0.4065528	0.9015759
1200	-364.7074	-321.1953	-43.51211	11.73047	2.051783	0.2246458	0.07280672	0.0343679	0.316435	0.0426875	0.02455	0.015534	0.0355632	0.0857968	0.0247211	0.0120724	0.174292	0.0268976	0.132563	0.015849	0.0241339	0.0345364	0.2018666	2	11.79009	0.09471317	0.299379	0.66041	1.07123	1.96898	0.219671	0.314641	0.147141	0.0548393	0.137026	0.126681	0.2746733	0.7349335
