Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
502	0	-238.1374	-242.6794	4.541993	1.666686	0.406481	0.0722321	0.1809	0.0545454	0.0898497	0.151223	0.0203497	9.6947e-05	0.019141	0.0487142	0.031345	0.0580178	0.0818355	0.00303924	0.150287	0.0930545	0.06931688	0.006273594	0.0846168	0.0881997	0.169654	0.037804	0.0428811	0.0705403	0.15858	0.0102667	0.0129617	0.102592	0.0219703	0.00398282	0.0985765	0.0434913	0.0538824	0.02104924	138.0061	0.249962	0.614139	1.05888	2.07702	0.239492	0.231181	0.126136	0.0844696	0.197397	0.121324	0.02732283	0.77039
503	0	-250.8942	-252.9301	2.035844	2.931395	0.351304	0.0246001	0.137725	1.04526	0.265498	0.0163071	0.225694	0.033894	0.154451	0.184271	0.143368	0.0459132	0.0379463	0.18735	0.0980269	0.456997	0.2203146	0.1197128	0.124008	0.082108	0.19963	0.0441988	0.135601	0.00166791	0.153902	0.0651678	0.0367659	0.00504161	0.0216124	0.0106919	0.0759304	0.0183152	0.0253585	0.1112345	11.67253	0.383884	0.727657	1.08216	1.8063	0.250196	0.162165	0.108168	0.0696931	0.220712	0.189066	0.2309474	0.4816446
504	0	-255.9187	-254.493	-1.425633	0.9473298	0.0948412	0.327829	0.206019	0.315219	0.0872716	0.319802	0.239982	0.161557	0.1435	0.699296	0.0822289	0.207716	0.0515891	0.116993	0.0849858	0.203405	0.1816308	0.03018374	0.0363165	0.00286883	0.0306329	0.035568	0.343691	0.0116181	0.0424968	0.0300102	0.0306843	0.122849	0.0232601	0.0151749	0.164718	0.103818	0.00629342	0.02709267	39.46965	0.126329	0.460327	0.990693	2.42265	0.325972	0.136043	0.189275	0.0604645	0.140617	0.147628	0.0572764	0.4730162
505	0	-224.701	-245.8724	21.17141	3.763358	0.047949	0.0488179	0.0324824	0.00440373	0.000192358	0.0158834	0.136602	0.0219332	0.0295771	0.0138998	0.0314013	0.0500988	0.00322187	0.0813294	0.0171927	0.0295375	0.03888179	0.02024425	0.0158709	0.205082	0.152537	0.0265707	0.109256	0.00176102	0.0546931	0.0524816	0.06894	0.010453	0.0326916	0.00327956	0.172529	0.0663667	0.0274876	0.006542297	64.94185	0.44087	0.766607	1.08436	1.70817	0.275651	0.258071	0.113939	0.0900026	0.160227	0.102109	0.02678655	0.2442381
506	0	-244.3115	-252.0128	7.701326	2.947353	0.00568595	0.523697	0.10806	0.0112685	0.0276182	0.331371	0.00270356	0.0217078	0.0210245	0.0141198	0.136012	0.363409	0.064664	0.301942	0.198127	0.101974	0.1314388	0.0449449	0.0580599	0.13349	0.0927733	0.0468553	0.00409229	0.0201983	0.0294472	0.0820715	0.0589838	0.0887548	0.010621	0.0249356	0.296214	0.022935	0.0305681	0.03660986	23.634	0.385148	0.728571	1.08224	1.80404	0.157546	0.138795	0.126056	0.126358	0.248447	0.202799	0.08155476	0.4488992
507	0	-248.3697	-247.9276	-0.4420388	3.282559	0.218789	0.221266	0.188503	0.0892578	0.0189591	0.358596	0.0795135	0.117751	0.502976	0.340043	0.109819	0.610459	0.0314275	0.0393322	0.00500647	0.338461	0.1851767	0.07626938	0.0652981	0.047333	0.0983813	0.000246206	0.0648021	0.0199257	0.0810133	0.0106798	0.0975456	0.055925	0.0524568	0.0616921	0.141387	0.122695	0.0806197	0.002665055	26.81931	0.410005	0.746063	1.0836	1.76034	0.245045	0.17421	0.110671	0.114364	0.191684	0.164026	0.07893443	0.03376289
508	0	-254.8997	-251.7651	-3.134631	1.127423	0.036041	0.151185	0.000823755	0.271978	0.446761	0.366799	0.0888203	0.137943	0.0201415	0.133596	0.00701364	0.0440501	0.0076269	0.0117818	0.316115	0.21969	0.1754618	0.006177103	0.0300728	0.224145	0.118656	0.0941476	0.0719161	0.00079171	0.0663534	0.000542678	0.0153314	0.0975621	0.00308635	0.0535464	0.0805434	0.00672523	0.13658	0.02310403	85.74264	0.161654	0.511965	1.01828	2.3081	0.329369	0.220919	0.0776423	0.0925393	0.175515	0.104015	0.02928114	0.7890416
509	0	-234.8512	-238.6422	3.790998	4.577587	0.120836	0.172078	0.0214089	0.126512	0.0489307	0.0165595	0.024073	0.0837047	0.00143311	0.108903	0.0148521	0.0424589	0.00145513	0.0174877	0.175377	0.0071902	0.03677537	0.003236626	0.111256	0.108849	0.125463	0.0567561	0.0638033	0.0239414	0.0492028	0.00746621	0.00689061	0.0254645	0.000408085	0.0214854	0.192205	0.00967307	0.197136	0.01035576	173.7806	0.483528	0.793079	1.08395	1.63944	0.275276	0.198235	0.0899459	0.0881066	0.206641	0.141796	0.01359239	0.7618795
510	0	-242.0631	-247.9211	5.857936	2.820205	0.0636606	0.0547243	0.0226197	0.00298844	0.0301916	0.0892851	0.193676	0.156342	0.258731	0.126096	0.326721	0.0186866	0.0791221	0.120648	0.0168604	0.254564	0.1020331	0.01866142	0.0541886	0.088754	0.0705918	0.0185202	0.041155	0.119644	0.0528097	0.0265923	0.0555107	0.110197	0.10388	0.0352193	0.0924357	0.0819939	0.0485075	0.04720499	54.54004	0.374856	0.721061	1.08147	1.82261	0.285437	0.145022	0.146015	0.0707791	0.207337	0.14541	0.0658664	0.7166777
511	0	-242.2607	-242.98	0.719361	4.16408	0.00132354	0.222668	0.107724	0.0402825	0.0412379	0.149247	0.614011	0.029684	0.207708	0.0567083	0.0145975	0.613939	0.0965454	0.101969	0.0244575	0.0545928	0.1347628	0.04147275	0.0384236	0.00344179	0.0738948	0.0793976	0.153583	0.0131341	0.0688405	0.00108707	0.0311827	0.115751	0.0145208	0.0277287	0.1171	0.0468073	0.215107	0.02229505	36.70919	0.463155	0.780699	1.08434	1.67181	0.280535	0.162476	0.126954	0.079679	0.208913	0.141445	0.0637678	0.3496286
512	0	-233.7365	-243.3916	9.655097	2.385051	0.0121287	0.00648433	0.117973	0.0113273	0.030353	0.0497751	0.0301421	0.0128354	0.000228343	0.0439504	0.0014252	0.0839236	0.0222856	0.00100859	0.130578	0.0698313	0.05522778	0.006209061	0.0229534	0.0178371	0.0709202	0.0218294	0.0500171	0.00167693	0.0793876	0.0158169	0.0182802	0.0331534	0.0219088	0.0134565	0.514488	0.0352012	0.083073	0.003579285	310.3342	0.33528	0.690571	1.0772	1.89695	0.320499	0.232677	0.0970242	0.0776928	0.14662	0.125487	0.009788347	0.365668
513	0	-238.0304	-244.2987	6.268257	4.784146	0.0435926	0.422005	0.00407485	0.0411068	0.103933	0.0106959	0.00836666	0.105395	0.153237	0.0165803	0.00352373	0.0970747	0.382169	0.0683679	0.302404	0.0930034	0.1169365	0.03564352	0.0656972	0.096835	0.0999133	0.0924947	0.0520243	0.00535717	0.138781	0.00365467	0.0753768	0.0169854	0.00837706	0.0335269	0.260216	0.00869451	0.0420656	0.007547074	41.51484	0.492858	0.798598	1.08366	1.62489	0.306439	0.158505	0.114625	0.0507088	0.195681	0.17404	0.04319059	0.1747388
514	0	-233.8018	-245.6353	11.83351	2.053202	0.120008	0.0365197	0.117596	0.141897	0.0368697	0.0426344	0.0264322	0.0079265	0.00908299	0.0968488	0.0974007	0.133662	0.188871	0.0116392	0.180795	0.154836	0.1032769	-0.005822871	0.039891	0.0257826	0.0949359	0.0452062	0.0328821	0.0563455	0.0681419	0.00958911	0.0873063	0.0790555	0.161624	0.0121716	0.0588758	0.196582	0.0316101	0.06393116	29.82649	0.299544	0.660554	1.07127	1.96864	0.161572	0.20776	0.107065	0.118511	0.231582	0.17351	0.05810829	1.100207
515	0	-245.2615	-245.7441	0.4825908	1.058192	0.0731056	0.161458	0.0615888	0.252812	0.127174	0.14035	0.00556438	0.200919	0.0394005	0.373273	0.30276	0.641545	0.0114745	0.166794	0.120919	0.250326	0.1441696	0.06854723	0.0495868	0.136974	0.0166834	0.00712752	0.0728463	0.00588639	0.141221	0.0203473	0.112977	0.00170849	0.133696	0.018637	0.199732	0.0473207	0.0352554	0.02259738	35.422	0.148417	0.49357	1.00901	2.349	0.268796	0.227075	0.107523	0.107898	0.146826	0.141883	0.09114461	0.2479289
516	0	-230.7158	-248.0663	17.35051	2.918855	0.0104467	0.284828	0.0386148	0.00227256	0.0156103	0.0267214	0.00776558	0.0272597	0.0548355	0.0706892	0.0118743	0.0897796	0.0494882	0.00830339	0.00138061	0.0621574	0.05989847	0.04306375	0.0321843	0.0488171	0.238105	0.085054	0.0630418	0.00758427	0.0518882	0.0454552	0.00802272	0.0142851	0.00424448	0.0905246	0.0630898	0.190313	0.0573908	0.005573571	46.2959	0.382885	0.726934	1.08208	1.8081	0.27821	0.166788	0.168947	0.0815917	0.186858	0.117605	0.04863732	0.1145945
517	0	-251.644	-256.9254	5.281384	1.715389	0.0205657	0.157385	0.0115395	0.267076	0.108608	0.00684285	0.113809	0.0999104	0.202394	0.0456778	0.129283	0.0364245	0.00120277	0.297375	0.272676	0.0468935	0.177141	0.03154358	0.087011	0.0519319	0.17983	0.0322736	0.102943	0.00690644	0.105242	0.00955851	0.0217417	0.0446875	0.00955242	0.0176476	0.240282	0.0173659	0.0730257	0.01118998	37.96452	0.256761	0.62088	1.06091	2.06145	0.274948	0.0735922	0.189747	0.123056	0.203026	0.13563	0.04273356	0.2618546
518	0	-250.0587	-245.7896	-4.269152	3.253106	3.9457e-05	0.151105	0.183859	0.0808554	0.14366	0.12538	0.410955	1.25897	0.127178	0.0675218	0.337849	0.414786	0.0228489	0.318179	0.0496515	0.414588	0.1863557	0.03454035	0.0469683	0.0500843	0.0975384	0.0732818	0.1142	0.000649374	0.0291117	0.0453089	0.0221453	0.0028289	0.0979214	0.114142	0.265536	0.0288077	0.0114757	0.03637712	18.22806	0.407942	0.744644	1.08351	1.7639	0.214315	0.146601	0.176739	0.109779	0.186641	0.165925	0.07091747	0.5129501
519	0	-237.0339	-250.7404	13.70652	1.704554	0.0125265	0.0662923	0.0168305	0.0131463	0.00552612	0.0211511	0.0199964	0.0935635	0.093037	0.00526787	0.00314647	0.013103	0.0483819	0.0189419	0.00790807	0.0052694	0.03175273	0.002162894	0.0139805	0.0588789	0.111845	0.0171212	0.0501481	0.0297309	0.0104714	0.0152621	0.0135464	0.037363	0.00978986	0.177042	0.339285	0.0963452	0.0191904	0.002726506	514.0297	0.255264	0.619406	1.06047	2.06486	0.354045	0.161988	0.127227	0.084682	0.151282	0.120776	0.0048894	0.5576361
520	0	-249.8588	-252.2227	2.363917	2.349753	0.0989767	0.00783189	0.100641	0.739568	0.608711	0.0357254	0.00674288	0.0989379	0.0613951	0.21892	0.129994	0.787699	0.0797052	0.0521543	0.124778	0.240007	0.2372965	0.1012015	0.107919	0.031163	0.153106	0.0133127	0.0417171	0.0530182	0.101712	0.113367	0.033931	0.00275823	0.0245722	0.0327998	0.116563	0.0203544	0.153706	0.05932491	16.18016	0.331733	0.687704	1.0767	1.90386	0.169236	0.203126	0.181255	0.0919003	0.195362	0.15912	0.1605264	0.3695647
521	0	-243.5712	-249.7041	6.132949	1.097703	0.0147766	0.302585	0.0858346	0.0543397	0.0440494	0.269133	0.0107874	0.079537	0.0918524	0.129875	0.0203199	0.0713678	0.0683428	0.117501	0.102477	0.0676902	0.1247392	0.03259475	0.0248618	0.0581263	0.21264	0.0313128	0.0514642	0.0529289	0.0102459	0.00277726	0.056018	0.0438061	0.0113487	0.119972	0.258573	0.0302181	0.0357075	0.02967518	61.8922	0.156026	0.50427	1.01447	2.32523	0.280669	0.18684	0.132934	0.0530944	0.22906	0.117402	0.06226993	0.4765572
522	0	-242.8875	-251.702	8.814539	4.045236	0.0262256	0.04371	0.112652	0.003239	0.0205267	0.0395009	0.00424035	0.0131675	0.0264445	0.0064579	0.034504	0.102829	0.00534924	0.0070356	0.00747848	0.121903	0.04275121	0.0009368218	0.068681	0.0925649	0.0783216	0.0200598	0.106299	0.0208141	0.0231687	0.0806747	0.00157443	0.0326972	0.0702346	0.0162512	0.190541	0.0658996	0.132218	0.008979416	473.4726	0.45683	0.776759	1.08439	1.68202	0.265631	0.186706	0.140469	0.0502588	0.21765	0.139286	0.009916238	0.9055265
523	0	-247.6327	-250.7359	3.103217	2.556564	0.0324341	0.0708485	0.0737918	0.0433814	0.079511	0.13619	0.761353	0.260655	0.220098	0.119454	0.0177484	0.411561	0.150464	0.337209	0.106433	0.160818	0.2211136	0.05504048	0.0192346	0.146389	0.00406346	0.0353297	0.200995	0.0209348	0.0488372	0.00738982	0.00717396	0.0211705	0.00294612	0.0316637	0.210191	0.0935388	0.150143	0.004435117	20.33709	0.351755	0.703588	1.07924	1.86542	0.230029	0.292491	0.102068	0.102574	0.152793	0.120044	0.0594756	0.07457037
524	0	-263.99	-248.8428	-15.14717	0.9690557	0.0218789	0.145473	1.01511	1.14228	0.863884	1.29675	0.154358	0.00128687	0.138072	0.714949	0.0853118	0.163629	0.245873	0.11884	0.569034	0.0187078	0.3439724	0.01153133	0.0865521	0.0268922	0.236746	0.0247805	0.010797	0.031796	0.0853021	0.0161529	0.01564	0.0405832	0.0592841	0.173224	0.0766771	0.0989486	0.0166242	0.09207323	45.34104	0.130739	0.467249	0.994677	2.40733	0.216167	0.0984406	0.131516	0.102129	0.260214	0.191533	0.1036046	0.8886986
525	0	-255.1427	-254.6268	-0.5159822	2.290571	0.0302694	0.0281579	0.0107626	0.0365142	0.115833	0.0443798	0.0210096	0.103266	0.233766	0.00865411	0.0379095	0.200052	0.00888332	0.242383	0.114249	0.0631513	0.1090693	0.003905205	0.0721811	0.0676861	0.0210098	0.00127926	0.21278	0.00385485	0.0677745	0.0448245	0.0206122	0.0404585	0.00293029	0.0297006	0.0730344	0.102285	0.239589	0.009164524	329.3612	0.325657	0.682737	1.07581	1.9158	0.270977	0.279596	0.0994624	0.109183	0.131188	0.109594	0.01306973	0.7012023
526	0	-253.2865	-253.8881	0.6016382	1.12328	0.151309	0.52668	0.262866	0.175015	0.0324735	0.254623	0.0349667	0.0554038	0.145303	0.0908673	0.0667443	0.07976	0.0200718	0.528383	0.0394981	0.0239258	0.1459975	0.01957283	0.0322306	0.0794736	0.109069	0.0055545	0.0261086	0.0220701	0.093047	0.0342315	0.0379868	0.0627244	0.106859	0.165887	0.07045	0.109597	0.0447113	0.1178648	51.53134	0.160875	0.51091	1.01776	2.31045	0.225945	0.125802	0.0981613	0.0645034	0.316338	0.169251	0.1374376	0.8575875
527	0	-259.0261	-247.4031	-11.62302	1.493898	0.0562574	0.0126378	0.469152	0.0152837	0.0915669	0.484964	0.139318	0.109319	0.0919166	0.145479	0.334113	0.674135	0.152425	0.450338	0.225951	0.0740184	0.2563575	0.01202277	0.0182895	0.0940975	0.103535	0.0154264	0.0941355	0.00126783	0.0581	0.00219528	0.0112667	0.0382178	0.124687	0.192614	0.00987171	0.126731	0.109564	0.06793401	106.8763	0.224378	0.587538	1.05006	2.13802	0.311924	0.210624	0.118633	0.0828112	0.146181	0.129827	0.07995678	0.8496341
528	0	-241.8953	-244.1114	2.216007	2.674831	0.0256524	0.983589	0.453799	0.157412	0.0303145	0.211989	0.0191497	0.0311059	0.11704	0.0393747	0.143102	0.178522	0.0338316	0.0228848	0.135003	0.161067	0.1212447	0.03481889	0.0580196	0.123732	0.139549	0.151182	0.0410694	0.00465214	0.0136978	0.0432652	0.0478555	0.0137365	0.0206989	0.0365205	0.226786	0.0540348	0.0251998	0.01715604	26.98264	0.362429	0.711771	1.08036	1.84544	0.301299	0.184851	0.121347	0.0918523	0.137661	0.16299	0.05197493	0.330083
529	0	-246.7747	-252.5016	5.726972	1.434297	0.214951	0.18518	0.314344	0.214555	0.174624	0.44085	0.0639191	0.0444145	0.0189281	0.277497	0.178496	0.183713	0.0633561	0.0152473	0.00197775	0.109491	0.1233015	0.0610471	0.0369091	0.0340215	0.120837	0.0321475	0.011244	0.0990448	0.0737137	0.0285137	0.0058323	0.0852531	0.00944195	0.205571	0.149071	0.0313583	0.0770409	0.001520115	24.42717	0.214992	0.577242	1.04632	2.16145	0.343982	0.175127	0.0619842	0.0644157	0.226122	0.128369	0.06256721	0.02429571
530	0	-243.0037	-246.9919	3.988179	4.67568	0.0130409	0.0566267	0.0404812	0.00521155	0.0720086	0.0379124	0.205611	0.335418	0.145956	0.0125562	0.125021	0.115403	0.0308762	0.0342777	0.0508795	0.00899749	0.1188073	0.00271352	0.028083	0.0293938	0.24027	0.112266	0.0515861	0.0212929	0.0364459	0.018514	0.0852268	0.0224532	0.0934319	0.014255	0.0484533	0.171909	0.0264196	0.02559935	152.5663	0.488023	0.79575	1.08382	1.63241	0.313806	0.174872	0.110231	0.131482	0.122289	0.147319	0.02831287	0.9041595
531	0	-263.4942	-248.2763	-15.21787	2.938406	0.0092594	2.82436	0.0461958	0.0186762	0.0331288	0.0970883	0.435688	0.629071	1.39977	0.391308	1.20043	0.349333	0.286394	0.781244	0.535036	0.373871	0.456801	0.08959778	0.067486	0.00990009	0.133422	0.0271759	0.0865839	0.0866669	0.000335351	0.000265043	0.121384	0.000577409	0.00453834	0.0964187	0.100503	0.237228	0.0275169	0.02132881	9.185966	0.38444	0.72806	1.08219	1.80531	0.229965	0.113664	0.123488	0.126242	0.261925	0.144715	0.1109266	0.1922786
532	0	-235.9479	-245.4146	9.466681	2.362084	0.0401468	0.137478	0.108548	0.141441	0.0193953	0.0844522	0.0272315	0.000219261	0.0143452	0.0324923	0.0851224	0.0154251	0.0177628	0.0095058	0.106252	0.0765345	0.08607675	0.005602563	0.0518667	0.0990877	0.144649	0.170355	0.0322287	0.00401952	0.156185	0.0580162	2.17305e-05	0.0157294	0.00429279	0.0242393	0.152787	0.021875	0.0646477	0.001081749	112.5636	0.332978	0.688713	1.07688	1.90143	0.284538	0.166548	0.130716	0.128501	0.125836	0.163861	0.006684313	0.161834
533	0	-249.0726	-248.7251	-0.3474524	2.536981	0.0592486	0.0289195	0.168513	0.0990394	0.089942	0.0221969	0.0299859	0.0165664	0.0345433	0.00519192	0.0943779	0.0500408	0.21942	0.108924	0.139211	0.0457518	0.1073734	0.01011083	0.0562392	0.0983304	0.0435636	0.0202049	0.263413	0.0300843	0.0524924	0.00599997	0.0603536	0.0537381	0.0526003	0.0501809	0.0921512	0.0385918	0.0820563	0.0213712	244.5223	0.349935	0.702174	1.07904	1.86886	0.313062	0.20566	0.1145	0.0827273	0.18298	0.10107	0.03148203	0.6788381
534	0	-250.2254	-254.2632	4.037844	2.50662	0.222851	0.0657752	0.0586621	0.0867498	0.0474109	0.340073	0.0335124	0.0768018	0.0458691	0.145365	0.0820417	0.595362	0.205258	0.0163859	0.196405	0.0531526	0.1192993	0.01905065	0.083082	0.0142439	0.0948844	0.0668805	0.0878929	0.02412	0.156538	0.001832	0.0111981	0.0173054	0.0290044	0.0223635	0.151218	0.0326841	0.206753	0.06713189	29.45486	0.347083	0.699946	1.0787	1.87427	0.250052	0.251661	0.106278	0.0443042	0.236501	0.111204	0.08618253	0.77895
535	0	-259.62	-247.1402	-12.47979	2.335014	0.0766155	1.0587	0.221452	0.220347	0.0422531	0.361081	0.538388	0.103272	0.342547	0.405332	0.769238	0.034976	0.00358874	0.404035	0.497309	0.158079	0.337141	0.02656162	0.0195952	0.0271431	0.0350759	0.0577154	0.0169192	0.0647056	0.0657345	0.0110757	0.00160875	0.00768893	0.024784	0.00830516	0.367954	0.00145195	0.290242	0.006803896	53.49779	0.330235	0.686486	1.07649	1.90679	0.256056	0.190149	0.108225	0.0913217	0.208318	0.145929	0.03336552	0.20392
536	0	-267.243	-256.892	-10.35103	0.7610429	0.0567613	0.511178	0.391039	0.515455	0.249705	0.148867	1.43057	0.169407	0.681212	0.210473	0.437968	0.695826	0.478698	0.183954	0.42805	1.12661	0.3411085	0.128529	0.135387	0.0117249	0.0809024	0.160553	0.0770944	0.00816332	0.0808925	0.0581556	0.10396	0.00943059	0.0817535	0.0334615	0.0915707	0.0313519	0.035599	0.00795447	18.01866	0.0872465	0.390964	0.945547	2.57624	0.283808	0.212916	0.146853	0.0692491	0.177587	0.109587	0.1364834	0.05828157
537	0	-243.3374	-247.5864	4.249035	1.505675	0.000514814	0.324615	0.00256247	4.59793e-05	0.00726244	0.04729	0.0104022	0.00148479	0.140687	0.0850735	0.00877011	0.0170108	0.04859	0.0366145	0.0342829	0.0209446	0.04761115	0.003605145	0.0117813	0.0103531	0.406655	0.0613745	0.0264118	0.00909784	0.0749309	0.00205374	0.015543	0.00428471	0.000595286	0.02367	0.198156	0.0855623	0.0695302	0.001250285	599.1721	0.226198	0.589498	1.05075	2.13355	0.253294	0.168977	0.106658	0.0818454	0.230916	0.158309	0.00485543	0.2575024
538	0	-237.6235	-251.9542	14.33069	2.180302	0.243235	0.140458	0.119309	0.0410728	0.0015488	0.0805423	0.0592252	0.105963	0.0174474	0.00113573	0.0581176	0.0759589	0.151187	0.0333676	0.0820687	0.139707	0.07261551	0.02244779	0.0119032	0.0951692	0.0430423	0.187415	0.0194079	0.0347414	0.0535551	0.073355	0.0864814	0.0848401	0.137171	0.0150132	0.10524	0.00504507	0.0476205	0.03655333	23.35836	0.313887	0.672912	1.07391	1.93929	0.209715	0.252279	0.100742	0.116195	0.152162	0.168907	0.05900112	0.6195362
539	0	-255.4245	-253.3071	-2.117458	3.449224	0.0330564	0.169694	0.55323	0.0132801	0.0037324	0.0347069	0.185945	0.0453226	0.320241	0.12016	0.0881176	0.30121	0.179302	0.0539453	0.00887714	0.0164515	0.1793205	-0.01610136	0.0516647	0.039452	0.080937	0.0154105	0.00739178	0.0490505	0.0274497	0.0104597	0.0830706	0.0744648	0.0170987	0.0849906	0.265445	0.120749	0.0723652	0.03266733	21.75393	0.421283	0.753714	1.08399	1.74102	0.23096	0.235527	0.131379	0.0939022	0.213467	0.0947653	0.01656596	1.971955
540	0	-248.8377	-250.052	1.214372	3.218601	0.0550899	0.196778	0.189818	0.0694315	0.0688299	0.0469492	0.599048	0.43788	0.100776	0.070151	0.144363	0.0339108	0.0363513	0.367355	0.128616	0.0405176	0.1694711	0.02426553	0.0535879	0.0165079	0.28575	0.082498	0.07081	0.0255296	0.055522	0.0139031	0.0632439	0.00322775	0.0437729	0.0908264	0.103021	0.0231776	0.0686222	0.02711465	42.85212	0.405497	0.742956	1.0834	1.76815	0.328588	0.223185	0.0696719	0.106887	0.142074	0.129594	0.05138019	0.5277258
541	0	-228.9118	-246.566	17.65424	1.774733	0.032182	0.0116773	0.0207203	0.00219854	0.0171199	0.0441346	0.00667092	0.00503371	0.0944709	0.0922062	0.0468771	0.0135917	0.0142946	0.000849789	0.0247257	0.00727799	0.03519791	0.002400797	0.0836683	0.00472201	0.17164	0.0061408	0.0203274	0.0562397	8.68035e-05	0.0697822	0.122657	0.0428505	0.0831885	0.044341	0.166872	0.121871	0.00561372	0.00771957	394.5321	0.264817	0.628701	1.06318	2.04331	0.283334	0.207526	0.0750313	0.0880845	0.204854	0.14117	0.01012037	0.7627757
542	0	-227.666	-242.5372	14.87115	4.723122	0.0314834	0.105825	0.032845	0.00590646	0.00052871	0.0119867	0.09885	0.0541812	0.0453606	0.0379061	0.032901	0.00185682	0.0657471	0.00784617	0.0094232	0.058668	0.03653087	0.02729396	0.0361509	0.0930602	0.127625	0.0189348	0.166035	0.0318961	0.0588036	0.0377697	0.00159246	0.00284883	0.00024249	0.00552195	0.342179	0.040198	0.0371423	0.005781216	89.70656	0.490155	0.797009	1.08375	1.62909	0.262679	0.141649	0.0761142	0.13195	0.217933	0.169674	0.03307517	0.1747902
543	0	-248.9728	-250.0379	1.065107	2.227741	0.0985178	0.0644858	0.200271	0.0106591	0.105888	0.0225017	0.105415	0.121497	0.21199	0.0993088	0.0136123	0.166053	0.301629	0.0815123	0.0289821	0.145533	0.1354672	-0.01768488	0.104271	0.00390519	0.0821632	0.050568	0.0461745	0.00279996	0.316674	0.0020158	0.0388331	0.177328	0.00433589	0.0234655	0.0836149	0.00662859	0.0572229	0.05196782	69.72584	0.319024	0.677234	1.07477	1.92897	0.314593	0.194298	0.158363	0.0580061	0.166098	0.108641	0.03428294	1.515851
544	0	-232.047	-247.3175	15.27051	2.471635	0.0473761	0.175859	0.0181186	0.00951716	0.00576999	0.0472312	0.0345127	0.0129017	0.00275964	0.0747745	0.152922	0.0799246	0.07992	0.0150372	0.00397667	0.0470549	0.05449215	0.01413627	0.0722642	0.0596162	0.174996	0.0416844	0.0240602	0.0704529	0.0877986	0.0675784	0.0512489	0.163809	0.0421042	0.0515751	0.0743575	0.00767094	0.0107839	0.01839515	121.1823	0.343751	0.697325	1.0783	1.88063	0.250449	0.18467	0.121479	0.10414	0.176322	0.162941	0.03253142	0.5654579
545	0	-266.3458	-258.1291	-8.21665	1.811598	0.0042297	0.0239094	0.423928	0.419824	0.0368407	0.455216	0.412602	0.108058	0.0435718	0.286107	0.342528	0.131191	0.557853	1.46385	0.120705	0.336976	0.1879559	0.07301469	0.0297908	0.0183371	0.0419317	0.0417434	0.0370941	0.232848	0.115819	0.023333	0.0842435	0.0242424	0.222936	0.114896	0.0102647	0.000447599	0.00207287	0.02567683	27.39936	0.269699	0.633357	1.06447	2.03247	0.26263	0.160391	0.109909	0.100013	0.230909	0.136146	0.09869152	0.2601726
546	0	-245.8883	-254.2906	8.402298	4.285489	0.0138661	0.375403	0.176071	0.0379311	0.0211128	0.0821072	0.0996171	0.0366313	0.0016455	0.228184	0.0498924	0.0530045	0.05597	0.17148	0.0469177	0.092265	0.1206262	0.06022561	0.0654386	0.0143369	0.0390198	0.0527918	0.0859416	0.0750407	0.0762093	0.00121277	0.0576056	0.0696026	0.0967729	0.0490028	0.209181	0.0759836	0.0318597	0.003052224	34.27667	0.46939	0.784537	1.08426	1.66182	0.272041	0.271473	0.0801902	0.0878536	0.138778	0.149665	0.06327783	0.04823527
547	0	-246.3128	-250.2182	3.905449	5.497475	0.0214554	0.180406	0.0390152	0.0270475	0.110714	0.256136	0.0694405	0.117412	0.229259	0.030016	0.360872	0.0121052	0.166234	0.111123	0.308079	0.0313745	0.1113304	0.01523042	0.056778	0.0241527	0.111773	0.0129901	0.00630868	0.0324034	0.181555	0.00101472	0.0671022	0.0812142	0.0912788	0.0164718	0.108876	0.177358	0.0307242	0.09246866	32.9112	0.521513	0.814981	1.08235	1.58116	0.299797	0.229108	0.117483	0.0264565	0.211594	0.115561	0.1076991	0.8585836
548	0	-249.3151	-245.9435	-3.371557	3.627527	0.0047859	0.228365	0.100809	0.0795739	0.191319	0.202068	0.309533	0.0190026	0.369467	0.164061	0.195997	0.443308	0.0438132	0.0450798	0.284237	0.0478399	0.134206	0.0335983	0.0174877	0.0169912	0.193811	0.106358	0.116043	0.00909347	0.0680683	0.0520089	0.0104213	0.00992813	0.0312351	0.0109878	0.153734	0.169274	0.0345576	0.004896213	75.45268	0.432651	0.761256	1.08425	1.72185	0.263448	0.216362	0.10116	0.129514	0.19102	0.0984963	0.03849451	0.1271925
