Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
10	0	-587.6476	-517.4009	-70.24671	15.86367	3.242887	0.175793	0.0139692	0.249592	0.00624906	0.102036	0.0873654	0.150057	0.311748	0.11463	0.042532	0.204422	0.108539	0.181585	0.19714	0.00545221	0.0052136	0.0483932	0.0573537	0.0359888	0.00963539	0.272598	0.454178	0.0277109	0.0592672	0.0596953	0.0588676	0.0143276	0.139148	0.0178241	0.35899	0.10949	0.137903	0.240072	0.0476515	0.0866121	0.00295585	0.162855	0.0972087	0.0137995	0.0280748	0.0649916	0.0799498	0.0676343	0.0466493	0.2578	0.0478565	0.00976706	0.364639	0.404362	0.00803772	0.00403034	0.124942	0.16276	0.0467923	0.260271	0.134431	0.00386804	0.0781666	0.0178877	0.206234	0.1186325	0.02723278	0.0249951	0.29046	0.0742659	0.137004	0.0316149	0.0345574	0.0607211	0.0243193	0.00908221	0.0298562	0.0698668	0.0578299	0.00921762	0.114684	0.0315264	0.4957003	8	26.75615	0.09076809	0.407221	0.744147	1.08348	1.76515	0.093043	0.148699	0.0778564	0.446249	0.0793632	0.154789	0.5229331	0.947923
11	0	-620.926	-520.3506	-100.5754	28.68574	1.713148	0.0233912	0.184861	0.0784233	0.223918	9.01562e-05	0.173052	0.0979159	0.0678417	0.0302527	0.0943436	0.245286	0.0132555	0.151648	0.00352068	0.0990233	0.320705	0.0396293	0.0791369	0.0572885	0.0400208	0.287103	0.293181	0.214644	0.0253812	0.00193424	0.198932	0.00115535	0.00383508	0.265272	0.00903473	0.103718	0.183173	0.191157	0.0635774	0.482137	0.22248	0.0669866	0.0396025	0.714722	0.100785	0.035503	0.124698	0.0104627	0.0612397	0.0675066	0.362769	0.436888	0.131754	0.18153	0.29887	0.117953	0.00167783	0.196174	0.131463	0.0719342	0.0488533	0.0900367	0.0228268	0.0955235	0.213279	0.1120738	-0.02677728	0.0143032	0.287126	0.0250139	0.00511629	0.0111377	0.0487566	0.0493512	0.00893979	0.0306401	0.0662314	0.26475	0.0730425	0.0310224	0.0736998	0.0108695	0.2367689	10	33.29918	0.06032451	0.256452	0.620576	1.06082	2.06215	0.0868922	0.110824	0.0534729	0.470681	0.134499	0.14363	0.2099916	1.127516
12	0	-625.993	-523.0281	-102.9649	27.06384	2.742075	0.206969	0.0754633	0.465196	0.0396335	0.369249	0.0936745	0.171842	0.0182561	0.281348	0.0710345	0.27627	0.0223224	0.184087	0.217815	0.00626449	0.0393323	0.0254933	0.0769025	0.117172	0.216194	0.113698	0.298749	0.0284625	0.585307	0.0639375	0.0500368	0.00952946	0.0416104	0.0729617	0.29127	0.0144071	0.0199047	0.329027	0.0728251	0.0776906	0.102356	0.107899	0.0496807	0.0239957	0.392472	0.144506	1.13061	0.10967	0.00121378	0.549292	0.190646	0.00157171	0.18617	0.0636701	0.190923	0.134427	0.0207625	0.269213	0.265503	0.413029	0.149019	0.0144039	0.16833	0.838609	0.164108	0.2002708	0.04416781	0.0351486	0.33824	0.0242837	0.0105843	0.0094841	0.00205617	0.0530115	0.0266426	0.0554113	0.0523326	0.125569	0.0299604	0.00237802	0.223786	0.011112	0.544076	10	27.75543	0.06503419	0.368269	0.716168	1.08091	1.83466	0.0719034	0.0955504	0.0580655	0.501851	0.157327	0.115303	0.5882438	0.9249158
13	0	-604.0123	-521.4475	-82.56472	7.82149	3.439843	0.28279	0.0788611	0.37693	0.056754	0.00206793	0.145625	0.155613	0.14535	0.140852	0.155783	0.522757	0.0495304	0.160329	0.292797	0.0470972	0.0174438	0.00186629	0.135012	0.0415034	0.0616822	0.0465934	0.0825012	0.00440604	0.310768	0.0260693	0.0698897	0.0125023	0.20489	0.0278028	0.356633	0.0313922	0.0348209	0.0319911	0.201526	0.132902	0.466833	0.0132159	0.068151	0.108276	0.0467835	0.0917121	0.059798	0.104541	0.0376709	0.432403	0.177062	0.101955	0.178441	0.190826	0.510441	0.0514164	0.343699	0.053722	0.195187	0.173278	0.338991	0.144311	0.0273062	0.202824	0.661668	0.1655293	-0.1152884	0.048925	0.230654	0.0655829	0.0139079	0.00542262	0.0529187	0.135224	0.0317107	0.0376838	0.0274158	0.159121	0.0469275	0.00490664	0.128297	0.0113013	0.5182561	8	27.94102	0.1171099	0.420665	0.753299	1.08397	1.74207	0.102271	0.137135	0.0500807	0.483151	0.125896	0.101467	0.4029677	1.286098
14	0	-591.0585	-520.9926	-70.06592	24.76172	7.201271	0.0192529	0.0909187	0.0153428	0.0116544	0.105221	0.00375337	0.0271559	0.203909	0.138211	0.0294307	0.367126	0.0595086	0.0992037	0.129047	0.118914	0.0660645	0.336637	0.00195001	0.06062	0.0503672	0.00370401	0.263583	0.125641	0.00667339	4.7061e-05	0.0205005	0.0829306	0.00352098	0.00408035	0.165831	0.0367917	0.378133	0.00363998	0.00134659	0.166909	0.0137948	0.220265	0.0396208	0.0314698	0.313081	0.227314	0.0315537	0.00375461	0.027092	0.0737727	0.195837	0.312695	0.15712	0.00383152	0.283117	0.0852349	0.0796339	0.160443	0.029639	0.101518	0.00545954	0.128036	0.0266346	0.03382	0.0385097	0.08620776	-0.02939231	0.0064122	0.315034	0.0305764	0.00630717	0.007644	0.0744478	0.0533575	0.0258958	0.0340583	0.0144789	0.230697	0.0753413	0.00108394	0.0899449	0.0347204	0.388935	9	27.7758	0.09142339	0.573873	0.842889	1.07848	1.50475	0.153637	0.101399	0.0364269	0.492245	0.0839273	0.132365	0.3595427	1.081749
15	0	-604.995	-527.7077	-77.28723	17.21254	3.778716	0.0527821	0.000742015	0.252195	0.0345205	0.0332921	0.038591	0.0137763	0.171743	0.134752	0.13315	0.250631	0.130784	0.0916954	0.0256924	0.0454254	0.0788149	0.0474507	0.0685044	0.138656	0.00567849	0.0282765	0.206242	0.187893	0.100099	0.00345018	0.180851	0.0292445	0.0124436	0.191439	0.0198166	0.0143936	0.232289	0.0130105	0.0338639	0.126452	0.28653	0.0808764	0.0101403	0.0593108	0.0617896	0.0177066	0.0298403	0.0143538	0.064136	0.0147371	0.143982	0.872686	0.0548628	0.0256463	0.0955433	0.0202489	0.151953	0.148117	0.173847	0.177356	0.0188901	0.172008	0.153015	0.0978216	0.222045	0.0995084	0.06445547	0.0383533	0.229032	0.0372769	0.0487622	0.0894695	0.0577485	0.0256578	0.00515759	0.0939971	0.0598143	0.134989	0.0147614	0.0072814	0.114955	0.0427443	0.4937263	4	30.60681	0.1043144	0.441777	0.767192	1.08437	1.70667	0.0992655	0.13536	0.0646532	0.445911	0.0741981	0.180612	0.5581818	0.884526
16	0	-584.348	-504.8888	-79.45916	8.812613	3.424867	0.261504	0.0445431	0.243375	0.0605799	0.16192	0.1386	0.0605996	0.0149404	0.102124	0.12338	0.076185	0.0202835	0.11734	0.157177	0.00248023	0.0118326	0.0296406	0.18384	0.0455229	0.0173533	0.0602586	0.178041	0.0216085	0.340577	0.0460289	0.26757	0.0186361	0.19936	0.16297	0.031386	0.0172182	0.133362	0.343883	0.409581	0.0787968	0.000901994	0.0025117	0.239093	1.12249	0.0509523	0.0014147	0.100148	0.0521174	0.110603	0.423304	0.0508809	0.361222	0.065526	0.133175	0.244795	0.174991	0.033925	0.162527	0.0324031	0.158845	0.0547115	0.0946281	0.034064	0.0681736	0.489741	0.1450589	-0.04383083	0.023114	0.400798	0.0492541	0.0370746	0.0105224	0.00937227	0.0389089	0.0137924	0.0133572	0.031355	0.254478	0.0223746	0.001576	0.0800557	0.0139675	0.4605735	10	27.16339	0.1180492	0.419675	0.752634	1.08394	1.74375	0.0849024	0.12468	0.0457435	0.455896	0.142637	0.146141	0.4167427	1.105175
17	0	-601.5382	-520.0161	-81.52211	9.198391	3.698245	0.126984	0.155274	0.565672	0.0805239	0.0375032	0.0661457	0.102172	0.126658	0.123571	0.00377257	0.232004	0.0318654	0.151376	0.0240677	0.00285848	0.0417086	0.105128	0.0456001	0.036581	0.043439	0.102909	0.134551	0.0654468	0.105894	0.0636757	0.101401	0.0748804	0.33953	0.0899173	0.169706	0.0208636	0.207973	0.228632	0.159255	0.0134281	0.00388403	0.0104604	0.034393	0.240608	0.0371839	0.00350374	0.118524	0.00286044	0.0770762	0.0296204	0.0869631	0.0500692	0.0480098	0.126418	0.198995	0.209506	0.0150939	0.0614342	0.223804	0.16636	0.569839	0.0585891	0.0479605	0.281695	0.326829	0.1090476	-0.05013536	0.00562009	0.440808	0.0267507	0.0225502	0.0251984	0.0127358	0.115904	0.00260252	0.0114561	0.00392109	0.19176	0.0362181	0.0136516	0.0817306	0.00909335	0.3800499	7	35.10471	0.1185905	0.436976	0.764082	1.08431	1.71463	0.0845066	0.161215	0.0338308	0.405197	0.19338	0.121871	0.3299145	1.151965
18	0	-591.9961	-518.9727	-73.02342	18.04613	4.976741	0.220681	0.0361525	0.0256634	0.202243	0.0535072	0.135242	0.306078	0.127216	0.130614	0.0235156	0.157467	0.0214208	0.106924	0.0143036	0.0887003	0.145379	0.00859382	0.0423736	0.132101	0.0532652	0.111551	0.0213994	0.143258	0.0105307	0.00955082	0.0213876	0.0445491	0.0119245	0.0903444	0.140472	0.147157	0.0146873	0.0136197	0.00516863	0.181005	0.146482	0.00360992	0.00432704	0.0791007	0.137646	0.231933	0.313737	0.0370516	0.0553197	0.099895	0.143703	0.0836921	0.532489	0.110963	0.102064	0.490364	0.0522035	0.118671	0.0454233	0.0039261	0.362013	0.125589	0.0260432	0.010425	0.012572	0.1226792	-0.04148671	0.000305068	0.345318	0.0291443	0.0473172	0.0229968	0.0234528	0.0485416	0.0299729	0.0219341	0.0226962	0.0966242	0.179725	0.0145926	0.0949903	0.0223896	0.4938979	11	28.60936	0.07709449	0.501109	0.803401	1.08334	1.61215	0.0986854	0.105579	0.0762856	0.50105	0.0915733	0.126827	0.4524112	1.091701
19	0	-582.4592	-522.2179	-60.2413	28.24775	3.648423	0.0816158	0.0332993	0.311929	0.00686778	0.083454	0.00870638	0.142308	0.203611	0.0568643	0.00038944	0.0906317	0.00180675	0.0670805	0.0224189	0.00111475	0.0351484	0.0107403	0.027411	0.000717886	0.0091716	0.000956139	0.313389	0.0460996	0.179382	0.0409352	0.141814	0.00235329	0.14626	0.0849163	0.0011322	0.00393852	0.00574947	0.142763	0.0151499	0.212997	0.035047	0.0219842	0.274743	0.0696912	0.114913	0.0308566	0.134994	0.134907	0.152754	0.123116	0.0370937	0.231184	0.227772	0.0166463	0.192189	0.00206976	0.0622163	0.0798397	0.003656	0.00258378	0.270794	0.0366905	0.0755511	0.0561519	0.105499	0.1008678	0.04193156	0.034671	0.271401	0.0352787	0.0132861	0.0663172	0.0478571	0.0340001	0.0108297	0.0293051	0.0301859	0.262868	0.0350765	0.0150165	0.1104	0.00350793	0.4906163	8	31.58628	0.09379289	0.43394	0.762101	1.08427	1.71969	0.11035	0.145492	0.0452701	0.41876	0.154914	0.125213	0.5325479	0.9212624
20	0	-625.1991	-526.5692	-98.62984	28.78699	2.066151	0.0179581	0.104358	0.283731	0.256059	0.183418	0.231973	0.0409251	0.0329539	0.0899317	0.00600136	0.216365	0.310093	0.404138	0.484791	0.00672828	0.145425	0.0496109	0.0833432	0.0214533	0.00708515	0.466051	0.363177	0.318769	0.0200712	0.121762	0.00601282	0.00400382	0.00222899	0.0310583	0.220603	0.0187589	0.0314988	0.0714501	0.0254745	0.016744	0.03777	0.00907596	0.289687	0.000821463	0.415258	0.203087	0.168064	0.0161077	0.0325705	0.00571113	0.00820856	0.258264	0.134259	0.0135432	0.719735	0.118496	0.0913942	0.293148	0.038868	0.127281	0.0698635	0.11758	0.0468447	0.329823	0.0475303	0.1085421	0.04684264	0.007753	0.389113	0.0906334	0.00577657	0.0264329	0.0194622	0.0699168	0.0158138	0.000857291	0.0126303	0.214803	0.0126224	0.0156862	0.117587	0.000911901	0.4095697	9	29.87737	0.0775871	0.301045	0.661869	1.07156	1.96553	0.0903099	0.111485	0.0618776	0.437718	0.185544	0.113066	0.4564123	0.8973677
21	0	-593.0886	-509.9716	-83.11697	29.1004	5.665516	0.444948	0.104369	0.24391	0.0275173	0.0689732	0.0430143	0.0454337	0.0826471	0.021045	0.0341876	0.118406	0.0082384	0.0724648	0.0173977	0.00309747	0.0590821	0.0071317	0.0749171	0.181525	0.0241204	0.387834	0.0694532	0.0704993	0.113152	0.0443837	0.049725	0.00342168	0.108822	0.000624673	0.04563	0.220498	0.294289	0.383915	0.265833	0.04601	0.0565411	0.0104233	0.126589	0.000275482	0.309773	0.0158088	0.635235	0.0554932	0.0289956	0.00527438	0.0295427	0.17771	0.117847	0.038433	0.0939201	0.00133024	0.00574136	0.0772269	0.0135128	0.0889429	0.102584	0.0601992	0.0761892	0.0434376	0.188466	0.09006669	-0.0003562792	0.00202336	0.21672	0.0670396	0.0414388	0.0171265	0.0732309	0.0721123	0.0209896	0.0271107	0.107466	0.173906	0.024643	0.00342458	0.136803	0.0159659	0.4936222	9	30.21275	0.04212476	0.527572	0.818341	1.08199	1.5721	0.0977457	0.138824	0.0630949	0.41059	0.147448	0.142298	0.4932659	1.000722
