Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
261	0	-71.89638	-84.95452	13.05815	1.347304	0.02526161	0.002252521	0.00273601	0.0759301	0.0715182	0.0999682	0.129356	0.034294	0.0534307	0.00768742	0.123847	0.0686168	0.071628	0.020774	0.0235293	0.0305862	0.186098	0.110418	8.861783	0.200741	0.560996	1.04004	2.19823	0.0432928	0.596916	0.0133436	0.11483	0.211001	0.0206169	0.1126705	0.9800079
262	0	-64.91968	-79.09547	14.17579	2.603432	0.04046259	0.08990693	0.0286616	0.154249	0.137502	0.071901	0.0476119	0.0570946	0.0764241	0.00236241	0.00505673	0.038241	0.119722	0.0701322	0.0214184	0.0958681	0.0737555	0.008145879	8.408701	0.356049	0.706903	1.07971	1.85734	0.0318672	0.443044	0.00749919	0.128732	0.286693	0.102165	0.09805281	0.08307644
263	0	-61.99165	-78.68652	16.69486	1.024506	0.06367087	0.07194216	0.0395519	0.160099	0.0503188	0.155042	0.0820672	0.0134706	0.0208556	0.00316595	0.0616867	0.00559855	0.0295755	0.123833	0.0104809	0.21185	0.0324049	0.03734571	2.340739	0.141818	0.483996	1.00394	2.37024	0.0272893	0.478493	0.0112219	0.0886197	0.36516	0.0292161	0.1092879	0.3417187
264	0	-68.40094	-82.38228	13.98134	0.609722	0.01460248	0.006966018	0.0676558	0.000971041	0.0018446	0.08089	0.0447335	0.0825245	0.0633143	0.0244587	0.0252426	0.0412162	0.00901184	0.229573	0.000838395	0.27731	0.0504149	0.02263754	13.64501	0.0551192	0.317633	0.886199	2.74105	0.00791912	0.436876	0.027775	0.0590141	0.42065	0.0477659	0.02960356	0.7646898
265	0	-65.20758	-82.28345	17.07587	0.5214269	0.02993295	0.08930632	0.11269	0.0190816	0.193983	0.0377444	0.0296079	0.0307205	0.0772571	0.00892593	0.0610763	0.191083	0.00312524	0.0107298	0.0203602	0.0511349	0.15248	0.001070649	7.073685	0.0374246	0.265674	0.835254	2.86165	0.0441709	0.495725	0.0101187	0.116821	0.252007	0.081157	0.09037697	0.01184648
266	0	-75.10165	-84.80968	9.708024	2.651584	0.04379008	0.01404025	0.0966765	0.200644	0.0234227	0.213739	0.00736959	0.042716	0.0952982	0.0102616	0.00523168	0.00547457	0.108207	0.0803486	0.02982	0.0553134	0.0254776	0.08296442	19.28441	0.360373	0.710209	1.08016	1.84926	0.0944664	0.368757	0.0389541	0.0616805	0.408577	0.0275657	0.09700467	0.8552621
267	0	-71.93012	-79.30235	7.372227	1.545272	0.001753493	0.001310971	0.102906	0.0460632	0.0378642	0.103771	0.013944	0.0338696	0.0261452	0.0025212	0.0255707	0.00797913	0.0996954	0.126893	0.00954616	0.320632	0.0426002	0.004100717	120.2847	0.232232	0.595923	1.05297	2.11887	0.0352054	0.379319	0.022352	0.0543503	0.497569	0.0112046	0.005411687	0.757752
268	0	-69.74781	-79.87901	10.1312	1.3498	0.005363138	-0.0004725307	0.0603205	0.031906	0.102123	0.0487601	0.0667848	0.0748228	0.0227195	0.00964622	0.0220685	0.0756632	0.215437	0.0795175	0.0122655	0.140964	0.0370004	0.01708364	43.0407	0.20116	0.561484	1.04023	2.19712	0.0374162	0.420268	0.00923829	0.127998	0.334924	0.0701559	0.01661111	1.028447
269	0	-73.36617	-81.73697	8.370803	3.376355	0.02036542	0.1551887	0.257862	0.152799	0.0131011	0.12905	0.00204896	0.00415421	0.0133744	0.0296421	0.0224565	0.0419841	0.0288737	0.00467383	0.145596	0.11432	0.0400641	0.00615117	18.7462	0.416433	0.750445	1.08383	1.74929	0.0126572	0.517874	0.0195992	0.122499	0.245473	0.0818985	0.1613399	0.03812553
270	0	-70.03412	-84.72476	14.69064	0.9813562	0.005477868	0.02890862	0.0561619	0.0604678	0.00220738	0.0331893	0.0174783	0.0183822	0.143649	0.0355194	0.224998	0.00677241	0.126472	0.0343222	0.0486178	0.157415	0.0343467	0.006990951	16.15052	0.133219	0.471075	0.996841	2.39886	0.0622091	0.435024	0.00618033	0.067469	0.393679	0.0354384	0.03589957	0.1947363
271	0	-67.25316	-80.1449	12.89174	1.285638	0.01051427	0.08151631	0.0859746	0.0131362	0.0467559	0.0822883	0.102471	0.072339	0.0512909	0.000704919	0.0307186	0.116493	0.0648337	0.124047	0.000566555	0.160242	0.048138	0.001346293	19.94883	0.19023	0.548497	1.03489	2.22638	0.0376437	0.348065	0.0496545	0.0612819	0.465306	0.0380491	0.0828626	0.01624729
272	0	-66.07546	-78.92859	12.85312	1.044074	0.02666524	0.07007903	0.21217	0.0343557	0.0955971	0.0427103	0.0840027	0.0066925	0.0152903	0.00580132	0.0392777	0.00533865	0.0186975	0.0028306	0.046775	0.375833	0.0146277	0.04236748	14.46365	0.145663	0.48961	1.00694	2.35779	0.0422791	0.439216	0.000908256	0.122686	0.313257	0.0816536	0.1124465	0.376779
273	0	-64.18436	-80.01146	15.8271	0.6761714	0.03493031	0.08886047	0.114393	0.0932759	0.0127622	0.00503567	0.0529637	0.016258	0.0178561	0.0144088	0.0834779	0.0793968	0.0564956	0.122085	0.00177482	0.240819	0.0889972	0.0003527327	8.520978	0.0691075	0.352067	0.915708	2.66312	0.0401491	0.389448	0.0183925	0.121677	0.369522	0.0608103	0.0892132	0.003953817
274	0	-72.88938	-87.02902	14.13964	0.3844982	0.1023292	0.2142575	0.0598735	0.0797683	0.00750326	0.0979572	0.0509177	0.0296217	0.0215558	0.00697204	0.00722587	0.0813047	0.00799023	0.139371	0.115647	0.144179	0.150112	0.08598483	3.917889	0.014543	0.170084	0.713946	3.10143	0.0143406	0.454436	0.0485487	0.0846187	0.362968	0.0350878	0.3002424	0.2863847
275	0	-66.98722	-81.32202	14.33479	1.772131	0.04696028	0.02986609	0.211712	0.0156846	0.0488532	0.0262979	0.00194546	0.0353276	0.163651	0.0857804	0.0643177	0.0118022	0.00702387	0.00607497	0.0450805	0.225748	0.0507006	0.01223169	9.834716	0.264469	0.628367	1.06308	2.04408	0.0637537	0.399041	0.0162474	0.100035	0.299555	0.121368	0.04209777	0.2905542
276	0	-71.80134	-80.42176	8.62042	1.08665	0.00687903	0.03079489	0.0104975	0.168297	0.0725859	0.0662571	0.0441923	0.00199107	0.0423991	0.00772934	0.0474437	0.0726682	0.0689764	0.171838	0.00100318	0.157007	0.0671137	0.04419598	38.40162	0.153912	0.501332	1.01299	2.33176	0.0592369	0.335238	0.0115296	0.126904	0.376839	0.0902524	0.07499087	0.5893515
277	0	-63.59437	-80.54777	16.9534	0.3795354	0.03680431	0.1657157	0.113027	0.112676	0.136817	0.18519	0.0770518	0.0283946	0.0146087	0.00248722	0.024017	0.00766662	0.0564198	0.0253685	0.0113942	0.0331692	0.171712	0.01400637	5.500417	0.0138762	0.166311	0.708151	3.11166	0.0356643	0.471754	0.00254208	0.0527408	0.400628	0.0366702	0.179722	0.0779335
278	0	-72.77886	-84.51984	11.74099	1.586109	0.06213116	0.03948147	0.0374945	0.0328918	0.041461	0.0107847	0.0346702	0.0495129	0.060258	0.0589897	0.0635497	0.00529881	0.049492	0.0469771	0.0484975	0.337145	0.122977	0.03565186	23.41888	0.238323	0.602289	1.0551	2.10429	0.0378316	0.4609	0.0184528	0.193675	0.234258	0.0548822	0.07513334	0.4745146
279	0	-70.89685	-80.57943	9.682584	3.930575	0.05086006	-0.1232667	0.0650401	0.0762566	0.0300362	0.198472	0.193931	0.0191609	0.0649473	0.0116121	0.0802816	0.026341	0.00720171	0.0444072	0.0178937	0.0468036	0.117616	0.2111854	3.686457	0.450507	0.772774	1.08441	1.69231	0.0837432	0.481533	0.000751591	0.0844554	0.32145	0.0280665	0.08791872	2.402053
280	0	-66.71286	-81.88356	15.1707	0.787656	0.04363312	0.09044481	0.0575705	0.129416	0.130834	0.0824235	0.00661724	0.0205222	0.092924	0.00323354	0.0486767	0.0753031	0.0753492	0.0163879	0.0531965	0.183771	0.0237741	0.01379086	13.5266	0.0929295	0.402116	0.953475	2.55148	0.025976	0.553013	0.0164002	0.0663901	0.324734	0.013487	0.1042357	0.1323046
281	0	-68.32923	-84.99978	16.67055	0.8863216	0.09131468	0.0964931	0.0759709	0.0343568	0.0737524	0.0239916	0.215462	0.0174182	0.0234761	0.0112395	0.0178192	0.10125	0.0207139	0.180428	0.0523693	0.120031	0.0317209	0.003732877	5.232145	0.113752	0.439699	0.978276	2.46827	0.0375949	0.531022	0.0265503	0.0646332	0.295305	0.0448952	0.100226	0.03724461
282	0	-71.66699	-83.42023	11.75324	0.4613391	0.07783187	-0.01449639	0.0397483	0.086517	0.0226488	0.103477	0.0143336	0.0256107	0.0564745	0.00774937	0.0862237	0.135589	0.0421296	0.0985996	0.0724874	0.203642	0.00477036	0.05081491	35.13054	0.026466	0.225929	0.789963	2.95764	0.0307972	0.516727	0.0102731	0.141448	0.278689	0.0220656	0.03631852	1.399146
283	0	-71.33105	-85.57072	14.23967	0.6787622	0.06199504	0.03670469	0.0236892	0.0803052	0.0574172	0.0314426	0.0292685	0.0900178	0.0297829	0.000713318	0.0404911	0.404429	0.0410658	0.0235701	0.000605705	0.119257	0.0279449	0.0354762	12.99039	0.0696589	0.353335	0.916737	2.66027	0.0882741	0.39702	0.0337348	0.0353042	0.387253	0.0584136	0.07218089	0.4914902
284	0	-71.6355	-85.36827	13.73277	0.8015288	0.01869532	0.06544226	0.124342	0.00404617	0.119846	0.0791805	0.0019593	0.0786211	0.0190616	0.0440505	0.0163303	0.0543433	0.264724	0.0588776	0.0263071	0.0578757	0.0504349	7.501882e-05	24.32789	0.095884	0.407749	0.957378	2.53899	0.0444285	0.336454	0.0156342	0.169289	0.384802	0.0493931	0.06551727	0.001145024
285	0	-65.26219	-81.06434	15.80215	0.2051472	0.08686807	0.08169136	0.196078	0.0187377	0.068923	0.148333	0.0996199	0.0130375	0.0259493	0.00702711	0.120799	0.057411	0.04149	0.0249701	0.00116277	0.0845492	0.0919127	0.01594524	9.931771	0.000631669	0.0367967	0.396958	3.56561	0.0543555	0.389493	0.00290422	0.107215	0.361233	0.0847985	0.09763659	0.1633121
286	0	-71.8079	-82.5886	10.7807	1.978626	0.01619748	0.02675575	0.027047	0.0240589	0.130835	0.130337	0.167551	0.0785438	0.0432598	0.00935371	0.00597782	0.00442501	0.00560362	0.0142479	0.00592347	0.347899	0.00493679	0.0154604	30.3485	0.29071	0.652721	1.06945	1.98712	0.0581196	0.444077	0.0270644	0.148867	0.306781	0.0150911	0.04221615	0.36622
287	0	-67.56173	-81.14633	13.58461	1.299964	0.0176225	0.03238658	0.0948751	0.0559358	0.0160233	0.0467014	0.0739465	0.0243214	0.0187308	0.0284839	0.035351	0.0974918	0.0170167	0.102517	0.0366915	0.261257	0.0906563	0.02448852	18.87953	0.192703	0.551479	1.03614	2.21967	0.0343598	0.459479	0.000389875	0.151653	0.284664	0.0694534	0.0568751	0.4305667
288	0	-72.78481	-79.31634	6.531528	6.131607	0.005480968	-0.00145074	0.186095	0.129857	0.0390283	0.0486603	0.0369923	0.0665258	0.105133	0.0155891	0.0269085	0.0702494	0.00999066	0.0441884	0.00605599	0.188327	0.026398	0.02587986	28.06746	0.543222	0.826856	1.08096	1.54896	0.0650051	0.331264	0.00292908	0.0802352	0.431972	0.0885943	0.02442912	1.059386
289	0	-70.95095	-83.87006	12.91911	0.7955982	0.03224172	0.05741669	0.240822	0.0291298	0.0688134	0.0463258	0.136844	0.0606426	0.00679621	0.00144017	0.0210858	0.000456585	0.0834459	0.156269	0.0199848	0.0180814	0.109862	0.01948087	23.83181	0.0946217	0.405356	0.955728	2.54429	0.00957934	0.313132	0.0289358	0.210883	0.361223	0.0762466	0.07689756	0.2533354
290	0	-73.491	-87.51326	14.02226	0.7889876	0.0240255	0.07587788	0.0362874	0.00369092	0.000500046	0.0109672	0.0968715	0.195725	0.213245	0.0857962	0.0940061	0.124663	0.066671	0.00206049	0.0125702	0.0384753	0.0184711	0.03555879	12.72543	0.0932133	0.402662	0.953856	2.55027	0.0613858	0.451198	0.0112703	0.157598	0.26985	0.0486977	0.1114367	0.3190941
291	0	-64.89163	-80.59329	15.70166	0.5865295	0.05969545	0.1119163	0.0415077	0.280257	0.035984	0.0667355	0.0712175	0.054926	0.00295749	0.0099602	0.0426807	0.0426098	0.0102182	0.172264	0.00874702	0.142692	0.0172441	0.04452252	6.168213	0.0503422	0.304701	0.874288	2.77067	0.0615556	0.381773	0.00810264	0.130071	0.368419	0.0500792	0.1564388	0.2846002
292	0	-63.82343	-78.11906	14.29564	1.879426	0.08827759	0.07930338	0.0344406	0.0205573	0.00338839	0.204298	0.0903439	0.0367541	0.0249731	0.00189495	0.000633532	0.0964949	0.0638392	0.181298	0.0124938	0.186321	0.0422684	0.001017183	9.81762	0.278444	0.641547	1.06666	2.01335	0.0349511	0.381711	0.00679415	0.125141	0.397979	0.0534239	0.08032056	0.01266404
293	0	-67.6037	-81.18519	13.58149	1.054611	0.03462822	0.1393503	0.0713947	0.015558	0.05658	0.099557	0.0179876	0.151805	0.0876816	0.00324411	0.0163171	0.0207447	0.123227	0.000173561	0.00959252	0.244205	0.0819323	0.09030337	7.838903	0.14772	0.492573	1.00849	2.35122	0.00340212	0.371633	0.0329561	0.140812	0.390162	0.0610348	0.2296537	0.3932154
294	0	-71.15634	-81.97018	10.81385	0.9970441	0.01005534	0.03153437	0.0708162	0.143251	0.153264	0.0149555	0.0338342	0.211142	0.0284593	0.00681516	0.00217117	0.0473784	0.0102788	0.00219656	0.0116411	0.195614	0.0681833	0.009028882	38.05233	0.136364	0.475862	0.999509	2.38827	0.00818038	0.417791	0.0390268	0.100104	0.413882	0.0210153	0.04056326	0.2225877
295	0	-65.64265	-77.85577	12.21312	1.887706	0.01280479	0.01842717	0.0475251	0.0429757	0.0317617	0.0146006	0.114824	0.0188612	0.0382752	0.00584928	0.0176241	0.0986048	0.0582674	0.0171738	0.0113824	0.347631	0.134644	0.00510296	22.33172	0.279491	0.642515	1.06691	2.01109	0.0559924	0.466602	0.0174976	0.0950077	0.290231	0.0746693	0.02353013	0.2168692
296	0	-67.92101	-78.14916	10.22815	3.352116	0.09971351	0.2318252	0.180721	0.119979	0.0453039	0.0326486	0.038915	0.0418926	0.140485	0.0222891	0.0268982	0.0268065	0.11454	0.0490401	0.0033004	0.10293	0.0542502	0.1369343	4.674611	0.414792	0.749331	1.08378	1.7521	0.030196	0.408024	0.00122649	0.114154	0.366552	0.0798469	0.3687595	0.3713376
297	0	-74.34273	-84.45501	10.11228	1.92834	0.003002775	0.035231	0.0156228	0.00292709	0.149183	0.0690501	0.0592243	0.0225648	0.112711	0.0264777	0.178568	0.0626507	0.0344495	0.00311864	0.0147579	0.146899	0.101795	0.01939782	27.68597	0.284568	0.647171	1.06809	2.00017	0.0650628	0.443005	0.0190158	0.0970241	0.348257	0.0276362	0.05462882	0.355084
298	0	-71.31074	-85.49026	14.17952	0.4105723	0.03396632	0.08793898	0.10088	0.0118603	0.0450916	0.00546448	0.00269234	0.275436	0.0780031	0.0437207	0.0227595	0.0533271	0.191767	0.00331658	0.0324467	0.00804041	0.125194	0.001931998	16.56803	0.0182687	0.189609	0.742472	3.04965	0.0670683	0.51401	0.00623537	0.0939365	0.249243	0.069507	0.08987098	0.02149746
299	0	-62.48717	-76.62172	14.13456	1.532927	0.03544401	0.04695492	0.0262689	0.108717	0.0147865	0.233069	0.0174038	0.0146318	0.0287411	0.00197589	0.0339011	0.0289445	0.0122403	0.0392082	0.0327395	0.376781	0.0305921	0.04935037	10.93404	0.230365	0.593947	1.0523	2.12339	0.0292026	0.436875	0.0164391	0.137726	0.320749	0.0590085	0.09630529	0.5124368
300	0	-66.86299	-82.37461	15.51162	0.4710546	0.03661531	0.1144371	0.125931	0.166729	0.0225765	0.0343824	0.01981	0.0208769	0.0275341	0.0020128	0.0418914	0.0322527	0.0870365	0.0129674	0.029942	0.109849	0.266208	0.03264256	7.311591	0.0281566	0.2326	0.798008	2.94124	0.0163305	0.322011	0.00318628	0.212997	0.429788	0.0156875	0.1470797	0.221938
301	0	-68.86712	-78.7836	9.916478	1.769659	0.008317964	0.002314094	0.0275436	0.0296153	0.142342	0.143826	0.0069021	0.0582039	0.0131349	0.00932408	0.00509718	0.128198	0.0771516	0.091325	0.102716	0.0899336	0.0746867	0.01761324	49.92559	0.264138	0.628048	1.06299	2.04482	0.0358053	0.502351	0.00562117	0.114465	0.274622	0.0671355	0.01992733	0.8838734
302	0	-65.29136	-79.75219	14.46083	0.4649453	0.02335941	0.04423146	0.253351	0.0253933	0.00729486	0.0712618	0.0770059	0.0313125	0.0110882	0.00206934	0.0117667	0.0402706	0.0412291	0.153307	0.00919394	0.167068	0.0983881	0.03484	12.5969	0.0270894	0.228416	0.792985	2.95151	0.010108	0.43609	0.0319957	0.128074	0.357697	0.0360349	0.07907145	0.4406141
303	0	-71.16037	-86.64283	15.48245	1.033164	0.05561184	0.04256358	0.0599178	9.52502e-05	0.0513729	0.0806891	0.0373131	0.0742159	0.00426208	0.0437746	0.0370671	0.0193462	0.090039	0.0301126	0.231258	0.218646	0.0218902	0.001207825	7.608763	0.143523	0.486498	1.00528	2.36469	0.0465064	0.460399	0.019307	0.117142	0.261041	0.0956048	0.04377141	0.02759392
304	0	-61.69302	-78.31504	16.62202	0.7671306	0.09381084	0.1312913	0.0339485	0.154282	0.0492454	0.0432546	0.351001	0.0108643	0.00820604	0.0058164	0.0308983	0.0204324	0.0339402	0.121405	0.0109998	0.0773791	0.0483268	0.05637549	2.603549	0.0885479	0.393556	0.947414	2.57048	0.028368	0.525532	0.00634481	0.0949506	0.307369	0.0374363	0.1876668	0.300402
305	0	-61.84916	-78.27298	16.42382	0.8644199	0.102901	0.164261	0.164614	0.000940627	0.0337278	0.0545204	0.0121508	0.254566	0.0187308	0.007969	0.0317077	0.122857	0.093112	0.0361767	0.0293879	0.100207	0.0393324	0.03683373	4.021729	0.109175	0.431833	0.973322	2.48567	0.0335882	0.530757	0.00317303	0.105976	0.275473	0.0510318	0.2010947	0.1831661
306	0	-71.65425	-86.85069	15.19644	0.3271112	0.01284519	0.05011575	0.000168673	0.0456392	0.0494635	0.0485753	0.0334092	0.0202816	0.0176238	0.00423647	0.0567341	0.024013	0.00522606	0.353277	0.0207715	0.267979	0.0526017	0.03190485	10.36155	0.00775023	0.125684	0.638645	3.22792	0.0540423	0.420617	0.0391653	0.106312	0.275624	0.104238	0.0820206	0.3889858
307	0	-63.60697	-76.57359	12.96662	1.494245	0.03123872	0.02617236	0.143221	0.0484029	0.0119742	0.0540906	0.000354254	0.00320062	0.0963496	2.88225e-05	0.0218944	0.0422029	0.0317336	0.072243	0.00501643	0.211272	0.258016	0.05962051	12.38296	0.224432	0.587596	1.05008	2.13789	0.0252523	0.463041	3.45692e-05	0.145742	0.31878	0.0471496	0.08579287	0.6949355
308	0	-68.93135	-81.50729	12.57594	0.1692644	0.02272191	0.1475455	0.0325908	0.00290047	0.0494293	0.138982	0.0764967	0.0386934	0.0435126	0.00386169	0.0545354	0.123832	0.111234	0.0102045	0.0207331	0.268632	0.024362	0.009563433	16.68157	0.00015153	0.0181335	0.298885	3.68283	0.0391485	0.407554	0.00567684	0.125797	0.296667	0.125157	0.1571089	0.06087136
309	0	-68.56272	-84.37623	15.81351	1.199732	0.05698425	0.06157785	0.0553932	0.0421658	0.0265112	0.150282	0.0458924	0.000839195	0.0899918	0.0991146	0.0640458	0.0716658	0.0933802	0.0120255	0.0113053	0.170833	0.0665542	0.08026358	3.859465	0.175004	0.52953	1.02656	2.26891	0.0152202	0.361756	0.00303824	0.254771	0.335289	0.0299259	0.1418414	0.5658684
310	0	-70.02619	-83.52373	13.49754	3.026202	0.01562243	0.0628392	0.0897689	0.00378521	0.0108316	0.00474186	0.0399809	0.120445	0.0444113	0.0146491	0.0109463	0.0532236	0.105607	0.082949	0.00136541	0.402286	0.0150079	0.01580623	10.22708	0.391279	0.732968	1.08264	1.79311	0.0472477	0.389021	0.0359525	0.0371681	0.387236	0.103374	0.07864543	0.2009809
311	0	-69.28115	-79.68622	10.40507	0.5334533	0.05455496	0.3255123	0.0431184	0.00742773	0.00013707	0.215005	0.000236325	0.0241092	0.0712689	0.00707992	0.0378854	0.242295	0.0519258	0.114376	0.00164403	0.154476	0.0290147	0.1111681	7.971433	0.0397433	0.273195	0.843162	2.8439	0.0315432	0.5787	0.00327582	0.106866	0.211704	0.0679101	0.4366804	0.2545754
312	0	-64.81379	-80.61893	15.80514	0.5547476	0.05801295	0.07270577	0.0138944	0.205261	0.00500931	0.00407736	0.0184638	0.0706841	0.0540241	0.000111173	0.00565087	0.0523048	0.212218	0.03981	0.0387916	0.17992	0.0997791	0.1134274	4.638153	0.0439303	0.286162	0.856352	2.81356	0.0586323	0.413562	0.0359459	0.113648	0.330696	0.0475156	0.1861332	0.6093885
313	0	-66.58208	-79.69111	13.10904	1.346151	0.007637347	0.06192518	0.0745435	0.0150277	0.00854349	0.0425871	0.0542617	0.0971327	0.0390128	0.0119533	0.0387933	0.0329867	0.26771	0.0856264	0.0631864	0.0600317	0.108603	0.01053089	20.70242	0.200548	0.56077	1.03995	2.19874	0.0368439	0.484046	0.00378286	0.102817	0.325255	0.0472544	0.07245607	0.1453417
314	0	-69.64204	-81.15692	11.51488	2.551839	0.04997286	0.009651215	0.151175	0.00491316	0.0284047	0.15208	0.00857997	0.0954942	0.0166934	0.00258642	0.00981696	0.105424	0.015933	0.0651235	0.000517129	0.0863829	0.256876	0.04827934	16.18496	0.351317	0.703249	1.07919	1.86624	0.0163843	0.366335	0.027534	0.157105	0.394867	0.0377742	0.05793056	0.8334003
315	0	-67.02361	-82.79749	15.77388	0.2451235	0.08166164	0.1127745	0.0625611	0.0259259	0.0948187	0.0246368	0.0985024	0.038305	0.0794842	0.000356227	0.0922595	0.115138	0.0490099	0.0406185	0.0637895	0.160428	0.0541659	0.008134306	12.54669	0.00189222	0.0631916	0.491088	3.44383	0.0310228	0.350652	0.045036	0.117394	0.393756	0.0621395	0.1209088	0.06727637
316	0	-66.53486	-83.4844	16.94954	1.180285	0.0849528	0.1009733	0.112389	0.00219385	0.11537	0.0741862	0.00529189	0.188198	0.0893663	0.00884652	0.0113872	0.080437	0.0736794	0.0737325	0.0517844	0.0288787	0.0842585	0.01362862	2.505904	0.171462	0.52496	1.02446	2.27912	0.0593921	0.439407	0.0261019	0.0882726	0.33638	0.0504467	0.114602	0.1189214
317	0	-65.57402	-80.59139	15.01737	0.6954077	0.01556319	0.08073646	0.123084	0.0936075	0.00415482	0.016377	0.155764	0.139323	0.0112458	0.014467	0.0124766	0.133776	0.0770976	0.0172077	0.000103052	0.146679	0.0546355	0.001337241	14.91906	0.0732076	0.361355	0.923155	2.64228	0.0551543	0.335036	0.00942274	0.16294	0.3997	0.0377474	0.08207371	0.01629317
318	0	-67.75366	-78.22946	10.47579	0.6044477	0.02159646	0.060816	0.0439441	0.0214379	0.117639	0.0265477	0.0117869	0.00287634	0.0303779	0.0028729	0.0964323	0.00597484	0.0204291	0.139054	0.0486067	0.311179	0.120842	0.09844198	15.33963	0.0540267	0.314735	0.883571	2.74767	0.0333368	0.408164	0.0145137	0.106561	0.387723	0.049702	0.159258	0.618129
319	0	-64.29339	-79.61056	15.31718	0.3923127	0.01397749	0.01608106	0.157076	0.0108501	0.0278665	0.0312261	0.0595256	0.0435357	0.0676331	0.0113668	0.129218	0.122767	0.0474401	0.000685157	0.00440388	0.23784	0.0485666	0.0172389	7.53388	0.0156212	0.17599	0.722826	3.08556	0.0251539	0.432547	0.0112063	0.0835482	0.407266	0.0402784	0.03331996	0.5173745
320	0	-69.16575	-82.45783	13.29208	0.1296069	0.1558438	0.06824189	0.0440857	0.0368382	0.0218629	0.101415	0.17346	0.0214327	0.0205929	1.21404e-05	0.047436	0.00323603	0.00772733	0.0144462	0.0422941	0.29356	0.171601	0.004123958	21.43037	1.24371e-05	0.00522344	0.179864	3.8149	0.0537075	0.357464	0.0107092	0.125191	0.41237	0.0405581	0.07236585	0.05698763
321	0	-65.17474	-78.2526	13.07785	1.428101	0.1523048	0.1022015	0.016376	0.0655196	0.113865	0.0744497	0.176158	0.000352671	0.00957407	0.000325493	0.00194313	0.00802397	0.0614324	0.126454	0.00249671	0.182126	0.160904	0.06184882	9.056362	0.213999	0.576134	1.0459	2.16396	0.0621308	0.307564	0.00584501	0.116002	0.462755	0.0457043	0.1640503	0.3770112
322	0	-68.05695	-81.3698	13.31285	0.7522346	0.01609722	-0.03323418	0.0200757	0.0108408	0.00658262	0.167036	0.0101959	0.0140641	0.0287386	0.0105583	0.0963315	0.023898	0.0213837	0.0900585	0.0709236	0.210976	0.218336	0.1004347	9.883197	0.0853626	0.387168	0.942787	2.58468	0.105535	0.367367	0.0056218	0.100714	0.353105	0.0676572	0.06720055	1.494552
323	0	-71.2377	-82.23578	10.99807	3.422821	0.1001905	0.1233285	0.0893256	0.0743194	0.0305015	0.127583	0.0675443	0.119465	0.0289205	0.0103777	0.0491492	0.0566618	0.099589	0.0608457	0.0132092	0.0807234	0.0917853	0.2088787	3.015042	0.41954	0.752542	1.08393	1.74398	0.017282	0.341159	0.000172856	0.101808	0.417468	0.12211	0.3322072	0.6287604
324	0	-70.3453	-81.99029	11.64499	1.052597	0.05484577	0.08794922	0.0481122	0.0338976	0.104362	0.152741	0.141244	0.0927076	0.00979668	0.00557942	0.0125926	0.0274836	0.031764	0.0504274	0.02607	0.227054	0.0361675	0.01261233	19.63974	0.147327	0.49201	1.0082	2.35247	0.025301	0.450076	0.000130743	0.190875	0.264324	0.0692927	0.1005616	0.125419
325	0	-71.77877	-86.13739	14.35863	0.4425858	0.01115977	0.03387065	0.139082	0.0841473	0.0123775	0.0633343	0.00187026	0.00925858	0.00973468	0.0227143	0.0733032	0.0733616	0.00630036	0.107171	0.0292614	0.224013	0.144071	0.001877011	18.12865	0.0233067	0.212793	0.773538	2.99036	0.0295468	0.383368	0.0706978	0.138293	0.304803	0.0732913	0.03574766	0.05250725
326	0	-66.83441	-81.88268	15.04827	0.8568521	0.01362507	0.06238894	0.0419631	0.0133508	0.173626	0.0789611	0.020624	0.0726839	0.116102	0.0230692	0.00183062	0.00908148	3.65533e-05	0.105038	0.0541596	0.154256	0.135218	0.05277529	8.321565	0.107586	0.429054	0.971543	2.49182	0.0227573	0.509783	0.0368316	0.0668195	0.311496	0.0523126	0.1151642	0.4582611
327	0	-69.2503	-83.7967	14.54639	0.702017	0.03383847	0.05578781	0.0341936	0.00172554	0.0183493	0.0585193	0.0700979	0.129726	0.0892764	0.00527148	0.0655375	0.135635	0.00566097	0.0214305	0.0486911	0.219186	0.0966992	0.0181594	15.16136	0.0746192	0.36448	0.925614	2.63529	0.0785731	0.319893	0.0298127	0.0949316	0.423606	0.0531838	0.07394722	0.2455725
328	0	-71.90581	-86.22613	14.32032	1.425957	0.01043421	0.0353915	0.138848	0.0649747	0.117071	0.0163274	0.0320749	0.00909641	0.0225701	0.0391881	0.137454	0.0313272	0.137179	0.0552462	0.00746544	0.160286	0.030893	0.006634473	14.44278	0.213654	0.575749	1.04576	2.16484	0.0769294	0.339303	0.0355138	0.108345	0.400698	0.0392107	0.04202597	0.157866
