Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-627.9116	-502.0194	-125.8922	24.42635	1.986402	0.06719865	0.01550502	0.0485701	0.226527	0.00150497	0.0981522	0.000660445	0.0331641	0.165841	0.0392718	0.00100539	0.122591	0.0815141	0.00781643	0.0686219	0.100393	0.00436712	0.3488687	2	48.44987	0.02914126	0.291646	0.65356	1.06965	1.98515	0.0999953	0.094223	0.0906395	0.363759	0.108226	0.243158	0.3643738	0.9574475
100	-626.2347	-516.9288	-109.306	19.01985	1.228885	0.1619032	-0.1124888	0.0523527	0.120971	0.022775	0.197199	0.00192132	0.0238671	0.2002	0.00681214	0.0476551	0.0701567	0.124607	0.0220157	0.0281519	0.0748096	0.00650481	0.4565121	2	35.23983	0.03489612	0.180248	0.536184	1.02955	2.25401	0.0897286	0.0898425	0.0988674	0.323461	0.093069	0.305032	0.3440233	1.32698
200	-623.8237	-513.3967	-110.4271	25.58984	1.722092	0.1087239	0.02066308	0.071269	0.0686018	0.00588397	0.26811	0.00222615	0.0104498	0.0350967	0.0460736	0.00842719	0.0430712	0.242616	0.0512985	0.0607072	0.0798413	0.00632805	0.190862	4	36.5996	0.0568909	0.257684	0.621784	1.06118	2.05935	0.108728	0.126555	0.0934488	0.347225	0.158339	0.165705	0.2115251	0.9023138
300	-616.1549	-508.6161	-107.5388	27.53869	1.57629	0.1826719	-0.03362158	0.110609	0.1909	0.0126986	0.0397138	0.000384039	0.00343322	0.141549	0.0741082	0.00682139	0.0534674	0.219019	0.00875776	0.0262872	0.110896	0.00135548	0.320858	4	35.02285	0.04303102	0.236871	0.600781	1.0546	2.10774	0.142727	0.0862827	0.118376	0.331113	0.146697	0.174804	0.2872365	1.117052
400	-626.7292	-518.4497	-108.2795	26.91733	1.991668	0.1454844	-0.01103428	0.131994	0.153544	0.0138044	0.0659083	0.00351144	0.0120307	0.145521	0.0462693	0.00197865	0.0644724	0.135031	0.0959204	0.0278198	0.100798	0.00139667	0.1884112	5	36.79824	0.04707486	0.292278	0.654125	1.06978	1.98382	0.117918	0.105586	0.073729	0.327217	0.145687	0.229863	0.1773769	1.062208
500	-631.3627	-514.825	-116.5377	26.72991	1.085544	0.1281295	-0.005091502	0.0867335	0.108086	0.0368722	0.166285	0.0142058	0.0286735	0.132094	0.0674133	0.0226511	0.0091917	0.147403	0.0460181	0.0200599	0.113874	0.000438898	0.2785753	3	42.01022	0.02624517	0.153699	0.501036	1.01284	2.33242	0.138828	0.11207	0.0577949	0.355533	0.129601	0.206173	0.2734838	1.018617
600	-623.6781	-516.7639	-106.9142	25.14877	2.458549	0.1381085	-0.0442837	0.134579	0.0797323	0.0227771	0.108706	0.00245092	0.0187081	0.354972	0.0249265	8.95099e-05	0.0392639	0.105287	0.0148983	0.0240856	0.0378149	0.0317091	0.3380253	2	34.46094	0.05390569	0.342491	0.696328	1.07814	1.88304	0.110836	0.0905772	0.0867511	0.34424	0.104596	0.263	0.2937416	1.150757
700	-615.0783	-509.8062	-105.2722	31.56432	1.607055	0.1258013	0.01635496	0.0558287	0.128937	0.0324067	0.154324	0.0164155	0.0412095	0.116148	0.0720917	0.0280347	0.0372372	0.0339727	0.0537532	0.0482467	0.17892	0.0024744	0.2416326	6	34.37594	0.04713719	0.241397	0.605457	1.05614	2.09701	0.112385	0.123059	0.0830081	0.361573	0.0990271	0.220947	0.2579876	0.9366056
800	-618.9944	-513.0283	-105.9661	35.93084	1.143827	0.1214574	-0.0235156	0.0195258	0.290923	0.00386782	0.208856	0.0166569	0.0626993	0.0776587	0.0648001	0.00898116	0.00991989	0.040674	0.00523433	0.102222	0.0783922	0.00958955	0.2060699	5	38.92637	0.04936128	0.164726	0.51609	1.02027	2.29891	0.150197	0.180515	0.0873544	0.267072	0.0938441	0.221016	0.1825543	1.128814
900	-627.0056	-518.3882	-108.6174	22.95079	2.030317	0.08150288	-0.02722791	0.1125	0.126906	0.018615	0.0449643	0.00592906	0.119281	0.188379	0.0989238	0.0124417	0.0935003	0.00372591	0.0173755	0.0348378	0.118734	0.00388673	0.3022411	5	41.43301	0.07871826	0.296867	0.658199	1.07073	1.9742	0.0957817	0.1195	0.0608225	0.289334	0.18069	0.253872	0.2750132	1.099006
1000	-625.1526	-510.3191	-114.8335	25.30233	1.538618	0.07992303	-0.007430734	0.0290981	0.0115044	0.0545424	0.315292	0.00341111	0.00454093	0.148475	0.132848	0.00695268	0.0895745	0.0948044	0.013292	0.0316259	0.0585772	0.00546131	0.1674942	4	44.82911	0.03530434	0.231227	0.594861	1.05261	2.1213	0.121194	0.11119	0.0867626	0.336573	0.111988	0.232292	0.1600634	1.046424
1100	-624.1144	-507.1597	-116.9547	38.57259	1.166548	0.09248378	0.0146714	0.020711	0.121444	0.0242925	0.0636476	0.00107325	0.0978805	0.135453	0.0457258	0.0140681	0.0568018	0.221921	0.0435911	0.0319925	0.109074	0.0123234	0.2514221	2	39.00677	0.03013024	0.168939	0.521665	1.02292	2.28648	0.184319	0.15634	0.127524	0.26744	0.0905204	0.173857	0.2660935	0.9448637
1200	-626.4323	-515.5005	-110.9318	26.32203	1.715656	0.1535795	0.01738715	0.0170366	0.298226	0.0113652	0.0981629	0.0066704	0.0299947	0.124802	0.0592815	0.0449905	0.049252	0.0420097	0.0601138	0.0200298	0.130369	0.00769588	0.2975267	5	51.39729	0.03590878	0.256798	0.620916	1.06092	2.06136	0.131373	0.127621	0.0833208	0.351136	0.101103	0.205446	0.3149139	0.9447876
1300	-618.7456	-510.0993	-108.6463	32.79952	2.559763	0.1004807	0.03360194	0.024883	0.243329	0.011855	0.116414	0.00938757	0.0102517	0.0785685	0.0340753	0.0118857	0.13728	0.0686875	0.046483	0.0300083	0.154186	0.0227048	0.2345452	5	32.80164	0.04185036	0.35205	0.703818	1.07928	1.86486	0.152181	0.132892	0.103624	0.36946	0.093891	0.147953	0.2681471	0.8746884
1400	-630.2189	-517.0514	-113.1675	36.96201	1.080851	0.146941	0.03786631	0.0189487	0.318717	0.0123891	0.0425432	0.00422563	0.0205232	0.0901362	0.0164123	0.019679	0.0149797	0.230037	0.0490736	0.0486869	0.101686	0.0119624	0.2341403	4	44.9778	0.04641719	0.152798	0.499774	1.0122	2.33522	0.132707	0.105874	0.0760586	0.349304	0.097581	0.238476	0.2720066	0.860789
1500	-624.3272	-511.3031	-113.024	38.75016	2.726642	0.07754354	-0.01108333	0.0157186	0.26422	0.0208602	0.0844504	0.0114717	0.0198777	0.0948655	0.117926	0.0105437	0.0713991	0.146178	0.0250137	0.0202402	0.0968807	0.00035463	0.2715761	4	43.75947	0.05989235	0.366943	0.715174	1.08079	1.8371	0.115804	0.0831638	0.0683538	0.335664	0.130964	0.266051	0.2604927	1.042548
1600	-611.2171	-511.9935	-99.22364	30.44967	2.836745	0.1877776	-0.01511967	0.0632838	0.422724	0.0264016	0.0772775	0.00511263	0.0385362	0.0557332	0.0202532	0.00440743	0.0640344	0.0559623	0.00637683	0.0168387	0.133233	0.00982487	0.3806186	6	39.18981	0.09592068	0.376224	0.722069	1.08158	1.82013	0.157063	0.111055	0.1062	0.293917	0.117844	0.213921	0.3654989	1.041367
1700	-617.7421	-510.7424	-106.9996	30.05623	2.351748	0.1118736	0.02996391	0.0167989	0.298938	0.0485447	0.158701	0.00509816	0.024703	0.0552012	0.00632462	0.0055556	0.0706911	0.165677	0.0347065	0.00301589	0.0864195	0.0196245	0.2789937	5	30.49844	0.05583605	0.331935	0.687868	1.07673	1.90347	0.131914	0.126857	0.0597103	0.380026	0.123423	0.17807	0.3089576	0.9030161
1800	-618.2049	-510.167	-108.0379	31.77953	3.372697	0.104851	-0.07340187	0.0784159	0.142146	0.00331907	0.123481	0.0113429	0.0455027	0.116101	0.0111706	0.0193429	0.0676554	0.161466	0.0428484	0.0489331	0.110325	0.0179507	0.276473	5	32.09029	0.0650279	0.416186	0.750277	1.08383	1.74971	0.118491	0.121976	0.0693787	0.362164	0.118803	0.209188	0.2030712	1.361459
1900	-617.7471	-513.5759	-104.1712	10.2202	3.671004	0.1132569	0.03878566	0.0973973	0.175551	0.0244799	0.126669	0.029544	0.0255036	0.134735	0.033161	0.00222019	0.00884008	0.010653	0.067412	0.0585935	0.179644	0.0255961	0.2282144	3	41.41422	0.08451427	0.435322	0.763004	1.08429	1.71738	0.117148	0.127052	0.112279	0.357964	0.122556	0.163002	0.267	0.8547353
2000	-619.9593	-517.7415	-102.2178	23.01832	1.234158	0.1393553	0.002529869	0.0415214	0.171959	0.0634971	0.108288	0.00598701	0.0940507	0.193857	0.0110168	0.00270602	0.0984471	0.0507138	0.0197906	0.05085	0.0835922	0.0037229	0.2788792	3	30.51045	0.0509845	0.181188	0.537363	1.03008	2.25137	0.179803	0.144622	0.0635202	0.311592	0.12236	0.178104	0.281409	0.99101
2100	-620.8754	-511.843	-109.0324	35.82437	2.274611	0.1490221	0.03407945	0.061826	0.269282	0.0465294	0.0687976	0.00539358	0.0585556	0.107003	0.0483566	0.0367502	0.092507	0.0272098	0.0380282	0.0340875	0.101965	0.00370838	0.2994526	5	52.89776	0.06955619	0.32399	0.681362	1.07556	1.91909	0.135657	0.116457	0.0738782	0.324051	0.0953624	0.254595	0.3335321	0.8978226
2200	-632.7146	-506.7211	-125.9934	40.97917	2.657127	0.08102482	0.08460561	0.0493795	0.347431	0.0531585	0.0838632	0.00406498	0.0511561	0.0899116	0.0151069	0.0160333	0.0296906	0.0350011	0.0236556	0.0278559	0.142543	0.0311486	0.42913	1	44.73015	0.02418522	0.360865	0.710584	1.08021	1.84834	0.11624	0.144781	0.0627485	0.388329	0.121311	0.166591	0.5137356	0.8353129
2300	-621.515	-512.6254	-108.8896	8.854943	0.9729639	0.2452782	0.00292273	0.00988516	0.0832266	0.0244967	0.283769	0.00423711	0.0917925	0.157661	0.0598095	0.00309796	0.0247114	0.10569	0.0433676	0.0135857	0.0927695	0.00190015	0.2632368	1	42.8556	0.03900752	0.131528	0.468472	0.995372	2.40463	0.0963376	0.082756	0.113967	0.403753	0.0869157	0.21627	0.2661596	0.9890189
2400	-616.9056	-507.8558	-109.0498	25.60072	2.283339	0.1103945	0.04847231	0.00787359	0.107952	0.0902734	0.133383	0.0159902	0.0139174	0.128715	0.0493349	0.022019	0.0503219	0.200816	0.030807	0.0412792	0.103623	0.00369448	0.241255	5	47.29053	0.05088397	0.324903	0.682116	1.0757	1.91729	0.106411	0.106942	0.0987868	0.329628	0.135098	0.223133	0.2897273	0.8326968
2500	-621.7879	-512.5331	-109.2548	28.53745	1.779086	0.1220187	0.0009572609	0.0422605	0.056948	0.0641592	0.193837	0.00452296	0.00906897	0.147021	0.023382	0.00507887	0.0102364	0.174708	0.0178255	0.0647048	0.138551	0.0476959	0.2855057	3	38.75954	0.07152024	0.265398	0.629259	1.06333	2.04201	0.163687	0.108735	0.124212	0.349734	0.113011	0.140621	0.286463	0.9966583
2600	-629.3596	-525.7502	-103.6094	24.93552	3.931979	0.2868818	0.06211025	0.198916	0.0130273	0.00821654	0.0642081	0.00760003	0.0406361	0.208551	0.0225246	0.00862394	0.116519	0.118798	0.0847133	0.00781724	0.0988407	0.00100836	0.2746584	4	37.4535	0.06209666	0.450586	0.772824	1.08441	1.69218	0.16216	0.110649	0.0513821	0.344	0.117054	0.214755	0.3367686	0.81557
2700	-625.4909	-533.4295	-92.06147	9.64744	2.317128	0.153495	-0.05074705	0.000226723	0.00677024	0.0196622	0.11783	0.0213132	0.0999534	0.121357	0.00259447	0.0102442	0.0138435	0.175963	0.0846722	0.0540987	0.270519	0.000951691	0.279949	4	27.99323	0.1017752	0.328404	0.684991	1.07622	1.91038	0.164826	0.170154	0.12074	0.263277	0.0707848	0.210218	0.229202	1.221408
2800	-628.3862	-509.1345	-119.2517	29.95077	3.186542	0.1064027	-0.02653171	0.0178804	0.295938	0.0604762	0.18415	0.00546171	0.0199882	0.0507955	0.0503803	0.0166122	0.0591565	0.0889054	0.0370771	0.00699126	0.0934848	0.0127029	0.5901402	2	46.33343	0.06246057	0.403197	0.74136	1.08329	1.77215	0.100064	0.151674	0.0731842	0.369213	0.11434	0.191525	0.5636085	1.047075
2900	-613.3037	-508.9373	-104.3664	24.8619	2.974554	0.09669084	-0.03108818	0.036351	0.298707	0.0168094	0.157433	0.0044476	0.00607176	0.0422624	0.0804522	0.0161718	0.0752777	0.0238939	0.0484072	0.0447197	0.134187	0.0148083	0.3240352	5	31.64752	0.04805075	0.387284	0.730109	1.08239	1.80022	0.12972	0.187882	0.0809041	0.28584	0.118783	0.196871	0.2929471	1.106122
3000	-622.7197	-512.1225	-110.5972	16.78433	2.820021	0.09168713	-0.0300322	0.0845041	0.254502	0.0818684	0.101561	0.00287201	0.0328747	0.116067	0.0243516	0.00932613	0.0478447	0.102106	0.0178963	0.034979	0.0867503	0.00249608	0.2590547	3	38.47703	0.02912517	0.374841	0.72105	1.08147	1.82264	0.138487	0.133414	0.0895459	0.270267	0.119509	0.248777	0.2290225	1.131132
3100	-610.7548	-505.1661	-105.5888	17.77287	1.521518	0.1594284	0.001563496	0.123532	0.26316	0.054157	0.134145	0.00447595	0.0169628	0.126068	0.0155121	0.0106455	0.0620592	0.0926268	0.00881864	0.0311821	0.0503198	0.00633535	0.3223551	4	40.50074	0.07206192	0.228628	0.592099	1.05166	2.12761	0.111975	0.130795	0.126863	0.320422	0.0977335	0.212212	0.3239186	0.9951732
3200	-618.9928	-514.5923	-104.4005	12.62123	1.046482	0.2041151	-0.02032635	0.036887	0.238396	0.00790951	0.165774	0.000274717	0.0467519	0.176984	0.0508109	0.0520147	0.0381846	0.0645785	0.0257688	0.0200107	0.0635842	0.0120703	0.3932545	3	35.28226	0.08735264	0.146134	0.490291	1.00729	2.35628	0.196102	0.11279	0.0985429	0.336863	0.0921255	0.163578	0.3729282	1.054505
