Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2300	-78.88319	-88.24992	9.366731	2.219413	0.004466404	0.01901976	0.0466819	0.0107632	0.14402	0.074206	0.0403239	0.110739	0.0113467	0.00533961	0.0163165	0.182133	0.172622	0.0145189	0.0186605	0.106938	0.0453907	0.001359865	67.55888	0.318131	0.676486	1.07462	1.93076	0.081286	0.256227	0.0114028	0.300652	0.237583	0.112848	0.02037962	0.0667267
2400	-71.17914	-85.13649	13.95735	0.8978189	0.05303062	0.06119079	0.030143	0.0565687	0.106231	0.0917772	0.0355078	0.0445899	0.164055	0.0027974	0.0695309	0.0602552	0.061431	0.173907	0.00291192	0.0382038	0.0620904	0.05651116	11.6906	0.116142	0.443727	0.980766	2.45936	0.0142145	0.314482	0.00820973	0.0910217	0.518822	0.0532494	0.117702	0.4801209
2500	-67.40258	-83.09201	15.68943	0.7220822	0.0192641	0.0329941	0.0763133	0.0784506	0.0266752	0.0628861	0.10632	0.228158	0.0238834	0.0124664	0.0286511	0.0884736	0.0214604	0.0171189	0.0193293	0.192547	0.0172662	0.05464637	7.124526	0.0789099	0.373765	0.932784	2.61454	0.0206279	0.53091	0.0106675	0.131977	0.197775	0.108043	0.08764047	0.6235289
2600	-65.89421	-82.02398	16.12977	1.423857	0.06777788	0.1441437	0.302789	0.016632	0.016979	0.0716006	0.0791342	0.0804956	0.112671	0.00888578	0.0551015	0.00389629	0.0287911	0.120377	0.000471427	0.0869205	0.0152547	0.07627048	2.598525	0.213317	0.575371	1.04562	2.16569	0.0561068	0.396264	0.000955549	0.0775288	0.442464	0.0266806	0.2204142	0.3460325
2700	-68.22342	-80.1883	11.96488	0.6578022	0.0111663	-3.879906e-05	0.22804	0.0381542	0.000967864	0.108709	0.0466932	0.0489426	0.0580527	0.0259039	0.0104027	0.110539	0.00724837	0.0556639	0.0238261	0.0842208	0.152636	0.02476497	22.24088	0.0652079	0.342921	0.908168	2.6837	0.0409594	0.46674	0.0125333	0.136529	0.26855	0.0746884	0.02472617	1.001569
2800	-63.02502	-79.15005	16.12503	0.4426674	0.04004768	0.002962477	0.0266772	0.00278591	0.053609	0.0896656	0.0713424	0.188361	0.0153049	0.00192559	0.0624334	0.056215	0.0144876	0.0439268	0.0103472	0.208017	0.154902	0.0531477	3.529628	0.0233201	0.212851	0.773613	2.99022	0.0305585	0.439916	0.00552211	0.0943623	0.410438	0.0192033	0.05611018	0.9472025
2900	-62.24127	-78.052	15.81073	0.9323387	0.06862517	0.05376939	0.116001	0.138622	0.00377017	0.0500945	0.0283691	0.153643	0.0611192	0.0150297	0.00711059	0.0072493	0.0614965	0.0285578	0.00922596	0.180417	0.139294	0.1331488	2.813872	0.123264	0.455425	0.987817	2.43349	0.0297623	0.583159	0.00341798	0.0806712	0.278982	0.0240073	0.1869182	0.7123373
3000	-69.78611	-81.86259	12.07648	1.664807	0.01479374	-0.02587378	0.115465	0.044541	0.0398901	0.0115708	0.0606694	0.0780389	0.0500032	0.0197073	0.0384136	0.119563	0.0499799	0.0503385	0.0613193	0.152025	0.108474	0.07060756	11.04791	0.249696	0.613872	1.05879	2.07764	0.0136892	0.434406	0.0188226	0.169653	0.327363	0.0360657	0.04473378	1.578395
3100	-80.96202	-83.95155	2.989527	1.205146	0.000649635	0.0005718935	0.0210203	0.0437616	0.0753973	0.102352	0.0660997	0.00414284	0.067909	0.00627224	0.00300502	0.0135029	0.0503683	0.0404168	0.00632823	0.416123	0.0833003	0.002042914	643.7098	0.175984	0.530784	1.02713	2.2661	0.107576	0.305244	0.0404057	0.0510712	0.427654	0.0680493	0.002614807	0.7812865
3200	-79.34574	-84.24386	4.89812	0.1207965	0.004515439	0.001002726	0.0648852	0.0291756	0.123367	0.0874714	0.0717341	0.0406399	0.0865464	0.00687348	0.0117164	0.186261	0.00180646	0.0532117	0.03164	0.0840268	0.120644	0.00161154	431.775	5.70829e-06	0.0035423	0.153294	3.84316	0.043528	0.468469	0.00461166	0.122499	0.331616	0.0292759	0.002614266	0.6164408
3300	-69.46168	-77.79623	8.334548	1.822378	0.01434664	-0.01643797	0.129674	0.0423762	0.0438309	0.10804	0.027018	0.0674354	0.059201	0.0171056	0.00316829	0.00522043	0.0366429	0.0199991	0.0379311	0.264491	0.137866	0.02438363	35.24815	0.271109	0.634691	1.06484	2.02936	0.0746465	0.380693	0.00580931	0.0956413	0.405891	0.0373191	0.007945664	3.068797
3400	-68.33971	-83.46312	15.12341	0.7645075	0.02589008	0.03907086	0.125044	0.0502753	0.0384057	0.150011	0.0355619	0.0691616	0.0450953	0.0179462	0.0181184	0.223539	0.00652102	0.0717904	0.018083	0.11484	0.0156064	0.02981286	10.34693	0.0879872	0.392442	0.946613	2.57296	0.0493991	0.345475	0.0384149	0.0667191	0.45039	0.0496017	0.06888372	0.4327999
3500	-65.33351	-78.51674	13.18323	0.4433527	0.01189354	0.01747277	0.121957	0.0298546	0.0662107	0.0243623	0.00352619	0.0524861	0.0844263	0.00366692	0.00690665	0.167309	0.00705481	0.135558	0.0431253	0.164925	0.0886312	0.02007487	27.55836	0.023433	0.213337	0.774234	2.989	0.043806	0.404245	0.00638221	0.135524	0.328834	0.0812098	0.03754764	0.5346506
3600	-74.68766	-82.52798	7.840317	0.5802055	0.005304952	0.01474872	0.0406985	0.0446765	0.0187042	0.241072	0.11325	0.07363	0.0904812	0.0573585	0.0254295	0.0806794	0.0177708	0.0262322	0.0302961	0.131693	0.00802768	0.006829867	158.2541	0.0490528	0.301089	0.870874	2.77898	0.0610723	0.438867	0.00273375	0.137657	0.291251	0.0684182	0.02157859	0.3165113
3700	-65.502	-81.61896	16.11696	1.1566	0.05272678	0.07354519	0.0818754	0.091465	0.0585233	0.0221332	0.0860973	0.0318597	0.020953	0.0076588	0.0383809	0.0225635	0.0297668	0.0452223	0.0266184	0.405483	0.0313993	0.03355442	4.023828	0.1671	0.519243	1.02177	2.29188	0.0114333	0.416716	0.0175562	0.103297	0.419669	0.0313283	0.1070996	0.313301
3800	-70.87888	-81.63865	10.75978	0.8270285	0.01555266	0.05594972	0.129519	0.0575355	0.000913772	0.032522	0.0867056	0.201224	0.0610475	0.0148182	0.0575559	0.0781939	0.0920488	0.0527765	0.0446677	0.0789376	0.0115345	0.1788914	11.77488	0.101296	0.417792	0.964172	2.51674	0.0147911	0.460334	0.00146601	0.0997436	0.33776	0.0859054	0.2348411	0.761755
3900	-66.27527	-79.61861	13.34333	1.480992	0.009811121	0.0353818	0.100339	0.0354239	0.0237561	0.0647044	0.217818	0.00152117	0.00390119	0.0120717	0.0239355	0.0619993	0.025267	0.00862905	0.0371928	0.243452	0.13999	0.02356591	15.12997	0.222371	0.585362	1.04929	2.14298	0.0450664	0.465234	0.0110163	0.120151	0.328779	0.0297533	0.05894771	0.3997766
4000	-73.80199	-85.05409	11.2521	1.408318	0.01021758	0.08923168	0.109977	0.0397254	0.0163237	0.0691555	0.189375	0.00622131	0.0424686	0.0222913	0.0630697	0.125811	0.0414891	0.0644429	0.00169242	0.0520156	0.155942	0.01507988	18.46309	0.210806	0.572549	1.04455	2.17209	0.080949	0.282037	0.0222429	0.198822	0.332884	0.0830646	0.1043116	0.1445658
4100	-71.78986	-84.50924	12.71937	0.1682825	0.127126	0.03538466	0.0412816	0.241561	0.130002	0.0423032	0.0156247	0.00712602	0.0161054	0.0253106	0.0390048	0.00990699	0.00266007	0.0125767	0.0697	0.31273	0.0341069	0.1088042	19.96612	0.00014448	0.0177094	0.296038	3.68611	0.00912757	0.47051	0.0142702	0.156835	0.263713	0.0855447	0.1441889	0.7545951
4200	-66.63094	-77.76129	11.13035	4.37075	0.01632021	0.02098526	0.0331984	0.133772	0.0256442	0.14617	0.067786	0.0824035	0.0514502	0.0072142	0.0400087	0.0145149	0.0716548	0.0048885	0.00281933	0.171367	0.147107	0.05489903	8.076587	0.473638	0.787127	1.08418	1.65505	0.026398	0.431439	0.0178828	0.0613909	0.409445	0.0534444	0.07588429	0.7234571
4300	-70.56025	-79.98185	9.4216	0.6292303	0.01285577	0.006060285	0.0609208	0.00879443	0.143364	0.0170737	0.113092	0.00208747	0.0975862	0.020426	0.0161605	0.0697886	0.0155619	0.0250686	0.00530466	0.209491	0.19528	0.01283308	113.0411	0.0591873	0.328135	0.895529	2.71715	0.0537435	0.410668	0.0241987	0.0948703	0.369257	0.0472628	0.01889337	0.6792375
4400	-68.2311	-83.35958	15.12848	0.3596499	0.02775326	0.03252345	0.128723	0.0324602	0.106609	0.0325893	0.0242637	0.0452822	0.0473586	0.00177936	0.164341	0.0519732	0.0489344	0.123698	0.00254216	0.14883	0.0406177	0.01947591	12.64295	0.0113494	0.15104	0.683647	3.15396	0.0380607	0.373742	0.00395499	0.111982	0.427713	0.044548	0.05199936	0.3745414
4500	-69.76504	-82.23616	12.47112	0.2871631	0.1108899	-0.0881239	0.252701	0.0649288	0.0974501	0.0512474	0.00273808	0.00487638	0.0725337	0.00083127	0.0519742	0.0528914	0.0224001	0.00239237	0.0410027	0.206947	0.0750854	0.1469312	7.611942	0.00431191	0.0945537	0.573601	3.32753	0.0305306	0.435328	0.0204819	0.0900134	0.338106	0.0855396	0.05880726	2.498521
4600	-65.59505	-82.22757	16.63253	0.5225923	0.1079315	0.1059824	0.0404053	0.171847	0.000400669	0.0721764	0.0920983	0.157111	0.0778646	0.0555931	0.0430001	0.0397686	0.0606107	0.00771485	0.0468862	0.0820898	0.0524339	0.04023518	4.193477	0.0376477	0.266409	0.836036	2.85991	0.0461365	0.455813	0.0078148	0.128577	0.300561	0.0610981	0.1462176	0.2751734
4700	-68.2784	-82.69223	14.41383	0.9925215	0.03593078	0.006751306	0.142031	0.00693894	0.044195	0.0453139	0.153171	0.00715672	0.0535122	0.0188148	0.00667958	0.176725	0.0167537	0.0374824	0.0136163	0.23943	0.0381795	0.107192	6.831566	0.135459	0.474492	0.99875	2.3913	0.0326955	0.522475	0.0220139	0.0574904	0.217815	0.14751	0.1139434	0.9407486
4800	-71.82553	-84.11544	12.28991	0.6149361	0.01934889	0.008121527	0.174243	0.0735228	0.0336232	0.000146816	0.176021	0.0849639	0.0273283	0.00870287	0.0132742	0.0753715	0.0286407	0.104733	0.0464443	0.0366214	0.116363	0.0085457	33.21698	0.0562025	0.320473	0.888752	2.73457	0.014974	0.617122	0.0258116	0.0806406	0.212298	0.0491531	0.01666723	0.5127248
4900	-73.65583	-87.21233	13.5565	0.07977865	0.1266094	0.04725932	0.0229074	0.0684405	0.121949	0.000466026	0.0657613	0.172372	0.0282676	0.0211813	0.0102396	0.252233	0.0172126	0.0292777	0.00551091	0.0487991	0.135382	0.005217697	20.53416	1.57325e-08	0.000186693	0.0453022	3.95451	0.0230486	0.474425	0.0042098	0.0916687	0.31651	0.0901378	0.05247702	0.09942823
5000	-64.63768	-81.97935	17.34167	0.5347993	0.09853744	0.09594581	0.0635393	0.215251	0.119189	0.074073	0.00698738	0.0400329	0.0732684	0.0137571	0.0369196	0.0229163	0.00338213	0.0311459	0.0146629	0.179991	0.104885	0.008800574	3.536304	0.040005	0.274028	0.844026	2.84194	0.0574493	0.449806	0.0237696	0.0975995	0.280133	0.0912425	0.1047464	0.08401793
5100	-68.83917	-85.89695	17.05778	0.8971222	0.07294404	0.2490003	0.0611608	0.021644	0.0902792	0.10455	0.00372219	0.132742	0.0798975	0.0160208	0.0559832	0.0290279	0.126711	0.0796648	0.0357103	0.117018	0.0458692	0.0107059	2.908995	0.115998	0.443485	0.980617	2.4599	0.0531117	0.432637	0.0140334	0.133788	0.264029	0.102401	0.2597062	0.04122314
5200	-75.27276	-83.07529	7.802535	0.3101684	0.01303066	0.06980587	0.0171954	0.0367231	0.0446215	0.145212	0.0470307	0.0238856	0.0514811	0.0394349	0.015513	0.0762974	0.126909	0.0649134	0.0423451	0.181627	0.0868106	0.05070928	37.69663	0.00615634	0.112425	0.612491	3.26893	0.0691089	0.415476	0.0433596	0.121675	0.3107	0.0396809	0.1205152	0.420771
5300	-65.45415	-82.12449	16.67034	1.569933	0.04551309	0.2805486	0.114302	0.101961	0.103972	0.0239187	0.0223277	0.0113893	0.0981562	0.0148492	0.00220212	0.014395	0.103589	0.0954045	0.00781163	0.247158	0.0385633	0.02087458	2.019893	0.235926	0.599797	1.05428	2.11	0.0387158	0.357198	0.0720787	0.120906	0.364931	0.0461707	0.3014232	0.06925339
5400	-74.42215	-87.53225	13.11009	0.1956115	0.03152909	-0.006268411	0.050137	0.00178385	0.0119674	0.0486989	0.0883284	0.0282545	0.175433	0.0675681	0.0834134	0.00875551	0.0484924	0.0229894	0.0730685	0.261403	0.0297066	0.05797316	13.45131	0.000454966	0.0312827	0.372107	3.59615	0.0918773	0.322052	0.0414591	0.102111	0.363884	0.0786164	0.05170475	1.121235
5500	-65.4187	-80.04353	14.62483	1.700761	0.05030949	0.1876404	0.0623556	0.0951559	0.000601118	0.0663413	0.332395	0.159971	0.017832	0.00544421	0.0174106	0.0268818	0.0663454	6.66674e-05	0.00628446	0.104835	0.0380803	0.02793477	5.293256	0.254737	0.618886	1.06032	2.06606	0.0567299	0.298484	0.019323	0.158883	0.394601	0.0719798	0.2155752	0.1295825
5600	-74.05511	-88.41709	14.36198	1.409301	0.03695982	0.1841394	0.0102921	0.0218637	0.0581197	0.0462475	0.0667947	0.0323935	0.0190307	0.0600013	0.160454	0.291143	0.120957	0.00743213	0.00753098	0.0860628	0.0116768	0.02801269	5.700225	0.210965	0.572729	1.04462	2.17169	0.0777932	0.455862	0.0183367	0.156387	0.228536	0.0630845	0.212152	0.1320406
5700	-73.29529	-85.48066	12.18537	0.2994901	0.09831079	0.0006125842	0.0440364	0.0632424	0.00435964	0.00244065	0.0909068	0.127913	0.0687931	0.00833945	0.0492634	0.156605	0.00328079	0.0699101	0.0241227	0.196955	0.0898315	0.01903968	29.5744	0.00525403	0.104098	0.594945	3.2957	0.0933363	0.411554	0.0142672	0.203935	0.222094	0.0548139	0.01965226	0.9688288
5800	-70.69049	-84.52683	13.83634	0.5703228	0.03689523	0.0804979	0.0273535	0.146289	0.0446084	0.128034	0.0787879	0.0244115	0.0777602	0.101018	0.0206133	0.0583048	0.0797813	0.0361914	0.0417902	0.120881	0.0141753	0.04513644	13.91921	0.0470507	0.295368	0.865389	2.79219	0.0645732	0.409189	0.026913	0.107599	0.324803	0.0669221	0.1256343	0.3592683
5900	-70.20517	-80.43922	10.23406	1.299453	0.005194017	0.02928157	0.00376428	0.00364142	0.0388545	0.077891	0.232753	0.0351846	0.0320272	0.000781945	0.074764	0.0463429	0.0784768	0.233866	0.0169498	0.111143	0.0135594	0.001922214	66.09436	0.192615	0.551374	1.0361	2.21991	0.0583193	0.373183	0.0217223	0.11633	0.410509	0.019937	0.03120379	0.06160196
6000	-84.63663	-93.3925	8.755864	0.04145894	0.2566425	0.0273891	0.0252924	0.0680071	0.0164643	0.0976344	0.186749	0.154136	0.0615225	0.111132	0.0163669	0.00431714	0.00161344	0.0052096	0.003786	0.0863216	0.161448	0.02909133	50.49785	1.67631e-15	6.1137e-08	0.00162131	3.99838	0.0540326	0.578203	0.021129	0.104879	0.199002	0.0427548	0.05648043	0.5150692
6100	-68.33152	-83.32467	14.99315	2.884575	0.05915233	0.2607409	0.215075	0.005352	0.123307	0.0742756	0.0047119	0.0271381	0.052621	0.039048	0.00297576	0.0178784	0.131837	0.0683709	0.00102744	0.127034	0.109348	0.01389646	2.4811	0.380131	0.72493	1.08188	1.81306	0.0507803	0.360313	0.0378346	0.116237	0.38505	0.0497852	0.2746373	0.05059932
6200	-64.48267	-82.67511	18.19243	0.4335782	0.05041863	0.2160188	0.150619	0.0346478	0.250476	0.0443164	0.0323428	0.0639258	0.045386	0.0056115	0.0317116	0.00748082	0.017574	0.0189289	0.0054503	0.103219	0.188309	0.003616678	3.346255	0.0218416	0.206364	0.765202	3.00659	0.0722651	0.363047	0.0188293	0.108243	0.390302	0.0473128	0.2196355	0.01646673
6300	-64.85305	-81.03111	16.17806	0.2399996	0.01813064	0.1498904	0.0509872	0.144414	0.0184199	0.118252	0.0405982	0.0617635	0.0306518	0.0429208	0.0149111	0.034937	0.0167492	0.208397	0.00229176	0.134807	0.0798992	0.02225725	9.54847	0.00167799	0.059569	0.479916	3.45884	0.0446986	0.433857	0.00181114	0.129009	0.323498	0.067127	0.1721476	0.1292917
6400	-71.86807	-82.20857	10.3405	3.031743	0.01137532	0.01604344	0.0440863	0.134928	0.0405255	0.170829	0.0693717	0.0144955	0.058526	0.0117317	0.0274044	0.0491215	0.0455358	0.0702772	0.141524	0.0851427	0.036501	0.004138111	42.57474	0.391703	0.73327	1.08267	1.79236	0.0205634	0.419989	0.0166009	0.127848	0.341894	0.0731048	0.02018155	0.2050443
6500	-70.13738	-82.52403	12.38665	2.742427	0.01923223	0.1166179	0.0640844	0.0685084	0.0393469	0.0102563	0.203773	0.00369874	0.0246362	0.0345869	0.0366429	0.00890795	0.210944	0.0691321	0.0131304	0.083217	0.129135	0.04668662	9.782677	0.368299	0.71619	1.08091	1.8346	0.0350719	0.551372	0.0147298	0.0635655	0.270311	0.06495	0.1633045	0.2858869
6600	-65.95093	-81.67623	15.7253	0.3826354	0.1652337	0.06107794	0.19037	0.0326911	0.0216699	0.0836472	0.192389	0.0286318	0.0394305	0.010265	0.011035	0.0809989	0.0749276	0.0487343	0.000399246	0.102932	0.0818782	0.05941484	4.469188	0.0142911	0.16867	0.711785	3.10525	0.0268771	0.393424	0.0290715	0.129534	0.379741	0.0413526	0.1204928	0.4930988
6700	-68.24366	-80.96409	12.72043	3.509478	0.01894807	0.03692666	0.0152904	0.0395695	0.0146815	0.120164	0.00256611	0.0462664	0.0757039	0.00638121	0.0817392	0.0970741	0.0461384	0.0251638	0.0145041	0.210024	0.204734	0.007388031	12.45204	0.425202	0.756333	1.08409	1.73438	0.0362788	0.369266	0.00649774	0.187654	0.388075	0.0122292	0.04431469	0.1667174
