Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
187	0	-584.6146	-521.6826	-62.93201	6.152427	2.198847	0.0370091	0.0789755	6.55976e-05	0.167551	0.160044	0.272148	0.368486	0.193616	0.481527	0.168609	0.191282	0.452604	0.00326591	0.203358	0.0761025	0.0135564	0.280927	0.130818	0.408064	0.097904	0.063065	0.0628969	0.0397949	0.268346	0.101901	0.0103216	0.313798	0.138217	0.0272905	0.604507	0.000286282	0.355153	0.641451	0.118354	0.0255453	0.119749	0.256939	0.212818	0.1962684	-0.05167835	0.0476908	0.194599	0.00691766	0.013648	0.0129839	0.456953	0.0564083	0.0106902	0.00819513	0.0978708	0.0136148	0.0235273	0.0143218	0.0294721	0.0131076	0.3713007	4	26.74174	0.1346401	0.315909	0.67462	1.07425	1.93522	0.140546	0.0979604	0.101959	0.299997	0.140373	0.219165	0.3196223	1.161686
188	0	-611.659	-523.522	-88.137	6.728859	1.575399	0.0238839	0.0467209	0.00321612	0.243057	1.12978	0.0247768	0.111169	2.35893	0.218861	0.464947	0.26833	0.333468	0.766364	0.0989691	0.579621	0.718335	0.460504	0.485044	0.417223	0.0990688	0.0706311	0.104043	0.749167	0.753107	0.00692729	0.0960663	0.501048	0.242877	0.249115	0.0199422	0.275034	0.0812936	0.354963	0.192834	0.412438	0.0083958	0.0402047	0.15114	0.3216995	-0.1029661	0.182245	0.0485082	0.0711173	0.031958	0.0837686	0.329989	0.0411752	0.021487	0.00202897	0.106717	0.0322286	0.0356672	0.000915777	0.00473982	0.00745395	0.4552551	5	31.57066	0.08718953	0.236739	0.600644	1.05456	2.10806	0.107352	0.115825	0.0770004	0.330925	0.153628	0.21527	0.352289	1.292277
189	0	-598.9995	-525.6706	-73.32888	6.571561	0.7935411	0.470464	0.258347	0.107446	0.142416	0.511876	0.191925	0.558853	0.542787	0.163353	0.483603	0.429827	0.534668	0.575063	0.0487208	0.382158	0.0131087	0.262025	0.415067	0.791097	0.0790241	0.225268	0.514038	0.304199	0.0117388	0.000339986	0.0582869	0.202054	0.381568	0.143412	0.538914	0.023464	0.0675782	0.290151	0.00255131	0.157022	0.010808	0.174595	0.353153	0.2322215	0.01098972	0.0856276	0.239989	0.00845317	0.0492491	0.0704904	0.0634207	0.199286	0.0322774	0.0384674	0.143795	0.00557165	0.0123538	0.00290457	0.0379386	0.010175	0.3115153	5	28.92025	0.1390808	0.0941836	0.404521	0.955149	2.54615	0.105427	0.0853423	0.0801817	0.349694	0.179832	0.199522	0.322505	0.9659239
190	0	-579.1554	-523.6323	-55.52312	8.890056	1.52631	0.24086	0.102807	0.0340575	0.461585	0.263113	0.0543941	0.392157	0.0816787	0.05148	0.178942	0.200356	0.247644	0.234247	0.0041542	0.304632	0.0264967	0.110603	0.063305	0.0018016	0.0170958	0.0278619	0.239328	0.184844	0.0260361	0.057328	0.209698	0.0948267	0.0789937	0.335716	0.0308301	0.093485	0.123814	0.134484	0.00245614	0.0514444	0.171628	0.04524	0.077076	0.09692372	-0.02910957	0.139526	0.195166	0.105226	0.0237863	0.0470105	0.0641739	0.0889367	0.00364986	0.00184445	0.107385	0.0288833	0.0982941	0.0440165	0.0176972	0.0344043	0.3340867	4	27.92462	0.174704	0.229358	0.592878	1.05193	2.12583	0.124967	0.145751	0.13256	0.226367	0.121236	0.24912	0.3049772	1.095448
191	0	-599.1178	-534.3725	-64.7453	5.804809	1.176597	0.0746315	0.392741	0.1111	0.231316	0.427468	0.0805247	0.0834048	0.0917442	0.696223	0.00697522	0.0896788	0.221606	0.138341	0.00104847	0.33938	0.026407	0.429375	0.0695792	0.115732	0.0363491	0.445395	0.2699	0.27624	0.0126616	0.11935	0.351268	0.338386	0.0548982	0.217065	0.272661	0.410147	0.0875754	0.05933	0.376538	0.00661817	0.23406	0.416583	0.279976	0.1860718	-0.1202196	0.124507	0.161646	0.0433088	0.0890004	0.0327955	0.110551	0.113886	0.0255448	0.036497	0.139615	0.0580081	0.0167665	0.00851969	0.0229874	0.0163663	0.6297289	4	26.87604	0.06914246	0.170786	0.52408	1.02405	2.28109	0.153681	0.104209	0.0768338	0.331226	0.132385	0.201666	0.5095093	1.235952
192	0	-635.6812	-529.2269	-106.4543	13.78472	1.374148	0.119286	0.696501	0.191129	0.126445	0.0665976	0.0378388	0.173968	0.188965	0.635074	1.70195	0.539617	0.21041	1.2575	0.0938705	1.51799	0.0333097	0.484592	0.0468338	0.0570169	0.0036203	0.0880782	0.00709466	0.469326	0.232034	0.0671817	0.332031	0.0269706	0.853127	0.542313	1.1274	0.319242	0.00950325	0.109193	0.0253825	0.450813	0.0455263	0.306195	0.470387	0.2677848	0.08785906	0.00803222	0.138528	0.0759663	0.0596956	0.199018	0.0105506	0.180796	0.0410508	0.0307478	0.00828731	0.142702	0.0323056	0.000172803	0.00340518	0.0687407	0.5630167	3	29.97481	0.04309365	0.20521	0.566174	1.04209	2.18653	0.124035	0.106016	0.100763	0.426777	0.104116	0.138292	0.6508757	0.8650141
193	0	-625.3811	-540.6368	-84.74437	5.446061	1.108943	0.475185	0.548782	0.668759	0.468274	0.181794	0.0480184	0.409487	0.482391	0.170692	0.440974	0.0255741	0.160249	0.155691	0.0801408	0.01745	0.0230991	1.03722	0.580773	0.0372575	0.0922906	0.14641	0.0380237	0.0167358	0.430103	0.217447	0.151011	0.0301063	0.253231	0.477041	0.164776	0.400034	0.060597	0.169103	0.418148	0.0843735	0.320197	0.00997195	0.0653179	0.2441825	-0.1167986	0.0978835	0.067012	0.0187443	0.0117291	0.0668758	0.170517	0.0650773	0.0493265	0.0120268	0.205666	0.0334781	0.124434	0.0262074	0.00733512	0.0436875	0.6086229	1	30.44454	0.06394423	0.158164	0.507215	1.01594	2.31868	0.149151	0.093314	0.117639	0.323063	0.137946	0.178888	0.4918243	1.23748
194	0	-581.3608	-527.0716	-54.28916	4.912438	1.7556	0.205951	0.416207	0.0415212	0.0458735	0.292	0.0672403	0.167238	0.224327	0.452975	0.0279392	0.219774	0.077586	0.123322	0.473677	0.188322	0.00465423	0.0450349	0.0121874	0.0409244	0.00793757	0.128585	0.164843	0.0594023	0.683319	0.0557437	0.251866	0.0923333	0.161543	0.014361	0.0600673	0.282409	0.0195156	0.205006	0.307617	0.0889183	0.0675083	0.194411	0.269021	0.1984935	-0.004395326	0.0918682	0.173408	0.0588651	0.0927349	0.0518932	0.0619056	0.136438	0.0226382	0.0184183	0.0200084	0.00633755	0.0950969	0.0719565	0.0422281	0.056203	0.4109915	5	25.73312	0.06787937	0.262247	0.626225	1.06247	2.04906	0.139114	0.133218	0.107624	0.312496	0.125507	0.182041	0.4065962	1.01081
195	0	-626.2625	-530.2516	-96.01088	6.546357	1.283893	0.081562	0.962896	1.09473	0.324097	0.0652336	0.0339959	0.78515	0.714322	0.857287	0.0577249	0.0367317	1.06866	0.207018	0.197128	0.372194	0.281768	0.239571	0.0641351	1.02033	0.515276	0.158368	0.0337347	0.0316582	0.0393733	0.257822	0.315037	1.0921	0.067293	0.462811	0.485468	0.354922	0.529542	0.115309	0.78237	0.46697	1.25859	0.263219	0.300853	0.4600784	0.01671598	0.200456	0.0992748	0.0136507	0.019665	0.0102013	0.0100777	0.161899	0.0123437	0.0312186	0.274866	0.0672332	0.0399346	0.0158735	0.0129561	0.0303505	0.2960491	4	30.07575	0.08535872	0.189928	0.548131	1.03474	2.22721	0.125425	0.10757	0.0892641	0.3284	0.120982	0.228359	0.3127651	0.9465542
196	0	-577.8622	-533.7195	-44.14269	14.15054	0.9523781	0.0771456	0.157598	0.0534393	0.0158837	0.0315706	0.0738893	0.18952	0.0158855	0.184493	0.0574666	0.00183923	0.0129028	0.0126698	0.0518553	0.343874	0.0229514	0.061567	0.1577	0.0340675	0.0316268	0.0114245	0.225744	0.00040715	0.271853	0.0193594	0.0491188	0.0447283	0.0268291	0.0748866	0.0952882	0.107218	0.030236	0.0134329	0.00542653	0.0227372	0.167362	0.153172	0.0776882	0.1094329	-0.06793303	0.11462	0.190963	0.0343836	0.0285672	0.0262349	0.081106	0.101192	0.00458231	0.0166681	0.0789223	0.0712018	0.102134	0.0521017	0.0567945	0.0405284	0.3444078	4	33.12515	0.05146838	0.127357	0.461954	0.991638	2.41905	0.157759	0.141396	0.0586943	0.312366	0.118772	0.211012	0.2764748	1.245711
197	0	-585.8625	-531.9409	-53.92159	9.752255	1.501163	0.0550187	0.018394	0.182635	0.117482	0.112395	0.14048	0.106115	0.238624	0.084437	0.133605	0.00591884	0.0432294	0.105617	0.0204614	0.119291	0.0237152	0.11897	0.0984986	0.0720325	0.0152813	0.233834	0.00168383	0.208371	0.201993	0.0265623	0.177201	0.315009	0.170548	0.00843778	0.0628153	0.194707	0.158961	0.00843828	0.409742	0.049211	0.0652182	0.133272	0.0447781	0.1172935	-0.006868759	0.127641	0.218128	0.117611	0.029216	0.0385254	0.156397	0.072365	0.0662072	0.0212078	0.0155835	0.0176461	0.02481	0.0609003	0.0176536	0.0161081	0.2738287	2	32.79203	0.09937916	0.225502	0.58875	1.05049	2.13526	0.137758	0.114803	0.124334	0.234064	0.116217	0.272824	0.2669599	1.02573
198	0	-603.177	-528.5835	-74.59351	5.062537	1.007617	0.236089	0.249935	0.0370614	0.230179	0.311041	0.054865	0.135684	0.27826	0.249742	0.194439	0.0762362	0.174812	0.0203577	0.0746717	0.0631126	0.00111304	0.116769	0.0472458	0.0425366	0.263397	0.0515152	0.594687	0.0153587	0.169897	0.311277	0.0453577	0.0604933	0.230564	0.369117	0.109042	0.0222275	0.0699927	0.0765367	0.327539	0.273485	0.00473482	0.403676	0.367212	0.2182503	-0.02594337	0.0141985	0.0499454	0.140243	0.0199104	0.0717609	0.140514	0.164292	0.0273256	0.01804	0.108477	0.0727081	0.00985525	0.0482625	0.0898767	0.024591	0.6108785	2	31.98755	0.05884037	0.138471	0.479029	1.00125	2.38125	0.158284	0.0932477	0.106476	0.267095	0.145228	0.229669	0.5849351	1.044353
199	0	-593.0662	-522.03	-71.03621	29.46023	0.8691449	0.0751395	0.0423982	0.142916	0.206769	0.0995582	0.36855	0.0850203	0.412595	0.164977	0.0675017	0.153997	0.1515	0.023753	0.202922	0.252326	0.0781064	0.177242	0.0285015	0.0413635	0.0252668	0.05918	0.287091	0.0392868	0.413654	0.150506	0.12416	0.502731	0.157339	0.0189054	0.197035	0.0480841	0.271141	0.432932	0.722446	0.124393	0.00604349	0.0113736	0.0189904	0.1874052	0.0895895	0.0756207	0.301431	0.0274548	0.0725276	0.0721314	0.0502232	0.00911183	0.00954299	0.0107324	0.112245	0.005028	0.128522	0.0190797	0.0805218	0.0258275	0.4195683	3	30.9779	0.08132553	0.110165	0.433551	0.974415	2.48187	0.105889	0.198086	0.116342	0.29634	0.13432	0.149022	0.5091578	0.8240438
200	0	-605.16	-532.8803	-72.27975	4.958353	1.055951	0.127357	0.0831485	0.223443	0.0314826	0.0125332	0.025929	0.313168	0.334655	0.400064	0.0839461	0.0908306	0.107998	0.424915	0.0214486	0.414438	0.133611	0.262749	0.0632384	0.473845	0.0143849	0.249034	0.127868	0.129152	0.253761	0.153152	0.408508	0.0616358	0.251762	0.033446	0.0736625	0.283475	0.284813	0.31157	0.22347	0.0864166	0.0309834	0.185919	0.49325	0.172852	0.01598928	0.093748	0.157636	0.0125015	0.0288996	0.0214241	0.0513536	0.156176	0.000443743	0.0396736	0.110453	0.00624914	0.0996581	0.160233	0.0514104	0.0101405	0.2316822	3	28.52593	0.06238404	0.147981	0.492947	1.00869	2.35039	0.192249	0.132451	0.11866	0.282186	0.0698524	0.204601	0.2476715	0.9354416
201	0	-609.7728	-532.2652	-77.50763	19.11508	1.353481	0.119303	0.653916	0.179965	0.233457	0.482824	0.911101	0.0971767	0.746199	0.766809	0.0328983	0.238721	0.359953	0.265899	1.2748	0.172123	0.053922	0.0581899	0.170549	0.659737	0.000727391	0.607247	0.0332039	0.171244	0.203472	0.0455653	0.0177577	0.108612	0.218736	0.242443	0.0248924	0.478049	0.0482648	0.0618338	0.408409	0.42317	0.0168904	0.329657	0.252922	0.2788178	0.01363437	0.180794	0.143393	0.0605916	0.0191746	0.0651631	0.15759	0.00754094	0.040765	0.0229035	0.075372	0.0766199	0.0250488	0.008105	0.101711	0.0152278	0.419337	4	25.92254	0.09737237	0.201775	0.562201	1.04052	2.19551	0.140483	0.121853	0.0810617	0.305945	0.194222	0.156437	0.4329714	0.9685098
202	0	-595.545	-528.1891	-67.35593	11.63158	1.702218	0.251915	0.0602041	0.032685	0.0022559	0.093282	0.261929	0.0926004	0.48216	0.235752	0.387389	0.10965	0.173894	0.291608	0.0363792	0.624915	0.0581189	0.159536	0.0811039	0.0542824	0.146863	0.499751	0.335173	0.0701418	0.373983	0.0194945	0.122225	0.00130842	0.064597	0.122477	0.32771	0.000949992	0.12512	0.251498	0.0305162	0.198955	0.135142	0.183652	0.0817273	0.2032691	-0.04228167	0.0345784	0.313193	0.037403	0.0246638	0.0755593	0.181561	0.0315567	0.0147233	0.00369176	0.0455987	0.101912	0.0355952	0.00160521	0.0413329	0.0570251	0.5073537	3	31.08023	0.05989483	0.25494	0.619086	1.06038	2.0656	0.12745	0.152361	0.107594	0.31209	0.149687	0.150817	0.465072	1.090914
203	0	-581.9843	-523.5658	-58.41848	8.03108	2.448104	0.119559	0.104251	0.001367	0.549619	0.0146852	0.109938	0.118752	0.145259	0.106372	0.165746	0.0228502	0.0567048	0.10414	0.0789047	0.129649	0.0341858	0.0869209	0.0421837	0.211555	0.0202078	0.210298	0.354443	0.00468264	0.243027	0.0383505	0.398659	0.019832	0.064914	0.00885572	0.0955743	0.00491108	0.142484	0.232303	0.00652024	0.0510208	0.0124783	0.118316	0.542984	0.1035678	0.01624724	0.129734	0.0868489	0.0557298	0.0138873	0.0630253	0.19269	0.133161	0.00308129	0.00196289	0.161445	0.0683053	0.0405298	0.0167843	0.0287577	0.00405731	0.4775477	3	30.14154	0.08720732	0.341481	0.695527	1.07801	1.88498	0.183771	0.0886476	0.0840899	0.226272	0.180035	0.237185	0.4937949	0.9670972
204	0	-579.6448	-528.5276	-51.11715	8.478997	1.242588	0.0309673	0.110291	0.00530691	0.42693	0.0662117	0.109218	0.154294	0.382663	0.0411572	0.175585	0.0568532	0.150371	0.0827268	0.0855661	0.171284	0.0031928	0.076034	0.234019	0.138451	0.142998	0.0600309	0.0906515	0.0539714	0.218161	0.105105	0.341596	0.0407025	0.107683	0.199025	0.0972371	0.118707	0.178471	0.178738	0.119954	0.157255	0.234768	0.0980611	0.0256034	0.1081207	0.02535269	0.0653272	0.104005	0.149593	0.0105716	0.0763128	0.182757	0.0338393	0.0143269	0.00979449	0.145964	0.0919446	0.00356865	0.0118955	0.0580811	0.0420179	0.3498011	5	31.80489	0.0945972	0.182686	0.539233	1.0309	2.24718	0.115144	0.173091	0.113262	0.295426	0.153531	0.149546	0.3751538	0.9324205
205	0	-568.8138	-526.0355	-42.77824	9.784201	0.7872761	0.0263518	0.0558444	0.0999421	0.0528441	0.204894	0.0272091	0.0529725	0.3326	0.0621753	0.0449406	0.185663	0.361417	0.0127272	0.00795115	0.100801	0.0104814	0.039516	0.20154	0.0313248	0.118871	0.152765	0.0683969	0.0972615	0.0267763	0.11824	0.0912217	0.168241	0.0270136	0.0302606	0.0281716	0.0147697	0.107427	0.0127795	0.189031	0.0834001	0.224395	0.0985158	0.110779	0.09561603	-0.06237698	0.0871454	0.262324	0.0452317	0.0454813	0.0137323	0.0738616	0.0732791	0.0175614	0.0110074	0.179535	0.03831	0.0256964	0.030599	0.0717943	0.024441	0.449941	3	32.20337	0.05800081	0.0928485	0.40196	0.953366	2.55183	0.141933	0.13147	0.094971	0.266536	0.174342	0.190748	0.387564	1.160946
206	0	-592.4333	-525.9652	-66.46813	10.14428	1.183952	0.272149	0.292341	0.0875554	0.13651	0.0475847	0.0316663	0.150031	0.140406	0.417361	0.0566871	0.0912327	0.410333	0.230389	0.0827543	0.0447616	0.0664395	0.458213	0.0816333	1.138	0.0574495	0.306031	0.0933183	0.195309	0.187128	0.0231783	0.429719	0.0207899	0.3001	0.00718338	0.012492	0.0375096	0.441292	0.24768	0.04167	0.153089	0.630403	0.201026	0.212993	0.1917733	-0.07034611	0.123645	0.240821	0.0564072	0.0249235	0.0240123	0.0802555	0.0879098	0.01335	0.0105182	0.154881	0.0787481	0.0360327	0.010815	0.040035	0.0176452	0.3695148	5	26.70548	0.1208105	0.172133	0.52583	1.02486	2.27718	0.113825	0.128701	0.0613771	0.299719	0.179763	0.216615	0.2991687	1.235139
207	0	-588.0824	-532.7964	-55.28596	4.345273	1.712383	0.156704	0.240776	0.339285	0.185305	0.181477	0.0387689	0.562856	0.108534	0.0190162	0.0692015	0.0477826	0.357595	0.029311	0.0589955	0.0505902	0.0287029	0.055955	0.0812456	0.0702056	0.0137889	0.0592515	0.0863023	0.139959	0.0159071	0.00323631	0.0598442	0.261286	0.0157381	0.0774808	0.150807	0.00385723	0.00524689	0.20049	0.178128	0.133952	0.0761039	0.171323	0.368684	0.1080726	-0.01866105	0.0131906	0.182578	0.0863321	0.0300017	0.0208404	0.124676	0.182812	0.00273109	0.0853811	0.00407907	0.1066	0.109222	0.0231335	0.0266708	0.00175205	0.2843097	3	33.73733	0.05054381	0.256347	0.620472	1.06079	2.06239	0.151411	0.0996325	0.143712	0.226754	0.152514	0.225976	0.2656486	1.070247
208	0	-607.0625	-528.9098	-78.15274	3.053422	0.5464546	0.0996212	0.075923	0.449644	0.441267	0.434084	0.125917	0.550273	0.195525	0.083398	0.376257	0.453269	0.151335	0.219272	0.056545	0.0211621	0.370224	0.137763	0.0629105	0.324292	0.107652	0.0326049	0.145115	0.2615	0.00690069	0.285314	0.111473	0.685366	0.0857653	0.152643	0.496071	0.603323	0.335159	0.0451848	0.285202	1.01326	0.375201	0.988209	0.501565	0.3058668	0.01259941	0.115443	0.200214	0.0330658	0.00248705	0.0979177	0.126281	0.122845	0.00160513	0.0156361	0.046017	0.00677436	0.00222352	0.0470024	0.128402	0.0540847	0.5083125	4	29.6271	0.08879783	0.0422881	0.281165	0.851334	2.82521	0.179768	0.106238	0.144547	0.299814	0.125555	0.144079	0.5209119	0.9758128
209	0	-621.2828	-523.4758	-97.80701	19.60726	0.9585166	0.843023	0.364597	0.0546173	0.163277	0.0142036	0.324541	0.172394	0.66756	1.30065	0.234354	0.349685	0.429664	0.317349	0.106413	0.064269	0.090309	0.0925123	0.414886	1.01846	0.280612	0.0728388	0.0210593	0.428241	0.176154	0.124115	0.971562	0.0552922	0.0316777	0.144845	0.445929	0.710491	0.264555	0.208876	1.00081	0.532085	0.0792203	0.260473	0.522485	0.277687	0.04527369	0.0103387	0.367037	0.0158419	0.0216245	0.0334856	0.244843	0.0100106	0.00205396	0.0156381	0.14736	0.00550436	0.0434633	0.00298646	0.0492938	0.0305187	0.3506456	3	27.45918	0.07397409	0.128604	0.463918	0.992771	2.41471	0.153261	0.119069	0.144634	0.275016	0.152352	0.155667	0.3959193	0.8856492
210	0	-608.2317	-532.4957	-75.73605	25.49083	1.068224	0.016174	0.257258	0.0844322	0.444283	0.00220111	0.0968168	0.317722	0.0940244	0.266548	0.134021	0.0210644	0.218108	0.462121	0.097949	1.19619	0.280256	0.243808	0.11496	0.389696	0.0139445	0.111555	0.0870742	0.0948059	0.497408	0.0897258	0.0130111	0.0926645	0.151352	0.173088	0.199262	0.54865	0.419752	0.0249719	0.187702	0.161951	0.125297	1.03414	0.240865	0.2820704	-0.02230744	0.0316212	0.21509	0.0494347	0.0474456	0.043525	0.0718777	0.0210998	0.0402617	0.00409587	0.163631	0.148138	0.0863161	0.0646772	0.00698622	0.00579993	0.2594582	5	26.61644	0.08845593	0.150362	0.49634	1.01044	2.34285	0.184225	0.131247	0.089175	0.320137	0.0768072	0.198409	0.2371508	1.094064
211	0	-614.8826	-536.8013	-78.08135	7.443854	0.8674358	0.0832935	0.276456	0.134942	0.124231	0.0225397	0.212313	0.252285	0.272724	0.0748546	0.278878	0.283226	0.489187	0.134234	0.0386962	0.2913	0.672145	0.65359	0.267907	0.297643	0.123919	0.134053	0.547958	0.0582307	0.0821321	0.0304043	0.477887	0.0522107	0.00677021	0.0353798	0.0929133	0.0374704	0.0151617	0.0908222	0.277523	0.00716222	0.619085	0.075624	0.523885	0.1733298	-0.05936244	0.216929	0.0263668	0.0354509	0.073271	0.0336411	0.37249	0.0196991	0.0187623	0.0797282	0.0357802	0.0115573	0.043394	0.0027297	0.0260943	0.00410588	0.3776676	4	29.40264	0.08959702	0.109807	0.432931	0.974021	2.48324	0.0989036	0.127679	0.0861017	0.380926	0.161922	0.144468	0.3183051	1.186495
212	0	-595.1567	-524.8451	-70.31151	8.737078	1.017634	0.0526775	0.149655	0.0926152	0.444231	0.067986	0.00730808	0.142652	0.24718	0.311654	0.266822	0.824508	0.0252818	0.238355	0.00438028	0.168759	0.00528259	0.250467	0.13436	0.239901	0.0240361	0.119423	0.0604222	0.280658	0.132725	0.0639748	0.109297	0.235298	0.246702	0.164137	0.271863	0.189309	0.43314	0.0604457	0.0504325	0.066902	0.0959769	0.0781963	0.0790503	0.1445569	-0.02608226	0.032838	0.184706	0.0696783	0.0135297	0.00601046	0.0872374	0.237348	0.0314124	0.0103055	0.0363141	0.0862122	0.0303959	0.112209	0.0612038	0.000599536	0.3054134	4	29.62437	0.0827878	0.140459	0.481989	1.00286	2.37469	0.13331	0.0904008	0.119472	0.271998	0.11066	0.274159	0.2793312	1.093374
213	0	-589.694	-530.6604	-59.03359	7.522285	3.777519	0.0343961	0.280727	0.286006	0.346687	0.265562	0.00575494	0.126229	0.151531	0.402101	0.0604575	0.0168439	0.216251	0.0349823	0.0259446	0.354363	0.0229633	0.175007	0.0164	0.181974	0.167198	0.0275193	0.00986432	0.0221569	0.178476	0.161195	0.0969616	0.0586665	0.0545551	0.189167	0.00544789	0.00891631	0.013731	0.075423	0.0713232	0.135661	0.0953232	0.146874	0.633227	0.1299694	0.05511005	0.0545642	0.148801	0.0737035	0.079493	0.0383558	0.0714453	0.140188	0.0631502	0.0193517	0.0105587	0.12249	0.0636142	0.0403557	0.0616325	0.0122964	0.2087436	3	29.84997	0.0761928	0.441706	0.767146	1.08436	1.70678	0.111118	0.086045	0.108661	0.35603	0.125723	0.212422	0.2638536	0.791134
214	0	-608.073	-536.872	-71.20095	5.459012	1.091937	0.0695773	0.182526	0.192632	0.335127	0.0465884	0.327725	0.305997	0.198502	0.212178	0.0322785	0.439059	0.0420559	0.116813	0.0667474	0.0822205	0.0311803	0.0839724	0.0424126	0.319874	0.127096	0.0132135	0.11441	0.00363825	0.0137395	0.00591264	0.123814	0.0115634	0.350483	0.0803675	0.13505	0.0948447	0.0770355	0.0569088	0.267134	0.261224	0.0258632	0.0238984	0.473954	0.1263851	-0.02019216	0.160186	0.111342	0.0392554	0.0223977	0.0831106	0.037525	0.21172	0.0745841	0.0343469	0.0104397	0.0832939	0.0420601	0.0361029	0.0275811	0.0260548	0.3790556	2	36.14658	0.05008834	0.154924	0.502743	1.01371	2.32863	0.134436	0.124366	0.130967	0.329503	0.129096	0.151632	0.3588635	1.056267
215	0	-621.3519	-539.2644	-82.08751	5.344827	0.9533455	0.126932	0.408179	0.0297691	0.0116978	0.899754	0.17858	0.555621	0.662889	0.205754	0.00270039	0.1121	0.215116	0.221203	0.0439224	0.0317556	0.237828	0.0601002	0.0618323	0.00579914	0.0234465	0.135892	0.0106363	0.0356424	0.162265	0.011342	0.192888	0.272416	0.236824	0.100626	0.122846	0.358222	0.118299	0.132569	0.640761	0.489306	0.114483	0.579561	0.127043	0.1668568	0.08649686	0.0719922	0.0617204	0.0333108	0.0326054	0.00793705	0.336664	0.0706488	0.159578	0.0151951	0.0289648	0.0509337	0.0256296	0.0739021	0.0274531	0.00346529	0.3031234	4	35.98856	0.07415316	0.127554	0.462265	0.991818	2.41836	0.155178	0.132469	0.12859	0.289577	0.109853	0.184332	0.3896203	0.777997
216	0	-612.9935	-534.6539	-78.33959	8.342392	1.225757	0.320303	0.387933	0.151401	0.180965	0.199148	0.479863	0.192782	0.278605	0.172968	0.128502	0.22357	0.369997	0.281919	0.164699	0.369674	0.0823282	0.0312788	0.141268	0.294763	0.323184	0.785185	0.0238296	0.216552	0.479731	0.0300134	0.249777	0.0161102	0.380271	0.262656	0.207994	0.306502	0.364722	0.000157576	0.0566519	0.197499	0.0116428	0.345776	0.262122	0.2334144	-0.08257869	0.170741	0.175122	0.0177113	0.0145409	0.00895174	0.111286	0.188513	0.00547583	0.071031	0.088916	0.013132	0.0274596	0.0285745	0.0564967	0.0220486	0.4937607	4	30.62642	0.09349756	0.179689	0.535481	1.02924	2.25559	0.187167	0.114568	0.0967997	0.261637	0.151653	0.188176	0.411182	1.200832
217	0	-591.9587	-522.8397	-69.11894	5.428467	2.979842	0.409049	0.678057	0.321541	0.0500467	0.205441	0.0504456	0.0941172	0.237435	0.390589	0.427468	0.526332	0.70529	0.362071	0.0819645	0.183012	0.0915621	0.0752322	0.00290548	0.306527	0.00189707	0.221388	0.090621	0.223607	0.110886	0.143546	0.270117	0.0347893	0.0191065	0.0472608	0.0764299	0.133354	0.218235	0.00144631	0.276781	0.136673	0.140444	0.214232	0.171371	0.1614691	0.02069615	0.0370717	0.219435	0.115572	0.00927941	0.0684827	0.245348	0.0853657	0.0144796	0.00906096	0.0123084	0.0645181	0.0381113	0.0326223	0.0341051	0.014239	0.283733	3	26.3584	0.05207573	0.387696	0.730406	1.08241	1.79948	0.0999661	0.153124	0.0660353	0.267542	0.18745	0.225883	0.3044291	0.9320165
218	0	-596.4517	-522.6657	-73.78605	19.37673	1.435731	0.248588	0.0822421	0.21425	0.0317091	0.085722	0.226097	0.0827847	0.914649	0.0643079	0.583912	0.0993185	0.0864093	0.12126	0.165846	0.0457695	0.290089	0.226792	0.293721	0.06546	0.791647	0.146873	0.0751561	0.560979	0.224854	0.0864631	0.123794	0.027053	0.195571	0.124648	0.107234	0.0143908	0.0767303	0.497335	0.10968	0.0826024	0.399357	0.540144	0.12	0.2236992	0.02559872	0.105682	0.188361	0.108836	0.00843552	0.00304922	0.25873	0.00347886	0.0206372	0.00435349	0.165436	0.0269239	0.0546574	0.0124073	0.0278775	0.0111355	0.3317779	4	28.61301	0.1016694	0.215221	0.577497	1.04641	2.16087	0.125074	0.0982282	0.100614	0.299733	0.151079	0.225272	0.3573766	0.9283705
