Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
32200	-51.75089	-86.2449	34.49401	1.150751	0.00687237	0.00399308	0.00346695	0.029218	0.0496001	0.0160626	0.0348146	0.0381749	0.0202573	0.046475	0.140143	0.00248288	0.0123542	0.116025	0.11699	0.0504014	0.0782306	0.00666662	0.0842778	0.0632225	0.154042	0.0506349	0.0198596	0.0545695	0.0500988	0.0515432	15.45798	0.166015	0.517805	1.02109	2.29509	0.0249033	0.324566	0.0852795	0.101506	0.41073	0.0530144	0.0980182	0.5258534
32300	-51.73241	-81.24649	29.51409	0.7731174	0.131535	0.0640495	0.0333575	0.0292533	0.114546	0.0201919	0.0272245	0.0455533	0.05611668	-0.004008275	0.11323	0.218691	0.0446179	0.0791901	0.12095	0.0225549	0.014334	0.00282955	0.0299511	0.0425273	0.0104605	0.155016	0.000189045	0.139338	0.00612018	0.03880073	5.750476	0.0898269	0.396081	0.949218	2.56487	0.011338	0.452001	0.0196616	0.202536	0.249899	0.0645644	0.03479245	1.115205
32400	-46.49275	-77.22372	30.73097	1.289096	0.0450269	0.0120282	0.0577434	0.00383476	0.0876151	0.0110473	0.0886438	0.0202648	0.05608255	0.02539661	0.218263	0.0246725	0.052878	0.00727545	0.0640292	0.0389623	0.017942	0.000901682	0.0330125	0.112261	0.0688917	0.00683627	0.00636466	0.291466	0.056244	0.002403668	16.92589	0.190829	0.549222	1.0352	2.22475	0.0380037	0.529645	0.00783414	0.0509865	0.334176	0.0393547	0.02780028	0.08646203
32500	-42.18481	-82.39501	40.2102	0.4146214	0.000427007	0.00149034	0.0107459	0.00458703	0.03025	0.023988	0.00511606	0.0110988	0.009318795	0.06764938	0.212552	0.0196486	0.0402984	0.0114057	0.195885	0.00176746	0.0569486	0.0207695	0.0867246	0.0260121	0.130458	0.00916762	0.0141084	0.111303	0.0629518	0.012272	27.87622	0.0188791	0.192591	0.74663	3.0419	0.0562193	0.2981	0.00977649	0.127878	0.476219	0.0318067	0.07992138	0.1535509
32600	-50.06202	-82.71322	32.6512	0.3875377	0.0148433	0.00304901	0.0521316	0.0379596	0.0578653	0.0477569	0.0195691	0.0094755	0.07472271	0.09988492	0.0703833	0.0547532	0.0683822	0.115399	0.0259924	0.0160019	0.332599	0.00395985	0.104974	0.0446872	0.0190521	0.00993894	0.0252702	0.0819642	0.0266419	0.0071349	11.29305	0.0149583	0.172387	0.717435	3.09522	0.0670849	0.47775	0.031925	0.054907	0.314351	0.0539816	0.1070198	0.06666896
32700	-55.99281	-78.70614	22.71333	0.6948779	0.106503	0.00648464	0.0223186	0.00108412	0.09347	0.107775	0.0488698	0.0151526	0.0323371	-0.0001184446	0.0827261	0.0191542	0.0133767	0.0159634	0.0606025	0.0481475	0.0593785	0.00267102	0.147214	0.0121215	0.147974	0.196072	0.00115907	0.190855	0.0025836	0.08468925	37.02925	0.0730945	0.361103	0.922955	2.64285	0.0498427	0.470718	0.0185057	0.0882831	0.312624	0.0600258	0.08457081	1.001401
32800	-45.27595	-80.49756	35.22161	2.465356	0.00475255	0.0384497	0.0544143	0.0201291	0.00263405	0.0328173	0.00609116	0.0138522	0.02907362	0.02940237	0.0367975	0.138633	0.19248	0.041915	0.0217403	0.02507	0.0494699	0.0130989	0.146394	0.0196509	0.0423428	0.0121883	0.00879217	0.220946	0.0304804	0.03950073	12.29116	0.343147	0.696848	1.07822	1.88178	0.0304701	0.43612	0.0228089	0.12464	0.342492	0.0434691	0.0689031	0.5732794
32900	-52.66101	-79.30563	26.64462	1.774752	0.0534235	0.112403	0.131922	0.0119469	0.224175	0.139704	0.142463	0.00603876	0.112979	0.1642881	0.0879033	0.0336421	0.132001	0.00258459	0.199733	0.039858	0.0509302	0.00400214	0.104147	0.107453	0.0190136	0.0304028	0.0168435	0.115379	0.0561072	0.000779076	2.225499	0.26482	0.628704	1.06318	2.0433	0.0513866	0.48887	0.0143607	0.130975	0.269126	0.0452823	0.1650672	0.004719751
33000	-53.67026	-81.16624	27.49598	4.720703	0.071869	0.101533	0.0118996	0.0218775	0.0102143	0.0365672	0.0661723	0.0264242	0.05665608	0.08097518	0.0895784	0.0316923	0.139522	0.0865901	0.0586199	0.0510532	0.152298	0.00432667	0.0300254	0.205268	0.0109358	0.00836451	0.0181586	0.0555969	0.0579701	0.02071195	17.7254	0.490047	0.796945	1.08375	1.62926	0.031944	0.493567	0.00337928	0.0567054	0.379202	0.0352018	0.1016871	0.2036831
33100	-44.37049	-88.04664	43.67615	0.4841553	0.000209752	0.0139925	0.00217888	0.00722881	0.00783585	0.00347389	0.0154202	0.00619274	0.007775446	0.0112415	0.0307715	0.177358	0.0128936	0.00268461	0.0218705	0.00192189	0.278389	0.0259358	0.191311	0.00311686	0.0467943	0.0071381	0.00178884	0.0470427	0.150984	0.005677241	44.22131	0.0304899	0.241446	0.808388	2.91968	0.0838476	0.410892	0.0221947	0.0933842	0.344899	0.0447822	0.01691874	0.3355593
33200	-51.94069	-83.77675	31.83606	1.315323	0.0537208	0.0154841	0.0229986	0.0253785	0.0387328	0.0982377	0.003652	0.061149	0.03334539	0.09777531	0.038773	0.0413218	0.044796	0.050595	0.0474361	0.0589465	0.121511	0.0283543	0.104197	0.0148225	0.0166227	0.00843001	0.0171643	0.336318	0.0707122	0.01997402	12.74601	0.195333	0.554623	1.03745	2.2126	0.00944907	0.373861	0.0113276	0.0953248	0.420374	0.089663	0.1177493	0.1696317
33300	-54.89591	-84.0003	29.10438	0.7362971	0.00426544	0.0800554	0.000141848	0.027217	0.0637774	0.0413558	0.0682741	0.00474987	0.04649437	0.005887101	0.0258247	0.000374636	0.0106201	0.0752267	0.0188551	0.0596207	0.019535	0.00106704	0.0897528	0.125058	0.0847913	0.0688496	0.00134423	0.392841	0.0262382	0.01064803	54.91454	0.0819521	0.380164	0.937611	2.60027	0.127397	0.43788	0.0217382	0.0975191	0.263136	0.0523295	0.01653513	0.6439641
33400	-47.81074	-82.34214	34.5314	0.5666623	0.00671624	0.0266155	0.0300525	0.0115377	0.0214881	0.0282083	0.0197255	0.00727445	0.02248471	0.05114283	0.113536	0.160856	0.0156498	0.133774	0.0281821	0.015247	0.0162297	0.0230748	0.115709	0.186699	0.00371826	0.0445989	0.0215058	0.0919705	0.0292498	0.07776017	20.80267	0.0463133	0.293225	0.863309	2.79715	0.0137374	0.468461	0.00726716	0.188246	0.301721	0.0205679	0.128903	0.6032456
33500	-41.39736	-76.62905	35.2317	3.004324	0.00834873	0.00233959	0.0235144	0.00372366	0.0335983	0.00623798	0.00867371	0.0134436	0.01583589	0.009660061	0.0519259	0.159618	0.0787988	0.00510901	0.363647	0.0101473	0.0215504	0.00117356	0.155528	0.0166321	0.036022	0.0392833	0.0084691	0.04858	0.00351506	0.009940191	66.97835	0.389596	0.731767	1.08254	1.7961	0.0320318	0.466333	0.00161973	0.104433	0.35719	0.0383923	0.01960025	0.5071461
33600	-56.59681	-86.96551	30.3687	0.9939845	0.017455	0.0297942	0.00346726	0.0337895	0.0138088	0.0601056	0.0205867	0.0174968	0.02898397	0.01883046	0.0677916	0.211351	0.144258	0.0275172	0.00545811	0.0287564	0.0886506	0.00496589	0.013839	0.0761587	0.161618	0.0205175	0.050568	0.0955572	0.00299269	0.07003986	23.28512	0.135752	0.474936	0.998996	2.39032	0.0582328	0.470512	0.00882819	0.151525	0.259707	0.0511941	0.08887032	0.788113
33700	-68.51933	-89.14325	20.62392	0.1323467	0.322895	0.20493	0.15351	0.158143	0.337749	0.103982	0.323661	0.0993829	0.182647	0.1211869	0.0117507	0.0377821	0.0882923	0.0551801	0.0155591	0.0713672	0.107361	0.0306243	0.0526145	0.00281137	0.0453137	0.352542	0.0684369	0.0600554	0.00030919	0.02084189	3.352881	1.55133e-05	0.00583185	0.188191	3.80596	0.0598582	0.440815	0.00882661	0.147322	0.315488	0.0276902	0.1420288	0.146744
33800	-56.96163	-80.79671	23.83508	1.81086	0.000721696	0.0431665	0.111498	0.12349	0.0857894	0.0583127	0.223115	0.0237243	0.09954866	0.1849611	0.0476442	0.045881	0.149331	0.124961	0.0205198	0.0105387	0.0266575	0.00160259	0.0261038	0.0399538	0.166234	0.0336166	0.0337387	0.230462	0.0427548	0.03482893	8.527006	0.269602	0.633266	1.06445	2.03269	0.0590585	0.461759	0.00397307	0.118058	0.312596	0.044556	0.2197901	0.1584645
33900	-45.43965	-85.01222	39.57257	0.1280303	0.0199922	0.0140184	0.0204825	0.0011809	0.0325999	0.017015	0.00615993	0.0106863	0.03234226	0.08449632	0.164375	0.28627	0.0428198	0.00469631	0.0210281	0.0360349	0.139156	0.00790256	0.00341604	0.0113669	0.0732312	0.00509258	0.0545508	0.137394	0.0126656	0.02139223	11.80382	1.09049e-05	0.00489202	0.175082	3.82001	0.0305119	0.365033	0.00574746	0.208273	0.342169	0.0482652	0.1058886	0.2020259
34000	-52.40849	-80.66271	28.25422	1.587821	0.0440343	0.0168152	0.022751	0.0761008	0.167124	0.0760358	0.0529185	0.101281	0.06610853	0.1425901	0.0919889	0.0516357	0.166055	0.00793693	0.109326	0.00542542	0.0512105	0.0138546	0.0682785	0.0308811	0.043641	0.0296612	0.0123899	0.271745	0.0459698	0.01088534	6.305419	0.238576	0.60255	1.05519	2.10369	0.0934775	0.436723	0.000248117	0.078836	0.335723	0.0549926	0.1534754	0.07092559
34100	-48.17043	-80.2529	32.08247	1.761159	0.0147411	0.0349473	0.00572913	0.000645391	0.0251336	0.115453	0.0209127	0.00756836	0.04925368	0.07370568	0.40542	0.0898733	0.0171511	0.0150813	0.0144649	0.0769586	0.081077	0.0216878	0.0325448	0.0931714	0.00794465	0.0254079	0.0144449	0.0773791	0.0273931	0.003647183	17.93031	0.262996	0.626948	1.06268	2.04738	0.0300079	0.307404	0.00272417	0.150667	0.380882	0.128315	0.07735286	0.04714994
34200	-55.30507	-83.71423	28.40916	0.7751968	0.0117436	0.114792	0.0462421	0.0739492	0.026433	0.0203173	0.0628122	0.0139935	0.02205622	0.09713775	0.136473	0.044218	0.00093748	0.0448112	0.0391628	0.161388	0.0978051	0.00301996	0.0441212	0.159189	0.0682828	0.0368711	0.0506797	0.0331012	0.0799396	0.03173805	10.33075	0.090271	0.396953	0.949838	2.56294	0.0212552	0.447443	0.0331092	0.0729193	0.410389	0.0148843	0.1288758	0.2462685
34300	-61.59408	-84.0752	22.48112	1.372686	0.126766	0.229256	0.0750525	0.0169564	0.039523	0.0580187	0.106061	0.211346	0.1060462	0.208185	0.137944	0.0375072	0.0807967	0.0544768	0.0262891	0.184089	0.165746	0.00103952	0.0734645	0.107643	0.0261474	0.0169147	0.0578494	0.00731962	0.0227727	0.1289688	3.795408	0.204968	0.565896	1.04198	2.18716	0.0238675	0.52078	0.00038482	0.051245	0.367834	0.0358886	0.3371538	0.3825222
34400	-51.23188	-82.47691	31.24503	1.044998	0.012068	0.0176069	0.0228656	0.00683575	0.0326396	0.0256059	0.0545692	0.00883916	0.02406756	0.02112735	0.0544476	0.0235712	0.0973631	0.0104793	0.0106696	0.0999135	0.0557168	0.00166669	0.269864	0.0241093	0.0468341	0.131842	0.018685	0.147712	0.007126	0.01071279	72.95618	0.145844	0.489871	1.00707	2.35721	0.0479142	0.437429	0.00455434	0.178016	0.304527	0.0275594	0.03184014	0.3364556
34500	-54.52717	-84.63479	30.10762	1.824734	0.00450062	0.0198834	0.0318971	0.0281154	0.0709016	0.00249333	0.0583982	0.0360853	0.03640119	0.05005929	0.092541	0.0148885	0.00597578	0.0928818	0.025146	0.0516089	0.120167	0.00818156	0.0709603	0.011576	0.0636321	0.211601	0.0116006	0.203897	0.0153426	0.04491744	21.42265	0.271416	0.634981	1.06491	2.02869	0.040788	0.563041	0.0193447	0.111821	0.228123	0.036882	0.09497673	0.472931
34600	-41.04195	-82.27231	41.23037	2.02716	0.00165906	0.00382614	0.0314824	0.0067085	0.00711947	0.0104756	0.00381443	0.00211162	0.009033103	0.01252658	0.075073	0.121787	0.0192588	0.0513941	0.12036	0.0880936	0.0678868	0.0254629	0.0230708	0.0201368	0.0054189	0.110775	0.0249041	0.193124	0.0532546	0.001452434	38.35336	0.296495	0.657871	1.07065	1.97498	0.0283934	0.451988	0.00376159	0.170977	0.274986	0.0698944	0.01397902	0.103901
34700	-61.51143	-82.36034	20.84892	0.7392204	0.00303241	0.173511	0.154157	0.00811181	0.0731635	0.00352217	0.142497	0.281384	0.2598812	0.06270054	0.0776655	0.0791913	0.219319	0.135585	0.00261748	0.0149954	0.0249529	0.00937897	0.168111	0.00310814	0.00438991	0.016981	0.0142619	0.208977	0.0204655	0.006899468	10.84348	0.0825777	0.381462	0.938578	2.59738	0.00743716	0.488638	0.0342454	0.143351	0.268829	0.0574986	0.06960001	0.09913027
34800	-53.89405	-80.14628	26.25223	3.856992	0.03639	0.0392085	0.0826043	0.00777994	0.043948	0.148739	0.121594	0.191269	0.09726099	0.09319498	0.119556	0.044882	0.0471333	0.13707	0.0409893	0.00955236	0.118876	0.0163328	0.0831256	0.0601127	0.00454757	0.0703637	0.0214816	0.216374	0.0096029	0.0188307	1.548016	0.446329	0.770114	1.0844	1.69916	0.0142306	0.498731	0.00676657	0.108522	0.280274	0.0914757	0.1120257	0.1680927
34900	-57.89889	-85.86262	27.96373	2.455385	0.0804343	0.0285174	0.0375443	0.0407634	0.0433146	0.0697348	0.00440576	0.0379071	0.05123814	0.005200023	0.116937	0.0756883	0.000929298	0.0208485	0.0342744	0.00461132	0.130745	0.0320319	0.0141731	0.0216522	0.030655	0.0291205	0.123576	0.23698	0.127778	0.07462986	20.47248	0.342186	0.696086	1.0781	1.88363	0.0324643	0.543655	0.019027	0.0702052	0.275792	0.0588575	0.07982988	0.9348612
35000	-55.0457	-82.79895	27.75325	0.9660564	0.0248421	0.220112	0.0177628	0.0462256	0.0550503	0.0147761	0.00774489	0.0139251	0.08519229	-0.03931554	0.0425303	0.110719	0.065777	0.186722	0.0638885	0.0127291	0.211083	0.00270113	0.00998683	0.0783324	0.0248514	0.0857603	0.019432	0.0845363	0.000950374	0.06300487	4.888218	0.130132	0.466306	0.99414	2.40942	0.0421952	0.440214	0.0285874	0.0472819	0.398834	0.0428883	0.02368933	2.659631
35100	-51.98527	-78.35444	26.36917	0.7707208	0.0906961	0.151084	0.0738803	0.10354	0.0317759	0.00573376	0.0544512	0.0641532	0.1086725	0.02772939	0.132648	0.0540625	0.0194238	0.0579426	0.0597775	0.0522129	0.0769255	0.00703962	0.220262	0.00679181	0.0688753	0.100547	0.00225311	0.140719	0.000519514	0.1635911	4.197332	0.089315	0.395073	0.9485	2.56711	0.016469	0.402115	0.010438	0.136727	0.406135	0.0281157	0.1913205	0.8550631
35200	-56.74962	-84.29597	27.54635	0.950055	0.0949197	0.110469	0.141387	0.0567628	0.0879933	0.00201841	0.129798	0.00244351	0.08123221	0.04365653	0.135528	0.130903	0.0282778	0.0156548	0.218653	0.168404	0.0605204	0.0036597	0.167829	0.00603367	0.0012724	0.0118013	0.00400125	0.0354877	0.0119735	0.04102231	7.731214	0.126884	0.461207	0.991205	2.4207	0.0579371	0.527752	0.0109155	0.188449	0.193474	0.0214719	0.08467884	0.4844458
35300	-52.19226	-79.51219	27.31992	0.8088402	0.00478041	0.0100487	0.0280596	0.0778776	0.0227796	0.0261256	0.122169	0.0412362	0.03876005	0.2510226	0.179763	0.0205614	0.169046	0.0401123	0.00170278	0.0732381	0.0371834	0.0127394	0.00172878	0.0446923	0.0405755	0.00614805	0.00782411	0.348614	0.0160705	0.09357156	7.348684	0.0974384	0.410669	0.959375	2.53252	0.0307267	0.449664	0.0141899	0.104044	0.344622	0.0567543	0.3445942	0.2715413
35400	-36.60502	-80.53232	43.92729	1.375388	0.00255201	4.69159e-05	0.00500015	0.00430019	0.0025727	0.00691845	0.000584357	0.0117849	0.005835513	0.0006093506	0.0756416	0.222127	0.0116359	0.0733653	0.0738103	0.00735663	0.0414261	0.0105694	0.0068528	0.0419894	0.0361673	0.114159	0.016327	0.236937	0.0316348	0.04341064	39.11585	0.205415	0.566409	1.04218	2.186	0.0450875	0.328297	0.0243172	0.0816785	0.449802	0.0708185	0.04401999	0.9861574
35500	-49.11929	-90.29106	41.17176	0.1572968	0.000138372	0.00341087	0.0161344	4.76012e-05	0.0184749	0.00291798	0.0117902	0.00878366	0.01123113	0.002128333	0.0594961	0.0870667	0.0361826	0.0179291	0.0351853	0.00543135	0.0316533	0.0260885	0.119956	0.0980889	0.147407	0.111429	0.0146167	0.151932	0.0575379	0.0440128	37.94706	8.14028e-05	0.0133148	0.263709	3.7229	0.0166511	0.357489	0.112628	0.108823	0.329574	0.0748349	0.04614113	0.9538734
35600	-65.12577	-84.56991	19.44414	2.797483	0.314596	0.234332	0.025757	0.0753657	0.265617	0.0899546	0.0476188	0.15718	0.1072582	0.08490812	0.0217557	0.0597006	0.074542	0.0116035	0.169982	0.0516129	0.0227772	0.0439798	0.0192384	0.0489607	0.0499434	0.122456	0.0429874	0.146615	0.113845	0.03279113	12.48571	0.372962	0.719661	1.08131	1.82606	0.0497606	0.430014	0.0264837	0.0844891	0.320201	0.0890518	0.1176993	0.278601
35700	-42.46953	-83.74736	41.27782	1.336947	0.00301976	0.00809111	0.00212212	0.0279668	0.00539916	0.00797492	0.00440184	0.00280262	0.005679681	0.02211972	0.0447257	0.00785656	0.145889	0.00391453	0.016006	0.0105555	0.0878411	0.00016945	0.286777	0.0295547	0.0131833	0.00723777	0.044222	0.058829	0.243238	0.004042678	53.45131	0.199	0.558957	1.03922	2.20283	0.0332381	0.481214	0.021691	0.106547	0.340269	0.0170411	0.0261624	0.1545225
35800	-50.2091	-80.88787	30.67877	0.6470198	0.00093509	0.0355059	0.0243307	0.0574173	0.0291497	0.0770383	0.028576	0.00480414	0.06477739	-0.03990746	0.0884361	0.0178109	0.0720549	0.00311678	0.0478321	0.0293737	0.0675496	0.00972597	0.0560058	0.105492	0.00513918	0.0967112	0.00613185	0.362971	0.0316495	0.124426	8.093365	0.0629285	0.337422	0.903534	2.69612	0.0139891	0.527235	0.00301063	0.0995386	0.260424	0.0958024	0.08451854	1.472174
35900	-45.71408	-78.71677	33.00269	0.9429979	0.0260623	0.0463553	0.0203014	0.103321	0.00387939	0.0164146	0.0575442	0.00631197	0.02276098	0.0546859	0.229212	0.0284926	0.00851483	0.0439628	0.000127495	0.0602583	0.0752513	0.00364751	0.152453	0.0384691	0.0624882	0.0247826	0.00160884	0.206074	0.0646573	0.0216078	10.56457	0.125445	0.458921	0.989873	2.42576	0.0445126	0.391192	0.0030424	0.136815	0.395554	0.0288837	0.0762937	0.2832187
36000	-49.47698	-81.337	31.86002	0.8829908	0.0117134	0.102362	0.0147599	0.000365447	0.0866869	0.077464	0.0673486	0.0223865	0.05096249	0.2408602	0.0497123	0.286137	0.00454536	0.0192654	0.110321	0.00571762	0.034325	0.0255689	0.0209543	0.00135299	0.0208846	0.133335	0.0440989	0.163476	0.0803056	0.007804668	4.948941	0.113058	0.438519	0.977541	2.47088	0.0378764	0.385653	0.0149444	0.147602	0.308162	0.105763	0.2486649	0.03138629
36100	-59.04552	-91.0199	31.97439	1.499497	0.00298968	0.024702	0.0229869	0.00775369	0.0571835	0.00951913	0.00468014	0.00556088	0.02282997	-0.02283576	0.0739153	0.029313	0.0132987	0.00739061	0.0910533	0.0155512	0.1092	0.0178334	0.225799	0.266722	0.00105913	0.00280112	0.0378393	0.10053	0.00769396	0.05211853	54.11803	0.225245	0.588473	1.05039	2.13589	0.0531805	0.385967	0.00221332	0.0378101	0.406684	0.114145	0.02928277	1.779836
36200	-49.94392	-81.82747	31.88355	2.12479	0.0107923	0.0130037	0.0115358	0.00418423	0.111553	0.0104766	0.0206794	0.0765208	0.04474028	0.09955246	0.0545839	0.0425961	0.0744806	0.0847099	0.0305919	0.016356	0.0886092	0.00841984	0.0426525	0.0290487	0.103365	0.136619	0.0185809	0.218531	0.0508546	0.003530409	12.18401	0.307729	0.66766	1.07282	1.95179	0.0217815	0.391335	0.0347545	0.101876	0.384596	0.0656564	0.1030829	0.03424826
36300	-45.06161	-81.88833	36.82672	1.210004	0.0222724	0.00351029	0.0156426	0.016198	0.0118448	0.015412	0.0130211	0.070148	0.01901664	0.04649948	0.0857788	0.0682325	0.00717771	0.304329	0.0167451	0.138217	0.0346439	0.00228499	0.0942234	0.0573786	0.0350308	0.0939107	0.0160062	0.042389	0.00365214	0.0005776496	17.80347	0.176861	0.531902	1.02764	2.2636	0.045187	0.493401	0.0211588	0.129558	0.269226	0.0414684	0.04707713	0.01227028
36400	-55.18024	-83.83925	28.65901	1.740897	0.0421024	0.155422	0.0474338	0.00813772	0.0129255	0.0152758	0.131122	0.102436	0.07122087	0.0603426	0.0760195	0.0382448	0.0323474	0.0728903	0.185372	0.0184623	0.23929	0.0338839	0.0329602	0.00077371	0.0173973	0.00125583	0.0275685	0.169161	0.054372	0.005035525	8.739398	0.260254	0.624292	1.06191	2.05354	0.1026	0.394842	0.00521428	0.087649	0.369172	0.0405218	0.06537813	0.07702156
36500	-55.0677	-84.65375	29.58605	2.675149	0.0519651	0.0651546	0.0235037	0.0798158	0.116072	0.0130696	0.0548873	0.0216736	0.04034443	0.1732605	0.0594385	0.0425217	0.0158071	0.0860807	0.0840286	0.0158825	0.03978	0.0353932	0.0232288	0.0233159	0.137538	0.216899	0.0508394	0.0960553	0.0731905	0.02652688	4.639562	0.362457	0.711792	1.08036	1.84539	0.0326886	0.423412	0.0601238	0.132118	0.281569	0.0700888	0.1997874	0.1327756
36600	-42.0375	-79.67541	37.63791	0.8870203	0.0415951	0.00648368	0.00511672	0.0060929	0.0210391	0.042535	0.0018822	0.00461373	0.032242	0.0427618	0.223521	0.103975	0.124379	0.103829	0.00213489	0.004428	0.0508645	0.00180101	0.0299879	0.0653721	0.0161952	0.0621524	0.0162018	0.163994	0.0311644	0.00674342	15.9404	0.113897	0.439945	0.97843	2.46773	0.0399822	0.288999	0.0279562	0.142286	0.455994	0.044783	0.04950522	0.1362163
36700	-33.42321	-79.3155	45.89229	1.560854	0.00421872	0.00381708	0.000864753	0.00102121	0.0011917	0.00200341	0.00957165	0.000973334	0.003718222	0.03300878	0.0753368	0.0112697	0.0145979	0.136472	0.0441111	0.0570542	0.162928	0.0108843	0.171823	0.0610497	0.113509	0.0821173	0.00032727	0.0573135	0.00120521	0.008316579	64.73257	0.234572	0.598382	1.0538	2.11324	0.0372491	0.440661	0.014863	0.0673126	0.395678	0.0442366	0.04132536	0.2012464
36800	-46.02208	-81.75363	35.73155	1.217897	0.0249785	0.00458662	0.00784368	0.0165181	0.030622	0.0347361	0.0224196	0.00655304	0.03257389	0.03113533	0.0655229	0.176083	0.0135118	0.0463626	0.0613112	0.0541833	0.018993	0.00440235	0.159239	0.0176571	0.0794468	0.000450116	0.00629264	0.24786	0.0486834	0.07838512	11.77634	0.178281	0.533704	1.02845	2.25957	0.0470766	0.374297	0.00927114	0.144909	0.401214	0.0232322	0.1095204	0.7157122
36900	-55.19159	-83.97339	28.7818	0.8266499	0.102448	0.0582349	0.0451035	0.104811	0.0277397	0.0495255	0.0911952	0.153708	0.06385505	0.05975185	0.319602	0.0550819	0.0185261	0.0966195	0.120603	0.0169346	0.0899865	0.0245759	0.00286541	0.00707296	0.0146547	0.0434555	0.0111471	0.12505	0.0538245	0.03310633	4.174035	0.101216	0.417646	0.964074	2.51706	0.023826	0.406765	0.0554273	0.0841131	0.36038	0.0694889	0.09285818	0.3565258
37000	-38.94308	-79.92775	40.98467	0.8821353	0.00325214	0.00268264	0.00529904	0.00062981	0.00588867	0.000660661	0.0086164	0.00615452	0.002422857	0.02175565	0.212618	0.0763324	0.0881323	0.023496	0.00757304	0.041079	0.0774717	0.00480301	0.204108	0.0548032	0.0811385	0.0656465	0.00349796	0.0215171	0.0377828	0.008724566	122.2087	0.112879	0.438215	0.977351	2.47155	0.0476387	0.415543	0.0202222	0.0806694	0.377999	0.0579275	0.03048022	0.286237
37100	-37.69075	-79.6953	42.00456	2.088835	0.00627006	0.0111773	0.000113575	0.00358279	0.0105389	0.000625129	0.0160818	0.00544269	0.006002056	0.0240788	0.0312462	0.125285	0.0340546	0.100024	0.15505	0.0442687	0.0201871	0.0125568	0.00956175	0.0268231	0.134381	0.0806491	0.0220137	0.202664	0.00123406	0.016607	41.06269	0.303653	0.66414	1.07206	1.96015	0.0377032	0.426978	0.000527362	0.195328	0.323343	0.0161203	0.0406858	0.4081768
37200	-54.01696	-78.77364	24.75668	1.762743	0.193384	0.0387727	0.291369	0.000612147	0.030396	0.0189435	0.0736337	0.020241	0.09764735	0.1736146	0.182328	0.100807	0.0536162	0.00845205	0.098284	0.00838373	0.0146959	0.000796333	0.223273	0.0185495	0.00247109	0.100728	0.00378794	0.162451	0.0213762	0.08916432	4.960523	0.263209	0.627154	1.06274	2.0469	0.0180079	0.536219	0.0245923	0.0787498	0.324593	0.017838	0.262779	0.339313
37300	-55.76356	-79.21721	23.45365	0.4923677	0.00720038	0.145081	0.0826861	0.0449261	0.223751	0.00588503	0.260464	0.299919	0.1898186	0.04979336	0.0562674	0.0791198	0.0600764	0.0421033	0.0282951	0.0399896	0.0607918	0.0164022	0.0143243	0.00890216	0.038546	0.230201	0.0302237	0.293585	0.00117305	0.04086837	3.054157	0.031982	0.246904	0.814635	2.90648	0.0448271	0.447492	0.0145394	0.126264	0.28604	0.0808373	0.09066173	0.4507786
37400	-43.46303	-83.04771	39.58467	0.5993713	0.00404152	0.037609	0.0153304	0.0101063	0.0269112	0.00218489	0.00681182	0.00212386	0.01584149	0.08236481	0.114107	0.0181199	0.132755	0.00836194	0.101035	0.00319632	0.156507	0.00468987	0.0355759	0.0808176	0.0698671	0.140266	0.0458095	0.0301484	0.0587429	0.001700807	22.91638	0.0529784	0.311923	0.880998	2.7541	0.0360523	0.4779	0.025405	0.0757809	0.361435	0.0234265	0.08406562	0.02023189
37500	-53.55284	-82.11409	28.56125	0.6310583	0.0489314	0.0785261	0.0136814	0.0342805	0.0266855	0.0883542	0.105953	0.0177545	0.04568767	0.02178712	0.0762727	0.0101527	0.0024538	0.0525641	0.0398472	0.116031	0.0250364	0.000671561	0.213183	0.0290828	0.0169761	0.0967841	0.00583576	0.258065	0.0570437	0.08383902	8.846444	0.0595705	0.329102	0.896373	2.71495	0.0421979	0.415943	0.0165964	0.220313	0.260184	0.0447653	0.1056261	0.7937337
37600	-58.84852	-81.76899	22.92047	1.452126	0.0760774	0.141511	0.0433261	0.0337559	0.078905	0.0471181	0.217183	0.0146776	0.1144918	0.5064575	0.237069	0.00499501	0.0146614	0.0349083	0.1184	0.055179	0.0414076	0.0133342	0.0778771	0.102522	0.0960164	0.0678287	0.030022	0.062774	0.0430058	0.02002536	4.408914	0.217831	0.580389	1.04748	2.1543	0.0250883	0.308138	0.0333844	0.133024	0.459624	0.0407414	0.5264829	0.03803612
