Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-127.9874	-118.716	-9.271367	4.261539	2.152735	0.0030165	0.185402	0.0498659	0.00872273	0.0402451	0.101435	0.11028	0.242766	0.114741	0.0103728	0.00736956	0.0446964	0.188799	0.0457262	0.26628	0.0179946	0.0157161	0.130224	0.307798	0.603333	0.0205508	0.40019	0.1184817	0.3250851	0.0407982	0.0326604	0.0699533	0.0424915	0.0307671	0.305729	0.0477225	0.0219846	0.0439852	0.092486	0.154786	0.00370042	0.00933604	0.0667535	0.0368461	0.6853389	4	4.609827	0.300901	0.310849	0.670331	1.07338	1.94544	0.0948777	0.233471	0.0488141	0.493239	0.0653074	0.0642911	1.010424	0.6782687
100	-118.5583	-127.9589	9.400575	6.060562	0.7077359	0.0266443	0.00273233	0.076183	0.0124237	0.00577847	0.0509971	0.0139011	0.0583761	0.0653873	0.0189114	0.00691825	0.00369613	0.0230262	0.0200257	0.0543312	0.0414143	0.0330021	0.0742544	0.0738592	0.268122	0.0456145	0.0391458	0.06331986	0.07798898	0.0317592	0.0255616	0.0359948	0.0162739	0.0837743	0.0172517	0.0963093	0.0071423	0.0234782	0.0878197	0.0364019	0.122583	0.0594284	0.0561915	0.300031	0.4057024	4	12.0794	0.1950705	0.0758414	0.367157	0.927702	2.6293	0.0489026	0.139022	0.0631945	0.614562	0.0156813	0.118638	0.4836914	0.8387629
200	-115.3725	-126.507	11.13454	7.311268	0.771282	0.00133962	0.176479	0.0253863	0.0299309	0.00358204	0.0417228	0.0359457	0.0384621	0.0465223	0.0350224	0.00429241	0.041958	0.0482123	0.0178707	0.00692426	0.0782406	0.0314607	0.14531	0.123369	0.070787	0.0150368	0.0187187	0.07495583	0.1333963	0.271172	0.115742	0.0254009	0.0292016	0.0702782	0.117933	0.0911139	0.077936	0.00555471	0.0732078	0.065263	0.000335476	0.0466172	0.00572064	0.00452381	0.3398453	2	7.54724	0.1691724	0.0894349	0.39531	0.948668	2.56659	0.0425183	0.176286	0.0633486	0.581642	0.078743	0.0574617	0.4732415	0.7181223
300	-129.8135	-130.8553	1.041859	6.185419	2.712173	0.00104589	0.0242075	0.0536955	0.00148667	0.191009	0.0882498	0.10805	0.106988	0.0298393	0.0111126	0.0192324	0.0645213	0.0395359	0.128252	0.0509923	0.0232319	0.0195734	0.37528	0.0941084	0.0130797	0.126233	0.0713272	0.06546684	-0.1529744	0.119615	0.166122	0.048254	0.0568232	0.0809789	0.0083663	0.0521597	0.00129299	0.00308427	0.145721	0.106079	0.0782061	0.0957043	0.0349636	0.00262973	0.5883762	1	6.46895	0.1471959	0.365692	0.714234	1.08067	1.8394	0.123567	0.224825	0.062123	0.405057	0.018147	0.166282	0.4354018	1.351341
400	-124.717	-132.8894	8.172432	6.019492	1.020235	0.0784737	0.018024	0.0402206	0.0241695	0.0203921	0.181795	0.15539	0.0174201	0.0564238	0.0174686	0.0508871	0.00852317	0.138783	0.0192056	0.0351919	0.0104215	0.0815518	0.000117434	0.0384851	0.0472086	0.123955	0.0763159	0.05190558	0.1407257	0.0670509	0.0142722	0.0497869	0.0472994	0.0893877	0.141888	0.112174	0.0158961	0.0654776	0.124677	0.0368182	0.0315499	0.0157481	0.158787	0.0291868	0.3342598	2	7.908165	0.3210626	0.140974	0.482751	1.00327	2.373	0.108143	0.184244	0.0855353	0.51172	0.0540089	0.0563488	0.4749856	0.7037263
500	-117.5774	-126.0575	8.480099	5.411118	2.180216	0.00173533	0.126129	0.0146128	0.0502114	0.010418	0.011187	0.104434	0.0146754	0.0649605	0.0794243	0.0106636	0.0678305	0.0974976	0.00681318	0.0408706	0.00327105	0.0320855	0.0402752	0.125391	0.0582256	0.0284242	0.0606591	0.03888652	-0.0270159	0.0720286	0.0524358	0.107219	0.0676573	0.0612608	0.0018994	0.110363	0.0654774	0.14498	0.0626899	0.106867	0.106117	0.0213227	0.0145071	0.00517578	0.4128945	2	7.377472	0.08522083	0.313878	0.672904	1.07391	1.93931	0.109561	0.129089	0.102831	0.465004	0.0575296	0.135985	0.3858786	1.070011
600	-126.8102	-125.875	-0.9351826	5.470361	3.183658	0.0635588	0.0108133	0.0501829	0.0829384	0.074326	0.0410372	0.250217	0.0130858	0.0676722	0.0555308	0.0654193	0.0361179	0.246566	0.240915	0.0142862	0.0537563	0.268078	0.0483763	0.00372018	0.23462	0.0517924	0.00915311	0.08468868	0.03582807	0.0692379	0.071709	0.213693	0.141205	0.0291313	0.0537008	0.121673	0.103015	0.0393701	0.0461226	0.0205214	0.00109849	0.00268759	0.0368232	0.0500124	0.4381318	3	7.084968	0.1757348	0.402989	0.741215	1.08328	1.77251	0.0907102	0.205074	0.0603036	0.529501	0.0534011	0.0610095	0.4739599	0.9244069
700	-128.2209	-132.1934	3.972546	7.885288	0.3726312	0.0115029	0.0405599	0.00337196	0.0161011	0.191064	0.0394442	0.044017	0.105551	0.00115306	0.0997607	0.019179	0.0503239	0.27619	0.104785	0.0217971	0.0121087	0.0423879	0.0196187	0.0235616	0.234634	0.0193084	0.0221062	0.04775474	0.1793746	0.111059	0.0296942	0.103585	0.109701	0.0181617	0.0178147	0.0821605	0.1288	0.018561	0.048556	0.0354219	0.031073	0.00242659	0.0798258	0.18316	0.3951671	2	8.447367	0.1804199	0.0129721	0.161035	0.699881	3.12611	0.0776504	0.0827032	0.111008	0.509405	0.0573679	0.161866	0.5745417	0.6877953
800	-139.4737	-123.9614	-15.51237	4.364892	2.465181	0.026509	0.0199627	0.0549223	0.0379675	0.140716	0.032125	0.330241	0.149118	0.109546	0.0647862	0.00786136	0.0646292	0.433799	0.0462275	0.452473	0.73432	0.0477429	0.0672651	0.285604	0.184443	0.676298	0.0322702	0.2065225	-0.04211679	0.0473841	0.0101681	0.10538	0.00161844	0.207848	0.00823909	0.113976	0.00292178	0.056748	0.381811	0.0225884	0.00101799	0.00463721	0.0180418	0.0176197	0.5839627	4	5.071306	0.1628143	0.34313	0.696834	1.07822	1.88181	0.0788944	0.169433	0.0297865	0.522138	0.0869774	0.112771	0.5418459	1.077728
900	-107.46	-128.3752	20.91513	6.196351	1.271873	0.00946656	0.00215802	0.012404	0.00888815	0.0191204	0.0286293	0.0509791	0.00409888	0.0648115	0.000207991	0.0118605	0.0149527	0.0332765	0.00959036	0.0300486	0.00869935	0.115714	0.0192923	0.0916551	0.0573112	0.00889909	0.0515454	0.02830881	-0.04110699	0.145129	0.0262974	0.149303	0.0138348	0.021424	0.184902	0.0912438	0.0153217	0.0237297	0.0866355	0.159119	0.0061508	0.0257146	0.00267017	0.0485251	0.5166856	3	6.733475	0.1972199	0.187837	0.545585	1.03365	2.23293	0.0485745	0.082364	0.085762	0.497287	0.0440527	0.24196	0.4755786	1.086436
