Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-849.0426	-706.0905	-142.952	57.02873	4.682131	0.440057	0.0153394	0.0577658	0.254137	0.00339287	0.00465739	0.0725084	0.0234391	0.265996	0.214064	0.122669	0.111166	0.062771	0.0696559	0.0919767	0.0329769	0.00435956	0.00490832	0.0548395	0.206713	0.0254286	0.240716	0.00748221	0.00181121	0.246743	0.0876174	0.248744	0.0960614	0.187985	0.168832	0.0797996	0.0130375	0.149491	0.297803	0.206072	0.0650617	0.121788	0.0275939	0.252792	0.0669059	0.00713122	0.00499808	0.176531	0.921977	0.0895508	0.0576558	0.00548527	0.156001	0.0638105	0.00381968	0.00994869	0.140301	0.0696984	0.0438541	0.312896	0.043027	0.0492598	0.102786	0.0326591	0.0807863	0.195548	0.0134531	0.105912	0.0369338	0.0662886	0.0167495	0.107973	0.0381312	0.0499596	0.0870156	5.21833e-07	0.113445	0.0263835	0.0735996	0.1105608	-0.03809139	0.0276422	0.0199029	0.256243	0.104623	0.032171	0.00482663	0.0725911	0.0120053	0.0777976	0.0091693	0.0654133	0.0305863	0.0361918	0.248099	0.00273793	0.4158875	7	58.85978	0.02545746	0.488315	0.795922	1.08381	1.63195	0.075107	0.126995	0.13211	0.280734	0.26867	0.116383	0.3777961	1.100825
100	-801.7027	-690.581	-111.1217	58.15119	2.730922	0.0118072	0.0149739	0.0790412	0.0562066	0.0310551	0.0471689	0.101677	0.0494087	0.0204039	0.112953	0.00548612	0.019355	0.0580611	0.0623946	0.140897	0.0374831	0.0486552	0.0108216	0.030338	0.0191571	0.00177944	0.209708	0.210393	0.0395941	0.023294	0.234254	0.0174486	0.00083277	0.126397	0.0111808	0.297757	0.112803	0.0292763	0.0265077	0.107353	0.0533655	0.0171792	0.0822461	0.0557365	0.0403703	0.171048	0.235568	0.200486	0.00230891	0.0100438	0.0399139	0.207094	0.0219183	0.14268	0.123642	0.0935379	0.113065	0.00379274	0.0186312	0.0403816	0.00573899	0.563427	0.00749384	0.0892609	0.0386655	0.0875808	0.0642032	0.107565	0.00320951	0.0850447	0.00859658	0.0683801	0.0897144	0.220421	0.0394985	0.131379	0.0965631	0.000863124	0.008328	0.08878159	-0.0376902	0.211038	0.0462736	0.236221	0.0855951	0.0211036	0.00237841	0.0332156	0.0241551	0.047587	0.00335308	0.0288959	0.016913	0.0552943	0.184846	0.0031302	0.3176945	8	61.05437	0.03402452	0.367311	0.715451	1.08082	1.83642	0.0305054	0.208785	0.1713	0.285551	0.166097	0.137763	0.2800044	1.134606
200	-820.6379	-691.2498	-129.3881	65.36059	3.106693	0.0421059	0.0668923	0.0653208	0.30643	0.0401083	0.0547613	0.0823868	0.0815105	0.0644238	0.265873	0.204898	0.046867	0.033293	0.269676	0.378608	0.0399904	0.0479668	0.194991	0.118064	0.243643	0.0243662	0.27398	0.0310875	0.0391504	0.150151	0.0550788	0.142611	0.0496645	0.0240609	0.00770787	0.0143789	0.000646126	0.00945426	0.235189	0.0949918	0.0277723	0.0289051	0.00786845	0.0200863	0.00764686	0.0092716	0.0725333	0.118837	0.339039	0.0518954	0.00484743	0.212931	0.0379067	0.00486129	0.0808068	0.0269714	0.319703	0.0476572	0.139566	0.283783	0.0605553	0.0371141	0.188035	0.0044072	0.129212	0.0102544	0.00553691	0.0308845	0.0114198	0.0689943	0.150287	0.243484	0.00303739	0.07382	0.0345162	0.0183711	0.0212492	0.0249029	0.0808244	0.1040499	-0.01339515	0.072893	0.0195793	0.260273	0.0605763	0.0090692	0.0039053	0.0358149	0.00820094	0.0558496	0.00928476	0.0826167	0.000755819	0.0753981	0.303768	0.0020152	0.3159599	9	78.89442	0.02362636	0.397351	0.737269	1.08299	1.78239	0.0488569	0.193608	0.0988825	0.287441	0.221946	0.149266	0.3025648	1.044272
300	-798.9142	-681.3715	-117.5427	58.91611	3.587674	0.0106445	0.00559879	0.0913766	0.475287	0.0986172	0.0386467	0.13215	0.165717	0.0230868	0.292799	0.146607	0.095991	0.104437	0.0248161	0.403809	0.041	0.0460764	0.0468818	0.00142809	0.0515511	0.00892174	0.0143504	0.00740263	0.0782837	0.0486793	0.321773	0.0207012	0.173542	0.0438467	0.0014194	0.0972887	0.0976709	0.00663681	0.0441885	0.268416	0.0619874	0.037316	0.240251	0.124501	0.0163336	0.000759775	0.51559	0.00767588	0.0385441	0.0929683	2.88253e-05	0.023573	0.183218	0.150666	0.125269	0.00247103	0.00147451	0.0801237	0.00226061	0.0886107	0.0211518	0.151816	0.00511451	0.0711829	0.24866	0.075941	0.036989	0.0015661	0.0835397	0.0586874	0.105318	0.00585836	0.11776	0.144106	0.396062	0.00339928	0.00729485	0.00888211	0.0211302	0.09501739	0.01343823	0.158271	0.041207	0.186346	0.0423097	0.0465372	0.00955253	0.119993	0.0336182	0.0734536	0.0122836	0.0169542	0.00463239	0.0478833	0.201094	0.00586368	0.4000371	11	67.98898	0.05418392	0.430169	0.759624	1.0842	1.72601	0.0496697	0.11121	0.181369	0.326167	0.203029	0.128556	0.4134753	0.9674993
400	-792.4745	-671.921	-120.5535	57.72339	5.858994	0.0751699	0.0437105	0.00568236	0.05128	0.00364864	0.112487	0.3117	0.0877311	0.0369285	0.0914596	0.226434	0.058539	0.0108015	0.172734	0.0967346	0.00367093	0.010523	0.247985	0.0750642	0.191304	0.00188473	0.196927	0.0291111	0.00936336	0.382687	0.0312919	0.108106	0.0703101	0.0778914	0.117828	0.0299616	0.00368804	0.096139	0.297483	0.137757	0.164938	0.0569122	0.148985	0.00890301	0.0124499	0.0755199	0.0733104	0.11072	0.0225581	0.0247482	0.0946613	0.0748524	0.0228251	0.0571386	0.00739677	0.0599888	0.578791	0.00257481	0.133059	0.0493302	0.0848455	0.0882191	0.273641	0.0248064	0.0564753	0.190743	0.00388701	0.0180276	0.126037	0.0039686	0.0664835	0.197449	0.029724	0.0795598	0.00341327	0.00190894	0.000475196	0.0692614	0.155873	0.09097889	0.006381657	0.226289	0.00675593	0.0239863	0.0537067	0.000607241	0.00781682	0.100205	0.0262877	0.116004	0.0229788	0.00650525	0.00819232	0.0657877	0.334874	3.7962e-06	0.3721734	7	59.08992	0.07833388	0.534265	0.822011	1.08157	1.56215	0.0362815	0.106801	0.24349	0.200776	0.309046	0.103605	0.378555	0.9831421
500	-796.0377	-677.2182	-118.8195	57.20851	6.381358	0.0484378	0.00175205	0.114557	0.439134	0.0672101	0.0824011	0.136631	0.210631	0.00372229	0.337542	0.166457	0.0529306	0.0276225	0.00828623	0.442948	0.0800683	0.0026879	0.0368562	0.0549666	0.162394	0.0445599	0.0380885	0.0175307	0.0232459	0.086072	0.5561	0.0317381	0.0190344	0.163425	0.04006	0.0806855	0.0225826	0.0446407	0.146208	0.0382777	0.171876	0.039802	0.10861	0.019711	0.011376	0.178395	0.367993	0.001432	0.0633302	0.0358368	0.0909345	0.0392748	0.0854826	0.00174072	0.0272402	0.340745	0.00864792	0.0570189	0.0301015	0.0205652	0.00521515	0.0248074	0.0153009	0.119428	0.107603	0.115008	0.00769697	0.0108651	0.00973595	0.0230381	0.102379	0.0489038	0.0298276	0.149507	0.0166268	0.154483	0.00101182	0.00317201	0.0831086	0.09783469	0.01434913	0.119422	0.000413795	0.20247	0.0741188	0.0218957	0.0133974	0.0697849	0.00940241	0.0393825	0.0046479	0.0372664	0.0102481	0.0557149	0.339272	0.00256321	0.2748297	8	57.60962	0.04554204	0.55098	0.830994	1.08039	1.53763	0.0317882	0.217356	0.120326	0.242294	0.248249	0.139987	0.2891789	0.9503797
600	-817.3637	-681.2052	-136.1585	60.84507	5.361766	0.255085	0.0662577	0.249173	0.032777	0.0314263	0.0770608	0.0153823	0.114061	0.0488511	0.246885	0.298458	0.0548141	0.0386758	0.147932	0.498613	0.000552692	0.0042761	0.229113	0.109555	0.0256029	0.00229597	0.228013	0.111166	0.0955442	0.149491	0.0254987	0.137768	0.0173562	0.00129562	0.259212	0.0463131	0.0162714	0.150577	1.08418	0.221103	0.0591295	0.00919779	0.410114	0.0297994	0.0222937	0.0605193	0.00961107	0.0565969	0.422197	0.0399372	0.0155828	0.0244989	0.101486	0.0194574	0.165157	0.28275	0.520995	0.344632	0.297981	0.0227565	0.0419642	0.210463	0.00388559	0.0116849	0.025205	0.029952	0.0124069	9.11215e-05	0.0309665	0.176512	0.037438	0.116533	0.0780311	0.0466939	0.00835763	0.0529847	0.0111566	0.0299641	0.0471316	0.1261123	0.01750453	0.119761	0.0111963	0.362765	0.00600169	0.0631505	0.00820016	0.073247	0.0180728	0.0721925	0.00827307	0.0291044	0.00552879	0.0657575	0.154274	0.00247523	0.3171793	8	61.51199	0.07052653	0.516443	0.812142	1.08262	1.58879	0.0429067	0.133568	0.138354	0.284857	0.258847	0.141467	0.3346838	0.9476983
700	-806.8254	-682.0633	-124.7621	62.15876	3.411159	0.185229	0.120398	0.0503009	0.0419376	0.016947	0.0892381	0.148635	0.00722525	0.014299	0.345678	0.273509	0.116423	0.0676599	0.133407	0.297452	0.0311481	0.00339317	0.263344	0.00324711	0.34947	0.003992	0.269652	0.0153339	0.00603212	0.314415	0.0262292	0.0834469	0.185305	0.124466	0.21388	0.0321706	0.00160869	0.06519	0.168739	0.198081	0.0298151	0.00731875	0.116416	0.0487017	0.0390551	0.181468	0.0124831	0.0499784	0.175132	0.0210639	0.204864	0.241021	0.0712955	0.0512809	0.0227821	0.0393842	0.57896	0.125672	0.0530763	7.20219e-05	0.0728954	0.0409231	0.0702077	0.0327425	0.0709706	0.194716	0.00670719	0.0274474	0.283238	0.0263401	0.0202473	0.0306926	0.0895526	0.0275302	0.0483364	0.050466	0.00543887	0.128619	0.0933708	0.107765	0.002306846	0.326941	0.00111035	0.0948692	0.0221965	0.0443098	0.00431582	0.031176	0.0201765	0.0801102	0.00267194	0.0189456	0.0227157	0.0391599	0.267559	0.0237428	0.343373	9	67.93813	0.04266413	0.418765	0.75202	1.08391	1.74531	0.0342178	0.172055	0.176195	0.297088	0.215122	0.105323	0.3456799	0.9933266
800	-803.7967	-682.149	-121.6477	66.15098	6.437397	0.199938	0.011499	0.138225	0.0508683	0.0126717	0.0679903	0.168976	0.106756	0.118866	0.0693946	0.00357607	0.0698298	0.0297499	0.0821465	0.14608	0.0104487	0.0126441	0.042098	0.00132985	0.0490748	0.00767033	0.046893	0.0608503	0.0149356	0.0270671	0.137426	0.0204727	0.00782901	0.0561516	0.0338314	0.191406	0.0863506	0.02905	0.256142	0.0113195	0.084694	0.00844993	0.0720271	0.0236071	0.0160723	0.0884301	0.323102	0.101759	0.216008	0.114091	0.00946478	0.038905	0.0321403	0.0544758	0.0365584	0.0485931	0.231998	0.103595	0.0800379	0.0438667	0.0021145	0.215303	0.0102399	0.0212424	0.0863523	0.0763708	0.000876251	0.00766585	0.0253508	0.0199196	0.0314917	0.0975739	0.196419	0.207326	0.0313367	0.208617	0.000136782	0.00473847	0.227814	0.07366638	0.02613522	0.123061	0.0450709	0.1072	0.0184916	0.00927218	0.00350356	0.0776319	0.00859879	0.0379486	0.0251187	0.0912221	0.000392171	0.123403	0.321748	0.00733664	0.3243086	8	68.34044	0.03389148	0.552666	0.831886	1.08026	1.53519	0.0813555	0.29937	0.0873777	0.223337	0.158253	0.150306	0.3504438	0.9254225
900	-776.9485	-676.9584	-99.99013	62.23319	5.777459	0.11919	0.0453928	0.0393475	0.104846	0.000458542	0.0856655	0.0300411	0.00291611	0.00368762	0.125222	0.00512545	0.0179551	0.0312309	0.268735	0.0753559	0.0172821	0.0811383	0.061765	0.0149733	0.271446	0.00322963	0.0494991	0.00467554	0.0329169	0.230978	0.0410223	0.0526801	0.0303451	0.0380353	0.0407568	0.133515	0.00146378	0.101506	0.116634	0.069736	0.0640621	0.00712829	0.0604282	0.114349	0.00713512	0.0062392	0.0556635	0.0332678	0.151154	0.0342613	0.0439932	0.0157313	0.0197574	0.137296	0.0825363	0.106628	0.177636	0.0488784	0.0553578	0.00157994	0.046875	0.0793073	0.0128068	0.00418162	0.337859	0.0267246	0.00052422	0.0160495	0.0112761	0.0099545	0.00170979	0.0356835	0.00898911	0.00984777	0.0155704	0.00226149	0.0294213	0.0302398	0.0668974	0.06015168	0.004539795	0.233572	0.0550488	0.0266402	0.0773535	0.0485265	0.0202143	0.095944	0.0142832	0.0982927	0.004727	0.0431983	0.000534533	0.093504	0.185025	0.00313628	0.2156046	10	67.00343	0.03948713	0.53148	0.820489	1.08175	1.56628	0.0405122	0.190269	0.175731	0.258733	0.156436	0.178319	0.2201444	0.9793781
