Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-706.4274	-554.8609	-151.5664	30.4087	1.194128	0.110841	0.04360011	0.00411393	0.159198	0.0647648	0.0946931	0.00162699	0.0386735	0.0738906	0.010783	0.0100238	0.160753	0.239477	0.0601817	0.00812439	0.0627991	0.0108973	0.4287084	9	31.01359	0.07841217	0.173987	0.528224	1.02596	2.27183	0.105652	0.110481	0.0647744	0.380572	0.123885	0.214636	0.4723085	0.9076872
1	0	-720.7948	-555.5406	-165.2542	26.33774	2.50001	0.0547786	0.07813322	0.0339611	0.10613	0.0219971	0.087225	0.022183	0.00099442	0.104261	0.0498216	0.0454626	0.0657209	0.0997812	0.0288304	0.0945052	0.177181	0.0619452	0.3449237	10	36.79065	0.0533423	0.346458	0.699455	1.07863	1.87546	0.142742	0.0914602	0.148161	0.367519	0.089761	0.160357	0.423057	0.8153128
2	0	-722.7888	-542.899	-179.8899	28.34535	2.539008	0.05974519	-0.08222482	0.104928	0.250371	0.00975485	0.0715298	0.00107719	0.0217281	0.083453	0.0250742	0.0138591	0.114982	0.112862	0.0995397	0.0265607	0.0576522	0.00662953	0.5642548	7	44.08019	0.03160395	0.350124	0.702321	1.07906	1.8685	0.178731	0.0917087	0.0497873	0.439889	0.0831444	0.15674	0.4820299	1.17058
3	0	-718.4248	-536.9801	-181.4446	40.3493	3.50075	0.04246811	-0.01889533	0.0515273	0.324847	0.044261	0.0864191	0.000892139	0.0219083	0.0382006	0.0105057	0.0444728	0.0542774	0.0930263	0.0292609	0.037638	0.149999	0.0127648	0.513245	6	40.38706	0.03842562	0.424639	0.755958	1.08408	1.73533	0.109206	0.178094	0.0695648	0.369644	0.101176	0.172314	0.4943496	1.038223
4	0	-717.0707	-540.9304	-176.1403	43.38512	3.613335	0.04225993	0.001359171	0.00201702	0.355534	0.0148412	0.0380228	7.7736e-05	0.0612635	0.0523512	0.0178892	0.0102886	0.148265	0.0989707	0.0765711	0.0310863	0.0845742	0.00824747	0.3787975	5	44.17701	0.04267665	0.431771	0.760678	1.08423	1.72332	0.143407	0.143859	0.0477098	0.38292	0.128706	0.153399	0.3801567	0.9964247
5	0	-716.6319	-548.4919	-168.14	34.79455	5.295982	0.07823955	0.04586463	0.0596353	0.160502	0.12308	0.05991	0.0430092	0.0976264	0.0720393	0.0302675	0.0626547	0.000501864	0.089551	0.0276844	0.00460589	0.167063	0.0018697	0.4390325	9	41.21988	0.05054673	0.513925	0.810723	1.08275	1.5926	0.114334	0.161475	0.0716191	0.389856	0.124984	0.137733	0.4848971	0.9054137
6	0	-704.7146	-540.4643	-164.2503	34.0539	5.598563	0.05754185	0.02149335	0.133302	0.292469	0.0798744	0.0868907	0.0203107	0.00161911	0.0414604	0.0235902	0.044558	0.0412609	0.0631026	0.0535406	0.0211873	0.0855768	0.011257	0.3188489	8	34.8284	0.06158327	0.525186	0.817022	1.08213	1.57566	0.108034	0.123971	0.0653255	0.445682	0.0931095	0.163878	0.3403423	0.9368478
7	0	-704.746	-546.7237	-158.0223	26.56394	4.639458	0.08082353	0.0166634	0.13709	0.267384	0.0146634	0.219185	0.0420643	0.0149159	0.0701096	0.00225211	0.00774308	0.0586161	0.0224104	0.0287862	0.0114054	0.0962301	0.00714461	0.3973771	12	38.14923	0.1034436	0.486377	0.794775	1.08387	1.63498	0.0906135	0.111737	0.0845537	0.458157	0.100761	0.154177	0.4140405	0.9597542
8	0	-713.0582	-530.1501	-182.9082	47.1628	3.531599	0.0423564	0.01867659	0.107959	0.12596	0.00924037	0.210065	0.00438352	0.0335979	0.0898585	0.0179356	0.00486753	0.0540935	0.102773	0.0799877	0.0518397	0.102985	0.00445408	0.2868307	12	61.17281	0.04526119	0.42662	0.757276	1.08412	1.73198	0.114039	0.128073	0.0830116	0.374424	0.137668	0.162784	0.3055073	0.938867
9	0	-720.0538	-542.7729	-177.281	33.65676	5.127028	0.04463558	0.04211996	0.0202369	0.313904	0.0201919	0.0824595	0.00484867	0.0623009	0.033731	0.0334344	0.0180467	0.0428059	0.21991	0.0246315	0.0454695	0.0667841	0.0112445	0.4410591	7	34.67422	0.04157254	0.507269	0.806941	1.08307	1.60272	0.126135	0.0986693	0.0907312	0.487918	0.0554135	0.141134	0.4831791	0.9128274
10	0	-708.7368	-543.7271	-165.0098	34.17967	4.764596	0.0788311	-0.01887452	0.0737459	0.154807	0.0397597	0.0285267	0.00154079	0.00908188	0.126094	0.0200586	0.00591859	0.239606	0.130494	0.0296656	0.0233008	0.115782	0.00161753	0.4101416	9	35.48457	0.06137637	0.491997	0.798092	1.08369	1.62622	0.162654	0.0898884	0.0654535	0.367843	0.136775	0.177386	0.391267	1.048239
11	0	-704.8128	-540.079	-164.7338	24.6019	3.528544	0.0594244	0.07851128	0.095108	0.25664	0.00160181	0.141687	0.00244227	0.0375947	0.0665069	0.0194537	0.0247461	0.0829972	0.0327607	0.0665684	0.0616916	0.103116	0.00708492	0.4485527	9	33.9678	0.06024696	0.426425	0.757146	1.08412	1.73231	0.140888	0.102051	0.106244	0.374221	0.133213	0.143384	0.5270639	0.8510403
12	0	-706.45	-553.7816	-152.6685	30.43328	2.427143	0.06036441	0.0264134	0.0579867	0.25991	0.0774878	0.168717	0.00809982	0.00371051	0.0401079	0.00072313	0.000683466	0.024434	0.0913064	0.07157	0.0515423	0.137087	0.00663346	0.3330055	12	36.63081	0.06657896	0.339439	0.693903	1.07775	1.88891	0.10152	0.158688	0.0936508	0.414621	0.107441	0.12408	0.3594189	0.9265108
13	0	-722.2409	-550.6558	-171.5851	31.65078	4.738083	0.06766764	0.01572499	0.00230405	0.161307	0.0405586	0.0795541	0.0010363	0.0386975	0.0660236	0.0569181	0.0377012	0.0572022	0.0853015	0.0769726	0.0473587	0.248973	9.15856e-05	0.5337951	10	36.73318	0.05539087	0.490822	0.797401	1.08373	1.62805	0.163993	0.118857	0.0902379	0.348862	0.157925	0.120126	0.5495201	0.9713841
14	0	-716.6694	-555.976	-160.6934	29.80443	2.667803	0.05360665	-0.08594512	0.0348227	0.159321	0.00272449	0.142602	0.013927	0.0129571	0.0247671	0.00716091	0.0549871	0.064205	0.126322	0.0515374	0.0958036	0.207298	0.00156363	0.4967061	10	32.00944	0.05380827	0.36181	0.711301	1.0803	1.84659	0.134025	0.146115	0.126558	0.355887	0.114126	0.123289	0.4107609	1.209234
15	0	-707.3339	-557.4135	-149.9204	25.13817	3.187214	0.1188556	0.09168731	0.119002	0.0567382	0.0192035	0.0556372	0.00648497	0.00770142	0.15271	0.0205194	0.010095	0.0637841	0.137257	0.120794	0.0441391	0.181399	0.00453573	0.3431433	11	32.60778	0.1102211	0.403246	0.741394	1.0833	1.77206	0.092988	0.139423	0.106816	0.340432	0.115019	0.205323	0.4348306	0.7891425
16	0	-709.2548	-549.7734	-159.4814	32.82484	2.28566	0.06354134	-0.06563801	0.0316208	0.272856	0.00419927	0.159931	0.0036794	0.0204466	0.0519899	0.0011422	0.0221192	0.0826416	0.0627295	0.0492553	0.0560954	0.15989	0.0214033	0.4064999	10	33.58111	0.04888867	0.325145	0.682316	1.07573	1.91681	0.11087	0.159492	0.0958438	0.405291	0.0741878	0.154315	0.3408619	1.192565
17	0	-713.8612	-555.9402	-157.921	20.81518	5.186274	0.07407922	0.00689794	0.0619066	0.156621	0.0355528	0.159051	0.012884	0.00475336	0.126907	0.0484668	0.0233565	0.0810132	0.0188772	0.0902856	0.100946	0.0644446	0.0149334	0.4976044	8	38.62499	0.05498843	0.509635	0.808291	1.08296	1.59911	0.105741	0.0923293	0.128575	0.385734	0.0689179	0.218703	0.5045023	0.9863272
18	0	-707.896	-540.3368	-167.5592	35.20275	2.956772	0.07060225	-0.007089766	0.0494147	0.201945	0.0704647	0.16933	0.0113259	0.00174631	0.0731249	0.0245223	0.0313005	0.0953454	0.0800584	0.0688688	0.0177025	0.082916	0.021935	0.339084	9	37.2721	0.04462347	0.38589	0.729106	1.08229	1.80271	0.0912123	0.107398	0.0864661	0.413069	0.10115	0.200705	0.3319942	1.021355
