Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
2,5,1,3,17,21,22,19,0,0,2,3,23,0.338502,2.055111,0.4788889
0,5,0,4,16,21,25,16,2,3,0,2,25,0.3679369,0.8693481,0.4322222
1,2,1,2,19,22,23,23,2,2,1,1,24,0.3532194,2.641563,0.5411111
0,3,0,2,19,22,25,21,2,5,0,2,25,0.3679369,1.876081,0.5066667
1,4,1,3,17,21,17,14,1,1,1,2,24,0.3532194,1.032592,0.4266667
1,2,1,1,17,21,22,21,3,4,1,2,24,0.3532194,2.235415,0.5122222
0,2,0,1,19,21,25,20,6,6,0,2,25,0.3679369,2.311831,0.5388889
0,1,0,1,18,23,25,24,2,2,0,1,25,0.3679369,1.485409,0.4777778
0,4,0,3,17,22,25,19,1,1,0,2,25,0.3679369,1.755874,0.4977778
1,2,1,2,17,19,23,23,3,5,1,1,24,0.3532194,2.001099,0.4955556
2,4,1,3,19,22,20,20,2,2,2,2,23,0.338502,2.120173,0.4833333
2,6,1,3,15,19,17,12,2,2,2,4,23,0.338502,1.388227,0.4333333
1,3,1,2,18,21,20,20,2,3,1,2,24,0.3532194,1.391877,0.4522222
1,4,1,1,16,20,17,14,2,2,1,4,24,0.3532194,1.641814,0.47
1,3,1,2,18,20,22,21,3,6,1,2,24,0.3532194,2.063583,0.5
1,4,1,4,18,20,21,21,5,9,1,1,24,0.3532194,2.31352,0.5177778
1,6,1,5,18,20,20,15,3,3,1,2,24,0.3532194,0.7514126,0.4066667
2,4,1,4,17,20,21,21,2,2,2,1,23,0.338502,2.949711,0.54
1,4,1,4,18,22,24,21,0,0,1,1,24,0.3532194,2.251036,0.5133333
0,3,0,2,17,22,25,20,5,5,0,2,25,0.3679369,1.455357,0.4755556
