Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
4,28,1,9,13,36,27,10,0,9,4,8,58,0.3607927,-4.621583,0.05184332
1,27,1,6,15,39,47,10,0,10,1,9,61,0.3794544,-4.762646,0.04493088
8,29,1,17,10,35,14,13,0,4,8,10,54,0.3359104,-4.56675,0.05126728
9,28,2,10,12,31,11,10,0,9,8,11,53,0.3296899,-4.56825,0.05011521
5,37,1,6,11,36,33,6,0,7,5,17,57,0.3545721,-4.869343,0.03456221
1,31,1,9,10,38,51,9,0,6,1,13,61,0.3794544,-4.697037,0.04953917
4,33,2,6,11,37,28,12,0,10,3,16,58,0.3607927,-4.716369,0.04550691
11,35,2,7,12,35,17,7,0,5,9,12,51,0.3172487,-4.688705,0.04089862
2,33,1,9,11,39,27,5,0,8,2,15,60,0.3732338,-4.775508,0.04320276
7,26,1,4,13,35,14,5,0,10,7,15,55,0.342131,-4.637923,0.04781106
5,32,1,5,13,35,14,5,0,10,5,17,57,0.3545721,-4.781692,0.04032258
2,33,1,4,14,38,43,7,0,7,2,13,60,0.3732338,-4.908871,0.03398618
5,39,1,9,8,37,14,3,0,7,5,16,57,0.3545721,-4.939464,0.02995392
0,32,0,5,15,37,62,6,0,8,0,12,62,0.3856749,-4.774405,0.04493088
4,34,2,5,9,37,29,4,0,2,3,14,58,0.3607927,-4.819773,0.03859447
0,25,0,6,13,36,62,8,0,12,0,13,62,0.3856749,-4.725977,0.0483871
3,36,1,13,13,38,27,9,0,8,3,12,59,0.3670132,-4.822694,0.03917051
4,35,1,13,13,38,20,8,0,6,4,9,58,0.3607927,-4.785305,0.04089862
1,30,1,9,16,39,43,12,0,9,1,10,61,0.3794544,-4.615026,0.05529954
5,20,2,8,14,36,29,14,0,12,4,11,57,0.3545721,-4.422323,0.06394009
4,38,1,5,8,38,27,4,0,9,4,17,58,0.3607927,-4.880092,0.03456221
7,29,1,4,13,33,20,7,0,8,7,15,55,0.342131,-4.674232,0.04550691
7,32,3,5,10,36,23,3,0,9,4,17,55,0.342131,-4.846699,0.03456221
3,26,1,4,13,37,41,8,0,7,3,13,59,0.3670132,-4.67864,0.04896313
11,30,3,9,10,31,11,6,0,10,9,13,51,0.3172487,-4.639838,0.0437788
6,40,1,10,8,36,14,6,0,4,6,13,56,0.3483516,-4.902811,0.03168203
