Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,4,0,2,14,21,24,12,0,0,0,2,24,0.3311393,0.7242916,0.385101
5,9,2,2,10,15,6,5,0,0,4,6,19,0.2621519,0.05007581,0.2651515
4,7,2,3,13,19,10,8,0,0,3,4,20,0.2759494,-0.001043556,0.2758838
3,6,1,3,14,18,9,8,0,0,3,3,21,0.2897469,1.104698,0.3623737
3,8,1,2,12,16,11,6,0,0,3,6,21,0.2897469,-0.4125207,0.2626263
1,4,1,2,13,21,13,9,1,1,1,3,23,0.3173418,0.5497085,0.3566919
3,7,1,3,12,16,7,6,0,0,3,4,21,0.2897469,0.3076782,0.3099747
3,10,1,2,10,16,12,6,0,0,3,7,21,0.2897469,-1.055898,0.2203283
1,4,1,2,16,19,23,13,2,2,1,3,23,0.3173418,1.546283,0.4280303
9,15,4,9,8,14,8,5,0,0,4,4,15,0.206962,-0.9931051,0.1590909
1,5,1,2,15,19,20,12,0,0,1,3,23,0.3173418,1.264067,0.4078283
6,15,3,6,8,12,7,5,0,0,3,5,18,0.2483545,-1.378265,0.1698232
3,8,3,3,13,16,19,9,0,0,1,4,21,0.2897469,0.02920131,0.2916667
5,11,2,5,11,15,9,4,0,0,4,5,19,0.2621519,-1.520278,0.1710859
2,4,1,2,15,19,16,10,2,2,2,3,22,0.3035443,1.105018,0.3794192
3,8,2,2,11,19,11,5,0,0,2,6,21,0.2897469,0.2692676,0.3074495
3,7,1,2,13,19,9,6,0,0,3,6,21,0.2897469,0.9414533,0.3516414
6,11,2,4,11,15,6,5,0,0,4,5,18,0.2483545,0.239398,0.2619949
2,6,1,2,13,18,11,7,1,1,2,4,22,0.3035443,0.6820825,0.3503788
1,5,1,2,17,20,14,8,0,0,1,3,23,0.3173418,1.175875,0.4015152
6,12,4,5,8,14,12,4,0,0,3,6,18,0.2483545,-1.367185,0.1704545
3,9,1,3,10,14,8,5,0,0,3,6,21,0.2897469,-0.6621897,0.2462121
2,6,1,2,12,15,11,8,0,0,2,4,22,0.3035443,-0.549947,0.2657828
2,7,1,2,16,21,12,5,0,0,2,6,22,0.3035443,1.105018,0.3794192
3,6,1,3,12,20,12,10,0,0,3,4,21,0.2897469,0.6917843,0.3352273
5,10,2,5,11,15,12,7,0,0,3,5,19,0.2621519,-0.1290921,0.2544192
9,14,2,3,6,12,4,2,0,0,8,9,15,0.206962,-1.228848,0.1477273
3,8,2,2,11,18,10,5,0,0,2,6,21,0.2897469,-0.04761992,0.2866162
2,3,1,2,15,18,14,14,2,2,2,2,22,0.3035443,1.169378,0.3838384
1,3,1,2,14,19,20,14,1,1,1,2,23,0.3173418,0.7260933,0.3693182
3,6,2,3,10,16,10,10,0,0,2,3,21,0.2897469,-0.6909977,0.2443182
4,9,2,2,13,13,8,4,0,0,2,5,20,0.2759494,-0.5436966,0.2417929
5,11,2,4,10,14,6,6,1,1,3,5,19,0.2621519,0.3240973,0.2815657
4,10,2,3,11,14,7,7,0,0,3,5,20,0.2759494,-0.1015349,0.2695707
3,10,2,4,11,15,11,5,0,0,2,6,21,0.2897469,-0.7774215,0.2386364
3,8,1,2,11,15,10,6,0,0,3,5,21,0.2897469,-0.5661632,0.2525253
5,8,4,4,12,15,10,7,0,0,2,5,19,0.2621519,0.9037581,0.3162879
5,8,2,2,12,14,6,5,1,1,4,6,19,0.2621519,-0.1712492,0.2518939
1,6,1,3,14,22,21,11,0,0,1,3,23,0.3173418,0.7790088,0.3731061
4,7,1,2,14,18,7,7,0,0,4,5,20,0.2759494,0.8430835,0.3289141
2,9,1,3,13,17,13,6,0,0,2,5,22,0.3035443,0.295924,0.3238636
2,6,1,2,13,17,17,10,2,2,2,5,22,0.3035443,0.1763988,0.3156566
4,7,2,3,13,17,11,9,1,1,3,4,20,0.2759494,1.395786,0.3636364
3,6,1,3,14,17,13,12,0,0,3,4,21,0.2897469,0.1156252,0.2973485
0,2,0,2,15,19,24,14,1,1,0,1,24,0.3311393,0.8937653,0.3977273
4,9,1,2,10,18,6,6,0,0,4,7,20,0.2759494,-0.191977,0.2638889
