Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
0,18,0,18,18,38,38,20,0,1,0,1,38,0.2677884,0.5905566,0.3091152
0,19,0,18,18,38,38,19,0,0,0,2,38,0.2677884,0.4256938,0.2975782
1,18,1,18,19,37,24,20,0,1,1,1,37,0.2607414,0.6767271,0.3069222
0,19,0,18,17,38,38,11,0,1,0,2,38,0.2677884,0.1191306,0.2761251
0,18,0,18,19,38,38,20,0,2,0,1,38,0.2677884,0.9012073,0.3308543
2,18,1,18,19,35,24,20,0,0,2,1,36,0.2536943,1.031207,0.3222731
2,18,1,18,18,36,21,20,0,1,2,1,36,0.2536943,0.9480516,0.3167429
0,18,0,18,19,38,38,20,0,2,0,1,38,0.2677884,0.8780448,0.3292334
0,18,0,18,19,38,38,20,0,1,0,1,38,0.2677884,0.3725562,0.2938596
2,19,1,18,16,36,31,10,0,1,2,2,36,0.2536943,0.07778534,0.2588673
0,18,0,18,18,38,38,20,0,2,0,1,38,0.2677884,0.5251565,0.3045385
1,18,1,18,19,37,24,20,0,1,1,1,37,0.2607414,1.046986,0.3321892
1,18,1,18,18,36,29,20,1,1,1,1,37,0.2607414,0.3190436,0.2825133
1,18,1,18,17,37,35,20,0,1,1,1,37,0.2607414,0.4406001,0.2908085
1,18,1,18,19,37,25,20,0,1,1,1,37,0.2607414,0.3735344,0.2862319
0,18,0,18,18,38,38,20,1,1,0,1,38,0.2677884,0.4134312,0.2967201
0,18,0,18,19,38,38,20,0,1,0,1,38,0.2677884,1.106945,0.3452517
0,18,0,18,18,38,38,20,0,1,0,1,38,0.2677884,0.4597563,0.2999619
0,19,0,18,18,37,38,11,0,0,0,2,38,0.2677884,-0.2787203,0.2482838
0,18,0,18,19,38,38,20,0,1,0,1,38,0.2677884,0.5864691,0.3088291
0,18,0,18,17,38,38,20,0,0,0,1,38,0.2677884,0.2199558,0.2831808
1,18,1,18,20,37,21,20,1,4,1,1,37,0.2607414,1.332015,0.35164
1,19,1,18,18,37,34,17,0,0,1,2,37,0.2607414,0.2729359,0.2793669
0,18,0,18,18,37,38,20,0,3,0,1,38,0.2677884,0.1164056,0.2759344
1,18,1,18,18,37,34,20,0,2,1,1,37,0.2607414,0.6934936,0.3080664
0,18,0,18,19,38,38,20,0,1,0,1,38,0.2677884,0.5919191,0.3092105
0,18,0,18,19,38,38,20,0,2,0,1,38,0.2677884,0.518344,0.3040618
0,18,0,18,18,38,38,20,1,1,0,1,38,0.2677884,0.3289561,0.2908085
2,18,1,18,20,36,21,20,0,0,2,1,36,0.2536943,1.16741,0.331331
0,18,0,18,18,37,38,20,0,1,0,1,38,0.2677884,0.4297813,0.2978642
0,18,0,18,20,38,38,20,0,1,0,1,38,0.2677884,1.034733,0.3401983
0,18,0,18,17,37,38,20,0,1,0,1,38,0.2677884,0.1273056,0.2766972
0,18,0,18,20,38,38,20,1,1,0,1,38,0.2677884,0.9339074,0.3331426
2,18,1,18,19,36,29,20,0,3,2,1,36,0.2536943,1.034075,0.3224638
0,19,0,18,18,38,38,10,0,3,0,2,38,0.2677884,0.3848187,0.2947178
0,18,0,18,18,38,38,20,0,1,0,1,38,0.2677884,0.4406813,0.298627
2,19,1,18,18,36,31,10,0,1,2,2,36,0.2536943,0.6383687,0.296148
2,19,1,18,17,36,28,17,0,1,2,2,36,0.2536943,-0.06988751,0.2490465
