Number Invariant Sites,Number Invariant Sites Excluding Ambiguous,Max Invariant Block Length,Max Invariant Block Length Excluding Ambiguous,Max Pairwise Difference,Max Pairwise Difference Excluding Ambiguous,Max Variable Block Length,Max Variable Block Length Excluding Ambiguous,Min Pairwise Difference,Min Pairwise Difference Excluding Ambiguous,Number Invariable Block,Number Invariable Block Excluding Ambiguous,Segregating-Sites,Theta,Tajima-D,Tajima-Pi
1,15,1,2,12,40,57,11,0,0,1,11,57,0.1898178,-2.340363,0.05118426
0,15,0,4,12,40,58,10,0,0,0,12,58,0.193148,-2.411243,0.04796238
0,5,0,2,18,40,58,24,0,0,0,4,58,0.193148,-1.898309,0.07884709
0,14,0,3,13,40,58,13,0,0,0,11,58,0.193148,-2.329793,0.0528666
0,21,0,3,14,40,58,11,0,0,0,13,58,0.193148,-2.27507,0.05616162
0,13,0,3,14,40,58,19,0,0,0,10,58,0.193148,-2.33043,0.05282828
0,16,0,2,12,40,58,12,0,0,0,12,58,0.193148,-2.313365,0.0538558
0,15,0,3,12,40,58,11,0,0,0,12,58,0.193148,-2.414829,0.04774643
0,13,0,3,15,40,58,14,0,0,0,10,58,0.193148,-2.322967,0.0532776
0,10,0,2,16,40,58,23,0,0,0,8,58,0.193148,-2.224627,0.05919889
0,12,0,1,16,40,58,12,0,0,0,12,58,0.193148,-2.217454,0.05963079
0,19,0,6,15,40,58,13,0,0,0,10,58,0.193148,-2.224338,0.0592163
0,11,0,1,15,40,58,15,0,0,0,11,58,0.193148,-2.278656,0.05594566
0,7,0,3,18,40,58,23,0,0,0,5,58,0.193148,-2.019673,0.07153953
0,8,0,2,16,40,58,13,0,0,0,7,58,0.193148,-2.142136,0.0641658
1,9,1,2,14,39,46,18,0,0,1,8,57,0.1898178,-2.401456,0.04756531
0,12,0,2,15,40,58,20,0,0,0,11,58,0.193148,-2.164697,0.06280738
1,15,1,4,16,38,46,14,0,0,1,9,57,0.1898178,-2.224173,0.05806688
0,10,0,2,15,40,58,25,0,0,0,9,58,0.193148,-2.16273,0.06292581
0,10,0,2,15,40,58,10,0,0,0,8,58,0.193148,-2.310125,0.05405085
0,15,0,2,12,40,58,12,0,0,0,11,58,0.193148,-2.433803,0.04660397
0,11,0,2,15,40,58,17,0,0,0,8,58,0.193148,-2.192117,0.06115639
0,8,0,2,19,40,58,24,0,0,0,7,58,0.193148,-2.068265,0.06861372
0,12,0,3,17,40,58,22,0,0,0,6,58,0.193148,-2.000757,0.07267851
0,8,0,2,16,40,58,19,0,0,0,7,58,0.193148,-1.980684,0.07388715
0,14,0,3,14,39,58,14,0,0,0,8,58,0.193148,-2.215603,0.05974225
0,9,0,3,17,40,58,15,0,0,0,7,58,0.193148,-1.894087,0.07910136
0,15,0,3,15,40,58,8,0,0,0,12,58,0.193148,-2.451273,0.04555207
0,11,0,2,15,40,58,22,0,0,0,9,58,0.193148,-2.248286,0.05777429
0,14,0,2,15,39,58,15,0,0,0,12,58,0.193148,-2.122584,0.06534309
0,12,0,3,17,40,58,12,0,0,0,9,58,0.193148,-1.963966,0.07489377
1,13,1,2,16,40,45,11,0,0,1,12,57,0.1898178,-2.349006,0.05067224
0,17,0,3,11,40,58,19,0,0,0,12,58,0.193148,-2.534805,0.04052247
