Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
42000	-56.51193	-83.52933	27.0174	1.549497	0.0417138	0.0439745	0.0318643	0.0737305	0.00204302	0.206314	0.00378324	0.0140122	0.05626078	0.02816653	0.14554	0.0319197	0.0546608	0.0455602	0.0443031	0.0446757	0.0109236	0.0208039	0.065406	0.0357392	0.109178	0.106511	0.158533	0.115359	0.0108863	0.02573067	34.11511	0.232868	0.596593	1.0532	2.11734	0.031797	0.42548	0.000807408	0.094613	0.40717	0.0401329	0.0538972	0.4774027
42100	-64.52233	-87.77211	23.24978	4.1704	0.150529	0.0379301	0.0589034	0.0491435	0.0930581	0.162675	0.0845441	0.0976181	0.07282483	0.04215935	0.0190441	0.010006	0.0501634	0.12817	0.0694773	0.0264125	0.0287553	0.0808269	0.00927503	0.159513	0.0331268	0.282284	0.00882819	0.0869813	0.00713596	0.0310403	6.922429	0.463485	0.780903	1.08434	1.67127	0.0177997	0.640354	0.0171874	0.106212	0.195381	0.023066	0.07319965	0.4240498
42200	-65.28118	-85.66668	20.3855	1.516336	0.0499783	0.054971	0.0146838	0.132118	0.127269	0.0770348	0.0578925	0.0525632	0.09005928	0.003584042	0.078137	0.141304	0.0594838	0.178465	0.0424246	0.0368588	0.0195161	0.00359257	0.0786694	0.0701551	0.0263639	0.0685537	0.0488401	0.0960898	0.0515459	0.01774332	157.3419	0.227835	0.591253	1.05137	2.12955	0.0955961	0.537338	0.00408645	0.0636103	0.284241	0.015129	0.02132736	0.831951
42300	-64.9577	-83.81083	18.85313	0.9581069	0.0819442	0.258218	0.00669329	0.00853747	0.0942864	0.0214999	0.0287732	0.330105	0.1309492	-0.003747396	0.0310545	0.0192615	0.0196981	0.0333776	0.15227	0.205995	0.0315279	0.0619577	0.0298618	0.0498008	0.00775939	0.0758605	0.0262973	0.142716	0.112562	0.03131571	67.15903	0.128521	0.463787	0.992696	2.415	0.0619515	0.401216	0.00220484	0.149652	0.302026	0.0829491	0.02756832	1.135931
42400	-53.43859	-81.62532	28.18672	1.416771	0.000399679	0.0121605	0.0060244	0.0188953	0.0296979	0.0778888	0.00213513	0.0081371	0.0340203	0.0008744555	0.126711	0.0372033	0.154207	0.0266448	0.0297581	0.0628113	0.0527027	0.0163163	0.00586248	0.174852	0.00831856	0.0275938	0.0187012	0.208626	0.0496914	0.005763871	363.5216	0.212174	0.57409	1.04514	2.1686	0.0683048	0.454897	0.0153679	0.125017	0.262834	0.0735799	0.006638326	0.8682717
42500	-60.53252	-80.57748	20.04496	7.428579	0.0214516	0.00188022	0.0787957	0.093873	0.115988	0.0373124	0.0563855	0.169096	0.06016743	0.1422358	0.107865	0.0134503	0.0021822	0.130086	0.0526157	0.129122	0.00642553	0.0419186	0.0892815	0.168519	0.0485466	0.0226885	0.0063185	0.179913	0.00106755	0.01623493	14.94619	0.579612	0.8458	1.07796	1.49663	0.0511902	0.365187	0.00914357	0.118598	0.371573	0.0843081	0.1584707	0.1024475
42600	-61.45411	-84.41201	22.95791	1.892453	0.0177332	0.00172768	0.103319	0.0263657	0.0757946	0.120194	0.139142	0.00132214	0.1192083	-0.004340029	0.0910212	0.0103193	0.00362941	0.125136	0.0236249	0.117109	0.0430293	0.0402993	0.0514713	0.134124	0.00291893	0.0831567	0.0544317	0.0965063	0.123222	0.03716469	33.36704	0.28009	0.643067	1.06705	2.00979	0.0454638	0.415474	0.0278785	0.100683	0.30848	0.10202	0.03282466	1.132219
42700	-48.35841	-82.82004	34.46163	1.94983	0.00138504	0.00505492	0.00307423	0.0477573	0.017133	0.0261645	0.00327706	0.0211348	0.01729209	0.003800099	0.250448	0.09734	0.069292	0.100062	0.113674	0.021841	0.0013951	0.0252056	0.0152569	0.045132	0.0297279	0.0692791	0.0148814	0.0922986	0.0541659	0.006703729	94.4799	0.287211	0.64957	1.06868	1.99454	0.025277	0.408659	0.000870123	0.203128	0.32687	0.0351957	0.01050383	0.6382177
42800	-63.67231	-85.77981	22.10749	1.344204	0.104084	0.034315	0.0269638	0.0408238	0.0833219	0.294454	0.121024	0.0486442	0.08545527	0.037348	0.0837819	0.0572372	0.230906	0.0523165	0.00911994	0.0626581	0.0574424	0.0404998	0.0158791	0.0194563	0.0271792	0.051849	0.0820686	0.178103	0.0315035	0.01873155	42.26477	0.200221	0.560388	1.03979	2.1996	0.0975722	0.457208	0.0119459	0.125103	0.217349	0.0908218	0.05607955	0.3340174
42900	-61.8545	-82.73407	20.87956	1.115886	0.0220279	0.0162595	0.0671972	0.112718	0.020339	0.224483	0.080188	0.0398531	0.09257081	0.008509499	0.129056	0.0472767	0.00363931	0.0617761	0.0347359	0.00782574	0.0980135	0.0144639	0.2462	0.063959	0.0521855	0.00484422	0.103838	0.117921	0.0142654	0.001809809	189.5562	0.159479	0.509013	1.01683	2.31468	0.118156	0.346296	0.00225891	0.165953	0.33188	0.0354564	0.01031931	0.1753809
43000	-76.18445	-87.54925	11.3648	3.524906	0.00406655	0.111317	0.0843046	0.119545	0.131512	0.503039	0.488759	0.671711	0.2890432	-0.0002510962	0.0496835	0.0250778	0.0927099	0.0107573	0.148555	0.0032352	0.0105091	0.0302125	0.00192437	0.0153063	0.0659046	0.0514299	0.15634	0.156336	0.182019	0.04202097	16.67168	0.426192	0.756992	1.08411	1.7327	0.0202906	0.40092	0.0464894	0.206368	0.227728	0.0982039	0.04176987	1.006011
43100	-57.96186	-85.35149	27.38964	1.789214	0.0460006	0.0607319	0.00763391	0.0186788	0.0361429	0.122867	0.0516709	0.016776	0.0622216	0.0295058	0.0579552	0.00279141	0.0121612	0.0590884	0.098438	0.0464696	0.0265582	0.017908	0.0363369	0.0245202	0.0783964	0.110652	0.121354	0.147429	0.159942	0.004254914	44.27271	0.266746	0.630548	1.06369	2.03901	0.0382513	0.51091	0.040155	0.106241	0.268196	0.0362469	0.03376071	0.1260315
43200	-55.58081	-84.01514	28.43434	2.174338	0.0155664	0.018682	0.0058495	0.0193279	0.000799132	0.00678607	0.0049851	0.0692948	0.03160115	0.003980417	0.0286263	0.107466	0.033382	0.0421989	0.0177065	0.0367752	0.0343085	0.00540132	0.0520934	0.134474	0.143186	0.00660132	0.0447519	0.283046	0.0299823	0.01922026	170.7962	0.313234	0.672358	1.0738	1.94061	0.0534071	0.418794	0.0277437	0.0553951	0.381137	0.0635229	0.02320068	0.8284353
43300	-58.99051	-82.30692	23.3164	1.146656	0.0657078	0.00487363	0.021186	0.0760887	0.0658797	0.303329	0.04872	0.220122	0.0919436	0.01645446	0.0543449	0.00593735	0.0816818	0.0276825	0.0802221	0.00942158	0.0193343	0.106362	0.0434872	0.188456	0.122649	0.0088315	0.00136081	0.235841	0.0143879	0.03377257	16.13168	0.165253	0.516793	1.02061	2.29735	0.0609916	0.449005	0.00267418	0.132657	0.330403	0.0242686	0.05022704	0.6723983
43400	-59.63377	-84.07908	24.44532	2.593362	0.0418616	0.000266894	0.0244076	0.103365	0.040221	0.559142	0.0353049	0.000637561	0.1059649	0.09898946	0.148972	0.0113332	0.103621	0.0165113	0.159298	0.0179176	0.0860242	0.0829662	0.0842262	0.0456121	0.0467055	0.0184411	0.00487447	0.144609	0.0288871	0.0349184	5.45299	0.355133	0.706199	1.07961	1.85905	0.0824852	0.318945	0.0391125	0.0992159	0.396824	0.063417	0.1339079	0.2607644
43500	-58.93051	-84.45158	25.52107	3.449632	0.0429037	0.0209718	0.0859093	0.0373023	0.0606552	0.13925	0.00464828	0.00473817	0.07162402	0.05463302	0.0464277	0.117924	0.0286914	0.0872267	0.0186802	0.069681	0.0192765	0.00851638	0.0836891	0.0876941	0.0293051	0.000312354	0.0269264	0.170311	0.205338	0.02797831	30.52642	0.421309	0.753732	1.08399	1.74097	0.00978233	0.444723	0.0292875	0.0923848	0.389052	0.0347701	0.08261133	0.338674
43600	-60.07815	-85.54744	25.46929	2.925866	0.0547641	0.0314261	0.00583251	0.0183477	0.225686	0.149681	0.0046037	0.110774	0.06195725	0.05161401	0.099304	0.195271	0.0278343	0.0413269	0.0610477	0.00689917	0.0278409	0.040428	0.191337	0.0343017	0.069368	0.0652316	0.029568	0.105895	0.00434687	0.04176723	9.78923	0.383444	0.727339	1.08212	1.80709	0.0630887	0.457009	0.000590045	0.140164	0.273569	0.0655791	0.09338124	0.4472765
43700	-66.44874	-88.92655	22.4778	3.538513	0.0197164	0.059758	0.0467974	0.0328047	0.155917	0.0385529	0.0212499	0.0299652	0.05638368	0.007932643	0.038429	0.0145011	0.182063	0.0411297	0.213718	0.00704857	0.0568861	0.0597772	0.135175	0.0577889	0.0194439	0.062648	0.0250142	0.0245655	0.0618113	0.05103175	59.56083	0.427061	0.757569	1.08413	1.73124	0.0109463	0.516534	0.0134744	0.118019	0.27116	0.0698664	0.0589644	0.8654672
43800	-59.40704	-81.89908	22.49204	3.330913	0.0645634	0.0148015	0.00457579	0.0946652	0.053333	0.0882932	0.00657098	0.221713	0.09338959	0.06817603	0.315758	0.118792	0.0862101	0.19012	0.00905816	0.0168317	0.0308908	0.00746457	0.0552869	0.00200343	0.00565228	5.30428e-05	0.0185768	0.107024	0.0362783	0.02027636	28.85928	0.413345	0.748347	1.08372	1.75458	0.0440944	0.499624	0.0209469	0.0934445	0.282279	0.0596105	0.08845239	0.2292347
43900	-54.77703	-83.45685	28.67982	2.179993	0.0024718	0.00939172	0.00445436	0.0132768	0.00898837	0.0424331	0.0190938	0.0824	0.04244698	-0.005620628	0.0530694	0.0650374	0.192433	0.12998	0.0268604	0.00138154	0.0169801	0.0286132	0.0580512	0.0774093	0.01877	0.155666	0.0415212	0.097924	0.0363037	0.03349388	54.33506	0.313854	0.672884	1.0739	1.93936	0.0243003	0.427541	0.0183344	0.153593	0.306736	0.0694949	0.02787325	1.20165
44000	-60.47838	-81.15495	20.67657	1.482923	0.127012	0.0301959	0.0775166	0.0505202	0.262333	0.0788461	0.267187	0.299601	0.1580715	0.1022964	0.150419	0.0706101	0.035434	0.0485314	0.0237609	0.0952576	0.0294729	0.0176231	0.0055081	0.0736629	0.149224	0.0372421	0.0153264	0.223655	0.0242724	0.00657765	14.23793	0.222672	0.585689	1.0494	2.14224	0.0184716	0.451607	0.00281984	0.167531	0.297112	0.0624579	0.1088741	0.06041521
44100	-56.98989	-86.69784	29.70795	1.643492	0.00135869	0.00336947	0.0678755	0.012063	0.0932825	0.110292	0.0148186	0.0210655	0.03110685	0.05574538	0.0451796	0.148966	0.0441605	0.0366668	0.00591365	0.0936602	0.0372241	0.167002	0.0905229	0.04331	0.0576554	0.151238	0.010772	0.065099	0.00263071	0.008375537	21.97252	0.246662	0.61082	1.05784	2.08467	0.0324868	0.488101	0.0199629	0.165714	0.239834	0.0539007	0.06412092	0.130621
44200	-63.69177	-89.91935	26.22758	1.497124	0.007994	0.0123716	0.171791	0.159127	0.0300214	0.0416971	0.0504356	0.0169609	0.03986461	0.08120367	0.0839805	0.0833206	0.0368265	0.0154434	0.0193061	0.0430216	0.0412729	0.045395	0.0335238	0.168766	0.0129597	0.059305	0.0682523	0.125096	0.163531	0.02787129	16.46484	0.224878	0.588077	1.05025	2.13679	0.0400617	0.492045	0.00764668	0.10687	0.31088	0.0424971	0.109075	0.2555242
44300	-60.44133	-83.47945	23.03812	1.911578	0.0719871	0.0785699	0.0624426	0.00521467	0.0756392	0.0955419	0.0225118	0.0110002	0.03762485	0.009259058	0.0168993	0.184641	0.0385754	0.0859904	0.0157326	0.0305724	0.0829681	0.0222652	0.144246	0.0764896	0.115901	0.0280873	0.0159496	0.10991	0.0317721	0.01232585	146.9238	0.282486	0.645269	1.06761	2.00463	0.0473671	0.403959	0.0398926	0.0896355	0.395919	0.0232267	0.0215849	0.5710401
44400	-51.45639	-80.5592	29.10281	1.204996	0.01303	0.0209515	0.0936675	0.00849536	0.0278327	0.0354646	0.0120525	0.0528212	0.03991335	0.01170696	0.164069	0.125684	0.0870467	0.00623491	0.0807156	0.0791329	0.00228994	0.0146562	0.0509615	0.137602	0.0124684	0.0912317	0.00284168	0.12866	0.0164053	0.007253755	86.6503	0.175957	0.530749	1.02711	2.26618	0.0329839	0.523469	0.000948245	0.0682181	0.338081	0.0362989	0.01896072	0.3825675
44500	-55.30256	-85.37749	30.07493	1.106493	0.00260093	0.0111386	0.0270957	0.0554826	0.00486564	0.00329144	0.00044823	0.0242848	0.0199276	-0.0001910686	0.0821118	0.00571329	0.0356233	0.10787	0.0789992	0.0485381	0.0515477	0.0425711	0.0294007	0.0372009	0.0554639	0.0202226	0.00526408	0.320902	0.0785705	0.002015156	411.4124	0.157699	0.506576	1.01562	2.3201	0.0448667	0.545713	0.00519352	0.177838	0.158443	0.0679452	0.001824088	1.104747
44600	-61.2705	-82.17905	20.90855	1.564831	0.17356	0.0097135	0.00175656	0.0433365	0.034351	0.524158	0.0719614	0.0139576	0.08745747	-0.0113631	0.110671	0.0257684	0.0519589	0.0667705	0.0117152	0.0465163	0.104217	0.00097508	0.0795648	0.243818	0.0516771	0.0650904	0.0242946	0.109907	0.00705548	0.05799957	21.50956	0.235166	0.599004	1.05401	2.11182	0.0983561	0.308703	0.00182287	0.155217	0.37395	0.0619517	0.04663647	1.243653
44700	-50.52626	-84.93416	34.40791	1.84617	0.00768163	0.000921709	0.00972366	0.000404446	0.00341976	0.0402321	0.0119883	0.0337329	0.01527068	0.004850799	0.118741	0.00230747	0.027817	0.0179488	0.0327524	0.123225	0.0846694	0.017486	0.271062	0.0649745	0.0265926	0.0261767	0.0331157	0.0583962	0.0947353	0.001420527	98.78007	0.274194	0.637591	1.06562	2.0226	0.0424424	0.411146	0.0075348	0.117864	0.394608	0.0264048	0.006271327	0.2265115
44800	-60.91079	-82.20532	21.29453	1.537197	0.0952312	0.0149942	0.0295525	0.056636	0.0261847	0.0144608	0.336671	0.176646	0.07321361	0.03486889	0.162973	0.0400003	0.143718	0.0345732	0.0869136	0.00822228	0.0125618	0.0781422	0.00456227	0.00985767	0.0292504	0.00788412	0.0211138	0.318711	0.041517	0.03218814	32.52911	0.231012	0.594633	1.05253	2.12182	0.0113014	0.43739	0.00700455	0.140758	0.326306	0.0772403	0.06705704	0.4800114
44900	-55.89433	-89.85138	33.95704	2.286072	0.00480387	0.00335402	0.0280852	0.00408358	0.00516098	0.0458529	0.00138289	0.00436768	0.01281	0.0204787	0.037717	0.00408407	0.0418648	0.00276784	0.0562418	0.0306076	0.0413462	0.038811	0.0702562	0.215	0.178034	0.190322	0.0310904	0.0400908	0.0217657	0.002503318	108.0642	0.325188	0.682351	1.07574	1.91672	0.0275835	0.344319	0.0215202	0.141922	0.35349	0.111166	0.02298202	0.1089251
45000	-64.56446	-82.99414	18.42968	1.701134	0.0213047	0.0551202	0.11169	0.130841	0.333142	0.0535456	0.606628	0.529811	0.2100598	0.1588249	0.0977529	0.126084	0.0569671	0.0201344	0.0515699	0.0631506	0.0226497	0.0540558	0.137381	0.0635479	0.104671	0.130186	0.00401795	0.0456894	0.0221423	0.004551965	6.102629	0.254789	0.618938	1.06033	2.06594	0.0286828	0.499691	0.00962006	0.148924	0.265709	0.0473733	0.1633769	0.02786175
45100	-56.76649	-79.19839	22.4319	2.33836	0.0960263	0.0209571	0.0237549	0.0617659	0.129645	0.337534	0.0767895	0.0354164	0.1038162	0.01652099	0.210548	0.0142261	0.0604139	0.048519	0.0326538	0.0655548	0.089782	0.01971	0.115017	0.0390709	0.0194509	0.0218584	0.013454	0.232906	0.016835	0.115072	10.78898	0.330576	0.686763	1.07654	1.90612	0.0151018	0.410233	0.00164469	0.0852804	0.446226	0.0415136	0.131593	0.8744538
45200	-71.54798	-82.59558	11.0476	0.4783732	0.376245	0.236023	0.146091	0.0180308	0.240782	0.210509	0.114172	0.065229	0.3416987	0.006310078	0.0363595	0.0439538	0.0165499	0.0481532	0.0380823	0.124353	0.0218445	0.00642158	0.124855	0.0659713	0.0989705	0.132255	0.00122913	0.223729	0.0172721	0.01033951	138.5578	0.0294528	0.237563	0.803871	2.92911	0.029275	0.447098	0.000724873	0.165231	0.304069	0.0536022	0.01664959	0.6210069
45300	-64.36291	-88.46377	24.10086	1.587775	0.114646	0.0157373	0.0497829	0.168274	0.109338	0.0494747	0.141199	0.0512127	0.07022863	0.01863962	0.0834908	0.0401237	0.014832	0.160856	0.0451939	0.0261149	0.0555977	0.218475	0.015331	0.0793321	0.110343	0.0639585	0.00443806	0.0618138	0.0200998	0.0254056	15.25891	0.238569	0.602543	1.05519	2.1037	0.0430385	0.452409	0.00740288	0.0759997	0.306501	0.114649	0.04404522	0.5768072
45400	-56.62459	-84.28245	27.65785	0.4434034	0.00564475	0.0072544	0.00159995	0.0726107	0.0240146	0.108461	0.000672517	0.0102607	0.04250329	0.006112843	0.21704	0.0271703	0.0111953	0.0151065	0.137147	0.00572487	0.0135742	0.10039	0.0438895	0.000775448	0.162355	0.0579107	0.00474534	0.19243	0.0105448	0.002774593	233.6717	0.0234414	0.213373	0.77428	2.98891	0.0548716	0.470118	0.0154913	0.128576	0.266511	0.0644326	0.008887436	0.3121928
45500	-60.26036	-82.12522	21.86486	2.047607	0.122054	0.098951	0.0481077	0.315385	0.029734	0.00848721	0.238344	0.00869147	0.07712375	0.0414998	0.142592	0.0125944	0.00299659	0.0840171	0.3251	0.010198	0.00691304	0.0292719	0.0146491	0.0242286	0.0388083	0.134548	0.0078308	0.165165	0.00108781	0.02132256	19.41401	0.298892	0.659982	1.07114	1.96999	0.0185156	0.630037	0.00745549	0.0525759	0.264577	0.0268388	0.06282235	0.3394103
45600	-71.74985	-88.37302	16.62316	1.08665	0.0554188	0.200594	0.0699636	0.0175392	0.174606	0.844446	0.180325	0.007439	0.3305215	0.08622003	0.0439133	0.0698701	0.0875709	0.0979555	0.0599921	0.0360178	0.0982528	0.0444383	0.101515	0.00451463	0.0235827	0.124457	0.121891	0.0806286	0.0053993	0.03981133	7.977018	0.153911	0.501332	1.01299	2.33176	0.0344545	0.438399	0.0345255	0.139648	0.30589	0.0470842	0.1260314	0.3158843
45700	-76.8495	-83.8698	7.020301	2.1274	0.153617	0.0223622	0.146632	0.146705	0.155417	0.134205	0.273869	0.6083	0.3713706	0.02725757	0.0591359	0.0633329	0.118076	0.00214438	0.01606	0.00797954	0.0437511	0.016594	0.0396477	0.0477732	0.0438367	0.0777457	0.0769832	0.221852	0.165088	0.013669	122.4653	0.308022	0.667912	1.07287	1.95119	0.0865126	0.399097	0.00299735	0.249377	0.197845	0.0641707	0.04092657	0.3339885
45800	-67.32856	-87.3524	20.02384	1.004274	0.00349632	0.0460889	0.0983077	0.0407089	0.12773	0.450535	0.0101782	0.0785499	0.07186093	0.1232333	0.107728	0.0374723	0.0260247	0.0880903	0.0670817	0.0221179	0.0520547	0.122391	0.0042741	0.0548778	0.0246381	0.0288894	0.0073424	0.29117	0.0658476	0.03096616	14.104	0.137806	0.478033	1.0007	2.38346	0.0466373	0.386595	0.052952	0.114685	0.289701	0.10943	0.1541995	0.2008188
45900	-63.17392	-90.35195	27.17803	1.270305	0.0577231	0.000577781	0.00347245	0.0666875	0.00312394	0.149814	0.024811	0.0199805	0.02281519	0.1984791	0.0510804	0.0518152	0.0228492	0.0126284	0.0306035	0.120393	0.0776184	0.247775	0.0199734	0.00831766	0.121058	0.0268391	0.0128606	0.103152	0.0930366	0.07904282	8.908336	0.187563	0.545251	1.03351	2.23368	0.0735673	0.404777	0.00887759	0.0783647	0.299126	0.135287	0.2775219	0.2848165
46000	-63.76657	-82.70712	18.94055	1.593468	0.0565092	0.135533	0.038921	0.0932582	0.100835	0.0412814	0.140869	0.0167917	0.08561516	0.03616243	0.0849146	0.361284	0.0522533	0.045629	0.019003	0.139002	0.00928374	0.0177575	0.0552844	0.00618908	0.0269692	0.0640654	0.0153473	0.0871208	0.0158964	0.1689988	35.58246	0.239407	0.603409	1.05547	2.10171	0.0353486	0.450484	0.0074258	0.0752748	0.356761	0.0747051	0.2051612	0.8237365
46100	-61.55103	-90.47906	28.92802	2.690787	0.0340607	0.000378837	0.0171957	0.0181667	0.000572987	0.0591839	0.10991	0.0342725	0.032641	0.01274235	0.062677	0.158558	0.0520513	0.021306	0.0265231	0.0232249	0.0266192	0.164131	0.0991499	0.0263858	0.0159181	0.0318424	0.0196864	0.214221	0.0577061	0.02081182	44.01235	0.36383	0.71283	1.0805	1.84284	0.0165308	0.290911	0.0185492	0.116556	0.434792	0.122661	0.03355418	0.6202454
46200	-60.29626	-80.20249	19.90624	2.893427	0.096204	0.0779104	0.00534285	0.0115148	0.062459	0.171597	0.193609	0.0980455	0.08095084	0.003906101	0.071563	0.0533679	0.0659465	0.0900355	0.0306535	0.11508	0.0504235	0.0048578	0.0843447	0.0445237	0.0107457	0.0775459	0.00112607	0.211283	0.0885036	0.03971112	48.85383	0.380845	0.725451	1.08194	1.81177	0.0640175	0.439407	0.00767355	0.0683301	0.399964	0.0206079	0.04361722	0.9104459
46300	-64.24268	-85.93649	21.69381	2.032522	0.145529	0.0905031	0.0144857	0.015046	0.0364886	0.108775	0.118328	0.013527	0.05798117	-0.000981925	0.0448049	0.00748241	0.122728	0.0302573	0.0381082	0.111075	0.0816083	0.012431	0.0958823	0.0279062	0.140582	0.056621	0.0143468	0.197866	0.0183009	0.05911319	51.51924	0.297126	0.658428	1.07078	1.97366	0.0893057	0.432356	0.0148466	0.154884	0.249173	0.0594346	0.05813127	1.016892
46400	-60.67609	-80.50036	19.82427	6.451076	0.00214454	0.017898	0.0115941	0.074264	0.11807	0.105298	0.129913	0.240736	0.09467133	0.03576046	0.272902	0.00273538	0.00936223	0.0295867	0.189142	0.0429546	0.0639815	0.00460117	0.0155028	0.0156496	0.05757	0.0323415	0.0730408	0.171208	0.0194213	0.01383763	18.23222	0.553075	0.832102	1.08023	1.53459	0.0311103	0.402019	0.00251916	0.183464	0.33559	0.0452975	0.04959808	0.2789952
46500	-70.47591	-85.56895	15.09304	0.7713679	0.0102963	0.0255581	0.0664932	0.158121	0.0261172	0.779354	0.0138096	0.133738	0.09834301	0.008810301	0.0586677	0.121482	0.0168573	0.074079	0.0815117	0.0272929	0.0818433	0.00417589	0.00350252	4.98484e-05	0.0134941	0.0262165	0.0440848	0.308891	0.137851	0.03414645	63.04662	0.0894532	0.395346	0.948694	2.56651	0.0406753	0.461064	0.0688069	0.109012	0.272579	0.0478622	0.04295675	0.794903
46600	-58.29008	-81.70792	23.41783	2.258598	0.0314308	0.0175004	0.000559324	0.108438	0.00177984	0.028555	0.240087	0.196511	0.09873963	0.01104097	0.129407	0.0396559	0.231888	0.0609692	0.0940098	0.0233957	0.00285884	0.0172537	0.0450722	0.0303908	0.0191859	0.065655	0.0422105	0.189998	0.00804827	0.005834431	17.49637	0.322306	0.679968	1.07529	1.92243	0.036249	0.567233	0.0102394	0.113559	0.228838	0.0438817	0.01687541	0.3457357
46700	-74.04181	-89.32497	15.28316	1.658634	0.0301096	0.0837896	0.181053	0.2655	0.166973	0.00111846	0.549666	0.237653	0.2017428	-0.04632763	0.0390333	0.0300217	0.00138816	0.0301578	0.0194428	0.0561708	0.101368	0.157793	0.029375	0.0723512	0.0380361	0.00210218	0.094338	0.277798	0.0506251	0.1445575	9.46697	0.248821	0.612995	1.05852	2.07966	0.172338	0.459108	0.0110932	0.0990555	0.189639	0.0687661	0.09822984	1.471625
46800	-73.32123	-93.53935	20.21812	1.687852	0.0421592	0.0714175	0.0855018	0.0584824	0.276951	0.0294474	0.0374604	0.230656	0.0904887	-0.0205712	0.110136	0.144232	0.00553907	0.063213	0.264131	0.0876652	0.00859033	0.0376835	0.00151138	0.137798	0.0245259	0.0042805	0.003289	0.0377979	0.0696075	0.08025698	23.39228	0.252938	0.617105	1.05978	2.07017	0.0669712	0.244302	0.00276234	0.129602	0.401907	0.154455	0.05968579	1.344658
46900	-60.85878	-86.42726	25.56848	6.593655	0.0317525	0.00176978	0.00408703	0.0148168	0.00396951	0.0101627	0.0101742	0.0373967	0.02441865	-0.0005173403	0.0015035	0.334026	0.105288	0.0703816	0.0423896	0.117653	0.0405938	0.00586692	0.0136155	0.106562	0.00851478	0.00136728	0.00401845	0.0449715	0.103248	0.01171613	218.921	0.557267	0.834307	1.0799	1.52853	0.0340687	0.532909	0.0191883	0.088227	0.212781	0.112826	0.01119879	1.046196
47000	-59.04216	-83.37454	24.33238	2.78207	0.0751275	0.00509169	0.000711611	0.0226811	0.141686	0.124544	0.166327	0.0741696	0.07809381	0.01358477	0.130757	0.0945725	0.0457099	0.0614256	0.0455664	0.0843633	0.0204734	0.0346961	0.0480471	0.0162538	0.102662	0.137529	0.0644573	0.104994	0.00849144	0.04619499	13.60759	0.371667	0.7187	1.08121	1.82843	0.0365391	0.440357	0.0283515	0.162537	0.283872	0.0483434	0.05977976	0.772753
47100	-64.30321	-81.96648	17.66327	1.747685	0.0596181	0.0434031	0.0971674	0.0253384	0.212649	0.0341822	0.414727	0.0247904	0.2096024	0.04298094	0.228207	0.0173634	0.0571266	0.0268032	0.00787259	0.0186194	0.118107	0.014725	0.0619732	0.00854387	0.0459305	0.183155	0.0981237	0.1028	0.0106497	0.0217308	34.81077	0.261176	0.625188	1.06217	2.05146	0.0484321	0.458389	0.0244902	0.0619761	0.348169	0.0585441	0.06471173	0.3358092
47200	-59.88338	-87.86176	27.97838	2.597381	0.00245636	0.00644785	0.0236093	0.030783	0.0232455	0.109185	0.0214577	0.0469868	0.0391458	0.001242823	0.0537843	0.0402854	0.117323	0.0470486	0.057785	0.101493	0.0771891	0.0484005	0.0566456	0.00103275	0.054235	0.129392	0.03488	0.142089	0.0384165	0.009788686	62.17302	0.355499	0.70648	1.07965	1.85837	0.0559717	0.450646	0.0321556	0.0645875	0.371567	0.0250727	0.01103151	0.8873388
47300	-62.71872	-86.07106	23.35234	2.504763	0.0459921	0.0169865	0.00579774	0.0649307	0.186254	0.034204	0.252017	0.105112	0.09234118	0.03605373	0.13413	0.0806681	0.017017	0.0832549	0.208489	0.00951046	0.0126571	0.0208598	0.0587031	0.0713902	0.137752	0.0348246	0.0131286	0.0581123	0.0595028	0.01649681	19.57981	0.346908	0.699809	1.07868	1.8746	0.0334942	0.483985	0.030672	0.0412271	0.331255	0.0793671	0.05255054	0.3139227
47400	-66.24745	-83.46646	17.21901	1.84295	0.445492	0.043117	0.00992125	0.0569778	0.101928	0.167787	0.0188248	0.215408	0.09385316	0.08844518	0.0964317	0.0203278	0.00462175	0.0438276	0.246105	0.107393	0.0427015	0.0217608	0.0364616	0.0554742	0.170703	0.00410496	0.0431146	0.104118	0.00285393	0.01748847	34.01462	0.273778	0.637202	1.06551	2.02351	0.0871397	0.311604	0.000178432	0.139039	0.430344	0.0316943	0.1059337	0.1650889
47500	-67.56909	-85.55139	17.98229	1.978032	0.0491476	0.0166291	0.00539326	0.0602479	0.0466613	0.263804	0.163572	0.302309	0.06314447	0.03606148	0.0940896	0.0263312	0.137151	0.199329	0.037287	0.0102478	0.0533	0.031676	0.0345724	0.0692552	0.0425133	0.127098	0.0227721	0.090096	0.0242814	0.04251166	33.77751	0.290638	0.652657	1.06943	1.98727	0.0293108	0.53994	0.00438611	0.114879	0.230041	0.0814422	0.07857314	0.5410457
