Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-806.8697	-516.1351	-290.7346	22.12744	4.884114	0.04295417	0.02602755	0.109712	0.000401629	0.100783	0.04964	0.00473923	0.031183	0.0614728	0.0179459	0.0110332	0.141146	0.177533	0.00327071	0.184719	0.0877607	0.0186591	0.7073174	17	29.21479	0.100718	0.497192	0.80113	1.0835	1.61818	0.0555817	0.328865	0.0683878	0.203948	0.134721	0.208497	0.733345	0.9645085
100	-785.1696	-503.002	-282.1676	26.93584	7.00757	0.04902325	0.002720263	0.041847	0.033162	0.053273	0.00677324	0.00998437	0.0231783	0.09906	0.0237912	0.010342	0.0982379	0.129518	0.000527771	0.311575	0.12647	0.0322592	0.8237408	23	27.60958	0.108845	0.568788	0.840287	1.07894	1.51199	0.137868	0.265441	0.128195	0.190829	0.108583	0.169085	0.826461	0.9967085
200	-803.3914	-521.3963	-281.9951	23.77683	6.07404	0.0404392	-0.007412007	0.0433997	0.101284	0.201686	0.0100022	0.0325125	0.108503	0.0584439	0.0468974	0.00899934	0.0248768	0.0577295	0.00617889	0.131654	0.127339	0.0404934	0.7405441	22	25.02283	0.1240577	0.541374	0.825863	1.08109	1.55167	0.0423497	0.271561	0.0542878	0.221812	0.226795	0.183195	0.7331321	1.01011
300	-822.0279	-540.5213	-281.5066	22.04342	1.929186	0.02951253	0.003739059	0.0558996	0.0403663	0.015851	0.0281855	0.0254104	0.0427663	0.1107	0.0475831	0.0171384	0.0125292	0.214335	0.00583191	0.323679	0.0554189	0.00430595	0.9773325	25	26.10077	0.1019712	0.284673	0.647266	1.06811	1.99995	0.0973305	0.288186	0.125051	0.100248	0.133769	0.255417	0.9810716	0.9961888
400	-799.7115	-521.4197	-278.2918	22.06864	3.137651	0.05098006	0.02557003	0.0794715	0.0241373	0.0403906	0.0157789	0.0264691	0.0222204	0.117445	0.0338216	0.00669777	0.054981	0.0741667	0.0383833	0.271359	0.17551	0.0191679	1.031058	27	23.74115	0.1603521	0.399638	0.738875	1.08312	1.77837	0.0601818	0.252048	0.147879	0.146546	0.173834	0.219511	1.056628	0.9758003
500	-792.4635	-512.8382	-279.6252	16.55351	6.53132	0.04959738	-0.03799667	0.0606739	0.0300474	0.0683091	0.021782	0.0113017	0.0314176	0.0824491	0.0528705	0.0116501	0.0371543	0.10567	0.0246797	0.384728	0.0764267	0.000839047	0.7219755	24	28.00793	0.1079209	0.555449	0.833352	1.08004	1.53115	0.0774369	0.279644	0.14053	0.181269	0.108722	0.2124	0.6839788	1.055552
600	-811.7392	-528.6828	-283.0564	20.15086	3.922796	0.04974876	-0.04510419	0.104504	0.0156664	0.0225574	0.0171053	0.0246359	0.0924212	0.109905	0.0379481	0.0383596	0.0312168	0.0457001	0.0279104	0.293917	0.123067	0.0150871	0.6869813	18	23.66173	0.1435802	0.45007	0.772496	1.08441	1.69303	0.0685121	0.301995	0.0794807	0.227261	0.179264	0.143487	0.6418771	1.070269
700	-799.2294	-530.1562	-269.0733	17.67651	4.638963	0.05400137	-0.002073596	0.0654812	0.0818991	0.182621	0.000770179	0.00826303	0.0376947	0.0889949	0.0375478	0.0256989	0.0408161	0.0401706	0.0606019	0.182908	0.13321	0.0133229	0.9162827	19	22.1431	0.1386643	0.486355	0.794761	1.08387	1.63502	0.0423381	0.287349	0.162857	0.208731	0.157697	0.141028	0.9142091	1.002268
800	-807.283	-515.9751	-291.308	23.47216	4.758303	0.04448754	-0.04430672	0.0953073	0.146509	0.13287	0.0214219	0.0129038	0.0248924	0.0255453	0.0508733	0.0358515	0.0301394	0.114523	0.00458735	0.172176	0.131051	0.00134824	0.9658652	25	26.8299	0.1015007	0.491719	0.797929	1.0837	1.62666	0.0547705	0.347891	0.124615	0.271202	0.0746745	0.126848	0.9215584	1.048078
900	-802.3183	-507.0279	-295.2905	27.66958	7.577015	0.05236811	-0.04238519	0.0524851	0.0227541	0.00404127	0.0883938	0.038043	0.0323105	0.0419519	0.0460848	0.0158348	0.0872053	0.156125	0.0235174	0.241807	0.129384	0.0200629	0.7957783	29	29.8774	0.0986703	0.583234	0.847623	1.07761	1.49153	0.0479131	0.316495	0.12993	0.198347	0.129929	0.177387	0.7533931	1.056259
1000	-815.9474	-514.3263	-301.6211	29.49232	3.324929	0.04865113	0.008035396	0.0646108	0.0294383	0.0133099	0.156031	0.0362511	0.0073793	0.0634093	0.0449337	0.000592801	0.00056694	0.180395	0.00828425	0.176744	0.216161	0.00189324	0.6393419	23	32.53541	0.09283696	0.412935	0.748067	1.08371	1.75529	0.0450713	0.339003	0.173259	0.185734	0.141229	0.115704	0.6473773	0.9875878
1100	-806.0726	-507.2447	-298.8279	29.86885	4.253392	0.04955419	0.01849848	0.0608098	0.254799	0.0268029	0.0323062	0.0117295	0.0162627	0.0492146	0.0190508	0.0170564	0.0578703	0.160282	0.0147985	0.147194	0.131233	0.000590626	0.7937349	23	30.43646	0.1054089	0.467763	0.78354	1.08428	1.66441	0.0429079	0.331232	0.132658	0.181851	0.158528	0.152823	0.8122334	0.9772252
1200	-816.757	-519.0424	-297.7146	24.55	1.883899	0.05881525	-0.06005627	0.0946002	0.160817	0.0556239	0.0043441	0.0143788	0.0442786	0.125557	0.0176432	0.0018473	0.0651262	0.14106	0.0317275	0.153699	0.0724338	0.0168637	0.7272693	22	30.42319	0.1507674	0.27901	0.642071	1.06679	2.01213	0.0511797	0.283436	0.0939935	0.229616	0.150529	0.191246	0.6672131	1.090011
1300	-802.9735	-514.4602	-288.5133	25.69552	7.027454	0.04082024	-0.01115761	0.0222919	0.00854435	0.0285895	0.0529348	0.00969003	0.0267959	0.0615397	0.0183925	0.0251306	0.125494	0.173182	0.0109163	0.320433	0.107018	0.00904764	0.6254766	27	25.76367	0.1568424	0.569318	0.840559	1.07889	1.51123	0.0481465	0.45014	0.0820075	0.202569	0.100534	0.116603	0.614319	1.018163
1400	-790.9893	-507.279	-283.7103	23.52944	5.02036	0.04967207	-0.05617751	0.0416641	0.0632687	0.0412852	0.0439575	0.000895363	0.0538065	0.0509415	0.0388231	0.0181558	0.0944925	0.217444	0.0374846	0.194075	0.0889003	0.0148052	0.8979604	28	27.02305	0.1297575	0.502921	0.804446	1.08327	1.60937	0.0561407	0.267321	0.0793636	0.23808	0.143479	0.215615	0.8417829	1.066736
