Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-256.7862	-247.8747	-8.911556	3.991723	2.331021	0.0514772	0.3616	0.197926	0.00368695	0.0861865	0.0880115	0.330023	0.052724	0.0699156	0.193978	0.309635	0.0651258	0.199945	0.0795042	0.334868	0.0155016	0.1967388	-0.05546915	0.0880257	0.0215013	0.148283	0.000471709	0.055035	0.226646	0.0507052	0.0455276	0.0112407	0.00472487	0.00757101	0.171175	0.00587057	0.0632549	0.099967	0.2866262	2	13.54463	0.09336204	0.329827	0.686154	1.07643	1.90759	0.125558	0.150222	0.278362	0.114375	0.261017	0.0704659	0.2311571	1.239963
1100	-242.7508	-234.3499	-8.400898	4.827873	7.078439	0.126293	0.114151	0.148778	0.0264564	0.0824113	0.0343421	0.0536644	0.0212919	0.118197	0.358001	0.275508	0.106755	0.0786975	0.12102	0.173051	0.0740539	0.09665369	0.05522261	0.0249859	0.0579223	0.165444	0.00583993	0.192665	0.0734551	0.064689	0.0542911	0.148029	0.00822	0.000333821	0.0512799	0.00253961	0.107878	0.0424274	0.1417555	2	15.6899	0.1149364	0.57067	0.841252	1.07877	1.50931	0.158406	0.266617	0.155773	0.0669945	0.307432	0.0447787	0.1969781	0.719651
1200	-242.574	-231.185	-11.38904	1.833641	3.047281	0.00237738	0.0407981	0.0325552	0.0825368	0.00462028	0.0235782	0.236253	0.00898167	0.153264	0.255994	0.360664	0.234398	0.0743328	0.0486653	0.216128	0.113434	0.1875998	0.05522526	0.126163	0.0546587	0.0715153	0.00895899	0.00550895	0.0388704	0.193956	0.0525949	0.0112822	0.0577694	0.0206808	0.294835	0.00266171	0.0569938	0.00355109	0.2412113	3	30.22828	0.05712116	0.392887	0.734113	1.08274	1.79026	0.200301	0.194779	0.185298	0.07567	0.285569	0.0583831	0.2964366	0.813703
1300	-245.9065	-230.5197	-15.38681	0.6967895	5.340928	0.179224	0.0270594	0.0159742	0.0903308	0.0604339	0.111023	0.51472	0.00360816	0.0520797	0.306719	0.509431	0.103356	0.935759	0.0968292	0.222638	0.357873	0.2015211	-0.1426751	0.168342	0.0296686	0.166847	0.0100114	0.0375449	0.0500896	0.0835684	0.0554253	0.022204	0.084378	0.00362613	0.162345	0.00512247	0.117431	0.00339693	0.6658853	4	11.76875	0.06175727	0.515649	0.811696	1.08266	1.58999	0.114384	0.137	0.156039	0.109191	0.445449	0.0379377	0.5232102	1.272692
1400	-243.8193	-235.4565	-8.362742	2.909713	3.30265	0.0600197	0.0418196	0.0565647	0.0791366	0.286494	0.23274	0.115975	0.033055	0.0929452	0.0264729	0.0393683	0.262199	0.317744	0.113039	0.391178	0.0498633	0.1573477	0.07011936	0.130969	0.0689624	0.0846828	0.00544619	0.0346662	0.0282279	0.0458383	0.144312	0.0464993	0.0246093	0.00133171	0.234416	0.00999891	0.0933445	0.0466952	0.08460929	2	20.12338	0.1115552	0.4114	0.747018	1.08365	1.75793	0.228802	0.193092	0.168292	0.0821073	0.291387	0.0363192	0.1547287	0.5468237
1500	-242.6624	-240.4802	-2.18222	4.310891	2.22711	0.00211473	0.178225	0.419011	0.0646671	0.0823879	0.0158714	0.00148191	0.238766	0.060497	0.0744247	0.043653	0.15036	0.119262	0.0592107	0.0658532	0.065164	0.1083051	-0.005387477	0.0657687	0.021228	0.207586	0.00748366	0.0196442	0.0664362	0.0744591	0.0285636	0.195189	0.0619354	0.0177002	0.167444	0.00532263	0.0397839	0.021455	0.1574881	2	15.36397	0.07686746	0.318957	0.677178	1.07476	1.92911	0.181752	0.232938	0.117807	0.0725912	0.353674	0.0412383	0.1521006	1.03542
1600	-226.3923	-228.6462	2.253924	2.115139	3.515172	0.115852	0.02155	0.130346	0.0212623	0.0144446	0.016227	0.0583356	0.0335313	0.0930052	0.0665615	0.135405	0.045606	0.0598926	0.00395337	0.104227	0.259055	0.05287781	-0.004860519	0.0424619	0.0275985	0.122884	0.00176324	0.00478455	0.149271	0.0708625	0.0333588	0.0494008	0.121878	0.00496813	0.23317	0.00454382	0.0935787	0.0394758	0.1966545	3	17.47085	0.09296261	0.425568	0.756576	1.0841	1.73376	0.22481	0.142079	0.125138	0.102928	0.36617	0.0388757	0.191794	1.025342
1700	-238.8009	-230.3818	-8.419131	2.214606	1.695248	0.0223077	0.426478	0.100517	0.0148344	0.18371	0.0155947	0.0400317	0.0349213	0.161076	0.130662	0.124672	0.0905534	0.216719	0.0472063	0.178906	0.173873	0.1278392	0.01201118	0.0823315	0.00139943	0.202161	0.00301357	0.0217113	0.132988	0.211642	0.0209225	0.0236889	0.0526046	0.00316256	0.0908476	0.00582379	0.126608	0.021095	0.2061481	1	19.47776	0.07196268	0.25397	0.618128	1.06009	2.06781	0.202388	0.131969	0.147517	0.106606	0.376572	0.0349479	0.2181593	0.9449431
1800	-242.6959	-236.4946	-6.201334	3.128884	2.216997	0.135837	0.187455	0.00318826	0.230409	0.040056	0.047952	0.10774	0.0221974	0.0945608	0.359909	0.092792	0.0772843	0.043696	0.0332668	0.206561	0.150673	0.1208599	0.1522346	0.0207383	0.00821515	0.170889	0.00265177	0.00829973	0.0732406	0.0759127	0.0773567	0.040766	0.0974878	0.013917	0.147206	0.0258046	0.192324	0.0451907	0.2125941	2	23.68405	0.04996006	0.317871	0.676268	1.07458	1.93128	0.262338	0.226805	0.126237	0.0836575	0.214398	0.0865648	0.3648287	0.5827231
1900	-259.6414	-245.1716	-14.46974	0.9357846	2.071496	0.00897387	0.00845897	0.333243	0.10064	0.426903	0.199431	0.195007	0.0313484	0.0980614	0.222447	0.15178	0.203944	0.152801	0.21219	0.105484	0.62183	0.1579326	-0.01509378	0.0913159	0.0521243	0.0636681	0.010121	0.0378743	0.00910965	0.225086	0.0486654	0.17382	0.00650042	0.00717987	0.0270978	0.0316838	0.200506	0.0152476	0.1598088	3	30.44714	0.1133194	0.301662	0.662407	1.07168	1.96425	0.119075	0.218441	0.136037	0.12095	0.331093	0.0744041	0.144715	1.1043
2000	-239.912	-231.906	-8.006013	2.685788	4.903352	0.198433	0.115338	0.0164968	0.238857	0.136564	0.00796204	0.108323	0.00489573	0.0959371	0.238573	0.0661276	0.0411942	0.133275	0.0703714	0.0467487	0.238134	0.09564061	0.0473698	0.0578794	0.0135988	0.0920641	0.00655568	0.128255	0.015545	0.0634978	0.0224702	0.150726	0.0906886	0.00434037	0.236693	0.0322435	0.0432495	0.0421934	0.4361144	2	19.69011	0.08231557	0.498013	0.801607	1.08347	1.61691	0.16159	0.196237	0.165704	0.110475	0.292735	0.0732604	0.4834841	0.9020241
2100	-252.9653	-236.0044	-16.96093	4.206901	1.358987	0.0337798	0.379867	0.0141476	0.255671	0.0121908	0.0317613	0.0847155	0.0324575	0.0929021	0.416523	0.428109	0.188534	0.421658	0.279393	0.122116	0.45722	0.1964215	-0.09219764	0.0755053	0.000919456	0.240348	0.00154353	0.00445049	0.0766925	0.0380417	0.0558443	0.0924473	0.21984	0.00456891	0.0908626	0.00991289	0.0833292	0.00569382	0.3655022	1	17.74311	0.07116594	0.202694	0.563268	1.04094	2.19309	0.181529	0.245828	0.193395	0.081186	0.235026	0.0630357	0.2733046	1.337344
2200	-236.3862	-239.1046	2.718381	0.7371869	3.420746	0.0293498	0.0382806	0.0560751	0.0406058	0.0317593	0.085945	0.16216	0.0161082	0.0750081	0.0965582	0.00490456	0.196609	0.0638746	0.0885311	0.0715175	0.0546104	0.0626218	-0.01466246	0.1601	0.0501665	0.162018	0.0317359	0.013908	0.00800946	0.0698519	0.0258694	0.169137	0.00990893	0.0195311	0.155976	0.0472633	0.0724526	0.00407136	0.236441	3	22.35249	0.05873983	0.419402	0.75245	1.08393	1.74422	0.139541	0.237562	0.220666	0.0993637	0.239296	0.063571	0.2217785	1.066113
2300	-247.8631	-236.6879	-11.1752	1.247013	2.846935	0.098095	0.010387	0.114152	0.0494983	0.0558446	0.0228605	0.0300648	0.0704491	0.242137	0.250825	0.0230414	0.105189	0.615189	0.280001	0.208285	0.0365511	0.1589215	0.2077518	0.0515136	0.00709186	0.383652	0.00632865	0.0809378	0.0271484	0.0546676	0.0407796	0.0391704	0.0706476	0.017984	0.133339	0.0016435	0.07721	0.00788645	0.172265	2	15.37184	0.1159871	0.377063	0.722685	1.08165	1.8186	0.100586	0.193835	0.218573	0.0778444	0.344127	0.0650359	0.3800168	0.4533089
2400	-240.8393	-236.7903	-4.048943	3.218221	2.7036	0.00379658	0.0848207	0.00484136	0.0903382	0.236673	0.0290358	0.0785035	0.0176445	0.113446	0.237413	0.00618345	0.14607	0.243178	0.412299	0.143994	0.0439088	0.1582303	0.08078331	0.0988251	0.127957	0.0797796	0.00777377	0.036902	0.088447	0.147559	0.0676203	0.0265371	0.0438338	0.012848	0.169642	0.00036365	0.0656614	0.0262494	0.1701709	3	14.13334	0.05929301	0.364947	0.713674	1.0806	1.84078	0.204004	0.18835	0.192966	0.121003	0.221592	0.0720851	0.2509542	0.6780954
2500	-254.8959	-248.2356	-6.660338	4.204937	3.015995	0.207785	0.0731056	0.0207136	0.0831905	0.238365	0.169259	0.0759709	0.047564	0.265836	0.0610192	0.0222758	0.127202	0.273273	0.0732678	0.258989	0.284726	0.160904	0.04619541	0.107772	0.0105577	0.0556991	0.0639053	0.0576897	0.112235	0.0277659	0.0275	0.0953543	0.0349388	0.0351334	0.153249	0.00312566	0.0635184	0.151555	0.1608121	1	12.18281	0.1757459	0.390496	0.73241	1.08259	1.7945	0.189053	0.199082	0.208975	0.0923636	0.238983	0.0715436	0.2070075	0.7768419
2600	-244.5822	-239.2124	-5.36979	1.890498	1.979608	0.17847	0.0725321	0.0881781	0.014573	0.132118	0.00460625	0.0352968	0.0601385	0.237372	0.0345501	0.123135	0.102724	0.384548	0.0764391	0.039241	0.200189	0.1020361	-0.08642178	0.0944486	0.00532898	0.0787091	0.0107297	0.0173887	0.101723	0.0407888	0.202788	0.0462715	0.200204	0.0275046	0.0431576	0.0250462	0.0498947	0.0560166	0.3840388	2	19.26653	0.07421514	0.290828	0.652828	1.06947	1.98687	0.238232	0.168217	0.18962	0.0953691	0.19333	0.115233	0.297617	1.290379
2700	-251.742	-236.0297	-15.71231	1.750434	6.584527	0.198608	0.388839	0.10909	0.0130022	0.0677375	0.0989423	0.734887	0.0241021	0.133246	0.0104778	0.146654	0.0807194	0.121358	0.264691	0.301344	0.110964	0.1305564	0.08581049	0.087223	0.041202	0.204909	0.000605674	0.0669897	0.0590173	0.0858144	0.164247	0.0209346	0.0751506	0.0330303	0.0283892	0.0452947	0.072538	0.0146549	0.2913372	4	22.24492	0.05641382	0.557002	0.834168	1.07992	1.52891	0.188071	0.278602	0.194792	0.0675902	0.217197	0.0537472	0.3771477	0.7724751
2800	-261.2028	-234.6661	-26.53664	0.3172236	2.189883	0.338401	0.684713	0.185129	0.0308966	1.97693	0.0126752	1.30491	0.161094	0.975396	0.911622	0.136851	0.0294175	0.319448	0.53455	0.420515	0.817184	0.5042056	-0.01740899	0.0419892	0.145967	0.130411	0.020568	0.128675	0.00414781	0.106871	0.0216072	0.0906427	0.0721044	0.00358264	0.185645	0.024211	0.0147694	0.00880936	0.2290641	4	15.25428	0.07992291	0.314934	0.673797	1.07409	1.93718	0.163068	0.241909	0.100561	0.10959	0.351589	0.0332837	0.2116551	1.082252
2900	-246.964	-232.6325	-14.3315	0.4081736	3.760501	0.0741011	0.0402906	0.208074	0.0128927	0.731167	0.00294324	0.0876187	0.153293	0.69417	0.67196	0.42148	0.0868359	0.189857	0.0814857	0.0536351	0.256572	0.231133	0.02591903	0.0867104	0.0331549	0.192236	0.00305259	0.0243639	0.0451446	0.160608	0.0421029	0.122152	0.0747425	0.0253292	0.0685279	0.0140605	0.0939299	0.0138846	0.291042	3	15.71963	0.1082769	0.440701	0.766497	1.08436	1.70845	0.196068	0.216468	0.264738	0.06815	0.208906	0.0456698	0.316961	0.9182264
3000	-228.5141	-233.4137	4.899642	1.371578	3.101023	0.013053	0.160582	0.0814271	0.0149177	0.0723968	0.0199591	0.0786173	0.0383066	0.124606	0.0420572	0.0165258	0.111426	0.294998	0.0392662	0.140349	0.161186	0.07243475	0.04565414	0.0132161	0.0121403	0.0635366	0.00184107	0.0604454	0.0824406	0.0631937	0.0266631	0.097752	0.184837	0.000783577	0.158061	0.00505607	0.228427	0.00160695	0.1746383	4	19.3628	0.08313815	0.396929	0.736972	1.08297	1.78313	0.175479	0.211323	0.132204	0.07413	0.338002	0.0688624	0.2202924	0.7927566
3100	-240.1181	-236.663	-3.455123	1.745445	2.315097	0.10269	0.0601119	0.0101176	0.0759967	0.103042	0.00334293	0.233225	0.0163478	0.0329103	0.0932063	0.00697449	0.0841319	0.292051	0.266843	0.248623	0.185088	0.08875478	0.01232908	0.139715	0.0602484	0.150516	0.00781834	0.0951217	0.0489904	0.104937	0.0558171	0.0243777	0.10013	0.00567009	0.0307954	0.00884825	0.131164	0.0358497	0.2608038	4	25.01968	0.05066118	0.328195	0.68482	1.07619	1.9108	0.150258	0.257874	0.165164	0.0820181	0.29314	0.0515462	0.2731329	0.9548605
3200	-241.1569	-233.6737	-7.483216	1.220618	2.163183	0.0564445	0.177983	0.0303315	0.0535943	0.0310479	0.0727845	0.4674	0.032331	0.106996	0.126933	0.0225742	0.135879	0.0282646	0.0108304	0.194934	0.0504539	0.09247927	0.04722257	0.0917362	0.00447461	0.254881	0.000678849	0.10607	0.0407398	0.0161155	0.0581838	0.0186639	0.189647	0.0090389	0.0505509	0.0163576	0.129864	0.0129989	0.2286283	1	24.60527	0.09427737	0.312006	0.671315	1.07358	1.9431	0.155186	0.29621	0.143076	0.0777242	0.246032	0.0817721	0.2758509	0.8288112
3300	-255.5493	-239.4893	-16.05993	0.4872453	6.54022	0.0507575	0.307458	0.157559	0.03611	0.164277	0.0819535	0.449284	0.0456713	0.0507764	0.106336	0.345094	0.55042	0.0416556	0.161811	0.204235	0.0342555	0.1782882	-0.09909672	0.0389124	0.0224846	0.197223	0.0183871	0.112982	0.0863724	0.0555648	0.0202664	0.0772981	0.0818569	0.0621717	0.0800915	0.0162639	0.066545	0.0635803	0.3291465	1	14.75253	0.0472698	0.55571	0.83349	1.08002	1.53078	0.133193	0.279116	0.14383	0.11163	0.247355	0.0848763	0.2300498	1.430762
3400	-250.4215	-244.7605	-5.660999	0.4909285	4.016005	0.0679887	0.317529	0.0824175	0.115957	0.00206274	0.0379259	0.539577	0.0171744	0.139285	0.271599	0.0163116	0.163545	0.445026	0.186189	0.249056	0.0273949	0.1680101	-0.05227928	0.0556306	0.0336022	0.197299	0.0238096	0.018315	0.182496	0.119943	0.0537007	0.149156	0.0785058	0.0144181	0.0433473	0.00417338	0.00494794	0.0206545	0.2062251	3	14.529	0.1057083	0.455239	0.775761	1.0844	1.6846	0.107906	0.162451	0.208119	0.140892	0.279668	0.100963	0.1539459	1.339595
3500	-242.2467	-231.6722	-10.57452	1.859437	3.580315	0.00521379	0.517879	0.0857974	0.133959	0.0249401	0.292921	0.147252	0.0215873	0.0827182	0.218945	0.0357979	0.059156	0.152657	0.164735	0.120473	0.0642418	0.1147437	0.04503066	0.091779	0.00426061	0.206031	0.00106908	0.0335554	0.135117	0.138114	0.0443937	0.10716	0.10317	0.00520264	0.0176667	0.0244811	0.0255036	0.0624974	0.3017241	2	16.98041	0.06705483	0.429707	0.759319	1.08419	1.72678	0.147281	0.241995	0.177925	0.0704787	0.291732	0.070588	0.3467548	0.8701369
3600	-251.6173	-235.3157	-16.30159	2.574111	4.619813	0.00499113	0.131139	0.0456022	0.0564561	0.0411514	0.110227	0.274421	0.0165814	0.0257756	0.102984	0.0245809	0.133299	0.0925465	0.0884906	0.00427282	0.0412856	0.043529	-0.1681897	0.217238	0.0285369	0.102583	0.0028478	0.0271954	0.167591	0.0675004	0.0621959	0.118234	0.0123672	0.00694655	0.131489	0.00196758	0.0490857	0.00422052	0.2440484	2	26.48699	0.06826614	0.485478	0.79424	1.08389	1.63639	0.175191	0.209816	0.156664	0.0945405	0.253154	0.110634	0.07585873	3.217144
3700	-250.9864	-238.6525	-12.3339	2.570893	2.798131	0.0120238	0.112784	0.0258305	0.203085	0.13793	0.15703	0.145959	0.0297175	0.0210209	0.267212	0.0925217	0.51228	0.302571	0.150362	0.479723	0.0109719	0.1696748	0.1182566	0.0587123	0.00645932	0.091994	0.000281775	0.227614	0.0989205	0.059525	0.0220095	0.195504	0.0575015	0.000717141	0.0854536	0.0700135	0.0121682	0.0131248	0.1359538	2	19.31629	0.04022458	0.373016	0.719701	1.08132	1.82596	0.131881	0.127038	0.205411	0.12684	0.361104	0.0477272	0.2542104	0.5348082
3800	-247.2579	-240.1874	-7.070472	2.037509	1.863699	0.00162393	0.0227511	0.107537	0.13608	0.00943024	0.186065	0.122719	0.0398268	0.0232753	0.00264879	0.0520282	0.284156	0.102463	0.0226759	0.275445	0.0903235	0.07070444	0.0906972	0.0645393	0.0317402	0.142503	0.0603114	0.0787939	0.0349701	0.0312193	0.0349889	0.0159393	0.18452	0.0104486	0.231511	0.00965026	0.0568284	0.0120362	0.2525023	2	24.15681	0.09768306	0.276443	0.63969	1.06617	2.01769	0.17932	0.237534	0.194907	0.103693	0.238618	0.0459282	0.3431995	0.7357304
3900	-247.8368	-238.477	-9.359824	2.363393	1.020768	0.258102	0.535468	0.0204127	0.004765	0.00997255	0.00831587	0.232189	0.0375233	0.245786	0.0793171	0.291195	0.0262455	0.0849314	0.0740352	0.838986	0.0601636	0.1460529	-0.03613325	0.0500814	0.0152822	0.132078	0.00044119	0.0685201	0.133332	0.152004	0.0167732	0.0622131	0.121299	0.0118209	0.091927	0.0263005	0.103438	0.0144902	0.2918796	3	18.81941	0.06130602	0.141079	0.482906	1.00336	2.37266	0.126672	0.184445	0.146156	0.0431639	0.420122	0.0794409	0.2557464	1.141285
4000	-242.957	-234.6906	-8.266363	2.262315	2.093185	0.0329486	0.0887257	0.000604317	0.0124963	0.203255	0.136212	0.140311	0.0411455	0.505505	0.556176	0.110152	0.0759802	0.063561	0.0922087	0.32245	0.105273	0.1491543	-0.0497335	0.0285413	0.0336147	0.247544	0.00251546	0.00373904	0.0247385	0.114831	0.044257	0.0787374	0.111776	0.00112792	0.207435	0.00353801	0.0664595	0.0311456	0.2018282	2	18.25915	0.1353282	0.30415	0.664571	1.07216	1.95912	0.186112	0.248544	0.156363	0.0988593	0.248223	0.0618989	0.1520947	1.32699
4100	-232.0714	-232.5324	0.4609425	4.527611	3.618873	0.0157224	0.0447638	0.0265437	0.0791797	0.00481054	0.00787048	0.0747656	0.0174606	0.0504267	0.106384	0.0119959	0.206325	0.0504331	0.241293	0.00592454	0.100794	0.09095434	0.03372521	0.0944179	0.0282831	0.214481	0.0218014	0.112005	0.145633	0.0605747	0.0444286	0.0261968	0.0707382	0.00530641	0.107702	0.0265755	0.0271229	0.0147332	0.2977038	2	20.15697	0.05378166	0.432115	0.760904	1.08424	1.72274	0.140504	0.139661	0.19268	0.110422	0.380222	0.036511	0.331429	0.898243
4200	-238.3564	-234.3305	-4.0259	3.506527	3.165835	0.00518285	0.0454902	0.00594928	0.0792698	0.00565503	0.068386	0.123183	0.0253749	0.122144	0.339479	0.0316499	0.0777287	0.0364792	0.0311605	0.137441	0.101967	0.07804271	-0.007076603	0.0344184	0.0715925	0.264827	0.00610021	0.0333224	0.0225205	0.163407	0.0141923	0.0307292	0.108715	0.0180557	0.169671	0.00047771	0.00106154	0.0609103	0.1798788	2	18.76932	0.2099021	0.401698	0.740315	1.08322	1.77477	0.136025	0.204334	0.129227	0.085675	0.372179	0.0725603	0.1728022	1.040952
4300	-246.8584	-235.1914	-11.66707	0.8563741	2.611686	0.435128	0.0379265	0.00895822	0.444818	0.0810816	0.288073	0.45005	0.0116189	0.0580046	0.105616	0.167147	0.121711	0.166542	0.016854	0.154798	0.121734	0.1797986	-0.10535	0.143613	0.00957286	0.0783755	0.00185841	0.0582628	0.189912	0.0968434	0.0407556	0.0628768	0.0630483	0.0078752	0.088657	0.0133112	0.132971	0.0120659	0.2089677	3	23.66441	0.04507832	0.356796	0.707477	1.07979	1.85594	0.174836	0.126878	0.192753	0.106173	0.362312	0.0370477	0.1036178	2.016717
