Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-357.5606	-305.5865	-51.97408	4.805768	2.724845	0.675962	0.348267	0.440281	0.124768	0.0847432	0.214507	1.05035	0.0109372	0.237005	0.0302867	0.0565881	1.06979	0.118763	0.0156105	0.000219361	0.00964867	0.0130544	0.313621	0.0521323	0.0235854	0.00603966	0.0023348	0.0509141	0.362839	0.0620206	0.228606	0.00369432	0.234768	0.0890805	0.00675548	0.0739629	0.602647	0.0341725	0.44278	0.461056	0.200494	0.0341445	0.169538	0.0837498	0.0212113	0.0149617	0.189141	0.000171931	0.25801	0.1949273	0.2955324	0.166174	0.0105987	0.0483279	0.045267	0.0201585	0.0412854	0.138225	0.00786613	0.0759862	0.0248625	0.251052	0.0208309	0.0534506	0.0848115	0.0111043	0.7121722	6	5.310009	0.2405845	0.366788	0.715058	1.08077	1.83738	0.176852	0.276449	0.194599	0.0610826	0.14605	0.144967	1.007705	0.7067271
100	-370.7834	-334.3111	-36.47237	5.752357	2.729004	0.200862	0.0473355	0.237536	0.0417767	0.0887956	0.00655539	0.114429	0.0756878	0.0536857	0.114205	0.0156643	0.0019938	0.0355382	0.194419	0.0537443	0.0566244	0.0746385	0.0809159	0.159862	0.00234992	0.156462	0.51885	0.0115171	0.00516871	0.0390692	0.0310492	0.109123	0.0805239	0.00281965	0.00638313	0.0776851	0.752467	0.212769	0.100423	0.0318969	0.00828568	0.369146	0.0111401	0.072906	0.581376	0.254495	0.0393465	0.0756453	0.046207	0.1128779	0.3022917	0.161157	0.152388	0.0171016	0.030554	0.000438271	0.00381753	0.217155	0.0125874	0.0887115	0.00521852	0.0259546	0.0920519	0.147268	0.0409372	0.00465961	0.2435101	6	6.548268	0.2032822	0.367146	0.715327	1.08081	1.83672	0.145029	0.275498	0.0975803	0.0988371	0.211984	0.171071	0.5458018	0.4461512
200	-355.7008	-319.1579	-36.54292	8.810004	2.150873	0.0422241	0.083566	0.16955	0.0261007	0.00600819	0.054471	0.0547333	0.195712	0.0213453	0.0132521	0.0846528	0.0689884	0.00607537	0.054349	0.0440584	0.0948656	0.0947562	0.160441	0.193313	0.070809	0.133988	0.368008	0.0281732	0.00398867	0.0882988	0.0111886	0.135147	0.182415	0.0166043	0.436754	0.01763	0.0531585	0.210986	0.0108775	0.0997823	0.00300284	0.226608	0.503027	0.11151	0.168276	0.0924946	0.0900492	0.0179278	0.279797	0.121892	-0.04106492	0.141743	0.0616796	0.00371457	0.0866838	0.0394294	0.00696074	0.122286	0.00118804	0.153051	0.132537	0.152235	0.0266354	0.0240477	0.025949	0.0218597	0.6183336	8	9.325491	0.1158977	0.310643	0.670155	1.07334	1.94586	0.215217	0.244228	0.0909197	0.133405	0.217859	0.0983702	0.5772687	1.071137
300	-368.1018	-312.1792	-55.92262	5.98196	2.049242	0.0250486	0.100677	1.14882	0.195938	0.0022819	0.0146228	0.148837	0.151788	0.0111048	0.0381916	0.297374	0.262138	0.131888	0.464094	0.027338	0.0138471	0.0718012	0.182151	0.219496	0.0176341	0.163563	0.235761	0.0148296	0.16888	0.232813	0.0207817	0.0526811	0.331609	0.278011	0.440199	0.003487	0.113793	0.546546	0.0923153	0.0288057	0.0232561	0.281977	0.743233	0.0568868	0.138045	0.000919699	0.187706	0.0191473	0.0238914	0.1711173	0.3029959	0.143786	0.0712079	0.00926315	0.0553112	0.0556499	0.0126173	0.149976	0.00428589	0.0940537	0.146056	0.173406	0.0375854	0.00355064	0.0219608	0.0212903	0.2695747	8	7.715502	0.2755531	0.299083	0.66015	1.07117	1.96959	0.255578	0.203643	0.102253	0.111714	0.156836	0.169976	0.5725706	0.4708147
400	-404.302	-313.9413	-90.36071	6.805704	2.263046	0.00311012	0.00102587	1.23032	0.261406	0.428069	0.117847	1.47184	0.689044	0.112889	0.150462	0.12934	0.0206593	0.344087	0.780312	0.249256	0.0223117	0.0856986	0.187899	1.15258	0.0792027	0.43655	1.15613	0.0417776	0.140517	0.244478	0.117404	0.346491	0.32761	0.0210698	0.53302	0.525313	0.037792	0.328585	0.0164877	0.0763388	0.733803	1.12533	0.777499	0.0484766	0.794799	0.826334	1.02936	0.0200791	0.118275	0.4362245	0.06116628	0.0522704	0.0194355	0.0221149	0.0162346	0.0180698	0.00549177	0.0350572	0.00685742	0.0391298	0.0843911	0.430472	0.0871495	0.0726709	0.104518	0.00613706	0.4972044	8	7.82512	0.252697	0.322775	0.680357	1.07537	1.9215	0.233104	0.272755	0.104533	0.0828226	0.196746	0.11004	0.5583706	0.8904558
500	-375.0355	-321.1432	-53.89235	10.2214	1.834874	0.276167	0.136972	0.0790199	0.176926	0.00449703	0.0610031	0.155579	0.186863	0.0958905	0.611739	0.336627	0.038049	0.000248817	0.0924688	0.135239	0.427625	0.186769	0.0767811	0.26103	0.0131054	0.110172	0.0130301	0.00681903	0.114583	0.184066	0.339836	0.0137344	0.379993	0.0221055	0.00668233	0.271966	0.373192	0.0102607	0.0768531	0.0772798	0.358395	0.00996513	0.0514293	0.36135	0.0599362	0.0284353	0.00704507	0.0674511	0.0415086	0.159878	0.1945007	0.0674543	0.0278798	0.0389693	0.0348879	0.00330133	0.00191529	0.0686939	0.0132858	0.128352	0.118733	0.326281	0.0221088	0.0152974	0.109349	0.0234915	0.3196063	7	11.60134	0.08862691	0.272734	0.636221	1.06525	2.0258	0.270479	0.367675	0.0799731	0.0617369	0.142239	0.077897	0.514107	0.6216728
600	-370.4655	-306.9392	-63.52622	4.468231	3.687946	0.0237911	0.105053	0.937958	0.550685	0.0993322	0.0170375	0.190216	0.158879	0.220205	0.229223	0.130561	0.188386	0.204915	0.538071	0.00454049	0.0653206	0.0989867	0.0228197	0.319981	0.07255	0.142292	0.257803	0.445391	0.0194114	0.343818	0.0816712	0.418703	0.127601	0.0167566	0.0158234	0.0480662	0.567848	0.00523524	0.235572	0.312475	0.0116844	0.227803	0.138775	0.770912	0.145923	0.290961	1.54838	0.373617	0.0157372	0.2205269	0.2465216	0.0536626	0.0364568	0.0164816	0.00238889	0.0187643	0.00709278	0.146799	0.000616259	0.0321644	0.00838982	0.373691	0.0326354	0.188707	0.0532961	0.0288551	0.3772193	11	5.009338	0.3081181	0.436352	0.763676	1.0843	1.71567	0.243032	0.272247	0.085935	0.0726263	0.131814	0.194345	0.6237409	0.6047692
700	-379.7561	-320.2435	-59.51255	6.644742	3.082363	0.118734	0.0956151	0.150132	0.0444052	0.0839409	0.031049	0.0801982	0.237324	0.676927	0.998397	0.410942	0.0450547	0.116336	0.157249	0.00278983	0.112447	0.113856	0.158162	0.234763	0.0677532	0.407739	0.00065989	0.00635286	3.58065e-05	1.13851	0.0210884	0.138233	0.00919506	0.0158857	0.548933	0.0765279	0.140694	0.118191	0.0213143	0.784141	0.00192222	0.133663	0.010479	0.215488	0.0144619	0.330103	0.0661968	0.119666	0.027513	0.1819183	0.2139379	0.209531	0.0380083	0.0757041	0.023163	0.00452009	0.0258071	0.129107	0.0121404	0.0267683	0.0345707	0.248613	0.00212875	0.0173422	0.147727	0.00486983	0.4265438	10	7.537551	0.08920004	0.395535	0.735989	1.08289	1.78558	0.16429	0.2352	0.123206	0.13401	0.180542	0.162752	0.6404818	0.6659734
800	-381.2575	-318.768	-62.48947	7.514401	3.123377	0.0176464	0.141864	0.0219276	0.445596	0.0160212	0.0542105	0.0298094	0.0972659	0.466397	0.452808	0.32611	0.109356	0.0203963	0.074986	0.0120945	0.106953	0.475912	0.084563	0.0305422	0.351358	0.0593481	0.0273138	0.0145259	0.0438409	0.480992	0.159622	0.0669117	0.119701	0.0382406	0.187435	0.00837837	0.228033	0.291665	0.0509979	0.0577182	0.0703765	0.295423	0.16226	0.910337	0.294063	0.102206	0.474408	0.251128	0.904374	0.1890218	0.2323319	0.0496382	0.127252	0.00357859	0.00784935	0.0356246	0.0064794	0.0375446	0.00139299	0.10554	0.187175	0.191678	0.0547223	0.0195169	0.142912	0.0290961	0.4579736	7	8.749876	0.1067214	0.398587	0.738138	1.08306	1.78021	0.222787	0.363084	0.138965	0.0692336	0.132319	0.0736108	0.6903055	0.6634362
900	-367.9696	-311.926	-56.04364	7.855275	2.309127	0.0148739	0.0145955	0.0838276	0.336302	0.00319929	0.00222016	0.127904	0.636213	0.431655	0.949413	0.181708	0.0386575	0.0220062	0.238629	0.0351059	0.442902	0.0471295	0.145168	0.487183	0.00661422	0.0698733	0.0202069	0.00340994	0.068217	0.0515337	0.0613126	0.0192421	0.415798	0.0526514	0.0391433	0.0107298	0.228115	0.14572	0.027673	0.200915	0.0791906	0.00691476	0.019305	0.461096	0.0747757	0.483228	0.0310225	0.281234	0.101902	0.1489306	0.1444745	0.184292	0.00476529	0.0251258	0.042889	0.0838292	0.031423	0.162675	0.00570696	0.0196404	0.122212	0.192547	0.00663338	0.00944245	0.104132	0.0046873	0.3555646	7	10.88123	0.1595175	0.32758	0.684316	1.0761	1.91201	0.188218	0.251023	0.128089	0.0697354	0.192785	0.170149	0.5000391	0.7110736
