Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-155.7181	-130.2882	-25.42993	6.605067	2.711908	0.778799	0.552861	1.20546	0.131374	0.619799	1.4023	0.159746	0.634851	1.91166	0.220432	0.5707704	-0.06911421	0.0171258	0.0797476	0.231924	0.066907	0.20917	0.0171112	0.0108575	0.0576919	0.111524	0.0126745	0.0215386	0.00320298	0.137339	0.00313167	0.0200555	0.2468514	0	9.893056	0.4171954	0.365669	0.714217	1.08067	1.83944	0.0818346	0.162326	0.0259456	0.594967	0.0304644	0.104463	0.1777372	1.388856
1100	-156.126	-125.4376	-30.68842	8.567941	6.509402	0.702775	0.740683	0.736513	0.410971	0.133521	0.970299	0.191097	0.250699	0.442629	1.05387	0.4567628	0.06312235	0.0637531	0.130054	0.12504	0.0267417	0.0866517	0.0148153	0.00893035	0.0198548	0.110158	0.129442	0.0545327	0.0799554	0.0477225	0.0371398	0.0652096	0.6903412	0	12.1123	0.1269068	0.554805	0.833013	1.0801	1.53209	0.075871	0.194113	0.0640908	0.56914	0.0271215	0.0696643	0.7534636	0.9162238
1200	-154.3573	-127.4605	-26.89677	4.739026	3.322376	1.20416	0.839879	0.107409	0.140093	0.39608	2.17596	1.73843	1.13606	1.54283	0.321321	0.7581359	-0.3020742	0.0353137	0.0791616	0.143191	0.0175619	0.0755918	0.00533821	0.0103722	0.00840847	0.0628465	0.218856	0.0320078	0.148445	0.111905	0.00695017	0.0440507	0.5740025	0	6.186855	0.3049411	0.41276	0.747948	1.0837	1.75559	0.0454638	0.161875	0.066087	0.616891	0.0111558	0.098527	0.2719284	2.110859
1300	-160.6506	-134.1164	-26.53421	14.70868	1.12821	0.224611	0.565181	0.125827	0.6243	0.223234	0.415434	1.10318	1.78469	0.0903751	0.112767	0.4980678	-0.02221372	0.0183422	0.0268384	0.0243845	0.27238	0.0531343	0.0198564	0.0133767	0.020223	0.0431522	0.139001	0.0472962	0.181634	0.00736352	0.00424306	0.128774	0.1800134	0	16.44009	0.1072043	0.161802	0.512165	1.01837	2.30766	0.115427	0.229432	0.0427874	0.454736	0.0760987	0.081519	0.1577997	1.140772
1400	-154.5387	-136.0493	-18.48944	7.954574	4.171387	0.574925	0.291517	0.511816	0.0150482	0.288222	0.612357	0.162284	0.218067	0.0734943	1.99947	0.3500475	-0.2375281	0.00452285	0.0809974	0.0147777	0.224988	0.0717822	0.0439748	0.001433	0.0273001	0.028191	0.0459378	0.102662	0.0989136	0.0994727	0.0104774	0.144569	0.4149011	0	8.503812	0.2258214	0.463536	0.780935	1.08434	1.67119	0.046748	0.203263	0.0765834	0.582157	0.0527669	0.0384816	0.177373	2.339145
1500	-153.925	-134.3961	-19.52884	6.224615	3.04031	0.1828	0.118899	0.192402	0.286508	0.0635998	1.40714	0.224259	0.731189	0.46895	0.733451	0.3102723	0.2897956	0.0353944	0.108901	0.092232	0.0804535	0.0551741	0.0211147	0.0148809	0.0352049	0.0521707	0.0347957	0.151915	0.0539452	0.113577	0.0488425	0.101399	0.134367	0	8.193609	0.2776465	0.392356	0.733736	1.08271	1.7912	0.0951028	0.0902341	0.0693813	0.605245	0.0296745	0.110362	0.4241627	0.3167819
1600	-149.1104	-135.7687	-13.34162	6.590109	2.693707	0.128982	0.305167	0.338775	0.0109589	0.168147	1.6735	0.117539	0.45671	0.315113	0.447239	0.2701776	0.1508541	0.00884354	0.100295	0.0875105	0.0378576	0.0767611	0.0682094	0.0670732	0.0012045	0.0920805	0.125278	0.0310685	0.0181829	0.199956	0.0799996	0.00567961	0.3425104	0	7.485577	0.1194689	0.364085	0.713023	1.08052	1.84237	0.0834932	0.186458	0.0216157	0.609685	0.0318504	0.0668971	0.4933645	0.694234
1700	-166.3397	-136.4304	-29.90925	5.83316	2.053218	0.374641	0.635309	0.717681	0.608341	3.00283	0.693483	1.0105	0.330994	3.44182	0.631683	0.8297458	-0.1541416	0.0639685	0.0104677	0.0941192	0.187393	0.0938764	0.00135488	0.0253459	0.000969567	0.207528	0.118964	0.0123239	0.113452	0.0104596	0.0338161	0.0259615	0.3566183	0	9.214255	0.1964783	0.299546	0.660556	1.07127	1.96863	0.153203	0.204252	0.0452996	0.515986	0.0585599	0.0226999	0.2024767	1.761281
1800	-142.5831	-135.0413	-7.541796	6.720511	1.914845	0.175149	0.356781	0.191677	0.0980718	0.19607	0.449404	0.640257	0.110084	0.0722219	0.09128	0.3388947	0.01922885	0.0507386	0.00132096	0.180468	0.0250977	0.0629392	0.0523393	0.0166743	0.112002	0.0263272	0.0404619	0.10341	0.000427435	0.0450122	0.102174	0.180607	0.2115794	0	7.592261	0.2435339	0.282893	0.645642	1.06771	2.00376	0.0759972	0.143515	0.0444841	0.63638	0.0411531	0.058471	0.2308082	0.9166891
1900	-146.5779	-127.5175	-19.06037	5.046518	3.029776	0.104493	0.226456	0.27753	0.0703779	0.893375	0.652874	0.507839	2.47085	0.388628	0.124992	0.5733668	-0.1482663	0.151328	0.138855	0.164956	0.0387247	0.0572079	0.0387123	0.00493456	0.00981957	0.0606465	0.156307	0.0207123	0.0401159	0.0629705	0.0181532	0.0365558	0.4360038	0	6.827252	0.2766715	0.391552	0.733163	1.08266	1.79263	0.035082	0.199136	0.0277547	0.662898	0.0134875	0.0616418	0.2877376	1.515283
2000	-159.3424	-128.479	-30.86345	6.556771	4.749964	0.793061	0.801608	1.37802	0.049648	0.0880872	2.29472	2.09611	0.342392	0.444876	0.130587	0.4740368	-0.3591527	0.0356139	0.0329691	0.0299981	0.0129089	0.0688696	0.0337504	0.00902409	0.0996673	0.0462618	0.152283	0.070411	0.166576	0.196371	0.00849883	0.0367974	0.5892655	0	6.623799	0.4387651	0.491349	0.797712	1.08371	1.62723	0.0561916	0.185142	0.0510064	0.607252	0.0381734	0.0622347	0.2301128	2.560768
2100	-157.839	-127.4162	-30.42286	5.735062	3.791175	1.3991	0.100229	0.244736	0.0866898	1.59954	1.66293	1.11881	1.42974	0.588981	2.49549	0.8090376	0.06046143	0.082218	0.0166899	0.153709	0.0268916	0.0762396	0.00813949	0.0239434	0.0722855	0.043231	0.27666	0.0679747	0.0153257	0.111589	0.0109722	0.0141318	0.241593	0	8.129198	0.2028498	0.442509	0.767663	1.08437	1.70546	0.0432915	0.189824	0.0657849	0.599925	0.0298919	0.0712822	0.3020545	0.7998327
2200	-144.6534	-135.6404	-9.013054	7.217806	3.196056	0.240725	0.440809	0.00344731	0.0969303	0.174629	0.234823	0.340965	0.134581	0.30221	0.0426085	0.1497304	0.002884438	0.00960845	0.0222365	0.0597807	0.129906	0.190526	0.0432592	0.0729875	0.0310699	0.145132	0.111824	0.0872067	0.00619047	0.0440624	0.0423444	0.00386499	0.3395633	0	8.494275	0.1550803	0.403882	0.741836	1.08333	1.77095	0.0809529	0.144193	0.0517425	0.570003	0.0594373	0.0936713	0.3424478	0.991577
2300	-148.557	-130.1829	-18.37408	6.049661	2.897184	0.284705	0.0020484	0.378916	0.038419	0.216443	1.74927	0.295997	1.02514	0.209945	0.209281	0.3260151	-0.3297908	0.0806927	0.0561193	0.0999166	0.0352505	0.00429949	0.0647594	0.0281721	0.010478	0.00333192	0.311032	0.105842	0.0773538	0.0340014	0.017007	0.071744	0.5087003	0	9.112302	0.1677209	0.381148	0.725672	1.08196	1.81122	0.088674	0.157011	0.0630468	0.484759	0.0291443	0.177365	0.1789095	2.843338
2400	-147.466	-135.6278	-11.83825	10.04597	4.594626	0.0823647	0.213041	0.184117	0.00825216	0.26801	0.229128	0.0514236	0.0570768	0.287624	0.285191	0.1485307	0.1215336	0.0124216	0.0342228	0.340109	0.185185	0.0263528	0.0132797	0.0953483	0.061505	0.0192598	0.0645322	0.0286466	0.0149815	0.0459622	0.0294022	0.0287915	0.2274743	0	12.60335	0.09632438	0.484317	0.79355	1.08393	1.63821	0.0293353	0.120835	0.10027	0.595551	0.0665548	0.0874528	0.3490079	0.651774
2500	-157.7822	-140.5322	-17.25002	6.283095	6.473278	1.02207	0.0134773	0.135205	0.0859068	0.357857	0.800813	0.0620909	0.0458643	0.626109	0.208478	0.3444023	-0.07021558	0.135904	0.0195646	0.168511	0.0514656	0.060068	0.0597451	0.0256101	0.121306	0.0203169	0.00779165	0.0408261	0.0933777	0.0357052	0.0245351	0.135273	0.3118754	0	6.436518	0.2659275	0.553736	0.83245	1.08018	1.53363	0.0451157	0.133026	0.0711721	0.506103	0.030404	0.214179	0.2416599	1.290555
2600	-150.6777	-132.7676	-17.91012	9.28984	2.77424	0.16662	0.564581	0.738959	0.40114	0.147785	0.269768	0.458151	0.0971403	0.822196	0.483164	0.3379545	-0.001812461	0.0743771	0.102857	0.147907	0.075863	0.0170971	0.0154625	0.0588762	0.15798	0.071486	0.0782134	0.00629219	0.0158169	0.078523	0.0519815	0.0472667	0.2433375	0	14.12702	0.1376404	0.371006	0.718209	1.08115	1.82964	0.109143	0.1133	0.0968078	0.547815	0.0428835	0.0900503	0.2415251	1.007504
2700	-153.5931	-134.1191	-19.47394	5.710513	1.286732	0.177222	0.301593	0.65253	0.81123	3.18249	0.538867	0.963866	0.0288086	0.26326	0.0698434	0.6648492	-0.009639053	0.0184811	0.0759857	0.118862	0.110747	0.0641853	0.00193187	0.0122931	0.257964	0.0306377	0.0485036	0.178938	0.00294022	0.0295412	0.0450144	0.00397418	0.175005	0	6.587689	0.2475281	0.19042	0.548727	1.03499	2.22587	0.0825301	0.216968	0.0334105	0.631546	0.0128856	0.0226602	0.165366	1.058289
2800	-143.373	-130.3239	-13.04915	5.872978	2.157037	0.351837	0.360794	0.72415	0.284275	0.131952	0.669388	0.130939	0.1997	1.04002	0.0851742	0.2311051	-0.1766378	0.0153455	0.060401	0.082155	0.0210785	0.0772667	0.0778869	0.0345469	0.0223614	0.0168581	0.19218	0.0371563	0.138064	0.168955	0.00164679	0.0540989	0.4602883	0	6.929927	0.1486943	0.311326	0.670737	1.07346	1.94447	0.0691016	0.137009	0.037706	0.641982	0.0350293	0.0791722	0.2836506	1.62273
2900	-160.8786	-139.5062	-21.37241	3.791653	4.564674	0.00174829	0.317642	1.31168	1.45561	0.0894854	0.132814	1.15578	0.747641	0.240002	0.106857	0.724448	0.07111325	0.00238446	0.0168738	0.158631	0.0155035	0.0386158	0.0108767	0.0408689	0.131251	0.00681457	0.103509	0.176062	0.0633983	0.120844	0.000291444	0.114076	0.2851848	0	9.01792	0.2180433	0.482927	0.792721	1.08397	1.64039	0.0535237	0.234411	0.0344444	0.466381	0.0762373	0.135002	0.3562981	0.8004108
3000	-144.2405	-129.8275	-14.41305	9.341434	5.60676	0.0146016	0.27666	0.366325	0.191685	0.263053	0.17642	0.192845	0.0880868	0.0620432	0.574792	0.1659254	-0.1111923	0.01196	0.0270862	0.145591	0.0308383	0.0244148	0.151643	0.0467087	0.0269518	0.0919967	0.163197	0.134962	0.0292542	0.00976558	0.0451649	0.060465	0.4922205	0	9.395906	0.1649578	0.52548	0.817185	1.08212	1.57522	0.0813897	0.14157	0.045801	0.622663	0.0419218	0.0666543	0.3810282	1.291822
3100	-145.3101	-129.9921	-15.318	5.532384	2.605267	0.432959	0.842638	0.189732	0.00538882	0.479201	0.895263	0.277995	0.247594	0.965788	0.25213	0.3514251	-0.09230168	0.123408	0.0474342	0.171682	0.0544506	0.0184299	0.00195231	0.0203711	0.0393151	0.17456	0.041868	0.00752235	0.0860149	0.104975	0.0268786	0.0811374	0.3390253	0	8.245075	0.2011867	0.356215	0.707031	1.07973	1.85703	0.0552913	0.196065	0.106466	0.592608	0.0178965	0.0316731	0.2467236	1.37411
3200	-143.0495	-124.277	-18.77248	5.931954	3.93963	0.339227	0.111125	0.347987	0.83006	0.269743	0.208967	1.80934	0.34072	0.0896435	0.030862	0.3684332	-0.1759029	0.0381493	0.0165203	0.060353	0.163412	0.0253018	0.0850492	0.00448655	0.0055073	0.0612899	0.267866	0.0682352	0.101339	0.0872399	0.00327558	0.0119759	0.5591232	0	8.105444	0.1443282	0.451015	0.773095	1.08441	1.69148	0.0866406	0.191011	0.0243706	0.616912	0.0204831	0.060582	0.3832202	1.459013
3300	-154.1322	-136.2823	-17.84992	8.244392	3.327	0.661402	0.297322	0.388218	0.0363474	0.147052	0.0149911	0.47238	0.0254766	0.0896679	0.935228	0.358387	-0.06604281	0.119238	0.100302	0.110462	0.0931237	0.00874415	0.111893	0.0190336	0.136059	0.057561	0.108842	0.0299013	0.0436234	0.0149818	0.00991115	0.0363233	0.3832731	0	9.402952	0.2472078	0.413077	0.748164	1.08371	1.75504	0.0936277	0.245067	0.0363616	0.484326	0.0571128	0.0835051	0.3172303	1.208186
3400	-146.7875	-129.979	-16.80852	7.940704	2.875626	0.078945	0.225205	0.418763	0.154465	0.26325	0.296148	0.471048	0.816119	0.0813503	0.477965	0.2717854	-0.1097252	0.122021	0.0774135	0.130462	0.0372566	0.00447855	0.0885617	0.0194224	0.0552716	0.108724	0.147648	0.0348557	0.0705945	0.0521211	0.0209907	0.0301783	0.2003671	0	11.88913	0.127876	0.379405	0.724401	1.08183	1.81437	0.127424	0.144387	0.0886436	0.539852	0.0450126	0.0546811	0.09064192	2.210535
3500	-149.9751	-128.6707	-21.30437	9.852022	1.57582	0.257993	0.09056	1.09252	0.043136	0.040933	0.234234	2.05352	0.968709	0.0381706	0.502403	0.5168089	0.07886354	0.0159086	0.0561463	0.0911122	0.0394033	0.13436	0.0428522	0.0037094	0.126539	0.0467958	0.235244	0.0121759	0.0542049	0.0823991	0.0261946	0.0329549	0.1863864	0	9.950871	0.1646806	0.236801	0.600709	1.05458	2.10791	0.140812	0.150579	0.057756	0.574468	0.0211174	0.0552675	0.2652499	0.7026821
3600	-156.6797	-131.0419	-25.63773	6.702688	3.769954	0.344791	0.364059	0.783204	0.953455	1.27332	0.162759	0.933345	0.656184	1.9541	0.420102	0.7071947	-0.0841856	0.00738563	0.0616628	0.0273352	0.064281	0.0452482	0.0598447	0.0047516	0.0378715	0.0654503	0.214206	0.122666	0.0499029	0.145647	0.0687511	0.0249958	0.3033437	0	8.457944	0.1301018	0.44126	0.766858	1.08436	1.70752	0.0622282	0.213258	0.051962	0.560192	0.0350496	0.07731	0.2191581	1.384132
3700	-153.6094	-134.2761	-19.33335	7.705882	2.544529	0.219502	0.545781	1.13911	0.579034	0.232464	0.308502	0.191539	0.207435	0.560526	0.994709	0.4270955	-0.1414803	0.0133278	0.0671729	0.0281388	0.061693	0.165432	0.0432596	0.0157807	0.0290025	0.0598097	0.191047	0.11677	0.0447546	0.052267	0.0114436	0.100101	0.2782175	0	9.198763	0.3328403	0.350638	0.702721	1.07912	1.86752	0.0508536	0.214504	0.0677238	0.574077	0.0235875	0.0692533	0.1367372	2.034688
3800	-150.2701	-135.4417	-14.82838	8.718821	1.33366	0.165088	0.204581	0.68906	0.124778	0.204884	0.361986	0.0734946	0.00657536	0.293551	0.737719	0.2556737	-0.02056968	0.000841832	0.177544	0.0190061	0.0640562	0.0270412	0.0105305	0.0189563	0.0538182	0.0324874	0.167075	0.189009	0.0500497	0.0181277	0.0337795	0.137678	0.3970852	0	9.406669	0.1976001	0.198445	0.558305	1.03895	2.2043	0.0920854	0.12511	0.0380993	0.585584	0.0359164	0.123205	0.3765155	1.054632
3900	-152.3864	-138.1685	-14.2179	4.3695	1.132931	0.0630546	0.875819	0.295395	0.310896	0.342592	1.37731	0.455127	0.472336	0.645694	0.048677	0.4070762	0.001374553	0.104772	0.012895	0.0827085	0.221736	0.000340809	0.0814099	0.0947157	0.00627799	0.00424802	0.269976	0.00158576	0.025263	0.032907	0.00745377	0.0537106	0.4056077	0	8.136466	0.2047805	0.162688	0.51336	1.01895	2.305	0.115485	0.132025	0.0175812	0.543002	0.021919	0.169988	0.4069822	0.9966226
4000	-149.0969	-132.9376	-16.1593	4.195846	2.044438	0.305324	0.156038	0.32376	0.107534	0.407965	1.11306	0.462942	0.0500012	1.15516	0.316073	0.2128262	0.01718456	0.110855	0.0746276	0.183704	0.0629167	0.138942	0.0653264	0.0110956	0.0162261	0.00170525	0.0791335	0.0150235	0.0770806	0.0312105	0.0338815	0.0982706	0.1833343	0	8.296428	0.2393869	0.298522	0.659657	1.07106	1.97076	0.0401237	0.156029	0.0693651	0.637779	0.037154	0.0595498	0.2005189	0.9142995
4100	-150.0878	-128.8545	-21.23325	5.923957	3.520364	0.74128	0.0406996	1.14528	0.257516	0.675576	0.193791	1.506	0.20687	0.490715	0.60002	0.5762828	-0.0006599264	0.0068234	0.000132614	0.0721455	0.148544	0.214707	0.0957066	0.00693668	0.163645	0.0128009	0.140276	0.0684291	0.0359846	0.0159774	0.00302163	0.0148689	0.2067335	0	7.664971	0.1830415	0.425901	0.756798	1.08411	1.73319	0.091902	0.187516	0.0412311	0.611288	0.0312846	0.0367783	0.2060736	1.003202
4200	-157.23	-133.2343	-23.99574	5.37212	2.435991	0.69794	0.267842	0.631382	0.344032	0.788022	2.38947	0.281012	1.41915	0.0354532	0.391566	0.4989787	-0.1584847	0.0409478	0.0452238	0.146866	0.00385329	0.0102202	0.0122965	0.00859347	0.00603818	0.126051	0.0355509	0.0275198	0.00415249	0.369159	0.111659	0.0518682	0.3292671	0	9.964925	0.2570671	0.340303	0.694591	1.07786	1.88724	0.048333	0.209417	0.0700135	0.532101	0.0293617	0.110774	0.1707824	1.927992
4300	-145.4648	-131.2931	-14.17167	5.322248	3.002945	0.230891	0.745556	0.146939	0.124	0.383592	0.89643	0.198682	1.20807	0.360985	0.0261948	0.4143606	-0.04438515	0.070177	0.000605124	0.141054	0.0729744	0.0287076	0.0758018	0.0177863	0.106199	0.12858	0.0782656	0.0526552	0.00270259	0.150865	0.0500517	0.0235742	0.4630533	0	7.260517	0.1912011	0.38949	0.731691	1.08253	1.79629	0.073081	0.161161	0.102506	0.564379	0.0227053	0.0761676	0.4186682	1.106015
4400	-149.8127	-126.4246	-23.38813	7.679537	2.45216	1.03685	0.0367738	0.174191	0.656319	0.492118	0.448636	0.192632	1.53156	0.825526	0.152748	0.4257252	-0.1106634	0.00961353	0.0659244	0.0908626	0.125882	0.0354951	0.115413	0.00131779	0.0281614	0.0969904	0.202391	0.0379605	0.0622885	0.104553	0.00531067	0.0178359	0.4609436	0	9.7491	0.2247706	0.341874	0.695839	1.07806	1.88422	0.0726132	0.194502	0.032521	0.606764	0.0412981	0.0523024	0.3502802	1.315928
4500	-143.3276	-130.7999	-12.52769	6.976281	2.76403	0.842557	0.879683	0.157527	0.128181	0.000481376	0.137955	0.725945	0.0535312	0.534648	0.0268797	0.241583	-0.00201136	0.00834076	0.114892	0.139794	0.0234015	0.110343	0.054922	0.022659	0.0593224	0.107453	0.0811545	0.0684143	0.00150082	0.156848	0.0240728	0.0268821	0.2655202	0	11.66684	0.138406	0.370141	0.717565	1.08107	1.83122	0.0822498	0.17217	0.0941226	0.574158	0.0284142	0.0488846	0.2635088	1.007633
4600	-156.9485	-135.2339	-21.71461	5.13963	2.497361	2.64238	0.25864	0.289633	0.284596	0.257237	0.15498	1.32585	0.557777	0.443101	1.23996	0.4300508	-0.00705738	0.0964447	0.0356706	0.125024	0.0353268	0.00161303	0.225402	0.00693896	0.0724368	0.0508373	0.190984	0.0194391	0.0193591	0.0751648	0.0415275	0.00383223	0.2384582	0	5.886694	0.2868866	0.346206	0.699258	1.0786	1.87594	0.0814706	0.220044	0.0565053	0.54698	0.0065975	0.0884022	0.2314008	1.030499
4700	-153.8744	-131.2458	-22.62855	8.28716	2.111277	0.264226	0.131918	0.153997	0.51858	0.608781	0.367962	0.650193	0.324547	0.697022	0.0553614	0.6371055	0.1619169	0.0539357	0.0513019	0.147142	0.0123457	0.124153	0.0659812	0.046304	0.0571626	0.112341	0.247523	0.014292	0.00388272	0.0320276	0.00547295	0.0261344	0.27551	0	15.1433	0.08041747	0.306206	0.666348	1.07254	1.95491	0.0608712	0.132131	0.0342517	0.668634	0.0329803	0.0711315	0.4374269	0.6298424
4800	-146.0629	-136.5034	-9.559542	5.612231	1.390942	0.539277	0.881205	0.0874265	0.0612269	0.121913	0.243672	0.515683	0.186869	0.27477	0.110129	0.2992092	-0.04034595	0.230399	0.0013353	0.172127	0.0209293	0.0297037	0.0105984	0.0751493	0.0559282	0.026694	0.236187	0.0150951	0.026597	0.0465641	0.0297583	0.0229349	0.2878823	0	8.374507	0.1549704	0.207973	0.569336	1.04332	2.17937	0.0638234	0.110326	0.0477087	0.681083	0.0567216	0.0403371	0.2475363	1.16299
4900	-154.2071	-137.0513	-17.1558	4.296517	1.029485	0.0978576	0.0561172	1.54507	1.23357	0.34696	0.279917	0.368267	0.497845	0.96042	1.09826	0.3610117	0.06152106	0.0887707	0.0145907	0.0691981	0.0126386	0.0409886	0.0484039	0.0142279	0.0063956	0.0846617	0.123323	0.010328	0.164238	0.121363	0.00420581	0.196666	0.5025596	0	4.339347	0.2466649	0.142799	0.485438	1.00472	2.36704	0.0489818	0.233709	0.0653547	0.563768	0.024886	0.0633001	0.5640806	0.8909357
